run_id,repeat,budget,cand,lab,true_y,m3_p,nR,nF,is_margin_pick,in_nz,acc0_R,acc0_full,FR,eR,p0R,p1R,FF,eF,p0F,p1F,V_R,V_full,V_R_direct
w85__r01_f01,1,40,365,0,0,0.28725558262806317,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5031,20,-1,0.4545,0.5031,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,365,1,0,0.28725558262806317,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5166,20,-1,0.4545,0.5166,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,367,0,0,0.06781630587545351,17,81,0,1,0.8823529411764706,0.9753086419753086,,,,,30,1,0.5123,0.4979,0.0,-0.012345679012345678,0.0
w85__r01_f01,1,40,367,1,0,0.06781630587545351,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5282,20,-1,0.4545,0.5282,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,371,0,0,0.07866038686188404,17,81,0,1,0.8823529411764706,0.9753086419753086,,,,,,,,,0.0,0.0,0.0
w85__r01_f01,1,40,371,1,0,0.07866038686188404,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5292,20,-1,0.4545,0.5292,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,374,0,0,0.17529244473860217,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5109,20,-1,0.4545,0.5109,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,374,1,0,0.17529244473860217,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5329,20,-1,0.4545,0.5329,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,376,0,0,0.37679576637796686,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5080,20,-1,0.4545,0.5080,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,376,1,0,0.37679576637796686,17,81,0,1,0.8823529411764706,0.9753086419753086,,,,,,,,,0.0,0.0,0.0
w85__r01_f01,1,40,380,0,0,0.1527891275361526,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5096,20,-1,0.4545,0.5096,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,380,1,0,0.1527891275361526,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5338,20,-1,0.4545,0.5338,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,383,0,0,0.0814724488044476,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5118,20,-1,0.4545,0.5118,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,383,1,0,0.0814724488044476,17,81,0,1,0.8823529411764706,0.9753086419753086,75,1,0.4363,0.6984,75,1,0.4363,0.6984,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r01_f01,1,40,384,0,1,0.6212429610263825,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5010,20,-1,0.4545,0.5010,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,384,1,1,0.6212429610263825,17,81,0,1,0.8823529411764706,0.9753086419753086,,,,,,,,,0.0,0.0,0.0
w85__r01_f01,1,40,387,0,0,0.10517209406600614,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5130,20,-1,0.4545,0.5130,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,387,1,0,0.10517209406600614,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5315,20,-1,0.4545,0.5315,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,388,0,0,0.10601696212734169,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5132,20,-1,0.4545,0.5132,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,388,1,0,0.10601696212734169,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5314,20,-1,0.4545,0.5314,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,389,0,0,0.02751497426095284,17,81,0,1,0.8823529411764706,0.9753086419753086,20,-1,0.4545,0.5140,20,-1,0.4545,0.5140,0.058823529411764705,0.012345679012345678,0.05882352941176472
w85__r01_f01,1,40,389,1,0,0.02751497426095284,17,81,0,1,0.8823529411764706,0.9753086419753086,20;75,-1;1,0.4545;0.4363,0.5220;0.6274,20;75,-1;1,0.4545;0.4363,0.5220;0.6274,0.0,0.0,0.0
w85__r01_f01,1,40,393,0,0,0.07728262728812751,17,81,0,1,0.8823529411764706,0.9753086419753086,,,,,,,,,0.0,0.0,0.0
w85__r01_f01,1,40,393,1,0,0.07728262728812751,17,81,0,1,0.8823529411764706,0.9753086419753086,75,1,0.4363,0.6776,75,1,0.4363,0.6776,-0.058823529411764705,-0.012345679012345678,-0.05882352941176472
w85__r02_f02,2,16,12,0,0,0.9999999745772357,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4720;0.3398;0.3061;0.3018;0.2576,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.2275;0.4720;0.3398;0.3061;0.3018;0.2576,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,12,1,0,0.9999999745772357,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,33,0,0,0.9775932635335494,17,81,0,1,0.6470588235294118,0.9135802469135802,57;59;76,-1;1;-1,0.9808;0.9456;0.9624,0.0088;0.0002;0.0010,15;57;59;76,-1;-1;1;-1,0.9371;0.9808;0.9456;0.9624,0.0001;0.0088;0.0002;0.0010,0.058823529411764705,0.024691358024691357,0.05882352941176472
w85__r02_f02,2,16,33,1,0,0.9775932635335494,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,52,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4135;0.2985;0.2737;0.3417;0.2825,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.2702;0.4135;0.2985;0.2737;0.3417;0.2825,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,52,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,57,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4195;0.2953;0.2688;0.3418;0.2782,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.2651;0.4195;0.2953;0.2688;0.3418;0.2782,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,57,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,60,0,0,0.9629829049758882,17,81,0,1,0.6470588235294118,0.9135802469135802,57;59;76,-1;1;-1,0.9808;0.9456;0.9624,0.0378;0.0020;0.0056,15;57;59;76,-1;-1;1;-1,0.9371;0.9808;0.9456;0.9624,0.0012;0.0378;0.0020;0.0056,0.058823529411764705,0.024691358024691357,0.05882352941176472
w85__r02_f02,2,16,60,1,0,0.9629829049758882,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,68,0,1,0.9965603034629567,17,81,0,1,0.6470588235294118,0.9135802469135802,57;59;74;76,-1;1;-1;-1,0.9808;0.9456;0.9962;0.9624,0.0000;0.0000;0.0070;0.0000,15;57;59;74;76,-1;-1;1;-1;-1,0.9371;0.9808;0.9456;0.9962;0.9624,0.0000;0.0000;0.0000;0.0070;0.0000,0.11764705882352941,0.037037037037037035,0.11764705882352933
w85__r02_f02,2,16,68,1,1,0.9965603034629567,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,76,0,0,0.996027816014589,17,81,0,1,0.6470588235294118,0.9135802469135802,57;59;74;76,-1;1;-1;-1,0.9808;0.9456;0.9962;0.9624,0.0000;0.0000;0.0202;0.0000,15;57;59;74;76,-1;-1;1;-1;-1,0.9371;0.9808;0.9456;0.9962;0.9624,0.0000;0.0000;0.0000;0.0202;0.0000,0.11764705882352941,0.037037037037037035,0.11764705882352933
w85__r02_f02,2,16,76,1,0,0.996027816014589,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,77,0,0,0.9999802739112056,17,81,0,1,0.6470588235294118,0.9135802469135802,57;59;74;76,-1;1;-1;-1,0.9808;0.9456;0.9962;0.9624,0.2769;0.2253;0.3681;0.2452,15;57;59;74;76,-1;-1;1;-1;-1,0.9371;0.9808;0.9456;0.9962;0.9624,0.2219;0.2769;0.2253;0.3681;0.2452,0.11764705882352941,0.037037037037037035,0.11764705882352933
w85__r02_f02,2,16,77,1,0,0.9999802739112056,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,80,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4138;0.3310;0.3056;0.3573;0.3127,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.3433;0.4138;0.3310;0.3056;0.3573;0.3127,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,80,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,84,0,1,0.9999999900002194,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4128;0.3260;0.3065;0.3591;0.3706,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.3038;0.4128;0.3260;0.3065;0.3591;0.3706,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,84,1,1,0.9999999900002194,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,87,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4172;0.3515;0.3961;0.3727;0.2364,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.2712;0.4172;0.3515;0.3961;0.3727;0.2364,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,87,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,90,0,0,0.9999959891101753,17,81,0,1,0.6470588235294118,0.9135802469135802,57;59;74;76,-1;1;-1;-1,0.9808;0.9456;0.9962;0.9624,0.2802;0.2351;0.3639;0.2508,15;57;59;74;76,-1;-1;1;-1;-1,0.9371;0.9808;0.9456;0.9962;0.9624,0.2290;0.2802;0.2351;0.3639;0.2508,0.11764705882352941,0.037037037037037035,0.11764705882352933
w85__r02_f02,2,16,90,1,0,0.9999959891101753,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,91,0,0,0.8547724339996421,17,81,0,1,0.6470588235294118,0.9135802469135802,57;59;76,-1;1;-1,0.9808;0.9456;0.9624,0.3360;0.0434;0.0977,15;57;59;76,-1;-1;1;-1,0.9371;0.9808;0.9456;0.9624,0.0309;0.3360;0.0434;0.0977,0.058823529411764705,0.024691358024691357,0.05882352941176472
w85__r02_f02,2,16,91,1,0,0.8547724339996421,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,19,1,0.0887,0.5588,0.0,-0.012345679012345678,0.0
w85__r02_f02,2,16,93,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4082;0.3064;0.2830;0.3442;0.2911,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.2813;0.4082;0.3064;0.2830;0.3442;0.2911,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,93,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,96,0,0,0.9730553293793491,17,81,0,1,0.6470588235294118,0.9135802469135802,57;59;76,-1;1;-1,0.9808;0.9456;0.9624,0.0174;0.0006;0.0025,15;57;59;76,-1;-1;1;-1,0.9371;0.9808;0.9456;0.9624,0.0003;0.0174;0.0006;0.0025,0.058823529411764705,0.024691358024691357,0.05882352941176472
w85__r02_f02,2,16,96,1,0,0.9730553293793491,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,102,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;21;57;59;74;76,-1;-1;-1;1;-1;-1,0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.4461;0.4943;0.3356;0.3107;0.3297;0.3048,15;16;21;57;59;74;76,-1;-1;-1;-1;1;-1;-1,0.9371;0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.3192;0.4461;0.4943;0.3356;0.3107;0.3297;0.3048,0.23529411764705882,0.06172839506172839,0.23529411764705876
w85__r02_f02,2,16,102,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,103,0,0,0.9999801227182843,17,81,0,1,0.6470588235294118,0.9135802469135802,57;59;74;76,-1;1;-1;-1,0.9808;0.9456;0.9962;0.9624,0.2765;0.2279;0.3678;0.2448,15;57;59;74;76,-1;-1;1;-1;-1,0.9371;0.9808;0.9456;0.9962;0.9624,0.2214;0.2765;0.2279;0.3678;0.2448,0.11764705882352941,0.037037037037037035,0.11764705882352933
w85__r02_f02,2,16,103,1,0,0.9999801227182843,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,104,0,0,0.42796528266578093,17,81,0,1,0.6470588235294118,0.9135802469135802,59,1,0.9456,0.4004,15;59,-1;1,0.9371;0.9456,0.3377;0.4004,-0.058823529411764705,0.0,-0.05882352941176472
w85__r02_f02,2,16,104,1,0,0.42796528266578093,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,19,1,0.0887,0.8627,0.0,-0.012345679012345678,0.0
w85__r02_f02,2,16,106,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4157;0.2992;0.2742;0.3432;0.2830,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.2704;0.4157;0.2992;0.2742;0.3432;0.2830,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,106,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,108,0,1,0.9999999899990826,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4459;0.2909;0.2577;0.3477;0.2696,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.2537;0.4459;0.2909;0.2577;0.3477;0.2696,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,108,1,1,0.9999999899990826,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,109,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4098;0.3017;0.2782;0.3424;0.2866,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.2750;0.4098;0.3017;0.2782;0.3424;0.2866,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,109,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,110,0,0,0.9999999900002194,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4387;0.2920;0.2611;0.3467;0.2720,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.2568;0.4387;0.2920;0.2611;0.3467;0.2720,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,110,1,0,0.9999999900002194,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,113,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;21;57;59;74;76,-1;-1;-1;1;-1;-1,0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.3910;0.3955;0.4114;0.4263;0.3839;0.3427,15;16;21;57;59;74;76,-1;-1;-1;-1;1;-1;-1,0.9371;0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.3323;0.3910;0.3955;0.4114;0.4263;0.3839;0.3427,0.23529411764705882,0.06172839506172839,0.23529411764705876
w85__r02_f02,2,16,113,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,119,0,0,0.9999999900002194,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.3401;0.3708;0.3570;0.3671;0.3298,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.3163;0.3401;0.3708;0.3570;0.3671;0.3298,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,119,1,0,0.9999999900002194,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,120,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4207;0.4108;0.4168;0.3862;0.3433,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.3340;0.4207;0.4108;0.4168;0.3862;0.3433,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,120,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,122,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4191;0.4035;0.3574;0.3896;0.3382,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.3260;0.4191;0.4035;0.3574;0.3896;0.3382,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,122,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,125,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;21;57;59;74;76,-1;-1;-1;1;-1;-1,0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.3770;0.3802;0.4102;0.4244;0.3827;0.3414,15;16;21;57;59;74;76,-1;-1;-1;-1;1;-1;-1,0.9371;0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.3308;0.3770;0.3802;0.4102;0.4244;0.3827;0.3414,0.23529411764705882,0.06172839506172839,0.23529411764705876
w85__r02_f02,2,16,125,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,127,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;21;57;59;74;76,-1;-1;-1;1;-1;-1,0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.4002;0.4349;0.4198;0.4264;0.3854;0.3494,15;16;21;57;59;74;76,-1;-1;-1;-1;1;-1;-1,0.9371;0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.3375;0.4002;0.4349;0.4198;0.4264;0.3854;0.3494,0.23529411764705882,0.06172839506172839,0.23529411764705876
w85__r02_f02,2,16,127,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,128,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;21;57;59;74;76,-1;-1;-1;1;-1;-1,0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.4051;0.4507;0.4223;0.4260;0.3867;0.3518,15;16;21;57;59;74;76,-1;-1;-1;-1;1;-1;-1,0.9371;0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.3397;0.4051;0.4507;0.4223;0.4260;0.3867;0.3518,0.23529411764705882,0.06172839506172839,0.23529411764705876
w85__r02_f02,2,16,128,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,129,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;21;57;59;74;76,-1;-1;-1;1;-1;-1,0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.4126;0.4812;0.4194;0.4195;0.3856;0.3494,15;16;21;57;59;74;76,-1;-1;-1;-1;1;-1;-1,0.9371;0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.3376;0.4126;0.4812;0.4194;0.4195;0.3856;0.3494,0.23529411764705882,0.06172839506172839,0.23529411764705876
w85__r02_f02,2,16,129,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,134,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.3559;0.3495;0.3935;0.3975;0.3299,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.3148;0.3559;0.3495;0.3935;0.3975;0.3299,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,134,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,137,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;21;57;59;74;76,-1;-1;-1;1;-1;-1,0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.3339;0.4536;0.3939;0.4007;0.3755;0.3353,15;16;21;57;59;74;76,-1;-1;-1;-1;1;-1;-1,0.9371;0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.3243;0.3339;0.4536;0.3939;0.4007;0.3755;0.3353,0.23529411764705882,0.06172839506172839,0.23529411764705876
w85__r02_f02,2,16,137,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,138,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;21;57;59;74;76,-1;-1;-1;1;-1;-1,0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.4050;0.4141;0.4273;0.4416;0.3928;0.3571,15;16;21;57;59;74;76,-1;-1;-1;-1;1;-1;-1,0.9371;0.9999;1.0000;0.9808;0.9456;0.9962;0.9624,0.3468;0.4050;0.4141;0.4273;0.4416;0.3928;0.3571,0.23529411764705882,0.06172839506172839,0.23529411764705876
w85__r02_f02,2,16,138,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,139,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.3921;0.3590;0.3331;0.3678;0.3309,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.3190;0.3921;0.3590;0.3331;0.3678;0.3309,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,139,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,150,0,1,0.9999999900002194,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.3900;0.3544;0.3299;0.3660;0.3286,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.3170;0.3900;0.3544;0.3299;0.3660;0.3286,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,150,1,1,0.9999999900002194,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
w85__r02_f02,2,16,161,0,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,16;57;59;74;76,-1;-1;1;-1;-1,0.9999;0.9808;0.9456;0.9962;0.9624,0.4054;0.3101;0.2900;0.3482;0.2940,15;16;57;59;74;76,-1;-1;-1;1;-1;-1,0.9371;0.9999;0.9808;0.9456;0.9962;0.9624,0.2844;0.4054;0.3101;0.2900;0.3482;0.2940,0.17647058823529413,0.04938271604938271,0.17647058823529405
w85__r02_f02,2,16,161,1,1,0.9999999900003331,17,81,0,1,0.6470588235294118,0.9135802469135802,,,,,,,,,0.0,0.0,0.0
