draw,restricted_margin_Q,restricted_random_Q,restricted_delta_Q,restricted_ratio,mathematical_lower_bound_delta_Q
2383,43.26,81.85066666666667,38.59066666666667,1.8920634920634922,
2384,60.46,77.62899999999999,17.16899999999999,1.283972874627853,
2385,44.84,74.714,29.873999999999995,1.666235504014273,
2386,42.29,89.50099999999999,47.21099999999999,2.1163632064317803,
2387,67.67,83.36466666666666,15.694666666666663,1.2319294616028766,
2388,60.23,87.09233333333333,26.862333333333332,1.4459959045879685,
2389,51.94,79.50633333333332,27.56633333333332,1.5307341804646384,
2390,44.72,67.11666666666666,22.39666666666666,1.5008199165175908,
2391,44.57,69.31,24.740000000000002,1.5550818936504376,
2392,50.46,71.632,21.172000000000004,1.419579865239794,
2393,60.1,83.24066666666666,23.140666666666654,1.3850360510260675,
2394,50.52,77.66633333333334,27.146333333333338,1.5373383478490368,
2395,55.36,75.46333333333332,20.103333333333325,1.3631382466281308,
2396,52.19,80.528,28.338000000000008,1.542977581912244,
2397,48.74,76.03933333333333,27.29933333333333,1.5601012173437285,
2398,52.08,72.34866666666667,20.268666666666675,1.389183307731695,
2399,51.51,76.629,25.119000000000007,1.4876528829353526,
2400,50.11,79.479,29.369,1.5860906006785074,
2401,58.17,59.066333333333326,0.8963333333333239,1.0154088590911694,
2402,58.95,68.836,9.885999999999996,1.1677014418999152,
2403,51.15,82.01733333333334,30.86733333333334,1.6034669273378952,
2404,45.97,88.26833333333332,42.29833333333332,1.9201290696831264,
2405,53.92,77.888,23.968000000000004,1.4445103857566766,
2406,40.89,67.76466666666666,26.874666666666656,1.657243009700823,
2407,53.62,80.895,27.275,1.5086721372622156,
2408,64.06,78.55266666666667,14.492666666666665,1.2262358205848682,
2409,50.67,76.82233333333333,26.15233333333333,1.5161305177290967,
2410,53.37,84.98700000000001,31.61700000000001,1.5924114671163578,
2411,70.69,80.64733333333334,9.957333333333338,1.1408591502805678,
2412,56.29,86.62066666666668,30.33066666666668,1.5388286847871147,
2413,59.63,81.00166666666667,21.371666666666663,1.3584046061825703,
2414,59.27,80.42266666666667,21.15266666666667,1.3568865643102188,
2415,44.44,77.60533333333333,33.165333333333336,1.7462946294629464,
2416,49.05,82.46266666666666,33.41266666666667,1.6811960584437649,
2417,54.33,77.47566666666667,23.14566666666667,1.4260200012270692,
2418,61.61,79.41,17.799999999999997,1.2889141373153707,
2419,49.99,74.799,24.809000000000005,1.4962792558511704,
2420,55.26,77.31433333333334,22.05433333333334,1.3991012184823262,
2421,56.56,86.142,29.581999999999994,1.523019801980198,
2422,49.2,75.321,26.120999999999995,1.5309146341463413,
2423,68.42,80.92233333333331,12.502333333333311,1.1827292214752019,
2424,51.61,78.747,27.137,1.5258089517535363,
2425,39.58,74.63233333333334,35.05233333333334,1.8856072090281288,
2426,49.32,81.96766666666666,32.64766666666666,1.6619559340362258,
2427,50.28,67.20433333333332,16.924333333333323,1.336601697162556,
2428,57.7,77.38266666666668,19.682666666666677,1.3411207394569615,
2429,47.42,77.42299999999999,30.002999999999986,1.6327077182623362,
2430,55.92,86.64066666666669,30.720666666666688,1.5493681449690038,
2431,52.67,77.06666666666666,24.39666666666666,1.4631985317384975,
2432,50.43,73.52766666666666,23.09766666666666,1.4580144094123868,
2433,46.1,70.30933333333333,24.209333333333326,1.5251482284887923,
2434,55.59,73.11866666666666,17.528666666666652,1.3153205012892004,
2435,51.91,73.879,21.96900000000001,1.4232132537083415,
2436,48.34,81.43466666666666,33.094666666666654,1.684622810646807,
2437,48.07,85.36733333333333,37.297333333333334,1.7758962623951182,
2438,55.59,77.56566666666667,21.97566666666667,1.3953169035198176,
2439,59.52,78.46633333333332,18.94633333333332,1.3183187724014334,
2440,49.4,70.09600000000002,20.69600000000002,1.418947368421053,
2441,61.29,75.65833333333333,14.368333333333332,1.2344319356066786,
2442,47.15,85.53066666666668,38.38066666666668,1.8140120183810535,
2443,59.44,82.63433333333334,23.194333333333347,1.390214221624047,
2444,53.71,88.4216666666667,34.711666666666694,1.6462794017253155,
2445,48.0,74.11000000000001,26.110000000000014,1.5439583333333335,
2446,56.46,83.60833333333332,27.14833333333332,1.4808418939662296,
2447,53.43,77.84366666666666,24.413666666666664,1.456928067876973,
2448,52.59,74.649,22.058999999999997,1.4194523673702224,
2449,47.7,81.79066666666667,34.090666666666664,1.7146890286512928,
2450,50.05,79.68233333333332,29.63233333333332,1.5920546120546117,
2451,50.23,73.18433333333333,22.95433333333333,1.4569845377928197,
2452,52.1,73.46133333333333,21.361333333333327,1.410006397952655,
2453,55.69,75.00133333333333,19.311333333333337,1.3467648291135452,
2454,51.14,74.161,23.021,1.4501564333202972,
2455,52.0,64.11366666666667,12.113666666666674,1.2329551282051283,
2456,64.75,75.15566666666666,10.405666666666662,1.1607052767052766,
2457,42.42,69.10033333333332,26.680333333333323,1.6289564670752787,
2458,51.25,77.13466666666667,25.884666666666675,1.5050666666666668,
2459,54.9,75.52333333333334,20.623333333333342,1.3756527018822102,
2460,42.62,77.46133333333333,34.84133333333333,1.817487877365869,
2461,44.94,83.13766666666665,38.19766666666665,1.849970330811452,
2462,48.47,84.479,36.009,1.7429131421497834,
2463,65.39,84.25466666666665,18.86466666666665,1.2884946729877145,
2464,51.34,79.87633333333332,28.536333333333317,1.5558304116348523,
2465,62.91,81.00233333333334,18.092333333333343,1.2875907380914535,
2466,58.97,81.14066666666668,22.170666666666676,1.3759651800350463,
2467,51.12,72.69166666666666,21.571666666666665,1.4219809598330726,
2468,56.26,82.90800000000002,26.648000000000017,1.4736580163526487,
2469,46.43,78.527,32.097,1.6912987292698687,
2470,64.55,82.98233333333333,18.432333333333332,1.2855512522592305,
2471,48.22,79.42466666666667,31.204666666666668,1.6471312042029587,
2472,55.31,71.38433333333333,16.07433333333333,1.2906225516784184,
2473,52.59,67.69866666666665,15.10866666666665,1.2872916270520374,
2474,62.57,83.45566666666666,20.88566666666666,1.3337968142347236,
2475,55.56,76.15233333333333,20.59233333333333,1.370632349412047,
2476,47.74,79.24133333333333,31.501333333333328,1.6598519759810082,
2477,36.13,69.89666666666668,33.76666666666667,1.9345880616293016,
2478,44.51,78.47266666666665,33.96266666666666,1.7630345240769862,
2479,48.81,77.21266666666668,28.402666666666676,1.5819026155842384,
2480,40.9,68.32300000000001,27.42300000000001,1.6704889975550126,
2481,50.87,71.43866666666668,20.56866666666668,1.4043378546622112,
2482,53.29,69.07066666666667,15.780666666666669,1.2961281040845687,
2483,47.83,71.85966666666667,24.02966666666667,1.5023973796083352,
2484,57.21,83.95733333333334,26.747333333333337,1.4675289867738741,
2485,50.55,74.99166666666666,24.441666666666663,1.4835146719419716,
2486,46.85,73.36066666666667,26.510666666666673,1.5658626823194595,
2487,42.24,72.03833333333334,29.79833333333334,1.7054529671717173,
2488,57.41,66.90499999999999,9.49499999999999,1.1653893049991288,
2489,59.27,75.45766666666667,16.187666666666665,1.2731173724762386,
2490,50.68,78.90833333333335,28.228333333333346,1.556991581162852,
2491,55.29,83.46700000000001,28.177000000000014,1.509621993127148,
2492,52.17,79.54266666666666,27.37266666666666,1.524682128937448,
2493,55.2,80.003,24.802999999999997,1.4493297101449274,
2494,55.0,87.53766666666667,32.53766666666667,1.5915939393939393,
2495,46.73,85.19800000000001,38.46800000000001,1.8231970896640277,
2496,47.44,77.36966666666667,29.929666666666677,1.6308951658234967,
2497,56.57,84.108,27.538000000000004,1.4867951210889165,
2498,41.41,82.57166666666666,41.16166666666666,1.9940030588424695,
2499,56.34,79.38933333333334,23.049333333333337,1.4091113477694948,
2500,47.14,69.54933333333334,22.409333333333336,1.4753783057559045,
2501,60.63,82.99466666666667,22.364666666666672,1.368871295838144,
2502,55.74,70.12966666666667,14.389666666666663,1.2581569190288242,
2503,39.49,73.654,34.163999999999994,1.8651304127627246,
2504,58.53,75.99233333333332,17.46233333333332,1.298348425308958,
2505,73.75,82.656,8.906000000000006,1.1207593220338983,
2506,51.6,84.11,32.51,1.6300387596899224,
2507,62.27,83.168,20.898000000000003,1.335603019110326,
2508,56.32,78.87966666666667,22.559666666666665,1.4005622632575758,
2509,50.86,71.43766666666666,20.57766666666666,1.4045943111810197,
2510,50.3,78.76899999999999,28.468999999999994,1.5659840954274353,
2511,49.87,80.18933333333334,30.31933333333334,1.6079673818595015,
2512,58.24,71.65599999999999,13.41599999999999,1.2303571428571427,
2513,44.94,70.66966666666666,25.72966666666666,1.5725337487019728,
2514,61.98,84.23966666666666,22.259666666666668,1.3591427342153384,
2515,46.32,78.06966666666666,31.749666666666663,1.6854418537708693,
2516,50.18,82.59966666666669,32.41966666666669,1.646067490368009,
2517,56.91,73.10066666666667,16.190666666666672,1.2844959878170212,
2518,45.94,78.163,32.223,1.7014148889856335,
2519,57.75,79.06866666666666,21.318666666666658,1.369154401154401,
2520,55.12,74.80233333333332,19.682333333333325,1.3570815191098209,
2521,51.28,77.41833333333334,26.138333333333335,1.5097178887155487,
2522,62.67,89.91266666666668,27.24266666666668,1.434700281899899,
2523,42.8,72.09666666666666,29.296666666666667,1.6845015576323987,
2524,52.32,72.64699999999999,20.32699999999999,1.388512996941896,
2525,63.34,84.04366666666668,20.703666666666678,1.3268655930954638,
2526,62.78,79.44666666666667,16.66666666666667,1.2654773282361687,
2527,53.31,74.05233333333334,20.742333333333335,1.389088976427187,
2528,55.21,80.183,24.973000000000006,1.4523274769063577,
2529,53.76,76.88466666666667,23.124666666666677,1.4301463293650796,
2530,45.58,80.133,34.553,1.758073716542343,
2531,52.88,82.711,29.830999999999996,1.564126323751891,
2532,58.78,80.116,21.336,1.3629806056481797,
2533,52.92,79.53966666666668,26.619666666666674,1.5030171327790376,
2534,50.16,79.68333333333334,29.52333333333334,1.5885832004253058,
2535,54.13,83.29366666666665,29.16366666666665,1.538770860274647,
2536,49.79,79.19866666666667,29.40866666666667,1.590654080471313,
2537,44.71,79.11733333333332,34.40733333333332,1.7695668381421006,
2538,59.71,76.556,16.845999999999997,1.2821302964327583,
2539,52.24,84.42533333333333,32.185333333333325,1.6161051556916792,
2540,58.32,78.63833333333334,20.318333333333335,1.348393918609968,
2541,49.35,77.60866666666666,28.258666666666663,1.5726173590003376,
2542,57.27,75.652,18.381999999999998,1.320970839881264,
2543,56.08,85.64366666666666,29.563666666666663,1.5271695197337136,
2544,52.12,77.82733333333334,25.707333333333345,1.4932335635712461,
2545,53.21,69.97033333333333,16.760333333333328,1.314984652007768,
2546,55.69,77.61099999999999,21.920999999999992,1.3936254264679475,
2547,54.16,77.60633333333332,23.446333333333328,1.43290866568193,
2548,57.15,80.40466666666667,23.254666666666672,1.4069058034412367,
2549,48.66,75.04766666666666,26.38766666666666,1.5422866146047403,
2550,52.46,87.115,34.654999999999994,1.6605985512771635,
2551,68.52,86.68766666666666,18.167666666666662,1.2651439968865537,
2552,57.79,82.677,24.887000000000008,1.4306454403876105,
2553,52.96,76.96666666666667,24.006666666666668,1.4532980866062437,
2554,50.78,81.47833333333332,30.698333333333323,1.6045359065248783,
2555,46.54,74.03433333333334,27.494333333333337,1.590767798309698,
2556,45.57,70.85633333333334,25.28633333333334,1.5548899129544291,
2557,54.9,85.49266666666665,30.592666666666652,1.5572434729811777,
2558,56.91,93.05033333333334,36.140333333333345,1.6350436361506475,
2559,58.45,73.89099999999999,15.440999999999988,1.2641745081266038,
2560,38.4,64.79833333333335,26.398333333333348,1.6874565972222226,
2561,49.84,70.329,20.48899999999999,1.4110955056179773,
2562,50.96,71.96166666666667,21.001666666666672,1.4121206174777605,
2563,52.22,80.09066666666666,27.870666666666665,1.533716328354398,
2564,49.74,84.251,34.511,1.6938279051065541,
2565,50.47,73.01266666666666,22.542666666666662,1.4466547784162207,
2566,47.96,73.745,25.785000000000004,1.5376355296080066,
2567,59.84,90.101,30.260999999999996,1.5056985294117646,
2568,60.81,80.49166666666666,19.681666666666658,1.3236583895192675,
2569,47.71,73.94266666666667,26.232666666666667,1.5498358135960315,
2570,41.19,69.74433333333333,28.554333333333332,1.6932346038682529,
2571,62.83,90.31200000000001,27.482000000000014,1.4374025147222667,
2572,58.19,74.87533333333334,16.685333333333347,1.2867388440167271,
2573,45.44,66.63166666666665,21.19166666666665,1.466365903755868,
2574,44.8,75.13233333333334,30.332333333333338,1.677061011904762,
2575,55.25,70.942,15.691999999999993,1.2840180995475112,
2576,53.72,79.15366666666667,25.433666666666667,1.4734487465872426,
2577,61.52,83.71466666666667,22.19466666666667,1.3607715648027743,
2578,51.87,76.48266666666666,24.612666666666662,1.4745067797699376,
2579,49.27,90.16533333333332,40.89533333333332,1.8300250321358498,
2580,56.59,72.682,16.092,1.2843611945573423,
2581,74.41,86.15599999999999,11.745999999999995,1.1578551269990591,
2582,55.88,77.02166666666665,21.141666666666644,1.3783404915294675,
2583,51.87,75.14933333333333,23.279333333333334,1.4488014909067541,
2584,60.29,72.87366666666667,12.583666666666666,1.2087189694255542,
2585,50.46,78.42533333333334,27.96533333333334,1.5542079534945172,
2586,53.33,83.94666666666667,30.616666666666674,1.574098381148822,
2587,46.66,79.64299999999999,32.98299999999999,1.7068795542220316,
2588,54.81,76.93433333333333,22.124333333333325,1.4036550507814873,
2589,47.7,73.99633333333333,26.296333333333322,1.5512858141160026,
2590,46.88,79.10766666666666,32.22766666666666,1.6874502275312853,
2591,53.69,84.59333333333333,30.903333333333336,1.5755882535543553,
2592,59.4,95.15433333333333,35.75433333333333,1.6019248035914702,
2593,44.76,77.17666666666666,32.416666666666664,1.724232946082812,
2594,52.32,86.29666666666667,33.97666666666667,1.649401121304791,
2595,43.58,77.44833333333332,33.868333333333325,1.777153128346336,
2596,43.84,79.39,35.55,1.8109032846715327,
2597,67.49,82.07466666666667,14.584666666666678,1.2161011507877713,
2598,45.92,76.042,30.122,1.6559668989547038,
2599,57.24,83.61833333333334,26.378333333333337,1.460837409736781,
2600,50.89,83.63933333333334,32.74933333333334,1.6435318006157071,
2601,62.1,82.71166666666666,20.611666666666657,1.33191089640365,
2602,44.6,71.16766666666666,26.56766666666666,1.5956875934230192,
2603,54.67,73.492,18.822000000000003,1.3442838851289556,
2604,72.28,91.97866666666667,19.698666666666668,1.2725327430363402,
2605,51.54,81.492,29.952000000000005,1.581140861466822,
2606,59.48,83.49233333333333,24.012333333333338,1.4037043263842188,
2607,49.7,70.79666666666668,21.09666666666668,1.42448021462106,
2608,50.75,81.63833333333334,30.888333333333335,1.6086371100164205,
2609,52.84,70.27433333333333,17.434333333333328,1.3299457481705776,
2610,57.7,72.61099999999999,14.910999999999987,1.2584228769497399,
2611,53.92,84.265,30.345,1.5627781899109792,
2612,44.77,81.48033333333333,36.71033333333333,1.819976174521629,
2613,63.14,83.16066666666666,20.020666666666656,1.317083729278851,
2614,60.0,78.00366666666667,18.003666666666675,1.3000611111111113,
2615,55.04,85.14633333333333,30.106333333333332,1.5469900678294572,
2616,53.65,84.986,31.336000000000006,1.5840820130475304,
2617,50.46,82.63933333333333,32.179333333333325,1.637719645924164,
2618,58.69,80.62533333333334,21.935333333333347,1.3737490770716194,
2619,52.44,74.06333333333333,21.623333333333335,1.4123442664632597,
2620,45.56,74.288,28.727999999999994,1.6305531167690956,
2621,58.94,81.33833333333332,22.398333333333326,1.3800192285940502,
2622,40.32,73.83733333333335,33.51733333333335,1.8312830687830692,
2623,59.71,80.57966666666668,20.86966666666668,1.3495171104784238,
2624,59.56,79.712,20.152,1.3383478844862324,
2625,53.39,81.676,28.286,1.5297995879378161,
2626,60.05,77.88533333333334,17.835333333333338,1.297008048848182,
2627,54.01,72.03266666666667,18.022666666666673,1.3336912917360983,
2628,46.95,77.83800000000001,30.888000000000005,1.657891373801917,
2629,46.22,84.266,38.04600000000001,1.8231501514495891,
2630,56.86,90.14766666666667,33.28766666666667,1.5854320553406027,
2631,62.34,61.657666666666664,-0.6823333333333395,0.9890546465618649,
2632,58.46,64.63566666666665,6.17566666666665,1.1056391834872845,
2633,58.54,79.40166666666667,20.86166666666667,1.356366017537866,
2634,58.71,69.15633333333334,10.446333333333335,1.1779310736387896,
2635,57.05,77.47766666666666,20.427666666666667,1.3580660239555946,
2636,52.34,73.92966666666665,21.589666666666645,1.4124888549229393,
2637,61.39,87.21733333333333,25.82733333333333,1.4207091274366075,
2638,59.06,81.93633333333334,22.876333333333335,1.3873405576250142,
2639,50.62,71.1,20.479999999999997,1.4045831687080206,
2640,37.88,73.43966666666667,35.559666666666665,1.9387451601548749,
2641,52.24,70.43566666666666,18.19566666666666,1.3483090862685043,
2642,43.02,78.87333333333333,35.85333333333333,1.833410816674415,
2643,55.04,77.95633333333335,22.91633333333335,1.4163578003875972,
2644,60.19,91.93333333333331,31.74333333333331,1.5273855014675746,
2645,55.9,70.81733333333332,14.917333333333325,1.2668574836016695,
2646,55.5,80.44466666666666,24.944666666666663,1.4494534534534533,
2647,47.55,70.39333333333332,22.84333333333332,1.4804065895548544,
2648,47.35,84.29366666666667,36.943666666666665,1.7802252727912706,
2649,54.74,70.62200000000001,15.882000000000012,1.2901351845085862,
2650,52.42,74.76299999999999,22.34299999999999,1.4262304463945057,
2651,49.24,82.38966666666667,33.14966666666667,1.6732263742215001,
2652,62.44,83.57366666666665,21.133666666666656,1.3384635917147127,
2653,47.57,66.92300000000002,19.353000000000016,1.4068320369981084,
2654,54.03,71.23066666666666,17.200666666666663,1.3183540008637176,
2655,53.37,74.02766666666668,20.657666666666678,1.387065142714384,
2656,47.39,67.94100000000002,20.551000000000016,1.4336568896391648,
2657,47.64,77.40366666666665,29.76366666666665,1.624762104673943,
2658,51.99,83.60700000000001,31.61700000000001,1.6081361800346223,
2659,60.56,84.35333333333332,23.793333333333322,1.3928885953324526,
2660,54.04,71.28033333333333,17.240333333333332,1.3190291142363681,
2661,46.68,83.80533333333332,37.12533333333332,1.7953156241073978,
2662,53.47,75.014,21.543999999999997,1.4029175238451468,
2663,50.48,71.17833333333334,20.698333333333345,1.410030375066033,
2664,52.93,74.827,21.897,1.4136973361042886,
2665,47.37,74.64333333333333,27.273333333333333,1.575751178664415,
2666,61.43,78.51366666666668,17.08366666666668,1.2780997341147107,
2667,57.57,72.24633333333333,14.676333333333325,1.2549302298650917,
2668,56.68,89.75000000000001,33.070000000000014,1.583450952717008,
2669,48.12,86.94966666666667,38.829666666666675,1.806934053754503,
2670,48.01,72.56666666666666,24.556666666666665,1.5114906616677082,
2671,55.99,83.57033333333331,27.580333333333307,1.4925939155801626,
2672,62.58,73.43566666666668,10.855666666666679,1.1734686268243317,
2673,36.54,76.71433333333333,40.17433333333333,2.099461777047984,
2674,52.66,69.11566666666667,16.455666666666673,1.3124889226484366,
2675,48.39,76.08833333333332,27.698333333333323,1.572397878349521,
2676,48.28,76.84133333333335,28.56133333333335,1.5915769124551233,
2677,56.6,88.74699999999997,32.14699999999997,1.567968197879858,
2678,66.82,81.40466666666667,14.584666666666678,1.2182679836376336,
2679,64.48,80.52,16.039999999999992,1.248759305210918,
2680,54.0,66.66900000000001,12.669000000000011,1.2346111111111113,
2681,49.47,77.52733333333333,28.057333333333332,1.5671585472677043,
2682,53.42,80.41466666666666,26.99466666666666,1.5053288406339698,
2683,65.41,96.06933333333332,30.659333333333322,1.4687254752076644,
2684,56.29,77.97166666666666,21.681666666666665,1.3851779475336057,
2685,47.83,76.77033333333334,28.940333333333342,1.6050665551606387,
2686,56.52,76.444,19.924,1.3525123849964613,
2687,48.59,73.92133333333334,25.331333333333333,1.5213281196405295,
2688,60.56,73.50933333333334,12.949333333333342,1.2138265081461912,
2689,46.82,74.854,28.034,1.5987612131567706,
2690,41.29,72.00133333333332,30.71133333333332,1.7437959150722528,
2691,42.2,74.81600000000002,32.616000000000014,1.7728909952606637,
2692,49.8,78.09733333333334,28.29733333333334,1.568219544846051,
2693,63.76,71.71333333333332,7.953333333333326,1.1247386030949393,
2694,53.78,80.756,26.976,1.5015991074748978,
2695,55.8,73.772,17.97200000000001,1.3220788530465952,
2696,52.09,74.74833333333333,22.65833333333333,1.434984322006783,
2697,60.97,90.46433333333333,29.49433333333333,1.4837515718112733,
2698,58.16,82.417,24.257000000000005,1.4170735900962863,
2699,65.5,78.16833333333334,12.668333333333337,1.193409669211196,
2700,56.28,73.95299999999999,17.672999999999988,1.3140191897654583,
2701,58.15,80.62333333333333,22.473333333333336,1.3864717684150187,
2702,44.75,81.538,36.788,1.8220782122905028,
2703,49.65,74.373,24.723000000000006,1.4979456193353475,
2704,37.33,79.38033333333334,42.05033333333334,2.126448790070542,
2705,60.81,82.54700000000001,21.73700000000001,1.3574576549909556,
2706,52.83,69.67933333333333,16.849333333333334,1.3189349485771973,
2707,51.97,73.03766666666667,21.067666666666668,1.4053813097299725,
2708,47.65,77.163,29.512999999999998,1.6193704092339978,
2709,51.95,79.63966666666667,27.689666666666668,1.5330060956047482,
2710,50.84,83.50833333333333,32.66833333333332,1.6425714660372408,
2711,60.35,74.607,14.256999999999998,1.236238608119304,
2712,66.5,83.32166666666667,16.821666666666673,1.2529573934837093,
2713,68.51,72.02766666666666,3.5176666666666563,1.0513453023889454,
2714,63.3,69.34366666666666,6.043666666666667,1.0954765666140074,
2715,64.51,83.25599999999999,18.74599999999998,1.2905906061075798,
2716,48.27,72.10866666666666,23.83866666666666,1.4938609212070988,
2717,58.62,78.304,19.684000000000005,1.3357898328215627,
2718,56.47,80.52066666666667,24.05066666666667,1.4259016586978337,
2719,54.31,69.87333333333333,15.563333333333333,1.2865647824218989,
2720,59.27,74.98966666666665,15.719666666666647,1.2652213036387152,
2721,54.6,74.62133333333333,20.021333333333324,1.3666910866910864,
2722,48.07,69.039,20.969,1.4362180153942168,
2723,50.18,81.28333333333332,31.103333333333318,1.6198352597316326,
2724,56.81,68.015,11.204999999999998,1.197236402041894,
2725,56.3,79.37766666666667,23.077666666666673,1.409905269390172,
2726,60.23,75.74466666666666,15.514666666666663,1.2575903481100226,
2727,56.82,86.515,29.695,1.522615276311158,
2728,49.4,76.71233333333333,27.312333333333335,1.552881241565452,
2729,53.76,84.10933333333334,30.34933333333334,1.5645337301587303,
2730,60.48,77.72333333333333,17.243333333333332,1.285108024691358,
2731,55.91,72.57800000000002,16.66800000000002,1.2981219817563945,
2732,49.98,79.41466666666666,29.434666666666665,1.5889289048952915,
2733,49.03,77.80633333333333,28.776333333333326,1.5869127744918077,
2734,40.7,74.01433333333334,33.31433333333334,1.8185339885339886,
2735,59.23,76.984,17.753999999999998,1.2997467499577917,
2736,48.41,82.59800000000001,34.18800000000002,1.7062177236108247,
2737,67.74,75.45833333333333,7.718333333333334,1.1139405570317882,
2738,60.07,81.11200000000001,21.04200000000001,1.350291326785417,
2739,61.43,83.71433333333334,22.284333333333343,1.362759780780292,
2740,53.63,81.98133333333334,28.351333333333336,1.5286469016097954,
2741,63.49,71.78000000000002,8.290000000000013,1.1305717435816667,
2742,59.26,82.12866666666667,22.868666666666677,1.3859039262009227,
2743,47.98,84.60133333333332,36.62133333333332,1.7632624704738082,
2744,60.24,75.35499999999999,15.114999999999988,1.2509130146082335,
2745,51.54,74.923,23.383000000000003,1.4536864571206831,
2746,43.25,75.15733333333334,31.90733333333334,1.7377418111753373,
2747,55.97,75.63900000000001,19.66900000000001,1.3514204037877435,
2748,51.04,74.12099999999998,23.08099999999998,1.4522139498432598,
2749,59.38,69.46,10.079999999999991,1.1697541259683393,
2750,52.51,73.71033333333332,21.200333333333326,1.4037389703548528,
2751,45.96,76.45633333333332,30.496333333333318,1.6635407600812298,
2752,59.99,83.15766666666667,23.16766666666667,1.3861921431349669,
2753,43.78,77.88499999999999,34.10499999999999,1.7790086797624483,
2754,55.39,80.23466666666667,24.84466666666667,1.4485406511403984,
2755,54.78,63.71200000000001,8.93200000000001,1.1630522088353414,
2756,59.6,84.44866666666667,24.848666666666666,1.416923937360179,
2757,64.87,79.53233333333333,14.662333333333322,1.2260264117979547,
2758,47.57,65.94033333333334,18.370333333333342,1.3861747600028032,
2759,44.45,71.02733333333333,26.57733333333333,1.5979152605924258,
2760,52.85,73.33233333333334,20.482333333333337,1.3875559760327973,
2761,50.6,82.95533333333333,32.35533333333333,1.6394334650856388,
2762,50.85,77.18400000000001,26.33400000000001,1.5178761061946904,
2763,61.59,84.38699999999999,22.796999999999983,1.3701412566975155,
2764,57.5,85.72766666666666,28.227666666666664,1.4909159420289855,
2765,55.87,76.74900000000001,20.879000000000012,1.373706819402184,
2766,53.58,76.17233333333333,22.59233333333333,1.4216560905810625,
2767,31.35,65.814,34.46399999999999,2.0993301435406697,
2768,54.61,75.85,21.239999999999995,1.3889397546236952,
2769,68.42,95.229,26.808999999999997,1.3918298743057584,
2770,64.32,78.25566666666667,13.935666666666677,1.2166614842454397,
2771,52.54,72.26499999999999,19.724999999999987,1.3754282451465547,
2772,50.81,76.42566666666667,25.61566666666667,1.5041461654529948,
2773,43.32,58.69166666666666,15.371666666666663,1.354839950754078,
2774,61.61,79.825,18.215000000000003,1.2956500568089597,
2775,67.5,77.44200000000001,9.942000000000007,1.147288888888889,
2776,58.29,86.85933333333334,28.56933333333334,1.4901240921827645,
2777,46.4,76.411,30.011000000000003,1.6467887931034484,
2778,50.26,81.612,31.351999999999997,1.6237962594508555,
2779,47.66,72.89566666666667,25.235666666666674,1.529493635473493,
2780,45.52,77.96866666666666,32.44866666666666,1.7128441710603397,
2781,48.2,72.13733333333333,23.937333333333328,1.496625172890733,
2782,74.85,85.11266666666668,10.26266666666669,1.1371097751057675,
2783,52.23,70.80966666666667,18.579666666666675,1.355727870317187,
2784,57.15,72.167,15.017000000000003,1.2627646544181979,
2785,59.43,77.65400000000001,18.22400000000001,1.306646474844355,
2786,40.22,81.67166666666667,41.45166666666667,2.0306232388529755,
2787,58.94,81.977,23.037000000000006,1.3908551068883612,
2788,48.2,78.10300000000001,29.903000000000006,1.6203941908713695,
2789,44.25,79.674,35.42400000000001,1.800542372881356,
2790,40.75,78.11533333333333,37.365333333333325,1.9169406952965233,
2791,54.84,78.71199999999999,23.871999999999986,1.4353026987600288,
2792,64.66,81.59300000000002,16.93300000000002,1.2618775131456854,
2793,59.85,89.00533333333333,29.155333333333324,1.4871400724032302,
2794,52.8,88.35333333333334,35.55333333333334,1.673358585858586,
2795,58.97,78.16833333333334,19.198333333333338,1.3255610197275451,
2796,48.37,81.089,32.719,1.676431672524292,
2797,50.02,73.11333333333334,23.09333333333334,1.4616819938691192,
2798,44.48,77.09599999999999,32.61599999999999,1.7332733812949639,
2799,50.51,71.83933333333333,21.32933333333333,1.4222794166171715,
2800,49.27,76.75966666666667,27.489666666666672,1.5579392463297477,
2801,53.58,82.07,28.489999999999995,1.5317282568122432,
2802,60.03,73.78833333333334,13.75833333333334,1.229190960075518,
2803,55.59,82.70333333333333,27.11333333333333,1.4877376026863345,
2804,57.22,85.64200000000001,28.42200000000001,1.496714435512059,
2805,50.66,82.40766666666664,31.747666666666646,1.6266811422555596,
2806,53.87,80.38666666666667,26.516666666666673,1.4922343914361735,
2807,43.44,69.91366666666667,26.473666666666674,1.6094306322897485,
2808,47.47,73.61666666666667,26.146666666666675,1.5508040165718702,
2809,52.53,83.444,30.914,1.5885018084903864,
2810,52.79,80.589,27.799,1.5265959462019323,
2811,55.57,83.00066666666666,27.43066666666666,1.4936236578489592,
2812,48.76,85.80133333333333,37.041333333333334,1.759666393218485,
2813,57.25,79.91533333333332,22.665333333333322,1.395901018922853,
2814,47.53,79.382,31.852000000000004,1.6701451714706501,
2815,42.83,73.39800000000001,30.568000000000012,1.7137053467195893,
2816,66.8,90.02366666666667,23.223666666666674,1.3476596806387227,
2817,62.79,88.53866666666664,25.748666666666644,1.4100759144237403,
2818,51.77,72.97999999999999,21.209999999999987,1.4096967355611356,
2819,62.84,76.63966666666667,13.799666666666667,1.2196000424358158,
2820,60.36,76.91433333333333,16.554333333333332,1.2742599955820633,
