run_id,repeat,fold,arm,continuation_id,budget,subset,accuracy,balanced_accuracy,keyhole_recall,specificity,false_negative,false_positive,true_negative,true_positive,row_count
w85__r06_f04,6,4,binary_random,22,80,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0,65.0,12.0,81.0
w85__r06_f04,6,4,binary_random,22,160,B1_q20,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3.0,1.0,8.0,5.0,17.0
w85__r06_f04,6,4,binary_random,22,160,B1_q30,0.84,0.7830882352941176,0.625,0.9411764705882353,3.0,1.0,16.0,5.0,25.0
w85__r06_f04,6,4,binary_random,22,160,full81,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3.0,1.0,66.0,11.0,81.0
w85__r06_f04,6,4,binary_random,22,320,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0,8.0,6.0,17.0
w85__r06_f04,6,4,binary_random,22,320,B1_q30,0.88,0.8455882352941176,0.75,0.9411764705882353,2.0,1.0,16.0,6.0,25.0
w85__r06_f04,6,4,binary_random,22,320,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0
w85__r06_f04,6,4,binary_random,23,40,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0,9.0,5.0,17.0
w85__r06_f04,6,4,binary_random,23,40,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0,17.0,5.0,25.0
w85__r06_f04,6,4,binary_random,23,40,full81,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3.0,0.0,67.0,11.0,81.0
w85__r06_f04,6,4,binary_random,23,80,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0,8.0,6.0,17.0
w85__r06_f04,6,4,binary_random,23,80,B1_q30,0.88,0.8455882352941176,0.75,0.9411764705882353,2.0,1.0,16.0,6.0,25.0
w85__r06_f04,6,4,binary_random,23,80,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0
w85__r06_f04,6,4,binary_random,23,160,B1_q20,0.7647058823529411,0.7708333333333333,0.875,0.6666666666666666,1.0,3.0,6.0,7.0,17.0
w85__r06_f04,6,4,binary_random,23,160,B1_q30,0.8,0.8198529411764706,0.875,0.7647058823529411,1.0,4.0,13.0,7.0,25.0
w85__r06_f04,6,4,binary_random,23,160,full81,0.9382716049382716,0.9344349680170576,0.9285714285714286,0.9402985074626866,1.0,4.0,63.0,13.0,81.0
w85__r06_f04,6,4,binary_random,23,320,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f04,6,4,binary_random,23,320,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0
w85__r06_f04,6,4,binary_random,23,320,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0
w85__r06_f04,6,4,binary_random,24,40,B1_q20,0.5882352941176471,0.5625,0.125,1.0,7.0,0.0,9.0,1.0,17.0
w85__r06_f04,6,4,binary_random,24,40,B1_q30,0.72,0.5625,0.125,1.0,7.0,0.0,17.0,1.0,25.0
w85__r06_f04,6,4,binary_random,24,40,full81,0.9012345679012346,0.7142857142857143,0.42857142857142855,1.0,8.0,0.0,67.0,6.0,81.0
w85__r06_f04,6,4,binary_random,24,80,B1_q20,0.7058823529411765,0.7083333333333333,0.75,0.6666666666666666,2.0,3.0,6.0,6.0,17.0
w85__r06_f04,6,4,binary_random,24,80,B1_q30,0.8,0.7867647058823529,0.75,0.8235294117647058,2.0,3.0,14.0,6.0,25.0
w85__r06_f04,6,4,binary_random,24,80,full81,0.9382716049382716,0.906183368869936,0.8571428571428571,0.9552238805970149,2.0,3.0,64.0,12.0,81.0
w85__r06_f04,6,4,binary_random,24,160,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0,8.0,6.0,17.0
w85__r06_f04,6,4,binary_random,24,160,B1_q30,0.88,0.8455882352941176,0.75,0.9411764705882353,2.0,1.0,16.0,6.0,25.0
w85__r06_f04,6,4,binary_random,24,160,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0
w85__r06_f04,6,4,binary_random,24,320,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f04,6,4,binary_random,24,320,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0
w85__r06_f04,6,4,binary_random,24,320,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0
w85__r06_f04,6,4,binary_random,25,40,B1_q20,0.6470588235294118,0.625,0.25,1.0,6.0,0.0,9.0,2.0,17.0
w85__r06_f04,6,4,binary_random,25,40,B1_q30,0.76,0.625,0.25,1.0,6.0,0.0,17.0,2.0,25.0
w85__r06_f04,6,4,binary_random,25,40,full81,0.9135802469135802,0.75,0.5,1.0,7.0,0.0,67.0,7.0,81.0
w85__r06_f04,6,4,binary_random,25,80,B1_q20,0.7647058823529411,0.75,0.5,1.0,4.0,0.0,9.0,4.0,17.0
w85__r06_f04,6,4,binary_random,25,80,B1_q30,0.84,0.75,0.5,1.0,4.0,0.0,17.0,4.0,25.0
w85__r06_f04,6,4,binary_random,25,80,full81,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,4.0,0.0,67.0,10.0,81.0
w85__r06_f04,6,4,binary_random,25,160,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0,8.0,6.0,17.0
w85__r06_f04,6,4,binary_random,25,160,B1_q30,0.88,0.8455882352941176,0.75,0.9411764705882353,2.0,1.0,16.0,6.0,25.0
w85__r06_f04,6,4,binary_random,25,160,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0
w85__r06_f04,6,4,binary_random,25,320,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f04,6,4,binary_random,25,320,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0
w85__r06_f04,6,4,binary_random,25,320,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0
w85__r06_f04,6,4,binary_random,26,40,B1_q20,0.7058823529411765,0.6944444444444444,0.5,0.8888888888888888,4.0,1.0,8.0,4.0,17.0
w85__r06_f04,6,4,binary_random,26,40,B1_q30,0.8,0.7205882352941176,0.5,0.9411764705882353,4.0,1.0,16.0,4.0,25.0
w85__r06_f04,6,4,binary_random,26,40,full81,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,4.0,1.0,66.0,10.0,81.0
w85__r06_f04,6,4,binary_random,26,80,B1_q20,0.7058823529411765,0.7083333333333333,0.75,0.6666666666666666,2.0,3.0,6.0,6.0,17.0
w85__r06_f04,6,4,binary_random,26,80,B1_q30,0.8,0.7867647058823529,0.75,0.8235294117647058,2.0,3.0,14.0,6.0,25.0
w85__r06_f04,6,4,binary_random,26,80,full81,0.9382716049382716,0.906183368869936,0.8571428571428571,0.9552238805970149,2.0,3.0,64.0,12.0,81.0
w85__r06_f04,6,4,binary_random,26,160,B1_q20,0.7647058823529411,0.7708333333333333,0.875,0.6666666666666666,1.0,3.0,6.0,7.0,17.0
w85__r06_f04,6,4,binary_random,26,160,B1_q30,0.84,0.8492647058823529,0.875,0.8235294117647058,1.0,3.0,14.0,7.0,25.0
w85__r06_f04,6,4,binary_random,26,160,full81,0.9506172839506173,0.9418976545842217,0.9285714285714286,0.9552238805970149,1.0,3.0,64.0,13.0,81.0
w85__r06_f04,6,4,binary_random,26,320,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f04,6,4,binary_random,26,320,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0
w85__r06_f04,6,4,binary_random,26,320,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0
w85__r06_f04,6,4,binary_random,27,40,B1_q20,0.7647058823529411,0.75,0.5,1.0,4.0,0.0,9.0,4.0,17.0
w85__r06_f04,6,4,binary_random,27,40,B1_q30,0.84,0.75,0.5,1.0,4.0,0.0,17.0,4.0,25.0
w85__r06_f04,6,4,binary_random,27,40,full81,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,4.0,0.0,67.0,10.0,81.0
w85__r06_f04,6,4,binary_random,27,80,B1_q20,0.7647058823529411,0.75,0.5,1.0,4.0,0.0,9.0,4.0,17.0
w85__r06_f04,6,4,binary_random,27,80,B1_q30,0.84,0.75,0.5,1.0,4.0,0.0,17.0,4.0,25.0
w85__r06_f04,6,4,binary_random,27,80,full81,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,4.0,0.0,67.0,10.0,81.0
w85__r06_f04,6,4,binary_random,27,160,B1_q20,0.7058823529411765,0.7013888888888888,0.625,0.7777777777777778,3.0,2.0,7.0,5.0,17.0
w85__r06_f04,6,4,binary_random,27,160,B1_q30,0.8,0.7536764705882353,0.625,0.8823529411764706,3.0,2.0,15.0,5.0,25.0
w85__r06_f04,6,4,binary_random,27,160,full81,0.9382716049382716,0.8779317697228145,0.7857142857142857,0.9701492537313433,3.0,2.0,65.0,11.0,81.0
w85__r06_f04,6,4,binary_random,27,320,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f04,6,4,binary_random,27,320,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0
w85__r06_f04,6,4,binary_random,27,320,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0
w85__r06_f04,6,4,binary_random,28,40,B1_q20,0.6470588235294118,0.6319444444444444,0.375,0.8888888888888888,5.0,1.0,8.0,3.0,17.0
w85__r06_f04,6,4,binary_random,28,40,B1_q30,0.76,0.6580882352941176,0.375,0.9411764705882353,5.0,1.0,16.0,3.0,25.0
w85__r06_f04,6,4,binary_random,28,40,full81,0.9135802469135802,0.7782515991471215,0.5714285714285714,0.9850746268656716,6.0,1.0,66.0,8.0,81.0
w85__r06_f04,6,4,binary_random,28,80,B1_q20,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2.0,2.0,7.0,6.0,17.0
w85__r06_f04,6,4,binary_random,28,80,B1_q30,0.84,0.8161764705882353,0.75,0.8823529411764706,2.0,2.0,15.0,6.0,25.0
w85__r06_f04,6,4,binary_random,28,80,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0,65.0,12.0,81.0
w85__r06_f04,6,4,binary_random,28,160,B1_q20,0.7058823529411765,0.7013888888888888,0.625,0.7777777777777778,3.0,2.0,7.0,5.0,17.0
w85__r06_f04,6,4,binary_random,28,160,B1_q30,0.76,0.7242647058823529,0.625,0.8235294117647058,3.0,3.0,14.0,5.0,25.0
w85__r06_f04,6,4,binary_random,28,160,full81,0.9259259259259259,0.8704690831556503,0.7857142857142857,0.9552238805970149,3.0,3.0,64.0,11.0,81.0
w85__r06_f04,6,4,binary_random,28,320,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f04,6,4,binary_random,28,320,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0
w85__r06_f04,6,4,binary_random,28,320,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0
w85__r06_f04,6,4,binary_random,29,40,B1_q20,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2.0,2.0,7.0,6.0,17.0
w85__r06_f04,6,4,binary_random,29,40,B1_q30,0.84,0.8161764705882353,0.75,0.8823529411764706,2.0,2.0,15.0,6.0,25.0
w85__r06_f04,6,4,binary_random,29,40,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0,65.0,12.0,81.0
w85__r06_f04,6,4,binary_random,29,80,B1_q20,0.7058823529411765,0.7013888888888888,0.625,0.7777777777777778,3.0,2.0,7.0,5.0,17.0
w85__r06_f04,6,4,binary_random,29,80,B1_q30,0.76,0.7242647058823529,0.625,0.8235294117647058,3.0,3.0,14.0,5.0,25.0
w85__r06_f04,6,4,binary_random,29,80,full81,0.9259259259259259,0.8704690831556503,0.7857142857142857,0.9552238805970149,3.0,3.0,64.0,11.0,81.0
w85__r06_f04,6,4,binary_random,29,160,B1_q20,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2.0,2.0,7.0,6.0,17.0
w85__r06_f04,6,4,binary_random,29,160,B1_q30,0.84,0.8161764705882353,0.75,0.8823529411764706,2.0,2.0,15.0,6.0,25.0
w85__r06_f04,6,4,binary_random,29,160,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0,65.0,12.0,81.0
w85__r06_f04,6,4,binary_random,29,320,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f04,6,4,binary_random,29,320,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0
w85__r06_f04,6,4,binary_random,29,320,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0
w85__r06_f04,6,4,binary_random,30,40,B1_q20,0.7058823529411765,0.6944444444444444,0.5,0.8888888888888888,4.0,1.0,8.0,4.0,17.0
w85__r06_f04,6,4,binary_random,30,40,B1_q30,0.8,0.7205882352941176,0.5,0.9411764705882353,4.0,1.0,16.0,4.0,25.0
w85__r06_f04,6,4,binary_random,30,40,full81,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,4.0,1.0,66.0,10.0,81.0
w85__r06_f04,6,4,binary_random,30,80,B1_q20,0.7647058823529411,0.7638888888888888,0.75,0.7777777777777778,2.0,2.0,7.0,6.0,17.0
w85__r06_f04,6,4,binary_random,30,80,B1_q30,0.84,0.8161764705882353,0.75,0.8823529411764706,2.0,2.0,15.0,6.0,25.0
w85__r06_f04,6,4,binary_random,30,80,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0,65.0,12.0,81.0
w85__r06_f04,6,4,binary_random,30,160,B1_q20,0.8235294117647058,0.8263888888888888,0.875,0.7777777777777778,1.0,2.0,7.0,7.0,17.0
w85__r06_f04,6,4,binary_random,30,160,B1_q30,0.88,0.8786764705882353,0.875,0.8823529411764706,1.0,2.0,15.0,7.0,25.0
w85__r06_f04,6,4,binary_random,30,160,full81,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1.0,2.0,65.0,13.0,81.0
w85__r06_f04,6,4,binary_random,30,320,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f04,6,4,binary_random,30,320,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0
w85__r06_f04,6,4,binary_random,30,320,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0
w85__r06_f05,6,5,binary_margin,1,40,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0,8.0,6.0,17.0
w85__r06_f05,6,5,binary_margin,1,40,B1_q30,0.88,0.8576388888888888,0.7777777777777778,0.9375,2.0,1.0,15.0,7.0,25.0
w85__r06_f05,6,5,binary_margin,1,40,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0,65.0,13.0,81.0
w85__r06_f05,6,5,binary_margin,1,80,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f05,6,5,binary_margin,1,80,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0,15.0,8.0,25.0
w85__r06_f05,6,5,binary_margin,1,80,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0
w85__r06_f05,6,5,binary_margin,1,160,B1_q20,0.9411764705882353,0.9375,0.875,1.0,1.0,0.0,9.0,7.0,17.0
w85__r06_f05,6,5,binary_margin,1,160,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0,16.0,8.0,25.0
w85__r06_f05,6,5,binary_margin,1,160,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0,66.0,14.0,81.0
w85__r06_f05,6,5,binary_margin,1,320,B1_q20,0.9411764705882353,0.9375,0.875,1.0,1.0,0.0,9.0,7.0,17.0
w85__r06_f05,6,5,binary_margin,1,320,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0,16.0,8.0,25.0
w85__r06_f05,6,5,binary_margin,1,320,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0,66.0,14.0,81.0
w85__r06_f05,6,5,binary_random,1,40,B1_q20,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3.0,1.0,8.0,5.0,17.0
w85__r06_f05,6,5,binary_random,1,40,B1_q30,0.8,0.7465277777777778,0.5555555555555556,0.9375,4.0,1.0,15.0,5.0,25.0
w85__r06_f05,6,5,binary_random,1,40,full81,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4.0,1.0,65.0,11.0,81.0
w85__r06_f05,6,5,binary_random,1,80,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0,8.0,6.0,17.0
w85__r06_f05,6,5,binary_random,1,80,B1_q30,0.84,0.8020833333333333,0.6666666666666666,0.9375,3.0,1.0,15.0,6.0,25.0
w85__r06_f05,6,5,binary_random,1,80,full81,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3.0,1.0,65.0,12.0,81.0
w85__r06_f05,6,5,binary_random,1,160,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0,9.0,5.0,17.0
w85__r06_f05,6,5,binary_random,1,160,B1_q30,0.88,0.8333333333333333,0.6666666666666666,1.0,3.0,0.0,16.0,6.0,25.0
w85__r06_f05,6,5,binary_random,1,160,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0
w85__r06_f05,6,5,binary_random,1,320,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f05,6,5,binary_random,1,320,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0,15.0,8.0,25.0
w85__r06_f05,6,5,binary_random,1,320,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0
w85__r06_f05,6,5,binary_random,2,40,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0,9.0,5.0,17.0
w85__r06_f05,6,5,binary_random,2,40,B1_q30,0.84,0.7777777777777778,0.5555555555555556,1.0,4.0,0.0,16.0,5.0,25.0
w85__r06_f05,6,5,binary_random,2,40,full81,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4.0,0.0,66.0,11.0,81.0
w85__r06_f05,6,5,binary_random,2,80,B1_q20,0.8823529411764706,0.875,0.75,1.0,2.0,0.0,9.0,6.0,17.0
w85__r06_f05,6,5,binary_random,2,80,B1_q30,0.92,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0,16.0,7.0,25.0
w85__r06_f05,6,5,binary_random,2,80,full81,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2.0,0.0,66.0,13.0,81.0
w85__r06_f05,6,5,binary_random,2,160,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f05,6,5,binary_random,2,160,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0,15.0,8.0,25.0
w85__r06_f05,6,5,binary_random,2,160,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0
w85__r06_f05,6,5,binary_random,2,320,B1_q20,0.9411764705882353,0.9375,0.875,1.0,1.0,0.0,9.0,7.0,17.0
w85__r06_f05,6,5,binary_random,2,320,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0,16.0,8.0,25.0
w85__r06_f05,6,5,binary_random,2,320,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0,66.0,14.0,81.0
w85__r06_f05,6,5,binary_random,3,40,B1_q20,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3.0,1.0,8.0,5.0,17.0
w85__r06_f05,6,5,binary_random,3,40,B1_q30,0.8,0.7465277777777778,0.5555555555555556,0.9375,4.0,1.0,15.0,5.0,25.0
w85__r06_f05,6,5,binary_random,3,40,full81,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4.0,1.0,65.0,11.0,81.0
w85__r06_f05,6,5,binary_random,3,80,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0,9.0,5.0,17.0
w85__r06_f05,6,5,binary_random,3,80,B1_q30,0.84,0.7777777777777778,0.5555555555555556,1.0,4.0,0.0,16.0,5.0,25.0
w85__r06_f05,6,5,binary_random,3,80,full81,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4.0,0.0,66.0,11.0,81.0
w85__r06_f05,6,5,binary_random,3,160,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f05,6,5,binary_random,3,160,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0,15.0,8.0,25.0
w85__r06_f05,6,5,binary_random,3,160,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0
w85__r06_f05,6,5,binary_random,3,320,B1_q20,0.9411764705882353,0.9375,0.875,1.0,1.0,0.0,9.0,7.0,17.0
w85__r06_f05,6,5,binary_random,3,320,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0,16.0,8.0,25.0
w85__r06_f05,6,5,binary_random,3,320,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0,66.0,14.0,81.0
w85__r06_f05,6,5,binary_random,4,40,B1_q20,0.8823529411764706,0.8888888888888888,1.0,0.7777777777777778,0.0,2.0,7.0,8.0,17.0
w85__r06_f05,6,5,binary_random,4,40,B1_q30,0.92,0.9375,1.0,0.875,0.0,2.0,14.0,9.0,25.0
w85__r06_f05,6,5,binary_random,4,40,full81,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0.0,2.0,64.0,15.0,81.0
w85__r06_f05,6,5,binary_random,4,80,B1_q20,0.8823529411764706,0.8888888888888888,1.0,0.7777777777777778,0.0,2.0,7.0,8.0,17.0
w85__r06_f05,6,5,binary_random,4,80,B1_q30,0.92,0.9375,1.0,0.875,0.0,2.0,14.0,9.0,25.0
w85__r06_f05,6,5,binary_random,4,80,full81,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0.0,2.0,64.0,15.0,81.0
w85__r06_f05,6,5,binary_random,4,160,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f05,6,5,binary_random,4,160,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0,15.0,8.0,25.0
w85__r06_f05,6,5,binary_random,4,160,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0
w85__r06_f05,6,5,binary_random,4,320,B1_q20,0.9411764705882353,0.9375,0.875,1.0,1.0,0.0,9.0,7.0,17.0
w85__r06_f05,6,5,binary_random,4,320,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0,16.0,8.0,25.0
w85__r06_f05,6,5,binary_random,4,320,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0,66.0,14.0,81.0
w85__r06_f05,6,5,binary_random,5,40,B1_q20,0.8823529411764706,0.875,0.75,1.0,2.0,0.0,9.0,6.0,17.0
w85__r06_f05,6,5,binary_random,5,40,B1_q30,0.92,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0,16.0,7.0,25.0
w85__r06_f05,6,5,binary_random,5,40,full81,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2.0,0.0,66.0,13.0,81.0
w85__r06_f05,6,5,binary_random,5,80,B1_q20,0.9411764705882353,0.9444444444444444,1.0,0.8888888888888888,0.0,1.0,8.0,8.0,17.0
w85__r06_f05,6,5,binary_random,5,80,B1_q30,0.96,0.96875,1.0,0.9375,0.0,1.0,15.0,9.0,25.0
w85__r06_f05,6,5,binary_random,5,80,full81,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0.0,1.0,65.0,15.0,81.0
w85__r06_f05,6,5,binary_random,5,160,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0,8.0,6.0,17.0
w85__r06_f05,6,5,binary_random,5,160,B1_q30,0.88,0.8576388888888888,0.7777777777777778,0.9375,2.0,1.0,15.0,7.0,25.0
w85__r06_f05,6,5,binary_random,5,160,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0,65.0,13.0,81.0
w85__r06_f05,6,5,binary_random,5,320,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0
w85__r06_f05,6,5,binary_random,5,320,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0,15.0,8.0,25.0
w85__r06_f05,6,5,binary_random,5,320,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0
w85__r06_f05,6,5,binary_random,6,40,B1_q20,0.7647058823529411,0.75,0.5,1.0,4.0,0.0,9.0,4.0,17.0
w85__r06_f05,6,5,binary_random,6,40,B1_q30,0.84,0.7777777777777778,0.5555555555555556,1.0,4.0,0.0,16.0,5.0,25.0
w85__r06_f05,6,5,binary_random,6,40,full81,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4.0,0.0,66.0,11.0,81.0
w85__r06_f05,6,5,binary_random,6,80,B1_q20,0.8235294117647058,0.8263888888888888,0.875,0.7777777777777778,1.0,2.0,7.0,7.0,17.0
w85__r06_f05,6,5,binary_random,6,80,B1_q30,0.88,0.8819444444444444,0.8888888888888888,0.875,1.0,2.0,14.0,8.0,25.0
w85__r06_f05,6,5,binary_random,6,80,full81,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1.0,2.0,64.0,14.0,81.0
w85__r06_f05,6,5,binary_random,6,160,B1_q20,0.9411764705882353,0.9375,0.875,1.0,1.0,0.0,9.0,7.0,17.0
w85__r06_f05,6,5,binary_random,6,160,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0,16.0,8.0,25.0
