budget,subset,metric,estimand,point_estimate,two_sided_95pct_lower,two_sided_95pct_upper,bootstrap_draws,random_aggregation,bootstrap_hierarchy
40,B1_q20,accuracy,binary_margin,0.8170588235294112,0.8058823529411759,0.8276470588235292,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q20,keyhole_recall,margin_minus_random,0.10429298941798926,0.07671126984126965,0.1318789914021163,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q20,specificity,binary_margin,0.8831813741813739,0.8675827360139857,0.8981585504773004,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q20,specificity,binary_random,0.8747658101158099,0.8613996493552741,0.8885359266890517,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q20,specificity,margin_minus_random,0.008415564065563985,-0.007065045510046322,0.024027892292891817,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,accuracy,binary_margin,0.8708000000000005,0.8628000000000003,0.8784000000000006,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,accuracy,binary_random,0.8287599999999997,0.8193463333333332,0.8371199999999999,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,accuracy,margin_minus_random,0.04204000000000074,0.03158666666666731,0.05206666666666716,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,balanced_accuracy,binary_margin,0.839689630222718,0.8283771201166176,0.8498677651752483,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,balanced_accuracy,binary_random,0.7798014096212239,0.7649510636379083,0.7936627753954891,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,balanced_accuracy,margin_minus_random,0.059888220601494124,0.04625130895912509,0.07289271484189888,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,false_negative,binary_margin,2.0,1.83,2.18,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,false_negative,binary_random,2.8603333333333336,2.605666666666667,3.136999999999999,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,false_negative,margin_minus_random,-0.8603333333333336,-1.0773416666666678,-0.636666666666668,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,false_positive,binary_margin,1.23,1.07,1.4,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,false_positive,binary_random,1.4206666666666663,1.2653249999999996,1.5736666666666668,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,false_positive,margin_minus_random,-0.19066666666666632,-0.3603416666666667,-0.02066666666666661,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,keyhole_recall,binary_margin,0.7527391774891773,0.7291141684704183,0.7744055104617605,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,keyhole_recall,binary_random,0.6447073953823954,0.6112641919191919,0.6753002188552191,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,keyhole_recall,margin_minus_random,0.10803178210678188,0.07995248677248658,0.13516204064454057,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,specificity,binary_margin,0.9266400829562588,0.9165568941915492,0.9361819609000819,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,specificity,binary_random,0.9148954238600517,0.9053784140309289,0.9246356772957719,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,B1_q30,specificity,margin_minus_random,0.011744659096207033,0.001814787534839882,0.021559228872442042,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,accuracy,binary_margin,0.9579012345679009,0.95358024691358,0.9613580246913581,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,accuracy,binary_random,0.9440534979423871,0.94104938271605,0.9467079218107,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,accuracy,margin_minus_random,0.013847736625513751,0.00965010288065837,0.017625514403291638,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,balanced_accuracy,binary_margin,0.9159923434774183,0.9043982336693159,0.9246885814434322,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,balanced_accuracy,binary_random,0.88415912429196,0.8744372692274559,0.8930064184219595,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,balanced_accuracy,margin_minus_random,0.03183321918545834,0.019879904320388907,0.041966183772694406,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,false_negative,binary_margin,2.18,1.92,2.53,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,false_negative,binary_random,3.044333333333335,2.7643249999999995,3.348666666666667,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,false_negative,margin_minus_random,-0.864333333333335,-1.17,-0.4966500000000001,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,false_positive,binary_margin,1.23,1.07,1.4,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,false_positive,binary_random,1.4873333333333327,1.3253333333333337,1.6463333333333332,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,false_positive,margin_minus_random,-0.25733333333333275,-0.4286750000000007,-0.08633333333333358,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,keyhole_recall,binary_margin,0.8505238095238091,0.8267619047619046,0.8683821428571428,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,keyhole_recall,binary_random,0.7907190476190473,0.7698410317460321,0.8099955158730155,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,keyhole_recall,margin_minus_random,0.059804761904761805,0.035007936507936314,0.08067936507936457,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,specificity,binary_margin,0.9814608774310264,0.9788896426956128,0.9838783355947532,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,specificity,binary_random,0.9775992009648725,0.9751999830393483,0.9800425919644196,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
40,full81,specificity,margin_minus_random,0.003861676466153874,0.001292703150912225,0.006436227951152748,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,accuracy,binary_margin,0.8329411764705873,0.8211764705882354,0.8441176470588228,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,accuracy,binary_random,0.7958627450980391,0.7888034313725488,0.8027651960784317,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,accuracy,margin_minus_random,0.03707843137254818,0.027705882352940574,0.04686274509803867,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,balanced_accuracy,binary_margin,0.8130964590964587,0.8007600850538346,0.8246257922632925,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,balanced_accuracy,binary_random,0.7691897930772932,0.7592971190499315,0.7787761844868096,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,balanced_accuracy,margin_minus_random,0.043906666019165486,0.03352354899729888,0.0547871030127281,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,false_negative,binary_margin,1.74,1.6,1.89,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,false_negative,binary_random,2.180666666666666,2.058658333333333,2.3126666666666664,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,false_negative,margin_minus_random,-0.4406666666666659,-0.5756666666666672,-0.3083333333333327,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,false_positive,binary_margin,1.1,0.98,1.23,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,false_positive,binary_random,1.2896666666666667,1.1976666666666664,1.3826666666666663,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,false_positive,margin_minus_random,-0.18966666666666665,-0.2843333333333331,-0.09233333333333382,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,keyhole_recall,binary_margin,0.7323809523809518,0.7095157738095232,0.7544645833333327,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,keyhole_recall,binary_random,0.6637927248677248,0.6407167195767195,0.684991183862434,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,keyhole_recall,margin_minus_random,0.06858822751322702,0.0490129497354492,0.08852995370370371,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,specificity,binary_margin,0.8938119658119654,0.8811593142968139,0.9066065462315457,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,specificity,binary_random,0.8745868612868614,0.8643990213490212,0.8849075211131456,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q20,specificity,margin_minus_random,0.019225104525104064,0.009915744486993927,0.028347692238316957,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,accuracy,binary_margin,0.8792000000000004,0.8716000000000005,0.8868,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,accuracy,binary_random,0.8491599999999999,0.8439333333333333,0.8541466666666669,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,accuracy,margin_minus_random,0.03004000000000051,0.02265333333333385,0.038533666666666945,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,balanced_accuracy,binary_margin,0.8493149153692882,0.8397412804725156,0.8586866898404094,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,balanced_accuracy,binary_random,0.8107240238183151,0.8021080665923483,0.8188824292713828,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,balanced_accuracy,margin_minus_random,0.03859089155097306,0.02941826792583388,0.04846183400910619,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,false_negative,binary_margin,1.88,1.74,2.02,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,false_negative,binary_random,2.385666666666667,2.2356666666666674,2.549008333333333,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,false_negative,margin_minus_random,-0.5056666666666669,-0.6716750000000008,-0.35366666666666635,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,false_positive,binary_margin,1.14,1.0,1.28,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,false_positive,binary_random,1.3853333333333335,1.280666666666666,1.4933333333333334,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,false_positive,margin_minus_random,-0.24533333333333363,-0.3526666666666667,-0.14200000000000035,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,keyhole_recall,binary_margin,0.7659978354978355,0.7474524260461757,0.7844203102453098,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,keyhole_recall,binary_random,0.7041459956709957,0.6843103730759978,0.7221481159812413,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,keyhole_recall,margin_minus_random,0.06185183982683984,0.0443509376503125,0.08033831529581492,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,specificity,binary_margin,0.9326319952407409,0.9247737229102163,0.9406230776554884,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,specificity,binary_random,0.9173020519656354,0.9105163544060783,0.9240271777100968,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,B1_q30,specificity,margin_minus_random,0.015329943275105506,0.009153045689654095,0.021761920446541495,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,accuracy,binary_margin,0.962469135802469,0.9602469135802469,0.9646913580246911,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,accuracy,binary_random,0.9515185185185192,0.9498971193415642,0.9530288065843624,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,accuracy,margin_minus_random,0.010950617283949748,0.008547325102880806,0.013720164609052787,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,balanced_accuracy,binary_margin,0.9260290430962076,0.9212832953737805,0.9305205102733088,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,balanced_accuracy,binary_random,0.9028229351080099,0.8972794974801317,0.9078156663920652,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,balanced_accuracy,margin_minus_random,0.023206107988197666,0.017357197669660197,0.02969101109711139,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,false_negative,binary_margin,1.9,1.77,2.04,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,false_negative,binary_random,2.520000000000001,2.3609999999999998,2.695333333333334,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,false_negative,margin_minus_random,-0.620000000000001,-0.8046666666666655,-0.45100000000000073,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,false_positive,binary_margin,1.14,1.0,1.28,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,false_positive,binary_random,1.4069999999999998,1.3013333333333332,1.5160000000000002,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,false_positive,margin_minus_random,-0.2669999999999999,-0.3763333333333332,-0.16199166666666734,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,keyhole_recall,binary_margin,0.8692380952380947,0.8597142857142857,0.878380952380952,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,keyhole_recall,binary_random,0.8268365079365079,0.8147571031746035,0.8378191666666668,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,keyhole_recall,margin_minus_random,0.04240158730158683,0.030739365079364728,0.05514607142857117,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,specificity,binary_margin,0.9828199909543193,0.9806965174129354,0.9849434644957031,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,specificity,binary_random,0.9788093622795111,0.9771534656264129,0.9804051145786217,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
80,full81,specificity,margin_minus_random,0.00401062867480817,0.002428978214986549,0.0056546811397556514,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,accuracy,binary_margin,0.8352941176470583,0.8235294117647055,0.8470588235294106,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,accuracy,binary_random,0.8157450980392156,0.8098039215686272,0.8216274509803918,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,accuracy,margin_minus_random,0.01954901960784272,0.012215686274509183,0.026941176470587472,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,balanced_accuracy,binary_margin,0.8147968559218554,0.8023579705017202,0.8268583111333108,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,balanced_accuracy,binary_random,0.7942574929699932,0.7867287300084173,0.8014076625920373,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,balanced_accuracy,margin_minus_random,0.020539362951862206,0.012737301367614187,0.02871643525455989,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,false_negative,binary_margin,1.77,1.63,1.91,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,false_negative,binary_random,1.9043333333333334,1.8239999999999998,1.9929999999999994,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,false_negative,margin_minus_random,-0.13433333333333342,-0.24367500000000045,-0.03299166666666688,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,false_positive,binary_margin,1.03,0.92,1.15,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,false_positive,binary_random,1.2279999999999998,1.1453333333333333,1.3139999999999998,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,false_positive,margin_minus_random,-0.19799999999999973,-0.27133333333333365,-0.12366666666666637,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,keyhole_recall,binary_margin,0.728503968253968,0.7054603174603171,0.7505363095238091,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,keyhole_recall,binary_random,0.707608201058201,0.6905249735449731,0.7231913955026456,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,keyhole_recall,margin_minus_random,0.020895767195767023,0.005649758597883398,0.037085390211640125,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,specificity,binary_margin,0.9010897435897434,0.8896619560994558,0.9120358925796425,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,specificity,binary_random,0.8809067848817846,0.8712309590640839,0.8902701799589299,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q20,specificity,margin_minus_random,0.02018295870795872,0.013052518569393119,0.027254150132275032,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,accuracy,binary_margin,0.8796,0.8720000000000002,0.8868000000000003,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,accuracy,binary_random,0.8653866666666667,0.8614663333333333,0.8693066666666671,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,accuracy,margin_minus_random,0.0142133333333333,0.008653333333333069,0.01971999999999997,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,balanced_accuracy,binary_margin,0.8481073577050741,0.8379529093766998,0.8578181629145493,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,balanced_accuracy,binary_random,0.8332507851761528,0.8272174819162139,0.8391799945131229,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,balanced_accuracy,margin_minus_random,0.014856572528921252,0.008003171090229305,0.021616913286267248,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,false_negative,binary_margin,1.94,1.8,2.09,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,false_negative,binary_random,2.075,1.979666666666666,2.1753416666666667,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,false_negative,margin_minus_random,-0.13500000000000023,-0.24934166666666735,-0.018666666666666377,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,false_positive,binary_margin,1.07,0.95,1.2,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,false_positive,binary_random,1.290333333333333,1.2003333333333335,1.387999999999999,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,false_positive,margin_minus_random,-0.22033333333333305,-0.30133333333333323,-0.13800000000000034,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,keyhole_recall,binary_margin,0.7595010822510823,0.7406353264790759,0.7778054112554111,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,keyhole_recall,binary_random,0.7433502886002885,0.7302286348605097,0.7555913564213563,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,keyhole_recall,margin_minus_random,0.01615079365079375,0.0025046055796051517,0.02958155513467974,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,specificity,binary_margin,0.9367136331590662,0.9292535279682043,0.9436212516585578,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,specificity,binary_random,0.9231512817520167,0.9174178626186188,0.928595305370011,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,B1_q30,specificity,margin_minus_random,0.013562351407049533,0.008730968679869226,0.018381533490588714,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,accuracy,binary_margin,0.9625925925925923,0.9602469135802469,0.9648148148148147,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,accuracy,binary_random,0.9574115226337446,0.9562880658436215,0.9585144032921811,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,accuracy,margin_minus_random,0.005181069958847706,0.0034773662551442737,0.006835390946501765,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,balanced_accuracy,binary_margin,0.9245582154164248,0.9194124434644954,0.9294716684434965,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,balanced_accuracy,binary_random,0.9161550041997799,0.9130552604133012,0.9189973154788824,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,balanced_accuracy,margin_minus_random,0.00840321121664489,0.0043965767482930795,0.012290427893003147,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,false_negative,binary_margin,1.96,1.81,2.11,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,false_negative,binary_random,2.1563333333333325,2.0649999999999995,2.256333333333332,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
160,full81,false_negative,margin_minus_random,-0.19633333333333258,-0.30966666666666676,-0.08033333333333292,20000,30 continuations averaged within each repeat/fold,repeat blocks; five folds kept; Random continuations resampled within fold
