benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,budget,global_error,uncertainty_region_fraction,integrated_bernoulli_uncertainty,fit_time_seconds,near_boundary_error_q10,near_boundary_test_size_q10,uncertainty_region_fraction_q10,integrated_bernoulli_uncertainty_q10,near_boundary_error_q20,near_boundary_test_size_q20,uncertainty_region_fraction_q20,integrated_bernoulli_uncertainty_q20,near_boundary_error_q30,near_boundary_test_size_q30,uncertainty_region_fraction_q30,integrated_bernoulli_uncertainty_q30
ackley,Thresholded 4D Ackley,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,12,0.4075,0.97625,0.248132959310481,0.00931260000106704,0.425,80,0.9625,0.2477517981953031,0.425,160,0.98125,0.24817155376937708,0.45416666666666666,240,0.9875,0.24831243718847387
ackley,Thresholded 4D Ackley,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,13,0.41,0.97625,0.24808981001018196,0.009350700000140932,0.4375,80,0.9625,0.2477243178714453,0.43125,160,0.98125,0.2481379321281582,0.4583333333333333,240,0.9875,0.24828085634788263
ackley,Thresholded 4D Ackley,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,14,0.42,0.97625,0.2480750318055226,0.009841199998845696,0.4375,80,0.9625,0.24768846427326233,0.44375,160,0.98125,0.2481041462728908,0.475,240,0.9875,0.24822303803660392
ackley,Thresholded 4D Ackley,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,15,0.41625,0.97625,0.248004448515935,0.009491099999650032,0.4375,80,0.95,0.24773775484210891,0.43125,160,0.975,0.24807567085809748,0.475,240,0.9833333333333333,0.24816376504551926
ackley,Thresholded 4D Ackley,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,16,0.4275,0.97875,0.24796528167666446,0.009297300000980613,0.4625,80,0.95,0.2477223410435924,0.45,160,0.975,0.24802617824374637,0.5,240,0.9833333333333333,0.24808057098007638
ackley,Thresholded 4D Ackley,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,12,0.4075,0.97625,0.248132959310481,0.00923299999885785,0.425,80,0.9625,0.2477517981953031,0.425,160,0.98125,0.24817155376937708,0.45416666666666666,240,0.9875,0.24831243718847387
ackley,Thresholded 4D Ackley,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,13,0.41875,0.97875,0.2480963382593746,0.009217500000886503,0.5,80,0.9625,0.24772835077664465,0.46875,160,0.98125,0.24809808466136615,0.49166666666666664,240,0.9875,0.24821643068937405
ackley,Thresholded 4D Ackley,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,14,0.43625,0.97875,0.24801659097641449,0.00940470000023197,0.475,80,0.9625,0.2475845414543854,0.48125,160,0.98125,0.2479735565002744,0.5125,240,0.9875,0.248086642698555
ackley,Thresholded 4D Ackley,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,15,0.4325,0.97375,0.2478063189618338,0.009389099999680184,0.4875,80,0.9625,0.24741800937477185,0.4875,160,0.98125,0.24777542625295226,0.5166666666666667,240,0.9875,0.24789071190070974
ackley,Thresholded 4D Ackley,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,16,0.4275,0.97625,0.24779393983588663,0.009256200000891113,0.475,80,0.9625,0.24741020297270558,0.4875,160,0.98125,0.24782488488429202,0.5125,240,0.9875,0.24787587410246323
