experiment_name,population_row_index,has_keyhole,active_sample_count,active_duration_ms,first_active_time_s,last_active_time_s,median_dt_us,dt_cv,dt_p99_p01_ratio,sampling_effectively_uniform,derivative_method,duplicate_timestamp_count,nonpositive_dt_count_raw,missing_width_count,invalid_or_sentinel_row_count,obvious_jump_count,largest_jump_um,jump_threshold_um,oscillation_mad_delta_um,nonmonotonic_fraction,monotonic_nondecreasing,significant_negative_step_fraction,quality_flag,bounds_known_sentinel_rows_excluded,cooling_rows_in_primary
P-230p324353521_VX-0p227660683076_LS-8p68191306555e-05_ST-386p564919231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p11899592755e-05_H-0602c4a780,58,0,80313,1.458529,0.000641474,0.002100003,0.018000000000066574,0.01761642856473197,1.05555555558768,True,centered_finite_difference,0,0,0,35287,2,5.8176999999999985,5.0,0.00756127131437675,0.4922427532622771,False,0.0012824982567984859,ok,0,0
P-231p081894821_VX-0p850370876493_LS-5p5190986405e-05_ST-302p777484886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67296074733e-06_H-179e4a5e71,59,0,59987,1.0898253999999998,0.0001929066,0.001282732,0.018199999999917935,0.010528520048455966,1.0555555555629175,True,centered_finite_difference,0,0,0,15461,97,6.4722999999999615,5.0,0.01319515974471651,0.8669356183109392,False,0.0047677791484679755,ok,0,0
P-233p106311211_VX-0p310101846937_LS-6p6327379673e-05_ST-336p786172861_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p55565684328e-05_H-add9572a86,60,0,88125,1.6004011,0.0004996019,0.002100003,0.018000000000066574,0.0168365186118603,1.05555555558768,True,centered_finite_difference,0,0,0,27475,0,4.94610000000001,5.0,0.008302572423906987,0.5418047296990605,False,0.0024851345830874676,ok,0,0
P-233p11801175_VX-0p947725383123_LS-6p63357513021e-05_ST-310p062780041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p09020934642e-06_H-1d842653b1,61,0,54021,0.9814965000000001,0.0001694605,0.001150957,0.018199999999972145,0.008262846195281556,1.0555555555629175,True,centered_finite_difference,0,0,0,22592,17,46.50059999999999,5.0,0.010526475751570664,0.8454091077378748,False,0.004350240651610515,ok,0,0
P-233p918914285_VX-0p55009860706_LS-6p76633993968e-05_ST-363p156889773_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76955611431e-06_H-9f078c62f6,62,0,93469,1.6977782,0.0002851248,0.001982903,0.018099999999992254,0.015479320814172515,1.055555555574964,True,centered_finite_difference,0,0,0,15683,139,7.283600000000035,5.0,0.011564297304390484,0.8508473488252664,False,0.003241751187572217,ok,0,0
P-236p369825033_VX-0p606859942193_LS-6p45901770765e-05_ST-328p218563755_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p94931460723e-06_H-0e4c2fc094,63,0,84600,1.5367491999999998,0.0002606958,0.001797445,0.018099999999992254,0.014676873836443139,1.0555555555629175,True,centered_finite_difference,0,0,0,14340,91,6.265899999999931,5.0,0.012305598413710032,0.8567595361647301,False,0.003877114386694878,ok,0,0
P-238p364831187_VX-0p683428278389_LS-5p30391716287e-05_ST-377p396343519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p05870792234e-06_H-1d842653b1,64,0,74702,1.3570243,0.0002390357,0.00159606,0.018099999999992254,0.013538685752030565,1.0555555555629175,True,centered_finite_difference,0,0,0,13149,116,7.485299999999938,5.0,0.013788200632180576,0.859399472563955,False,0.0038687567770177107,ok,0,0
P-240p986949999_VX-0p621810109213_LS-6p5255993688e-05_ST-389p31118835_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p75818940789e-06_H-377b770359,65,0,82612,1.5006567,0.0002535653,0.001754222,0.018099999999992254,0.0144505983296769,1.0555555555629175,True,centered_finite_difference,0,0,0,13948,77,6.24939999999998,5.0,0.01275037907923434,0.8702715134788346,False,0.0038493663071503797,ok,0,0
P-241p526098173_VX-0p390351171714_LS-7p60309896784e-05_ST-322p459160533_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23584119956e-05_H-0e4c2fc094,66,0,94253,1.7118507,0.0003881523,0.002100003,0.018000000000066574,0.016289205835064362,1.05555555558768,True,centered_finite_difference,0,0,0,21347,24,8.053900000000056,5.0,0.016160364181668132,0.7735008275686458,False,0.0028116114246912534,ok,0,0
P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1,67,0,68399,1.2425766000000003,0.0002140264,0.001456603,0.018199999999917935,0.012424426970073621,1.0555555555629175,True,centered_finite_difference,0,0,0,11773,5,5.466600000000019,5.0,0.014826022185042535,0.8652445977952572,False,0.0041521681920523995,ok,0,0
P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,68,1,79469,1.443576,0.000254493,0.001698069,0.018099999999992254,0.01418319774738645,1.0555555555629175,True,centered_finite_difference,0,0,0,13999,105,7.591899999999896,5.0,0.013936460853825368,0.8461644938843308,False,0.004291035385312327,ok,0,0
P-250p363893775_VX-0p962117015407_LS-8p16921850603e-05_ST-395p976068127_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01406848207e-06_H-0f2c16c7e5,69,0,53512,0.9722585000000001,0.0001614815,0.00113374,0.018199999999972145,0.00785513525447651,1.0555555555629175,True,centered_finite_difference,0,0,0,12050,146,49.20740000000001,5.0,0.009636914420353497,0.9088037973500775,False,0.0037188615424865916,ok,0,0
P-250p760727959_VX-0p576945875618_LS-7p55521762294e-05_ST-375p926323236_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p36147861851e-06_H-a88ac79600,70,0,89466,1.6251119,0.0002655161,0.001890628,0.018099999999992254,0.015071317832465257,1.055555555574964,True,centered_finite_difference,0,0,0,14605,117,7.200199999999995,5.0,0.011860817747890759,0.8594310624266472,False,0.00339797686246018,ok,0,0
P-251p6022239_VX-0p703685008905_LS-6p09329521029e-05_ST-391p344263507_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p85551140349e-06_H-0e4c2fc094,71,0,72878,1.3239091,0.0002262039,0.001550113,0.018099999999992254,0.013180731359683846,1.0555555555629175,True,centered_finite_difference,0,0,0,12443,15,5.423699999999997,5.0,0.014381241519433952,0.8691493886960221,False,0.004267464357753475,ok,0,0
P-252p710023356_VX-0p579349155213_LS-8p35702038612e-05_ST-362p250166341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32679319476e-06_H-1d842653b1,72,0,89357,1.6231411,0.0002596589,0.0018828,0.018099999999992254,0.01501489975602425,1.055555555574964,True,centered_finite_difference,0,0,0,14283,29,7.996699999999992,5.0,0.011267776860721659,0.8848538430547473,False,0.00351403375262993,ok,0,0
P-255p411547814_VX-0p885409904065_LS-6p83114026847e-05_ST-348p701073765_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p44846017745e-06_H-89021150a8,73,0,58006,1.0538603,0.0001780937,0.001231954,0.018199999999972145,0.009745954314493365,1.0555555555629175,True,centered_finite_difference,0,0,0,9796,13,5.796400000000025,5.0,0.011267776860848074,0.8795103870356004,False,0.004516851995517628,ok,0,0
P-255p66284442_VX-0p61175678634_LS-8p38548151022e-05_ST-392p782565278_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p88568383831e-06_H-1d842653b1,74,0,84625,1.5372264000000002,0.0002458346,0.001783061,0.018099999999992254,0.0145444648322523,1.0555555555629175,True,centered_finite_difference,0,0,0,13523,53,7.854700000000005,5.0,0.01186081774810145,0.8949588769143505,False,0.003592361505010399,ok,0,0
P-256p84590034_VX-0p686841697171_LS-8p87652204691e-05_ST-323p817390946_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0236280396e-06_H-27614c4053,75,0,75391,1.3695528000000001,0.0002185702,0.001588123,0.018099999999992254,0.013390859728545652,1.0555555555629175,True,centered_finite_difference,0,0,0,12023,127,8.321099999999994,5.0,0.009933434863769493,0.9222443294866693,False,0.0035017906884202148,ok,0,0
P-258p098094226_VX-0p965907163653_LS-4p72561688305e-05_ST-378p378118453_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99439364832e-06_H-985b11a49e,76,0,52650,0.9565952999999999,0.0001726957,0.001129291,0.018199999999972145,0.007794755416492745,1.0555555555629175,True,centered_finite_difference,0,0,0,28590,4,5.4850000000000065,5.0,0.012157338191712335,0.8284867708788392,False,0.005489183080400388,ok,0,0
P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780,77,0,93014,1.6893134,0.0004106896,0.002100003,0.018000000000066574,0.016395613183063807,1.05555555558768,True,centered_finite_difference,0,0,0,22586,1,5.334400000000015,5.0,0.011564297304221934,0.6241385612763807,False,0.002967327147818047,ok,0,0
P-261p886347681_VX-0p412060740992_LS-8p23359668267e-05_ST-378p690023731_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17073045867e-05_H-0e4c2fc094,78,0,95893,1.7416821,0.0003583209,0.002100003,0.018000000000066574,0.016151538695567236,1.05555555558768,True,centered_finite_difference,0,0,0,19707,12,7.591400000000018,5.0,0.012453858635523377,0.7891482084011179,False,0.0032119467734534686,ok,0,0
P-263p723264659_VX-0p501861307944_LS-7p03164616445e-05_ST-399p080626763_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p61245771821e-06_H-1d842653b1,79,0,98820,1.7949239,0.0003050791,0.002100003,0.018000000000066574,0.015914389142806174,1.05555555558768,True,centered_finite_difference,0,0,0,16780,102,7.557000000000016,5.0,0.013639940410114404,0.8175856869630335,False,0.0035114704662058916,ok,0,0
P-264p370573209_VX-0p395776293281_LS-4p78236029631e-05_ST-378p311267492_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21890085003e-05_H-985b11a49e,80,1,92965,1.6884221,0.0004115809,0.002100003,0.018000000000066574,0.016399864763449575,1.05555555558768,True,centered_finite_difference,0,0,0,22635,0,4.2338000000000005,5.0,0.00978517464213787,0.5466847381782195,False,0.0033776515640462977,ok,0,0
P-265p432977562_VX-0p293015283246_LS-7p41925746724e-05_ST-326p902943993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64637166689e-05_H-1d842653b1,81,0,87666,1.5920653,0.0005079377,0.002100003,0.018000000000066574,0.016879416827555272,1.05555555558768,True,centered_finite_difference,0,0,0,27934,0,4.454100000000015,5.0,0.007857791758045575,0.48775452004790965,False,0.0023156333770604004,ok,0,0
P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,82,0,98501,1.7891213,0.0003108817,0.002100003,0.018000000000066574,0.01593972262228876,1.05555555558768,True,centered_finite_difference,0,0,0,17099,17,7.411200000000008,5.0,0.012305598413457205,0.819502538071066,False,0.003197969543147208,ok,0,0
P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094,83,0,69719,1.266553,0.00020901,0.001475563,0.018199999999917935,0.012553717912267703,1.0555555555629175,True,centered_finite_difference,0,0,0,11497,164,6.40769999999992,5.0,0.014974282406898017,0.8612266559568548,False,0.0036289050173556325,ok,0,0
P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,84,1,97692,1.7744057,0.0003255973,0.002100003,0.018000000000066574,0.016004520989494977,1.05555555558768,True,centered_finite_difference,0,0,0,17908,0,4.3319000000000045,5.0,0.019422089062267507,0.7100756466818847,False,0.00427879743272154,ok,0,0
P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141,85,0,53480,0.9716674,0.0001742406,0.001145908,0.018199999999972145,0.00817311356777131,1.0555555555629175,True,centered_finite_difference,0,0,0,26917,5,5.5777000000000125,5.0,0.012157338191559584,0.7996596795003647,False,0.005366592494250079,ok,0,0
P-273p444240295_VX-0p704920639812_LS-6p35261824567e-05_ST-347p093922324_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84349461565e-06_H-1d842653b1,86,0,72936,1.3249654,0.0002224416,0.001547407,0.018099999999992254,0.013144307737632227,1.0555555555629175,True,centered_finite_difference,0,0,0,12236,95,5.966399999999965,5.0,0.015270802850735395,0.8516487283197367,False,0.004085829848495236,ok,0,0
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,87,1,88483,1.6069027000000002,0.0004931003,0.002100003,0.018000000000066574,0.016803292527730718,1.05555555558768,True,centered_finite_difference,0,0,0,27117,0,4.870899999999981,5.0,0.0068199702051836165,0.40868199181754483,False,0.003198390633123121,ok,0,0
P-279p19481345_VX-0p961152667742_LS-7p84955743249e-05_ST-372p579911887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01909921797e-06_H-6ea4fcc339,88,0,53670,0.9751302000000001,0.0001597548,0.001134885,0.018199999999972145,0.007876800875056897,1.0555555555629175,True,centered_finite_difference,0,0,0,11354,63,5.69479999999999,5.0,0.010971256416884281,0.8724962268721236,False,0.004248262497903818,ok,0,0
P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,89,1,94135,1.7098563000000002,0.0002953657,0.002005222,0.018099999999992254,0.015595443970565765,1.055555555574964,True,centered_finite_difference,0,0,0,16246,14,92.87509999999997,5.0,0.022535553721359042,0.7169566787770625,False,0.0045360868549089595,ok,0,0
P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,90,0,92614,1.6820374,0.0004179656,0.002100003,0.018000000000066574,0.016430421065414112,1.05555555558768,True,centered_finite_difference,0,0,0,22986,1,5.48960000000003,5.0,0.01022995530764901,0.5961366114908274,False,0.0029693455562394048,ok,0,0
P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,91,0,92261,1.6758547,0.0002755023,0.001951357,0.018099999999992254,0.015331414768733101,1.055555555574964,True,centered_finite_difference,0,0,0,15154,124,7.301999999999907,5.0,0.014232981297620607,0.8046932581833948,False,0.0036960763060914807,ok,0,0
P-293p577290228_VX-0p952339824621_LS-7p01980103413e-05_ST-347p682708595_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06554538443e-06_H-1d842653b1,92,0,54094,0.9828272,0.0001625538,0.001145381,0.018199999999972145,0.008116491077054318,1.0555555555629175,True,centered_finite_difference,0,0,0,11335,14,5.5184999999999915,5.0,0.01052647575144425,0.8625145582607732,False,0.004270423160113139,ok,0,0
P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7,93,1,95159,1.7283306999999999,0.0003716723,0.002100003,0.018000000000066574,0.01621271507376527,1.05555555558768,True,centered_finite_difference,0,0,0,20441,0,4.006299999999996,5.0,0.016605144847224043,0.6580739401836945,False,0.0036465667626473866,ok,0,0
P-307p26373251_VX-0p980958450675_LS-7p64412572662e-05_ST-372p845922747_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91776241868e-06_H-0e4c2fc094,94,0,52671,0.9569913,0.0001549747,0.001111966,0.018199999999972145,0.007310660494061333,1.0555555555629175,True,centered_finite_difference,0,0,0,11505,70,5.3530000000000655,5.0,0.010378215529378077,0.8507499525346497,False,0.0037972280235428137,ok,0,0
P-307p533441342_VX-0p76958695679_LS-6p29715413405e-05_ST-358p843506265_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p26845421489e-06_H-0602c4a780,95,0,66895,1.2152725999999998,0.0002021034,0.001417376,0.018199999999917935,0.012028857684682672,1.0555555555629175,True,centered_finite_difference,0,0,0,11117,2,5.056100000000015,5.0,0.012009077969914793,0.8219571261996592,False,0.004439860077136963,ok,0,0
P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,96,0,85748,1.5572329,0.0005427701,0.002100003,0.018000000000066574,0.017062417029080606,1.05555555558768,True,centered_finite_difference,0,0,0,29852,2,5.652899999999961,5.0,0.007857791758087714,0.45510630109508204,False,0.0017260079069821685,ok,0,0
P-310p791038761_VX-0p793031296086_LS-6p97064070297e-05_ST-311p244290057_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p08314025792e-06_H-9f078c62f6,97,0,65110,1.1828632,0.0001926158,0.001375479,0.018199999999917935,0.011584893810832149,1.0555555555629175,True,centered_finite_difference,0,0,0,10595,52,5.905099999999834,5.0,0.013046899522850494,0.8407132654471732,False,0.00456158134820071,ok,0,0
P-311p847977036_VX-0p831533579891_LS-6p59632228328e-05_ST-369p023839283_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80147419139e-06_H-0602c4a780,98,0,61986,1.1261343000000001,0.0001856547,0.001311789,0.018199999999917935,0.010856421769555662,1.0555555555629175,True,centered_finite_difference,0,0,0,10212,2,5.104800000000026,5.0,0.011416037082492865,0.8333306445107688,False,0.004501088973138663,ok,0,0
P-319p96920879_VX-0p866402209965_LS-6p35942162539e-05_ST-320p061265262_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56799203364e-06_H-560be51b32,99,0,59430,1.0797199,0.0001792751,0.001258995,0.018199999999917935,0.010145742786099046,1.0555555555629175,True,centered_finite_difference,0,0,0,9861,2,5.393400000000156,5.0,0.010229955307691148,0.8214339800434132,False,0.004745158087802252,ok,0,0
P-323p763442528_VX-0p850556183123_LS-6p97450047543e-05_ST-350p102665969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67172480635e-06_H-fe613e406c,100,0,60732,1.1033658000000002,0.0001790752,0.001282441,0.018199999999917935,0.010461338046911389,1.0555555555629175,True,centered_finite_difference,0,0,0,9850,14,5.547499999999987,5.0,0.010822996195155215,0.8337751724819285,False,0.004659893629283232,ok,0,0
P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3,101,0,81104,1.4732949999999998,0.000232329,0.001705624,0.018099999999992254,0.0141167505791707,1.0555555555629175,True,centered_finite_difference,0,0,0,12780,88,7.142099999999971,5.0,0.016753405069121662,0.8101056681010567,False,0.004093560040935601,ok,0,0
P-326p931045044_VX-0p255856443683_LS-6p48737236991e-05_ST-399p817710522_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p88547942494e-05_H-9cf0389d20,102,1,83568,1.5176424000000002,0.0005823606,0.002100003,0.018000000000066574,0.017278081054534426,1.05555555558768,True,centered_finite_difference,0,0,0,32032,1,5.219100000000026,5.0,0.0072647508706657855,0.4330178180382208,False,0.001830866251032106,ok,0,0
P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,103,0,68826,1.2503347999999999,0.0002101732,0.001460508,0.018199999999917935,0.012438512164044763,1.0555555555629175,True,centered_finite_difference,0,0,0,11561,15,5.48479999999995,5.0,0.008895613311076087,0.8113185615691972,False,0.005143479840174355,ok,0,0
P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,104,0,97309,1.7675290000000001,0.00027643,0.002043959,0.018099999999992254,0.015629982381087343,1.055555555574964,True,centered_finite_difference,0,0,0,15205,2,7.456299999999999,5.0,0.017346445956375037,0.7794734245899617,False,0.003422123566407695,ok,0,0
P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,105,0,59729,1.0851439999999999,0.000187654,0.001272798,0.018199999999917935,0.010373454102315527,1.0555555555629175,True,centered_finite_difference,0,0,0,12666,1,5.178999999999974,5.0,0.009933434864022322,0.7181054111974283,False,0.00557527457808733,ok,0,0
P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,106,1,73107,1.3280674999999997,0.0002270945,0.001555162,0.018099999999992254,0.013219209480828567,1.0555555555629175,True,centered_finite_difference,0,0,0,12492,0,4.629100000000005,5.0,0.013046899522982176,0.7858725685990205,False,0.005416792055371652,ok,0,0
P-340p203296502_VX-0p374609743194_LS-5p54750053524e-05_ST-307p813155606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28777232591e-05_H-22f5435fc5,107,1,92843,1.6862029,0.0004138001,0.002100003,0.018000000000066574,0.016410466430785035,1.05555555558768,True,centered_finite_difference,0,0,0,22757,0,4.6252000000000315,5.0,0.009488654198413738,0.5421253312078586,False,0.0032420671678766075,ok,0,0
P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,108,1,89383,1.6232658999999998,0.0004767371,0.002100003,0.018000000000066574,0.016720058365656317,1.05555555558768,True,centered_finite_difference,0,0,0,26217,1,6.402399999999972,5.0,0.00830257242382271,0.47962677049070285,False,0.002405406010158645,ok,0,0
P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,109,1,97330,1.767821,0.000332182,0.002100003,0.018000000000066574,0.016033775769623275,1.05555555558768,True,centered_finite_difference,0,0,0,18270,0,4.2028000000000265,5.0,0.014232981297704884,0.6647658971118577,False,0.0036165993691499965,ok,0,0
P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,110,0,60298,1.0954774,0.0001873086,0.001282786,0.018199999999917935,0.01050292752113741,1.0555555555629175,True,centered_finite_difference,0,0,0,10303,1,5.209400000000073,5.0,0.010822996195070938,0.7013284242997164,False,0.005754846841468066,ok,0,0
P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,111,0,54608,0.9921655999999999,0.0001585734,0.001150739,0.018199999999972145,0.008216481998253778,1.0555555555629175,True,centered_finite_difference,0,0,0,8722,1,5.250500000000002,5.0,0.009340393976768948,0.7846796198289596,False,0.004413353599355394,ok,0,0
P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,112,0,55734,1.0126123999999999,0.0001612816,0.001173894,0.018199999999972145,0.008688419837652027,1.0555555555629175,True,centered_finite_difference,0,0,0,8871,1,5.41409999999998,5.0,0.009785174642293254,0.7735273536324978,False,0.004288303159707893,ok,0,0
P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,113,1,61233,1.1124478,0.0001995952,0.001312043,0.018199999999917935,0.010923608506416773,1.0555555555629175,True,centered_finite_difference,0,0,0,16681,1,5.1696000000000595,5.0,0.015419063072590878,0.5182747582963156,False,0.006254899399007055,ok,0,0
P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,114,1,92036,1.6715237,0.0004284793,0.002100003,0.018000000000066574,0.016481113708130237,1.05555555558768,True,centered_finite_difference,0,0,0,23564,0,4.1906999999999925,5.0,0.008302572423738436,0.4847938284348346,False,0.003150975172488727,ok,0,0
P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,115,1,52024,0.9452281,0.0001707509,0.001115979,0.018199999999972145,0.007465418590635109,1.0555555555629175,True,centered_finite_difference,0,0,0,30913,0,4.658500000000003,5.0,0.010526475751528526,0.5010668358226169,False,0.006266459066182266,ok,0,0
P-358p08766286_VX-0p398145183006_LS-4p39068251559e-05_ST-301p093308231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21164861687e-05_H-3d091b92d3,116,1,93189,1.6924966000000001,0.0004075064,0.002100003,0.018000000000066574,0.016380456771273838,1.05555555558768,True,centered_finite_difference,0,0,0,22411,0,4.898599999999994,5.0,0.008302572423612022,0.4700497918186891,False,0.004260205176632184,ok,0,0
P-360p567405001_VX-0p20359066256_LS-4p0817768449e-05_ST-337p353350673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p36951957538e-05_H-a3855470b8,117,1,71520,1.2988411999999998,0.0008011618,0.002100003,0.018000000000066574,0.018644167838593375,1.05555555558768,True,centered_finite_difference,0,0,0,44080,0,3.977999999999995,5.0,0.007561271314503164,0.41467302395167716,False,0.0015799997203540317,ok,0,0
P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,118,1,95435,1.7333511,0.0003666519,0.002100003,0.018000000000066574,0.016189629420193887,1.05555555558768,True,centered_finite_difference,0,0,0,20165,0,4.880199999999981,5.0,0.008450832645551779,0.480625353647547,False,0.005103003122576859,ok,0,0
