repeat,population_row_index,experiment_name,truth,h_only,h_plus_width_dynamics,static_width,width_dynamics,h_correct,combined_correct,category,P,VX,LS,ST,log_h,W_initial_um,W_max_um,W_T0_um,max_positive_dWdt_um_per_ms,median_positive_dWdt_um_per_ms,time_of_max_dWdt_tau,early_dWdt_20_um_per_ms,early_dWdt_40_um_per_ms,width_gain_20_um,width_gain_40_um,time_to_50pct_max_width_tau
18,384,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,1,0.24800352181693142,0.32471536546500984,0.21172115688726278,0.22179059266768497,False,False,both_wrong,223.161294482,0.578452940205,4.86833733719e-05,359.100984903,20.576853338514905,0.0,444.41756440000006,430.03908,57955.35679097166,674.6328677995336,0.615,92.66272189330364,-263.4561043356981,181.19805966850828,304.37649318681315,0.265
18,386,P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,0,0.0025466445909371645,0.015588487797098968,0.21781304719490466,0.031392649282273664,True,True,both_correct,226.648480029,0.577602942666,6.93800013331e-05,342.653362063,20.061702415315725,0.0,464.8842574027775,461.61598618888894,119895.61017147877,635.9742180894922,0.32,0.0,-873.8897520195366,193.84074574585634,328.2595100552484,0.26
18,390,P-235p890696826_VX-0p62852965691_LS-7p09715556056e-05_ST-349p581827429_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p6752473809e-06_H-765072ed36,0,0.002961778091585378,0.022930116217620238,0.2816719164176398,0.022651246198278824,True,True,both_correct,235.890696826,0.62852965691,7.09715556056e-05,349.581827429,20.025401661026123,0.0,485.26745575277766,480.9263169222222,16646.438425848875,534.5075148010457,0.87,-186.25504413613254,-1112.3269849167295,194.91586967032973,330.7094169060774,0.265
18,392,P-240p318887809_VX-0p361018894241_LS-4p85509578057e-05_ST-398p513006139_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33625155912e-05_H-3a501d5f99,1,0.8007933832936142,0.644840960282506,0.1147848081524424,0.3472351624616428,True,True,both_correct,240.318887809,0.361018894241,4.85509578057e-05,398.513006139,20.890724185090264,0.0,393.3873,377.2686348473684,46145.70741242466,239.93333333500902,0.92,-14.560100873240422,17.65816476129641,135.55474850828733,218.7961171111111,0.34
18,394,P-246p298220115_VX-0p718479932945_LS-4p8795144948e-05_ST-311p768373355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p71434285331e-06_H-0b12abf205,0,0.36054873957670147,0.19487955992904524,0.18257653939894417,0.017080300021755236,True,True,both_correct,246.298220115,0.718479932945,4.8795144948e-05,311.768373355,20.563671438320007,0.0,433.9610410555556,429.3362219444445,95324.38868378004,709.4758271872997,0.315,-158.32628909568257,-1005.0944934184269,181.41221208791208,315.2672005494505,0.255
19,19,P-144p087720513_VX-0p415546267467_LS-5p02923295381e-05_ST-327p07537462_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16091058462e-05_H-0602c4a780,0,0.0028264629378892455,0.040080804833646996,0.05157494978939598,0.05048497489760649,True,True,both_correct,144.087720513,0.415546267467,5.02923295381e-05,327.07537462,20.255989923062774,0.0,314.31533719999993,310.4411574222223,103291.53180402142,532.7966525374642,0.425,-120.7467085059105,-298.33927061958053,145.45086615384614,233.05164044444442,0.225
19,25,P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,0,0.02128192542352749,0.028029402000625158,0.0769410946519968,0.0031808551110509868,True,True,both_correct,160.605564338,0.585171267024,4.89218084001e-05,323.833105745,20.234807725350827,0.0,359.20947222222236,351.76802210526296,34316.20706413852,260.4101908459617,0.23500000000000001,-509.40721759399173,-1279.6829823480928,175.48114615384603,287.446873076923,0.215
19,33,P-172p471893954_VX-0p300060565388_LS-5p45268436948e-05_ST-394p546009672_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60771562794e-05_H-0e4c2fc094,0,0.12908531345654753,0.16750416853064523,0.0649516260289925,0.35709204102272946,True,True,both_correct,172.471893954,0.300060565388,5.45268436948e-05,394.546009672,20.47734590867905,0.0,307.2209262421053,296.639976725,12420.652083069393,264.55058024240213,0.505,149.47680646845808,132.17579674640712,117.13590408839781,185.4780770000001,0.3
19,40,P-199p601335125_VX-0p449852506485_LS-5p7030843283e-05_ST-364p706449651_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07237828699e-05_H-1d842653b1,0,0.06395198413252211,0.12928522379222968,0.12989326973998738,0.1324809784240436,True,True,both_correct,199.601335125,0.449852506485,5.7030843283e-05,364.706449651,20.353617298886796,0.0,388.8805225,383.549042013889,84518.68260068478,442.5040805460206,0.59,-10.82267807553063,-278.9923974063287,163.91665359116018,269.5025199999999,0.25
19,41,P-203p030488295_VX-0p654564663741_LS-6p39602473907e-05_ST-333p568221635_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p36996796534e-06_H-0e4c2fc094,0,0.0035867642407010707,0.014785696491449887,0.1839322976467015,0.010225912354026322,True,True,both_correct,203.030488295,0.654564663741,6.39602473907e-05,333.568221635,20.01112180948569,0.0,442.76761279999914,438.15726106666654,72405.94262738727,809.3834903639731,0.5,-287.0287404902765,-1164.3822174820925,189.19338120879124,318.4983008839777,0.25
19,42,P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a,0,0.017524896202090363,0.024869706215976083,0.13561135485398423,0.004597097277340364,True,True,both_correct,203.317554156,0.724937635215,5.40301996917e-05,325.306920736,20.214555008347787,0.0,413.7337983555554,409.72597803333383,202121.8055545789,1941.808002038425,0.765,-200.54945054967988,-1039.131841643869,181.54420428571422,311.89473591160214,0.24
19,45,P-208p096600196_VX-0p256636148953_LS-4p52492384214e-05_ST-395p602757306_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p87975101041e-05_H-1980b1708d,1,0.9199592116692107,0.6062872441200866,0.025757120801156826,0.3240056287620106,True,True,both_correct,208.096600196,0.256636148953,4.52492384214e-05,395.602757306,21.02303745357591,0.0,269.9154,257.55816778333343,31037.508337141295,340.8862409867272,0.41000000000000003,272.76021316612554,193.42500000007175,100.81560662983424,159.9992603157894,0.32
19,48,P-210p302841339_VX-0p779412575788_LS-5p86430912284e-05_ST-304p177226769_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18943131388e-06_H-c15424829d,0,0.006501399460246642,0.024295485587416052,0.1711550132722987,0.010431127864988142,True,True,both_correct,210.302841339,0.779412575788,5.86430912284e-05,304.177226769,20.089217148628133,0.0,435.6439707777778,432.1066355789476,86186.34290222735,614.8291269173659,0.24,-459.8589455457353,-1002.8754938346243,184.20597362637363,321.0934923076922,0.245
19,52,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,1,0.6435484322559107,0.43449490935140767,0.08589256171145485,0.2248657614310128,True,False,h_correct_width_wrong,212.944274192,0.351323873231,4.80439392259e-05,351.894554175,20.799145738428294,0.0,342.6174472236838,336.4217993666667,77356.18655187883,272.2222222206051,0.23,127.41163072664132,8.529610353425852,129.0824143956044,211.21323899999996,0.29
19,57,P-227p095146149_VX-0p485569900572_LS-4p61845747353e-05_ST-309p475761642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p93496630935e-06_H-c5f6eebf67,1,0.5990402090709154,0.49717008346468355,0.14914377965631107,0.15280765706607935,True,False,h_correct_width_wrong,227.095146149,0.485569900572,4.61845747353e-05,309.475761642,20.760882131994514,0.0,421.3800504694507,415.35585984166664,74299.07428708936,411.8313860362326,0.6900000000000001,122.82051616615468,-313.0598933954421,171.49474408839777,283.45639899999986,0.265
19,60,P-233p106311211_VX-0p310101846937_LS-6p6327379673e-05_ST-336p786172861_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p55565684328e-05_H-add9572a86,0,0.12442860431959984,0.19269315716135743,0.08432509577195622,0.4797884215833196,True,True,both_correct,233.106311211,0.310101846937,6.6327379673e-05,336.786172861,20.46828353868822,0.0,363.4913,345.72922079473665,53877.47700570454,315.76325064757754,0.385,192.6706894307097,105.08907816324245,127.77546549450553,210.17261044444444,0.335
19,62,P-233p918914285_VX-0p55009860706_LS-6p76633993968e-05_ST-363p156889773_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76955611431e-06_H-9f078c62f6,0,0.011994605267700206,0.049230806201638444,0.2406138171226053,0.1067203302907074,True,True,both_correct,233.918914285,0.55009860706,6.76633993968e-05,363.156889773,20.155251131086057,0.0,474.26571697777797,470.71684342221397,70559.78064122326,577.9671103333673,0.01,64.54043194221585,-593.0710533418766,194.94595670329664,328.6143285714286,0.26
19,63,P-236p369825033_VX-0p606859942193_LS-6p45901770765e-05_ST-328p218563755_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p94931460723e-06_H-0e4c2fc094,0,0.01402876421850694,0.03333759919570872,0.23970059703244895,0.01355805740825014,True,True,both_correct,236.369825033,0.606859942193,6.45901770765e-05,328.218563755,20.18629858440819,0.0,469.04642333684217,465.2460757894737,69830.44753022499,267.2853520111496,0.75,-327.482221444246,-1053.1838494682002,189.97610637362635,329.3565880662984,0.265
19,64,P-238p364831187_VX-0p683428278389_LS-5p30391716287e-05_ST-377p396343519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p05870792234e-06_H-1d842653b1,0,0.0914483102331469,0.06818378220637435,0.1985868092922227,0.007736693209463273,True,True,both_correct,238.364831187,0.683428278389,5.30391716287e-05,377.396343519,20.43083892981622,0.0,449.8409151750001,445.62373356666023,189902.0410550049,690.7956346392687,0.525,135.7587398864443,-1105.506507125647,182.931589010989,322.20986,0.26
19,67,P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1,0,0.01530297834473633,0.03773085518199315,0.23417202431902676,0.023137814281475527,True,True,both_correct,242.307622127,0.748861384084,6.09484851001e-05,306.16946129,20.19303111072375,0.0,467.5633425333333,461.6771789833325,80631.18722503675,539.3453387275363,0.595,0.0,-1086.0574550192316,190.1827000000001,327.2634202209944,0.265
19,68,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,1,0.16315364991605136,0.17802014809549593,0.200155262594324,0.07233187758564533,False,False,both_wrong,243.042265843,0.642372627708,5.19118052277e-05,314.809567363,20.513475223999947,0.0,450.6604195555558,446.5646999999999,61871.320374540315,619.1036211699127,0.59,200.35321820995483,-626.3556357138933,182.20690219780224,318.8294769230766,0.26
19,77,P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780,0,0.25323641055510643,0.42846389632024934,0.15041129888406243,0.5480284098014909,True,True,both_correct,260.125654688,0.378472963537,6.21275317791e-05,359.026868384,20.57645210322566,0.0,419.78500460000004,407.4868321111111,24440.430865049195,313.08456530705325,0.96,211.5984843875638,18.93959358386784,148.56167802197803,245.5064753684211,0.32
19,87,P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,1,0.9744149522431657,0.7642257067662144,0.09676443064650941,0.2501730243978378,True,True,both_correct,277.972333632,0.331196372511,4.5620211888e-05,324.411035281,21.172783038710023,0.0,378.03649936666636,358.01780275833346,80794.9184768565,297.24722645124973,0.855,53.05186818839194,-60.54418422706476,125.40744872928178,204.47564200000016,0.36
19,89,P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,1,0.5427446442265328,0.5358203196623488,0.7756332066098002,0.4953776471601386,True,True,both_correct,282.804328276,0.543976889672,5.22197252327e-05,303.777238342,20.739254881256468,0.0,613.5238025000003,478.5783988333332,123871.567902013,641.0210616439449,0.6,136.94127349517015,-323.1527445086281,187.66500252747252,321.65905248618765,0.385
19,91,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0,0.12346389044980176,0.24175753895578944,0.34199219152052845,0.2245610833874561,True,True,both_correct,292.980726174,0.558994342483,6.4603431573e-05,342.453415035,20.44177933159951,0.0,520.498483,516.4624783055557,99659.46913498828,501.200333234331,0.89,45.32812742195755,-373.5285593527811,195.9891187912088,333.1406640883977,0.29
19,93,P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7,1,0.8194653883711354,0.7586451845175275,0.3130407923674579,0.754911610342307,True,True,both_correct,293.648784497,0.426690912013,5.33940457289e-05,351.677261216,20.86494911845737,0.0,495.3831962194445,476.2903117222222,24991.51732198773,361.2737505236637,0.32,266.8906361095002,22.112775470615126,159.4159912087912,267.8075645555555,0.36
19,96,P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,0,0.12955617184966162,0.18045552658147387,0.07488950517820585,0.38174753259970345,True,True,both_correct,308.624203673,0.258745269308,8.46230110859e-05,352.536460601,20.47403647066787,0.0,351.9543,331.9906059447369,56352.12037003612,299.18591971129774,0.47500000000000003,2.6318387110130725,111.17746913570132,115.1262910497238,193.801665,0.35000000000000003
19,103,P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,0,0.24386396397691626,0.3614199968159081,0.440493047390937,0.3625274383922169,True,True,both_correct,328.176471421,0.746856862244,5.78341655667e-05,308.284457774,20.576388636556285,0.0,540.9516513578948,535.6026215555556,132601.70571230495,1107.4136577713714,0.185,416.3995144518897,-299.73664373603583,191.58771846153846,339.2567352486189,0.31
19,104,P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,0,0.09439900818001323,0.26788702544351395,0.42383158382897457,0.5201352645369118,True,True,both_correct,335.17845091,0.53366627312,7.35439468085e-05,327.916348879,20.40509649732251,0.0,557.8777255555555,555.1709601842106,76258.29861072784,511.4080180444503,0.675,299.4031081928646,-228.78428464460873,202.52778791208794,344.74589226519333,0.3
19,105,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,0,0.6716437983146287,0.6917850460012082,0.42939743678053627,0.6850550550301701,False,False,both_wrong,336.384535968,0.857000372961,5.14827567032e-05,367.720955238,20.706808861943262,0.0,543.9036926666669,539.6836010526316,91356.42310938983,725.027587453011,0.47500000000000003,369.85871271593555,-24.519985508590363,189.67666153846156,334.1610464088398,0.315
19,106,P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,1,0.6241109310630272,0.6180846653568955,0.43155307646164964,0.5260631288369524,True,True,both_correct,339.704237738,0.701398887747,5.24684299583e-05,300.218383071,20.788362968602943,0.0,566.1265489583335,560.6151911111112,35184.77538934985,525.0000000020528,0.045,256.1692531315973,-288.7898502594837,189.57244861878456,332.36007692307703,0.33
19,108,P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,1,0.42407000829239944,0.3962752788409303,0.13401277139484472,0.7313378254993047,False,False,both_wrong,341.923576441,0.300981342968,7.54559898543e-05,360.882535069,20.672882232479186,0.0,402.92654869999984,375.8437217222222,67924.82213595015,351.3339042254884,0.01,327.64069933214915,248.762174661225,131.28852186813185,217.46591244444437,0.365
19,109,P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,1,0.7038931905312971,0.7266171424960405,0.4227208035843922,0.8054486127612279,True,True,both_correct,342.674555398,0.462731136977,5.8783513777e-05,328.309527448,20.834559404764153,0.0,554.815392777778,538.9196333333333,99532.17046020839,505.7274937855074,0.675,330.5835299802903,210.51388889094858,176.6747032967033,299.16062,0.365
19,110,P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,0,0.6163449075980822,0.7663429112760737,0.45239421001975283,0.8266281105848844,False,False,both_wrong,347.783460623,0.850325890926,5.3362114496e-05,354.131736173,20.69026214269118,0.0,552.6362241,549.3436786333334,27913.834379808904,433.5145956738605,0.255,302.1978021979105,66.98707885403364,190.40012000000002,336.288202320442,0.32
19,113,P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,1,0.9639389317180976,0.929907998633093,0.4982801791290284,0.9181137190827632,True,True,both_correct,353.971838789,0.831374608218,4.0859447809e-05,397.346534493,21.119613479665734,0.0,565.5584741333333,560.5355171777777,35585.8885700112,731.3158043624717,0.36,655.9171597640996,240.19385652197195,182.88889230769232,323.3657784615385,0.34500000000000003
19,115,P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,1,0.9976838026276766,0.9337211032210698,0.31381867157560206,0.615655528838563,True,True,both_correct,355.313197397,0.977425276438,4.00293473664e-05,317.253821106,21.07326289656434,0.0,496.749868936464,486.69406882222216,99949.5848212961,295.0556123774455,0.855,362.20983018286336,200.45465523432907,180.09103395604396,327.4451644198895,0.295
