repeat,model,prefix_tau,subset,row_count,keyhole_count,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,brier_score
4,width_history_only,0.2,q30,111,39,0.4825498575498576,0.3354580294437762,0.6396396396396397,0.4930555555555556,0.0,0.9861111111111112,39,1,0.25317241039076804
4,width_history_only,0.2,q20,77,31,0.4431977559607293,0.36355351377570133,0.5844155844155844,0.4891304347826087,0.0,0.9782608695652174,31,1,0.2848598304814549
4,width_history_only,0.4,full,350,70,0.7528061224489796,0.46756091730370786,0.8,0.5107142857142857,0.02857142857142857,0.9928571428571429,68,2,0.1388378849534983
4,width_history_only,0.4,q30,111,39,0.6296296296296297,0.48426637231746456,0.6486486486486487,0.5117521367521367,0.05128205128205128,0.9722222222222222,37,2,0.22956758359996596
4,width_history_only,0.4,q20,77,31,0.5792426367461431,0.5048040541958874,0.5974025974025974,0.5105189340813464,0.06451612903225806,0.9565217391304348,29,2,0.2607152634342424
4,width_history_only,0.6,full,350,70,0.8320408163265307,0.5385622702642072,0.8114285714285714,0.5660714285714286,0.15714285714285714,0.975,59,7,0.12421626069665653
4,width_history_only,0.6,q30,111,39,0.7948717948717948,0.631080511361693,0.6486486486486487,0.5235042735042735,0.10256410256410256,0.9444444444444444,35,4,0.194426084651866
4,width_history_only,0.6,q20,77,31,0.7503506311360449,0.6081136745143869,0.5844155844155844,0.49964936886395517,0.06451612903225806,0.9347826086956522,29,3,0.2248153143752644
4,width_history_only,0.8,full,350,70,0.8752551020408162,0.6754213103685306,0.8542857142857143,0.6892857142857143,0.4142857142857143,0.9642857142857143,41,10,0.1060808976231626
4,width_history_only,0.8,q30,111,39,0.8098290598290598,0.7149752678037359,0.7657657657657657,0.6901709401709402,0.4358974358974359,0.9444444444444444,22,4,0.17117184140735953
4,width_history_only,0.8,q20,77,31,0.7517531556802244,0.686175152390937,0.7012987012987013,0.6448106591865358,0.3548387096774194,0.9347826086956522,20,3,0.20647913365377035
4,width_history_only,1.0,full,350,70,0.8870918367346938,0.6858636437634709,0.8628571428571429,0.7267857142857144,0.5,0.9535714285714286,35,13,0.10258213093944582
4,width_history_only,1.0,q30,111,39,0.8101851851851852,0.724873878065541,0.7657657657657657,0.6960470085470085,0.46153846153846156,0.9305555555555556,21,5,0.16712266603716938
4,width_history_only,1.0,q20,77,31,0.767882187938289,0.7102192068182185,0.7142857142857143,0.6661991584852734,0.41935483870967744,0.9130434782608695,18,4,0.19899445610869984
5,h_only,0.2,full,350,70,0.9898979591836734,0.959202854816771,0.9657142857142857,0.9303571428571429,0.8714285714285714,0.9892857142857143,9,3,0.029889006798821355
5,h_only,0.2,q30,113,37,0.9384779516358465,0.8359969468436881,0.8938053097345132,0.8586415362731152,0.7567567567567568,0.9605263157894737,9,3,0.09010452171964267
5,h_only,0.2,q20,76,31,0.8946236559139785,0.8057791333230125,0.8421052631578947,0.821505376344086,0.7096774193548387,0.9333333333333333,9,3,0.12973238640072712
5,h_only,0.4,full,350,70,0.9898979591836734,0.959202854816771,0.9657142857142857,0.9303571428571429,0.8714285714285714,0.9892857142857143,9,3,0.029889006798821355
5,h_only,0.4,q30,113,37,0.9384779516358465,0.8359969468436881,0.8938053097345132,0.8586415362731152,0.7567567567567568,0.9605263157894737,9,3,0.09010452171964267
5,h_only,0.4,q20,76,31,0.8946236559139785,0.8057791333230125,0.8421052631578947,0.821505376344086,0.7096774193548387,0.9333333333333333,9,3,0.12973238640072712
5,h_only,0.6,full,350,70,0.9898979591836734,0.959202854816771,0.9657142857142857,0.9303571428571429,0.8714285714285714,0.9892857142857143,9,3,0.029889006798821355
5,h_only,0.6,q30,113,37,0.9384779516358465,0.8359969468436881,0.8938053097345132,0.8586415362731152,0.7567567567567568,0.9605263157894737,9,3,0.09010452171964267
5,h_only,0.6,q20,76,31,0.8946236559139785,0.8057791333230125,0.8421052631578947,0.821505376344086,0.7096774193548387,0.9333333333333333,9,3,0.12973238640072712
5,h_only,0.8,full,350,70,0.9898979591836734,0.959202854816771,0.9657142857142857,0.9303571428571429,0.8714285714285714,0.9892857142857143,9,3,0.029889006798821355
5,h_only,0.8,q30,113,37,0.9384779516358465,0.8359969468436881,0.8938053097345132,0.8586415362731152,0.7567567567567568,0.9605263157894737,9,3,0.09010452171964267
5,h_only,0.8,q20,76,31,0.8946236559139785,0.8057791333230125,0.8421052631578947,0.821505376344086,0.7096774193548387,0.9333333333333333,9,3,0.12973238640072712
5,h_only,1.0,full,350,70,0.9898979591836734,0.959202854816771,0.9657142857142857,0.9303571428571429,0.8714285714285714,0.9892857142857143,9,3,0.029889006798821355
5,h_only,1.0,q30,113,37,0.9384779516358465,0.8359969468436881,0.8938053097345132,0.8586415362731152,0.7567567567567568,0.9605263157894737,9,3,0.09010452171964267
5,h_only,1.0,q20,76,31,0.8946236559139785,0.8057791333230125,0.8421052631578947,0.821505376344086,0.7096774193548387,0.9333333333333333,9,3,0.12973238640072712
5,h_plus_width_history,0.2,full,350,70,0.9920918367346938,0.9656718723017226,0.96,0.9214285714285715,0.8571428571428571,0.9857142857142858,10,4,0.02971297658115411
5,h_plus_width_history,0.2,q30,113,37,0.9530583214793742,0.8649835216819781,0.8849557522123894,0.8520625889046942,0.7567567567567568,0.9473684210526315,9,4,0.08402690007044719
5,h_plus_width_history,0.2,q20,76,31,0.9139784946236559,0.8347692160981763,0.8289473684210527,0.810394265232975,0.7096774193548387,0.9111111111111111,9,4,0.12146261791958017
5,h_plus_width_history,0.4,full,350,70,0.9917346938775511,0.9663376878064427,0.9571428571428572,0.9142857142857144,0.8428571428571429,0.9857142857142858,11,4,0.030332866842370854
5,h_plus_width_history,0.4,q30,113,37,0.9516358463726884,0.8727070292344186,0.8761061946902655,0.8385490753911806,0.7297297297297297,0.9473684210526315,10,4,0.08651669651158746
5,h_plus_width_history,0.4,q20,76,31,0.910394265232975,0.8326851519215317,0.8157894736842105,0.7942652329749104,0.6774193548387096,0.9111111111111111,10,4,0.12480666738166572
5,h_plus_width_history,0.6,full,350,70,0.9914285714285713,0.9640407139554936,0.9571428571428572,0.9142857142857144,0.8428571428571429,0.9857142857142858,11,4,0.0308378665524869
5,h_plus_width_history,0.6,q30,113,37,0.9470128022759603,0.857072807912638,0.8761061946902655,0.8385490753911806,0.7297297297297297,0.9473684210526315,10,4,0.0885258456698473
5,h_plus_width_history,0.6,q20,76,31,0.9032258064516129,0.8253125414816582,0.8157894736842105,0.7942652329749104,0.6774193548387096,0.9111111111111111,10,4,0.12753399799117196
5,h_plus_width_history,0.8,full,350,70,0.990969387755102,0.9625793944916514,0.9514285714285714,0.9,0.8142857142857143,0.9857142857142858,13,4,0.03162430020467725
5,h_plus_width_history,0.8,q30,113,37,0.9445234708392604,0.8530749152879826,0.8584070796460177,0.8115220483641536,0.6756756756756757,0.9473684210526315,12,4,0.09095496256949688
5,h_plus_width_history,0.8,q20,76,31,0.8989247311827957,0.8204113088748867,0.7894736842105263,0.7620071684587814,0.6129032258064516,0.9111111111111111,12,4,0.13126325619550033
5,h_plus_width_history,1.0,full,350,70,0.9914795918367347,0.9645465865434504,0.9542857142857143,0.9071428571428573,0.8285714285714286,0.9857142857142858,12,4,0.03131280115125331
5,h_plus_width_history,1.0,q30,113,37,0.947724039829303,0.8650317154938587,0.8672566371681416,0.8250355618776671,0.7027027027027027,0.9473684210526315,11,4,0.09007225711751542
5,h_plus_width_history,1.0,q20,76,31,0.9032258064516129,0.8248532460596025,0.8026315789473685,0.7781362007168459,0.6451612903225806,0.9111111111111111,11,4,0.13010468387356935
5,width_history_only,0.2,full,350,70,0.5985204081632653,0.2241478886709234,0.8,0.5,0.0,1.0,70,0,0.1552570924142334
5,width_history_only,0.2,q30,113,37,0.4078947368421053,0.27820514546427877,0.672566371681416,0.5,0.0,1.0,37,0,0.24293254990125382
5,width_history_only,0.2,q20,76,31,0.3971326164874552,0.3461737042754934,0.5921052631578947,0.5,0.0,1.0,31,0,0.2895032974348078
5,width_history_only,0.4,full,350,70,0.7486224489795918,0.4761986633888014,0.8028571428571428,0.5125,0.02857142857142857,0.9964285714285714,68,1,0.13892676822162858
5,width_history_only,0.4,q30,113,37,0.5967283072546231,0.4481307887963988,0.6814159292035398,0.520448079658606,0.05405405405405406,0.9868421052631579,35,1,0.2195365527134105
5,width_history_only,0.4,q20,76,31,0.5885304659498208,0.508312049225251,0.6052631578947368,0.5211469534050179,0.06451612903225806,0.9777777777777777,29,1,0.26044483870147167
5,width_history_only,0.6,full,350,70,0.8376020408163265,0.5532746069438103,0.8142857142857143,0.5732142857142857,0.17142857142857143,0.975,58,7,0.123300861362118
5,width_history_only,0.6,q30,113,37,0.7798719772403984,0.5633231324194432,0.672566371681416,0.5277382645803699,0.10810810810810811,0.9473684210526315,33,4,0.1896450497263357
5,width_history_only,0.6,q20,76,31,0.7677419354838709,0.6322492129507549,0.5921052631578947,0.5150537634408602,0.0967741935483871,0.9333333333333333,28,3,0.22477033820581857
5,width_history_only,0.8,full,350,70,0.8766836734693877,0.6748920660345545,0.8628571428571429,0.7107142857142857,0.45714285714285713,0.9642857142857143,38,10,0.10595235341506322
5,width_history_only,0.8,q30,113,37,0.79800853485064,0.6558670501783241,0.7610619469026548,0.6767425320056899,0.43243243243243246,0.9210526315789473,21,6,0.1699453192853908
5,width_history_only,0.8,q20,76,31,0.753405017921147,0.6905064210110932,0.6973684210526315,0.6491039426523297,0.3870967741935484,0.9111111111111111,19,4,0.20791893796841454
5,width_history_only,1.0,full,350,70,0.8863775510204083,0.6880925583786027,0.8571428571428571,0.7285714285714285,0.5142857142857142,0.9428571428571428,34,16,0.1024859680073114
5,width_history_only,1.0,q30,113,37,0.8026315789473685,0.6713005013692459,0.7610619469026548,0.6767425320056899,0.43243243243243246,0.9210526315789473,21,6,0.16544331095402803
5,width_history_only,1.0,q20,76,31,0.7591397849462365,0.700332937981943,0.6973684210526315,0.6491039426523297,0.3870967741935484,0.9111111111111111,19,4,0.20276158125896057
6,h_only,0.2,full,350,70,0.9901530612244898,0.9592416715972818,0.9657142857142857,0.9357142857142857,0.8857142857142857,0.9857142857142858,8,4,0.02950536187094337
6,h_only,0.2,q30,111,38,0.9387166546503245,0.8395559194318128,0.8918918918918919,0.8673395818312906,0.7894736842105263,0.9452054794520548,8,4,0.09040022561652825
6,h_only,0.2,q20,76,31,0.9132616487455197,0.8227616381637772,0.8552631578947368,0.842652329749104,0.7741935483870968,0.9111111111111111,7,4,0.11579124684959136
6,h_only,0.4,full,350,70,0.9901530612244898,0.9592416715972818,0.9657142857142857,0.9357142857142857,0.8857142857142857,0.9857142857142858,8,4,0.02950536187094337
6,h_only,0.4,q30,111,38,0.9387166546503245,0.8395559194318128,0.8918918918918919,0.8673395818312906,0.7894736842105263,0.9452054794520548,8,4,0.09040022561652825
6,h_only,0.4,q20,76,31,0.9132616487455197,0.8227616381637772,0.8552631578947368,0.842652329749104,0.7741935483870968,0.9111111111111111,7,4,0.11579124684959136
6,h_only,0.6,full,350,70,0.9901530612244898,0.9592416715972818,0.9657142857142857,0.9357142857142857,0.8857142857142857,0.9857142857142858,8,4,0.02950536187094337
6,h_only,0.6,q30,111,38,0.9387166546503245,0.8395559194318128,0.8918918918918919,0.8673395818312906,0.7894736842105263,0.9452054794520548,8,4,0.09040022561652825
6,h_only,0.6,q20,76,31,0.9132616487455197,0.8227616381637772,0.8552631578947368,0.842652329749104,0.7741935483870968,0.9111111111111111,7,4,0.11579124684959136
6,h_only,0.8,full,350,70,0.9901530612244898,0.9592416715972818,0.9657142857142857,0.9357142857142857,0.8857142857142857,0.9857142857142858,8,4,0.02950536187094337
6,h_only,0.8,q30,111,38,0.9387166546503245,0.8395559194318128,0.8918918918918919,0.8673395818312906,0.7894736842105263,0.9452054794520548,8,4,0.09040022561652825
6,h_only,0.8,q20,76,31,0.9132616487455197,0.8227616381637772,0.8552631578947368,0.842652329749104,0.7741935483870968,0.9111111111111111,7,4,0.11579124684959136
6,h_only,1.0,full,350,70,0.9901530612244898,0.9592416715972818,0.9657142857142857,0.9357142857142857,0.8857142857142857,0.9857142857142858,8,4,0.02950536187094337
6,h_only,1.0,q30,111,38,0.9387166546503245,0.8395559194318128,0.8918918918918919,0.8673395818312906,0.7894736842105263,0.9452054794520548,8,4,0.09040022561652825
6,h_only,1.0,q20,76,31,0.9132616487455197,0.8227616381637772,0.8552631578947368,0.842652329749104,0.7741935483870968,0.9111111111111111,7,4,0.11579124684959136
6,h_plus_width_history,0.2,full,350,70,0.9915816326530612,0.9636105678553384,0.96,0.9267857142857143,0.8714285714285714,0.9821428571428571,9,5,0.030109055111158054
6,h_plus_width_history,0.2,q30,111,38,0.950252343186734,0.8530281602474138,0.8828828828828829,0.8604902667627974,0.7894736842105263,0.9315068493150684,8,5,0.08587859518117345
6,h_plus_width_history,0.2,q20,76,31,0.9225806451612903,0.8306976056580517,0.8552631578947368,0.842652329749104,0.7741935483870968,0.9111111111111111,7,4,0.11096465040715162
6,h_plus_width_history,0.4,full,350,70,0.9915816326530613,0.9649368616999718,0.9542857142857143,0.9125,0.8428571428571429,0.9821428571428571,11,5,0.030507109058912938
6,h_plus_width_history,0.4,q30,111,38,0.9495313626532084,0.8547316390715779,0.8648648648648649,0.8341744772891131,0.7368421052631579,0.9315068493150684,10,5,0.08796210288380209
6,h_plus_width_history,0.4,q20,76,31,0.9232974910394265,0.8340250217052609,0.8289473684210527,0.810394265232975,0.7096774193548387,0.9111111111111111,9,4,0.11276826193093661
6,h_plus_width_history,0.6,full,350,70,0.9916326530612245,0.964634457948837,0.9542857142857143,0.9125,0.8428571428571429,0.9821428571428571,11,5,0.03129440170286639
6,h_plus_width_history,0.6,q30,111,38,0.9480894015861572,0.8522988917331639,0.8648648648648649,0.8341744772891131,0.7368421052631579,0.9315068493150684,10,5,0.09010380958649822
6,h_plus_width_history,0.6,q20,76,31,0.9240143369175626,0.8347759503796844,0.8289473684210527,0.810394265232975,0.7096774193548387,0.9111111111111111,9,4,0.11481563225615989
6,h_plus_width_history,0.8,full,350,70,0.9911224489795918,0.9621212435265858,0.9514285714285714,0.9053571428571429,0.8285714285714286,0.9821428571428571,12,5,0.03206462821705372
6,h_plus_width_history,0.8,q30,111,38,0.944844989185292,0.8461471582380452,0.8558558558558559,0.8210165825522711,0.7105263157894737,0.9315068493150684,11,5,0.09265153818653539
6,h_plus_width_history,0.8,q20,76,31,0.9204301075268817,0.8299880472960997,0.8157894736842105,0.7942652329749104,0.6774193548387096,0.9111111111111111,10,4,0.11822903015938387
6,h_plus_width_history,1.0,full,350,70,0.9918367346938775,0.9654454052704036,0.9542857142857143,0.9125,0.8428571428571429,0.9821428571428571,11,5,0.031414745102945785
6,h_plus_width_history,1.0,q30,111,38,0.9491708723864456,0.8732819416232338,0.8648648648648649,0.8341744772891131,0.7368421052631579,0.9315068493150684,10,5,0.09090796247839981
6,h_plus_width_history,1.0,q20,76,31,0.924731182795699,0.8601579385018372,0.8289473684210527,0.810394265232975,0.7096774193548387,0.9111111111111111,9,4,0.11582538417744978
6,width_history_only,0.2,full,350,70,0.5997448979591836,0.2231376759123348,0.7971428571428572,0.4982142857142857,0.0,0.9964285714285714,70,1,0.15539693030443308
6,width_history_only,0.2,q30,111,38,0.43511175198269647,0.2948616952462651,0.6486486486486487,0.4931506849315068,0.0,0.9863013698630136,38,1,0.2505129448896953
6,width_history_only,0.2,q20,76,31,0.40215053763440867,0.3435453491711554,0.5789473684210527,0.4888888888888889,0.0,0.9777777777777777,31,1,0.2887244805646482
6,width_history_only,0.4,full,350,70,0.7347448979591837,0.4775109722530112,0.8028571428571428,0.5125,0.02857142857142857,0.9964285714285714,68,1,0.14030310661300754
6,width_history_only,0.4,q30,111,38,0.6038211968276856,0.47721033908404165,0.6666666666666666,0.519466474405191,0.05263157894736842,0.9863013698630136,36,1,0.22553612232678769
6,width_history_only,0.4,q20,76,31,0.582078853046595,0.5332227143552001,0.6052631578947368,0.5211469534050179,0.06451612903225806,0.9777777777777777,29,1,0.2591228029760342
6,width_history_only,0.6,full,350,70,0.8253061224489796,0.5285877509522635,0.8114285714285714,0.5660714285714286,0.15714285714285714,0.975,59,7,0.125871519854238
6,width_history_only,0.6,q30,111,38,0.7873107426099496,0.5744881356572779,0.6486486486486487,0.5120764239365537,0.07894736842105263,0.9452054794520548,35,4,0.19473505026604318
6,width_history_only,0.6,q20,76,31,0.7627240143369176,0.637636752130021,0.6052631578947368,0.5261648745519714,0.0967741935483871,0.9555555555555556,28,2,0.2240640826770195
6,width_history_only,0.8,full,350,70,0.8700510204081633,0.6703445817119053,0.8542857142857143,0.6892857142857143,0.4142857142857143,0.9642857142857143,41,10,0.10785082711498954
6,width_history_only,0.8,q30,111,38,0.802451333813987,0.6715766042122412,0.7297297297297297,0.6431146359048305,0.3684210526315789,0.9178082191780822,24,6,0.17382732489964128
6,width_history_only,0.8,q20,76,31,0.7763440860215054,0.7552200809500489,0.6973684210526315,0.6440860215053763,0.3548387096774194,0.9333333333333333,20,3,0.19942389558158882
6,width_history_only,1.0,full,350,70,0.8793877551020408,0.6791556228012364,0.86,0.7303571428571428,0.5142857142857142,0.9464285714285714,34,15,0.10438582180957483
6,width_history_only,1.0,q30,111,38,0.7984859408795963,0.6758734161643293,0.7657657657657657,0.695746214852199,0.47368421052631576,0.9178082191780822,20,6,0.1700408238468912
6,width_history_only,1.0,q20,76,31,0.7727598566308244,0.766595734626289,0.7368421052631579,0.6924731182795699,0.45161290322580644,0.9333333333333333,17,3,0.19211721163452478
7,h_only,0.2,full,350,70,0.9891326530612246,0.9524567229426704,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.03084611775908976
7,h_only,0.2,q30,111,39,0.9358974358974359,0.8543815367940415,0.8828828828828829,0.8568376068376069,0.7692307692307693,0.9444444444444444,9,4,0.09446339800553169
7,h_only,0.2,q20,76,31,0.9039426523297491,0.8139894494776705,0.8421052631578947,0.8265232974910395,0.7419354838709677,0.9111111111111111,8,4,0.12512789531034976
7,h_only,0.4,full,350,70,0.9891326530612246,0.9524567229426704,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.03084611775908976
7,h_only,0.4,q30,111,39,0.9358974358974359,0.8543815367940415,0.8828828828828829,0.8568376068376069,0.7692307692307693,0.9444444444444444,9,4,0.09446339800553169
7,h_only,0.4,q20,76,31,0.9039426523297491,0.8139894494776705,0.8421052631578947,0.8265232974910395,0.7419354838709677,0.9111111111111111,8,4,0.12512789531034976
7,h_only,0.6,full,350,70,0.9891326530612246,0.9524567229426704,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.03084611775908976
7,h_only,0.6,q30,111,39,0.9358974358974359,0.8543815367940415,0.8828828828828829,0.8568376068376069,0.7692307692307693,0.9444444444444444,9,4,0.09446339800553169
7,h_only,0.6,q20,76,31,0.9039426523297491,0.8139894494776705,0.8421052631578947,0.8265232974910395,0.7419354838709677,0.9111111111111111,8,4,0.12512789531034976
7,h_only,0.8,full,350,70,0.9891326530612246,0.9524567229426704,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.03084611775908976
7,h_only,0.8,q30,111,39,0.9358974358974359,0.8543815367940415,0.8828828828828829,0.8568376068376069,0.7692307692307693,0.9444444444444444,9,4,0.09446339800553169
7,h_only,0.8,q20,76,31,0.9039426523297491,0.8139894494776705,0.8421052631578947,0.8265232974910395,0.7419354838709677,0.9111111111111111,8,4,0.12512789531034976
7,h_only,1.0,full,350,70,0.9891326530612246,0.9524567229426704,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.03084611775908976
7,h_only,1.0,q30,111,39,0.9358974358974359,0.8543815367940415,0.8828828828828829,0.8568376068376069,0.7692307692307693,0.9444444444444444,9,4,0.09446339800553169
7,h_only,1.0,q20,76,31,0.9039426523297491,0.8139894494776705,0.8421052631578947,0.8265232974910395,0.7419354838709677,0.9111111111111111,8,4,0.12512789531034976
7,h_plus_width_history,0.2,full,350,70,0.9909183673469388,0.9596139228355473,0.9542857142857143,0.9125,0.8428571428571429,0.9821428571428571,11,5,0.03132156882023418
7,h_plus_width_history,0.2,q30,111,39,0.9476495726495726,0.8689938350785807,0.8648648648648649,0.8370726495726496,0.7435897435897436,0.9305555555555556,10,5,0.09061837820361887
7,h_plus_width_history,0.2,q20,76,31,0.9132616487455197,0.8228807979363627,0.8157894736842105,0.7992831541218638,0.7096774193548387,0.8888888888888888,9,5,0.12185830227873617
7,h_plus_width_history,0.4,full,350,70,0.9906122448979593,0.9610240005350565,0.9542857142857143,0.9125,0.8428571428571429,0.9821428571428571,11,5,0.03156510773146718
7,h_plus_width_history,0.4,q30,111,39,0.9451566951566952,0.8673313808367029,0.8648648648648649,0.8370726495726496,0.7435897435897436,0.9305555555555556,10,5,0.0922833846269447
7,h_plus_width_history,0.4,q20,76,31,0.9103942652329748,0.8208786600125101,0.8157894736842105,0.7992831541218638,0.7096774193548387,0.8888888888888888,9,5,0.12280765054368838
7,h_plus_width_history,0.6,full,350,70,0.9904591836734694,0.9597558500680872,0.9542857142857143,0.9125,0.8428571428571429,0.9821428571428571,11,5,0.032279751277040004
7,h_plus_width_history,0.6,q30,111,39,0.9426638176638176,0.8633687138373447,0.8648648648648649,0.8370726495726496,0.7435897435897436,0.9305555555555556,10,5,0.09423059906113819
7,h_plus_width_history,0.6,q20,76,31,0.9046594982078853,0.8144002565820699,0.8157894736842105,0.7992831541218638,0.7096774193548387,0.8888888888888888,9,5,0.12577915278458068
7,h_plus_width_history,0.8,full,350,70,0.9903571428571428,0.9585342906987393,0.9514285714285714,0.9053571428571429,0.8285714285714286,0.9821428571428571,12,5,0.03253406599146443
7,h_plus_width_history,0.8,q30,111,39,0.9423076923076923,0.8620151054366699,0.8558558558558559,0.8242521367521367,0.717948717948718,0.9305555555555556,11,5,0.09509693568882517
7,h_plus_width_history,0.8,q20,76,31,0.9053763440860215,0.814736385345618,0.8026315789473685,0.7831541218637992,0.6774193548387096,0.8888888888888888,10,5,0.1269112439938463
7,h_plus_width_history,1.0,full,350,70,0.9909183673469387,0.9607428062444456,0.9514285714285714,0.9053571428571429,0.8285714285714286,0.9821428571428571,12,5,0.03188360627794661
7,h_plus_width_history,1.0,q30,111,39,0.9462250712250713,0.8679259342654096,0.8558558558558559,0.8242521367521367,0.717948717948718,0.9305555555555556,11,5,0.09321533631808702
7,h_plus_width_history,1.0,q20,76,31,0.9103942652329748,0.8206277626539551,0.8026315789473685,0.7831541218637992,0.6774193548387096,0.8888888888888888,10,5,0.12433320932814523
7,width_history_only,0.2,full,350,70,0.6028571428571428,0.23296434888924444,0.8,0.5,0.0,1.0,70,0,0.1551238002470497
7,width_history_only,0.2,q30,111,39,0.446937321937322,0.31355078783934487,0.6486486486486487,0.5,0.0,1.0,39,0,0.2556462186060508
7,width_history_only,0.2,q20,76,31,0.40931899641577063,0.3550854519298996,0.5921052631578947,0.5,0.0,1.0,31,0,0.29590001639879615
7,width_history_only,0.4,full,350,70,0.7423469387755102,0.45173510722139676,0.8028571428571428,0.5125,0.02857142857142857,0.9964285714285714,68,1,0.13969223017444007
7,width_history_only,0.4,q30,111,39,0.5997150997150997,0.4836286578776701,0.6576576576576577,0.5186965811965812,0.05128205128205128,0.9861111111111112,37,1,0.22923528088219564
7,width_history_only,0.4,q20,76,31,0.5863799283154121,0.5072573760080138,0.6052631578947368,0.5211469534050179,0.06451612903225806,0.9777777777777777,29,1,0.2604314333251325
7,width_history_only,0.6,full,350,70,0.8343367346938775,0.5418523796534337,0.8114285714285714,0.5660714285714286,0.15714285714285714,0.975,59,7,0.12361826661906349
7,width_history_only,0.6,q30,111,39,0.7824074074074074,0.6214926329131565,0.6576576576576577,0.530448717948718,0.10256410256410256,0.9583333333333334,35,3,0.195460390036443
7,width_history_only,0.6,q20,76,31,0.7627240143369176,0.6441414870184792,0.6052631578947368,0.5261648745519714,0.0967741935483871,0.9555555555555556,28,2,0.22238411165841085
7,width_history_only,0.8,full,350,70,0.8764795918367347,0.6789519765572458,0.8542857142857143,0.6892857142857143,0.4142857142857143,0.9642857142857143,41,10,0.10596874360799245
7,width_history_only,0.8,q30,111,39,0.8030626780626782,0.7189311003550365,0.7477477477477478,0.6645299145299145,0.38461538461538464,0.9444444444444444,24,4,0.17397007589207103
7,width_history_only,0.8,q20,76,31,0.7720430107526882,0.7227670863592985,0.6842105263157895,0.6279569892473118,0.3225806451612903,0.9333333333333333,21,3,0.20262111482112347
7,width_history_only,1.0,full,350,70,0.8863265306122449,0.6884671705142302,0.8657142857142858,0.7392857142857143,0.5285714285714286,0.95,33,14,0.10293906701024838
7,width_history_only,1.0,q30,111,39,0.8005698005698006,0.7078900660445345,0.7657657657657657,0.7019230769230769,0.48717948717948717,0.9166666666666666,20,6,0.1716764972547092
7,width_history_only,1.0,q20,76,31,0.7698924731182796,0.7129759529482438,0.7105263157894737,0.6652329749103942,0.41935483870967744,0.9111111111111111,18,4,0.1989587831451167
8,h_only,0.2,full,350,70,0.9892857142857143,0.954406099578518,0.9571428571428572,0.9196428571428571,0.8571428571428571,0.9821428571428571,10,5,0.03152467774063601
8,h_only,0.2,q30,113,37,0.9366998577524894,0.8278394941835101,0.8672566371681416,0.8319701280227596,0.7297297297297297,0.9342105263157895,10,5,0.09450230075548047
8,h_only,0.2,q20,76,28,0.9055059523809523,0.792273000898274,0.8289473684210527,0.7976190476190477,0.6785714285714286,0.9166666666666666,9,4,0.12483089325459484
8,h_only,0.4,full,350,70,0.9892857142857143,0.954406099578518,0.9571428571428572,0.9196428571428571,0.8571428571428571,0.9821428571428571,10,5,0.03152467774063601
8,h_only,0.4,q30,113,37,0.9366998577524894,0.8278394941835101,0.8672566371681416,0.8319701280227596,0.7297297297297297,0.9342105263157895,10,5,0.09450230075548047
8,h_only,0.4,q20,76,28,0.9055059523809523,0.792273000898274,0.8289473684210527,0.7976190476190477,0.6785714285714286,0.9166666666666666,9,4,0.12483089325459484
8,h_only,0.6,full,350,70,0.9892857142857143,0.954406099578518,0.9571428571428572,0.9196428571428571,0.8571428571428571,0.9821428571428571,10,5,0.03152467774063601
8,h_only,0.6,q30,113,37,0.9366998577524894,0.8278394941835101,0.8672566371681416,0.8319701280227596,0.7297297297297297,0.9342105263157895,10,5,0.09450230075548047
8,h_only,0.6,q20,76,28,0.9055059523809523,0.792273000898274,0.8289473684210527,0.7976190476190477,0.6785714285714286,0.9166666666666666,9,4,0.12483089325459484
8,h_only,0.8,full,350,70,0.9892857142857143,0.954406099578518,0.9571428571428572,0.9196428571428571,0.8571428571428571,0.9821428571428571,10,5,0.03152467774063601
8,h_only,0.8,q30,113,37,0.9366998577524894,0.8278394941835101,0.8672566371681416,0.8319701280227596,0.7297297297297297,0.9342105263157895,10,5,0.09450230075548047
8,h_only,0.8,q20,76,28,0.9055059523809523,0.792273000898274,0.8289473684210527,0.7976190476190477,0.6785714285714286,0.9166666666666666,9,4,0.12483089325459484
8,h_only,1.0,full,350,70,0.9892857142857143,0.954406099578518,0.9571428571428572,0.9196428571428571,0.8571428571428571,0.9821428571428571,10,5,0.03152467774063601
8,h_only,1.0,q30,113,37,0.9366998577524894,0.8278394941835101,0.8672566371681416,0.8319701280227596,0.7297297297297297,0.9342105263157895,10,5,0.09450230075548047
8,h_only,1.0,q20,76,28,0.9055059523809523,0.792273000898274,0.8289473684210527,0.7976190476190477,0.6785714285714286,0.9166666666666666,9,4,0.12483089325459484
8,h_plus_width_history,0.2,full,350,70,0.9918877551020407,0.962752357281756,0.9571428571428572,0.9196428571428571,0.8571428571428571,0.9821428571428571,10,5,0.030259714908465764
