experiment_name,population_row_index,has_keyhole,profile_PC1,profile_PC2,PC1_explained_variance,PC2_explained_variance
P-122p181848607_VX-0p882188233955_LS-4p98408399334e-05_ST-370p38962934_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p46835745177e-06_H-2afbe2208b,10,0,0.2345211635619171,4.8976920609324335,0.6432403823677133,0.28175850797184776
P-124p08408212_VX-0p537482635976_LS-5p36452858207e-05_ST-384p350705088_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p97539805031e-06_H-1d842653b1,11,0,9.914300435576456,1.8952957556762662,0.6432403823677133,0.28175850797184776
P-126p384227376_VX-0p205870034079_LS-4p55514058242e-05_ST-348p956388187_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p34328450209e-05_H-1d842653b1,12,0,-4.990321247888756,-19.7610828781613,0.6432403823677133,0.28175850797184776
P-129p716882801_VX-0p574107735504_LS-5p55330779174e-05_ST-369p509713723_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p40281414912e-06_H-0e4c2fc094,13,0,5.661632542600483,2.1524950730046384,0.6432403823677133,0.28175850797184776
P-131p192514944_VX-0p432823544687_LS-6p72236683266e-05_ST-324p578264519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11456982002e-05_H-dfd65b549a,14,0,9.529616102138254,-2.324125856690579,0.6432403823677133,0.28175850797184776
P-132p334528879_VX-0p441351904611_LS-8p05471929698e-05_ST-380p80221881_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p09303269174e-05_H-2934a8b202,15,0,7.880674840303587,-3.1601842264898807,0.6432403823677133,0.28175850797184776
P-132p644034819_VX-0p797235702485_LS-4p6520297442e-05_ST-303p62522115_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p0510594144e-06_H-0e4c2fc094,16,0,4.296403868197199,4.49192769335567,0.6432403823677133,0.28175850797184776
P-140p236446589_VX-0p550532928497_LS-7p91865165046e-05_ST-370p758962256_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76263771576e-06_H-a88ac79600,17,0,7.912090832202588,1.1083045720359423,0.6432403823677133,0.28175850797184776
P-143p707582907_VX-0p952433280409_LS-8p80948922839e-05_ST-329p530804101_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06504833697e-06_H-1605f46060,18,0,-1.9170988033756982,6.0336111649858095,0.6432403823677133,0.28175850797184776
P-144p087720513_VX-0p415546267467_LS-5p02923295381e-05_ST-327p07537462_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16091058462e-05_H-0602c4a780,19,0,3.8249644830036034,-3.280056881385927,0.6432403823677133,0.28175850797184776
P-148p299467422_VX-0p674162518859_LS-5p7557139752e-05_ST-331p520012414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15572353559e-06_H-e73b90164d,20,0,2.276259407859142,3.7422664965478996,0.6432403823677133,0.28175850797184776
P-150p071418192_VX-0p423845414489_LS-8p67749479825e-05_ST-322p128190627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1381792602e-05_H-2afbe2208b,21,0,7.588416753444532,-3.367472062712607,0.6432403823677133,0.28175850797184776
P-155p252053768_VX-0p916931554055_LS-7p35634948929e-05_ST-366p816583574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p26115671522e-06_H-1d842653b1,22,0,2.272411247392478,4.668330926111022,0.6432403823677133,0.28175850797184776
P-155p610380822_VX-0p863747905944_LS-4p82199969556e-05_ST-303p817651114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p58510251639e-06_H-44aa3a8888,23,0,1.5252200776487055,4.334155488771646,0.6432403823677133,0.28175850797184776
P-157p183722649_VX-0p714259673467_LS-7p38607203139e-05_ST-347p368293375_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p75401507634e-06_H-add9572a86,24,0,3.559601569490529,3.309704292428185,0.6432403823677133,0.28175850797184776
P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,25,0,8.12909998509712,3.564172174288432,0.6432403823677133,0.28175850797184776
P-162p142815649_VX-0p926926325143_LS-6p49234891537e-05_ST-377p454931887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p20442722594e-06_H-eed8ed7ef3,26,0,-4.989713268359963,5.490823664518906,0.6432403823677133,0.28175850797184776
P-163p562272254_VX-0p729793018519_LS-5p10150522361e-05_ST-318p261957537_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p6102586358e-06_H-eed8ed7ef3,27,0,4.943098043126961,4.316670278740318,0.6432403823677133,0.28175850797184776
P-164p187091551_VX-0p507792014735_LS-6p92164167976e-05_ST-301p020288893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p50018996564e-06_H-c15424829d,28,0,9.171646712791876,0.22637430953194407,0.6432403823677133,0.28175850797184776
P-164p607131174_VX-0p867199563125_LS-5p32762751968e-05_ST-314p058214573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56287250149e-06_H-0e4c2fc094,29,0,0.270945154537249,5.146211906610088,0.6432403823677133,0.28175850797184776
P-166p111836501_VX-0p454755470987_LS-7p13150844087e-05_ST-303p391516497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06081639712e-05_H-0e4c2fc094,30,0,8.131801438964898,-1.4349645020798059,0.6432403823677133,0.28175850797184776
P-167p350234557_VX-0p509305540745_LS-7p79284260895e-05_ST-367p465417979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p47195782704e-06_H-0c5439e4b5,31,0,8.01710680118497,1.077357301956743,0.6432403823677133,0.28175850797184776
P-168p279672268_VX-0p662944494492_LS-8p51138696034e-05_ST-361p222757169_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p27680920966e-06_H-1d842653b1,32,0,6.778875646542076,2.7353879060772606,0.6432403823677133,0.28175850797184776
P-172p471893954_VX-0p300060565388_LS-5p45268436948e-05_ST-394p546009672_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60771562794e-05_H-0e4c2fc094,33,0,3.8440603029239817,-10.5611997691933,0.6432403823677133,0.28175850797184776
P-173p043282634_VX-0p866796851528_LS-6p96390683614e-05_ST-349p021338305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56545699781e-06_H-27614c4053,34,0,0.1880627065006537,5.1112896510562305,0.6432403823677133,0.28175850797184776
P-173p906668607_VX-0p677544388934_LS-8p62016404031e-05_ST-334p396108383_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p12000672104e-06_H-89021150a8,35,0,5.505777735881519,2.7207036086994183,0.6432403823677133,0.28175850797184776
P-177p821134596_VX-0p63969291749_LS-8p76195222961e-05_ST-320p228793407_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5413068851e-06_H-0e4c2fc094,36,0,7.208917749752593,2.743499495989523,0.6432403823677133,0.28175850797184776
P-185p872045369_VX-0p416268682161_LS-7p15564692144e-05_ST-371p982346013_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p15889587897e-05_H-bc28d74e69,37,0,8.866555697414912,-3.509848803333215,0.6432403823677133,0.28175850797184776
P-187p255870651_VX-0p828194463092_LS-4p64611349328e-05_ST-375p783913497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p82486459159e-06_H-bc28d74e69,38,0,-1.2292463385897636,5.9147217688795335,0.6432403823677133,0.28175850797184776
P-198p376734591_VX-0p636800402216_LS-8p40585875992e-05_ST-361p411435367_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5755614887e-06_H-1605f46060,39,0,4.621398853258641,3.2003313570477383,0.6432403823677133,0.28175850797184776
P-199p601335125_VX-0p449852506485_LS-5p7030843283e-05_ST-364p706449651_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07237828699e-05_H-1d842653b1,40,0,10.044930672464288,-0.9190121660119631,0.6432403823677133,0.28175850797184776
P-203p030488295_VX-0p654564663741_LS-6p39602473907e-05_ST-333p568221635_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p36996796534e-06_H-0e4c2fc094,41,0,2.9228289672315264,4.09842568323025,0.6432403823677133,0.28175850797184776
P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a,42,0,0.9581735383468336,5.339527763879119,0.6432403823677133,0.28175850797184776
P-204p071587815_VX-0p957219619336_LS-8p8582220221e-05_ST-334p090301355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03972182096e-06_H-676863bc48,43,0,-12.338409566561099,1.9814349001619909,0.6432403823677133,0.28175850797184776
P-207p432942583_VX-0p674802143379_LS-5p74396795379e-05_ST-382p34582068_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p14894084192e-06_H-676863bc48,44,0,0.9621774362583122,4.822287733784284,0.6432403823677133,0.28175850797184776
P-208p096600196_VX-0p256636148953_LS-4p52492384214e-05_ST-395p602757306_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p87975101041e-05_H-1980b1708d,45,1,3.301546896134862,-14.366645725200852,0.6432403823677133,0.28175850797184776
P-209p47686991_VX-0p866693950214_LS-6p90699464413e-05_ST-369p570871734_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56611777644e-06_H-b021dd2b47,46,0,-0.42393285109404943,5.705512908266336,0.6432403823677133,0.28175850797184776
P-210p211145159_VX-0p921242046338_LS-8p23126060485e-05_ST-311p238003519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p23653975868e-06_H-0e4c2fc094,47,0,-4.275501248052919,5.656206245206447,0.6432403823677133,0.28175850797184776
P-210p302841339_VX-0p779412575788_LS-5p86430912284e-05_ST-304p177226769_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18943131388e-06_H-c15424829d,48,0,-0.3175880351119229,5.192061509584875,0.6432403823677133,0.28175850797184776
P-210p331349445_VX-0p877062157481_LS-5p88084341536e-05_ST-346p930868597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p50031780743e-06_H-0e4c2fc094,49,0,-0.14841872186251348,5.670694453355724,0.6432403823677133,0.28175850797184776
P-211p964201781_VX-0p31026524833_LS-8p22948660567e-05_ST-308p041416816_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p5548375556e-05_H-22f5435fc5,50,0,2.4383104066785117,-12.000295741899807,0.6432403823677133,0.28175850797184776
P-212p474685749_VX-0p445530901525_LS-8p01654967217e-05_ST-390p176194232_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p08278024858e-05_H-4e23685f04,51,0,8.669729511766064,-1.6063968993361077,0.6432403823677133,0.28175850797184776
P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,52,1,7.059536943275917,-5.656202745137959,0.6432403823677133,0.28175850797184776
P-213p315910834_VX-0p426447159191_LS-8p60684535809e-05_ST-346p722503996_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13123525366e-05_H-6aeda8a35c,53,0,9.938244429977665,-3.291188870244248,0.6432403823677133,0.28175850797184776
P-217p682945702_VX-0p631899079757_LS-7p17459883069e-05_ST-324p134516573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p63432129838e-06_H-7c2e16b959,54,0,3.610204170455317,3.769255749199302,0.6432403823677133,0.28175850797184776
P-222p079289377_VX-0p741891960581_LS-8p7279944479e-05_ST-335p366959171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p50245704137e-06_H-0f2c16c7e5,55,0,1.0882069357560546,4.334853616219318,0.6432403823677133,0.28175850797184776
P-225p007853492_VX-0p825221323097_LS-8p70957490335e-05_ST-338p940755161_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p84585064393e-06_H-c2c7cd9590,56,0,-2.2701299687309455,4.9311041914463996,0.6432403823677133,0.28175850797184776
P-227p095146149_VX-0p485569900572_LS-4p61845747353e-05_ST-309p475761642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p93496630935e-06_H-c5f6eebf67,57,1,8.32380569429178,2.3938468381800417,0.6432403823677133,0.28175850797184776
P-230p324353521_VX-0p227660683076_LS-8p68191306555e-05_ST-386p564919231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p11899592755e-05_H-0602c4a780,58,0,-6.4685923916655526,-20.7883872903968,0.6432403823677133,0.28175850797184776
P-231p081894821_VX-0p850370876493_LS-5p5190986405e-05_ST-302p777484886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67296074733e-06_H-179e4a5e71,59,0,-1.7006896734194907,5.565818794292786,0.6432403823677133,0.28175850797184776
P-233p106311211_VX-0p310101846937_LS-6p6327379673e-05_ST-336p786172861_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p55565684328e-05_H-add9572a86,60,0,4.899057108995204,-10.73315793452881,0.6432403823677133,0.28175850797184776
P-233p11801175_VX-0p947725383123_LS-6p63357513021e-05_ST-310p062780041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p09020934642e-06_H-1d842653b1,61,0,-9.411486211663432,8.416810047366427,0.6432403823677133,0.28175850797184776
P-233p918914285_VX-0p55009860706_LS-6p76633993968e-05_ST-363p156889773_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76955611431e-06_H-9f078c62f6,62,0,5.68714555370057,2.7242429296643955,0.6432403823677133,0.28175850797184776
P-236p369825033_VX-0p606859942193_LS-6p45901770765e-05_ST-328p218563755_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p94931460723e-06_H-0e4c2fc094,63,0,3.5606294617607137,4.229344395514307,0.6432403823677133,0.28175850797184776
P-238p364831187_VX-0p683428278389_LS-5p30391716287e-05_ST-377p396343519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p05870792234e-06_H-1d842653b1,64,0,0.8531081967735139,5.524290377576214,0.6432403823677133,0.28175850797184776
P-240p986949999_VX-0p621810109213_LS-6p5255993688e-05_ST-389p31118835_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p75818940789e-06_H-377b770359,65,0,2.3364194348674103,4.203738479021032,0.6432403823677133,0.28175850797184776
P-241p526098173_VX-0p390351171714_LS-7p60309896784e-05_ST-322p459160533_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23584119956e-05_H-0e4c2fc094,66,0,7.450341252643014,-5.2073683798155646,0.6432403823677133,0.28175850797184776
P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1,67,0,0.3462801092272638,5.047297525335606,0.6432403823677133,0.28175850797184776
P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,68,1,0.40452448103092786,5.085361280482717,0.6432403823677133,0.28175850797184776
P-250p363893775_VX-0p962117015407_LS-8p16921850603e-05_ST-395p976068127_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01406848207e-06_H-0f2c16c7e5,69,0,-5.142282755382782,7.350429993194922,0.6432403823677133,0.28175850797184776
P-250p760727959_VX-0p576945875618_LS-7p55521762294e-05_ST-375p926323236_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p36147861851e-06_H-a88ac79600,70,0,5.689570922572168,3.020156722469031,0.6432403823677133,0.28175850797184776
P-251p6022239_VX-0p703685008905_LS-6p09329521029e-05_ST-391p344263507_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p85551140349e-06_H-0e4c2fc094,71,0,0.9921828559997103,4.75568336193973,0.6432403823677133,0.28175850797184776
P-252p710023356_VX-0p579349155213_LS-8p35702038612e-05_ST-362p250166341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32679319476e-06_H-1d842653b1,72,0,2.7317085509155103,3.4408115788469606,0.6432403823677133,0.28175850797184776
P-255p411547814_VX-0p885409904065_LS-6p83114026847e-05_ST-348p701073765_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p44846017745e-06_H-89021150a8,73,0,-4.418146879182493,6.755778119992911,0.6432403823677133,0.28175850797184776
P-255p66284442_VX-0p61175678634_LS-8p38548151022e-05_ST-392p782565278_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p88568383831e-06_H-1d842653b1,74,0,3.6291906109408436,3.5872171119920013,0.6432403823677133,0.28175850797184776
P-256p84590034_VX-0p686841697171_LS-8p87652204691e-05_ST-323p817390946_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0236280396e-06_H-27614c4053,75,0,2.0282617242371743,4.153977734044767,0.6432403823677133,0.28175850797184776
P-258p098094226_VX-0p965907163653_LS-4p72561688305e-05_ST-378p378118453_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99439364832e-06_H-985b11a49e,76,0,-9.402569525709394,6.982659959490714,0.6432403823677133,0.28175850797184776
P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780,77,0,6.965697957140594,-4.782641124758434,0.6432403823677133,0.28175850797184776
P-261p886347681_VX-0p412060740992_LS-8p23359668267e-05_ST-378p690023731_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17073045867e-05_H-0e4c2fc094,78,0,8.406426579367906,-3.5743765485739556,0.6432403823677133,0.28175850797184776
P-263p723264659_VX-0p501861307944_LS-7p03164616445e-05_ST-399p080626763_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p61245771821e-06_H-1d842653b1,79,0,6.653286427356134,1.806401855737316,0.6432403823677133,0.28175850797184776
P-264p370573209_VX-0p395776293281_LS-4p78236029631e-05_ST-378p311267492_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21890085003e-05_H-985b11a49e,80,1,7.823211129336691,-2.713460588567663,0.6432403823677133,0.28175850797184776
P-265p432977562_VX-0p293015283246_LS-7p41925746724e-05_ST-326p902943993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64637166689e-05_H-1d842653b1,81,0,3.275704492142195,-12.509954526537145,0.6432403823677133,0.28175850797184776
P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,82,0,7.723470156402089,0.36978525299909937,0.6432403823677133,0.28175850797184776
P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094,83,0,-1.073350512355541,5.184215085314406,0.6432403823677133,0.28175850797184776
P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,84,1,4.610030179535428,5.525972473639904,0.6432403823677133,0.28175850797184776
P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141,85,0,-13.504986134135182,7.407673156753168,0.6432403823677133,0.28175850797184776
P-273p444240295_VX-0p704920639812_LS-6p35261824567e-05_ST-347p093922324_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84349461565e-06_H-1d842653b1,86,0,-0.3498524188567613,5.329413355210601,0.6432403823677133,0.28175850797184776
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,87,1,5.968142029622937,-7.107348598749262,0.6432403823677133,0.28175850797184776
P-279p19481345_VX-0p961152667742_LS-7p84955743249e-05_ST-372p579911887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01909921797e-06_H-6ea4fcc339,88,0,-5.098396441065004,7.243235943035204,0.6432403823677133,0.28175850797184776
P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,89,1,-60.02552522215561,-3.60629756590704,0.6432403823677133,0.28175850797184776
P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,90,0,7.721199814461546,-6.692547738971072,0.6432403823677133,0.28175850797184776
P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,91,0,3.107100831730291,4.119853379594732,0.6432403823677133,0.28175850797184776
P-293p577290228_VX-0p952339824621_LS-7p01980103413e-05_ST-347p682708595_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06554538443e-06_H-1d842653b1,92,0,-5.898482631992417,6.218382622661286,0.6432403823677133,0.28175850797184776
P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7,93,1,6.645136759532818,-0.20146099204987364,0.6432403823677133,0.28175850797184776
P-307p26373251_VX-0p980958450675_LS-7p64412572662e-05_ST-372p845922747_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91776241868e-06_H-0e4c2fc094,94,0,-7.6019251213547205,7.2851090922733315,0.6432403823677133,0.28175850797184776
P-307p533441342_VX-0p76958695679_LS-6p29715413405e-05_ST-358p843506265_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p26845421489e-06_H-0602c4a780,95,0,-5.134137759363383,5.759504404318166,0.6432403823677133,0.28175850797184776
P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,96,0,1.558735020560077,-16.858740359822846,0.6432403823677133,0.28175850797184776
P-310p791038761_VX-0p793031296086_LS-6p97064070297e-05_ST-311p244290057_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p08314025792e-06_H-9f078c62f6,97,0,-3.4011228526384882,5.202206032164347,0.6432403823677133,0.28175850797184776
P-311p847977036_VX-0p831533579891_LS-6p59632228328e-05_ST-369p023839283_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80147419139e-06_H-0602c4a780,98,0,-2.7373840169599406,5.164450280567749,0.6432403823677133,0.28175850797184776
