repeat,model,subset,row_count,keyhole_count,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,brier_score
6,static_width,q20,76,31,0.5483870967741935,0.5357358902586384,0.6052631578947368,0.5161290322580645,0.03225806451612903,1.0,30,0,0.27044844393743717
6,width_dynamics,full,350,70,0.6552551020408164,0.3155219204868279,0.7971428571428572,0.4982142857142857,0.0,0.9964285714285714,70,1,0.15310701604180948
6,width_dynamics,q30,111,38,0.5641672674837779,0.4405787997069065,0.6576576576576577,0.5,0.0,1.0,38,0,0.23697032684987415
6,width_dynamics,q20,76,31,0.5240143369175628,0.49210194577938193,0.5921052631578947,0.5,0.0,1.0,31,0,0.2746925124074949
7,h_only,full,350,70,0.9891326530612246,0.9524567229426704,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.030846117759089756
7,h_only,q30,111,39,0.9358974358974359,0.8543815367940415,0.8828828828828829,0.8568376068376069,0.7692307692307693,0.9444444444444444,9,4,0.09446339800553169
7,h_only,q20,76,31,0.9039426523297491,0.8139894494776705,0.8421052631578947,0.8265232974910395,0.7419354838709677,0.9111111111111111,8,4,0.12512789531034976
7,h_plus_width_dynamics,full,350,70,0.9816836734693878,0.948723486025644,0.96,0.9160714285714286,0.8428571428571429,0.9892857142857143,11,3,0.033961106785480935
7,h_plus_width_dynamics,q30,111,39,0.9081196581196582,0.8445593383169878,0.8738738738738738,0.8381410256410257,0.717948717948718,0.9583333333333334,11,3,0.10043275601665992
7,h_plus_width_dynamics,q20,76,31,0.860931899641577,0.7946767701421653,0.8289473684210527,0.8053763440860215,0.6774193548387096,0.9333333333333333,10,3,0.13767361795032598
7,h_plus_width_shape_only,full,350,70,0.9921938775510204,0.9649946316297304,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.02921563259025491
7,h_plus_width_shape_only,q30,111,39,0.9522792022792023,0.8732600325166819,0.8828828828828829,0.8568376068376069,0.7692307692307693,0.9444444444444444,9,4,0.08637179296606541
7,h_plus_width_shape_only,q20,76,31,0.9189964157706093,0.8273757295280686,0.8421052631578947,0.8265232974910395,0.7419354838709677,0.9111111111111111,8,4,0.11554472533813524
7,static_width,full,350,70,0.6327040816326531,0.25918914710930424,0.7942857142857143,0.5071428571428571,0.02857142857142857,0.9857142857142858,68,4,0.1588392259828175
7,static_width,q30,111,39,0.6121794871794872,0.4764458350238576,0.6666666666666666,0.5256410256410257,0.05128205128205128,1.0,37,0,0.2401125694838499
7,static_width,q20,76,31,0.5720430107526882,0.5259105979407751,0.618421052631579,0.532258064516129,0.06451612903225806,1.0,29,0,0.27066169320174266
7,width_dynamics,full,350,70,0.6372448979591836,0.32503669151910347,0.8028571428571428,0.5071428571428571,0.014285714285714285,1.0,69,0,0.15347441272269266
7,width_dynamics,q30,111,39,0.5292022792022792,0.44816502845827566,0.6576576576576577,0.5128205128205128,0.02564102564102564,1.0,38,0,0.2441026225940545
7,width_dynamics,q20,76,31,0.5505376344086022,0.529602903106024,0.6052631578947368,0.5161290322580645,0.03225806451612903,1.0,30,0,0.2697265780027366
8,h_only,full,350,70,0.9892857142857143,0.954406099578518,0.9571428571428572,0.9196428571428571,0.8571428571428571,0.9821428571428571,10,5,0.03152467774063601
8,h_only,q30,113,37,0.9366998577524894,0.8278394941835101,0.8672566371681416,0.8319701280227596,0.7297297297297297,0.9342105263157895,10,5,0.09450230075548047
8,h_only,q20,76,28,0.9055059523809523,0.792273000898274,0.8289473684210527,0.7976190476190477,0.6785714285714286,0.9166666666666666,9,4,0.12483089325459484
8,h_plus_width_dynamics,full,350,70,0.9907653061224491,0.9633945971485641,0.9542857142857143,0.9017857142857143,0.8142857142857143,0.9892857142857143,13,3,0.031213980171168894
8,h_plus_width_dynamics,q30,113,37,0.9470128022759601,0.8684175252297222,0.8672566371681416,0.8181009957325747,0.6756756756756757,0.9605263157894737,12,3,0.08724113028848349
8,h_plus_width_dynamics,q20,76,28,0.9099702380952381,0.8297348000651421,0.8157894736842105,0.7723214285714286,0.6071428571428571,0.9375,11,3,0.11936573153675195
8,h_plus_width_shape_only,full,350,70,0.9928061224489797,0.9681968036439823,0.96,0.9214285714285715,0.8571428571428571,0.9857142857142858,10,4,0.029581045146991235
8,h_plus_width_shape_only,q30,113,37,0.9566145092460883,0.877893390521189,0.8849557522123894,0.8520625889046942,0.7567567567567568,0.9473684210526315,9,4,0.08498133620570768
8,h_plus_width_shape_only,q20,76,28,0.9285714285714286,0.8468070254929173,0.8421052631578947,0.8154761904761905,0.7142857142857143,0.9166666666666666,8,4,0.1133291373613233
8,static_width,full,350,70,0.6023979591836734,0.24107506534818046,0.7914285714285715,0.5,0.014285714285714285,0.9857142857142858,69,4,0.16075332668943057
8,static_width,q30,113,37,0.5721906116642959,0.436178045519886,0.6814159292035398,0.5135135135135135,0.02702702702702703,1.0,36,0,0.23069765537725903
8,static_width,q20,76,28,0.5260416666666666,0.46836296147836926,0.6447368421052632,0.5178571428571429,0.03571428571428571,1.0,27,0,0.2555306685585605
8,width_dynamics,full,350,70,0.6335714285714287,0.31658349692122734,0.8,0.5053571428571428,0.014285714285714285,0.9964285714285714,69,1,0.15478703484332884
8,width_dynamics,q30,113,37,0.5202702702702703,0.4152282338539986,0.6814159292035398,0.5135135135135135,0.02702702702702703,1.0,36,0,0.23479314186719658
8,width_dynamics,q20,76,28,0.474702380952381,0.404599629057973,0.6447368421052632,0.5178571428571429,0.03571428571428571,1.0,27,0,0.269098496173692
9,h_only,full,350,70,0.9891326530612246,0.9550257101550027,0.9542857142857143,0.9178571428571428,0.8571428571428571,0.9785714285714285,10,6,0.03151587445997295
9,h_only,q30,112,37,0.9362162162162162,0.8303419949203741,0.8571428571428571,0.8248648648648649,0.7297297297297297,0.92,10,6,0.09438462624701131
9,h_only,q20,74,29,0.9003831417624522,0.8029795050374223,0.8243243243243243,0.8065134099616857,0.7241379310344828,0.8888888888888888,8,5,0.12349925109510038
9,h_plus_width_dynamics,full,350,70,0.9896938775510205,0.9601677756000448,0.9514285714285714,0.8946428571428572,0.8,0.9892857142857143,14,3,0.03298711570453904
9,h_plus_width_dynamics,q30,112,37,0.9412612612612613,0.8652324112585792,0.8571428571428571,0.8043243243243243,0.6486486486486487,0.96,13,3,0.09278832768008138
9,h_plus_width_dynamics,q20,74,29,0.903448275862069,0.8317998551656329,0.8243243243243243,0.7942528735632184,0.6551724137931034,0.9333333333333333,10,3,0.12058423962676379
9,h_plus_width_shape_only,full,350,70,0.9910714285714286,0.9617193838257837,0.9514285714285714,0.9053571428571429,0.8285714285714286,0.9821428571428571,12,5,0.030881045820277255
9,h_plus_width_shape_only,q30,112,37,0.9466666666666667,0.8538247702115369,0.8571428571428571,0.8180180180180181,0.7027027027027027,0.9333333333333333,11,5,0.08796567731565415
9,h_plus_width_shape_only,q20,74,29,0.914176245210728,0.8118733009247957,0.8108108108108109,0.789272030651341,0.6896551724137931,0.8888888888888888,9,5,0.11348324787892931
9,static_width,full,350,70,0.5893877551020408,0.2226793381581467,0.7914285714285715,0.5,0.014285714285714285,0.9857142857142858,69,4,0.163525628111847
9,static_width,q30,112,37,0.5607207207207208,0.3979701385293709,0.6785714285714286,0.5135135135135135,0.02702702702702703,1.0,36,0,0.2328465298863103
9,static_width,q20,74,29,0.5233716475095785,0.4215641495526764,0.6081081081081081,0.5,0.0,1.0,29,0,0.2722054701820387
9,width_dynamics,full,350,70,0.6203571428571429,0.280283216279065,0.7971428571428572,0.5035714285714286,0.014285714285714285,0.9928571428571429,69,2,0.1566937000356315
9,width_dynamics,q30,112,37,0.513873873873874,0.3857635464031428,0.6785714285714286,0.5135135135135135,0.02702702702702703,1.0,36,0,0.23820585130068336
9,width_dynamics,q20,74,29,0.5157088122605364,0.4643013255065556,0.6216216216216216,0.5172413793103449,0.034482758620689655,1.0,28,0,0.2704217584139428
10,h_only,full,350,70,0.99,0.9570045360824976,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.029688884388150046
10,h_only,q30,110,37,0.9370603480192522,0.8371982110139877,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.09182887540063285
10,h_only,q20,76,32,0.90625,0.8228360535268746,0.8289473684210527,0.8139204545454546,0.71875,0.9090909090909091,9,4,0.12504978384913645
10,h_plus_width_dynamics,full,350,70,0.9845408163265306,0.9545212838233559,0.96,0.9160714285714286,0.8428571428571429,0.9892857142857143,11,3,0.03159679734916112
10,h_plus_width_dynamics,q30,110,37,0.9148463532025176,0.835813300258253,0.8727272727272727,0.8308034061458719,0.7027027027027027,0.958904109589041,11,3,0.09581911922989077
10,h_plus_width_dynamics,q20,76,32,0.875,0.8161172115600456,0.8157894736842105,0.7940340909090908,0.65625,0.9318181818181818,11,3,0.13163819528963555
10,h_plus_width_shape_only,full,350,70,0.9925510204081632,0.96734509378011,0.96,0.9214285714285715,0.8571428571428571,0.9857142857142858,10,4,0.028521700980493798
10,h_plus_width_shape_only,q30,110,37,0.9514994446501296,0.8544822618632983,0.8727272727272727,0.8374676045908922,0.7297297297297297,0.9452054794520548,10,4,0.0856007975597554
10,h_plus_width_shape_only,q20,76,32,0.9183238636363636,0.8334970004298744,0.8157894736842105,0.7982954545454546,0.6875,0.9090909090909091,10,4,0.11749655001324966
10,static_width,full,350,70,0.6230102040816327,0.24627392174345883,0.7914285714285715,0.5,0.014285714285714285,0.9857142857142858,69,4,0.1589695511782614
10,static_width,q30,110,37,0.5620140688633839,0.4248624493517531,0.6727272727272727,0.5135135135135135,0.02702702702702703,1.0,36,0,0.23447870815120336
10,static_width,q20,76,32,0.5426136363636364,0.5122742533405371,0.5921052631578947,0.515625,0.03125,1.0,31,0,0.2818308287282156
10,width_dynamics,full,350,70,0.6111224489795918,0.28820149163088193,0.7971428571428572,0.5035714285714286,0.014285714285714285,0.9928571428571429,69,2,0.15853323255844534
10,width_dynamics,q30,110,37,0.510551647537949,0.3871583610658924,0.6636363636363637,0.5066641984450203,0.02702702702702703,0.9863013698630136,36,1,0.24619692042156424
10,width_dynamics,q20,76,32,0.48153409090909094,0.45837657590178876,0.5789473684210527,0.5042613636363636,0.03125,0.9772727272727273,31,1,0.2978761915617373
11,h_only,full,350,70,0.9895918367346939,0.9556909942634333,0.9628571428571429,0.9339285714285714,0.8857142857142857,0.9821428571428571,8,5,0.029726744117566473
11,h_only,q30,112,38,0.939900426742532,0.8403280830749271,0.8839285714285714,0.8609530583214794,0.7894736842105263,0.9324324324324325,8,5,0.08902305837127653
11,h_only,q20,76,30,0.9050724637681159,0.8089956931407071,0.8552631578947368,0.8398550724637681,0.7666666666666667,0.9130434782608695,7,4,0.11811210286353156
11,h_plus_width_dynamics,full,350,70,0.988265306122449,0.959644718434045,0.9571428571428572,0.9089285714285715,0.8285714285714286,0.9892857142857143,12,3,0.03237927750431208
11,h_plus_width_dynamics,q30,112,38,0.9359886201991465,0.8657819530736286,0.875,0.8349928876244666,0.7105263157894737,0.9594594594594594,11,3,0.0932618880895958
11,h_plus_width_dynamics,q20,76,30,0.8942028985507247,0.821521846826221,0.8421052631578947,0.817391304347826,0.7,0.9347826086956522,9,3,0.12552545700186665
11,h_plus_width_shape_only,full,350,70,0.9924489795918368,0.9666842851588711,0.96,0.9160714285714286,0.8428571428571429,0.9892857142857143,11,3,0.029280175859936294
11,h_plus_width_shape_only,q30,112,38,0.9519914651493598,0.8536703293865289,0.8839285714285714,0.8481507823613086,0.7368421052631579,0.9594594594594594,10,3,0.08549208894231855
11,h_plus_width_shape_only,q20,76,30,0.9195652173913045,0.8210490932670188,0.8421052631578947,0.817391304347826,0.7,0.9347826086956522,9,3,0.11463110695318228
11,static_width,full,350,70,0.6190816326530613,0.25583276497855756,0.7914285714285715,0.5,0.014285714285714285,0.9857142857142858,69,4,0.16026289216136091
11,static_width,q30,112,38,0.5796586059743954,0.4473134815263323,0.6696428571428571,0.5131578947368421,0.02631578947368421,1.0,37,0,0.23481379978938627
11,static_width,q20,76,30,0.5427536231884058,0.4824296072058479,0.618421052631579,0.5166666666666667,0.03333333333333333,1.0,29,0,0.26614209268033606
11,width_dynamics,full,350,70,0.6385204081632653,0.3461253473988159,0.8,0.5,0.0,1.0,70,0,0.15327087743644485
11,width_dynamics,q30,112,38,0.527027027027027,0.44455267489911315,0.6607142857142857,0.5,0.0,1.0,38,0,0.23974706204626825
11,width_dynamics,q20,76,30,0.4782608695652174,0.43487873212982575,0.6052631578947368,0.5,0.0,1.0,30,0,0.27933574879558487
12,h_only,full,350,70,0.9904591836734694,0.9596333248064665,0.96,0.9267857142857143,0.8714285714285714,0.9821428571428571,9,5,0.028831819841440915
12,h_only,q30,111,36,0.94,0.8352541719906921,0.8738738738738738,0.8416666666666667,0.75,0.9333333333333333,9,5,0.08857589350410032
12,h_only,q20,76,30,0.9123188405797101,0.8176714168377036,0.8157894736842105,0.7956521739130434,0.7,0.8913043478260869,9,5,0.11882376058034158
12,h_plus_width_dynamics,full,350,70,0.9884183673469389,0.960595740291522,0.9628571428571429,0.9232142857142858,0.8571428571428571,0.9892857142857143,10,3,0.031260661912709875
12,h_plus_width_dynamics,q30,111,36,0.9307407407407408,0.851582469497844,0.8828828828828829,0.8411111111111111,0.7222222222222222,0.96,10,3,0.09291269280260489
12,h_plus_width_dynamics,q20,76,30,0.8942028985507247,0.8282024350827492,0.8289473684210527,0.8007246376811594,0.6666666666666666,0.9347826086956522,10,3,0.1249162363324141
12,h_plus_width_shape_only,full,350,70,0.9923979591836735,0.9677634729451488,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.028992021722569313
12,h_plus_width_shape_only,q30,111,36,0.9507407407407407,0.8677968760089365,0.8828828828828829,0.8483333333333334,0.75,0.9466666666666667,9,4,0.08534502422197296
12,h_plus_width_shape_only,q20,76,30,0.927536231884058,0.8576357717725588,0.8421052631578947,0.8231884057971014,0.7333333333333333,0.9130434782608695,8,4,0.11083967663803529
12,static_width,full,350,70,0.6262755102040817,0.24552310607600167,0.7885714285714286,0.4928571428571429,0.0,0.9857142857142858,70,4,0.15968059113293104
