protocol_id,schema_version,protocol_sha256,source_hashes_json,run_id,repeat,fold,arm,continuation_id,horizon,B1_q20_AULC_16_80,B1_q20_AULC_16_40,B1_q30_AULC_16_80,budget40_B1_q20_accuracy,budget40_B1_q20_recall,budget40_B1_q20_balanced_accuracy,budget40_B1_q20_false_negative,budget40_B1_q20_false_positive,budget40_B1_q20_true_negative,budget40_B1_q20_true_positive,budget40_B1_q20_row_count,budget40_B1_q30_accuracy,budget40_B1_q30_recall,budget40_B1_q30_balanced_accuracy,budget40_B1_q30_false_negative,budget40_B1_q30_false_positive,budget40_B1_q30_true_negative,budget40_B1_q30_true_positive,budget40_B1_q30_row_count,terminal_B1_q20_accuracy,terminal_B1_q20_recall,terminal_B1_q20_balanced_accuracy,terminal_B1_q20_false_negative,terminal_B1_q20_false_positive,terminal_B1_q20_true_negative,terminal_B1_q20_true_positive,terminal_B1_q20_row_count,terminal_B1_q30_accuracy,terminal_B1_q30_recall,terminal_B1_q30_balanced_accuracy,terminal_B1_q30_false_negative,terminal_B1_q30_false_positive,terminal_B1_q30_true_negative,terminal_B1_q30_true_positive,terminal_B1_q30_row_count,crossing_0.75,crossing_0.75_observed,restricted_crossing_0.75,crossing_0.80,crossing_0.80_observed,restricted_crossing_0.80,crossing_0.85,crossing_0.85_observed,restricted_crossing_0.85
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_margin,1,160,0.7706801470588235,0.7352941176470589,0.82375,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.84,0.7777777777777778,0.8263888888888888,2,2,14,7,25,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.84,0.7777777777777778,0.8263888888888888,2,2,14,7,25,19.0,True,19.0,44.0,True,44.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,1,160,0.7909007352941175,0.7696078431372548,0.7759375,0.7647058823529411,1.0,0.8,0,4,6,7,17,0.72,1.0,0.78125,0,7,9,9,25,0.8235294117647058,1.0,0.85,0,3,7,7,17,0.84,1.0,0.875,0,4,12,9,25,16.0,True,16.0,26.0,True,26.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,2,160,0.7601102941176471,0.761029411764706,0.778125,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.76,0.7777777777777778,0.7638888888888888,2,4,12,7,25,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.8,0.8888888888888888,0.8194444444444444,1,4,12,8,25,16.0,True,16.0,19.0,True,19.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,3,160,0.7325367647058822,0.6789215686274509,0.7518749999999998,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.8,0.7777777777777778,0.7951388888888888,2,3,13,7,25,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.8,0.7777777777777778,0.7951388888888888,2,3,13,7,25,16.0,True,16.0,,False,160.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,4,160,0.7113970588235293,0.7647058823529411,0.6968749999999999,0.7647058823529411,1.0,0.8,0,4,6,7,17,0.72,1.0,0.78125,0,7,9,9,25,0.7058823529411765,0.8571428571428571,0.7285714285714285,1,4,6,6,17,0.76,0.8888888888888888,0.7881944444444444,1,5,11,8,25,18.0,True,18.0,70.0,True,70.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,5,160,0.7302389705882354,0.7634803921568626,0.7646874999999999,0.7058823529411765,0.7142857142857143,0.7071428571428571,2,3,7,5,17,0.76,0.7777777777777778,0.7638888888888888,2,4,12,7,25,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.8,0.8888888888888888,0.8194444444444444,1,4,12,8,25,16.0,True,16.0,,False,160.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,6,160,0.6727941176470588,0.6286764705882354,0.7071875000000001,0.5882352941176471,0.8571428571428571,0.6285714285714286,1,6,4,6,17,0.64,0.8888888888888888,0.6944444444444444,1,8,8,8,25,0.8235294117647058,0.8571428571428571,0.8285714285714285,1,2,8,6,17,0.76,0.8888888888888888,0.7881944444444444,1,5,11,8,25,63.0,True,63.0,63.0,True,63.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,7,160,0.7463235294117647,0.7156862745098037,0.7681249999999998,0.7647058823529411,1.0,0.8,0,4,6,7,17,0.8,1.0,0.84375,0,5,11,9,25,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.84,0.8888888888888888,0.8506944444444444,1,3,13,8,25,18.0,True,18.0,,False,160.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,8,160,0.7720588235294117,0.7708333333333334,0.76125,0.8235294117647058,1.0,0.85,0,3,7,7,17,0.8,1.0,0.84375,0,5,11,9,25,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.8,0.7777777777777778,0.7951388888888888,2,3,13,7,25,16.0,True,16.0,37.0,True,37.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,9,160,0.7670036764705881,0.7696078431372548,0.7853124999999999,0.7647058823529411,1.0,0.8,0,4,6,7,17,0.8,1.0,0.84375,0,5,11,9,25,0.8235294117647058,0.8571428571428571,0.8285714285714285,1,2,8,6,17,0.84,0.8888888888888888,0.8506944444444444,1,3,13,8,25,16.0,True,16.0,20.0,True,20.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,10,160,0.7647058823529411,0.7647058823529411,0.7840624999999999,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.8,0.8888888888888888,0.8194444444444444,1,4,12,8,25,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.84,0.7777777777777778,0.8263888888888888,2,2,14,7,25,16.0,True,16.0,,False,160.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,11,160,0.7849264705882353,0.8002450980392156,0.8128124999999999,0.8235294117647058,1.0,0.85,0,3,7,7,17,0.84,1.0,0.875,0,4,12,9,25,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.8,0.7777777777777778,0.7951388888888888,2,3,13,7,25,18.0,True,18.0,25.0,True,25.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,12,160,0.7826286764705881,0.7316176470588237,0.7796875,0.7058823529411765,1.0,0.75,0,5,5,7,17,0.68,1.0,0.75,0,8,8,9,25,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.8,0.7777777777777778,0.7951388888888888,2,3,13,7,25,16.0,True,16.0,44.0,True,44.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,13,160,0.7637867647058822,0.7622549019607843,0.7415624999999999,0.7647058823529411,1.0,0.8,0,4,6,7,17,0.76,1.0,0.8125,0,6,10,9,25,0.8823529411764706,1.0,0.9,0,2,8,7,17,0.88,1.0,0.90625,0,3,13,9,25,16.0,True,16.0,100.0,True,100.0,100.0,True,100.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,14,160,0.7169117647058825,0.7487745098039215,0.7431249999999998,0.7058823529411765,1.0,0.75,0,5,5,7,17,0.76,1.0,0.8125,0,6,10,9,25,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.8,0.8888888888888888,0.8194444444444444,1,4,12,8,25,16.0,True,16.0,20.0,True,20.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,15,160,0.7605698529411764,0.7414215686274511,0.7787499999999998,0.7058823529411765,0.8571428571428571,0.7285714285714285,1,4,6,6,17,0.72,0.8888888888888888,0.7569444444444444,1,6,10,8,25,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.84,0.8888888888888888,0.8506944444444444,1,3,13,8,25,19.0,True,19.0,67.0,True,67.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,16,160,0.7518382352941176,0.767156862745098,0.7515624999999999,0.7647058823529411,1.0,0.8,0,4,6,7,17,0.76,1.0,0.8125,0,6,10,9,25,0.8235294117647058,1.0,0.85,0,3,7,7,17,0.84,1.0,0.875,0,4,12,9,25,18.0,True,18.0,92.0,True,92.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,17,160,0.6939338235294117,0.676470588235294,0.7118749999999999,0.6470588235294118,0.8571428571428571,0.6785714285714286,1,5,5,6,17,0.68,0.8888888888888888,0.7256944444444444,1,7,9,8,25,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.8,0.8888888888888888,0.8194444444444444,1,4,12,8,25,18.0,True,18.0,136.0,True,136.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,18,160,0.7012867647058824,0.6335784313725491,0.7249999999999999,0.5882352941176471,1.0,0.65,0,7,3,7,17,0.6,1.0,0.6875,0,10,6,9,25,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.84,0.7777777777777778,0.8263888888888888,2,2,14,7,25,16.0,True,16.0,44.0,True,44.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,19,160,0.775735294117647,0.7892156862745097,0.7637499999999999,0.7647058823529411,1.0,0.8,0,4,6,7,17,0.76,1.0,0.8125,0,6,10,9,25,0.7647058823529411,0.8571428571428571,0.7785714285714285,1,3,7,6,17,0.8,0.8888888888888888,0.8194444444444444,1,4,12,8,25,16.0,True,16.0,18.0,True,18.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,20,160,0.8065257352941175,0.7977941176470588,0.7618749999999999,0.8235294117647058,1.0,0.85,0,3,7,7,17,0.76,1.0,0.8125,0,6,10,9,25,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.84,0.7777777777777778,0.8263888888888888,2,2,14,7,25,16.0,True,16.0,22.0,True,22.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,21,160,0.7591911764705882,0.7549019607843137,0.7718749999999999,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.8,0.7777777777777778,0.7951388888888888,2,3,13,7,25,0.8235294117647058,0.8571428571428571,0.8285714285714285,1,2,8,6,17,0.84,0.8888888888888888,0.8506944444444444,1,3,13,8,25,16.0,True,16.0,112.0,True,112.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,22,160,0.8092830882352939,0.7879901960784313,0.8296874999999999,0.8235294117647058,1.0,0.85,0,3,7,7,17,0.84,1.0,0.875,0,4,12,9,25,0.8235294117647058,0.8571428571428571,0.8285714285714285,1,2,8,6,17,0.88,0.8888888888888888,0.8819444444444444,1,2,14,8,25,16.0,True,16.0,28.0,True,28.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,23,160,0.7490808823529411,0.7475490196078431,0.74125,0.7647058823529411,1.0,0.8,0,4,6,7,17,0.72,1.0,0.78125,0,7,9,9,25,0.8235294117647058,1.0,0.85,0,3,7,7,17,0.84,1.0,0.875,0,4,12,9,25,18.0,True,18.0,20.0,True,20.0,,False,160.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",w85__r03_f04,3,4,binary_random,24,160,0.6544117647058825,0.6605392156862746,0.639375,0.5882352941176471,1.0,0.65,0,7,3,7,17,0.56,1.0,0.65625,0,11,5,9,25,0.7647058823529411,0.7142857142857143,0.7571428571428571,2,2,8,5,17,0.84,0.7777777777777778,0.8263888888888888,2,2,14,7,25,20.0,True,20.0,,False,160.0,,False,160.0
