protocol_id,schema_version,protocol_sha256,source_hashes_json,B1_q20_accuracy,B1_q20_balanced_accuracy,B1_q20_false_negative,B1_q20_false_positive,B1_q20_recall,B1_q20_row_count,B1_q20_true_negative,B1_q20_true_positive,B1_q30_accuracy,B1_q30_balanced_accuracy,B1_q30_false_negative,B1_q30_false_positive,B1_q30_recall,B1_q30_row_count,B1_q30_true_negative,B1_q30_true_positive,arm,budget,continuation_id,fit_seed_key,fit_seed_u32,fit_status,fold,horizon,kernel,queried_keyhole_count,queried_non_keyhole_count,repeat,run_id
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.8071428571428572,2,1,0.7142857142857143,17,9,5,0.88,0.8455882352941176,2,1,0.75,25,16,6,binary_margin,40,1,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_margin|fit|budget|040,2304105865,optimized_primary,1,80,"5.75**2 * Matern(length_scale=6.18, nu=1.5)",19,21,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8571428571428572,2,0,0.7142857142857143,17,10,5,0.92,0.875,2,0,0.75,25,17,6,binary_margin,160,1,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_margin|fit|budget|160,3788469858,optimized_primary,1,160,"24.8**2 * Matern(length_scale=13.3, nu=1.5)",40,120,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.6470588235294118,0.5928571428571429,5,1,0.2857142857142857,17,9,2,0.76,0.6580882352941176,5,1,0.375,25,16,3,binary_random,40,1,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|01|fit|budget|040,1270702620,optimized_primary,1,80,"8.24**2 * Matern(length_scale=4.16, nu=1.5)",4,36,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8571428571428572,2,0,0.7142857142857143,17,10,5,0.92,0.875,2,0,0.75,25,17,6,binary_random,160,1,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|01|fit|budget|160,433521069,optimized_primary,1,160,"18.3**2 * Matern(length_scale=12.2, nu=1.5)",30,130,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.7857142857142857,3,0,0.5714285714285714,17,10,4,0.88,0.8125,3,0,0.625,25,17,5,binary_random,40,2,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|02|fit|budget|040,568283266,optimized_primary,1,80,"16.6**2 * Matern(length_scale=5.5, nu=1.5)",9,31,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.9411764705882353,0.9285714285714286,1,0,0.8571428571428571,17,10,6,0.96,0.9375,1,0,0.875,25,17,7,binary_random,160,2,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|02|fit|budget|160,3919966934,optimized_primary,1,160,"23.2**2 * Matern(length_scale=14.2, nu=1.5)",37,123,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7647058823529411,0.7142857142857143,4,0,0.42857142857142855,17,10,3,0.84,0.75,4,0,0.5,25,17,4,binary_random,40,3,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|03|fit|budget|040,2437387781,optimized_primary,1,80,"13.3**2 * Matern(length_scale=4.5, nu=1.5)",9,31,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8571428571428572,2,0,0.7142857142857143,17,10,5,0.92,0.875,2,0,0.75,25,17,6,binary_random,160,3,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|03|fit|budget|160,28692504,optimized_primary,1,160,"18.8**2 * Matern(length_scale=9.28, nu=1.5)",34,126,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7058823529411765,0.6428571428571428,5,0,0.2857142857142857,17,10,2,0.8,0.6875,5,0,0.375,25,17,3,binary_random,40,4,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|04|fit|budget|040,783839750,optimized_primary,1,80,"12.1**2 * Matern(length_scale=4.76, nu=1.5)",7,33,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8571428571428572,2,0,0.7142857142857143,17,10,5,0.92,0.875,2,0,0.75,25,17,6,binary_random,160,4,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|04|fit|budget|160,3121575510,optimized_primary,1,160,"17.3**2 * Matern(length_scale=9.89, nu=1.5)",29,131,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8571428571428572,2,0,0.7142857142857143,17,10,5,0.92,0.875,2,0,0.75,25,17,6,binary_random,40,5,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|05|fit|budget|040,3746717040,optimized_primary,1,80,"7.5**2 * Matern(length_scale=5.57, nu=1.5)",9,31,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8571428571428572,2,0,0.7142857142857143,17,10,5,0.92,0.875,2,0,0.75,25,17,6,binary_random,160,5,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|05|fit|budget|160,1878082978,optimized_primary,1,160,"17.7**2 * Matern(length_scale=11.7, nu=1.5)",33,127,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7647058823529411,0.7142857142857143,4,0,0.42857142857142855,17,10,3,0.84,0.75,4,0,0.5,25,17,4,binary_random,40,6,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|06|fit|budget|040,398761798,optimized_primary,1,80,"7.33**2 * Matern(length_scale=6.29, nu=1.5)",6,34,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.8071428571428572,2,1,0.7142857142857143,17,9,5,0.88,0.8455882352941176,2,1,0.75,25,16,6,binary_random,160,6,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|06|fit|budget|160,227033414,optimized_primary,1,160,"25.7**2 * Matern(length_scale=9.17, nu=1.5)",27,133,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.7857142857142857,3,0,0.5714285714285714,17,10,4,0.84,0.75,4,0,0.5,25,17,4,binary_random,40,7,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|07|fit|budget|040,1260679322,optimized_primary,1,80,"31.6**2 * Matern(length_scale=8.8, nu=1.5)",11,29,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7058823529411765,0.6642857142857143,4,1,0.42857142857142855,17,9,3,0.8,0.7205882352941176,4,1,0.5,25,16,4,binary_random,160,7,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|07|fit|budget|160,4251525214,optimized_primary,1,160,"23**2 * Matern(length_scale=9.07, nu=1.5)",27,133,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8571428571428572,2,0,0.7142857142857143,17,10,5,0.88,0.8125,3,0,0.625,25,17,5,binary_random,40,8,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|08|fit|budget|040,3575450376,optimized_primary,1,80,"7.06**2 * Matern(length_scale=6.52, nu=1.5)",7,33,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8571428571428572,2,0,0.7142857142857143,17,10,5,0.92,0.875,2,0,0.75,25,17,6,binary_random,160,8,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|08|fit|budget|160,1789270552,optimized_primary,1,160,"20.1**2 * Matern(length_scale=13.3, nu=1.5)",33,127,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.9411764705882353,0.9285714285714286,1,0,0.8571428571428571,17,10,6,0.96,0.9375,1,0,0.875,25,17,7,binary_random,40,9,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|09|fit|budget|040,3704568112,optimized_primary,1,80,"8.55**2 * Matern(length_scale=5.51, nu=1.5)",11,29,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8823529411764706,0.8571428571428572,2,0,0.7142857142857143,17,10,5,0.92,0.875,2,0,0.75,25,17,6,binary_random,160,9,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|09|fit|budget|160,3596961709,optimized_primary,1,160,"23.8**2 * Matern(length_scale=8.84, nu=1.5)",34,126,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.7857142857142857,3,0,0.5714285714285714,17,10,4,0.88,0.8125,3,0,0.625,25,17,5,binary_random,40,10,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|10|fit|budget|040,3407862647,optimized_primary,1,80,"13.3**2 * Matern(length_scale=5.21, nu=1.5)",6,34,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.8071428571428572,2,1,0.7142857142857143,17,9,5,0.88,0.8455882352941176,2,1,0.75,25,16,6,binary_random,160,10,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|10|fit|budget|160,2122500993,optimized_primary,1,160,"19**2 * Matern(length_scale=7.5, nu=1.5)",37,123,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.7857142857142857,3,0,0.5714285714285714,17,10,4,0.88,0.8125,3,0,0.625,25,17,5,binary_random,40,11,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|11|fit|budget|040,969339271,optimized_primary,1,80,"17.6**2 * Matern(length_scale=5.28, nu=1.5)",10,30,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7647058823529411,0.7357142857142858,3,1,0.5714285714285714,17,9,4,0.84,0.7830882352941176,3,1,0.625,25,16,5,binary_random,160,11,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|11|fit|budget|160,88083096,optimized_primary,1,160,"23.5**2 * Matern(length_scale=10.5, nu=1.5)",37,123,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.8235294117647058,0.7857142857142857,3,0,0.5714285714285714,17,10,4,0.84,0.75,4,0,0.5,25,17,4,binary_random,40,12,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|12|fit|budget|040,1336042440,optimized_primary,1,80,"13.7**2 * Matern(length_scale=5.73, nu=1.5)",5,35,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.9411764705882353,0.9285714285714286,1,0,0.8571428571428571,17,10,6,0.96,0.9375,1,0,0.875,25,17,7,binary_random,160,12,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|12|fit|budget|160,1680109623,optimized_primary,1,160,"21.6**2 * Matern(length_scale=9.32, nu=1.5)",26,134,1,w85__r01_f01
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",0.7647058823529411,0.7142857142857143,4,0,0.42857142857142855,17,10,3,0.8,0.6875,5,0,0.375,25,17,3,binary_random,40,13,week8_5_frozen_confirmation|v1|run|w85__r01_f01|arm|binary_random|continuation|13|fit|budget|040,222566606,optimized_primary,1,80,"16.4**2 * Matern(length_scale=5.89, nu=1.5)",6,34,1,w85__r01_f01
