protocol_id,schema_version,protocol_sha256,source_hashes_json,window,selection_budget_start,selection_budget_end,arm,acquisition_count,mean_selected_nearest_standardized_distance,median_selected_nearest_standardized_distance,same_selected_row_fraction,selected_keyhole_fraction,mean_selected_uncertainty_score,mean_final_acquisition_score,paired_mean_nearest_distance_minus_margin,paired_median_nearest_distance_minus_margin,paired_mean_uncertainty_minus_margin,first_divergence_run_count,first_divergence_never_count,first_divergence_median_selection_budget
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",low_budget_16_40,17,40,binary_margin,2400,0.9416573045637053,0.9236868436703349,0.8133333333333334,0.5083333333333333,0.9381866230671813,0.9381866230671813,0.0,0.0,0.0,58,42,32.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",low_budget_16_40,17,40,binary_uncertainty_repulsion,2400,0.95161749011639,0.9292425023961068,0.8133333333333334,0.50625,0.9333570089304001,0.9760130485447284,0.00996018555268469,0.0,-0.004829614136781116,58,42,32.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",full_16_160,17,160,binary_margin,14400,0.6504524985986273,0.6267082079123729,0.300625,0.250625,0.31299583331421027,0.31299583331421027,0.0,0.0,0.0,100,0,39.0
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",full_16_160,17,160,binary_uncertainty_repulsion,14400,0.6556191990085307,0.6297482807625446,0.300625,0.2502083333333333,0.31157993050924826,0.6799182286752206,0.005166700409903373,0.0,-0.0014159028049620314,100,0,39.0
