protocol_id,schema_version,protocol_sha256,source_hashes_json,repeat,arm,fold_count,continuation_count,macro_mean__horizon,macro_mean__B1_q20_AULC_16_80,macro_mean__B1_q20_AULC_16_40,macro_mean__B1_q30_AULC_16_80,macro_mean__budget40_B1_q20_accuracy,macro_mean__budget40_B1_q20_recall,macro_mean__budget40_B1_q20_balanced_accuracy,macro_mean__budget40_B1_q20_false_negative,macro_mean__budget40_B1_q20_false_positive,macro_mean__budget40_B1_q20_true_negative,macro_mean__budget40_B1_q20_true_positive,macro_mean__budget40_B1_q20_row_count,macro_mean__budget40_B1_q30_accuracy,macro_mean__budget40_B1_q30_recall,macro_mean__budget40_B1_q30_balanced_accuracy,macro_mean__budget40_B1_q30_false_negative,macro_mean__budget40_B1_q30_false_positive,macro_mean__budget40_B1_q30_true_negative,macro_mean__budget40_B1_q30_true_positive,macro_mean__budget40_B1_q30_row_count,macro_mean__terminal_B1_q20_accuracy,macro_mean__terminal_B1_q20_recall,macro_mean__terminal_B1_q20_balanced_accuracy,macro_mean__terminal_B1_q20_false_negative,macro_mean__terminal_B1_q20_false_positive,macro_mean__terminal_B1_q20_true_negative,macro_mean__terminal_B1_q20_true_positive,macro_mean__terminal_B1_q20_row_count,macro_mean__terminal_B1_q30_accuracy,macro_mean__terminal_B1_q30_recall,macro_mean__terminal_B1_q30_balanced_accuracy,macro_mean__terminal_B1_q30_false_negative,macro_mean__terminal_B1_q30_false_positive,macro_mean__terminal_B1_q30_true_negative,macro_mean__terminal_B1_q30_true_positive,macro_mean__terminal_B1_q30_row_count,macro_mean__crossing_0.75,macro_mean__crossing_0.75_observed,macro_mean__restricted_crossing_0.75,macro_mean__crossing_0.80,macro_mean__crossing_0.80_observed,macro_mean__restricted_crossing_0.80,macro_mean__crossing_0.85,macro_mean__crossing_0.85_observed,macro_mean__restricted_crossing_0.85,pooled__budget40_B1_q20_accuracy,pooled__budget40_B1_q30_accuracy,pooled__terminal_B1_q20_accuracy,pooled__terminal_B1_q30_accuracy
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",4,binary_random,5,30,160.0,0.7271752450980392,0.7081944444444445,0.8032541666666666,0.7219607843137255,0.5509656084656085,0.6878943556443556,2.993333333333333,1.7333333333333334,8.466666666666667,3.8066666666666666,17.0,0.8008000000000001,0.6089309764309764,0.7506412585236115,3.22,1.76,14.84,5.18,25.0,0.7878431372549018,0.6546560846560845,0.7613368483368483,2.3666666666666667,1.24,8.96,4.433333333333334,17.0,0.8551999999999998,0.7303973063973064,0.8256076167840873,2.3733333333333335,1.2466666666666666,15.353333333333333,6.026666666666666,25.0,38.84126984126984,0.84,58.22666666666667,60.271844660194176,0.6866666666666666,91.52,87.9298245614035,0.38,132.61333333333334,0.7219607843137255,0.8008,0.787843137254902,0.8552
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",4,binary_uncertainty_repulsion,5,1,160.0,0.7890625,0.7575980392156862,0.8551874999999999,0.823529411764706,0.6908730158730159,0.7907142857142857,2.0,1.0,9.2,4.8,17.0,0.8800000000000001,0.7596464646464647,0.8475228121551652,2.0,1.0,15.6,6.4,25.0,0.776470588235294,0.6297619047619047,0.7524664224664225,2.6,1.2,9.0,4.2,17.0,0.8480000000000001,0.7107575757575757,0.8180783677107206,2.6,1.2,15.4,5.8,25.0,22.0,0.8,49.6,26.5,0.8,53.2,31.75,0.8,57.4,0.8235294117647058,0.88,0.7764705882352941,0.848
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",5,binary_margin,5,1,160.0,0.8021139705882353,0.759313725490196,0.8616249999999999,0.7647058823529411,0.6916666666666667,0.7643939393939393,2.4,1.6,8.6,4.4,17.0,0.8399999999999999,0.7428932178932179,0.8249900263135558,2.4,1.6,15.4,5.6,25.0,0.8470588235294118,0.7944444444444445,0.8470959595959595,1.6,1.0,9.2,5.2,17.0,0.8879999999999999,0.8042568542568542,0.8729921059332824,1.8,1.0,16.0,6.2,25.0,28.2,1.0,28.2,37.4,1.0,37.4,24.0,0.4,105.6,0.7647058823529411,0.84,0.8470588235294118,0.888
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",5,binary_random,5,30,160.0,0.7873835784313725,0.7863316993464052,0.842025,0.7870588235294118,0.660888888888889,0.7798215488215487,2.6,1.02,9.18,4.2,17.0,0.8413333333333333,0.678984126984127,0.80912616713352,2.9266666666666667,1.04,15.96,5.073333333333333,25.0,0.816862745098039,0.7598148148148147,0.815117845117845,1.82,1.2933333333333332,8.906666666666666,4.98,17.0,0.8674666666666667,0.7787614237614238,0.8513040312084428,2.006666666666667,1.3066666666666666,15.693333333333333,5.993333333333333,25.0,35.5735294117647,0.9066666666666666,47.18666666666667,27.097345132743364,0.7533333333333333,59.88,29.95744680851064,0.6266666666666667,78.50666666666666,0.7870588235294118,0.8413333333333334,0.8168627450980392,0.8674666666666667
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",5,binary_uncertainty_repulsion,5,1,160.0,0.8068014705882354,0.7723039215686274,0.8649999999999999,0.7764705882352941,0.6916666666666667,0.7734848484848484,2.4,1.4,8.8,4.4,17.0,0.8479999999999999,0.7428932178932179,0.8305455818691113,2.4,1.4,15.6,5.6,25.0,0.8470588235294118,0.7944444444444445,0.8470959595959595,1.6,1.0,9.2,5.2,17.0,0.8879999999999999,0.8042568542568542,0.8729921059332824,1.8,1.0,16.0,6.2,25.0,28.2,1.0,28.2,38.2,1.0,38.2,31.0,0.6,82.6,0.7764705882352941,0.848,0.8470588235294118,0.888
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",6,binary_margin,5,1,160.0,0.8329963235294118,0.8151960784313725,0.8824375,0.8352941176470587,0.7714285714285715,0.8284920634920635,1.6,1.2,9.0,5.2,17.0,0.8880000000000001,0.8055555555555556,0.8671160130718955,1.6,1.2,15.6,6.6,25.0,0.8588235294117647,0.7547619047619047,0.8396031746031746,1.6,0.8,9.4,5.2,17.0,0.8960000000000001,0.7777777777777778,0.8653594771241829,1.8,0.8,16.0,6.4,25.0,19.0,1.0,19.0,20.0,1.0,20.0,29.6,1.0,29.6,0.8352941176470589,0.888,0.8588235294117647,0.896
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",6,binary_random,5,30,160.0,0.7938204656862744,0.7695343137254902,0.8415333333333332,0.7988235294117646,0.6647063492063491,0.7782824675324675,2.32,1.1,9.1,4.48,17.0,0.8432000000000002,0.6645370370370369,0.7975503812636167,2.7466666666666666,1.1733333333333333,15.626666666666667,5.453333333333333,25.0,0.8298039215686275,0.7476031746031746,0.8152881192881193,1.7133333333333334,1.18,9.02,5.086666666666667,17.0,0.8757333333333335,0.7716666666666666,0.8490808823529411,1.8666666666666667,1.24,15.56,6.333333333333333,25.0,25.766666666666666,1.0,25.766666666666666,35.75694444444444,0.96,40.72666666666667,50.34862385321101,0.7266666666666667,80.32,0.7988235294117647,0.8432,0.8298039215686275,0.8757333333333334
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",6,binary_uncertainty_repulsion,5,1,160.0,0.8364889705882351,0.816421568627451,0.8850625000000001,0.8470588235294116,0.7714285714285715,0.8368253968253969,1.6,1.0,9.2,5.2,17.0,0.8960000000000001,0.8055555555555556,0.8729983660130719,1.6,1.0,15.8,6.6,25.0,0.8588235294117647,0.7547619047619047,0.8396031746031746,1.6,0.8,9.4,5.2,17.0,0.8960000000000001,0.7777777777777778,0.8653594771241829,1.8,0.8,16.0,6.4,25.0,19.0,1.0,19.0,20.0,1.0,20.0,29.6,1.0,29.6,0.8470588235294118,0.896,0.8588235294117647,0.896
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",7,binary_margin,5,1,160.0,0.8266544117647058,0.8044117647058824,0.873,0.8352941176470587,0.6744444444444444,0.7974494949494949,2.0,0.8,9.4,4.8,17.0,0.8800000000000001,0.7270634920634921,0.8396346872082165,2.2,0.8,15.8,6.2,25.0,0.8470588235294118,0.7694444444444445,0.8358585858585859,1.6,1.0,9.2,5.2,17.0,0.8880000000000001,0.7977777777777778,0.8691094771241831,1.8,1.0,15.6,6.6,25.0,20.2,1.0,20.2,27.8,1.0,27.8,29.666666666666668,0.6,81.8,0.8352941176470589,0.88,0.8470588235294118,0.888
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",7,binary_random,5,30,160.0,0.780986519607843,0.7705964052287582,0.8335229166666667,0.7737254901960785,0.6066111111111112,0.7365084175084176,2.466666666666667,1.38,8.82,4.333333333333333,17.0,0.8277333333333331,0.6529920634920634,0.780985410830999,2.8066666666666666,1.5,15.1,5.593333333333334,25.0,0.8113725490196079,0.715,0.7942550505050505,1.9,1.3066666666666666,8.893333333333333,4.9,17.0,0.8602666666666664,0.7486746031746031,0.8342624105197635,2.16,1.3333333333333333,15.266666666666667,6.24,25.0,25.140845070422536,0.9466666666666667,32.333333333333336,35.711711711711715,0.74,68.02666666666667,44.37837837837838,0.49333333333333335,102.96,0.7737254901960784,0.8277333333333333,0.8113725490196079,0.8602666666666666
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",7,binary_uncertainty_repulsion,5,1,160.0,0.8309742647058822,0.8107843137254902,0.8761875,0.8352941176470587,0.6744444444444444,0.7974494949494949,2.0,0.8,9.4,4.8,17.0,0.8800000000000001,0.7270634920634921,0.8396346872082165,2.2,0.8,15.8,6.2,25.0,0.8470588235294118,0.7694444444444445,0.8358585858585859,1.6,1.0,9.2,5.2,17.0,0.8880000000000001,0.7977777777777778,0.8691094771241831,1.8,1.0,15.6,6.6,25.0,20.2,1.0,20.2,27.6,1.0,27.6,29.666666666666668,0.6,81.8,0.8352941176470589,0.88,0.8470588235294118,0.888
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",8,binary_margin,5,1,160.0,0.8047794117647058,0.7720588235294118,0.8659375,0.8235294117647058,0.7849999999999999,0.8132070707070709,1.4,1.6,9.2,4.8,17.0,0.8800000000000001,0.8347402597402598,0.8659228843052373,1.4,1.6,15.4,6.6,25.0,0.8235294117647058,0.6599999999999999,0.7931313131313131,2.2,0.8,10.0,4.0,17.0,0.8800000000000001,0.7308441558441559,0.8409589593413124,2.2,0.8,16.2,5.8,25.0,24.2,1.0,24.2,27.25,0.8,53.8,30.0,0.4,108.0,0.8235294117647058,0.88,0.8235294117647058,0.88
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",8,binary_random,5,30,160.0,0.7626102941176469,0.7364624183006536,0.8284166666666667,0.7635294117647059,0.5672222222222223,0.7148063973063973,2.6066666666666665,1.4133333333333333,9.386666666666667,3.5933333333333333,17.0,0.8290666666666667,0.6570346320346321,0.7795397249809016,2.7066666666666666,1.5666666666666667,15.433333333333334,5.293333333333333,25.0,0.8094117647058823,0.6855555555555556,0.7847053872053872,2.02,1.22,9.58,4.18,17.0,0.8690666666666668,0.7529978354978355,0.8377391916362504,2.02,1.2533333333333334,15.746666666666666,5.98,25.0,29.734265734265733,0.9533333333333334,35.81333333333333,51.123893805309734,0.7533333333333333,77.98,66.44155844155844,0.5133333333333333,111.97333333333333,0.7635294117647059,0.8290666666666666,0.8094117647058824,0.8690666666666667
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",8,binary_uncertainty_repulsion,5,1,160.0,0.80625,0.7700980392156862,0.8670625,0.8235294117647058,0.7516666666666666,0.8076515151515151,1.6,1.4,9.4,4.6,17.0,0.8800000000000001,0.8061688311688313,0.8587800271623802,1.6,1.4,15.6,6.4,25.0,0.8235294117647058,0.6599999999999999,0.7931313131313131,2.2,0.8,10.0,4.0,17.0,0.8800000000000001,0.7308441558441559,0.8409589593413124,2.2,0.8,16.2,5.8,25.0,24.2,1.0,24.2,27.25,0.8,53.8,33.666666666666664,0.6,84.2,0.8235294117647058,0.88,0.8235294117647058,0.88
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",9,binary_margin,5,1,160.0,0.8176470588235294,0.802941176470588,0.8705624999999999,0.8588235294117647,0.8057142857142857,0.8450793650793649,1.2,1.2,9.4,5.2,17.0,0.8959999999999999,0.8261904761904763,0.877719421101774,1.4,1.2,15.8,6.6,25.0,0.8352941176470587,0.7521428571428571,0.8210714285714286,1.6,1.2,9.4,4.8,17.0,0.8879999999999999,0.7976190476190477,0.864128151260504,1.6,1.2,15.8,6.4,25.0,16.2,1.0,16.2,19.25,0.8,47.4,21.5,0.4,104.6,0.8588235294117647,0.896,0.8352941176470589,0.888
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",9,binary_random,5,30,160.0,0.7963786764705882,0.7845179738562092,0.8479020833333333,0.7956862745098039,0.6745238095238096,0.7703174603174603,2.033333333333333,1.44,9.16,4.366666666666666,17.0,0.8469333333333333,0.7334788359788359,0.8205888188608776,2.22,1.6066666666666667,15.393333333333333,5.78,25.0,0.816078431372549,0.723,0.7978888888888889,1.7533333333333334,1.3733333333333333,9.226666666666667,4.6466666666666665,17.0,0.8650666666666667,0.759973544973545,0.8390853563647681,1.9666666666666666,1.4066666666666667,15.593333333333334,6.033333333333333,25.0,17.94,1.0,17.94,35.190140845070424,0.9466666666666667,41.846666666666664,54.86486486486486,0.49333333333333335,108.13333333333334,0.7956862745098039,0.8469333333333333,0.816078431372549,0.8650666666666667
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",9,binary_uncertainty_repulsion,5,1,160.0,0.8211397058823529,0.8090686274509803,0.8731874999999999,0.8,0.6171428571428572,0.7507936507936508,2.2,1.2,9.4,4.2,17.0,0.8399999999999999,0.6261904761904762,0.7770249766573295,2.8,1.2,15.8,5.2,25.0,0.8352941176470587,0.7521428571428571,0.8210714285714286,1.6,1.2,9.4,4.8,17.0,0.8879999999999999,0.7976190476190477,0.864128151260504,1.6,1.2,15.8,6.4,25.0,16.2,1.0,16.2,19.25,0.8,47.4,21.5,0.4,104.6,0.8,0.84,0.8352941176470589,0.888
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",10,binary_margin,5,1,160.0,0.8006433823529411,0.7732843137254901,0.8627500000000001,0.8352941176470587,0.731111111111111,0.8225,2.0,0.8,9.2,5.0,17.0,0.8879999999999999,0.7542063492063493,0.8519642857142857,2.0,0.8,16.2,6.0,25.0,0.8117647058823529,0.7311111111111112,0.8030555555555555,2.0,1.2,8.8,5.0,17.0,0.8720000000000001,0.7494444444444444,0.8381454248366011,2.0,1.2,15.8,6.0,25.0,26.6,1.0,26.6,21.5,0.8,49.2,23.0,0.4,105.2,0.8352941176470589,0.888,0.8117647058823529,0.872
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",10,binary_random,5,30,160.0,0.748875612745098,0.7197222222222222,0.8178562500000001,0.7427450980392156,0.6166481481481483,0.7255925925925925,2.76,1.6133333333333333,8.386666666666667,4.24,17.0,0.8109333333333333,0.6226878306878308,0.7591383196553475,2.98,1.7466666666666666,15.253333333333334,5.02,25.0,0.8070588235294117,0.717574074074074,0.7950370370370371,2.0533333333333332,1.2266666666666666,8.773333333333333,4.946666666666666,17.0,0.8671999999999999,0.74094708994709,0.8324090311563223,2.066666666666667,1.2533333333333334,15.746666666666666,5.933333333333334,25.0,37.94117647058823,0.9066666666666666,49.333333333333336,46.641666666666666,0.8,69.31333333333333,58.30232558139535,0.5733333333333334,101.69333333333333,0.7427450980392157,0.8109333333333333,0.8070588235294117,0.8672
week8_5_frozen_confirmation_protocol/v1.0.0,1.0.0,bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66,"{""phase6_source.py"": ""23797dcbc706f891cf1cd0f560299c64ed903d82f146248d13708d051d841479"", ""phase7_source.py"": ""d5a331c60bab373adfc63344cc5eb3b88e1ca7ce41e4ffd0717196edeb2c00df"", ""primary_common_population.csv"": ""c15658cac87a8616a1984185ec1afc8126a1db811f0d5819e62cfb621a7486c7"", ""protocol.json"": ""bb16865a06d8fbdeea00f8c41f0929bfb7fbaf2f7b3e4ebade9cb2ffc59b1c66""}",10,binary_uncertainty_repulsion,5,1,160.0,0.8018382352941176,0.7759803921568627,0.8640625,0.8,0.6661111111111111,0.7788888888888889,2.4,1.0,9.0,4.6,17.0,0.8640000000000001,0.700873015873016,0.8194152661064426,2.4,1.0,16.0,5.6,25.0,0.8117647058823529,0.7311111111111112,0.8030555555555555,2.0,1.2,8.8,5.0,17.0,0.8720000000000001,0.7494444444444444,0.8381454248366011,2.0,1.2,15.8,6.0,25.0,26.6,1.0,26.6,21.5,0.8,49.2,23.0,0.4,105.2,0.8,0.864,0.8117647058823529,0.872
