run_id,repeat,fold,budget,C,coefficient,intercept,threshold_log_h,perfect_h_separation,diagnostic_only
w85__r13_f02,13,2,24,1000000.0,33.16502744186628,-14.686484363832244,20.698827393746853,False,True
w85__r13_f02,13,2,32,1.0,1.7934479795210856,-0.7296299138333286,20.695214190815758,False,True
w85__r13_f02,13,2,32,10.0,3.936855869292266,-1.4249715768079074,20.665359051682685,False,True
w85__r13_f02,13,2,32,100.0,6.142248456413969,-2.1602882725480406,20.658541579401156,False,True
w85__r13_f02,13,2,32,1000.0,6.932674453973633,-2.4252725374564355,20.65729244963775,False,True
w85__r13_f02,13,2,32,10000.0,7.039325621678479,-2.4610542477249036,20.65714800515613,False,True
w85__r13_f02,13,2,32,1000000.0,7.05149072723811,-2.4651360191896114,20.657131839890162,False,True
w85__r13_f02,13,2,40,1.0,1.6518858230543332,-0.5709602359299545,20.652330686189593,False,True
w85__r13_f02,13,2,40,10.0,3.0099595660447473,-0.9253358785113431,20.629517106089775,False,True
w85__r13_f02,13,2,40,100.0,3.5910851352554203,-1.0795704774650892,20.625458104003176,False,True
w85__r13_f02,13,2,40,1000.0,3.6791191739099043,-1.102969814333059,20.624960647963796,False,True
w85__r13_f02,13,2,40,10000.0,3.6884303332575388,-1.1054448149577742,20.62490943896827,False,True
w85__r13_f02,13,2,40,1000000.0,3.6894606111428128,-1.1057186742156335,20.624903788738255,False,True
w85__r13_f02,13,2,60,1.0,2.049144723394161,-0.8518479601852438,20.69366958007639,False,True
w85__r13_f02,13,2,60,10.0,3.337737448734608,-1.1623090109015093,20.6594736018371,False,True
w85__r13_f02,13,2,60,100.0,3.6928157833001194,-1.2480103640801392,20.6542657338091,False,True
w85__r13_f02,13,2,60,1000.0,3.7365077111668503,-1.2585778671888552,20.6536962950169,False,True
w85__r13_f02,13,2,60,10000.0,3.740983284889418,-1.2596606961965888,20.65363876298592,False,True
w85__r13_f02,13,2,60,1000000.0,3.7414768153107443,-1.259780105990338,20.65363242779334,False,True
w85__r13_f02,13,2,80,1.0,2.4340521797407413,-0.8077554449411091,20.69273019886074,False,True
w85__r13_f02,13,2,80,10.0,3.4023364577897164,-0.9916653389883534,20.672967323205363,False,True
w85__r13_f02,13,2,80,100.0,3.608876582342724,-1.0290560951341179,20.669874884075323,False,True
w85__r13_f02,13,2,80,1000.0,3.6293698776116967,-1.0327948675156169,20.669591122215024,False,True
w85__r13_f02,13,2,80,10000.0,3.6314251852669885,-1.0331668212173775,20.669562433832418,False,True
w85__r13_f02,13,2,80,1000000.0,3.6316513679996345,-1.03320773067474,20.669559275567885,False,True
w85__r13_f03,13,3,16,1.0,1.7049415371910612,-0.7919444889258122,20.63708305713816,False,True
w85__r13_f03,13,3,16,10.0,3.869309627575039,-1.3637024819500796,20.536322254175207,False,True
w85__r13_f03,13,3,16,100.0,6.268730548050858,-1.8389294699258532,20.483188718002975,False,True
w85__r13_f03,13,3,16,1000.0,7.499496976524282,-2.039700767096683,20.463972160944305,False,True
w85__r13_f03,13,3,16,10000.0,7.7132513921615855,-2.0738597342056293,20.46117695211566,False,True
w85__r13_f03,13,3,16,1000000.0,7.738769840510288,-2.077934238659456,20.460853169234593,False,True
w85__r13_f03,13,3,20,1.0,1.7153010954114698,-0.9771757231787319,20.764578479883536,False,True
w85__r13_f03,13,3,20,10.0,3.790804710532037,-1.7308329898197428,20.671769025574775,False,True
w85__r13_f03,13,3,20,100.0,5.4096903910032195,-2.3329041191606628,20.65097261444976,False,True
w85__r13_f03,13,3,20,1000.0,5.821575327340882,-2.483872186399376,20.647215143553435,False,True
w85__r13_f03,13,3,20,10000.0,5.878358877290095,-2.505932028587606,20.64691251144314,False,True
w85__r13_f03,13,3,20,1000000.0,5.884247809413052,-2.5081490086586724,20.646871584663128,False,True
w85__r13_f03,13,3,24,1.0,1.7487411189184465,-0.838616405608611,20.71195289080449,False,True
w85__r13_f03,13,3,24,10.0,3.885303468235115,-1.5143847753040547,20.643873876483852,False,True
w85__r13_f03,13,3,24,100.0,5.716221264923,-2.105701562809966,20.62764716457584,False,True
w85__r13_f03,13,3,24,1000.0,6.223026134063483,-2.268241930758442,20.62470415219597,False,True
w85__r13_f03,13,3,24,10000.0,6.285955649858747,-2.2884891798233857,20.624379653465407,False,True
w85__r13_f03,13,3,24,1000000.0,6.293055668064786,-2.290773488893986,20.624343439046218,False,True
w85__r13_f03,13,3,32,1.0,1.6906524623431995,-0.8244624467219697,20.748464320896225,False,True
w85__r13_f03,13,3,32,10.0,3.508652273622989,-1.3707589355208476,20.68356452926205,False,True
w85__r13_f03,13,3,32,100.0,4.704477316420169,-1.7377710347793165,20.66931504959682,False,True
w85__r13_f03,13,3,32,1000.0,4.953614156668647,-1.8144032903330203,20.667235181378462,False,True
