violation_id,role,population_row_index,simulation_id,truth,P,VX,LS,ST,h,configuration_group,observation_duration_s,observation_ends_before_90pct_domain,max_depth_um,keyhole_frame_count,first_keyhole_timestep,B1,q20_test_fraction,q30_test_fraction
1,less_favouring_Keyhole,150,P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,1,423.354289604,0.98992750487,4.35270321082e-05,379.923005206,1481711615.0964422,CFG_MAIN,0.0021,False,111.1982,4,20637.0,0.7763145851271955,1.0,1.0
1,more_favouring_Conduction,157,P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,0,441.843471056,0.982124766198,4.09875344609e-05,327.495507906,1699054924.7171504,CFG_MAIN,0.0021,False,105.0848,0,,0.4435659871271194,1.0,1.0
2,less_favouring_Keyhole,152,P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,1,429.223744451,0.993777087019,4.49939505126e-05,337.477091824,1426619184.2288785,CFG_MAIN,0.0021,False,115.89620000000001,3,19757.0,0.4435659871271194,1.0,1.0
2,more_favouring_Conduction,157,P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,0,441.843471056,0.982124766198,4.09875344609e-05,327.495507906,1699054924.7171504,CFG_MAIN,0.0021,False,105.0848,0,,0.4435659871271194,1.0,1.0
3,less_favouring_Keyhole,287,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,228.959503311,0.480404321045,6.0796636822e-05,336.115873803,696844519.2556813,CFG_MAIN,0.0021,True,124.05369999999999,47,90647.0,0.6368238856100075,1.0,1.0
3,more_favouring_Conduction,288,P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,0,229.384485496,0.374546448601,5.61892687884e-05,346.005476369,889879348.9322892,CFG_MAIN,0.0021,True,82.94931,0,,0.6267876347617916,1.0,1.0
