experiment_name,partition,week6_simulation_id,exact_sph_v2_revision,P_W,VX_m_per_s,LS_m,LS_um,ST_K,has_conduction,has_keyhole,first_keyhole_label_frame_index,first_keyhole_timestep,keyhole_frame_count,keyhole_fraction_relevant_frames,target_extraction_valid,physical_target_extraction_success,extraction_status,extraction_failure_reasons,extraction_failure_reason,extraction_warning_reasons,geometry_monitor_available,geometry_parse_ok,geometry_target_ready,time_monitor_available,time_parse_ok,time_target_ready,iteration_monitor_available,iteration_parse_ok,iteration_target_ready,kinetic_energy_monitor_available,kinetic_energy_parse_ok,kinetic_energy_target_ready,label_analysis_ready,known_malformed_no_melt_sentinel_row_count,known_malformed_no_melt_sentinel_rows_excluded,source_label_modified,simulation_silently_removed,T0_width_um,T0_width_mean_um,T0_width_variance_um2,T0_width_std_um,T0_width_cv,T0_width_relative_trend,T0_width_valid_sample_count,max_width_um,max_width_row_index,max_width_iteration,max_width_time_s,max_width_relative_to_T0,T0_length_um,T0_length_mean_um,T0_length_variance_um2,T0_length_std_um,T0_length_cv,T0_length_relative_trend,T0_length_valid_sample_count,max_length_um,max_length_row_index,max_length_iteration,max_length_time_s,max_length_relative_to_T0,T0_depth_um,T0_depth_mean_um,T0_depth_variance_um2,T0_depth_std_um,T0_depth_cv,T0_depth_relative_trend,T0_depth_valid_sample_count,max_depth_um,max_depth_row_index,max_depth_iteration,max_depth_time_s,max_depth_relative_to_T0,T0_total_height_um,T0_total_height_mean_um,T0_total_height_variance_um2,T0_total_height_std_um,T0_total_height_cv,T0_total_height_relative_trend,T0_total_height_valid_sample_count,max_total_height_um,max_total_height_row_index,max_total_height_iteration,max_total_height_time_s,max_total_height_relative_to_T0,T0_kinetic_energy_nJ,T0_kinetic_energy_mean_nJ,T0_kinetic_energy_variance_nJ2,T0_kinetic_energy_std_nJ,T0_kinetic_energy_cv,T0_kinetic_energy_relative_trend,T0_kinetic_energy_valid_sample_count,max_kinetic_energy_nJ,max_kinetic_energy_row_index,max_kinetic_energy_iteration,max_kinetic_energy_time_s,max_kinetic_energy_relative_to_T0,G3_persistent_depth_um,R3_persistent_depth_width_ratio,G3_event_row_index,R3_event_row_index,rolling_50um_median_observation_count,rolling_50um_median_span_um,label_timestep_exact_alignment_count,label_timestep_unmatched_count,label_timestep_alignment_exact,unmatched_label_timesteps,first_keyhole_monitor_row_index,keyhole_frames_before_T0,keyhole_frames_inside_T0,keyhole_frames_after_T0,keyhole_overlaps_T0,keyhole_timing_relative_to_T0,monitor_row_count,kinetic_monitor_row_count,valid_melt_row_count,sentinel_or_invalid_melt_row_count,active_region_start_row_index,active_region_end_row_index,active_region_start_time_s,active_region_end_time_s,active_region_sample_count,active_region_fraction_of_monitor,active_region_too_short,T0_start_row_index,T0_end_row_index,T0_start_iteration,T0_end_iteration,T0_start_time_s,T0_end_time_s,T0_sample_count,T0_fallback_last_rows_used,T0_inside_active_region,cooling_rows_selected_in_T0,domain_max_x_m,laser_exit_time_s,active_cutoff_time_s,recording_ends_before_90pct_domain,length_flat_or_decreasing_across_active_region,flag_primary_window_unstable_week6_rule,width_formula,depth_formula,total_height_formula,kinetic_energy_semantics,T0_definition,active_region_definition,length_is_primary_target,length_retained_as_diagnostic,minimum_z_max_inside_T0_um,source_bundle_git_blob_sha256,max_depth_minus_G3_um,max_depth_over_G3,width_at_max_depth_um,total_height_at_max_depth_um,depth_ambiguity_score,flag_depth_bounding_box_ambiguity_candidate,width_model_eligible,width_eligibility_source_fields,width_target_column,depth_model_eligible,depth_eligibility_source_fields,depth_target_column,total_height_model_eligible,total_height_eligibility_source_fields,total_height_target_column,kinetic_energy_model_eligible,kinetic_energy_eligibility_source_fields,kinetic_energy_target_column,new_data_population_index,selected_for_current_run
P-102p928146519_VX-0p633805217924_LS-5p29394366699e-05_ST-318p223787128_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p61136145079e-06_H-6c9c68731f,new-data,,d69dac5bda8b622bc0de316b112815c6056c06ec,102.928146519,0.633805217924,5.29394366699e-05,52.939436669900005,318.223787128,True,False,,,0,0.0,True,True,PASS,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,False,False,125.25069,124.40241507865592,4.026268817988483,2.006556457712686,0.0161290544434138,-0.0441827597259233,15892.0,127.83014,45013.0,45013.0,0.0008181058,before_T0,268.0665,267.4255132330733,66.71187026359995,8.16773348387421,0.0305411267789251,-0.1017404069077985,15892.0,1423.9652999999998,104890.0,104890.0,0.00190552,after_T0,38.97961,39.33774264472692,7.450392503512035,2.729540712924435,0.0693851413488955,-0.2340178460483008,15892.0,43.09636,76544.0,76544.0,0.001390734,before_T0,61.817415,62.112880248552734,8.855836169870692,2.975875697987181,0.0479092590216554,-0.1619042650124703,15892.0,67.79005000000001,74957.0,74957.0,0.001361913,before_T0,0.7339642,0.7329145864900579,0.0011157880839104,0.0334034142552888,0.0455747012050995,-0.1295521199259285,15892.0,0.9021753,68868.0,68868.0,0.001251332,before_T0,42.87279,0.3434062066658582,78597.0,52194.0,4344.0,49.98967528966708,274.0,0.0,True,[],,0.0,0.0,0.0,False,no_Keyhole,115600.0,115600.0,100308.0,15292.0,15292.0,94731.0,0.0002780125,0.001721024,79440.0,0.68719723183391,False,78840.0,94731.0,78840.0,94731.0,0.001432431,0.001721024,15892.0,False,True,0.0,0.001212,0.0019122594224923,0.0017210334802431,False,False,False,y_max - y_min,"max(0, -z_min)",z_max - z_min,"instantaneous aggregate melt-subset kinetic energy; source J, reported nJ",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",False,True,21.89911,c2d534e5ed426f07e0414733be7c5fa90c2062784103b6761cc7a5bb59d29740,0.2235699999999951,1.0052147294356162,126.2387,67.29154,0.2247358570599158,False,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_width_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_depth_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_total_height_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""kinetic_energy_monitor_available"",""kinetic_energy_parse_ok"",""kinetic_energy_target_ready"",""physical_target_extraction_success""]",T0_kinetic_energy_nJ,1,True
P-109p741517589_VX-0p915030812968_LS-7p99759662409e-05_ST-303p804431165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p27208541466e-06_H-0e4c2fc094,new-data,,d69dac5bda8b622bc0de316b112815c6056c06ec,109.741517589,0.915030812968,7.99759662409e-05,79.97596624090001,303.804431165,True,False,,,0,0.0,True,True,PASS,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,False,False,120.96344,120.80779203354298,7.051891620187542,2.6555397982684315,0.0219805256382111,-0.0693796458826967,10971.0,127.38824,24161.0,24161.0,0.0004393387,before_T0,289.4703,286.5673371798377,45.72413517899585,6.761962376336905,0.0235953415398658,-0.0731713778783635,10971.0,1423.9926,75196.0,75196.0,0.001366253,after_T0,26.90932,26.9262334290402,0.0082600910961713,0.0908850433029072,0.0033751806166917,0.0001969724173404,10971.0,27.37239,52988.0,52988.0,0.0009629381,before_T0,51.44415,51.48172797466047,0.3799048488224973,0.6163642176688207,0.0119719393785621,-0.0280889145336802,10971.0,53.40922,53789.0,53789.0,0.000977485,before_T0,0.8855108,0.8732325653814602,0.0068424863490108,0.0827193227064321,0.0947233944216525,-0.2839669048894958,10971.0,1.018489,57229.0,57229.0,0.001039958,inside_T0,27.06171,0.2349188794358042,54010.0,68721.0,3009.0,49.98602874157208,388.0,0.0,True,[],,0.0,0.0,0.0,False,no_Keyhole,115600.0,115600.0,79026.0,36574.0,10775.0,65606.0,0.0001958874,0.001192091,54832.0,0.4743252595155709,False,54636.0,65606.0,54636.0,65606.0,0.0009928672,0.001192091,10971.0,False,True,0.0,0.001212,0.0013245455593661,0.0011920910034295,False,False,False,y_max - y_min,"max(0, -z_min)",z_max - z_min,"instantaneous aggregate melt-subset kinetic energy; source J, reported nJ",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",False,True,23.09681,2e3057fcce1f4de4a2d6e522021b4e50f3e06fb644a47aff3abef855176d6b4a,0.3106800000000014,1.011480427511787,124.24156000000002,51.6105,0.3142467392193634,False,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_width_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_depth_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_total_height_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""kinetic_energy_monitor_available"",""kinetic_energy_parse_ok"",""kinetic_energy_target_ready"",""physical_target_extraction_success""]",T0_kinetic_energy_nJ,2,True
P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,new-data,,d69dac5bda8b622bc0de316b112815c6056c06ec,111.098510779,0.492021331775,4.80108469254e-05,48.0108469254,345.911753718,True,False,,,0,0.0,True,True,PASS,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,False,False,136.11750999999998,136.16919497606412,0.2381255072759972,0.4879810521690337,0.0035835443996873,0.0092227275659315,19218.0,137.27107,111647.0,111647.0,0.002028232,inside_T0,276.3369500000001,275.85929433343745,14.042821468525414,3.747375277247452,0.0135840185792501,-0.0419468732725708,19218.0,287.7472,94429.0,94429.0,0.001715539,before_T0,46.872595,47.2363657706317,7.481616217963128,2.7352543241832428,0.0579041828212107,-0.1936050424880755,19218.0,54.88141,62644.0,62644.0,0.001138299,before_T0,72.03333,72.05098539858466,6.660390786444741,2.5807732923379265,0.0358177772656175,-0.1176393341492591,19218.0,77.87564,81149.0,81149.0,0.001474364,before_T0,0.9327958,0.9330584968519096,0.0007872258358464,0.0280575450787558,0.0300697278713417,0.0088326701415215,19218.0,1.103063,83475.0,83475.0,0.001516606,before_T0,54.67908,0.4051871163927301,64037.0,64030.0,5596.0,49.99413991525818,215.0,0.0,True,[],,0.0,0.0,0.0,False,no_Keyhole,115600.0,115600.0,96075.0,19525.0,19525.0,115599.0,0.0003550104,0.002100003,96075.0,0.831098615916955,False,96382.0,115599.0,96382.0,115599.0,0.001751008,0.002100003,19218.0,False,True,0.0,0.001212,0.0024633078318527,0.002100003,True,False,False,y_max - y_min,"max(0, -z_min)",z_max - z_min,"instantaneous aggregate melt-subset kinetic energy; source J, reported nJ",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",False,True,23.6857,2a6bc7768925ea562b39cf74d02110de8216562360c475324c0abd2b8acb5d4a,0.2023300000000034,1.0037003182935778,134.7094,72.36753,0.203078685400343,False,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_width_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_depth_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_total_height_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""kinetic_energy_monitor_available"",""kinetic_energy_parse_ok"",""kinetic_energy_target_ready"",""physical_target_extraction_success""]",T0_kinetic_energy_nJ,3,True
P-113p729503671_VX-0p646987288946_LS-8p28088886776e-05_ST-328p878079062_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p45628343159e-06_H-0e4c2fc094,new-data,,d69dac5bda8b622bc0de316b112815c6056c06ec,113.729503671,0.646987288946,8.28088886776e-05,82.8088886776,328.878079062,True,False,,,0,0.0,True,True,PASS,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,False,False,155.367745,154.43464709760164,9.230585918235148,3.038187933330516,0.0196723376106326,-0.0640244435402509,15594.0,158.87195,63202.0,63202.0,0.001148432,before_T0,292.63035,292.71807421444146,78.12212936401475,8.838672375646398,0.0301942030571257,-0.1006084214793737,15594.0,1423.9958,106426.0,106426.0,0.001933414,after_T0,34.473155000000006,33.26726904193921,3.166687753952997,1.7795189670113092,0.05348987036007,-0.1696881694091813,15594.0,35.401709999999994,45603.0,45603.0,0.0008288207,before_T0,64.02622,63.29458496473003,3.837091396116093,1.958849508286967,0.030947145013694,-0.0971847214845092,15594.0,131.94279,46652.0,46652.0,0.0008478714,before_T0,0.90792385,0.908206530729768,0.0031374346977556,0.056012808336626,0.0616721091949743,-0.1586261306136167,15594.0,1.120391,68082.0,68082.0,0.001237057,before_T0,34.874810000000004,0.2280766144011019,37312.0,36262.0,4256.0,49.99529576601329,280.0,0.0,True,[],,0.0,0.0,0.0,False,no_Keyhole,115600.0,115600.0,100749.0,14851.0,14851.0,92800.0,0.0002699908,0.001685956,77950.0,0.6743079584775087,False,77207.0,92800.0,77207.0,92800.0,0.001402774,0.001685956,15594.0,False,True,0.0,0.001212,0.0018732980086431,0.0016859682077788,False,False,False,y_max - y_min,"max(0, -z_min)",z_max - z_min,"instantaneous aggregate melt-subset kinetic energy; source J, reported nJ",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",False,True,28.82723,e994ed7af23735c9b2f519365a9980607cb53b602450940d2b740b46b1d70330,0.5268999999999906,1.0151083260381917,154.88706000000002,109.08214,0.5348605769895136,False,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_width_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_depth_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_total_height_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""kinetic_energy_monitor_available"",""kinetic_energy_parse_ok"",""kinetic_energy_target_ready"",""physical_target_extraction_success""]",T0_kinetic_energy_nJ,4,True
P-115p973342836_VX-0p629021136955_LS-5p81694798744e-05_ST-308p264473639_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p66925039494e-06_H-27614c4053,new-data,,d69dac5bda8b622bc0de316b112815c6056c06ec,115.973342836,0.629021136955,5.81694798744e-05,58.1694798744,308.264473639,True,False,,,0,0.0,True,True,PASS,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,False,False,135.67203,135.5042974989104,0.5397164496476359,0.7346539659238462,0.0054214597498799,-0.0059954615682393,16061.0,138.37177,31803.0,31803.0,0.0005782018,before_T0,297.1762,295.2043207085487,68.26468503237437,8.262244551716826,0.0279873523306524,-0.0921892394752032,16061.0,1423.9706,105981.0,105981.0,0.001925333,after_T0,42.71745,42.4972531847332,8.902765470853723,2.983750236003966,0.070208239895626,-0.2383820013092149,16061.0,47.09942,71275.0,71275.0,0.001295045,before_T0,67.86899000000001,67.86949402652388,9.27494620058597,3.045479633914167,0.0448711879518639,-0.1523038378944816,16061.0,73.31245,76549.0,76549.0,0.001390825,before_T0,0.9256427,0.9189070800261504,0.0025114837224803,0.0501147056509402,0.0545355962310114,-0.1635761137445403,16061.0,1.10497,75989.0,75989.0,0.001380655,before_T0,46.86994,0.3474605610893356,65119.0,43839.0,4377.0,49.989316187633,267.0,0.0,True,[],,0.0,0.0,0.0,False,no_Keyhole,115600.0,115600.0,100433.0,15167.0,15167.0,95452.0,0.0002757388,0.001734118,80286.0,0.6945155709342561,False,79392.0,95452.0,79392.0,95452.0,0.001442456,0.001734118,16061.0,False,True,0.0,0.001212,0.0019268032960976,0.0017341229664879,False,False,False,y_max - y_min,"max(0, -z_min)",z_max - z_min,"instantaneous aggregate melt-subset kinetic energy; source J, reported nJ",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",False,True,24.76886,16355b5daa6af7e64787c263be4cbe60a650f9a119ffc697a5835486215b73dc,0.2294800000000023,1.004896101851208,136.02311999999998,72.71204999999999,0.2306035574528175,False,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_width_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_depth_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_total_height_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""kinetic_energy_monitor_available"",""kinetic_energy_parse_ok"",""kinetic_energy_target_ready"",""physical_target_extraction_success""]",T0_kinetic_energy_nJ,5,True
P-117p204089079_VX-0p299188895548_LS-6p61946140465e-05_ST-399p004242061_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61239961603e-05_H-0e4c2fc094,new-data,,d69dac5bda8b622bc0de316b112815c6056c06ec,117.204089079,0.299188895548,6.61946140465e-05,66.1946140465,399.004242061,True,False,,,0,0.0,True,True,PASS,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,False,False,194.974095,194.99756473435656,0.3311905602082591,0.5754915813530717,0.0029511886249049,0.001888948486442,16940.0,196.27584,114326.0,114326.0,0.002076885,inside_T0,273.4433,273.4812850236127,32.24992009727082,5.678901310752884,0.0207646153545254,0.0695160314589041,16940.0,284.1576,115498.0,115498.0,0.002098169,inside_T0,54.719100000000005,54.72650546812279,0.0107975931895146,0.1039114680365675,0.0018986851080289,-0.0011405597585691,16940.0,54.9824,96568.0,96568.0,0.001754385,before_T0,75.53502,75.7129971735537,3.525080402371183,1.877519747531616,0.0247971207064028,0.0831787983615592,16940.0,79.45821,113929.0,113929.0,0.002069675,inside_T0,1.295771,1.2975258372491143,0.0011217683106056,0.0334928098344346,0.0258120649983603,0.0629330428568663,16940.0,1.370362,111900.0,111900.0,0.002032827,inside_T0,54.809000000000005,0.2942614195170074,102242.0,84266.0,9203.0,49.99916171173087,132.0,0.0,True,[],,0.0,0.0,0.0,False,no_Keyhole,115600.0,115600.0,84696.0,30904.0,30904.0,115599.0,0.0005618752,0.002100003,84696.0,0.7326643598615917,False,98660.0,115599.0,98660.0,115599.0,0.001792378,0.002100003,16940.0,False,True,0.0,0.001212,0.0040509524853189,0.002100003,True,False,False,y_max - y_min,"max(0, -z_min)",z_max - z_min,"instantaneous aggregate melt-subset kinetic energy; source J, reported nJ",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",False,True,17.95065,c52068431b185fc9d400aff850d224f4f2e106c702dfbc0e11438316b7908e7b,0.1733999999999937,1.0031637139885785,193.19325,72.39371999999999,0.1739485880056132,False,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_width_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_depth_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_total_height_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""kinetic_energy_monitor_available"",""kinetic_energy_parse_ok"",""kinetic_energy_target_ready"",""physical_target_extraction_success""]",T0_kinetic_energy_nJ,6,True
P-118p239150472_VX-0p728951155133_LS-5p59862781201e-05_ST-395p421202378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p61789280262e-06_H-44aa3a8888,new-data,,d69dac5bda8b622bc0de316b112815c6056c06ec,118.239150472,0.728951155133,5.59862781201e-05,55.9862781201,395.421202378,True,False,,,0,0.0,True,True,PASS,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,False,False,127.48467,127.46968555050177,0.1609324654883955,0.4011638885647554,0.0031470180942681,-0.0070150916463155,13851.0,132.57019,22665.0,22665.0,0.0004121266,before_T0,312.7192,311.2620686448632,26.613048877647103,5.158783662613417,0.0165731643996309,-0.0494859091480488,13851.0,1423.9247999999998,90488.0,90488.0,0.001643968,after_T0,42.71263,41.94607196231319,2.4186540841044524,1.5552022646924266,0.0370748928444051,-0.1076824964034992,13851.0,46.944770000000005,64900.0,64900.0,0.00117927,before_T0,66.76444000000001,66.11406904916612,3.892143299160172,1.972851565414938,0.02983903994362,-0.0903512743557738,13851.0,72.32554999999999,64831.0,64831.0,0.001178016,before_T0,0.9721797,0.961946425218396,0.0028387780244584,0.0532801841631435,0.055385891977142,-0.1780218595080348,13851.0,1.211175,63857.0,63857.0,0.001160328,before_T0,46.76281,0.3674138030538265,55373.0,44253.0,3777.0,49.98789835836099,317.0,0.0,True,[],,0.0,0.0,0.0,False,no_Keyhole,115600.0,115600.0,99292.0,16308.0,13130.0,82362.0,0.0002386903,0.001496393,69233.0,0.5989013840830449,False,68512.0,82362.0,68512.0,82362.0,0.001244866,0.001496393,13851.0,False,True,0.0,0.001212,0.0016626628429978,0.001496396558698,False,False,False,y_max - y_min,"max(0, -z_min)",z_max - z_min,"instantaneous aggregate melt-subset kinetic energy; source J, reported nJ",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",False,True,22.79841,356ebc876f2c2e591c859f939b82acd157c95d6dce36f2dbc492fb08aba45561,0.1819600000000036,1.0038911263031456,128.04047999999997,72.23998,0.182668029342124,False,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_width_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_depth_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_total_height_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""kinetic_energy_monitor_available"",""kinetic_energy_parse_ok"",""kinetic_energy_target_ready"",""physical_target_extraction_success""]",T0_kinetic_energy_nJ,7,True
P-119p523515535_VX-0p859779155666_LS-6p70931710444e-05_ST-392p874711106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p61088341259e-06_H-2934a8b202,new-data,,d69dac5bda8b622bc0de316b112815c6056c06ec,119.523515535,0.859779155666,6.70931710444e-05,67.0931710444,392.874711106,True,False,,,0,0.0,True,True,PASS,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,False,False,127.62046,128.14796540427707,1.8888080308396136,1.3743391251214576,0.0107241700814141,-0.0314002061965218,11737.0,135.48291000000003,23164.0,23164.0,0.0004212034,before_T0,323.4968000000001,321.22922141944275,42.65427180394472,6.531023794470873,0.0203304840573292,-0.0633854428010077,11737.0,1424.0,79886.0,79886.0,0.001451427,after_T0,38.07826,36.99871555082218,3.0623568685701485,1.749959104827924,0.04729581901328,-0.1491943712933121,11737.0,38.90503,40448.0,40448.0,0.0007352018,before_T0,62.80503,61.67149521172361,4.743463943658223,2.177949481429315,0.0353138300056315,-0.1136558364237416,11737.0,64.33786,59253.0,59253.0,0.001076716,inside_T0,1.009012,0.9983859842975208,0.0033985424686715,0.0582970193806815,0.0583887762576092,-0.1857058351093416,11737.0,1.163798,57358.0,57358.0,0.001042301,before_T0,38.77427,0.3044454526543478,44811.0,38457.0,3203.0,49.99693170321801,369.0,0.0,True,[],,0.0,0.0,0.0,False,no_Keyhole,115600.0,115600.0,86072.0,29528.0,11166.0,69824.0,0.000202994,0.001268693,58659.0,0.5074307958477509,False,58088.0,69824.0,58088.0,69824.0,0.001055558,0.001268693,11737.0,False,True,0.0,0.001212,0.00140966432137,0.001268697889233,False,False,False,y_max - y_min,"max(0, -z_min)",z_max - z_min,"instantaneous aggregate melt-subset kinetic energy; source J, reported nJ",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",False,True,23.35798,999702dddc9d9fb009689c2ac29568516ed2f1039837ecf8e457463c116dca31,0.1307600000000093,1.0033723394405625,130.22940000000003,59.82765,0.1312009671052572,False,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_width_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_depth_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",T0_total_height_um,True,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""kinetic_energy_monitor_available"",""kinetic_energy_parse_ok"",""kinetic_energy_target_ready"",""physical_target_extraction_success""]",T0_kinetic_energy_nJ,8,True
