repeat,model,subset,row_count,keyhole_count,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,brier_score
1,abl_shape3_plus_robust_early_dWdt_20_um_per_ms,full,350,70,0.9906632653061225,0.9711003419255663,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.028391931050713193
1,abl_shape3_plus_robust_early_dWdt_20_um_per_ms,q30,110,37,0.9533506108848575,0.9162624519742482,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.08093180986082468
1,abl_shape3_plus_robust_early_dWdt_20_um_per_ms,q20,77,29,0.9331896551724138,0.894102582001731,0.8571428571428571,0.8376436781609196,0.7586206896551724,0.9166666666666666,7,4,0.09888665873277504
1,abl_shape3_plus_robust_early_dWdt_40_um_per_ms,full,350,70,0.9930612244897958,0.9728722302089341,0.9628571428571429,0.9232142857142858,0.8571428571428571,0.9892857142857143,10,3,0.02815376359545009
1,abl_shape3_plus_robust_early_dWdt_40_um_per_ms,q30,110,37,0.95816364309515,0.9169892182571977,0.9,0.8713439466864124,0.7837837837837838,0.958904109589041,8,3,0.07927768048620631
1,abl_shape3_plus_robust_early_dWdt_40_um_per_ms,q20,77,29,0.9310344827586207,0.888080968392162,0.8701298701298701,0.8480603448275862,0.7586206896551724,0.9375,7,3,0.10166700454344271
1,abl_shape3_plus_robust_max_positive_dWdt_um_per_ms,full,350,70,0.9923469387755102,0.9725571145400465,0.9657142857142857,0.9357142857142857,0.8857142857142857,0.9857142857142858,8,4,0.027096035226777164
1,abl_shape3_plus_robust_max_positive_dWdt_um_per_ms,q30,110,37,0.9559422436134766,0.9097716712798603,0.8909090909090909,0.8644946316179193,0.7837837837837838,0.9452054794520548,8,4,0.07954138370760921
1,abl_shape3_plus_robust_max_positive_dWdt_um_per_ms,q20,77,29,0.9310344827586207,0.8790780948593411,0.8571428571428571,0.8376436781609196,0.7586206896551724,0.9166666666666666,7,4,0.10197790708046917
1,abl_shape3_plus_robust_median_positive_dWdt_um_per_ms,full,350,70,0.9938775510204081,0.9756909794284434,0.9714285714285714,0.9446428571428571,0.9,0.9892857142857143,7,3,0.026561908709972302
1,abl_shape3_plus_robust_median_positive_dWdt_um_per_ms,q30,110,37,0.9611255090707146,0.9207203349469479,0.9090909090909091,0.884857460199926,0.8108108108108109,0.958904109589041,7,3,0.07667651683584696
1,abl_shape3_plus_robust_median_positive_dWdt_um_per_ms,q20,77,29,0.9367816091954023,0.8935192573249842,0.8831168831168831,0.865301724137931,0.7931034482758621,0.9375,6,3,0.09798783128778661
1,abl_shape3_plus_robust_time_of_max_dWdt_tau,full,350,70,0.9938265306122449,0.9743708727794705,0.9685714285714285,0.9428571428571428,0.9,0.9857142857142858,7,4,0.027309287688061304
1,abl_shape3_plus_robust_time_of_max_dWdt_tau,q30,110,37,0.9611255090707146,0.9192465098137423,0.9,0.8780081451314328,0.8108108108108109,0.9452054794520548,7,4,0.07817437420277655
1,abl_shape3_plus_robust_time_of_max_dWdt_tau,q20,77,29,0.9360632183908046,0.8913252257329451,0.8701298701298701,0.8548850574712643,0.7931034482758621,0.9166666666666666,6,4,0.10038977116328507
1,gpc_4d,full,350,70,0.9922448979591836,0.9723354959233748,0.9685714285714285,0.9375,0.8857142857142857,0.9892857142857143,8,3,0.026299554887623797
1,gpc_4d,q30,110,37,0.9540910773787487,0.9022905928678453,0.9,0.8713439466864124,0.7837837837837838,0.958904109589041,8,3,0.07848613859443433
1,gpc_4d,q20,77,29,0.9274425287356322,0.8684549836240051,0.8701298701298701,0.8480603448275862,0.7586206896551724,0.9375,7,3,0.10035534498733972
1,gpc_4d_plus_max_delta_W,full,350,70,0.9911224489795918,0.9701235517270176,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.028590349399718835
1,gpc_4d_plus_max_delta_W,q30,110,37,0.9559422436134766,0.9089558744259298,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.08027366570396763
1,gpc_4d_plus_max_delta_W,q20,77,29,0.9331896551724138,0.8838922692405735,0.8441558441558441,0.8204022988505747,0.7241379310344828,0.9166666666666666,8,4,0.10080636293498343
1,gpc_4d_plus_max_delta_W_res101,full,350,70,0.9929591836734694,0.9744283640747013,0.9685714285714285,0.9428571428571428,0.9,0.9857142857142858,7,4,0.02571446560696385
1,gpc_4d_plus_max_delta_W_res101,q30,110,37,0.9585338763420955,0.9171086691617358,0.9,0.8780081451314328,0.8108108108108109,0.9452054794520548,7,4,0.07605630656354526
1,gpc_4d_plus_max_delta_W_res101,q20,77,29,0.9353448275862069,0.8903670430581465,0.8701298701298701,0.8548850574712643,0.7931034482758621,0.9166666666666666,6,4,0.0960637734520083
1,gpc_4d_plus_max_delta_W_res51,full,350,70,0.9926530612244897,0.9729615287237023,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.027654965016148208
1,gpc_4d_plus_max_delta_W_res51,q30,110,37,0.9563124768604221,0.9096743966233487,0.8909090909090909,0.8644946316179193,0.7837837837837838,0.9452054794520548,8,4,0.08114471111422707
1,gpc_4d_plus_max_delta_W_res51,q20,77,29,0.9310344827586207,0.8786999664110511,0.8571428571428571,0.8376436781609196,0.7586206896551724,0.9166666666666666,7,4,0.10245031584979684
1,gpc_4d_plus_max_width_rate,full,350,70,0.9905102040816327,0.9679925606816433,0.9657142857142857,0.9410714285714286,0.9,0.9821428571428571,7,5,0.028972261049676352
1,gpc_4d_plus_max_width_rate,q30,110,37,0.9526101443909664,0.8989960317129995,0.8909090909090909,0.8711588300629396,0.8108108108108109,0.9315068493150684,7,5,0.08202546315686304
1,gpc_4d_plus_max_width_rate,q20,77,29,0.9267241379310346,0.8649461536841506,0.8571428571428571,0.8444683908045978,0.7931034482758621,0.8958333333333334,6,5,0.1035790870290793
1,gpc_4d_plus_old_full8,full,350,70,0.9897959183673469,0.9653464771939286,0.9542857142857143,0.9125,0.8428571428571429,0.9821428571428571,11,5,0.032014021774609616
1,gpc_4d_plus_old_full8,q30,110,37,0.9470566456867827,0.9019373799202388,0.8727272727272727,0.8441318030359126,0.7567567567567568,0.9315068493150684,9,5,0.08794116406369805
1,gpc_4d_plus_old_full8,q20,77,29,0.9209770114942529,0.8752994099304341,0.8441558441558441,0.8272270114942528,0.7586206896551724,0.8958333333333334,7,5,0.10807218146129705
1,gpc_4d_plus_old_shape3,full,350,70,0.9939795918367347,0.9762441150922432,0.9714285714285714,0.9446428571428571,0.9,0.9892857142857143,7,3,0.026415610851172847
1,gpc_4d_plus_old_shape3,q30,110,37,0.9614957423176602,0.9213354593174066,0.9090909090909091,0.884857460199926,0.8108108108108109,0.958904109589041,7,3,0.07645445106532187
1,gpc_4d_plus_old_shape3,q20,77,29,0.9375,0.8944462132018844,0.8831168831168831,0.865301724137931,0.7931034482758621,0.9375,6,3,0.09768241140612301
1,gpc_4d_plus_simple_delta_block,full,350,70,0.9907142857142857,0.9691904576382746,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.029225439680179405
1,gpc_4d_plus_simple_delta_block,q30,110,37,0.9540910773787487,0.9068639084171775,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.08207166122975193
1,gpc_4d_plus_simple_delta_block,q20,77,29,0.930316091954023,0.881016781764894,0.8441558441558441,0.8204022988505747,0.7241379310344828,0.9166666666666666,8,4,0.1033035279469789
1,gpc_4d_plus_simple_rate_block,full,350,70,0.9906632653061225,0.9693443012486531,0.9685714285714285,0.9482142857142857,0.9142857142857143,0.9821428571428571,6,5,0.029096847262400142
1,gpc_4d_plus_simple_rate_block,q30,110,37,0.9522399111440207,0.9044167850150269,0.9,0.8846723435764532,0.8378378378378378,0.9315068493150684,6,5,0.08235081004185359
1,gpc_4d_plus_simple_rate_block,q20,77,29,0.9260057471264368,0.8762967091655629,0.8701298701298701,0.8617097701149425,0.8275862068965517,0.8958333333333334,5,5,0.10430513874601768
1,m3,full,350,70,0.9899489795918367,0.9587272745540342,0.9657142857142857,0.9303571428571429,0.8714285714285714,0.9892857142857143,9,3,0.030342319436393917
1,m3,q30,110,37,0.9352091817845243,0.8268017981199061,0.9,0.8713439466864124,0.7837837837837838,0.958904109589041,8,3,0.09067858262554404
1,m3,q20,77,29,0.8958333333333333,0.7812581350495384,0.8701298701298701,0.8480603448275862,0.7586206896551724,0.9375,7,3,0.11748708248633488
1,m3_plus_max_delta_W,full,350,70,0.9926530612244898,0.9674016506054255,0.9685714285714285,0.9375,0.8857142857142857,0.9892857142857143,8,3,0.02614414104176155
1,m3_plus_max_delta_W,q30,110,37,0.9544613106256943,0.8568567049842478,0.9090909090909091,0.884857460199926,0.8108108108108109,0.958904109589041,7,3,0.07656448007436278
1,m3_plus_max_delta_W,q20,77,29,0.9252873563218391,0.8178715652250221,0.8831168831168831,0.865301724137931,0.7931034482758621,0.9375,6,3,0.10137567533071569
2,abl_shape3_plus_robust_early_dWdt_20_um_per_ms,full,350,70,0.9923979591836735,0.973002907970022,0.9714285714285714,0.95,0.9142857142857143,0.9857142857142858,6,4,0.028906226411746786
2,abl_shape3_plus_robust_early_dWdt_20_um_per_ms,q30,112,36,0.9576023391812866,0.91436039116284,0.9107142857142857,0.8903508771929824,0.8333333333333334,0.9473684210526315,6,4,0.07811704234852121
2,abl_shape3_plus_robust_early_dWdt_20_um_per_ms,q20,77,29,0.9375,0.9009579247901931,0.8831168831168831,0.8721264367816092,0.8275862068965517,0.9166666666666666,5,4,0.0992367728377117
2,abl_shape3_plus_robust_early_dWdt_40_um_per_ms,full,350,70,0.9931122448979592,0.9760111517386707,0.9685714285714285,0.9482142857142857,0.9142857142857143,0.9821428571428571,6,5,0.026798776596978567
2,abl_shape3_plus_robust_early_dWdt_40_um_per_ms,q30,112,36,0.9597953216374269,0.9219324727209957,0.9017857142857143,0.8837719298245614,0.8333333333333334,0.9342105263157895,6,5,0.07456297404562597
2,abl_shape3_plus_robust_early_dWdt_40_um_per_ms,q20,77,29,0.9331896551724137,0.9024044613418676,0.8701298701298701,0.8617097701149425,0.8275862068965517,0.8958333333333334,5,5,0.09911557500294489
2,abl_shape3_plus_robust_max_positive_dWdt_um_per_ms,full,350,70,0.9916836734693877,0.9750352907877952,0.9685714285714285,0.9482142857142857,0.9142857142857143,0.9821428571428571,6,5,0.026595613527431956
2,abl_shape3_plus_robust_max_positive_dWdt_um_per_ms,q30,112,36,0.9597953216374269,0.9240302106438779,0.9017857142857143,0.8837719298245614,0.8333333333333334,0.9342105263157895,6,5,0.07348189429411299
2,abl_shape3_plus_robust_max_positive_dWdt_um_per_ms,q20,77,29,0.9346264367816093,0.9064469163316367,0.8701298701298701,0.8617097701149425,0.8275862068965517,0.8958333333333334,5,5,0.09680632086382483
2,abl_shape3_plus_robust_median_positive_dWdt_um_per_ms,full,350,70,0.9933673469387756,0.9767598752795532,0.9685714285714285,0.9482142857142857,0.9142857142857143,0.9821428571428571,6,5,0.0267178075999779
2,abl_shape3_plus_robust_median_positive_dWdt_um_per_ms,q30,112,36,0.9616228070175439,0.9244936462424217,0.9017857142857143,0.8837719298245614,0.8333333333333334,0.9342105263157895,6,5,0.07418860562626509
2,abl_shape3_plus_robust_median_positive_dWdt_um_per_ms,q20,77,29,0.9367816091954024,0.9061261929772579,0.8701298701298701,0.8617097701149425,0.8275862068965517,0.8958333333333334,5,5,0.09849210818859913
2,abl_shape3_plus_robust_time_of_max_dWdt_tau,full,350,70,0.994030612244898,0.9776592853905149,0.9657142857142857,0.9464285714285714,0.9142857142857143,0.9785714285714285,6,6,0.028948658456906258
2,abl_shape3_plus_robust_time_of_max_dWdt_tau,q30,112,36,0.9638157894736843,0.9271270419554278,0.8928571428571429,0.8771929824561404,0.8333333333333334,0.9210526315789473,6,6,0.07540249828178379
2,abl_shape3_plus_robust_time_of_max_dWdt_tau,q20,77,29,0.9403735632183908,0.9101004020518526,0.8571428571428571,0.8512931034482758,0.8275862068965517,0.875,5,6,0.09976944911627546
2,gpc_4d,full,350,70,0.9924999999999999,0.9740435054172478,0.9657142857142857,0.9357142857142857,0.8857142857142857,0.9857142857142858,8,4,0.025357480164846128
2,gpc_4d,q30,112,36,0.9586988304093568,0.9082563700732648,0.9017857142857143,0.8764619883040936,0.8055555555555556,0.9473684210526315,7,4,0.07277590595160648
2,gpc_4d,q20,77,29,0.9317528735632183,0.8843649864958203,0.8701298701298701,0.8548850574712643,0.7931034482758621,0.9166666666666666,6,4,0.09775515636321584
2,gpc_4d_plus_max_delta_W,full,350,70,0.9923979591836735,0.9773319419218855,0.9685714285714285,0.9482142857142857,0.9142857142857143,0.9821428571428571,6,5,0.026694475906475883
2,gpc_4d_plus_max_delta_W,q30,112,36,0.9660087719298245,0.9343634905986893,0.9017857142857143,0.8837719298245614,0.8333333333333334,0.9342105263157895,6,5,0.06984730392175355
2,gpc_4d_plus_max_delta_W,q20,77,29,0.9454022988505747,0.9196075629058389,0.8701298701298701,0.8617097701149425,0.8275862068965517,0.8958333333333334,5,5,0.0914516427469246
2,gpc_4d_plus_max_delta_W_res101,full,350,70,0.9928061224489796,0.9775811589749752,0.9657142857142857,0.9410714285714286,0.9,0.9821428571428571,7,5,0.025406666849006693
2,gpc_4d_plus_max_delta_W_res101,q30,112,36,0.964546783625731,0.9304696630709904,0.9017857142857143,0.8837719298245614,0.8333333333333334,0.9342105263157895,6,5,0.07022622785090112
2,gpc_4d_plus_max_delta_W_res101,q20,77,29,0.9432471264367817,0.9157901639959791,0.8701298701298701,0.8617097701149425,0.8275862068965517,0.8958333333333334,5,5,0.09161210010040406
2,gpc_4d_plus_max_delta_W_res51,full,350,70,0.9917857142857143,0.9746264057111105,0.9657142857142857,0.9410714285714286,0.9,0.9821428571428571,7,5,0.02701909514935295
2,gpc_4d_plus_max_delta_W_res51,q30,112,36,0.9605263157894737,0.9235564504891383,0.9017857142857143,0.8837719298245614,0.8333333333333334,0.9342105263157895,6,5,0.07386867918197411
2,gpc_4d_plus_max_delta_W_res51,q20,77,29,0.9339080459770115,0.9017178970902335,0.8701298701298701,0.8617097701149425,0.8275862068965517,0.8958333333333334,5,5,0.09824419795032763
2,gpc_4d_plus_max_width_rate,full,350,70,0.990969387755102,0.9682678561100176,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.03276146483588986
2,gpc_4d_plus_max_width_rate,q30,112,36,0.9572368421052632,0.900058729092325,0.9107142857142857,0.8976608187134503,0.8611111111111112,0.9342105263157895,5,5,0.07535876514803906
2,gpc_4d_plus_max_width_rate,q20,77,29,0.9339080459770115,0.8800625010730903,0.8831168831168831,0.8789511494252873,0.8620689655172413,0.8958333333333334,4,5,0.09759043667421255
2,gpc_4d_plus_old_full8,full,350,70,0.9912244897959184,0.9713830829636526,0.9685714285714285,0.9482142857142857,0.9142857142857143,0.9821428571428571,6,5,0.02994470800813821
2,gpc_4d_plus_old_full8,q30,112,36,0.9554093567251463,0.9130589303140828,0.9017857142857143,0.8837719298245614,0.8333333333333334,0.9342105263157895,6,5,0.07984338704176908
2,gpc_4d_plus_old_full8,q20,77,29,0.9331896551724137,0.8992075982995493,0.8701298701298701,0.8617097701149425,0.8275862068965517,0.8958333333333334,5,5,0.10172252515491124
2,gpc_4d_plus_old_shape3,full,350,70,0.9933673469387756,0.9767598752795532,0.9685714285714285,0.9482142857142857,0.9142857142857143,0.9821428571428571,6,5,0.02664957101824839
2,gpc_4d_plus_old_shape3,q30,112,36,0.9616228070175439,0.9244936462424217,0.9017857142857143,0.8837719298245614,0.8333333333333334,0.9342105263157895,6,5,0.07412439316579766
2,gpc_4d_plus_old_shape3,q20,77,29,0.9367816091954024,0.9061261929772579,0.8701298701298701,0.8617097701149425,0.8275862068965517,0.8958333333333334,5,5,0.09846868850630947
2,gpc_4d_plus_simple_delta_block,full,350,70,0.9923469387755102,0.9770462276361713,0.9685714285714285,0.9482142857142857,0.9142857142857143,0.9821428571428571,6,5,0.026797983273047714
2,gpc_4d_plus_simple_delta_block,q30,112,36,0.9656432748538011,0.9328202807221462,0.9017857142857143,0.8837719298245614,0.8333333333333334,0.9342105263157895,6,5,0.07001884506585727
2,gpc_4d_plus_simple_delta_block,q20,77,29,0.944683908045977,0.9173087123311261,0.8701298701298701,0.8617097701149425,0.8275862068965517,0.8958333333333334,5,5,0.0916667591888174
2,gpc_4d_plus_simple_rate_block,full,350,70,0.9910204081632653,0.9684942654101004,0.9714285714285714,0.9553571428571428,0.9285714285714286,0.9821428571428571,5,5,0.03318154444324666
2,gpc_4d_plus_simple_rate_block,q30,112,36,0.9583333333333334,0.9032342787843463,0.9107142857142857,0.8976608187134503,0.8611111111111112,0.9342105263157895,5,5,0.0762430660029483
2,gpc_4d_plus_simple_rate_block,q20,77,29,0.9360632183908046,0.8852059679620001,0.8831168831168831,0.8789511494252873,0.8620689655172413,0.8958333333333334,4,5,0.09883180575127729
2,m3,full,350,70,0.9911224489795918,0.9605230379875802,0.9685714285714285,0.9375,0.8857142857142857,0.9892857142857143,8,3,0.02644370389459149
2,m3,q30,112,36,0.9466374269005848,0.8366640653446986,0.9107142857142857,0.8830409356725146,0.8055555555555556,0.9605263157894737,7,3,0.078300870085331
2,m3,q20,77,29,0.9109195402298851,0.8006543085610527,0.8701298701298701,0.8480603448275862,0.7586206896551724,0.9375,7,3,0.10764004675252649
2,m3_plus_max_delta_W,full,350,70,0.9927040816326531,0.9651629662133412,0.9742857142857143,0.9517857142857142,0.9142857142857143,0.9892857142857143,6,3,0.02452297797023066
2,m3_plus_max_delta_W,q30,112,36,0.9557748538011696,0.848634860974498,0.9285714285714286,0.9108187134502924,0.8611111111111112,0.9605263157894737,5,3,0.07172830496472773
2,m3_plus_max_delta_W,q20,77,29,0.9260057471264368,0.8152272510032743,0.8961038961038961,0.8825431034482758,0.8275862068965517,0.9375,5,3,0.09864798583180641
3,abl_shape3_plus_robust_early_dWdt_20_um_per_ms,full,350,70,0.995765306122449,0.9849379599279565,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.022113529349502715
3,abl_shape3_plus_robust_early_dWdt_20_um_per_ms,q30,113,38,0.9740350877192983,0.9528569230801798,0.9469026548672567,0.9405263157894737,0.9210526315789473,0.96,3,3,0.06415459620565965
3,abl_shape3_plus_robust_early_dWdt_20_um_per_ms,q20,76,28,0.9605654761904762,0.9405020976508218,0.9342105263157895,0.9330357142857143,0.9285714285714286,0.9375,2,3,0.08036462560554922
3,abl_shape3_plus_robust_early_dWdt_40_um_per_ms,full,350,70,0.9956632653061225,0.9842806145308595,0.98,0.9660714285714286,0.9428571428571428,0.9892857142857143,4,3,0.022388566495025727
3,abl_shape3_plus_robust_early_dWdt_40_um_per_ms,q30,113,38,0.9729824561403508,0.9501711144216605,0.9380530973451328,0.9273684210526316,0.8947368421052632,0.96,4,3,0.06529084317753266
3,abl_shape3_plus_robust_early_dWdt_40_um_per_ms,q20,76,28,0.9575892857142856,0.9354803025209059,0.9210526315789473,0.9151785714285714,0.8928571428571429,0.9375,3,3,0.0820896893191569
3,abl_shape3_plus_robust_max_positive_dWdt_um_per_ms,full,350,70,0.9946428571428572,0.9825579962258151,0.98,0.9660714285714286,0.9428571428571428,0.9892857142857143,4,3,0.023038331507849494
3,abl_shape3_plus_robust_max_positive_dWdt_um_per_ms,q30,113,38,0.972280701754386,0.94943630307009,0.9380530973451328,0.9273684210526316,0.8947368421052632,0.96,4,3,0.06655507862290688
3,abl_shape3_plus_robust_max_positive_dWdt_um_per_ms,q20,76,28,0.9575892857142857,0.9355539118987883,0.9342105263157895,0.9330357142857143,0.9285714285714286,0.9375,2,3,0.08258488983308535
3,abl_shape3_plus_robust_median_positive_dWdt_um_per_ms,full,350,70,0.9957142857142858,0.9848530125953028,0.98,0.9660714285714286,0.9428571428571428,0.9892857142857143,4,3,0.022262794855552284
3,abl_shape3_plus_robust_median_positive_dWdt_um_per_ms,q30,113,38,0.9740350877192983,0.9528569230801798,0.9380530973451328,0.9273684210526316,0.8947368421052632,0.96,4,3,0.06458542250341977
3,abl_shape3_plus_robust_median_positive_dWdt_um_per_ms,q20,76,28,0.9605654761904762,0.9405020976508218,0.9210526315789473,0.9151785714285714,0.8928571428571429,0.9375,3,3,0.08055719793616375
3,abl_shape3_plus_robust_time_of_max_dWdt_tau,full,350,70,0.9955102040816326,0.9842734449352967,0.98,0.9714285714285715,0.9571428571428572,0.9857142857142858,3,4,0.022850611111537585
3,abl_shape3_plus_robust_time_of_max_dWdt_tau,q30,113,38,0.9733333333333334,0.9514453135592099,0.9380530973451328,0.9338596491228071,0.9210526315789473,0.9466666666666667,3,4,0.06578618017708082
3,abl_shape3_plus_robust_time_of_max_dWdt_tau,q20,76,28,0.9605654761904762,0.9402942088526693,0.9210526315789473,0.9226190476190477,0.9285714285714286,0.9166666666666666,2,4,0.08179295591988708
3,gpc_4d,full,350,70,0.9936734693877551,0.9769486033954811,0.98,0.9660714285714286,0.9428571428571428,0.9892857142857143,4,3,0.022764880471461912
3,gpc_4d,q30,113,38,0.9642105263157894,0.9247399751436196,0.9380530973451328,0.9273684210526316,0.8947368421052632,0.96,4,3,0.0675151470119525
3,gpc_4d,q20,76,28,0.9427083333333333,0.8947337281315917,0.9078947368421053,0.8973214285714286,0.8571428571428571,0.9375,4,3,0.0885891641202106
3,gpc_4d_plus_max_delta_W,full,350,70,0.9946428571428572,0.9818633826235633,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.022462522221911054
3,gpc_4d_plus_max_delta_W,q30,113,38,0.9719298245614035,0.9467090419565848,0.9469026548672567,0.9405263157894737,0.9210526315789473,0.96,3,3,0.06329743301749464
3,gpc_4d_plus_max_delta_W,q20,76,28,0.956845238095238,0.9315963991719466,0.9342105263157895,0.9330357142857143,0.9285714285714286,0.9375,2,3,0.08148153918519413
3,gpc_4d_plus_max_delta_W_res101,full,350,70,0.9954081632653061,0.9834098809904619,0.98,0.9714285714285715,0.9571428571428572,0.9857142857142858,3,4,0.021000253905706992
3,gpc_4d_plus_max_delta_W_res101,q30,113,38,0.9747368421052632,0.947483059237453,0.9380530973451328,0.9338596491228071,0.9210526315789473,0.9466666666666667,3,4,0.061237221870664375
3,gpc_4d_plus_max_delta_W_res101,q20,76,28,0.9605654761904763,0.9291213764804319,0.9210526315789473,0.9226190476190477,0.9285714285714286,0.9166666666666666,2,4,0.07953798311097204
3,gpc_4d_plus_max_delta_W_res51,full,350,70,0.9949489795918368,0.9810983712869474,0.98,0.9660714285714286,0.9428571428571428,0.9892857142857143,4,3,0.022365800168784783
3,gpc_4d_plus_max_delta_W_res51,q30,113,38,0.9701754385964911,0.9392786942087312,0.9380530973451328,0.9273684210526316,0.8947368421052632,0.96,4,3,0.06529788383643613
3,gpc_4d_plus_max_delta_W_res51,q20,76,28,0.9523809523809523,0.9180815060352048,0.9078947368421053,0.8973214285714286,0.8571428571428571,0.9375,4,3,0.0857961373443736
3,gpc_4d_plus_max_width_rate,full,350,70,0.9929081632653063,0.9783847293140966,0.9771428571428571,0.9696428571428571,0.9571428571428572,0.9821428571428571,3,5,0.024053155598265732
3,gpc_4d_plus_max_width_rate,q30,113,38,0.9666666666666667,0.9385053324515794,0.9292035398230089,0.9271929824561403,0.9210526315789473,0.9333333333333333,3,5,0.06733402291470485
3,gpc_4d_plus_max_width_rate,q20,76,28,0.9501488095238095,0.9221859408158111,0.9078947368421053,0.9122023809523809,0.9285714285714286,0.8958333333333334,2,5,0.08625101556279446
3,gpc_4d_plus_old_full8,full,350,70,0.9954081632653061,0.983969632963968,0.9771428571428571,0.9642857142857143,0.9428571428571428,0.9857142857142858,4,4,0.02340768581022953
3,gpc_4d_plus_old_full8,q30,113,38,0.9733333333333334,0.9508119849491047,0.9292035398230089,0.9207017543859649,0.8947368421052632,0.9466666666666667,4,4,0.06710399760341537
3,gpc_4d_plus_old_full8,q20,76,28,0.9590773809523809,0.9375789848320266,0.9078947368421053,0.9047619047619048,0.8928571428571429,0.9166666666666666,3,4,0.08326440209741896
3,gpc_4d_plus_old_shape3,full,350,70,0.9958163265306123,0.9850244950612207,0.9828571428571429,0.9732142857142858,0.9571428571428572,0.9892857142857143,3,3,0.022137411675995946
3,gpc_4d_plus_old_shape3,q30,113,38,0.9740350877192983,0.9528569230801798,0.9469026548672567,0.9405263157894737,0.9210526315789473,0.96,3,3,0.06436279611019263
3,gpc_4d_plus_old_shape3,q20,76,28,0.9605654761904762,0.9405020976508218,0.9342105263157895,0.9330357142857143,0.9285714285714286,0.9375,2,3,0.080366840098237
3,gpc_4d_plus_simple_delta_block,full,350,70,0.9934693877551021,0.9794257323781935,0.98,0.9660714285714286,0.9428571428571428,0.9892857142857143,4,3,0.023940374130537633
3,gpc_4d_plus_simple_delta_block,q30,113,38,0.9666666666666666,0.9417005520845094,0.9380530973451328,0.9273684210526316,0.8947368421052632,0.96,4,3,0.0674312805534949
3,gpc_4d_plus_simple_delta_block,q20,76,28,0.9464285714285714,0.9228235562070508,0.9210526315789473,0.9151785714285714,0.8928571428571429,0.9375,3,3,0.08763803400974672
3,gpc_4d_plus_simple_rate_block,full,350,70,0.9926530612244897,0.9790991435342419,0.9742857142857143,0.9571428571428572,0.9285714285714286,0.9857142857142858,5,4,0.025258748482860086
3,gpc_4d_plus_simple_rate_block,q30,113,38,0.9645614035087718,0.9424173064520517,0.9203539823008849,0.9075438596491228,0.868421052631579,0.9466666666666667,5,4,0.07110349971380475
3,gpc_4d_plus_simple_rate_block,q20,76,28,0.9441964285714286,0.9256431678966983,0.8947368421052632,0.8869047619047619,0.8571428571428571,0.9166666666666666,4,4,0.09106543496377491
3,m3,full,350,70,0.9904591836734694,0.9529620733533001,0.9685714285714285,0.9428571428571428,0.9,0.9857142857142858,7,4,0.02738461800725373
3,m3,q30,113,38,0.9442105263157896,0.830599209816133,0.9026548672566371,0.8812280701754386,0.8157894736842105,0.9466666666666667,7,4,0.08218269077569157
3,m3,q20,76,28,0.9181547619047619,0.7951291274240266,0.881578947368421,0.8616071428571428,0.7857142857142857,0.9375,6,3,0.10285981696230795
3,m3_plus_max_delta_W,full,350,70,0.9920408163265305,0.9584351776716392,0.9714285714285714,0.9446428571428571,0.9,0.9892857142857143,7,3,0.024966299200065094
