benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_p_plus,acquisition_selected_uncertainty_score,acquisition_selected_entropy,acquisition_binary_entropy_margin_note,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_beta,acquisition_selected_shortlist_position,acquisition_selected_normalized_uncertainty,acquisition_selected_raw_diversity,acquisition_selected_normalized_diversity,acquisition_selected_score,acquisition_repulsion_bandwidth,acquisition_selected_raw_distance_to_labelled,acquisition_selected_repulsion
branin,classifier_margin,1,37,42,43,872,5.996440550031664,False,True,True,846,0.4997816951407317,0.9995633902814633,0.6931470852459191,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,1,38,43,44,1268,6.160219630293476,False,True,True,1232,0.4995617733880411,0.9991235467760822,0.6931467964747693,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,1,39,44,45,959,8.254322347533357,False,True,True,930,0.5007581417500464,0.9984837164999072,0.6931460310016785,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,1,40,45,46,304,1.3933978938218523,True,True,True,297,0.49986888896227666,0.9997377779245533,0.6931471461797365,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,1,41,46,47,1142,4.175143242913762,True,True,True,1107,0.5006739655652648,0.9986520688694704,0.6931462721005038,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,1,42,47,48,1202,5.627758576756271,False,True,True,1164,0.4991097584724997,0.9982195169449994,0.6931455954991532,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,1,43,48,49,1066,4.498528032932569,True,True,True,1031,0.49987994044243417,0.9997598808848683,0.6931471517313503,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,1,44,49,50,1039,0.7166885589707945,True,True,True,1004,0.49945495719936306,0.9989099143987261,0.6931465864165186,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,1,6,7,1063,95.2644367861871,False,False,False,1059,0.5001643608056789,0.9996712783886421,0.6931471265309955,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,2,7,8,998,39.03434365448045,False,False,False,995,0.5000460600588282,0.9999078798823435,0.6931471763168873,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,3,8,9,992,10.587733168416435,False,False,True,989,0.4999952579520008,0.9999905159040016,0.6931471805149714,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,4,9,10,997,4.510374205880019,True,True,True,993,0.500489285595991,0.9990214288080179,0.69314670175908,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,5,10,11,932,17.243556982614706,False,False,False,929,0.5000475194368088,0.9999049611263824,0.6931471760437515,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,6,11,12,785,45.544367927960124,False,False,False,782,0.5000124591014722,0.9999750817970556,0.693147180249487,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,7,12,13,534,8.684153080634829,False,True,True,531,0.4995295714984217,0.9990591429968434,0.6931467379539298,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,8,13,14,940,4.438969998626618,True,True,True,934,0.49971151495906463,0.9994230299181293,0.6931470141126983,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,9,14,15,1322,27.513231128302706,False,False,False,1310,0.49990354540315035,0.9998070908063007,0.6931471619529667,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,10,15,16,553,11.494866220363491,False,False,True,549,0.4998830496612758,0.9997660993225516,0.6931471532051816,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,11,16,17,720,19.988102912238155,False,False,False,715,0.499904307013311,0.999808614026622,0.6931471622456499,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,12,17,18,1440,7.224304492876996,False,True,True,1425,0.49949918105643076,0.9989983621128615,0.6931466789206329,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,13,18,19,61,4.8494779624709174,True,True,True,61,0.5000391867389253,0.9999216265221493,0.6931471774887442,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,14,19,20,1300,0.3373637762183712,True,True,True,1285,0.49947489713800286,0.9989497942760057,0.6931466290938126,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,15,20,21,545,19.641531235366138,False,False,False,540,0.49988239894833236,0.9997647978966647,0.6931471528999303,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,16,21,22,1289,4.380933433463731,True,True,True,1273,0.49997353409559586,0.9999470681911917,0.6931471791590571,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,17,22,23,560,9.839176074850094,False,False,True,553,0.4996113306342408,0.9992226612684816,0.6931468784321632,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,18,23,24,1484,3.219783350336101,True,True,True,1461,0.500154709650358,0.999690580699284,0.6931471326897928,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,19,24,25,644,13.335420401051302,False,False,False,636,0.4997227414413683,0.9994454828827366,0.6931470268153208,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,20,25,26,634,9.166612998941428,False,True,True,626,0.5005399996842088,0.9989200006315824,0.693146597360514,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,21,26,27,15,9.709704883331167,False,False,True,15,0.5001502945617899,0.9996994108764201,0.6931471353830341,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,22,27,28,280,9.722726530048092,False,False,True,278,0.49987651583940385,0.9997530316788077,0.6931471500632692,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,23,28,29,199,24.60932820421404,False,False,False,197,0.4999363961624219,0.9998727923248438,0.693147172469049,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,24,29,30,323,6.4046145083793675,False,True,True,319,0.4987443007924397,0.9974886015848794,0.6931440269956306,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,25,30,31,268,11.56159827903042,False,False,True,265,0.4981793534052681,0.9963587068105362,0.6931405510372493,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,26,31,32,611,0.30453982769838106,True,True,True,598,0.4991394897564505,0.998278979512901,0.6931456996034557,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,27,32,33,449,3.4755033730117404,True,True,True,441,0.5004686789242553,0.9990626421514894,0.693146741240013,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,28,33,34,557,10.19207506258546,False,False,True,544,0.4998139593376232,0.9996279186752464,0.6931471113376877,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,29,34,35,1100,3.173562056600268,True,True,True,1073,0.5001567453673297,0.9996865092653406,0.6931471314217241,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,30,35,36,238,3.341013265115752,True,True,True,235,0.5004557594598159,0.9990884810803682,0.6931467651265173,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,31,36,37,128,2.9232518894668758,True,True,True,126,0.5004625173169004,0.9990749653661992,0.6931467527153474,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,32,37,38,1307,11.048511913928493,False,False,True,1275,0.5031608922991317,0.9936782154017365,0.69312719794659,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,33,38,39,1378,5.5164303448537595,False,True,True,1344,0.5011162671009886,0.9977674657980229,0.6931446884533936,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,34,39,40,1255,12.074089597717517,False,False,True,1225,0.4995607712069128,0.9991215424138256,0.6931467947160304,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,35,40,41,1154,3.497880588605824,True,True,True,1124,0.4996925134067265,0.999385026813453,0.6931469914639232,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,36,41,42,1432,3.988064250258848,True,True,True,1395,0.501100125398217,0.997799749203566,0.6931447600062086,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,37,42,43,1263,1.3825673130507923,True,True,True,1231,0.5002227444589618,0.9995545110820765,0.693147081329754,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,38,43,44,167,13.5924521903644,False,False,False,164,0.5022753749465032,0.9954492501069936,0.693136825861911,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,39,44,45,1004,0.190328295883198,True,True,True,976,0.4972777898114815,0.994555579622963,0.6931323596301042,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,40,45,46,929,2.8953399888673452,True,True,True,906,0.4996955432918484,0.9993910865836968,0.6931469951721596,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,41,46,47,615,8.0364839221429,False,True,True,596,0.4968622598043977,0.9937245196087954,0.6931274896036301,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,42,47,48,1204,5.252825616375418,False,True,True,1169,0.49967789871576695,0.9993557974315339,0.6931469730614563,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,43,48,49,747,1.0370034494935432,True,True,True,724,0.5011079310530102,0.9977841378939796,0.6931447255354999,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,2,44,49,50,915,1.4098910382029999,True,True,True,890,0.5026138365274067,0.9947723269451867,0.693133516214923,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,1,6,7,1141,15.839696221243049,False,False,False,1136,0.4999144860500784,0.9998289721001568,0.693147165934674,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,2,7,8,359,25.382622716313406,False,False,False,358,0.5002557848910347,0.9994884302179305,0.6931470497081187,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,3,8,9,1488,9.095154990791464,False,True,True,1480,0.49977356603318734,0.9995471320663747,0.6931470780152591,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,4,9,10,1443,56.288281476902455,False,False,False,1435,0.49928321003967513,0.9985664200793503,0.6931461529838989,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,5,10,11,437,10.485275298002293,False,False,True,435,0.5001558652990596,0.9996882694018807,0.6931471319719615,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,6,11,12,157,25.742104521846002,False,False,False,156,0.5000753572023289,0.9998492855953423,0.6931471692025294,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,7,12,13,53,19.91214579932967,False,False,False,52,0.501302263304086,0.997395473391828,0.6931437887766843,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,8,13,14,218,3.0923402067575907,True,True,True,215,0.5000456646124808,0.9999086707750384,0.6931471763894317,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,9,14,15,875,19.136487499224646,False,False,False,868,0.5004257583669331,0.9991484832661337,0.6931468180195275,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,10,15,16,320,31.091906345815545,False,False,False,316,0.5002491991684404,0.9995016016631193,0.693147056359489,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,11,16,17,1423,2.4149571605871074,True,True,True,1409,0.5002932263991756,0.9994135472016488,0.6931470085964931,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,12,17,18,116,20.079121842520344,False,False,False,114,0.4998561473986581,0.9997122947973162,0.693147139172803,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,13,18,19,1162,6.3174331025862,False,True,True,1148,0.49973875084062647,0.9994775016812529,0.6931470440576926,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,14,19,20,531,13.416696965288223,False,False,False,522,0.49995234929460075,0.9999046985892015,0.6931471760187659,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,15,20,21,909,24.069524430016962,False,False,False,897,0.5000197879953385,0.999960424009323,0.6931471797768158,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,16,21,22,1048,10.486066695061602,False,False,True,1035,0.5000196343722074,0.9999607312555852,0.6931471797889281,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,17,22,23,877,9.849367509874575,False,False,True,866,0.49995889432623364,0.9999177886524673,0.6931471771805924,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,18,23,24,1472,17.760596923169643,False,False,False,1450,0.5000012312485311,0.9999975375029377,0.6931471805569134,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,19,24,25,1168,33.524301258730354,False,False,False,1149,0.500209699654661,0.999580600690678,0.6931470926120524,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,20,25,26,1117,5.004233370997994,True,True,True,1100,0.5001726247103117,0.9996547505793767,0.6931471209613629,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,21,26,27,1431,8.81022790436279,False,True,True,1408,0.5001208522040999,0.9997582955918003,0.6931471513494345,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,22,27,28,114,2.1470032729000046,True,True,True,112,0.500023837013253,0.9999523259734939,0.6931471794235389,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,23,28,29,426,15.061954149242723,False,False,False,418,0.5001020530216618,0.9997958939566765,0.6931471597303067,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,24,29,30,185,13.035184689996512,False,False,False,180,0.499892568438274,0.999785136876548,0.6931471574768642,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,25,30,31,1114,7.566027888854926,False,True,True,1094,0.4998326813754652,0.9996653627509304,0.6931471245689,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,26,31,32,1465,11.791509421193908,False,False,True,1436,0.5000837716927932,0.9998324566144137,0.6931471665245522,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,27,32,33,702,1.8281174091073495,True,True,True,689,0.49995210738482887,0.9999042147696577,0.69314717597254,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,28,33,34,970,10.067664349366915,False,False,True,952,0.4996260262409663,0.9992520524819326,0.6931469008471743,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,29,34,35,124,8.056816858791755,False,True,True,120,0.5007324786693943,0.9985350426612114,0.6931461075095593,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,30,35,36,972,15.197326824361419,False,False,False,952,0.5000250700323016,0.9999498599353969,0.6931471793029322,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,31,36,37,309,0.734721950682907,True,True,True,301,0.5000528250477821,0.9998943499044357,0.6931471749789739,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,32,37,38,350,48.654997474034474,False,False,False,340,0.4997055771242038,0.9994111542484077,0.6931470071902758,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,33,38,39,475,1.8259044140240448,True,True,True,461,0.5000942851160717,0.9998114297678566,0.693147162780579,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,34,39,40,424,1.3179154898537853,True,True,True,412,0.4991088705493516,0.9982177410987032,0.6931455923357088,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,35,40,41,527,9.619753874774382,False,False,True,510,0.5003818863677741,0.9992362272644517,0.6931468888855211,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,36,41,42,966,11.745420146144312,False,False,True,942,0.5000467208870937,0.9999065582258126,0.6931471761942627,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,37,42,43,1075,7.7828580481928356,False,True,True,1047,0.5000104138575154,0.9999791722849691,0.6931471803430485,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,38,43,44,396,5.043377187453473,False,True,True,384,0.5000641135589851,0.9998717728820299,0.6931471723388485,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,39,44,45,769,11.712362299610554,False,False,True,748,0.49971501675066,0.99943003350132,0.6931470181290317,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,40,45,46,713,16.064513176566614,False,False,False,692,0.5007391924344247,0.9985216151311507,0.6931460877486371,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,41,46,47,1033,1.5451739897853827,True,True,True,1003,0.5001487613765597,0.9997024772468805,0.6931471363000503,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,42,47,48,622,5.161628955547542,False,True,True,602,0.5000880674149528,0.9998238651700944,0.6931471650482062,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,43,48,49,1308,15.24821630495218,False,False,False,1266,0.5000632796278058,0.9998734407443883,0.6931471725513227,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,3,44,49,50,267,5.615660809045977,False,True,True,259,0.4997771976545296,0.9995543953090592,0.6931470812781717,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,1,6,7,1228,1.7226768789790796,True,True,True,1223,0.5000197280680805,0.999960543863839,0.693147179781552,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,2,7,8,57,52.87657179642254,False,False,False,56,0.4997008786569407,0.9994017573138814,0.6931470016127789,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,3,8,9,844,10.703906521140816,False,False,True,840,0.5002002511037955,0.999599497792409,0.693147100358934,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,4,9,10,105,28.356638087029275,False,False,False,103,0.5006661480929095,0.9986677038141809,0.6931462930531194,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,5,10,11,201,32.511167943162484,False,False,False,197,0.4992779501282554,0.9985559002565108,0.6931461378475483,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,6,11,12,971,20.02240762544056,False,False,False,963,0.49966475828922197,0.9993295165784439,0.6931469557859191,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,7,12,13,776,2.337726693642054,True,True,True,770,0.5001524326569304,0.9996951346861391,0.6931471340885148,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,8,13,14,772,6.791288094773936,False,True,True,766,0.4987619876142553,0.9975239752285106,0.6931441152074787,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,9,14,15,862,18.862424065673075,False,False,False,853,0.49942492273376926,0.9988498454675385,0.6931465191320751,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,10,15,16,239,37.358038705858405,False,False,False,234,0.500071441807293,0.999857116385414,0.6931471703520816,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,11,16,17,1051,0.8940157963951059,True,True,True,1038,0.5005524374070556,0.9988951251858889,0.6931465701856436,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,12,17,18,1368,15.145125751767374,False,False,False,1351,0.5006868187329736,0.9986263625340528,0.6931462371197047,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,13,18,19,609,4.51250588913863,True,True,True,602,0.5002525015737134,0.9994949968525733,0.6931470530458504,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,14,19,20,89,8.382359318092423,False,True,True,87,0.5002747963554476,0.9994504072891048,0.6931470295338638,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,15,20,21,1312,2.86531914761197,True,True,True,1294,0.49989153708068257,0.9997830741613651,0.6931471570315354,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,16,21,22,857,9.75749517174561,False,False,True,845,0.4998857654771581,0.9997715309543161,0.6931471544608927,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,17,22,23,1444,14.795308047406081,False,False,False,1422,0.4995920294475211,0.9991840588950422,0.6931468476799649,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,18,23,24,1394,11.129108953381596,False,False,True,1372,0.5000642778565512,0.9998714442868977,0.6931471722966596,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,19,24,25,81,2.632605477205523,True,True,True,79,0.5003111702272984,0.9993776595454031,0.6931469869061121,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,20,25,26,1343,10.660850499514474,False,False,True,1322,0.5004886539780363,0.9990226920439274,0.6931467029944488,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,21,26,27,795,10.843001580137823,False,False,True,783,0.5000974729867241,0.9998050540265517,0.693147161557979,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,22,27,28,79,3.090166445284005,True,True,True,77,0.5001704086650829,0.9996591826698342,0.693147122481718,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,23,28,29,1136,22.33033599867113,False,False,False,1115,0.5000359753235883,0.9999280493528233,0.6931471779714975,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,24,29,30,957,3.596093658962296,True,True,True,939,0.5007022860744004,0.9985954278511993,0.6931461941481604,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,25,30,31,292,19.969160794066802,False,False,False,283,0.4999675376615655,0.999935075323131,0.6931471784523384,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,26,31,32,944,6.638175581096974,False,True,True,926,0.5005150621463486,0.9989698757073029,0.6931466499818223,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,27,32,33,1371,1.1387862157433517,True,True,True,1341,0.4996364037389236,0.9992728074778472,0.6931469161554398,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,28,33,34,1018,2.067251743477911,True,True,True,996,0.49947952100573556,0.9989590420114711,0.6931466387630806,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,29,34,35,626,5.721380413714385,False,True,True,614,0.4994003371814235,0.998800674362847,0.6931464613687809,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,30,35,36,118,23.334911879895426,False,False,False,112,0.5001755524526763,0.9996488950946474,0.6931471189226168,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,31,36,37,147,11.116473743417217,False,False,True,139,0.499500557876706,0.999001115753412,0.6931466816749934,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,32,37,38,826,1.5705404498538513,True,True,True,808,0.5001526377625782,0.9996947244748435,0.6931471339633715,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,33,38,39,901,15.672589891395841,False,False,False,879,0.5006283395039284,0.9987433209921432,0.693146390938673,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,34,39,40,809,2.6988652668607003,True,True,True,791,0.4996045375899386,0.9992090751798772,0.6931468677788771,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,35,40,41,550,10.674332948974033,False,False,True,537,0.49912395571901613,0.9982479114380323,0.6931456456519954,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,36,41,42,1317,5.686383175049926,False,True,True,1282,0.4999220561591143,0.9998441123182286,0.6931471684094606,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,37,42,43,268,3.462099502434377,True,True,True,257,0.5000157503895123,0.9999684992209754,0.6931471800637958,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,38,43,44,1131,7.573688854030664,False,True,True,1098,0.49999131254164986,0.9999826250832997,0.6931471804090015,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,39,44,45,1298,3.7018699034647184,True,True,True,1262,0.49986385596845173,0.9997277119369035,0.6931471434895502,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,40,45,46,1316,11.286110299896343,False,False,True,1278,0.49978244081808837,0.9995648816361767,0.6931470858959471,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,41,46,47,838,3.7455580244839624,True,True,True,816,0.49911523310375183,0.9982304662075037,0.6931456149342069,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,42,47,48,1001,1.9992230014535863,True,True,True,970,0.5000488134197655,0.999902373160469,0.6931471757944454,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,43,48,49,635,1.3624732409903295,True,True,True,618,0.4999676460953985,0.999935292190797,0.693147178466395,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_margin,4,44,49,50,171,2.1462814740363747,True,True,True,162,0.4994227685267991,0.9988455370535982,0.69314651416745,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_entropy,0,1,6,7,112,42.53067101742215,False,False,False,111,0.4999855629120487,0.9999711258240974,0.6931471801430863,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_entropy,0,2,7,8,1273,2.6369432861079787,True,True,True,1267,0.49997664214505766,0.9999532842901153,0.6931471794687665,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_entropy,0,3,8,9,1287,6.36917895674511,False,True,True,1280,0.5000170784395287,0.9999658431209426,0.6931471799765991,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_entropy,0,4,9,10,128,21.942237739534043,False,False,False,126,0.49996881678718624,0.9999376335743725,0.6931471786151597,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_entropy,0,5,10,11,693,14.147492929578352,False,False,False,687,0.49993345452759497,0.9998669090551899,0.6931471717033455,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_entropy,0,6,11,12,1291,60.92701797584573,False,False,False,1281,0.5000317411689289,0.9999365176621422,0.6931471785449417,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_entropy,0,7,12,13,620,6.904057140657358,False,True,True,614,0.5000991659193668,0.9998016681612665,0.693147160892186,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_entropy,0,8,13,14,1483,23.19072227326956,False,False,False,1471,0.5000865054691188,0.9998269890617624,0.6931471655935528,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_entropy,0,9,14,15,102,23.423195956997702,False,False,False,101,0.5000683145531789,0.9998633708936422,0.693147171226189,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,classifier_entropy,0,10,15,16,461,11.356848191625026,False,False,True,455,0.5000134514849547,0.9999730970300906,0.6931471801980604,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
