arm,subset,budget,metric,mean,ci_lower,ci_upper,is_reported_checkpoint
A0_m3_margin,B1_q20,40,accuracy,0.8464705882352941,0.8388235294117647,0.8541176470588235,True
A0_m3_margin,B1_q20,40,balanced_accuracy,0.8270682511932513,0.817642734002109,0.8360336913086914,True
A0_m3_margin,B1_q20,40,keyhole_recall,0.7487380952380953,0.7297847222222222,0.766683234126984,True
A0_m3_margin,B1_q20,40,roc_auc,0.9153243145743145,0.9093338793151293,0.9217023358585861,True
A0_m3_margin,B1_q20,40,pr_auc,0.8662466580837205,0.8556877242194469,0.8761717051260576,True
A0_m3_margin,B1_q20,40,brier_score,0.12391750411087141,0.11915507333611228,0.1295510563046254,True
A0_m3_margin,B1_q20,40,conduction_recall,0.9053984071484071,0.8918725330225331,0.9168193813131315,True
A0_m3_margin,B1_q20,60,accuracy,0.8564705882352941,0.8511764705882353,0.8617647058823529,True
A0_m3_margin,B1_q20,60,balanced_accuracy,0.8328722388722388,0.82316386495449,0.8418062111499611,True
A0_m3_margin,B1_q20,60,keyhole_recall,0.7407738095238096,0.7198629960317461,0.7609405753968256,True
A0_m3_margin,B1_q20,60,roc_auc,0.9208193195693195,0.9156135496447996,0.9264247453934954,True
A0_m3_margin,B1_q20,60,pr_auc,0.8746766958149488,0.8654819799149102,0.8832052094000803,True
A0_m3_margin,B1_q20,60,brier_score,0.11658454588091698,0.11268856733544412,0.12139706623960982,True
A0_m3_margin,B1_q20,60,conduction_recall,0.9249706682206682,0.9167155545843044,0.9329223339160841,True
A0_m3_margin,B1_q20,80,accuracy,0.8611764705882354,0.8547058823529412,0.8670588235294119,True
A0_m3_margin,B1_q20,80,balanced_accuracy,0.8359479964479967,0.8258121545121545,0.8448180135836385,True
A0_m3_margin,B1_q20,80,keyhole_recall,0.7382738095238095,0.7186104166666668,0.7562659722222224,True
A0_m3_margin,B1_q20,80,roc_auc,0.9209488289488288,0.9165146776834279,0.9259719648407149,True
A0_m3_margin,B1_q20,80,pr_auc,0.8757532477443192,0.8689701996507131,0.8826280247296243,True
A0_m3_margin,B1_q20,80,brier_score,0.11160084278591084,0.10939976328160493,0.11382559503096848,True
A0_m3_margin,B1_q20,80,conduction_recall,0.9336221833721833,0.9255125242812743,0.9404001116938618,True
A0_m3_margin,B1_q30,16,accuracy,0.8320000000000002,0.8136000000000001,0.8484000000000002,True
A0_m3_margin,B1_q30,16,balanced_accuracy,0.8114408927415895,0.7885440382861678,0.8318647033334098,True
A0_m3_margin,B1_q30,16,keyhole_recall,0.7538762626262626,0.7002934884559884,0.8039509920634921,True
A0_m3_margin,B1_q30,16,roc_auc,0.9294065859407192,0.919400575211145,0.9372294264669585,True
A0_m3_margin,B1_q30,16,pr_auc,0.8634425644565589,0.8500873436120888,0.8748334632625491,True
A0_m3_margin,B1_q30,16,brier_score,0.14211809862630426,0.1301999575829794,0.15508493977920257,True
A0_m3_margin,B1_q30,16,conduction_recall,0.8690055228569161,0.8434692661612554,0.8946841484957682,True
A0_m3_margin,B1_q30,24,accuracy,0.8612,0.8528,0.8696000000000002,True
A0_m3_margin,B1_q30,24,balanced_accuracy,0.8381785888689913,0.8288055110620803,0.8476273662826681,True
A0_m3_margin,B1_q30,24,keyhole_recall,0.7731720779220779,0.7572646013708514,0.7904779040404042,True
A0_m3_margin,B1_q30,24,roc_auc,0.9333285089910088,0.9272150792072135,0.9389934613983152,True
A0_m3_margin,B1_q30,24,pr_auc,0.862883482854539,0.8503674398670975,0.8753488145692926,True
A0_m3_margin,B1_q30,24,brier_score,0.11439683511686964,0.10829384398854211,0.12036191514190757,True
A0_m3_margin,B1_q30,24,conduction_recall,0.9031850998159048,0.8911572710528206,0.9144953301664797,True
A0_m3_margin,B1_q30,32,accuracy,0.8780000000000001,0.8727900000000001,0.884,True
A0_m3_margin,B1_q30,32,balanced_accuracy,0.8514795948375667,0.8446918037978747,0.8589372651911642,True
A0_m3_margin,B1_q30,32,keyhole_recall,0.776224025974026,0.7631377615440115,0.7903666125541126,True
A0_m3_margin,B1_q30,32,roc_auc,0.9431670591620283,0.939159690101565,0.9469509246300655,True
A0_m3_margin,B1_q30,32,pr_auc,0.8839838863926113,0.8759515238803385,0.8914362783084333,True
A0_m3_margin,B1_q30,32,brier_score,0.09603942364265619,0.09254138742918742,0.09974829552565484,True
A0_m3_margin,B1_q30,32,conduction_recall,0.9267351637011079,0.920413459199469,0.9333232789387684,True
A0_m3_margin,B1_q30,40,accuracy,0.8868000000000003,0.8824000000000002,0.8912000000000001,True
A0_m3_margin,B1_q30,40,balanced_accuracy,0.8611077326311459,0.8570790056268336,0.865411852792353,True
A0_m3_margin,B1_q30,40,keyhole_recall,0.7895494227994229,0.7797934523809525,0.7995365349927851,True
A0_m3_margin,B1_q30,40,roc_auc,0.9474481106269032,0.9443286590232952,0.950678386974008,True
A0_m3_margin,B1_q30,40,pr_auc,0.8885573979760254,0.8822156137032068,0.8946805788658203,True
A0_m3_margin,B1_q30,40,brier_score,0.09385470430829915,0.09033072298779617,0.09769620541529127,True
A0_m3_margin,B1_q30,40,conduction_recall,0.9326660424628692,0.925689263753747,0.9384948556700007,True
A0_m3_margin,B1_q30,60,accuracy,0.8992000000000001,0.8940000000000001,0.9036000000000002,True
A0_m3_margin,B1_q30,60,balanced_accuracy,0.8696749279702065,0.862942319025359,0.8758225685509451,True
A0_m3_margin,B1_q30,60,keyhole_recall,0.7884069264069264,0.775974873737374,0.8005937860750362,True
A0_m3_margin,B1_q30,60,roc_auc,0.9519603304246491,0.9483525706846043,0.9555573361070904,True
A0_m3_margin,B1_q30,60,pr_auc,0.8971033078379707,0.8899616270539489,0.9038698133022645,True
A0_m3_margin,B1_q30,60,brier_score,0.0863185609080557,0.0838063692416234,0.08919514600865935,True
A0_m3_margin,B1_q30,60,conduction_recall,0.9509429295334867,0.94559496679576,0.9562623848223499,True
A0_m3_margin,B1_q30,80,accuracy,0.9028000000000003,0.898,0.9076000000000001,True
A0_m3_margin,B1_q30,80,balanced_accuracy,0.8721499259039893,0.8653333044793184,0.8784247276029782,True
A0_m3_margin,B1_q30,80,keyhole_recall,0.7871255411255411,0.7749506222943723,0.798833694083694,True
A0_m3_margin,B1_q30,80,roc_auc,0.9529715605000433,0.95019327365445,0.9557937136547664,True
A0_m3_margin,B1_q30,80,pr_auc,0.8990989483549772,0.8944141996290804,0.9038994523105016,True
A0_m3_margin,B1_q30,80,brier_score,0.08163079405977217,0.08021432938125869,0.08314979355314081,True
A0_m3_margin,B1_q30,80,conduction_recall,0.9571743106824375,0.952653836301727,0.9610629774497519,True
A0_m3_margin,full81,16,accuracy,0.9438271604938271,0.937404320987654,0.9498765432098765,True
A0_m3_margin,full81,16,balanced_accuracy,0.9081910900045228,0.8914405989532856,0.9233698576920593,True
A0_m3_margin,full81,16,keyhole_recall,0.8526666666666667,0.8176654761904762,0.8863333333333333,True
A0_m3_margin,full81,16,roc_auc,0.9809344403523508,0.9729819269453597,0.9867158560552215,True
A0_m3_margin,full81,16,pr_auc,0.9365800091914466,0.9234317543466397,0.9470864847253833,True
A0_m3_margin,full81,16,brier_score,0.04888925485334674,0.04481951347486012,0.05324147421916597,True
A0_m3_margin,full81,16,conduction_recall,0.9637155133423791,0.9564517752148349,0.9709701492537313,True
A0_m3_margin,full81,24,accuracy,0.9562962962962963,0.9537037037037036,0.9588888888888887,True
A0_m3_margin,full81,24,balanced_accuracy,0.9232019771273503,0.9188480277185498,0.9274139868837631,True
A0_m3_margin,full81,24,keyhole_recall,0.8715238095238094,0.8631892857142855,0.8805238095238094,True
A0_m3_margin,full81,24,roc_auc,0.9841560272231915,0.9802325383364563,0.9876465502573714,True
A0_m3_margin,full81,24,pr_auc,0.9404120887044656,0.9319944707030057,0.94858227831748,True
A0_m3_margin,full81,24,brier_score,0.037717788944990865,0.035796905934268326,0.03958256377629751,True
A0_m3_margin,full81,24,conduction_recall,0.974880144730891,0.9718679330619627,0.9777341135232926,True
A0_m3_margin,full81,32,accuracy,0.9622222222222222,0.9606172839506172,0.9638271604938271,True
A0_m3_margin,full81,32,balanced_accuracy,0.9278358532015248,0.9242814288944885,0.9314833624087355,True
A0_m3_margin,full81,32,keyhole_recall,0.8741904761904762,0.867095238095238,0.8814773809523809,True
A0_m3_margin,full81,32,roc_auc,0.9895709655187266,0.9873888802739549,0.9913487279511533,True
A0_m3_margin,full81,32,pr_auc,0.9586606997916881,0.9538987992353285,0.963046672169495,True
A0_m3_margin,full81,32,brier_score,0.03185649445284591,0.0303975722644909,0.03336098862206603,True
A0_m3_margin,full81,32,conduction_recall,0.9814812302125734,0.9799931592039799,0.9829964382632295,True
A0_m3_margin,full81,40,accuracy,0.9648148148148147,0.9634567901234569,0.9661728395061729,True
A0_m3_margin,full81,40,balanced_accuracy,0.9329612004910512,0.9300243417652001,0.9358879999353881,True
A0_m3_margin,full81,40,keyhole_recall,0.8832380952380952,0.8769523809523809,0.8894285714285715,True
A0_m3_margin,full81,40,roc_auc,0.9913331610346534,0.9898251986819151,0.9923309469966185,True
A0_m3_margin,full81,40,pr_auc,0.9625782467925894,0.9587220224856903,0.965912733790665,True
A0_m3_margin,full81,40,brier_score,0.03144542769046931,0.029954609626331518,0.033098155593017084,True
A0_m3_margin,full81,40,conduction_recall,0.9826843057440072,0.9808819538670285,0.9841655359565806,True
A0_m3_margin,full81,60,accuracy,0.9680246913580248,0.9661728395061729,0.9696296296296296,True
A0_m3_margin,full81,60,balanced_accuracy,0.9332709827485948,0.9292799387801254,0.9371534672417136,True
A0_m3_margin,full81,60,keyhole_recall,0.8790476190476191,0.8710000000000001,0.8866190476190476,True
A0_m3_margin,full81,60,roc_auc,0.9921226981973252,0.9905738477525793,0.9931777395490081,True
A0_m3_margin,full81,60,pr_auc,0.9658813826369392,0.9615827270345214,0.9693662266762332,True
A0_m3_margin,full81,60,brier_score,0.028248482890628607,0.027363755488716796,0.029271390547754662,True
A0_m3_margin,full81,60,conduction_recall,0.9874943464495705,0.9861307100859339,0.9888444142921754,True
A0_m3_margin,full81,80,accuracy,0.9691358024691358,0.9674074074074076,0.9707407407407407,True
A0_m3_margin,full81,80,balanced_accuracy,0.9333435420301092,0.9290692172255606,0.9373167377398718,True
A0_m3_margin,full81,80,keyhole_recall,0.8775238095238095,0.8690000000000001,0.8855714285714287,True
A0_m3_margin,full81,80,roc_auc,0.992805647089229,0.9923505072042385,0.9932887316663438,True
A0_m3_margin,full81,80,pr_auc,0.9674267323941539,0.9647321077558659,0.9699404590917512,True
A0_m3_margin,full81,80,brier_score,0.02636833160829554,0.025876534500756714,0.026863518965525763,True
A0_m3_margin,full81,80,conduction_recall,0.9891632745364088,0.9880710651289009,0.9900883649932156,True
A0_model_on_A1_path,B1_q20,16,accuracy,0.7858823529411766,0.768235294117647,0.8035294117647058,True
A0_model_on_A1_path,B1_q20,16,balanced_accuracy,0.7719142107892109,0.7509576888389387,0.7902620882589632,True
A0_model_on_A1_path,B1_q20,16,keyhole_recall,0.7221190476190478,0.6697539682539683,0.7733496031746032,True
A0_model_on_A1_path,B1_q20,16,roc_auc,0.8981728549228549,0.888399508130758,0.9066003617909867,True
A0_model_on_A1_path,B1_q20,16,pr_auc,0.8433846365067655,0.828728483610195,0.8560959937364125,True
A0_model_on_A1_path,B1_q20,16,brier_score,0.17944278547039783,0.16620393004918949,0.19363369946932657,True
A0_model_on_A1_path,B1_q20,16,conduction_recall,0.8217093739593739,0.7881939484126984,0.8570166493228991,True
A0_model_on_A1_path,B1_q20,24,accuracy,0.8229411764705883,0.811764705882353,0.8323529411764706,True
A0_model_on_A1_path,B1_q20,24,balanced_accuracy,0.8053323898323896,0.793794553016428,0.8152108759296257,True
A0_model_on_A1_path,B1_q20,24,keyhole_recall,0.7326428571428572,0.7033992063492064,0.7618698412698413,True
A0_model_on_A1_path,B1_q20,24,roc_auc,0.9011711482961482,0.8935323582667334,0.90843555506993,True
A0_model_on_A1_path,B1_q20,24,pr_auc,0.8424781397413923,0.8270231810309431,0.856694075146165,True
A0_model_on_A1_path,B1_q20,24,brier_score,0.1492470505261428,0.14051342470020703,0.1584544511382761,True
A0_model_on_A1_path,B1_q20,24,conduction_recall,0.8780219225219227,0.8572236610611611,0.8954741952491951,True
A0_model_on_A1_path,B1_q20,32,accuracy,0.8294117647058824,0.8223529411764707,0.8364705882352942,True
A0_model_on_A1_path,B1_q20,32,balanced_accuracy,0.8079385614385615,0.7965851506132756,0.8192606091824842,True
A0_model_on_A1_path,B1_q20,32,keyhole_recall,0.725718253968254,0.7026546626984128,0.7486390873015871,True
A0_model_on_A1_path,B1_q20,32,roc_auc,0.9091457986457987,0.901646731046731,0.9166154609279609,True
A0_model_on_A1_path,B1_q20,32,pr_auc,0.8578831125385923,0.8483197272980352,0.8672827068404414,True
A0_model_on_A1_path,B1_q20,32,brier_score,0.13226925933828704,0.12459502700800325,0.14081409281531404,True
A0_model_on_A1_path,B1_q20,32,conduction_recall,0.8901588689088689,0.8798604263791763,0.8996800324675324,True
A0_model_on_A1_path,B1_q20,40,accuracy,0.8458823529411765,0.8376470588235294,0.8535294117647061,True
A0_model_on_A1_path,B1_q20,40,balanced_accuracy,0.82459435009435,0.8141316815129315,0.8344588310994562,True
A0_model_on_A1_path,B1_q20,40,keyhole_recall,0.746781746031746,0.7244086309523808,0.7699842261904762,True
A0_model_on_A1_path,B1_q20,40,roc_auc,0.9117437146187145,0.9053182938589189,0.9183312527750028,True
A0_model_on_A1_path,B1_q20,40,pr_auc,0.8650378893074973,0.8547158048909154,0.8749993829019078,True
A0_model_on_A1_path,B1_q20,40,brier_score,0.12661811457345465,0.12054720549875213,0.13393350158832784,True
A0_model_on_A1_path,B1_q20,40,conduction_recall,0.9024069541569542,0.8889421037296039,0.9145481934731934,True
A0_model_on_A1_path,B1_q20,60,accuracy,0.8552941176470588,0.8488235294117648,0.8623529411764705,True
A0_model_on_A1_path,B1_q20,60,balanced_accuracy,0.8316916833166834,0.8213910970973469,0.8419736173548674,True
A0_model_on_A1_path,B1_q20,60,keyhole_recall,0.7396626984126984,0.7177215277777778,0.761048015873016,True
A0_model_on_A1_path,B1_q20,60,roc_auc,0.921200244200244,0.9165335095460094,0.9261713911088912,True
A0_model_on_A1_path,B1_q20,60,pr_auc,0.8748289469128755,0.8678999142959112,0.8814695927534766,True
A0_model_on_A1_path,B1_q20,60,brier_score,0.11574398435715139,0.11288166665158066,0.11865658434460315,True
A0_model_on_A1_path,B1_q20,60,conduction_recall,0.9237206682206682,0.914679127816628,0.9323688616938618,True
A0_model_on_A1_path,B1_q20,80,accuracy,0.8605882352941178,0.8541176470588235,0.8664705882352942,True
A0_model_on_A1_path,B1_q20,80,balanced_accuracy,0.8349479964479963,0.824917482864358,0.8435093826312575,True
A0_model_on_A1_path,B1_q20,80,keyhole_recall,0.7373849206349207,0.7179005952380952,0.7549498015873016,True
A0_model_on_A1_path,B1_q20,80,roc_auc,0.9214636197136196,0.9167848776223773,0.9268489642302142,True
A0_model_on_A1_path,B1_q20,80,pr_auc,0.8773778619418501,0.8700640852599782,0.884843290513499,True
A0_model_on_A1_path,B1_q20,80,brier_score,0.11149243470575206,0.10943336518486423,0.11357928195919731,True
A0_model_on_A1_path,B1_q20,80,conduction_recall,0.932511072261072,0.9250352904040404,0.9387813616938618,True
A0_model_on_A1_path,B1_q30,16,accuracy,0.8320000000000002,0.8140000000000001,0.8484,True
A0_model_on_A1_path,B1_q30,16,balanced_accuracy,0.8114408927415895,0.7888606973860118,0.8320621937461188,True
A0_model_on_A1_path,B1_q30,16,keyhole_recall,0.7538762626262626,0.7014143578643577,0.8039427849927849,True
A0_model_on_A1_path,B1_q30,16,roc_auc,0.9294065859407192,0.9196384523952355,0.9375288833375948,True
A0_model_on_A1_path,B1_q30,16,pr_auc,0.8634425644565589,0.8499079111497057,0.8751715601318418,True
A0_model_on_A1_path,B1_q30,16,brier_score,0.14211809862630426,0.13035120837795466,0.15507832036304678,True
A0_model_on_A1_path,B1_q30,16,conduction_recall,0.8690055228569161,0.8434405202769366,0.8950240681360263,True
A0_model_on_A1_path,B1_q30,24,accuracy,0.8636000000000001,0.8552000000000002,0.8708,True
A0_model_on_A1_path,B1_q30,24,balanced_accuracy,0.8397764728391662,0.8328403299497631,0.84645049314076,True
A0_model_on_A1_path,B1_q30,24,keyhole_recall,0.7732164502164504,0.7525185606060606,0.7938454365079364,True
A0_model_on_A1_path,B1_q30,24,roc_auc,0.9319086530342723,0.9248575245445989,0.938484028638845,True
A0_model_on_A1_path,B1_q30,24,pr_auc,0.8603486206358293,0.8442202269145633,0.8750845168030187,True
A0_model_on_A1_path,B1_q30,24,brier_score,0.11480053543481088,0.10792559785391383,0.12223942216922234,True
A0_model_on_A1_path,B1_q30,24,conduction_recall,0.9063364954618824,0.8894106207614625,0.9208264921353155,True
A0_model_on_A1_path,B1_q30,32,accuracy,0.8720000000000001,0.8672000000000001,0.8772000000000002,True
A0_model_on_A1_path,B1_q30,32,balanced_accuracy,0.8445597492677599,0.8374460696601514,0.8519446224183453,True
A0_model_on_A1_path,B1_q30,32,keyhole_recall,0.7701327561327562,0.7547580627705628,0.7858573412698412,True
A0_model_on_A1_path,B1_q30,32,roc_auc,0.9410217844333169,0.9353182135240921,0.9467111857238909,True
A0_model_on_A1_path,B1_q30,32,pr_auc,0.8788708582176719,0.870811784821327,0.8865219309173084,True
A0_model_on_A1_path,B1_q30,32,brier_score,0.10005612967335167,0.09501168229818781,0.10568013669060806,True
A0_model_on_A1_path,B1_q30,32,conduction_recall,0.9189867424027641,0.9111156839355175,0.9264724631384268,True
A0_model_on_A1_path,B1_q30,40,accuracy,0.8868,0.8816000000000003,0.8916000000000002,True
A0_model_on_A1_path,B1_q30,40,balanced_accuracy,0.8622924591533337,0.855132649427241,0.8693080966537332,True
A0_model_on_A1_path,B1_q30,40,keyhole_recall,0.7929145021645022,0.7756313401875901,0.8095219426406925,True
A0_model_on_A1_path,B1_q30,40,roc_auc,0.9450885953829452,0.9402783575136592,0.9498639983846562,True
A0_model_on_A1_path,B1_q30,40,pr_auc,0.8870151188286057,0.8799645024571084,0.8935692206406074,True
A0_model_on_A1_path,B1_q30,40,brier_score,0.09556043614150692,0.09140668728304782,0.10073268733263752,True
A0_model_on_A1_path,B1_q30,40,conduction_recall,0.9316704161421653,0.9242454950772482,0.9385525075532913,True
A0_model_on_A1_path,B1_q30,60,accuracy,0.8964000000000001,0.8916000000000001,0.9016000000000002,True
A0_model_on_A1_path,B1_q30,60,balanced_accuracy,0.8669583132940331,0.8602327376828538,0.8740795483390877,True
A0_model_on_A1_path,B1_q30,60,keyhole_recall,0.7860858585858586,0.7731571699134198,0.7995612463924965,True
A0_model_on_A1_path,B1_q30,60,roc_auc,0.9523866939046505,0.9494439640018993,0.9554019266749763,True
A0_model_on_A1_path,B1_q30,60,pr_auc,0.8970646215112701,0.8927046709483971,0.9015571493718291,True
A0_model_on_A1_path,B1_q30,60,brier_score,0.08588987397996228,0.08412777574536964,0.08767726449437659,True
A0_model_on_A1_path,B1_q30,60,conduction_recall,0.9478307680022076,0.9429092416656271,0.9529278144810556,True
A0_model_on_A1_path,B1_q30,80,accuracy,0.9023999999999999,0.898,0.9064,True
A0_model_on_A1_path,B1_q30,80,balanced_accuracy,0.8709858905928952,0.8649774532780385,0.8764394272517771,True
A0_model_on_A1_path,B1_q30,80,keyhole_recall,0.784923520923521,0.7733498196248195,0.7959595147907649,True
A0_model_on_A1_path,B1_q30,80,roc_auc,0.9529769384726039,0.9501617223881638,0.9558233330904131,True
A0_model_on_A1_path,B1_q30,80,pr_auc,0.8998996725115725,0.8946971340245985,0.9054021989942892,True
A0_model_on_A1_path,B1_q30,80,brier_score,0.08158179903831611,0.08034551154483745,0.08283455151580096,True
A0_model_on_A1_path,B1_q30,80,conduction_recall,0.9570482602622695,0.9537889993649282,0.960074598721067,True
A0_model_on_A1_path,full81,16,accuracy,0.9438271604938271,0.937283950617284,0.9497530864197531,True
A0_model_on_A1_path,full81,16,balanced_accuracy,0.9081910900045228,0.891459776603993,0.9230882107320542,True
A0_model_on_A1_path,full81,16,keyhole_recall,0.8526666666666667,0.8170940476190476,0.8860488095238094,True
A0_model_on_A1_path,full81,16,roc_auc,0.9809344403523508,0.9728615545109948,0.9867036427709935,True
A0_model_on_A1_path,full81,16,pr_auc,0.9365800091914466,0.9233209615782257,0.9472778698289339,True
A0_model_on_A1_path,full81,16,brier_score,0.04888925485334674,0.04488601996354939,0.05327827078744264,True
A0_model_on_A1_path,full81,16,conduction_recall,0.9637155133423791,0.956670906829489,0.9711127317955676,True
A0_model_on_A1_path,full81,24,accuracy,0.95679012345679,0.9539506172839506,0.9592592592592591,True
A0_model_on_A1_path,full81,24,balanced_accuracy,0.923889804225625,0.9193156789106418,0.9281320758221879,True
A0_model_on_A1_path,full81,24,keyhole_recall,0.8726190476190476,0.8613321428571427,0.883904761904762,True
A0_model_on_A1_path,full81,24,roc_auc,0.9831765630720855,0.9790161610777284,0.9868814743921087,True
A0_model_on_A1_path,full81,24,pr_auc,0.9349303398365041,0.9232529828780413,0.9457562922244499,True
A0_model_on_A1_path,full81,24,brier_score,0.03799967159488695,0.03556511999169478,0.04054140420375969,True
A0_model_on_A1_path,full81,24,conduction_recall,0.9751605608322027,0.9704973993668025,0.9792175486205338,True
A0_model_on_A1_path,full81,32,accuracy,0.96,0.958395061728395,0.9617283950617285,True
A0_model_on_A1_path,full81,32,balanced_accuracy,0.9255611552626478,0.9214985833817922,0.929642565581185,True
A0_model_on_A1_path,full81,32,keyhole_recall,0.8719047619047618,0.8627142857142858,0.880952380952381,True
A0_model_on_A1_path,full81,32,roc_auc,0.9876707802976459,0.983876422271758,0.9907921151816674,True
A0_model_on_A1_path,full81,32,pr_auc,0.9539605629769369,0.9462933675232739,0.9608431993787353,True
A0_model_on_A1_path,full81,32,brier_score,0.03325371352991123,0.031360719590195124,0.035233463215107994,True
A0_model_on_A1_path,full81,32,conduction_recall,0.9792175486205336,0.977125734961556,0.9811759950248758,True
A0_model_on_A1_path,full81,40,accuracy,0.9648148148148149,0.9632098765432098,0.96641975308642,True
A0_model_on_A1_path,full81,40,balanced_accuracy,0.933260935581831,0.9288291989726694,0.9377870679072172,True
A0_model_on_A1_path,full81,40,keyhole_recall,0.8841428571428571,0.8744285714285714,0.894047619047619,True
A0_model_on_A1_path,full81,40,roc_auc,0.9890401778983868,0.9855286713079623,0.9916967990135901,True
A0_model_on_A1_path,full81,40,pr_auc,0.9595668704687765,0.9533966788736731,0.9648869286093946,True
A0_model_on_A1_path,full81,40,brier_score,0.03208267408649839,0.03041308386258211,0.034018282149163664,True
A0_model_on_A1_path,full81,40,conduction_recall,0.9823790140208051,0.9804161013116237,0.9842085029398463,True
A0_model_on_A1_path,full81,60,accuracy,0.9674074074074076,0.9656790123456791,0.9691358024691359,True
A0_model_on_A1_path,full81,60,balanced_accuracy,0.9328026103249984,0.9287123998513922,0.9370417417781224,True
A0_model_on_A1_path,full81,60,keyhole_recall,0.8788571428571428,0.8706666666666667,0.8871904761904762,True
A0_model_on_A1_path,full81,60,roc_auc,0.9926928560659904,0.9922265932243542,0.9931591959035989,True
A0_model_on_A1_path,full81,60,pr_auc,0.9668852641712956,0.9641936978055031,0.9693604900443232,True
A0_model_on_A1_path,full81,60,brier_score,0.02816046509446246,0.02748231233589017,0.028843857234609516,True
A0_model_on_A1_path,full81,60,conduction_recall,0.9867480777928538,0.985531433740389,0.9879579375848031,True
A0_model_on_A1_path,full81,80,accuracy,0.9690123456790124,0.9674074074074074,0.9704938271604938,True
A0_model_on_A1_path,full81,80,balanced_accuracy,0.9330589584544808,0.928705670511081,0.9368709657879435,True
A0_model_on_A1_path,full81,80,keyhole_recall,0.8769523809523809,0.8684761904761904,0.8846666666666667,True
A0_model_on_A1_path,full81,80,roc_auc,0.9928213478064224,0.9923747485516142,0.9932820965518727,True
A0_model_on_A1_path,full81,80,pr_auc,0.9676573620248552,0.964925153253533,0.9702241057846966,True
A0_model_on_A1_path,full81,80,brier_score,0.026361684480508324,0.025915437741756003,0.02678512342113307,True
A0_model_on_A1_path,full81,80,conduction_recall,0.9891655359565809,0.9884124830393489,0.9899140660334689,True
A1_model_on_A0_path,B1_q20,16,accuracy,0.7876470588235296,0.7694117647058824,0.8047058823529414,True
A1_model_on_A0_path,B1_q20,16,balanced_accuracy,0.7727396076146076,0.7525718916500167,0.7910633644133643,True
A1_model_on_A0_path,B1_q20,16,keyhole_recall,0.7207142857142859,0.6680536706349206,0.7713712301587302,True
A1_model_on_A0_path,B1_q20,16,roc_auc,0.8994971694971694,0.8893869803807305,0.9080964393245642,True
A1_model_on_A0_path,B1_q20,16,pr_auc,0.8472834586832662,0.8312758932159855,0.8617091511524643,True
A1_model_on_A0_path,B1_q20,16,brier_score,0.1796447747172303,0.1659858324439307,0.1939983387089103,True
A1_model_on_A0_path,B1_q20,16,conduction_recall,0.8247649295149294,0.791307205988456,0.858349673243423,True
A1_model_on_A0_path,B1_q20,24,accuracy,0.8188235294117648,0.8088235294117648,0.8282352941176472,True
A1_model_on_A0_path,B1_q20,24,balanced_accuracy,0.8016534576534576,0.7910368884587635,0.8120096448690197,True
A1_model_on_A0_path,B1_q20,24,keyhole_recall,0.7356309523809523,0.7196189484126982,0.7509087301587303,True
A1_model_on_A0_path,B1_q20,24,roc_auc,0.8991989260739262,0.8902631382506383,0.9076579954767454,True
A1_model_on_A0_path,B1_q20,24,pr_auc,0.8414916825413148,0.8260153035228596,0.856890288908525,True
