arm,budget,runs,mae_mean,mae_q1,mae_q3,rmse_mean,rmse_q1,rmse_q3,r2_mean,r2_q1,r2_q3,relative_rmse_mean,relative_rmse_q1,relative_rmse_q3,spearman_true_vs_predicted_mean,spearman_true_vs_predicted_q1,spearman_true_vs_predicted_q3,mean_predicted_sd_mean,mean_predicted_sd_q1,mean_predicted_sd_q3,n_width_observations_mean,n_width_observations_q1,n_width_observations_q3,chosen_ridge_linear_fraction,chosen_ridge_quadratic_fraction,chosen_gp_matern_fraction
A1_model_on_A0_path,34,100,5.755721692909145,5.339757680950203,6.10534253857834,7.496280433578429,6.966077480374693,7.932034631777753,0.12602218448084934,0.03895788088139665,0.24364940327528475,0.9305253250094202,0.8696835050617786,0.9803274904239915,0.36295082532000683,0.300930417172389,0.4381856410233338,8.462895458804036,7.053590774706422,9.78815147553773,30.11,29.0,31.0,0.24,0.52,0.24
A1_model_on_A0_path,35,100,5.69934146231245,5.255113582721666,5.996207016752546,7.40507470708181,6.81710851573064,7.920083151224945,0.14340288631513803,0.04726822191317359,0.2618384308150099,0.9209199816394623,0.8591630794976941,0.976079529957,0.37116879372478534,0.31291286297120224,0.4396688392085263,8.303168622239141,7.1671588657870045,9.429138391506081,31.03,30.0,32.0,0.24,0.52,0.24
A1_model_on_A0_path,36,100,5.674993581865781,5.231859409289403,5.99224652768277,7.38065169351496,6.794100654682778,7.921536792416619,0.14731046045651267,0.0517524914809373,0.26511769742921865,0.9185901204134881,0.8572527636648231,0.9737799900389642,0.3753764688923353,0.30563153776407237,0.44540126681467934,8.391129217562678,7.267664739216071,9.68497871243669,31.92,31.0,33.0,0.24,0.52,0.24
A1_model_on_A0_path,37,100,5.667521009324414,5.204678333340762,5.9897796363260385,7.346957322842075,6.732388477453982,7.882331168133954,0.15253914568693877,0.05556618517795253,0.27019895600104143,0.9155407065112674,0.8542806267429078,0.9718197274560445,0.3762956926692537,0.3082009254907294,0.449434948655621,8.456100541833885,7.207261324501722,9.395957604428993,32.77,32.0,34.0,0.24,0.52,0.24
A1_model_on_A0_path,38,100,5.67629021725444,5.2183493379012775,6.001855554611563,7.358573209264044,6.71936628310862,7.861169289246302,0.14860810322573506,0.052150641430260186,0.2777525529190842,0.9176195304057111,0.8498508963117105,0.9735755419774998,0.376320263225292,0.29853102480160437,0.4534166670345443,8.438134016906137,7.274607259752717,9.596750924824864,33.63,33.0,35.0,0.24,0.52,0.24
A1_model_on_A0_path,39,100,5.666950740351509,5.1938038882052115,5.981273096215433,7.340509399109086,6.741489190851325,7.806461126442131,0.15016084223434276,0.06733974236163864,0.27988606906391733,0.9167308017661631,0.8485928680050949,0.9657433021004714,0.3766496286452433,0.310369298263924,0.45518929665243824,8.32512393956555,7.3761892447444115,9.312353882373442,34.53,34.0,36.0,0.24,0.52,0.24
A1_model_on_A0_path,40,100,5.633548874976779,5.134550193088352,5.95018656845226,7.332708400316056,6.668672184688889,7.794026838918451,0.14672054367426202,0.036391861276135806,0.3055195704312985,0.9167782103120165,0.8333542704221508,0.9816352581708938,0.36722724616507535,0.2900302076904163,0.44666147188767164,7.767262779212854,6.762878562144114,8.934573226640497,35.48,35.0,36.0,0.16,0.45,0.39
A1_model_on_A0_path,41,100,5.588688903475209,5.025338207305397,5.9402699432000095,7.256428641201477,6.6003824498419235,7.7507546357239105,0.16272468152206712,0.061386264706288496,0.3316511342235716,0.9077665520688805,0.8175259555471964,0.9688206506353944,0.372189840634752,0.2984097464089188,0.4544073872728225,7.868092560124601,6.914735259204148,8.922745765009577,36.43,36.0,37.0,0.16,0.45,0.39
A1_model_on_A0_path,42,100,5.541166582230009,5.040382842359721,5.871222173417146,7.202843049192897,6.563062130943128,7.674024610988496,0.1774118798381991,0.09349785175870179,0.3235664705133102,0.9002760246415058,0.8224534182711031,0.9521040430556567,0.3839581774450393,0.30092465757298903,0.46419230704809716,7.876247606564368,7.0615556663857095,8.872250376195703,37.35,37.0,38.0,0.16,0.45,0.39
A1_model_on_A0_path,43,100,5.518116092890487,4.981871967567753,5.865722978672211,7.198702759262775,6.568453930351963,7.645327456294407,0.17815558509531704,0.08992789809027346,0.3275023269335133,0.8996055327792218,0.8200593396753504,0.9539750878045852,0.39082513726765783,0.3089596613691295,0.4672876164910659,7.899173859842794,7.027887402769967,8.825454348313414,38.31,38.0,39.0,0.16,0.45,0.39
A1_model_on_A0_path,44,100,5.5367232825445925,5.07327606661621,5.911216795235165,7.206402609350906,6.509854616356451,7.675762342607993,0.17941283503581887,0.08579836808042002,0.3300009109472044,0.8993331366613154,0.8185329533202511,0.9561223699421816,0.3832170802911436,0.2996641925909219,0.4644195919123769,7.774966555375779,6.85577853968226,8.712734076113591,39.26,38.0,40.0,0.16,0.45,0.39
A1_model_on_A0_path,45,100,5.494281419907719,5.03943206250864,5.885894879981064,7.14434084787145,6.408203995129471,7.724923674383925,0.19248734551944519,0.09580773809898038,0.35920297036436766,0.8916662327372125,0.8004978996386077,0.9508901448683331,0.3950310380208312,0.30994313010411517,0.4819300858010466,7.785515149363997,6.832816744947565,8.82005798753169,40.23,39.0,41.0,0.16,0.45,0.39
A1_model_on_A0_path,46,100,5.4687925304174705,5.056858325508951,5.779053692029315,7.1030070863149675,6.406803465049464,7.695203327231388,0.20158819901140881,0.11491861835258743,0.3518387191350182,0.8874310218512216,0.8050832027742025,0.9407876250143837,0.39626656896026546,0.3162373307065447,0.4780749824452776,7.64808134996572,6.786802901041928,8.432929779499107,41.21,40.0,42.0,0.16,0.45,0.39
A1_model_on_A0_path,47,100,5.456968057167676,5.054980823383913,5.775088689064788,7.094824775191854,6.507085660040185,7.633303145773517,0.20442685911442776,0.11438716152718403,0.3515358710820844,0.8859518407346317,0.805272142102943,0.9410694755195064,0.3975028677937737,0.3137976068646459,0.4806002011820736,7.563874134127797,6.874770930613673,8.376721010963035,42.19,41.0,43.0,0.16,0.45,0.39
A1_model_on_A0_path,48,100,5.38807633900139,5.046145915943604,5.665687183495219,7.03415715761297,6.490051382071329,7.457946979557672,0.2181241105883016,0.13863265599937,0.3441472504292956,0.8787927421896516,0.8098460563691384,0.9280987777473108,0.4039284245815998,0.3357717271350191,0.4849686968578963,7.5944230392476495,6.76122977785919,8.429652665355388,43.16,42.0,44.0,0.14,0.45,0.41
A1_model_on_A0_path,49,100,5.364040459797368,4.9845356974529835,5.69505769268002,7.016321739069037,6.4700376519810945,7.438316324459112,0.22212612208485893,0.1355829317625661,0.3473840643569451,0.8763954175374178,0.8078459517878039,0.929740275339485,0.4129184891286424,0.3377324482633052,0.49540095039417165,7.520305085193728,6.812494750722179,8.307817344617344,44.16,43.0,45.0,0.14,0.45,0.41
A1_model_on_A0_path,50,100,5.357060654378844,4.971627744994699,5.6680081888320295,6.998969350430887,6.487730439254609,7.448739854111755,0.2271898593003635,0.13555228103467992,0.34470230470401325,0.8741714334606963,0.8095043421007964,0.9297567213542968,0.415455642448088,0.3443743324679496,0.5025238795343374,7.411888719886028,6.718768999784366,8.022816870789589,45.16,44.0,46.0,0.14,0.45,0.41
A1_model_on_A0_path,51,100,5.367364183749422,4.96624323952802,5.658360379508979,6.988108526783765,6.461973367756957,7.50871315478169,0.22713203349470606,0.13796525021466766,0.34594113829651896,0.8736636609873889,0.8087388954875107,0.9284581617967105,0.41124730819089805,0.33203147901371144,0.49904408859238225,7.384628715830763,6.668645195087251,8.041693055650608,46.16,45.0,47.0,0.14,0.45,0.41
A1_model_on_A0_path,52,100,5.364528318872719,4.952905794089618,5.668772640635148,6.978538721905295,6.399249847379261,7.5297216529004,0.22696143286372994,0.13430528602292038,0.3597907538445121,0.8733665178988952,0.8001302573534366,0.9304269993011388,0.4120784597888892,0.3345965372027033,0.49898215547171176,7.407816682894604,6.671107792023727,8.238581817688031,47.13,46.0,48.0,0.14,0.45,0.41
A1_model_on_A0_path,53,100,5.346891102082437,4.92269497224424,5.675224652275414,6.958642168946848,6.383670955183457,7.5294110400675605,0.23187824763033774,0.13409430764339098,0.36536732681623185,0.870569899891696,0.796638274624451,0.9305400413675605,0.41687549269649166,0.3355970878499646,0.5067072996721638,7.445630070538137,6.719755898321012,8.14299938454534,48.09,47.0,49.0,0.14,0.45,0.41
A1_model_on_A0_path,54,100,5.34249213086743,4.905610168834907,5.6967396950177305,6.953906798721274,6.378504607999551,7.477063748722784,0.23173882866281204,0.1333672885098314,0.36676503530009064,0.8704948527930967,0.7957606171316951,0.9309308601851157,0.4192339467186155,0.3444479412440966,0.5061400777521975,7.243482305660633,6.667776365388968,7.766402928824716,49.07,48.0,50.0,0.14,0.45,0.41
A1_model_on_A0_path,55,100,5.334673948181164,4.904263090833579,5.687425553026117,6.948300724174033,6.334929558214108,7.4633706325696645,0.2333209152319602,0.13454225134958203,0.363570751378642,0.8696677535379043,0.7977650450404473,0.930299420632964,0.4247257596225848,0.346618003022202,0.5110092489625431,7.350328462174258,6.657942766064697,8.165681564628564,50.04,49.0,51.0,0.14,0.45,0.41
A1_model_on_A0_path,56,100,5.189397166462944,4.8822803098942105,5.459245130257721,6.763519096909433,6.314259616794298,7.1366637358846745,0.27468125707314306,0.19378959441019247,0.3716139677224666,0.8469486102420509,0.7927049043911965,0.8978914820945579,0.44383250528964696,0.3789037772119549,0.5171293897876734,7.163254309930051,6.496558474335648,7.5027535450659215,51.0,50.0,52.0,0.06,0.39,0.55
A1_model_on_A0_path,57,100,5.190518378020228,4.88821796969208,5.4107790032548015,6.7565467898291365,6.296078974398073,7.106802241469358,0.2746610855721028,0.20212925481919441,0.3821526431023642,0.8466559600800712,0.7860310235487561,0.8932359119099644,0.44489798361572175,0.38656291028462797,0.5175375427997586,7.019108540675708,6.537976569161669,7.528740471828188,51.94,51.0,53.0,0.06,0.39,0.55
A1_model_on_A0_path,58,100,5.178342925112536,4.831196608427117,5.445342937384337,6.75785733896464,6.333247303262562,7.128585577190596,0.27504828171527396,0.2012864981977779,0.3859345251474952,0.8463933592203715,0.7836090163832896,0.8937075732075428,0.4489254564785985,0.3763775505554953,0.521727484367242,6.9994093009105836,6.497974168023721,7.377692628646857,52.89,52.0,54.0,0.06,0.39,0.55
