arm,subset,budget,metric,mean,ci_lower,ci_upper,is_reported_checkpoint
A0_m3_margin,B1_q30,79,roc_auc,0.9529396765343359,0.9503977458106907,0.9556520443711773,False
A0_m3_margin,B1_q30,79,pr_auc,0.8991265908513697,0.8944596230739477,0.904044405316312,False
A0_m3_margin,B1_q30,79,brier_score,0.08169911168035784,0.08026632962662057,0.08318935961140445,False
A0_m3_margin,B1_q30,79,conduction_recall,0.9576038158178249,0.9530808027090727,0.9612898977505979,False
A0_m3_margin,B1_q30,80,accuracy,0.9028000000000003,0.898,0.9076000000000001,True
A0_m3_margin,B1_q30,80,balanced_accuracy,0.8721499259039893,0.8653333044793184,0.8784247276029782,True
A0_m3_margin,B1_q30,80,keyhole_recall,0.7871255411255411,0.7749506222943723,0.798833694083694,True
A0_m3_margin,B1_q30,80,roc_auc,0.9529715605000433,0.95019327365445,0.9557937136547664,True
A0_m3_margin,B1_q30,80,pr_auc,0.8990989483549772,0.8944141996290804,0.9038994523105016,True
A0_m3_margin,B1_q30,80,brier_score,0.08163079405977217,0.08021432938125869,0.08314979355314081,True
A0_m3_margin,B1_q30,80,conduction_recall,0.9571743106824375,0.952653836301727,0.9610629774497519,True
A0_m3_margin,full81,16,accuracy,0.9438271604938271,0.937404320987654,0.9498765432098765,True
A0_m3_margin,full81,16,balanced_accuracy,0.9081910900045228,0.8914405989532856,0.9233698576920593,True
A0_m3_margin,full81,16,keyhole_recall,0.8526666666666667,0.8176654761904762,0.8863333333333333,True
A0_m3_margin,full81,16,roc_auc,0.9809344403523508,0.9729819269453597,0.9867158560552215,True
A0_m3_margin,full81,16,pr_auc,0.9365800091914466,0.9234317543466397,0.9470864847253833,True
A0_m3_margin,full81,16,brier_score,0.04888925485334674,0.04481951347486012,0.05324147421916597,True
A0_m3_margin,full81,16,conduction_recall,0.9637155133423791,0.9564517752148349,0.9709701492537313,True
A0_m3_margin,full81,17,accuracy,0.9502469135802466,0.9449382716049384,0.9550617283950615,False
A0_m3_margin,full81,17,balanced_accuracy,0.9165977902694322,0.9056588712282742,0.9263095625767266,False
A0_m3_margin,full81,17,keyhole_recall,0.8642380952380952,0.8411892857142856,0.8866190476190476,False
A0_m3_margin,full81,17,roc_auc,0.9768611380327797,0.9683375872262066,0.9831379312851327,False
A0_m3_margin,full81,17,pr_auc,0.9250160691853099,0.9099952418582821,0.9380739202019304,False
A0_m3_margin,full81,17,brier_score,0.045340813674660974,0.0412955550636358,0.04962000836922998,False
A0_m3_margin,full81,17,conduction_recall,0.968957485300769,0.962279172320217,0.975153776571687,False
A0_m3_margin,full81,18,accuracy,0.951851851851852,0.9477777777777776,0.9556790123456789,False
A0_m3_margin,full81,18,balanced_accuracy,0.915416618207663,0.9064791254765135,0.9234367335400915,False
A0_m3_margin,full81,18,keyhole_recall,0.8587142857142857,0.8392369047619045,0.8767630952380953,False
A0_m3_margin,full81,18,roc_auc,0.9731855764467706,0.9673606504813593,0.9787963927656094,False
A0_m3_margin,full81,18,pr_auc,0.9159373363821329,0.9018192746358653,0.929678243122042,False
A0_m3_margin,full81,18,brier_score,0.04306596256441121,0.03980748195592559,0.046372988553569146,False
A0_m3_margin,full81,18,conduction_recall,0.97211895070104,0.9667230325644506,0.977107643600181,False
A0_m3_margin,full81,19,accuracy,0.9533333333333331,0.9492592592592594,0.9569135802469135,False
A0_m3_margin,full81,19,balanced_accuracy,0.9156164954448537,0.9073950345674228,0.9226042450087225,False
A0_m3_margin,full81,19,keyhole_recall,0.8568571428571425,0.8397130952380951,0.8727142857142856,False
A0_m3_margin,full81,19,roc_auc,0.9720721177661475,0.9664449338803814,0.9775198835368609,False
A0_m3_margin,full81,19,pr_auc,0.9046998675977574,0.8899121049744176,0.9190806764904985,False
A0_m3_margin,full81,19,brier_score,0.042614808541801386,0.03950185935051394,0.04597857195340165,False
A0_m3_margin,full81,19,conduction_recall,0.9743758480325646,0.9698393826322931,0.9787223541383989,False
A0_m3_margin,full81,20,accuracy,0.9541975308641975,0.950864197530864,0.9571604938271603,False
A0_m3_margin,full81,20,balanced_accuracy,0.9198571428571428,0.9132377729857208,0.9257168419267301,False
A0_m3_margin,full81,20,keyhole_recall,0.8663809523809523,0.852857142857143,0.8796666666666667,False
A0_m3_margin,full81,20,roc_auc,0.9716676250780727,0.9669898949516486,0.9764175074303806,False
A0_m3_margin,full81,20,pr_auc,0.9015171671758809,0.8876459178884355,0.9155913738567341,False
A0_m3_margin,full81,20,brier_score,0.04226647182607244,0.03952798134743466,0.04511173320003805,False
A0_m3_margin,full81,20,conduction_recall,0.9733333333333334,0.9692717661691542,0.9771500452284034,False
A0_m3_margin,full81,21,accuracy,0.9541975308641977,0.9512345679012345,0.9569135802469135,False
A0_m3_margin,full81,21,balanced_accuracy,0.9210359565807329,0.9154654220779219,0.9264599979001098,False
A0_m3_margin,full81,21,keyhole_recall,0.8693333333333333,0.856952380952381,0.8818583333333332,False
A0_m3_margin,full81,21,roc_auc,0.9723783463634211,0.9674813500139993,0.9773617025801726,False
A0_m3_margin,full81,21,pr_auc,0.9043604582909064,0.8914410960698381,0.9185072595499578,False
A0_m3_margin,full81,21,brier_score,0.04148878831868416,0.03897285681374889,0.04391747065453456,False
A0_m3_margin,full81,21,conduction_recall,0.9727385798281318,0.9689936680235188,0.9766463138851197,False
A0_m3_margin,full81,22,accuracy,0.9545679012345678,0.9522222222222221,0.9567901234567898,False
A0_m3_margin,full81,22,balanced_accuracy,0.9228132066938036,0.9177040422885572,0.9277805760160237,False
A0_m3_margin,full81,22,keyhole_recall,0.8733333333333334,0.861142857142857,0.8856666666666667,False
A0_m3_margin,full81,22,roc_auc,0.9773182787361894,0.9730761783614394,0.9816489538239539,False
A0_m3_margin,full81,22,pr_auc,0.9157044732821739,0.9026866886775873,0.9286880639120728,False
A0_m3_margin,full81,22,brier_score,0.040931973301090226,0.038547992459962065,0.04333688082383205,False
A0_m3_margin,full81,22,conduction_recall,0.972293080054274,0.9685662030755313,0.976053878335595,False
A0_m3_margin,full81,23,accuracy,0.9553086419753084,0.9523456790123458,0.9581481481481481,False
A0_m3_margin,full81,23,balanced_accuracy,0.9225664534470503,0.9185222127996381,0.9260723727143503,False
A0_m3_margin,full81,23,keyhole_recall,0.8714761904761905,0.8631904761904764,0.8791904761904762,False
A0_m3_margin,full81,23,roc_auc,0.9809771704249316,0.9771496085589368,0.9847405601860825,False
A0_m3_margin,full81,23,pr_auc,0.9309527365180695,0.9210338448949271,0.9411902172676634,False
A0_m3_margin,full81,23,brier_score,0.03939115723192339,0.03721968619805345,0.04155509299431786,False
A0_m3_margin,full81,23,conduction_recall,0.9736567164179105,0.9700497512437811,0.9773971619176842,False
A0_m3_margin,full81,24,accuracy,0.9562962962962963,0.9537037037037036,0.9588888888888887,True
A0_m3_margin,full81,24,balanced_accuracy,0.9232019771273503,0.9188480277185498,0.9274139868837631,True
A0_m3_margin,full81,24,keyhole_recall,0.8715238095238094,0.8631892857142855,0.8805238095238094,True
A0_m3_margin,full81,24,roc_auc,0.9841560272231915,0.9802325383364563,0.9876465502573714,True
A0_m3_margin,full81,24,pr_auc,0.9404120887044656,0.9319944707030057,0.94858227831748,True
A0_m3_margin,full81,24,brier_score,0.037717788944990865,0.035796905934268326,0.03958256377629751,True
A0_m3_margin,full81,24,conduction_recall,0.974880144730891,0.9718679330619627,0.9777341135232926,True
A0_m3_margin,full81,25,accuracy,0.9590123456790123,0.9572839506172839,0.9608641975308642,False
A0_m3_margin,full81,25,balanced_accuracy,0.9262620016799122,0.9224779285391227,0.9296717370937518,False
A0_m3_margin,full81,25,keyhole_recall,0.875095238095238,0.8671892857142856,0.881952380952381,False
A0_m3_margin,full81,25,roc_auc,0.9858823092330556,0.9819518616333914,0.9890848089099955,False
A0_m3_margin,full81,25,pr_auc,0.948653815003631,0.9396652686828891,0.9565317698469951,False
A0_m3_margin,full81,25,brier_score,0.03630963644536229,0.03456191353605934,0.038108723471343905,False
A0_m3_margin,full81,25,conduction_recall,0.9774287652645862,0.9754793645409316,0.979384893713252,False
A0_m3_margin,full81,26,accuracy,0.9593827160493825,0.9570370370370369,0.9617283950617284,False
A0_m3_margin,full81,26,balanced_accuracy,0.9265096918007366,0.922931961943529,0.9303557617755379,False
A0_m3_margin,full81,26,keyhole_recall,0.8751428571428569,0.8676190476190475,0.8827619047619046,False
A0_m3_margin,full81,26,roc_auc,0.9865262540113287,0.9829428423359392,0.9894514246947083,False
A0_m3_margin,full81,26,pr_auc,0.9487247912908684,0.9407051229294162,0.9563205781673687,False
A0_m3_margin,full81,26,brier_score,0.03513528481246096,0.033230031812962274,0.03706704628947719,False
A0_m3_margin,full81,26,conduction_recall,0.9778765264586158,0.9753006558118498,0.9804184192672999,False
A0_m3_margin,full81,27,accuracy,0.9603703703703703,0.9587654320987653,0.9620987654320986,False
A0_m3_margin,full81,27,balanced_accuracy,0.9281165923628611,0.9244435476836598,0.9318134223363703,False
A0_m3_margin,full81,27,keyhole_recall,0.8777619047619046,0.8690952380952381,0.8862857142857143,False
A0_m3_margin,full81,27,roc_auc,0.986402274342573,0.9826424673170941,0.989562544151537,False
A0_m3_margin,full81,27,pr_auc,0.9510567640122523,0.9428785280019221,0.9584758943800137,False
A0_m3_margin,full81,27,brier_score,0.03485001648927744,0.03306102209599996,0.036754067681472595,False
A0_m3_margin,full81,27,conduction_recall,0.9784712799638173,0.9759631388511985,0.9808707033016736,False
A0_m3_margin,full81,28,accuracy,0.9613580246913578,0.960246913580247,0.9623456790123457,False
A0_m3_margin,full81,28,balanced_accuracy,0.9297257543451571,0.9270600932028172,0.9321719503133683,False
A0_m3_margin,full81,28,keyhole_recall,0.8803809523809525,0.8736666666666668,0.8865250000000002,False
A0_m3_margin,full81,28,roc_auc,0.9872527406258751,0.9836225792035493,0.9901610963041932,False
A0_m3_margin,full81,28,pr_auc,0.9517790639824005,0.9440961306953196,0.9587088216498217,False
A0_m3_margin,full81,28,brier_score,0.03413554241778409,0.03242485509945685,0.03601578576515883,False
A0_m3_margin,full81,28,conduction_recall,0.9790705563093625,0.977157225237449,0.9810041270918137,False
A0_m3_margin,full81,29,accuracy,0.9609876543209876,0.9588888888888887,0.962962962962963,False
A0_m3_margin,full81,29,balanced_accuracy,0.9271326807520838,0.923422564127415,0.9307822462363505,False
A0_m3_margin,full81,29,keyhole_recall,0.8742857142857142,0.8669523809523809,0.881952380952381,False
A0_m3_margin,full81,29,roc_auc,0.9889562361353406,0.9863897616893885,0.9909994109538889,False
A0_m3_margin,full81,29,pr_auc,0.9567825542472294,0.9517090753297794,0.9613467447015658,False
A0_m3_margin,full81,29,brier_score,0.03306750512642874,0.03140565277648656,0.03481789418158976,False
A0_m3_margin,full81,29,conduction_recall,0.9799796472184532,0.9778787878787879,0.9820872908186342,False
A0_m3_margin,full81,30,accuracy,0.9612345679012344,0.9591358024691357,0.9632098765432099,False
A0_m3_margin,full81,30,balanced_accuracy,0.9263187310202236,0.9213158113652518,0.9309955030044583,False
A0_m3_margin,full81,30,keyhole_recall,0.8719047619047618,0.8615714285714284,0.8812857142857142,False
A0_m3_margin,full81,30,roc_auc,0.9893830091964423,0.9871905294953803,0.9912182173547845,False
A0_m3_margin,full81,30,pr_auc,0.9574202950222563,0.9525254451284743,0.9619289602976114,False
A0_m3_margin,full81,30,brier_score,0.03252145165794994,0.031042438390076588,0.0340559753013764,False
A0_m3_margin,full81,30,conduction_recall,0.9807327001356854,0.9787901402080508,0.9825508819538669,False
A0_m3_margin,full81,31,accuracy,0.9614814814814814,0.959753086419753,0.9632098765432098,False
A0_m3_margin,full81,31,balanced_accuracy,0.925973250629967,0.9216844228532662,0.9297324788395681,False
A0_m3_margin,full81,31,keyhole_recall,0.8706190476190476,0.8617607142857141,0.8787142857142858,False
A0_m3_margin,full81,31,roc_auc,0.9894441536904223,0.9872977124658092,0.9911756625422669,False
A0_m3_margin,full81,31,pr_auc,0.9582502356297514,0.9534057472286404,0.96260163843988,False
A0_m3_margin,full81,31,brier_score,0.0319731323754914,0.030495382990250314,0.03349968731753611,False
A0_m3_margin,full81,31,conduction_recall,0.9813274536408866,0.9795115332428764,0.9831389077340571,False
A0_m3_margin,full81,32,accuracy,0.9622222222222222,0.9606172839506172,0.9638271604938271,True
A0_m3_margin,full81,32,balanced_accuracy,0.9278358532015248,0.9242814288944885,0.9314833624087355,True
A0_m3_margin,full81,32,keyhole_recall,0.8741904761904762,0.867095238095238,0.8814773809523809,True
A0_m3_margin,full81,32,roc_auc,0.9895709655187266,0.9873888802739549,0.9913487279511533,True
A0_m3_margin,full81,32,pr_auc,0.9586606997916881,0.9538987992353285,0.963046672169495,True
A0_m3_margin,full81,32,brier_score,0.03185649445284591,0.0303975722644909,0.03336098862206603,True
A0_m3_margin,full81,32,conduction_recall,0.9814812302125734,0.9799931592039799,0.9829964382632295,True
A0_m3_margin,full81,33,accuracy,0.9618518518518517,0.960367283950617,0.9633333333333335,False
A0_m3_margin,full81,33,balanced_accuracy,0.9246516766815274,0.9210522824190734,0.9280689773534923,False
A0_m3_margin,full81,33,keyhole_recall,0.8666190476190476,0.8593333333333334,0.8737142857142859,False
A0_m3_margin,full81,33,roc_auc,0.9894910081626499,0.9868863027933925,0.9913977999612329,False
A0_m3_margin,full81,33,pr_auc,0.9594547735768975,0.9548445095399555,0.963287033591094,False
A0_m3_margin,full81,33,brier_score,0.03201987732433581,0.03048087349560622,0.033600814261259715,False
A0_m3_margin,full81,33,conduction_recall,0.9826843057440072,0.9814517752148347,0.9840456806874714,False
A0_m3_margin,full81,34,accuracy,0.9624691358024691,0.9611111111111109,0.9638271604938271,False
A0_m3_margin,full81,34,balanced_accuracy,0.9274257285003553,0.9238580215804096,0.9307125993409577,False
A0_m3_margin,full81,34,keyhole_recall,0.8727619047619047,0.8652857142857142,0.879952380952381,False
A0_m3_margin,full81,34,roc_auc,0.9901475307445455,0.9880085153238138,0.9917176789214103,False
A0_m3_margin,full81,34,pr_auc,0.9594711619249778,0.9544824620772008,0.9638133923717349,False
A0_m3_margin,full81,34,brier_score,0.03181520396678581,0.030212060476120517,0.03341222532134162,False
A0_m3_margin,full81,34,conduction_recall,0.982089552238806,0.980463591135233,0.9836069651741293,False
A0_m3_margin,full81,35,accuracy,0.9629629629629628,0.9614814814814814,0.9646913580246913,False
A0_m3_margin,full81,35,balanced_accuracy,0.929630419331912,0.9259170260709442,0.9335935541448601,False
A0_m3_margin,full81,35,keyhole_recall,0.8776190476190475,0.8694285714285714,0.886047619047619,False
A0_m3_margin,full81,35,roc_auc,0.9904887036678082,0.9883648704529302,0.9920896884624495,False
A0_m3_margin,full81,35,pr_auc,0.960954139630835,0.9563069122763121,0.9651794849046975,False
A0_m3_margin,full81,35,brier_score,0.03153892742047361,0.029779410085497598,0.03328499167903125,False
A0_m3_margin,full81,35,conduction_recall,0.9816417910447761,0.979701436001809,0.9834486657620987,False
A0_m3_margin,full81,36,accuracy,0.9630864197530864,0.9611111111111109,0.9651851851851851,False
A0_m3_margin,full81,36,balanced_accuracy,0.9297504038250308,0.9252450345674227,0.9345056955482328,False
A0_m3_margin,full81,36,keyhole_recall,0.8777142857142858,0.8683809523809526,0.8876666666666665,False
A0_m3_margin,full81,36,roc_auc,0.990460640520342,0.9883159871637486,0.9920605042966982,False
A0_m3_margin,full81,36,pr_auc,0.9606206662163365,0.955539269080774,0.9650010797846632,False
A0_m3_margin,full81,36,brier_score,0.03140637639988931,0.02982312412762058,0.03311130481426589,False
A0_m3_margin,full81,36,conduction_recall,0.9817865219357756,0.9797941542288557,0.983731343283582,False
A0_m3_margin,full81,37,accuracy,0.962962962962963,0.9612345679012346,0.9645679012345679,False
A0_m3_margin,full81,37,balanced_accuracy,0.9304213025780189,0.9268360066550364,0.9345263124313499,False
A0_m3_margin,full81,37,keyhole_recall,0.8796666666666667,0.8717619047619047,0.8885714285714286,False
A0_m3_margin,full81,37,roc_auc,0.990437617109259,0.9883905897999181,0.9920217877064892,False
A0_m3_margin,full81,37,pr_auc,0.9610096785965399,0.9561918040399212,0.96530665642664,False
A0_m3_margin,full81,37,brier_score,0.031510950370210664,0.029948217301962426,0.0331326288088909,False
A0_m3_margin,full81,37,conduction_recall,0.9811759384893716,0.9790796019900497,0.9831298055178651,False
A0_m3_margin,full81,38,accuracy,0.9639506172839505,0.9624691358024691,0.9653086419753085,False
A0_m3_margin,full81,38,balanced_accuracy,0.9307709181365897,0.9277471708018352,0.9337065613490987,False
A0_m3_margin,full81,38,keyhole_recall,0.8790000000000001,0.8727619047619047,0.8851904761904763,False
A0_m3_margin,full81,38,roc_auc,0.9903097068768713,0.9875743355732163,0.9922590521418878,False
A0_m3_margin,full81,38,pr_auc,0.9610139358156736,0.9554987929896259,0.9656190131332201,False
A0_m3_margin,full81,38,brier_score,0.031211208527811708,0.029824853101440153,0.03271625836317217,False
A0_m3_margin,full81,38,conduction_recall,0.9825418362731796,0.980906829488919,0.984041157847128,False
A0_m3_margin,full81,39,accuracy,0.9641975308641975,0.9624691358024691,0.965925925925926,False
A0_m3_margin,full81,39,balanced_accuracy,0.9306115849324803,0.9254147024617174,0.935453142566389,False
A0_m3_margin,full81,39,keyhole_recall,0.8782380952380953,0.8670952380952379,0.8888571428571428,False
A0_m3_margin,full81,39,roc_auc,0.9906531196829704,0.9885667221253042,0.9922192511468629,False
A0_m3_margin,full81,39,pr_auc,0.9618304300716046,0.9573842223001061,0.9656298241277301,False
A0_m3_margin,full81,39,brier_score,0.03145652990825559,0.03017325267311727,0.03282071521856,False
A0_m3_margin,full81,39,conduction_recall,0.9829850746268658,0.9810470375395749,0.9847874265038443,False
A0_m3_margin,full81,40,accuracy,0.9648148148148147,0.9634567901234569,0.9661728395061729,True
A0_m3_margin,full81,40,balanced_accuracy,0.9329612004910512,0.9300243417652001,0.9358879999353881,True
A0_m3_margin,full81,40,keyhole_recall,0.8832380952380952,0.8769523809523809,0.8894285714285715,True
A0_m3_margin,full81,40,roc_auc,0.9913331610346534,0.9898251986819151,0.9923309469966185,True
A0_m3_margin,full81,40,pr_auc,0.9625782467925894,0.9587220224856903,0.965912733790665,True
A0_m3_margin,full81,40,brier_score,0.03144542769046931,0.029954609626331518,0.033098155593017084,True
A0_m3_margin,full81,40,conduction_recall,0.9826843057440072,0.9808819538670285,0.9841655359565806,True
A0_m3_margin,full81,41,accuracy,0.9650617283950618,0.9634567901234569,0.9666666666666668,False
A0_m3_margin,full81,41,balanced_accuracy,0.9333476125864186,0.9302034381663113,0.9366343582412612,False
A0_m3_margin,full81,41,keyhole_recall,0.8838571428571429,0.8773321428571428,0.8907142857142857,False
A0_m3_margin,full81,41,roc_auc,0.9915026383235339,0.9899363997113997,0.9926311424479334,False
A0_m3_margin,full81,41,pr_auc,0.9634404182992327,0.9590278712071479,0.9673455474739276,False
A0_m3_margin,full81,41,brier_score,0.03112279741457502,0.02965791866523878,0.032755600259943896,False
A0_m3_margin,full81,41,conduction_recall,0.9828380823156941,0.9810198439620079,0.984468566259611,False
A0_m3_margin,full81,42,accuracy,0.9648148148148147,0.9634567901234566,0.9661728395061727,False
A0_m3_margin,full81,42,balanced_accuracy,0.9326083866382374,0.9283541383989147,0.9365249539639466,False
A0_m3_margin,full81,42,keyhole_recall,0.8823809523809525,0.8731904761904763,0.8912392857142858,False
A0_m3_margin,full81,42,roc_auc,0.9915621029053865,0.9899688807047016,0.9927197858112038,False
A0_m3_margin,full81,42,pr_auc,0.9637005011190036,0.9589174188238662,0.9677635323626408,False
A0_m3_margin,full81,42,brier_score,0.03077519750594629,0.029193456212660035,0.03246429935106436,False
A0_m3_margin,full81,42,conduction_recall,0.9828358208955222,0.9811759384893712,0.984348710990502,False
A0_m3_margin,full81,43,accuracy,0.9650617283950617,0.9634567901234566,0.9665432098765432,False
A0_m3_margin,full81,43,balanced_accuracy,0.9327825806034762,0.9282398591458291,0.9370077970536926,False
A0_m3_margin,full81,43,keyhole_recall,0.8824285714285713,0.8730952380952383,0.8918095238095238,False
A0_m3_margin,full81,43,roc_auc,0.9916777153195062,0.9901557601602378,0.9928180100579355,False
A0_m3_margin,full81,43,pr_auc,0.9637979363268909,0.9593395662888599,0.9677525631788928,False
A0_m3_margin,full81,43,brier_score,0.030542589264263637,0.0291934589438737,0.03202692583318907,False
A0_m3_margin,full81,43,conduction_recall,0.9831365897783808,0.9815015264586158,0.9846359678878338,False
A0_m3_margin,full81,44,accuracy,0.9648148148148149,0.9632098765432101,0.9665432098765432,False
A0_m3_margin,full81,44,balanced_accuracy,0.932138592750533,0.9284390450345674,0.9356471562641336,False
A0_m3_margin,full81,44,keyhole_recall,0.8811428571428571,0.8729035714285713,0.8887619047619049,False
A0_m3_margin,full81,44,roc_auc,0.9915772651892054,0.9900008496478646,0.9927461189722384,False
A0_m3_margin,full81,44,pr_auc,0.9637067269050192,0.9593337512898353,0.9676804603970025,False
A0_m3_margin,full81,44,brier_score,0.030617598648349724,0.02922065609770125,0.03214249279662997,False
A0_m3_margin,full81,44,conduction_recall,0.983134328358209,0.9811578471279964,0.985072421981004,False
A0_m3_margin,full81,45,accuracy,0.9666666666666666,0.9648148148148147,0.9685185185185186,False
A0_m3_margin,full81,45,balanced_accuracy,0.9350235833817923,0.9303238838276153,0.9393582832590295,False
A0_m3_margin,full81,45,keyhole_recall,0.8857142857142858,0.876,0.8945238095238095,False
A0_m3_margin,full81,45,roc_auc,0.9916995972518361,0.9899864164028344,0.992851644375525,False
A0_m3_margin,full81,45,pr_auc,0.9642990457478632,0.9593353528794059,0.9683545621766652,False
A0_m3_margin,full81,45,brier_score,0.030251514039339965,0.028873787567444655,0.03172856204521694,False
A0_m3_margin,full81,45,conduction_recall,0.984332881049299,0.9826775214834917,0.9858570782451379,False
A0_m3_margin,full81,46,accuracy,0.9658024691358026,0.9643209876543208,0.9671604938271606,False
A0_m3_margin,full81,46,balanced_accuracy,0.9343150481359437,0.9308616761969374,0.9374713122698196,False
A0_m3_margin,full81,46,keyhole_recall,0.8851904761904761,0.8777619047619046,0.892047619047619,False
A0_m3_margin,full81,46,roc_auc,0.9913752449871854,0.9891748901595916,0.9927827001356851,False
A0_m3_margin,full81,46,pr_auc,0.964040678008191,0.958993192386767,0.9681219444701815,False
A0_m3_margin,full81,46,brier_score,0.03027243939408108,0.029001093739457758,0.03162500135665896,False
A0_m3_margin,full81,46,conduction_recall,0.9834396200814111,0.9814993215739486,0.9851062867480775,False
A0_m3_margin,full81,47,accuracy,0.9662962962962963,0.9644444444444444,0.968148148148148,False
A0_m3_margin,full81,47,balanced_accuracy,0.933789817148026,0.9301181745493312,0.9373855769852036,False
A0_m3_margin,full81,47,keyhole_recall,0.883095238095238,0.8758571428571429,0.8900952380952383,False
A0_m3_margin,full81,47,roc_auc,0.9920452714781073,0.9911972922185609,0.9927556734724646,False
A0_m3_margin,full81,47,pr_auc,0.9647916227212635,0.9613536971501917,0.9679234918077453,False
A0_m3_margin,full81,47,brier_score,0.029973098268560112,0.028694071023233965,0.03134926391818016,False
A0_m3_margin,full81,47,conduction_recall,0.984484396200814,0.9825372568973314,0.986128448665762,False
A0_m3_margin,full81,48,accuracy,0.9667901234567902,0.9648148148148149,0.9687654320987654,False
A0_m3_margin,full81,48,balanced_accuracy,0.9343254829747366,0.9301910431608195,0.9384244524132586,False
A0_m3_margin,full81,48,keyhole_recall,0.8837142857142858,0.8757130952380952,0.8916678571428572,False
A0_m3_margin,full81,48,roc_auc,0.9918028364670157,0.9903111558010813,0.9928371249811546,False
A0_m3_margin,full81,48,pr_auc,0.9647903448457049,0.9609740652570516,0.9681561058922049,False
A0_m3_margin,full81,48,brier_score,0.029766496888942402,0.028548124123840175,0.031072243186543197,False
A0_m3_margin,full81,48,conduction_recall,0.9849366802351875,0.9834418815015828,0.9863093622795114,False
A0_m3_margin,full81,49,accuracy,0.9665432098765432,0.9648148148148149,0.9682716049382718,False
A0_m3_margin,full81,49,balanced_accuracy,0.9347163209924405,0.9305693852167731,0.9387058885765978,False
A0_m3_margin,full81,49,keyhole_recall,0.885095238095238,0.8766190476190475,0.8931904761904761,False
A0_m3_margin,full81,49,roc_auc,0.9918017272942647,0.9901491094311989,0.992942560466068,False
A0_m3_margin,full81,49,pr_auc,0.9646788681193023,0.9602475825564022,0.9685038094599534,False
A0_m3_margin,full81,49,brier_score,0.029558500493893226,0.028336577759874904,0.030914878597801176,False
A0_m3_margin,full81,49,conduction_recall,0.9843374038896426,0.9826729421076432,0.9858480325644502,False
A0_m3_margin,full81,50,accuracy,0.9676543209876544,0.9658024691358025,0.9695061728395062,False
A0_m3_margin,full81,50,balanced_accuracy,0.9351349098662534,0.9313568722943724,0.9390240994701814,False
A0_m3_margin,full81,50,keyhole_recall,0.8844285714285715,0.8766666666666667,0.8922869047619048,False
A0_m3_margin,full81,50,roc_auc,0.9918325902952768,0.9902983760849432,0.9928982915509035,False
A0_m3_margin,full81,50,pr_auc,0.9646448576807914,0.9605474418783994,0.9682879075823232,False
A0_m3_margin,full81,50,brier_score,0.029501023681202776,0.028387288441588835,0.03071409079367238,False
A0_m3_margin,full81,50,conduction_recall,0.9858412483039347,0.9838941655359565,0.9874944029850747,False
A0_m3_margin,full81,51,accuracy,0.9675308641975308,0.9656790123456791,0.9692592592592595,False
A0_m3_margin,full81,51,balanced_accuracy,0.9347777670091105,0.9307882333462557,0.9386171407572528,False
A0_m3_margin,full81,51,keyhole_recall,0.8837142857142857,0.8757619047619049,0.8914285714285715,False
A0_m3_margin,full81,51,roc_auc,0.9919178781417589,0.9903600127070278,0.9929110938812432,False
A0_m3_margin,full81,51,pr_auc,0.9648538637047854,0.9606893685558675,0.9682054632776013,False
A0_m3_margin,full81,51,brier_score,0.02936645961688571,0.028260899135309867,0.03064609825394707,False
A0_m3_margin,full81,51,conduction_recall,0.9858412483039348,0.9840117028493893,0.9873563998190866,False
A0_m3_margin,full81,52,accuracy,0.9667901234567902,0.9649382716049384,0.9686419753086423,False
A0_m3_margin,full81,52,balanced_accuracy,0.9331727401951285,0.9288975794727661,0.9374120178329135,False
A0_m3_margin,full81,52,keyhole_recall,0.8808095238095237,0.8721904761904764,0.8892380952380952,False
A0_m3_margin,full81,52,roc_auc,0.9917916262841636,0.9901316792660078,0.9928518258275723,False
A0_m3_margin,full81,52,pr_auc,0.9644070767390689,0.9598278325778806,0.9679624730673733,False
A0_m3_margin,full81,52,brier_score,0.029382387904627612,0.028224809837355796,0.03065985108314454,False
A0_m3_margin,full81,52,conduction_recall,0.9855359565807325,0.9837696743554952,0.9869041157847128,False
A0_m3_margin,full81,53,accuracy,0.9680246913580246,0.9661728395061727,0.97,False
A0_m3_margin,full81,53,balanced_accuracy,0.9348186987142212,0.9304837492731148,0.9389293839245333,False
A0_m3_margin,full81,53,keyhole_recall,0.8830476190476191,0.8748083333333332,0.8908571428571429,False
A0_m3_margin,full81,53,roc_auc,0.9920424500872261,0.9903953123990438,0.9931401062867481,False
A0_m3_margin,full81,53,pr_auc,0.9654207734869373,0.9608827114717868,0.9691530998501905,False
A0_m3_margin,full81,53,brier_score,0.02921751905061438,0.028069070599094602,0.030465149172852694,False
A0_m3_margin,full81,53,conduction_recall,0.9865897783808231,0.9852034712799635,0.9879557327001358,False
A0_m3_margin,full81,54,accuracy,0.9680246913580246,0.9660493827160496,0.97,False
A0_m3_margin,full81,54,balanced_accuracy,0.9342559281514508,0.9298489201718679,0.938540736253796,False
A0_m3_margin,full81,54,keyhole_recall,0.8816190476190476,0.8729511904761903,0.889904761904762,False
A0_m3_margin,full81,54,roc_auc,0.992445370549848,0.9916035757360383,0.9931473810600676,False
A0_m3_margin,full81,54,pr_auc,0.9663640003166487,0.9632015017130858,0.9693512077824264,False
A0_m3_margin,full81,54,brier_score,0.028986148586874223,0.02794323456353248,0.030154715776218775,False
