state,repeat,budget,n_cand,n_pos,n_neg,Vmax,Vmin,range,minimax_bound,Vmean,Vmedian,V_margin,V_EQ,V_EQyx,V_random_mean,n_elig_all,margin_is_best,EQ_is_best,EQyx_is_best,frac_cand_best,rho_EQ_V,rho_EQyx_V,rho_margin_V,corr_V_Vother
w85__r04_f04|32,4,32,144,16,1,0.0588235294117647,-0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0042016806722689065,0.0,0.0,0.0,-0.0588235294117647,0.0042016806722689065,210,0,0,0,0.1111111111111111,0.2068984827025405,0.8657599399044511,0.36523574263816705,0.04431889019073936
w85__r04_f04|40,4,40,183,161,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.04856711915535444,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.04856711915535444,195,0,1,1,0.8797814207650273,0.14122276464946584,0.5569940072639032,0.0757004909607497,-0.23280255126423732
w85__r05_f05|16,5,16,21,2,1,0.0588235294117647,-0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0009970089730807592,0.0,0.0,0.0,0.0588235294117647,0.0009970089730807592,59,0,0,1,0.09523809523809523,0.2573121566447272,0.3996495838135976,0.28517080276004997,0.036472310930110254
w85__r05_f05|24,5,24,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0,0,0,,,,,
w85__r05_f05|32,5,32,18,1,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.00130718954248366,0.0,0.0,0.0,0.0588235294117647,0.00130718954248366,45,0,0,1,0.05555555555555555,0.3507925605187681,1.0,0.3038633054443336,-0.11420298157578244
w85__r05_f05|40,5,40,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,0,,,,,
w85__r06_f01|16,6,16,25,5,1,0.0588235294117647,-0.0588235294117647,0.1176470588235294,0.0588235294117647,0.004056795131845841,0.0,0.0,0.0,0.0588235294117647,0.004056795131845841,58,0,0,1,0.2,0.08889155978893272,0.731051868265425,0.04178927605381484,-0.048021518461486334
w85__r06_f01|24,6,24,27,6,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.007058823529411764,0.0,0.0,0.0,0.0588235294117647,0.007058823529411764,50,0,0,1,0.2222222222222222,-0.5146976372306372,0.9898680263941348,-0.4160759407894236,-0.19599838302001024
w85__r06_f01|32,6,32,26,5,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.0065359477124183,0.0,0.0,0.0,0.0588235294117647,0.0065359477124183,45,0,0,1,0.19230769230769232,-0.26679162924453864,0.9927535277132,-0.2982311166558562,-0.3518657752744984
w85__r06_f01|40,6,40,20,1,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.0014005602240896356,0.0,0.0,0.0,0.0588235294117647,0.0014005602240896356,42,0,0,1,0.05,0.2191513360425338,1.0,0.09946433500242821,-0.0816799155175995
w85__r07_f02|16,7,16,62,29,0,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.03775241439859521,0.0,0.0,0.1176470588235294,0.1176470588235294,0.03775241439859521,67,0,1,1,0.22580645161290322,0.6591197969234283,0.8800677871212353,0.6865419224482082,-0.8376236016736224
w85__r07_f02|24,7,24,44,13,0,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.023965141612200407,0.0,0.0,0.1176470588235294,0.1176470588235294,0.023965141612200407,54,0,1,1,0.20454545454545456,0.5849639310566397,0.9588893642528649,0.4860218942570386,-0.7703623355790558
w85__r07_f02|32,7,32,37,3,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.0036014405762304917,0.0,0.0,0.0,0.0588235294117647,0.0036014405762304917,49,0,0,1,0.08108108108108109,0.22261873815654598,0.9989417986454016,0.1391037210186643,-0.6751906048970002
w85__r07_f02|40,7,40,23,3,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.004103967168262654,0.0,0.0,0.0,0.0588235294117647,0.004103967168262654,43,0,0,1,0.13043478260869565,0.0,0.9971139910958992,0.3697869984767234,-0.5855400437691197
w85__r08_f03|16,8,16,60,22,6,0.1176470588235294,-0.1764705882352941,0.2941176470588235,0.14705882352941174,0.009803921568627456,0.0,-0.1764705882352941,0.0588235294117647,-0.1764705882352941,0.009803921568627456,60,0,0,0,0.03333333333333333,0.29555796017957625,0.46323942734985046,0.2983168677204959,-0.4649196762352466
w85__r08_f03|24,8,24,36,7,0,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.009049773755656108,0.0,0.0,0.0588235294117647,0.1176470588235294,0.009049773755656108,52,0,0,1,0.027777777777777776,0.5711804007863159,0.9952718411247499,0.351121197544554,-0.6676875252493802
w85__r08_f03|32,8,32,28,2,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.0017301038062283735,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0017301038062283735,68,0,1,1,0.07142857142857142,0.4131532010084063,0.9993138935727437,0.2575131013123024,-0.34975907862457506
w85__r08_f03|40,8,40,24,1,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.0011312217194570135,0.0,0.0,0.0,0.0588235294117647,0.0011312217194570135,52,0,0,1,0.041666666666666664,0.015177233013891612,1.0,-0.16567442507180566,0.0956521739130435
w85__r09_f04|16,9,16,28,0,6,0.0,-0.0588235294117647,0.0588235294117647,0.02941176470588235,-0.005785920925747348,0.0,0.0,0.0,-0.0588235294117647,-0.005785920925747348,61,0,0,0,,-0.5926325018489662,-0.9906627273725426,-0.6004056057248031,-0.904534033733291
w85__r09_f04|24,9,24,13,1,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.0011098779134295226,0.0,0.0,0.0,0.0,0.0011098779134295226,53,0,0,0,0.07692307692307693,-0.0775791113542719,0.6133167268283227,0.19245008972987526,0.10814761408717503
w85__r09_f04|32,9,32,32,8,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.009411764705882352,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.009411764705882352,50,1,1,1,0.25,0.2423058422987799,0.9866022655651319,0.46116273211703274,-0.5821817364274596
w85__r09_f04|40,9,40,19,2,1,0.0588235294117647,-0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0015082956259426846,0.0,0.0,-0.0588235294117647,0.0588235294117647,0.0015082956259426846,39,0,0,1,0.10526315789473684,0.012463700400439424,0.33079453751394833,0.009676967257094656,0.016511454667095665
w85__r10_f05|16,10,16,60,5,3,0.1764705882352941,-0.1764705882352941,0.3529411764705882,0.1764705882352941,0.004901960784313731,0.0,0.0,0.0588235294117647,0.1176470588235294,0.004901960784313731,60,0,0,0,0.016666666666666666,0.06627482248935221,0.2091310792522229,0.05965921323590517,0.03169688178650888
w85__r10_f05|24,10,24,34,3,1,0.1176470588235294,-0.0588235294117647,0.1764705882352941,0.08823529411764705,0.004524886877828056,0.0,0.0,0.0,0.1176470588235294,0.004524886877828056,52,0,0,1,0.058823529411764705,0.28639636893728376,0.48402050720695106,0.2211868044220325,0.27294771560289083
w85__r10_f05|32,10,32,29,1,1,0.1176470588235294,-0.0588235294117647,0.1764705882352941,0.08823529411764705,0.0013368983957219272,0.0,0.0,0.1176470588235294,0.1176470588235294,0.0013368983957219272,44,0,1,1,0.034482758620689655,0.06280742930213278,0.03571428571428572,-0.01569412051435861,0.12537117101536
w85__r10_f05|40,10,40,45,0,2,0.0,-0.0588235294117647,0.0588235294117647,0.02941176470588235,-0.0019286403085824492,0.0,0.0,-0.0588235294117647,-0.0588235294117647,-0.0019286403085824492,61,0,0,0,,-0.12454941948639571,-0.9997417021783078,-0.3404238664681261,-0.36514060940972987
w85__r11_f01|16,11,16,49,7,17,0.1176470588235294,-0.0588235294117647,0.1764705882352941,0.08823529411764705,-0.004821600771456123,0.0,0.0,-0.0588235294117647,0.0,-0.004821600771456123,61,0,0,0,0.10204081632653061,-0.18034994335972832,-0.03676954323826137,-0.189002245938357,-0.6549053858176479
w85__r11_f01|24,11,24,32,1,1,0.0588235294117647,-0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0,0.0,-0.0588235294117647,0.0,53,0,0,0,0.03125,-0.21681092591988357,-0.03225806451612903,-0.27801921874276636,-7.589415207398511e-19
w85__r11_f01|32,11,32,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,0,,,,,
w85__r11_f01|40,11,40,84,0,8,0.0,-0.0588235294117647,0.0588235294117647,0.02941176470588235,-0.003158310303987366,0.0,-0.0588235294117647,0.0,-0.0588235294117647,-0.003158310303987366,149,0,0,0,,-0.08195706633442627,-0.9983593098055478,-0.40309495891013736,-0.3029049520375345
w85__r12_f02|16,12,16,44,0,23,0.0,-0.1176470588235294,0.1176470588235294,0.0588235294117647,-0.02352941176470588,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.02352941176470588,60,0,0,0,,-0.6503178498969554,-0.9195194660438658,-0.24603779675585258,-0.21974926263945357
w85__r12_f02|24,12,24,29,1,1,0.0588235294117647,-0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0,0.0,-0.0588235294117647,0.0,53,0,0,0,0.034482758620689655,-0.266832911963873,-0.03571428571428572,-0.23812820170664337,-1.4146136437858745e-18
w85__r12_f02|32,12,32,28,1,2,0.0588235294117647,-0.0588235294117647,0.1176470588235294,0.0588235294117647,-0.0012515644555694616,0.0,-0.0588235294117647,0.0,-0.0588235294117647,-0.0012515644555694616,47,0,0,0,0.03571428571428571,-0.1213494843869322,-0.3322259510387403,-0.06780366724669853,-0.08382416389637536
w85__r12_f02|40,12,40,72,0,2,0.0,-0.0588235294117647,0.0588235294117647,0.02941176470588235,-0.0011312217194570135,0.0,0.0,0.0,-0.0588235294117647,-0.0011312217194570135,104,0,0,0,,0.0,-0.9999008084112028,0.012199927659161952,-0.059388454400880024
w85__r13_f03|16,13,16,131,0,92,0.0,-0.1764705882352941,0.1764705882352941,0.08823529411764705,-0.05433318365514144,-0.0588235294117647,-0.0588235294117647,-0.1176470588235294,-0.1176470588235294,-0.05433318365514144,131,0,0,0,,-0.7040377211582172,-0.9161950620776373,-0.7320897045656235,-0.28949031220047594
w85__r13_f03|24,13,24,84,0,29,0.0,-0.1176470588235294,0.1176470588235294,0.0588235294117647,-0.0207961972667855,0.0,-0.1176470588235294,-0.1176470588235294,-0.1176470588235294,-0.0207961972667855,99,0,0,0,,-0.6237920103993526,-0.9652850063267678,-0.712454611235041,-0.1446407426953817
w85__r13_f03|32,13,32,72,22,0,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.02277039848197343,0.0,0.0,0.1176470588235294,0.1176470588235294,0.02277039848197343,93,0,1,1,0.19444444444444445,0.38509549583831554,0.9689507083997203,0.3058678292166721,-0.4135542969927795
w85__r13_f03|40,13,40,39,2,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.0015898251192368838,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0015898251192368838,74,0,1,1,0.05128205128205128,0.16529544404850166,0.9996536796432934,0.23756409631455777,-0.32135252690935623
w85__r14_f04|16,14,16,103,27,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.01176470588235294,0.0,0.0,0.0,0.0588235294117647,0.01176470588235294,135,0,0,1,0.2621359223300971,0.568827711307304,0.9848513923392532,0.5479507820397607,0.0934293698712014
w85__r14_f04|24,14,24,89,1,8,0.0588235294117647,-0.1176470588235294,0.1764705882352941,0.08823529411764705,-0.00676730869338886,0.0,0.0,-0.1176470588235294,-0.1176470588235294,-0.00676730869338886,113,0,0,0,0.011235955056179775,-0.2539163245425588,-0.787692239750951,-0.2612306542640991,-0.41228095268944503
w85__r14_f04|32,14,32,61,0,9,0.0,-0.0588235294117647,0.0588235294117647,0.02941176470588235,-0.003676470588235293,0.0,0.0,0.0,0.0,-0.003676470588235293,144,0,0,0,,-0.43582128786724034,-0.8459855264902837,-0.01837783155280846,-0.3292720763919829
w85__r14_f04|40,14,40,52,0,3,0.0,-0.0588235294117647,0.0588235294117647,0.02941176470588235,-0.0011534025374855823,0.0,0.0,0.0,0.0,-0.0011534025374855823,153,0,0,0,,-0.08533371795637007,-0.838446344424474,-0.2610372841811354,-0.4361868415337033
w85__r15_f05|16,15,16,52,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,0,0,0,,,,,
w85__r15_f05|24,15,24,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,0,0,0,,,,,
w85__r15_f05|32,15,32,217,0,179,0.0,-0.0588235294117647,0.0588235294117647,0.02941176470588235,-0.0480795057749127,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0480795057749127,219,0,0,0,,-0.27485619577826975,-0.6565608913228708,-0.22278836714140035,0.08987928900628236
w85__r15_f05|40,15,40,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,0,0,0,,,,,
w85__r16_f01|16,16,16,59,19,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.017194570135746604,0.0,0.0,0.0,0.0588235294117647,0.017194570135746604,65,0,0,1,0.3220338983050847,-0.1608345075355805,0.9755064854862866,-0.3475592234326453,-0.1800456457134965
w85__r16_f01|24,16,24,48,2,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.0015898251192368838,0.0,0.0,0.0,0.0588235294117647,0.0015898251192368838,74,0,0,1,0.041666666666666664,0.26546975463410966,0.9997736276145301,0.16556648211861222,-0.22291128503014102
w85__r16_f01|32,16,32,83,0,26,0.0,-0.1176470588235294,0.1176470588235294,0.0588235294117647,-0.013125911521633444,0.0,-0.1176470588235294,-0.1176470588235294,-0.1176470588235294,-0.013125911521633444,121,0,0,0,,-0.5021745565224361,-0.9796146563313108,-0.6324598631743037,-0.6225878736806959
w85__r16_f01|40,16,40,79,9,0,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.0065359477124183,0.0,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0065359477124183,90,0,0,1,0.012658227848101266,0.29350657111575024,0.9983388859074966,0.4478511154025057,-0.6488603883148454
w85__r17_f02|16,17,16,202,31,23,0.1176470588235294,-0.1176470588235294,0.2352941176470588,0.1176470588235294,0.0037798251830852905,0.0,-0.0588235294117647,0.0,0.0,0.0037798251830852905,249,0,0,0,0.04455445544554455,0.2570264709155542,0.18186553562253688,0.1379569873227026,-0.4252014878426069
w85__r17_f02|24,17,24,123,20,2,0.0588235294117647,-0.0588235294117647,0.1176470588235294,0.0588235294117647,0.004185073238781678,0.0,0.0588235294117647,0.0,0.0588235294117647,0.004185073238781678,253,1,0,1,0.16260162601626016,0.10490989032786506,0.8197675600389677,0.23579288350213568,-0.0575386451166826
w85__r17_f02|32,17,32,113,0,12,0.0,-0.0588235294117647,0.0588235294117647,0.02941176470588235,-0.003029537995455693,0.0,0.0,0.0,-0.0588235294117647,-0.003029537995455693,233,0,0,0,,-0.5218081436263103,-0.9019871453218566,-0.15410471434772255,0.034210801140503636
w85__r17_f02|40,17,40,142,0,16,0.0,-0.1176470588235294,0.1176470588235294,0.0588235294117647,-0.007785467128027676,0.0,0.0,-0.1176470588235294,-0.1176470588235294,-0.007785467128027676,204,0,0,0,,-0.5470039500171788,-0.9950489016236805,-0.33413917166534773,-0.0022174642742914135
w85__r18_f03|16,18,16,134,20,3,0.1176470588235294,-0.1176470588235294,0.2352941176470588,0.1176470588235294,0.004878048780487805,0.0,0.0,0.0,-0.1176470588235294,0.004878048780487805,205,0,0,0,0.007462686567164179,-0.38268569692764015,0.31341601078261855,-0.31136462723063746,0.06428474734547315
w85__r18_f03|24,18,24,135,45,0,0.2352941176470588,0.0,0.2352941176470588,0.1176470588235294,0.018099547511312215,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.018099547511312215,156,0,0,0,0.007407407407407408,0.34934482847101034,0.9490175204530804,0.564390935045796,-0.21568005186540076
w85__r18_f03|32,18,32,98,8,1,0.1176470588235294,-0.0588235294117647,0.1764705882352941,0.08823529411764705,0.0037707390648567115,0.0,-0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0037707390648567115,156,0,0,1,0.030612244897959183,0.3282561831865475,0.7727977593252084,0.1483633482716334,0.06428862993595441
w85__r18_f03|40,18,40,44,3,1,0.0588235294117647,-0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0009803921568627449,0.0,0.0,0.0,0.0,0.0009803921568627449,120,0,0,0,0.06818181818181818,-0.0131639692068387,0.3228035660381528,-0.0002827467645023556,-0.13141220939221307
w85__r19_f04|16,19,16,186,70,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.016945049624788187,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.016945049624788187,243,1,1,1,0.3763440860215054,0.7287662452027354,0.964181637806462,0.3856715296506818,-0.229311216540796
w85__r19_f04|24,19,24,152,11,1,0.0588235294117647,-0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0022366360993066425,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0022366360993066425,263,0,1,1,0.07236842105263158,0.24238012261625536,0.8219093268350214,0.3172125666883319,0.32488128926146476
w85__r19_f04|32,19,32,59,1,1,0.0588235294117647,-0.1176470588235294,0.1764705882352941,0.08823529411764705,-0.0002855511136493432,0.0,0.0588235294117647,-0.1176470588235294,-0.1176470588235294,-0.0002855511136493432,206,1,0,0,0.01694915254237288,-0.07074731713416571,-0.017241379310344827,0.005405800292019178,-0.045496828271874575
w85__r19_f04|40,19,40,133,1,0,0.0588235294117647,0.0,0.0588235294117647,0.02941176470588235,0.00026028110359187917,0.0,0.0,0.0,0.0588235294117647,0.00026028110359187917,226,0,0,1,0.007518796992481203,0.0816441827429046,0.9999999999999999,0.10881920030265087,-0.027598014976834888
w85__r20_f05|16,20,16,63,8,15,0.0588235294117647,-0.1176470588235294,0.1764705882352941,0.08823529411764705,-0.01493930905695609,0.0,0.0588235294117647,-0.1176470588235294,-0.1176470588235294,-0.01493930905695609,63,1,0,0,0.12698412698412698,-0.10030127741578657,-0.47799426485346164,0.10507608163210676,-0.631105680178009
w85__r20_f05|24,20,24,32,4,0,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.005446623093681914,0.0,0.0,0.0,0.1176470588235294,0.005446623093681914,54,0,0,1,0.03125,-0.27787308667671473,0.9988895054875395,-0.3852027130767027,0.011259176802230828
w85__r20_f05|32,20,32,33,5,0,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.008578431372549015,0.0,0.0,0.0,0.1176470588235294,0.008578431372549015,48,0,0,1,0.06060606060606061,-0.3075335049216516,0.9989264623851041,-0.31590882719033697,-0.3005749323821493
w85__r20_f05|40,20,40,25,5,0,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.009150326797385616,0.0,0.0,0.0,0.1176470588235294,0.009150326797385616,45,0,0,1,0.08,-0.34689835701795557,0.9980295547357224,-0.21692025004706647,-0.5427153857977801
