benchmark,display_name,best_classifier_global_method,best_classifier_global_error,best_classifier_q20_method,best_classifier_q20_error,best_classifier_q30_method,best_classifier_q30_error,gp_regressor_reference_source,surrogate_family_comparison_caveat,best_gp_regressor_global_method,best_gp_regressor_global_error,classifier_beats_gp_regressor_global,best_gp_regressor_q20_method,best_gp_regressor_q20_error,classifier_beats_gp_regressor_q20,best_gp_regressor_q30_method,best_gp_regressor_q30_error,classifier_beats_gp_regressor_q30
branin,Thresholded Branin,classifier_uncertainty_repulsion,0.080400,classifier_uncertainty_repulsion,0.261000,classifier_uncertainty_repulsion,0.197833,week4_05_gated_geometric_boundary_contraction,Classifier and regressor rows use different surrogate outputs; this is not an acquisition-only comparison.,randomized_straddle,0.060200,False,smallest_abs_mu,0.246750,False,randomized_straddle,0.186500,False
ackley,Thresholded 4D Ackley,classifier_uncertainty_repulsion,0.175900,classifier_uncertainty_repulsion,0.417500,classifier_uncertainty_repulsion,0.379667,week4_05_gated_geometric_boundary_contraction,Classifier and regressor rows use different surrogate outputs; this is not an acquisition-only comparison.,straddle,0.168400,False,randomized_straddle,0.408400,False,randomized_straddle,0.368200,False
