benchmark,surrogate_variant,acquisition_rule,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_p_plus,acquisition_selected_uncertainty_score,acquisition_selected_entropy,acquisition_binary_entropy_margin_note,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_beta,acquisition_selected_shortlist_position,acquisition_selected_normalized_uncertainty,acquisition_selected_raw_diversity,acquisition_selected_normalized_diversity,acquisition_selected_score,acquisition_repulsion_bandwidth,acquisition_selected_raw_distance_to_labelled,acquisition_selected_repulsion
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,32,43,44,572,0.4801980644143189,False,False,True,567,0.4997483798304185,0.999496759660837,0.6931470539345206,null,0.1,25,396,0.5,3,0.9936191672007492,0.3662631762568687,0.8564134051381168,0.925016286169433,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,33,44,45,2720,0.9446757096330689,False,False,False,2691,0.5039161665746219,0.9921676668507562,0.693116507525052,null,0.1,25,396,0.5,26,0.9142274005821313,0.41132918784319433,0.9516898688926705,0.9329586347374008,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,34,45,46,1652,2.7490423924603977,False,False,False,1639,0.5005338880576811,0.9989322238846379,0.6931466104869206,null,0.1,25,396,0.5,7,0.9887356747854209,0.38387171449467644,0.8161321520208149,0.9024339134031178,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,35,46,47,209,0.7303862900510847,False,False,False,206,0.5025602426318336,0.9948795147363327,0.6931340708179891,null,0.1,25,396,0.5,19,0.9490907211815529,0.3841020002580386,0.8167297292707779,0.8829102252261654,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,36,47,48,1010,2.803471472754069,False,False,False,1000,0.4903975057080352,0.9807950114160704,0.6929627534286231,null,0.1,25,396,0.5,90,0.7910813927319222,0.4547280727851995,1.0,0.8955406963659611,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,37,48,49,3638,0.12777414022662548,True,True,True,3596,0.5011817011985444,0.9976365976029111,0.6931443877219001,null,0.1,25,396,0.5,3,0.9849101592341784,0.326567970632934,0.7836579136399621,0.8842840364370702,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,38,49,50,1794,0.31690133718856117,False,True,True,1775,0.50513930723465,0.9897213855307001,0.6930943546720431,null,0.1,25,396,0.5,41,0.8993386204550476,0.3573562095702636,0.9394151720819686,0.919376896268508,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,39,50,51,3946,0.6071850750369716,False,False,False,3897,0.4995816552979895,0.999163310595979,0.693146830535325,null,0.1,25,395,0.5,4,0.9925324013051143,0.3120724221887215,0.7917027059906816,0.892117553647898,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,40,51,52,715,0.8332212027969312,False,False,False,706,0.49812327394395295,0.9962465478879059,0.693140136342026,null,0.1,25,395,0.5,12,0.966344986818231,0.3508760881216503,0.9271689887715869,0.9467569877949089,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,41,52,53,2908,2.7122301914121323,False,False,False,2871,0.5051638407030605,0.9896723185938789,0.6930938491102443,null,0.1,25,395,0.5,26,0.9139567362271775,0.3468746564584328,0.905225097705672,0.9095909169664248,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,42,53,54,412,0.4791859322103811,False,False,True,406,0.5038058927784279,0.9923882144431442,0.6931182106405105,null,0.1,25,395,0.5,24,0.9390248153527622,0.34380011407178324,0.8730298887342165,0.9060273520434894,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,43,54,55,3917,0.49638939118525016,False,False,True,3865,0.4997335944868626,0.9994671889737252,0.6931470386161438,null,0.1,25,395,0.5,1,0.9993473429845215,0.3368607040904239,0.8237161262297047,0.9115317346071131,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,44,55,56,1200,1.1720633998156913,False,False,False,1185,0.5054564870078231,0.9890870259843538,0.6930876328770272,null,0.1,25,395,0.5,38,0.8805649891499198,0.37401720790023607,0.9355229345201481,0.908043961835034,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,45,56,57,3354,2.2664920019653216,False,False,False,3308,0.5079235124371291,0.9841529751257418,0.6930216112052872,null,0.1,25,395,0.5,61,0.829333465469609,0.39544472529187963,1.0,0.9146667327348045,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,46,57,58,3189,0.9034719885533313,False,False,False,3145,0.49977760692143264,0.9995552138428653,0.6931470816425793,null,0.1,25,395,0.5,2,0.9960106723948139,0.3145801416959392,0.8501139293615035,0.9230623008781587,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,47,58,59,1416,0.22795828673987906,False,True,True,1399,0.49936604150802677,0.9987320830160535,0.6931463767529908,null,0.1,25,395,0.5,5,0.9885163335271725,0.3465808602734004,0.9628766747988884,0.9756965041630304,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,48,59,60,177,2.074162438461622,False,False,False,174,0.4969136362245896,0.9938272724491792,0.6931281291562513,null,0.1,25,395,0.5,25,0.9543989639399918,0.3441303202173777,0.9086485214789284,0.93152374270946,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,49,60,61,299,0.6671946701232301,False,False,False,294,0.501022538494946,0.9979549230101079,0.6931450893885404,null,0.1,25,394,0.5,12,0.9799528724329744,0.3060016145141829,0.8441024402040502,0.9120276563185123,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,50,61,62,573,0.01309136432668545,True,True,True,563,0.5002789464400839,0.9994421071198323,0.6931470249377043,null,0.1,25,394,0.5,3,0.9962457305699509,0.3701895120142305,1.0,0.9981228652849754,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,51,62,63,2379,1.9741910928703827,False,False,False,2341,0.4990199965901454,0.9980399931802908,0.6931452597453488,null,0.1,25,394,0.5,8,0.980619082332039,0.3273463639863014,0.9085947107156571,0.9446068965238481,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,52,63,64,2401,2.3881160095533858,False,False,False,2362,0.5019830956730047,0.9960338086539906,0.6931393152024274,null,0.1,25,394,0.5,13,0.9645456508104198,0.3136355853244554,0.8671681646913257,0.9158569077508727,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,53,64,65,3568,0.7375802822476007,False,False,False,3514,0.4948282562611137,0.9896565125222274,0.6930936857394385,null,0.1,25,394,0.5,57,0.8736617340324757,0.35264341414589007,1.0,0.9368308670162379,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,54,65,66,1634,2.3172975963443783,False,False,False,1612,0.5033248902761605,0.9933502194476791,0.6931250706062978,null,0.1,25,394,0.5,37,0.9391484804796605,0.3237703730891945,0.9872150750038206,0.9631817777417405,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,55,66,67,2341,0.6513545342555247,False,False,False,2302,0.5010528414704551,0.9978943170590897,0.6931449636079832,null,0.1,25,394,0.5,5,0.9824539725213084,0.3072021485694385,0.9321685903508321,0.9573112814360702,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,56,67,68,2146,0.7881198251554071,False,False,False,2114,0.502469921104673,0.9950601577906539,0.6931349794897966,null,0.1,25,394,0.5,20,0.9491382443443217,0.3499480542880859,1.0,0.9745691221721609,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,57,68,69,3035,2.5753447894301686,False,False,False,2986,0.49867686036659586,0.9973537207331917,0.6931436791588796,null,0.1,25,394,0.5,13,0.9694166221496285,0.33130549216590716,0.9550832381180303,0.9622499301338294,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,58,69,70,625,0.8889320227499216,False,False,False,614,0.5037086272548956,0.9925827454902088,0.6931196724754812,null,0.1,25,394,0.5,29,0.9364418460659509,0.3226457593476234,0.98347864368059,0.9599602448732705,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,59,70,71,472,2.054024748756417,False,False,False,463,0.49079487482718065,0.9815897496543613,0.6929777023265438,null,0.1,25,393,0.5,53,0.8439170553978432,0.3125607462877136,0.9499720651111386,0.896944560254491,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,60,71,72,856,2.2965951532621087,False,False,False,839,0.5096843428094608,0.9806313143810783,0.6929595958390071,null,0.1,25,393,0.5,66,0.8366087889497595,0.3126464850708135,0.9426989297710289,0.8896538593603942,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,61,72,73,1315,1.0501566588364746,False,False,False,1292,0.4947793170918402,0.9895586341836804,0.6930926685093617,null,0.1,25,393,0.5,32,0.9112607322236853,0.284577709518468,0.8570008597640871,0.8841307959938862,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,62,73,74,3362,0.3849443089750597,False,False,True,3300,0.4954725923586114,0.9909451847172228,0.6931061851598321,null,0.1,25,393,0.5,23,0.9210828787209572,0.31072552924139435,0.9845093414001781,0.9527961100605676,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,63,74,75,440,0.4744749172435707,False,False,True,431,0.5050352174352941,0.9899295651294118,0.6930964728736082,null,0.1,25,393,0.5,31,0.9151959615391718,0.29829180360135016,0.9329364404985389,0.9240662010188554,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,64,75,76,943,0.12985151042077447,True,True,True,924,0.4958070413502744,0.9916140827005488,0.6931120183433397,null,0.1,25,393,0.5,27,0.9281930924461193,0.2876041651109488,0.8993243611404531,0.9137587267932862,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,65,76,77,3053,1.736720618910482,False,False,False,2997,0.49819052919000484,0.9963810583800097,0.6931406321764271,null,0.1,25,393,0.5,21,0.9673806149373276,0.31781987213095503,1.0,0.9836903074686638,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,66,77,78,2373,2.5929267974179364,False,False,False,2326,0.49675601887422705,0.9935120377484541,0.6931261335851977,null,0.1,25,393,0.5,28,0.9506951530559962,0.2918706989390569,0.9215984065047358,0.936146779780366,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,67,78,79,2575,1.0301146470403193,False,False,False,2523,0.5038468416198949,0.9923063167602102,0.6931175838870594,null,0.1,25,393,0.5,32,0.9355174954393598,0.2979119720018242,0.9419048674277616,0.9387111814335607,null,null,null
ackley,optimized_ard_gpc,classifier_gated_diversity,classifier_gated_diversity,0,68,79,80,2697,1.6051921824784934,False,False,False,2644,0.5034939993562517,0.9930120012874966,0.6931227642982238,null,0.1,25,393,0.5,28,0.9095535982379669,0.33791267645757844,0.977871104852689,0.943712351545328,null,null,null
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,1,12,13,2591,0.5376218142240283,False,False,True,2583,0.49946708613408597,0.9989341722681719,0.6931466125654608,null,0.1,25,399,null,4,0.9903488017070701,null,null,0.9872769626560062,0.15,0.5098138241570433,0.9968982251043582
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,2,13,14,2611,1.177088351690811,False,False,False,2602,0.4986198293235362,0.9972396586470724,0.6931433708129149,null,0.1,25,399,null,4,0.9830655361789481,null,null,0.9770320152263154,0.15,0.4787489183915787,0.9938625445297531
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,3,14,15,2112,0.7395523818641383,False,False,False,2107,0.49993137232559737,0.9998627446511947,0.6931471711404299,null,0.1,25,399,null,0,1.0,null,null,0.9998036971917234,0.15,0.6197687849446805,0.9998036971917234
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,4,15,16,731,1.4013662043312696,False,False,False,728,0.5002903462391991,0.9994193075216018,0.6931470119580585,null,0.1,25,399,null,3,0.9968253828561039,null,null,0.9945295401618983,0.15,0.522787150002137,0.9976968456725815
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,5,16,17,1082,1.083327374515763,False,False,False,1077,0.5002070895568442,0.9995858208863115,0.6931470947877737,null,0.1,25,399,null,2,0.997700467032746,null,null,0.9966081199675865,0.15,0.5538687570852886,0.9989051352572699
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,6,17,18,3622,0.34319215644208256,False,True,True,3606,0.5036047959070462,0.9927904081859076,0.6931211912277332,null,0.1,25,399,null,13,0.9603841940822554,null,null,0.9551844758713463,0.15,0.4846058230923503,0.9945857936407648
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,7,18,19,2843,1.976704684992857,False,False,False,2830,0.5001507787572945,0.999698442485411,0.6931471350914774,null,0.1,25,399,null,0,1.0,null,null,0.9990890594860997,0.15,0.5612900170374912,0.9990890594860997
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,8,19,20,331,1.2851550009610495,False,False,False,330,0.5023666883544706,0.9952666232910587,0.6931359780905791,null,0.1,25,399,null,15,0.9791864325544352,null,null,0.9760109499450342,0.15,0.5078452613322775,0.9967570193950533
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,9,20,21,3024,2.2223266273318227,False,False,False,3008,0.4967876263432238,0.9935752526864476,0.6931265417289363,null,0.1,25,398,null,6,0.968393417398756,null,null,0.9399936961812619,0.15,0.39851807920080334,0.9706733640406399
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,10,21,22,1241,2.5495686157325785,False,False,False,1234,0.499820641506654,0.999641283013308,0.6931471162210057,null,0.1,25,398,null,3,0.9982734300365516,null,null,0.9859760009063729,0.15,0.44480182616172653,0.9876813017754782
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,11,22,23,1564,0.19771886461957422,False,True,True,1556,0.49977650489672104,0.9995530097934421,0.6931470806598197,null,0.1,25,398,null,1,0.9963528349927117,null,null,0.9593440354637095,0.15,0.38494487681385126,0.9628557291862647
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,12,23,24,2761,0.23445605986942297,False,True,True,2745,0.5008770090726302,0.9982459818547396,0.6931456422693296,null,0.1,25,398,null,1,0.9914015898574389,null,null,0.9838515446459685,0.15,0.4684981069354842,0.9923844733670882
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,13,24,25,23,3.3803342681636046,False,False,False,23,0.5003099482618188,0.9993801034763623,0.6931469884240831,null,0.1,25,398,null,0,1.0,null,null,0.9948158250710991,0.15,0.48661741229408007,0.9948158250710991
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,14,25,26,1245,0.7647809366515173,False,False,False,1236,0.4999255287255018,0.9998510574510036,0.6931471694680038,null,0.1,25,398,null,0,1.0,null,null,0.9795137825011684,0.15,0.41828235933067787,0.9795137825011684
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,15,26,27,2754,1.1954682197044963,False,False,False,2736,0.4992610267442119,0.9985220534884238,0.6931460883966022,null,0.1,25,398,null,11,0.9642768838016698,null,null,0.9336524174996915,0.15,0.39399373801631077,0.9682410033711054
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,16,27,28,1643,0.43050732757022203,False,False,True,1632,0.49965684882291117,0.9993136976458223,0.6931469450544662,null,0.1,25,398,null,8,0.9894189378075129,null,null,0.9573430653013563,0.15,0.39281753744404874,0.9675811011084601
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,17,28,29,3179,2.9712221051189243,False,False,False,3153,0.4999283610843874,0.9998567221687747,0.6931471702956769,null,0.1,25,398,null,0,1.0,null,null,0.9442877673554462,0.15,0.36047191191990297,0.9442877673554462
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,18,29,30,2036,0.940610860313905,False,False,False,2023,0.49767905909877097,0.9953581181975419,0.6931364069879213,null,0.1,25,398,null,12,0.9648080690307926,null,null,0.9509551163958518,0.15,0.43698327849097457,0.9856417529251627
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,19,30,31,2099,4.364457873921738,False,False,False,2085,0.4999411976100162,0.9998823952200324,0.6931471736445032,null,0.1,25,397,null,0,1.0,null,null,0.9474408870548495,0.15,0.3640903118600977,0.9474408870548495
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,20,31,32,951,0.6380033884198433,False,False,False,944,0.5014231748128322,0.9971536503743357,0.6931431297013797,null,0.1,25,397,null,13,0.9840141237216263,null,null,0.9617037455883682,0.15,0.41279107692356387,0.9773271769221378
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,21,32,33,2847,2.6487457248680712,False,False,False,2822,0.49927793244443297,0.9985558648888659,0.6931461377964733,null,0.1,25,397,null,2,0.9859777898848371,null,null,0.9277687991941849,0.15,0.35683571893949045,0.9409631826519631
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,22,33,34,1784,3.3313792198770606,False,False,False,1771,0.5001430782819654,0.9997138434360693,0.6931471396171551,null,0.1,25,397,null,0,1.0,null,null,0.9591436739453703,0.15,0.37933654241600273,0.9591436739453703
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,23,34,35,3670,0.045299905633553905,True,True,True,3637,0.49979362564768304,0.9995872512953661,0.6931470953791963,null,0.1,25,397,null,1,0.9978733696334722,null,null,0.9275096714244618,0.15,0.3454528921581971,0.9294863453116746
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,24,35,36,231,1.041593297918924,False,False,False,230,0.5018736472503154,0.9962527054993693,0.693140159435476,null,0.1,25,397,null,11,0.9783422077926908,null,null,0.9589199470629567,0.15,0.4199699799683306,0.9801477841035254
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,25,36,37,1095,0.22829187454278177,False,True,True,1085,0.49973114924464945,0.9994622984892989,0.693147035998481,null,0.1,25,397,null,0,1.0,null,null,0.9531551947949213,0.15,0.37113499175823794,0.9531551947949213
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,26,37,38,1371,0.1689426552450115,True,True,True,1358,0.500074840398945,0.99985031920211,0.6931471693577747,null,0.1,25,397,null,3,0.9975551011565883,null,null,0.9607173536929394,0.15,0.38528599044952877,0.9630719672317466
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,27,38,39,438,0.014203808248783645,True,True,True,433,0.5032075043769009,0.9935849912461983,0.693126604250161,null,0.1,25,397,null,17,0.9487693709218956,null,null,0.9175220306842259,0.15,0.39191251173881886,0.9670653994581344
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,28,39,40,1200,1.1720633998156913,False,False,False,1188,0.5000257095289405,0.9999485809421189,0.6931471792379855,null,0.1,25,397,null,1,0.9995803100440902,null,null,0.9684237352445441,0.15,0.39506196907174523,0.9688303436087373
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,29,40,41,1133,0.32325140232423877,False,True,True,1121,0.5008993163277569,0.9982013673444863,0.6931455630193584,null,0.1,25,396,null,10,0.9855501786367575,null,null,0.8920240537101568,0.15,0.325535198606182,0.9051026249561753
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,30,41,42,407,2.1611088081650056,False,False,False,402,0.49926008579777537,0.9985201715955507,0.6931460856134923,null,0.1,25,396,null,4,0.9916282094157105,null,null,0.925764192678547,0.15,0.34932652244548296,0.9335799283322406
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,31,42,43,3694,1.8606996581780226,False,False,False,3652,0.5026610464375025,0.9946779071249949,0.6931330181568022,null,0.1,25,396,null,17,0.9596290472512818,null,null,0.9419367885871374,0.15,0.42391494774395677,0.9815634398366521
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,32,43,44,615,1.6717343524146973,False,False,False,608,0.49916500341632775,0.9983300068326555,0.6931457861207077,null,0.1,25,396,null,6,0.9880358226699398,null,null,0.8988297027248102,0.15,0.32895990466787034,0.9097136784938925
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,33,44,45,804,0.263141067383156,False,True,True,793,0.4943751861206245,0.988750372241249,0.6930839021628603,null,0.1,25,396,null,32,0.9105046943413516,null,null,0.8890772554017299,0.15,0.4107550416474217,0.9764664157441582
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,34,45,46,2742,2.3609712689634357,False,False,False,2710,0.49874966991836667,0.9974993398367333,0.6931440539060605,null,0.1,25,396,null,8,0.9690888594527028,null,null,0.9565786606012207,0.15,0.4424268799036108,0.9870907618744608
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,35,46,47,3469,2.2017509199534953,False,False,False,3427,0.5009213805488981,0.9981572389022038,0.6931454826747525,null,0.1,25,396,null,5,0.990856006965493,null,null,0.9001508640767405,0.15,0.3280136924612966,0.9084577958339901
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,36,47,48,747,2.4448441873494957,False,False,False,737,0.4973448434669381,0.9946896869338762,0.693133080781247,null,0.1,25,396,null,25,0.931195945037872,null,null,0.9238859151305836,0.15,0.46703854882300627,0.9921498477884898
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,37,48,49,2493,0.7535351897315152,False,False,False,2463,0.4988003473108802,0.9976006946217604,0.6931443022240347,null,0.1,25,396,null,18,0.9514187951862667,null,null,0.8825138004337204,0.15,0.34370795043790053,0.927576588668236
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,38,49,50,2200,1.1790766030089141,False,False,False,2172,0.5002825875397378,0.9994348249205245,0.6931470208485015,null,0.1,25,396,null,3,0.9896266522786358,null,null,0.9614660628524687,0.15,0.400216432801995,0.9715442289662201
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,39,50,51,3348,1.4127218126975123,False,False,False,3303,0.5003256151222886,0.9993487697554229,0.6931469685095146,null,0.1,25,395,null,4,0.9926932427219,null,null,0.9481554393271997,0.15,0.3737428941318678,0.9551343743686816
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,40,51,52,2881,1.8581681252119022,False,False,False,2840,0.4999407450125438,0.9998814900250876,0.6931471735376382,null,0.1,25,395,null,1,0.9997942750020206,null,null,0.8717253345613237,0.15,0.30409560462706,0.8719047071554415
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,41,52,53,2163,1.58769062368615,False,False,False,2135,0.49956349326937244,0.9991269865387449,0.6931467994836451,null,0.1,25,395,null,4,0.9906744035476142,null,null,0.9068714198038224,0.15,0.3333860812271308,0.9154081467698241
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,42,53,54,1964,0.044867696956186975,True,True,True,1939,0.5001459708747649,0.9997080582504703,0.6931471379449521,null,0.1,25,395,null,4,0.9969291564387436,null,null,0.8815385909152309,0.15,0.31150613181168874,0.8842539966072275
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,43,54,55,1827,2.604107240913841,False,False,False,1802,0.49840783343061634,0.9968156668612327,0.6931421105626077,null,0.1,25,395,null,12,0.9643600803890306,null,null,0.8973212831108848,0.15,0.3463794099671841,0.9304836454334549
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,44,55,56,219,0.10747319005775147,True,True,True,218,0.49973298613758993,0.9994659722751799,0.6931470379671332,null,0.1,25,395,null,0,1.0,null,null,0.8803494579304991,0.15,0.30910046431564653,0.8803494579304991
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,45,56,57,1042,2.047535614352908,False,False,False,1027,0.5009289828497052,0.9981420343005896,0.6931454545406821,null,0.1,25,395,null,9,0.9820537196852013,null,null,0.8773331809338797,0.15,0.3173732558439094,0.8933657735292831
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,46,57,58,1902,1.3236313992895763,False,False,False,1874,0.49916120558487664,0.9983224111697533,0.6931457734071436,null,0.1,25,395,null,5,0.9856260698651642,null,null,0.8407673952165288,0.15,0.29374875236514986,0.8530287711764235
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,47,58,59,91,1.2070505974447876,False,False,False,90,0.4991126442764573,0.9982252885529146,0.6931456057587584,null,0.1,25,395,null,6,0.9826374506015703,null,null,0.9308767437936707,0.15,0.36395384560020894,0.9473247159710718
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,48,59,60,2791,0.836764920071964,False,False,False,2746,0.4944296106161161,0.9888592212322322,0.6930851208003539,null,0.1,25,395,null,46,0.8966749294548338,null,null,0.8581306740768475,0.15,0.37631088841136295,0.9570142376999201
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,49,60,61,2589,0.1597626052931993,True,True,True,2549,0.5015503189980386,0.9968993620039228,0.6931423735742516,null,0.1,25,394,null,8,0.9717730427992275,null,null,0.8589626618737434,0.15,0.31129347295468024,0.8839128315388028
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,50,61,62,2736,0.6811201769178776,False,False,False,2693,0.49806364794413005,0.9961272958882601,0.6931396816226321,null,0.1,25,394,null,11,0.9654814804830277,null,null,0.8640303741688801,0.15,0.31841364247700743,0.8949217479931444
ackley,optimized_ard_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,51,62,63,89,0.1473782624221478,True,True,True,88,0.49966428069641877,0.9993285613928375,0.6931469551450268,null,0.1,25,394,null,7,0.9951456174344289,null,null,0.8410291897692052,0.15,0.2897121555605291,0.8451317827610505
