experiment_name,partition,target_extraction_valid,extraction_status,extraction_failure_reasons,T0_width_valid_sample_count,T0_length_valid_sample_count,T0_depth_valid_sample_count,T0_total_height_valid_sample_count,T0_kinetic_energy_valid_sample_count,active_region_start_row_index,active_region_end_row_index,active_region_start_time_s,active_region_end_time_s,active_region_sample_count,active_region_fraction_of_monitor,active_region_too_short,T0_start_row_index,T0_end_row_index,T0_start_time_s,T0_end_time_s,T0_sample_count,T0_fallback_last_rows_used,T0_inside_active_region,active_cutoff_time_s,recording_ends_before_90pct_domain,length_flat_or_decreasing_across_active_region,flag_primary_window_unstable_week6_rule,active_region_definition
P-307p533441342_VX-0p76958695679_LS-6p29715413405e-05_ST-358p843506265_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p26845421489e-06_H-0602c4a780,new-data,True,PASS,,13384.0,13384.0,13384.0,13384.0,13384.0,11117.0,78011.0,0.0002021034,0.001417376,66895.0,0.5786764705882353,False,64628.0,78011.0,0.00117433,0.001417376,13384.0,False,True,0.0014173836892322105,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,new-data,True,PASS,,17150.0,17150.0,17150.0,17150.0,17150.0,29852.0,115599.0,0.0005427701,0.002100003,85748.0,0.741764705882353,False,98450.0,115599.0,0.001788564,0.002100003,17150.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-310p791038761_VX-0p793031296086_LS-6p97064070297e-05_ST-311p244290057_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p08314025792e-06_H-9f078c62f6,new-data,True,PASS,,13027.0,13027.0,13027.0,13027.0,13027.0,10595.0,75704.0,0.0001926158,0.001375479,65110.0,0.5632352941176471,False,62678.0,75704.0,0.001138916,0.001375479,13027.0,False,True,0.0013754816554953572,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-311p847977036_VX-0p831533579891_LS-6p59632228328e-05_ST-369p023839283_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80147419139e-06_H-0602c4a780,new-data,True,PASS,,12402.0,12402.0,12402.0,12402.0,12402.0,10212.0,72197.0,0.0001856547,0.001311789,61986.0,0.5362110726643599,False,59796.0,72197.0,0.001086577,0.001311789,12402.0,False,True,0.0013117930849443093,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-319p96920879_VX-0p866402209965_LS-6p35942162539e-05_ST-320p061265262_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56799203364e-06_H-560be51b32,new-data,True,PASS,,11891.0,11891.0,11891.0,11891.0,11891.0,9861.0,69290.0,0.0001792751,0.001258995,59430.0,0.5141003460207613,False,57400.0,69290.0,0.001043064,0.001258995,11891.0,False,True,0.0012589995586969533,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-323p763442528_VX-0p850556183123_LS-6p97450047543e-05_ST-350p102665969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67172480635e-06_H-fe613e406c,new-data,True,PASS,,12151.0,12151.0,12151.0,12151.0,12151.0,9850.0,70581.0,0.0001790752,0.001282441,60732.0,0.525363321799308,False,58431.0,70581.0,0.001061787,0.001282441,12151.0,False,True,0.0012824549649323497,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3,new-data,True,PASS,,16225.0,16225.0,16225.0,16225.0,16225.0,12780.0,93883.0,0.000232329,0.001705624,81104.0,0.7015916955017301,False,77659.0,93883.0,0.001410983,0.001705624,16225.0,False,True,0.001705641164006684,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-326p931045044_VX-0p255856443683_LS-6p48737236991e-05_ST-399p817710522_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p88547942494e-05_H-9cf0389d20,new-data,True,PASS,,16714.0,16714.0,16714.0,16714.0,16714.0,32032.0,115599.0,0.0005823606,0.002100003,83568.0,0.7229065743944637,False,98886.0,115599.0,0.001796482,0.002100003,16714.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,new-data,True,PASS,,13770.0,13770.0,13770.0,13770.0,13770.0,11561.0,80386.0,0.0002101732,0.001460508,68826.0,0.5953806228373703,False,66617.0,80386.0,0.001210452,0.001460508,13770.0,False,True,0.0014605208241946002,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,new-data,True,PASS,,19465.0,19465.0,19465.0,19465.0,19465.0,15205.0,112513.0,0.00027643,0.002043959,97309.0,0.8417733564013841,False,93049.0,112513.0,0.001690478,0.002043959,19465.0,False,True,0.002043974024483131,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,new-data,True,PASS,,11950.0,11950.0,11950.0,11950.0,11950.0,10322.0,70050.0,0.000187654,0.001272798,59729.0,0.5166868512110727,False,58101.0,70050.0,0.001055794,0.001272798,11950.0,False,True,0.0012728115814363125,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,new-data,True,PASS,,14625.0,14625.0,14625.0,14625.0,14625.0,12492.0,85598.0,0.0002270945,0.001555162,73107.0,0.6324134948096886,False,70974.0,85598.0,0.001289578,0.001555162,14625.0,False,True,0.0015551778296994676,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-340p203296502_VX-0p374609743194_LS-5p54750053524e-05_ST-307p813155606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28777232591e-05_H-22f5435fc5,new-data,True,PASS,,18570.0,18570.0,18570.0,18570.0,18570.0,22757.0,115599.0,0.0004138001,0.002100003,92843.0,0.8031401384083044,False,97030.0,115599.0,0.001762776,0.002100003,18570.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,new-data,True,PASS,,17877.0,17877.0,17877.0,17877.0,17877.0,26217.0,115599.0,0.0004767371,0.002100003,89383.0,0.7732093425605536,False,97723.0,115599.0,0.001775361,0.002100003,17877.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,new-data,True,PASS,,19469.0,19469.0,19469.0,19469.0,19469.0,18270.0,115599.0,0.000332182,0.002100003,97330.0,0.8419550173010381,False,96131.0,115599.0,0.001746449,0.002100003,19469.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,new-data,True,PASS,,12064.0,12064.0,12064.0,12064.0,12064.0,10303.0,70600.0,0.0001873086,0.001282786,60298.0,0.5216089965397924,False,58537.0,70600.0,0.001063712,0.001282786,12064.0,False,True,0.0012828022898516299,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,new-data,True,PASS,,10926.0,10926.0,10926.0,10926.0,10926.0,8722.0,63329.0,0.0001585734,0.001150739,54608.0,0.47238754325259513,False,52404.0,63329.0,0.0009523322,0.001150739,10926.0,False,True,0.001150751033934594,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,new-data,True,PASS,,11151.0,11151.0,11151.0,11151.0,11151.0,8871.0,64604.0,0.0001612816,0.001173894,55734.0,0.4821280276816609,False,53454.0,64604.0,0.0009714011,0.001173894,11151.0,False,True,0.0011739096490538269,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,new-data,True,PASS,,12252.0,12252.0,12252.0,12252.0,12252.0,10979.0,72211.0,0.0001995952,0.001312043,61233.0,0.52969723183391,False,59960.0,72211.0,0.001089555,0.001312043,12252.0,False,True,0.001312043920054357,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,new-data,True,PASS,,18409.0,18409.0,18409.0,18409.0,18409.0,23564.0,115599.0,0.0004284793,0.002100003,92036.0,0.796159169550173,False,97191.0,115599.0,0.0017657,0.002100003,18409.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,new-data,True,PASS,,10409.0,10409.0,10409.0,10409.0,10409.0,9392.0,61415.0,0.0001707509,0.001115979,52024.0,0.45003460207612456,False,51007.0,61415.0,0.0009269616,0.001115979,10409.0,False,True,0.0011159932388644254,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-358p08766286_VX-0p398145183006_LS-4p39068251559e-05_ST-301p093308231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21164861687e-05_H-3d091b92d3,new-data,True,PASS,,18640.0,18640.0,18640.0,18640.0,18640.0,22411.0,115599.0,0.0004075064,0.002100003,93189.0,0.8061332179930796,False,96960.0,115599.0,0.001761504,0.002100003,18640.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-360p567405001_VX-0p20359066256_LS-4p0817768449e-05_ST-337p353350673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p36951957538e-05_H-a3855470b8,new-data,True,PASS,,14304.0,14304.0,14304.0,14304.0,14304.0,44080.0,115599.0,0.0008011618,0.002100003,71520.0,0.6186851211072665,False,101296.0,115599.0,0.00184025,0.002100003,14304.0,False,True,0.002100003,True,False,True,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,new-data,True,PASS,,19089.0,19089.0,19089.0,19089.0,19089.0,20165.0,115599.0,0.0003666519,0.002100003,95435.0,0.8255622837370242,False,96511.0,115599.0,0.00175335,0.002100003,19089.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,new-data,True,PASS,,10721.0,10721.0,10721.0,10721.0,10721.0,9543.0,63121.0,0.0001734954,0.001146961,53579.0,0.46348615916955016,False,52401.0,63121.0,0.0009522777,0.001146961,10721.0,False,True,0.0011469658341511655,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,new-data,True,PASS,,14677.0,14677.0,14677.0,14677.0,14677.0,12921.0,86284.0,0.0002348917,0.00156762,73364.0,0.634636678200692,False,71608.0,86284.0,0.001301092,0.00156762,14677.0,False,True,0.0015676261074520283,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,new-data,True,PASS,,19502.0,19502.0,19502.0,19502.0,19502.0,18105.0,115599.0,0.0003291807,0.002100003,97495.0,0.8433823529411765,False,96098.0,115599.0,0.00174585,0.002100003,19502.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,new-data,True,PASS,,15421.0,15421.0,15421.0,15421.0,15421.0,13527.0,90610.0,0.0002459074,0.001646183,77084.0,0.6668166089965398,False,75190.0,90610.0,0.001366144,0.001646183,15421.0,False,True,0.001646192630936625,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,new-data,True,PASS,,14038.0,14038.0,14038.0,14038.0,14038.0,12335.0,82503.0,0.0002242409,0.001498954,70169.0,0.6069982698961938,False,68466.0,82503.0,0.001244031,0.001498954,14038.0,False,True,0.0014989629434666706,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,new-data,True,PASS,,17455.0,17455.0,17455.0,17455.0,17455.0,28327.0,115599.0,0.0005150749,0.002100003,87273.0,0.7549567474048443,False,98145.0,115599.0,0.001783025,0.002100003,17455.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,new-data,True,PASS,,11972.0,11972.0,11972.0,11972.0,11972.0,10622.0,70461.0,0.0001931066,0.001280262,59840.0,0.5176470588235295,False,58490.0,70461.0,0.001062859,0.001280262,11972.0,False,True,0.0012802770660160021,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,new-data,True,PASS,,19775.0,19775.0,19775.0,19775.0,19775.0,16743.0,115599.0,0.0003044061,0.002100003,98857.0,0.8551643598615917,False,95825.0,115599.0,0.001740892,0.002100003,19775.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,new-data,True,PASS,,12902.0,12902.0,12902.0,12902.0,12902.0,11390.0,75877.0,0.0002070652,0.001378621,64488.0,0.5578546712802768,False,62976.0,75877.0,0.001144328,0.001378621,12902.0,False,True,0.0013786374573295662,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,new-data,True,PASS,,13239.0,13239.0,13239.0,13239.0,13239.0,11681.0,77852.0,0.0002123543,0.001414488,66172.0,0.5724221453287197,False,64614.0,77852.0,0.001174076,0.001414488,13239.0,False,True,0.0014145025026898984,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,new-data,True,PASS,,13899.0,13899.0,13899.0,13899.0,13899.0,12192.0,81666.0,0.0002216419,0.001483753,69475.0,0.6009948096885813,False,67768.0,81666.0,0.001231355,0.001483753,13899.0,False,True,0.0014837610977335783,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,new-data,True,PASS,,16604.0,16604.0,16604.0,16604.0,16604.0,32580.0,115599.0,0.0005923127,0.002100003,83020.0,0.7181660899653979,False,98996.0,115599.0,0.00179848,0.002100003,16604.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,new-data,True,PASS,,18669.0,18669.0,18669.0,18669.0,18669.0,16403.0,109728.0,0.0002982215,0.001993381,93326.0,0.807318339100346,False,91060.0,109728.0,0.001654356,0.001993381,18669.0,False,True,0.0019933838125900083,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,new-data,True,PASS,,15848.0,15848.0,15848.0,15848.0,15848.0,36361.0,115599.0,0.0006609787,0.002100003,79239.0,0.6854584775086505,False,99752.0,115599.0,0.001812209,0.002100003,15848.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,new-data,True,PASS,,17077.0,17077.0,17077.0,17077.0,17077.0,14951.0,100313.0,0.0002718098,0.001822398,85363.0,0.7384342560553633,False,83237.0,100313.0,0.001512284,0.001822398,17077.0,False,True,0.0018223982690371875,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,new-data,True,PASS,,10932.0,10932.0,10932.0,10932.0,10932.0,9776.0,64411.0,0.0001777302,0.001170389,54636.0,0.4726297577854671,False,53480.0,64411.0,0.0009718732,0.001170389,10932.0,False,True,0.0011703935716998856,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,new-data,True,PASS,,19288.0,19288.0,19288.0,19288.0,19288.0,19175.0,115599.0,0.0003486439,0.002100003,96425.0,0.8341262975778547,False,96312.0,115599.0,0.001749736,0.002100003,19288.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,new-data,True,PASS,,17119.0,17119.0,17119.0,17119.0,17119.0,30007.0,115599.0,0.000545585,0.002100003,85593.0,0.740423875432526,False,98481.0,115599.0,0.001789127,0.002100003,17119.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,new-data,True,PASS,,11239.0,11239.0,11239.0,11239.0,11239.0,9924.0,66096.0,0.0001804202,0.00120099,56173.0,0.4859256055363322,False,54858.0,66096.0,0.0009968989,0.00120099,11239.0,False,True,0.0012010058835139996,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,new-data,True,PASS,,12778.0,12778.0,12778.0,12778.0,12778.0,11352.0,75219.0,0.0002063746,0.001366671,63868.0,0.5524913494809689,False,62442.0,75219.0,0.00113463,0.001366671,12778.0,False,True,0.0013666792688590127,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,new-data,True,PASS,,10563.0,10563.0,10563.0,10563.0,10563.0,9384.0,62174.0,0.0001706055,0.001129763,52791.0,0.45666955017301036,False,51612.0,62174.0,0.0009379489,0.001129763,10563.0,False,True,0.00112977193575101,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,new-data,True,PASS,,15549.0,15549.0,15549.0,15549.0,15549.0,13750.0,91474.0,0.0002499637,0.001661874,77725.0,0.6723615916955017,False,75926.0,91474.0,0.00137951,0.001661874,15549.0,False,True,0.0016618771574216573,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,new-data,True,PASS,,12036.0,12036.0,12036.0,12036.0,12036.0,10700.0,70857.0,0.0001945243,0.001287453,60158.0,0.5203979238754325,False,58822.0,70857.0,0.001068888,0.001287453,12036.0,False,True,0.0012874663795742853,False,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,new-data,True,PASS,,18798.0,18798.0,18798.0,18798.0,18798.0,16299.0,110270.0,0.0002963298,0.002003225,93972.0,0.8129065743944637,False,91473.0,110270.0,0.001661856,0.002003225,18798.0,False,True,0.002003235408818828,False,False,True,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,new-data,True,PASS,,19454.0,19454.0,19454.0,19454.0,19454.0,18347.0,115599.0,0.0003335827,0.002100003,97253.0,0.8412889273356401,False,96146.0,115599.0,0.001746722,0.002100003,19454.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,new-data,True,PASS,,17110.0,17110.0,17110.0,17110.0,17110.0,30052.0,115599.0,0.0005464022,0.002100003,85548.0,0.7400346020761246,False,98490.0,115599.0,0.00178929,0.002100003,17110.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,new-data,True,PASS,,17880.0,17880.0,17880.0,17880.0,17880.0,15680.0,105061.0,0.0002850702,0.001908625,89382.0,0.7732006920415225,False,87182.0,105061.0,0.001583928,0.001908625,17880.0,False,True,0.0019086413199075048,False,False,True,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3,new-data,True,PASS,,14888.0,14888.0,14888.0,14888.0,14888.0,41163.0,115599.0,0.0007481868,0.002100003,74437.0,0.6439186851211073,False,100712.0,115599.0,0.001829644,0.002100003,14888.0,False,True,0.002100003,True,False,True,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe,new-data,True,PASS,,18126.0,18126.0,18126.0,18126.0,18126.0,24977.0,115599.0,0.0004541817,0.002100003,90623.0,0.7839359861591696,False,97474.0,115599.0,0.001770839,0.002100003,18126.0,False,True,0.002100003,True,False,False,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)"
