experiment_name,partition,has_keyhole,T0_depth_um,max_depth_um,max_depth_relative_to_T0,T0_total_height_um,max_total_height_um,max_total_height_relative_to_T0,T0_kinetic_energy_nJ,max_kinetic_energy_nJ,max_kinetic_energy_relative_to_T0,keyhole_frames_before_T0,keyhole_frames_inside_T0,keyhole_frames_after_T0,keyhole_overlaps_T0,keyhole_timing_relative_to_T0
P-255p66284442_VX-0p61175678634_LS-8p38548151022e-05_ST-392p782565278_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p88568383831e-06_H-1d842653b1,new-data,False,74.73689999999999,79.07471000000001,before_T0,105.80471500000002,110.54437,inside_T0,3.210667,3.333916,after_T0,0.0,0.0,0.0,False,no_Keyhole
P-256p84590034_VX-0p686841697171_LS-8p87652204691e-05_ST-323p817390946_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0236280396e-06_H-27614c4053,new-data,False,70.67384,70.98262,inside_T0,103.04324,104.66398,inside_T0,3.0670715,3.383027,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-258p098094226_VX-0p965907163653_LS-4p72561688305e-05_ST-378p378118453_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99439364832e-06_H-985b11a49e,new-data,False,62.576829999999994,74.19824,after_T0,83.15379999999999,91.46985,after_T0,2.807073,2.975733,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780,new-data,False,86.700545,86.94682999999999,inside_T0,112.88033,116.21946000000001,inside_T0,3.1769355,3.261655,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-261p886347681_VX-0p412060740992_LS-8p23359668267e-05_ST-378p690023731_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17073045867e-05_H-0e4c2fc094,new-data,False,94.62022,94.94726,inside_T0,125.35813,127.23617,inside_T0,3.3644279999999998,3.570704,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-263p723264659_VX-0p501861307944_LS-7p03164616445e-05_ST-399p080626763_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p61245771821e-06_H-1d842653b1,new-data,False,83.64314999999999,98.55861,before_T0,114.00609999999999,129.77261000000001,before_T0,3.7113045,3.81765,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-264p370573209_VX-0p395776293281_LS-4p78236029631e-05_ST-378p311267492_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21890085003e-05_H-985b11a49e,new-data,True,214.1457,302.1039,before_T0,237.26731,324.48562999999996,before_T0,3.36911,4.632321,before_T0,80.0,29.0,0.0,True,spans_multiple_T0_regions
P-265p432977562_VX-0p293015283246_LS-7p41925746724e-05_ST-326p902943993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64637166689e-05_H-1d842653b1,new-data,False,82.732785,86.50816,before_T0,105.72198499999999,108.93919,inside_T0,3.3065235,3.4861169999999997,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,new-data,False,86.919805,90.95953,before_T0,119.86247,124.94274000000001,inside_T0,3.78857,4.032483,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094,new-data,False,70.684565,74.50152,before_T0,100.144825,103.34265,before_T0,3.360009,3.63093,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,new-data,True,171.73115,301.73389999999995,before_T0,191.432715,323.82284,before_T0,3.8264715,5.393937,before_T0,116.0,38.0,0.0,True,spans_multiple_T0_regions
P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141,new-data,False,62.753339999999994,77.25837,after_T0,83.11059,95.10829999999999,after_T0,2.9291679999999998,3.131946,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-273p444240295_VX-0p704920639812_LS-6p35261824567e-05_ST-347p093922324_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84349461565e-06_H-1d842653b1,new-data,False,74.596735,88.74047,after_T0,102.510075,119.60619999999999,after_T0,3.372267,3.541843,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,new-data,True,107.62049999999999,301.7815,before_T0,126.74888,323.94687999999996,before_T0,3.3763929999999998,4.405744,before_T0,61.0,23.0,0.0,True,spans_multiple_T0_regions
P-279p19481345_VX-0p961152667742_LS-7p84955743249e-05_ST-372p579911887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01909921797e-06_H-6ea4fcc339,new-data,False,62.694449999999996,62.93174,before_T0,92.06612,93.49584999999999,inside_T0,3.8480769999999995,4.144004,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,new-data,True,146.44625,197.1042,before_T0,234.61964,287.29149,before_T0,6.422592999999999,8.352217000000001,before_T0,115.0,39.0,11.0,True,spans_multiple_T0_regions
P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,new-data,False,90.68274,98.64497,before_T0,116.217565,123.73516,before_T0,3.5736394999999996,3.7469559999999995,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,new-data,False,86.701255,94.89105,before_T0,116.04352,123.34840000000001,inside_T0,3.8776105,4.071008,after_T0,0.0,0.0,0.0,False,no_Keyhole
P-293p577290228_VX-0p952339824621_LS-7p01980103413e-05_ST-347p682708595_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06554538443e-06_H-1d842653b1,new-data,False,66.066525,66.43639,before_T0,92.762055,94.01764,inside_T0,4.087968500000001,4.193523000000001,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7,new-data,True,236.99555,270.62339999999995,before_T0,259.99069,293.65962,before_T0,4.523251,5.4564889999999995,inside_T0,83.0,31.0,0.0,True,spans_multiple_T0_regions
P-307p26373251_VX-0p980958450675_LS-7p64412572662e-05_ST-372p845922747_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91776241868e-06_H-0e4c2fc094,new-data,False,62.78201,66.28011000000001,inside_T0,93.0816,96.64371,inside_T0,4.273444,4.434914,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-307p533441342_VX-0p76958695679_LS-6p29715413405e-05_ST-358p843506265_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p26845421489e-06_H-0602c4a780,new-data,False,78.19757999999999,91.83977,after_T0,104.129415,117.24211,after_T0,4.056573,4.166271999999999,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,new-data,False,86.29448500000001,94.62959000000001,before_T0,106.54855,118.36092,before_T0,4.6239565,4.788308,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-310p791038761_VX-0p793031296086_LS-6p97064070297e-05_ST-311p244290057_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p08314025792e-06_H-9f078c62f6,new-data,False,74.55759,83.4375,after_T0,102.60645,110.89292999999999,after_T0,4.200818,4.289476,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-311p847977036_VX-0p831533579891_LS-6p59632228328e-05_ST-369p023839283_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80147419139e-06_H-0602c4a780,new-data,False,74.35231999999999,84.20674,after_T0,101.44719,111.01836,after_T0,4.321232500000001,4.481952,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-319p96920879_VX-0p866402209965_LS-6p35942162539e-05_ST-320p061265262_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56799203364e-06_H-560be51b32,new-data,False,74.00761,83.76426,after_T0,99.56774,108.28464000000001,after_T0,4.421108,4.51641,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-323p763442528_VX-0p850556183123_LS-6p97450047543e-05_ST-350p102665969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67172480635e-06_H-fe613e406c,new-data,False,74.37824,82.93315,after_T0,101.11269000000001,108.02815,after_T0,4.561991,4.68904,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3,new-data,False,86.342,106.0038,after_T0,115.56985,139.15127,after_T0,4.65747,5.309968,after_T0,0.0,0.0,0.0,False,no_Keyhole
P-326p931045044_VX-0p255856443683_LS-6p48737236991e-05_ST-399p817710522_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p88547942494e-05_H-9cf0389d20,new-data,True,94.37196999999999,287.6517,before_T0,113.84078,312.79573999999997,before_T0,4.2471274999999995,5.89658,before_T0,27.0,0.0,0.0,False,before_T0
P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,new-data,False,81.858095,102.5376,after_T0,105.98578,127.75832,after_T0,4.1574395,4.299467,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,new-data,False,90.5894,98.71385,before_T0,121.88176999999999,128.54749999999999,inside_T0,5.039591000000001,5.1584699999999994,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,new-data,False,77.66257,94.14768,after_T0,99.005545,112.98067999999999,after_T0,4.093987,198078.1,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,new-data,True,85.48333000000001,311.9999,after_T0,106.46736000000001,346.66426,after_T0,3.921858,4.264696000000001,after_T0,39.0,0.0,0.0,False,before_T0
P-340p203296502_VX-0p374609743194_LS-5p54750053524e-05_ST-307p813155606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28777232591e-05_H-22f5435fc5,new-data,True,219.75115,302.6767,before_T0,243.2389,327.78795,before_T0,4.629030500000001,6.337893,before_T0,72.0,28.0,0.0,True,spans_multiple_T0_regions
P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,new-data,True,94.55746,168.0292,before_T0,118.68483,193.3185,before_T0,4.5345379999999995,4.646175,before_T0,19.0,0.0,0.0,False,before_T0
P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,new-data,True,203.3425,259.0791,before_T0,228.95556000000002,283.55341999999996,before_T0,4.875843,5.946141,inside_T0,92.0,35.0,0.0,True,spans_multiple_T0_regions
P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,new-data,False,78.28754,95.41898,after_T0,100.05658,115.22073999999999,after_T0,4.276374499999999,4.468284000000001,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,new-data,False,70.402365,75.02064,after_T0,97.764555,99.42674999999998,inside_T0,5.2926585,5.470045,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,new-data,False,70.61674000000001,78.63307999999999,after_T0,98.78486,103.09403,after_T0,5.377543999999999,5.59652,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,new-data,True,82.59679,234.85760000000002,before_T0,98.570685,255.20871000000002,before_T0,3.3399455,4.799796000000001,before_T0,44.0,0.0,0.0,False,before_T0
P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,new-data,True,255.6717,302.4097,before_T0,278.87170999999995,328.05638,before_T0,5.135254,6.20288,inside_T0,71.0,26.0,0.0,True,spans_multiple_T0_regions
P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,new-data,True,74.3066,119.8932,before_T0,91.13778,137.85265,before_T0,3.511389,3.713788,before_T0,8.0,0.0,0.0,False,before_T0
P-358p08766286_VX-0p398145183006_LS-4p39068251559e-05_ST-301p093308231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21164861687e-05_H-3d091b92d3,new-data,True,300.04735,302.3899,before_T0,320.67395,330.12933,before_T0,7.2599555,8.360978000000001,inside_T0,91.0,29.0,0.0,True,spans_multiple_T0_regions
P-360p567405001_VX-0p20359066256_LS-4p0817768449e-05_ST-337p353350673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p36951957538e-05_H-a3855470b8,new-data,True,96.47332,305.7462,before_T0,112.94277999999998,322.86379,before_T0,3.171646,7.343306,before_T0,29.0,2.0,0.0,True,spans_multiple_T0_regions
P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,new-data,True,298.89750000000004,302.7273,before_T0,317.11514,329.34778000000006,before_T0,6.751311,11.92655,before_T0,111.0,33.0,0.0,True,spans_multiple_T0_regions
P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,new-data,False,74.45161,111.5838,before_T0,92.4934,131.22854,before_T0,3.8172050000000004,4.010135,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,new-data,True,152.05270000000002,302.819,before_T0,169.22759,324.98207,before_T0,4.451026,7.0104820000000005,before_T0,118.0,30.0,6.0,True,spans_multiple_T0_regions
P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,new-data,True,231.41035,302.6773,before_T0,254.10816499999999,331.06144000000006,before_T0,5.4233285,6.707279,before_T0,103.0,36.0,0.0,True,spans_multiple_T0_regions
P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,new-data,True,151.9794,300.7084,before_T0,168.35667,327.41283,before_T0,4.54018,3160.001,before_T0,121.0,31.0,7.0,True,spans_multiple_T0_regions
P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,new-data,True,143.55285,275.7146,before_T0,161.145625,292.42451,before_T0,4.925371999999999,5.657169,before_T0,114.0,24.0,2.0,True,spans_multiple_T0_regions
P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,new-data,True,296.376,302.65560000000005,before_T0,316.12204,325.81567,before_T0,4.225647,6.163202999999999,before_T0,67.0,21.0,0.0,True,spans_multiple_T0_regions
P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,new-data,True,82.51909,157.2098,before_T0,99.472395,174.82787000000002,before_T0,3.697026,461.133,before_T0,40.0,0.0,0.0,False,before_T0
P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,new-data,True,102.2477,156.01239999999999,before_T0,133.19326,183.69743,before_T0,5.422914,5.909135,inside_T0,9.0,0.0,0.0,False,before_T0
P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,new-data,True,94.58461500000001,311.9946,after_T0,111.36299,422.24809999999997,after_T0,3.7203355,4.921628,before_T0,66.0,0.0,0.0,False,before_T0
P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,new-data,True,98.33856,207.92759999999998,before_T0,115.30755,228.61531,before_T0,3.8104299999999998,5.196663,before_T0,86.0,0.0,0.0,False,before_T0
P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,new-data,True,131.5029,203.4904,before_T0,148.45895,229.44232,before_T0,4.857099,6.028991,before_T0,85.0,8.0,0.0,True,spans_multiple_T0_regions
P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,new-data,True,267.0324,302.8145,before_T0,286.57482000000005,324.8184,before_T0,3.9051535,4.801248,before_T0,55.0,18.0,0.0,True,spans_multiple_T0_regions
P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,new-data,True,218.00500000000002,303.1071,before_T0,234.45722,334.88869000000005,before_T0,5.008538000000001,10.319719999999998,before_T0,126.0,39.0,13.0,True,spans_multiple_T0_regions
P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,new-data,True,100.2409,302.6094,before_T0,118.95260999999999,325.88451000000003,before_T0,4.604340499999999,8.130995,before_T0,32.0,1.0,0.0,True,spans_multiple_T0_regions
P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,new-data,True,182.7688,301.8799,before_T0,198.45921,330.70574999999997,before_T0,4.73173,8.786719999999999,before_T0,123.0,38.0,31.0,True,spans_multiple_T0_regions
P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,new-data,True,78.38302999999999,139.438,before_T0,93.970035,156.61691000000002,before_T0,3.7056579999999997,4.4020600000000005,before_T0,12.0,0.0,0.0,False,before_T0
P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,new-data,True,296.67615,302.737,before_T0,315.32097999999996,330.90557000000007,before_T0,7.048515999999999,11.03941,before_T0,117.0,35.0,0.0,True,spans_multiple_T0_regions
P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,new-data,True,299.4273,304.4302,before_T0,318.66891000000004,325.28088,before_T0,4.168108,5.539346999999999,before_T0,60.0,20.0,0.0,True,spans_multiple_T0_regions
P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,new-data,True,82.48979,138.2149,before_T0,99.97514,158.34834,before_T0,4.384764,50.0211,before_T0,11.0,0.0,0.0,False,before_T0
P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,new-data,True,111.34100000000001,311.9938,after_T0,127.74223,376.69374,after_T0,4.4737124999999995,5.429801,inside_T0,83.0,0.0,0.0,False,before_T0
P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,new-data,True,74.66928,116.0247,before_T0,91.04755,135.12997,before_T0,4.014051,4.249793,before_T0,5.0,0.0,0.0,False,before_T0
P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,new-data,True,167.5395,311.96389999999997,after_T0,185.07669,326.5437,after_T0,5.245838,8.58893,before_T0,123.0,38.0,33.0,True,spans_multiple_T0_regions
P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,new-data,True,90.50685,311.9905,after_T0,107.93161,412.39320000000004,after_T0,4.3963225,6.003264,before_T0,61.0,0.0,0.0,False,before_T0
P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,new-data,True,223.7523,302.8414,before_T0,241.92361,331.15391,before_T0,5.860298,10.677520000000001,before_T0,130.0,39.0,12.0,True,spans_multiple_T0_regions
P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,new-data,True,297.60975,302.9004,before_T0,316.87068999999997,332.08067000000005,before_T0,6.897737,11.89494,before_T0,118.0,36.0,0.0,True,spans_multiple_T0_regions
P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,new-data,True,210.0328,215.5489,before_T0,227.37109,245.10533,inside_T0,6.7720065,10.694370000000001,before_T0,28.0,17.0,0.0,True,spans_multiple_T0_regions
P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,new-data,True,212.18495000000001,303.3359,before_T0,228.315415,329.65121,before_T0,5.142541,11.97269,before_T0,131.0,39.0,23.0,True,spans_multiple_T0_regions
P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3,new-data,True,198.87655,303.3839,before_T0,217.49815,322.80728,before_T0,3.576689,6.368812999999999,before_T0,34.0,4.0,0.0,True,spans_multiple_T0_regions
P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe,new-data,True,300.06730000000005,302.94669999999996,before_T0,321.43722,328.85096999999996,before_T0,6.204869500000001,2941.597,before_T0,79.0,25.0,0.0,True,spans_multiple_T0_regions
P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,new-data,True,86.40669,311.9998,after_T0,104.27646,411.72056000000003,after_T0,4.227087,4.86805,before_T0,11.0,0.0,0.0,False,before_T0
P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2,new-data,True,234.8536,302.6554,before_T0,251.07846999999998,332.6597,before_T0,5.687016,13.70271,before_T0,133.0,39.0,2.0,True,spans_multiple_T0_regions
