experiment_name,partition_before,target_extraction_valid_before,extraction_status_before,extraction_failure_reasons_before,T0_width_um_before,T0_depth_um_before,T0_total_height_um_before,T0_kinetic_energy_nJ_before,max_depth_um_before,max_total_height_um_before,max_kinetic_energy_nJ_before,G3_persistent_depth_um_before,R3_persistent_depth_width_ratio_before,T0_start_row_index_before,T0_end_row_index_before,T0_start_time_s_before,T0_end_time_s_before,active_region_start_row_index_before,active_region_end_row_index_before,has_conduction_before,has_keyhole_before,first_keyhole_label_frame_index_before,first_keyhole_timestep_before,keyhole_frame_count_before,keyhole_fraction_relevant_frames_before,partition_after,target_extraction_valid_after,extraction_status_after,extraction_failure_reasons_after,T0_width_um_after,T0_depth_um_after,T0_total_height_um_after,T0_kinetic_energy_nJ_after,max_depth_um_after,max_total_height_um_after,max_kinetic_energy_nJ_after,G3_persistent_depth_um_after,R3_persistent_depth_width_ratio_after,T0_start_row_index_after,T0_end_row_index_after,T0_start_time_s_after,T0_end_time_s_after,active_region_start_row_index_after,active_region_end_row_index_after,has_conduction_after,has_keyhole_after,first_keyhole_label_frame_index_after,first_keyhole_timestep_after,keyhole_frame_count_after,keyhole_fraction_relevant_frames_after,_merge,status_changed,changed_due_to_confirmed_sentinel_rule,difference_T0_width_um,difference_T0_depth_um,difference_T0_total_height_um,difference_T0_kinetic_energy_nJ,difference_max_depth_um,difference_max_total_height_um,difference_max_kinetic_energy_nJ,difference_G3_persistent_depth_um,difference_R3_persistent_depth_width_ratio,difference_T0_start_row_index,difference_T0_end_row_index,difference_T0_start_time_s,difference_T0_end_time_s,difference_active_region_start_row_index,difference_active_region_end_row_index,label_context_changed,previous_valid_target_changed_unexpectedly
P-163p117472792_VX-0p458171151631_LS-7p76324682791e-05_ST-309p146066051_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p05290797682e-05_H-45d75eceb5,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-163p341658752_VX-0p941874162971_LS-5p45765866009e-05_ST-310p281913475_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p12183133657e-06_H-b40dbd8ddd,old-data-local,True,PASS,,119.666035,46.81844,68.79976,1.5546505000000002,50.6134,73.13162,1.672931,50.301125,0.42029192866987725,52972.0,63735.0,0.0009626476,0.001158112,9941.0,63735.0,True,False,,,0,0.0,old-data-local,True,PASS,,119.666035,46.81844,68.79976,1.5546505000000002,50.6134,73.13162,1.672931,50.301125,0.42029192866987725,52972.0,63735.0,0.0009626476,0.001158112,9941.0,63735.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-163p562272254_VX-0p729793018519_LS-5p10150522361e-05_ST-318p261957537_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p6102586358e-06_H-eed8ed7ef3,new-data,True,PASS,,132.55077,54.797019999999996,78.64425,1.488383,58.92024,83.51183999999999,1.6639760000000001,58.7476,0.44951892446271347,68371.0,82267.0,0.001242306,0.001494668,12804.0,82267.0,True,False,,,0,0.0,new-data,True,PASS,,132.55077,54.797019999999996,78.64425,1.488383,58.92024,83.51183999999999,1.6639760000000001,58.7476,0.44951892446271347,68371.0,82267.0,0.001242306,0.001494668,12804.0,82267.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-164p187091551_VX-0p507792014735_LS-6p92164167976e-05_ST-301p020288893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p50018996564e-06_H-c15424829d,new-data,True,PASS,,181.34408000000002,58.543,89.61594,1.6998280000000001,66.76807,97.93709999999999,1.8777959999999998,66.52321,0.36706699684053534,96017.0,115599.0,0.001744379,0.002100003,17702.0,115599.0,True,False,,,0,0.0,new-data,True,PASS,,181.34408000000002,58.543,89.61594,1.6998280000000001,66.76807,97.93709999999999,1.8777959999999998,66.52321,0.36706699684053534,96017.0,115599.0,0.001744379,0.002100003,17702.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-164p607131174_VX-0p867199563125_LS-5p32762751968e-05_ST-314p058214573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56287250149e-06_H-0e4c2fc094,new-data,True,PASS,,127.24034,50.78344,73.716115,1.5768185,51.07507,74.73155,1.728181,50.918299999999995,0.4061760070379339,57533.0,69226.0,0.001045479,0.001257833,10782.0,69226.0,True,False,,,0,0.0,new-data,True,PASS,,127.24034,50.78344,73.716115,1.5768185,51.07507,74.73155,1.728181,50.918299999999995,0.4061760070379339,57533.0,69226.0,0.001045479,0.001257833,10782.0,69226.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,old-data-remote-clean,True,PASS,,200.75571,66.72152,84.63663,1.798549,67.05891,86.70558999999999,1.8631060000000002,66.767555,0.34618012917763485,99383.0,115599.0,0.001805508,0.002100003,34517.0,115599.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,200.75571,66.72152,84.63663,1.798549,67.05891,86.70558999999999,1.8631060000000002,66.767555,0.34618012917763485,99383.0,115599.0,0.001805508,0.002100003,34517.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-166p111836501_VX-0p454755470987_LS-7p13150844087e-05_ST-303p391516497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06081639712e-05_H-0e4c2fc094,new-data,True,PASS,,191.60192999999998,66.5654,96.93106499999999,1.8287784999999999,66.837,99.16406,1.993923,66.77135,0.3551075679309898,96396.0,115599.0,0.001751262,0.002100003,19591.0,115599.0,True,False,,,0,0.0,new-data,True,PASS,,191.60192999999998,66.5654,96.93106499999999,1.8287784999999999,66.837,99.16406,1.993923,66.77135,0.3551075679309898,96396.0,115599.0,0.001751262,0.002100003,19591.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-166p164223082_VX-0p514604075971_LS-6p70362084208e-05_ST-302p957496397_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p25202137351e-05_H-bf889bf790,old-data-local,True,PASS,,158.71868,66.67379000000001,85.82342,1.435804,67.02459,87.69639,1.552589,66.76555,0.42049640414238865,58561.0,68795.0,0.001064148,0.001250006,17637.0,68795.0,True,False,,,0,0.0,old-data-local,True,PASS,,158.71868,66.67379000000001,85.82342,1.435804,67.02459,87.69639,1.552589,66.76555,0.42049640414238865,58561.0,68795.0,0.001064148,0.001250006,17637.0,68795.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-166p614725594_VX-0p931765035172_LS-5p67575778907e-05_ST-364p064697506_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17740033261e-06_H-0744488b5e,old-data-local,True,PASS,,127.16725,50.62764,73.68124,1.642684,51.051970000000004,74.97352,1.790632,50.846030000000006,0.39974361294129224,53535.0,64427.0,0.0009728721,0.001170679,9986.0,64427.0,True,False,,,0,0.0,old-data-local,True,PASS,,127.16725,50.62764,73.68124,1.642684,51.051970000000004,74.97352,1.790632,50.846030000000006,0.39974361294129224,53535.0,64427.0,0.0009728721,0.001170679,9986.0,64427.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-167p350234557_VX-0p509305540745_LS-7p79284260895e-05_ST-367p465417979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p47195782704e-06_H-0c5439e4b5,new-data,True,PASS,,190.8829,58.61101,90.11136,1.770577,62.98711000000001,95.04654,1.9535760000000002,62.8944,0.33182388741155777,95955.0,115599.0,0.001743253,0.002100003,17390.0,115599.0,True,False,,,0,0.0,new-data,True,PASS,,190.8829,58.61101,90.11136,1.770577,62.98711000000001,95.04654,1.9535760000000002,62.8944,0.33182388741155777,95955.0,115599.0,0.001743253,0.002100003,17390.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-167p36850481_VX-0p484912828283_LS-7p82623244153e-05_ST-326p173250025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p94842850435e-06_H-31e40e99ef,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-167p779770961_VX-0p390580196452_LS-6p45833025222e-05_ST-394p852870083_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23511653864e-05_H-73ae961aa0,old-data-local,True,PASS,,197.005395,66.76979,95.021635,1.9200795,67.16396999999999,97.9377,2.007502,66.82814,0.3447663423344435,97060.0,115599.0,0.001763321,0.002100003,22907.0,115599.0,True,False,,,0,0.0,old-data-local,True,PASS,,197.005395,66.76979,95.021635,1.9200795,67.16396999999999,97.9377,2.007502,66.82814,0.3447663423344435,97060.0,115599.0,0.001763321,0.002100003,22907.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-168p279672268_VX-0p662944494492_LS-8p51138696034e-05_ST-361p222757169_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p27680920966e-06_H-1d842653b1,new-data,True,PASS,,178.92244000000002,50.79968,82.58775,1.622211,54.55363,84.02848,1.8571790000000001,54.4569,0.3040168393741906,75142.0,90566.0,0.001365272,0.001645384,13465.0,90566.0,True,False,,,0,0.0,new-data,True,PASS,,178.92244000000002,50.79968,82.58775,1.622211,54.55363,84.02848,1.8571790000000001,54.4569,0.3040168393741906,75142.0,90566.0,0.001365272,0.001645384,13465.0,90566.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-171p239447318_VX-0p969583751496_LS-7p40725617215e-05_ST-384p912438459_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p97545528746e-06_H-7931c20f4a,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,old-data-local,True,PASS,,217.8064,66.73917,82.81033000000001,1.979994,66.92866,84.66600999999999,2.115421,66.65982,0.3169354493221803,100067.0,115599.0,0.00181793,0.002100003,37936.0,115599.0,True,False,,,0,0.0,old-data-local,True,PASS,,217.8064,66.73917,82.81033000000001,1.979994,66.92866,84.66600999999999,2.115421,66.65982,0.3169354493221803,100067.0,115599.0,0.00181793,0.002100003,37936.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,old-data-remote-clean,True,PASS,,159.232705,50.749825,79.85050000000001,1.7599575,51.07378,80.75394,1.9158540000000002,50.89065,0.31989191388737437,62068.0,74775.0,0.001127838,0.001358607,11256.0,74775.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,159.232705,50.749825,79.85050000000001,1.7599575,51.07378,80.75394,1.9158540000000002,50.89065,0.31989191388737437,62068.0,74775.0,0.001127838,0.001358607,11256.0,74775.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-171p875575389_VX-0p916897438596_LS-6p66389080354e-05_ST-338p337187717_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2613524697e-06_H-30d8d23b36,old-data-local,True,PASS,,139.50626499999998,46.827484999999996,71.56308,1.6403885,47.51574,73.65795,1.8744470000000002,47.06516,0.3410907575625481,54373.0,65472.0,0.0009880909,0.001189657,9996.0,65472.0,True,False,,,0,0.0,old-data-local,True,PASS,,139.50626499999998,46.827484999999996,71.56308,1.6403885,47.51574,73.65795,1.8744470000000002,47.06516,0.3410907575625481,54373.0,65472.0,0.0009880909,0.001189657,9996.0,65472.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-172p471893954_VX-0p300060565388_LS-5p45268436948e-05_ST-394p546009672_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60771562794e-05_H-0e4c2fc094,new-data,True,PASS,,194.29507999999998,70.71863,91.57602000000001,1.9778529999999999,71.23713000000001,94.497,2.369394,70.68087,0.36457908710176645,98501.0,115599.0,0.00178949,0.002100003,30107.0,115599.0,True,False,,,0,0.0,new-data,True,PASS,,194.29507999999998,70.71863,91.57602000000001,1.9778529999999999,71.23713000000001,94.497,2.369394,70.68087,0.36457908710176645,98501.0,115599.0,0.00178949,0.002100003,30107.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-173p043282634_VX-0p866796851528_LS-6p96390683614e-05_ST-349p021338305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56545699781e-06_H-27614c4053,new-data,True,PASS,,147.52656,50.6536,77.42292,1.713517,51.38208,78.57189,1.855394,50.830600000000004,0.3454613632740394,57506.0,69258.0,0.001044989,0.001258414,10515.0,69258.0,True,False,,,0,0.0,new-data,True,PASS,,147.52656,50.6536,77.42292,1.713517,51.38208,78.57189,1.855394,50.830600000000004,0.3454613632740394,57506.0,69258.0,0.001044989,0.001258414,10515.0,69258.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-173p720948038_VX-0p230617607979_LS-6p23730108092e-05_ST-383p499521736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09182665855e-05_H-eb41f0639c,old-data-local,True,PASS,,218.06499999999997,66.733,82.53554,1.989017,67.05313000000001,112.90799,2.121392,66.68789,0.3150500626671479,100141.0,115599.0,0.001819274,0.002100003,38306.0,115599.0,True,False,,,0,0.0,old-data-local,True,PASS,,218.06499999999997,66.733,82.53554,1.989017,67.05313000000001,112.90799,2.121392,66.68789,0.3150500626671479,100141.0,115599.0,0.001819274,0.002100003,38306.0,115599.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-173p906668607_VX-0p677544388934_LS-8p62016404031e-05_ST-334p396108383_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p12000672104e-06_H-89021150a8,new-data,True,PASS,,180.40607,50.79225,83.43622,1.706112,54.75972,148.65983,1.9080499999999998,54.67042,0.30431565677613115,73510.0,88613.0,0.001335634,0.001609916,13114.0,88613.0,True,False,,,0,0.0,new-data,True,PASS,,180.40607,50.79225,83.43622,1.706112,54.75972,148.65983,1.9080499999999998,54.67042,0.30431565677613115,73510.0,88613.0,0.001335634,0.001609916,13114.0,88613.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-174p128102602_VX-0p994422815088_LS-7p40414236536e-05_ST-367p557277174_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p85117651146e-06_H-6705b84f8a,old-data-local,True,PASS,,138.67175999999998,46.3826,72.52207,1.707608,46.623479999999994,74.31835,1.912734,46.5313,0.3385008993976128,50127.0,60365.0,0.0009109801,0.00109691,9194.0,60365.0,True,False,,,0,0.0,old-data-local,True,PASS,,138.67175999999998,46.3826,72.52207,1.707608,46.623479999999994,74.31835,1.912734,46.5313,0.3385008993976128,50127.0,60365.0,0.0009109801,0.00109691,9194.0,60365.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-176p31832051_VX-0p578189015568_LS-5p80825678862e-05_ST-392p957182722_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p34350095405e-06_H-568de84222,old-data-local,True,PASS,,159.804935,61.26925,88.679415,1.8571235,70.78679,98.49521,2.0661419999999997,70.552235,0.44403399706908403,86218.0,103847.0,0.001566421,0.001886578,15715.0,103847.0,True,False,,,0,0.0,old-data-local,True,PASS,,159.804935,61.26925,88.679415,1.8571235,70.78679,98.49521,2.0661419999999997,70.552235,0.44403399706908403,86218.0,103847.0,0.001566421,0.001886578,15715.0,103847.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-176p64993117_VX-0p775213670345_LS-6p57722012124e-05_ST-360p022077993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p222956054e-06_H-5731c00627,old-data-local,True,PASS,,149.77721,54.756665,82.127625,1.8085495,55.0918,83.27398,2.089,54.935365,0.3663195263268182,64293.0,77444.0,0.001168246,0.001407078,11707.0,77444.0,True,False,,,0,0.0,old-data-local,True,PASS,,149.77721,54.756665,82.127625,1.8085495,55.0918,83.27398,2.089,54.935365,0.3663195263268182,64293.0,77444.0,0.001168246,0.001407078,11707.0,77444.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-177p821134596_VX-0p63969291749_LS-8p76195222961e-05_ST-320p228793407_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5413068851e-06_H-0e4c2fc094,new-data,True,PASS,,186.60878000000002,54.66565,87.78308,1.7709355,55.06646,88.91489,1.990899,54.82933,0.299618577144974,77840.0,93859.0,0.00141427,0.001705188,13781.0,93859.0,True,False,,,0,0.0,new-data,True,PASS,,186.60878000000002,54.66565,87.78308,1.7709355,55.06646,88.91489,1.990899,54.82933,0.299618577144974,77840.0,93859.0,0.00141427,0.001705188,13781.0,93859.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-177p868754925_VX-0p784825891065_LS-5p3694165939e-05_ST-378p775948175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p14673987943e-06_H-fa25be35ef,old-data-local,True,PASS,,135.46609,55.72084,80.61718,1.794941,59.014210000000006,84.78921,1.908741,58.857260000000004,0.4361695877729985,63548.0,76496.0,0.001154716,0.001389862,11777.0,76496.0,True,False,,,0,0.0,old-data-local,True,PASS,,135.46609,55.72084,80.61718,1.794941,59.014210000000006,84.78921,1.908741,58.857260000000004,0.4361695877729985,63548.0,76496.0,0.001154716,0.001389862,11777.0,76496.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,old-data-remote-clean,True,PASS,,159.315025,58.966555,86.6728,1.8663784999999997,63.03022,91.69754,2.046004,62.82199,0.39530945761133324,73902.0,89031.0,0.001342753,0.001617508,13400.0,89031.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,159.315025,58.966555,86.6728,1.8663784999999997,63.03022,91.69754,2.046004,62.82199,0.39530945761133324,73902.0,89031.0,0.001342753,0.001617508,13400.0,89031.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-179p651163568_VX-0p66389382017_LS-6p65035978508e-05_ST-326p14019277_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p26640383816e-06_H-f77f7c89dc,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,old-data-remote-clean,True,PASS,,167.258645,46.819025,78.074905,1.864773,47.32168,123.62921000000001,2.06621,46.847030000000004,0.28042946311360695,58369.0,70346.0,0.001060661,0.001278173,10482.0,70346.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,167.258645,46.819025,78.074905,1.864773,47.32168,123.62921000000001,2.06621,46.847030000000004,0.28042946311360695,58369.0,70346.0,0.001060661,0.001278173,10482.0,70346.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-181p197687991_VX-0p643443519749_LS-5p49477846524e-05_ST-320p630170488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p49734895908e-06_H-6014a1f9c3,old-data-local,True,PASS,,148.44292,59.87088,86.44223,1.729411,67.07716,93.42958,1.950913,66.75883,0.45511015359752127,77491.0,93311.0,0.001407932,0.001695236,14223.0,93311.0,True,False,,,0,0.0,old-data-local,True,PASS,,148.44292,59.87088,86.44223,1.729411,67.07716,93.42958,1.950913,66.75883,0.45511015359752127,77491.0,93311.0,0.001407932,0.001695236,14223.0,93311.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-181p214517461_VX-0p293157847988_LS-6p39704529171e-05_ST-391p855294349_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64557102466e-05_H-e6df4d4a2d,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,old-data-remote-clean,True,PASS,,143.159445,50.385920000000006,75.96119,1.9411245,50.952200000000005,77.59888,2.042726,50.842045,0.3552976743976812,52299.0,62994.0,0.0009504253,0.001144655,9537.0,62994.0,True,False,,,0,0.0,old-data-remote-clean,True,PASS,,143.159445,50.385920000000006,75.96119,1.9411245,50.952200000000005,77.59888,2.042726,50.842045,0.3552976743976812,52299.0,62994.0,0.0009504253,0.001144655,9537.0,62994.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-182p701235644_VX-0p787372384637_LS-5p07019733104e-05_ST-389p154544132_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1268602978e-06_H-d9be003c20,old-data-local,True,PASS,,131.92374,58.488870000000006,81.8277,1.7989925,59.14885,83.30198,1.9105889999999999,58.94409,0.446510584418766,63353.0,76248.0,0.001151175,0.001385358,11789.0,76248.0,True,False,,,0,0.0,old-data-local,True,PASS,,131.92374,58.488870000000006,81.8277,1.7989925,59.14885,83.30198,1.9105889999999999,58.94409,0.446510584418766,63353.0,76248.0,0.001151175,0.001385358,11789.0,76248.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-183p86712976_VX-0p92773562332_LS-4p77447546287e-05_ST-393p876492884_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19988721113e-06_H-95ed9fb76f,old-data-local,True,PASS,,119.1025,54.55737,75.77777999999999,1.831067,55.367140000000006,77.32749,1.982376,54.833909999999996,0.46177215449397774,53785.0,64707.0,0.0009774123,0.001175764,10118.0,64707.0,True,False,,,0,0.0,old-data-local,True,PASS,,119.1025,54.55737,75.77777999999999,1.831067,55.367140000000006,77.32749,1.982376,54.833909999999996,0.46177215449397774,53785.0,64707.0,0.0009774123,0.001175764,10118.0,64707.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-184p554601264_VX-0p855768445974_LS-6p11854963854e-05_ST-316p977306706_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63717980689e-06_H-0011cc30ec,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,old-data-local,False,FAIL,missing kinetic-energy_melt.dat; missing time.dat,,,,,,,,,,,,,,,,True,False,,,0,0.0,both,False,False,,,,,,,,,,,,,,,,False,False
