target,method_a,method_b,n_aligned_simulations,method_b_improved_count,method_b_worsened_count,tied_count,observed_mae_difference_b_minus_a_um,mae_difference_ci95_low_um,mae_difference_ci95_high_um,mae_difference_ci_includes_zero,observed_rmse_difference_b_minus_a_um,rmse_difference_ci95_low_um,rmse_difference_ci95_high_um,rmse_difference_ci_includes_zero,bootstrap_resamples,bootstrap_seed,interpretation
depth,A_tiny_jitter,B_learned_nugget,241,148,93,0,-0.6536909378430154,-0.988691949066192,-0.32128351967674507,False,-0.3599864758014162,-1.3648754048536886,0.6176021247403337,True,10000,2641016705,negative difference favors method_b; superiority is not robust when the interval includes zero
depth,A_tiny_jitter,C_heteroskedastic,241,137,104,0,-0.4828923251938422,-0.7156383716531883,-0.26193230629330205,False,-0.8648712836885419,-1.3388042166014298,-0.4106447292723473,False,10000,45970619,negative difference favors method_b; superiority is not robust when the interval includes zero
depth,B_learned_nugget,C_heteroskedastic,241,105,136,0,0.17079861264917318,-0.11003818313086138,0.43090299608449595,True,-0.5048848078871258,-1.40546276909057,0.3818427100915387,True,10000,4262478418,negative difference favors method_b; superiority is not robust when the interval includes zero
length,A_tiny_jitter,B_learned_nugget,241,152,89,0,-4.451169494545633,-5.9876426014454625,-3.007102221807735,False,-6.349912603906851,-9.700994873053357,-3.533900167391744,False,10000,2159208844,negative difference favors method_b; superiority is not robust when the interval includes zero
length,A_tiny_jitter,C_heteroskedastic,241,155,86,0,-0.028124875157008233,-0.04066267365309075,-0.01678743027448255,False,-0.05080754398101561,-0.0829082418103794,-0.022346333561816693,False,10000,3237395782,negative difference favors method_b; superiority is not robust when the interval includes zero
length,B_learned_nugget,C_heteroskedastic,241,88,153,0,4.423044619388625,3.0243185645679436,5.938874836826102,False,6.299105059925836,3.541326351517614,9.70821901355467,False,10000,3028873947,negative difference favors method_b; superiority is not robust when the interval includes zero
width,A_tiny_jitter,B_learned_nugget,241,141,100,0,-1.2470850398339755,-1.774112479216762,-0.7592800412659737,False,-1.3411066604673216,-2.7338253151027887,-0.40361149702680443,False,10000,2527632131,negative difference favors method_b; superiority is not robust when the interval includes zero
width,A_tiny_jitter,C_heteroskedastic,241,141,100,0,-0.0001364691051986,-0.0009851776603262198,0.0008021192828580263,True,-0.0005526042185568514,-0.0013564632100208085,0.00014022785485343629,True,10000,1275979418,negative difference favors method_b; superiority is not robust when the interval includes zero
width,B_learned_nugget,C_heteroskedastic,241,100,141,0,1.2469485707287769,0.7597828332793082,1.7805974797908644,False,1.3405540562487648,0.3824596477099315,2.7617609109085963,False,10000,1819649129,negative difference favors method_b; superiority is not robust when the interval includes zero
