simulation_id,fold_index,observed_depth_um,B_predicted_mean_um,C_predicted_mean_um,B_residual_um,C_residual_um,B_absolute_error_um,C_absolute_error_um,absolute_error_C_minus_B_um,B_squared_error_um2,C_squared_error_um2,squared_error_C_minus_B_um2,paired_outcome
sim_00013,10,38.69279,38.0989829858388,36.728114614551146,0.5938070141612002,1.9646753854488566,0.5938070141612002,1.9646753854488566,1.3708683712876564,0.3526067700670398,3.859949370188613,3.5073426001215733,B_improved
sim_00014,11,50.81113,50.95264642155772,52.09409086000839,-0.14151642155772493,-1.2829608600083944,0.14151642155772493,1.2829608600083944,1.1414444384506695,0.020026897570503712,1.645988568313479,1.6259616707429752,B_improved
sim_00015,12,46.77987,50.10723329520511,50.40298071189547,-3.32736329520511,-3.623110711895464,3.32736329520511,3.623110711895464,0.29574741669035376,11.07134649827821,13.126931230651655,2.055584732373445,B_improved
sim_00016,13,54.776695,54.107740586136885,53.52566094476446,0.668954413863112,1.251034055235536,0.668954413863112,1.251034055235536,0.5820796413724239,0.4475000078269398,1.56508620735907,1.1175861995321301,B_improved
sim_00017,14,50.5307,49.05801171270732,47.194556834630355,1.4726882872926836,3.3361431653696485,1.4726882872926836,3.3361431653696485,1.8634548780769649,2.168810791529058,11.129851219842617,8.96104042831356,B_improved
sim_00019,15,54.767900000000004,53.28164509897468,52.342251923293816,1.486254901025326,2.4256480767061888,1.486254901025326,2.4256480767061888,0.9393931756808627,2.208953630821802,5.883768592028432,3.6748149612066303,B_improved
sim_00020,16,42.80561,42.999955258373774,44.216302407921305,-0.19434525837377237,-1.410692407921303,0.19434525837377237,1.410692407921303,1.2163471495475306,0.037770079452368335,1.990053069766804,1.9522829903144356,B_improved
sim_00021,17,74.79356,69.16214693395895,69.59804976860799,5.631413066041048,5.1955102313920065,5.631413066041048,5.1955102313920065,-0.4359028346490419,31.71281312037784,26.99332656449902,-4.71948655587882,C_improved
sim_00022,18,50.78823,48.63121020432849,48.56156703880296,2.157019795671509,2.226662961197036,2.157019795671509,2.226662961197036,0.06964316552552674,4.652734398918759,4.958027942766752,0.3052935438479931,B_improved
sim_00023,19,34.760245000000005,34.84799426935385,34.98957331029808,-0.08774926935384286,-0.22932831029807232,0.08774926935384286,0.22932831029807232,0.14157904094422946,0.007699934272133266,0.05259147390416895,0.04489153963203568,B_improved
sim_00024,20,54.76636,55.149620164739225,57.00713770531208,-0.38326016473922664,-2.240777705312084,0.38326016473922664,2.240777705312084,1.8575175405728572,0.14688835387593915,5.021084724623688,4.874196370747749,B_improved
sim_00025,21,46.692315,47.85567761490764,48.793584841787634,-1.1633626149076406,-2.1012698417876337,1.1633626149076406,2.1012698417876337,0.9379072268799931,1.3534125737647433,4.415334948006227,3.0619223742414836,B_improved
sim_00026,22,62.056760000000004,59.12308380543968,58.684220798313774,2.933676194560327,3.37253920168623,2.933676194560327,3.37253920168623,0.438863007125903,8.606456014529963,11.374020666910395,2.7675646523804325,B_improved
sim_00027,23,50.8492,51.80721701392238,50.11193232072204,-0.9580170139223796,0.7372676792779629,0.9580170139223796,0.7372676792779629,-0.2207493346444167,0.9177965989647529,0.5435636309079132,-0.3742329680568397,C_improved
sim_00028,24,49.30793,49.204892367478735,48.62616285373762,0.1030376325212643,0.6817671462623807,0.1030376325212643,0.6817671462623807,0.5787295137411164,0.010616753715587103,0.4648064417227504,0.45418968800716325,B_improved
sim_00030,25,42.780620000000006,43.13628458238219,42.92310052196132,-0.35566458238218246,-0.14248052196131056,0.35566458238218246,0.14248052196131056,-0.2131840604208719,0.12649729516109226,0.0203006991383675,-0.10619659602272476,C_improved
sim_00031,26,58.804159999999996,61.00711094537565,61.59381854887241,-2.2029509453756546,-2.789658548872417,2.2029509453756546,2.789658548872417,0.5867076034967624,4.852992867731491,7.78219481929696,2.929201951565469,B_improved
sim_00032,27,38.749285,39.158878049134046,38.81661072727415,-0.4095930491340454,-0.06732572727415231,0.4095930491340454,0.06732572727415231,-0.34226732185989306,0.1677664658989245,0.004532753552993537,-0.16323371234593095,C_improved
sim_00033,28,58.25875,55.065723724454635,54.65978577160186,3.193026275545364,3.5989642283981382,3.193026275545364,3.5989642283981382,0.40593795285277423,10.195416796323098,12.952543517289406,2.7571267209663084,B_improved
sim_00034,29,46.733375,50.48751793469658,50.64566635434344,-3.7541429346965742,-3.912291354343438,3.7541429346965742,3.912291354343438,0.15814841964686366,14.093589174132207,15.30602364127041,1.2124344671382037,B_improved
sim_00035,30,38.79481,37.346919146012624,37.27936845217357,1.4478908539873743,1.515441547826427,1.4478908539873743,1.515441547826427,0.06755069383905266,2.096387925060288,2.2965630848785565,0.2001751598182686,B_improved
sim_00037,31,42.74968,42.87202742568299,42.27403335422372,-0.12234742568298884,0.4756466457762798,0.12234742568298884,0.4756466457762798,0.35329922009329096,0.014968892571254477,0.22623973163822578,0.2112708390669713,B_improved
sim_00039,32,58.32933,51.57089323048919,50.655998648646936,6.7584367695108085,7.673331351353063,6.7584367695108085,7.673331351353063,0.9148945818422547,45.67646756747569,58.88001402765783,13.203546460182139,B_improved
sim_00040,33,46.84275,46.13626631230211,45.8608801553382,0.7064836876978902,0.9818698446618015,0.7064836876978902,0.9818698446618015,0.27538615696391133,0.49911920098321,0.9640683918561902,0.4649491908729802,B_improved
sim_00041,34,58.74863,62.025758528654045,62.04278910861462,-3.277128528654046,-3.294159108614622,3.277128528654046,3.294159108614622,0.017030579960575665,10.739571393318233,10.85148423286868,0.11191283955044717,B_improved
sim_00042,35,46.50832,44.881535837019975,43.61629807679987,1.626784162980023,2.892021923200126,1.626784162980023,2.892021923200126,1.2652377602201028,2.646426712922614,8.363790804270154,5.71736409134754,B_improved
sim_00043,36,58.73507,60.08832597038418,60.19803167190679,-1.3532559703841827,-1.4629616719067897,1.3532559703841827,1.4629616719067897,0.10970570152260706,1.831301721380436,2.1402568534683093,0.3089551320878734,B_improved
sim_00044,37,49.850550000000005,50.19845014453143,48.087591697871304,-0.3479001445314225,1.7629583021287019,0.3479001445314225,1.7629583021287019,1.4150581575972794,0.12103451056498465,3.1080219750445153,2.9869874644795305,B_improved
sim_00045,38,53.35957,54.18622416903661,52.91131936663787,-0.8266541690366154,0.4482506333621288,0.8266541690366154,0.4482506333621288,-0.3784035356744866,0.683357115185617,0.2009286303095496,-0.48242848487606743,C_improved
sim_00046,39,62.49203,61.58546042483633,63.09253255001406,0.9065695751636724,-0.6005025500140633,0.9065695751636724,0.6005025500140633,-0.30606702514960915,0.8218683946124415,0.36060331257339256,-0.461265082039049,C_improved
sim_00047,40,46.563705000000006,46.72619215660327,44.308360212514586,-0.1624871566032624,2.25534478748542,0.1624871566032624,2.25534478748542,2.0928576308821576,0.02640207606101312,5.086580110437654,5.060178034376641,B_improved
sim_00048,41,62.73913,63.49410147643516,62.81358985848178,-0.7549714764351592,-0.07445985848177372,0.7549714764351592,0.07445985848177372,-0.6805116179533854,0.5699819302306841,0.00554427052512577,-0.5644376597055584,C_improved
sim_00049,42,54.44253,50.398438354018936,47.98459203064043,4.044091645981062,6.45793796935957,4.044091645981062,6.45793796935957,2.4138463233785075,16.354677241093817,41.70496281609601,25.35028557500219,B_improved
sim_00050,43,54.75336,58.63914184204232,58.40245716195304,-3.88578184204232,-3.649097161953037,3.88578184204232,3.649097161953037,-0.236684680089283,15.099300523945805,13.31591009737371,-1.7833904265720957,C_improved
sim_00051,44,62.751915,64.08766679069004,63.436272826260556,-1.3357517906900398,-0.684357826260559,1.3357517906900398,0.684357826260559,-0.6513939644294808,1.784232846331648,0.4683456343640774,-1.3158872119675706,C_improved
sim_00052,45,38.800575,40.152926772985055,40.68031254916145,-1.3523517729850525,-1.8797375491614474,1.3523517729850525,1.8797375491614474,0.5273857761763949,1.828855317895815,3.533413253727485,1.7045579358316703,B_improved
sim_00053,46,42.39804,40.991219528621436,42.300080162128886,1.4068204713785661,0.09795983787111595,1.4068204713785661,0.09795983787111595,-1.3088606335074502,1.979143838689811,0.009596129835735323,-1.9695477088540758,C_improved
sim_00054,47,60.221,57.85763112813895,57.29902961483402,2.3633688718610486,2.9219703851659773,2.3633688718610486,2.9219703851659773,0.5586015133049287,5.585512424481766,8.53791093178701,2.9523985073052446,B_improved
sim_00055,48,52.22291,56.16936201784494,58.02100562755641,-3.9464520178449405,-5.798095627556414,3.9464520178449405,5.798095627556414,1.8516436097114735,15.574483529152403,33.61791290628881,18.043429377136405,B_improved
sim_00056,49,46.782705,46.24712732047802,45.9392972685997,0.5355776795219782,0.8434077314002977,0.5355776795219782,0.8434077314002977,0.30783005187831947,0.2868434508021468,0.7113366013857967,0.4244931505836499,B_improved
sim_00057,50,52.191539999999996,56.843444239678526,59.287129915850336,-4.6519042396785295,-7.09558991585034,4.6519042396785295,7.09558991585034,2.4436856761718104,21.64021305513908,50.34739625391703,28.707183198777955,B_improved
sim_00058,51,51.035355,52.05674245777332,52.72239180188498,-1.021387457773315,-1.6870368018849788,1.021387457773315,1.6870368018849788,0.6656493441116638,1.0432323388966356,2.846093170914297,1.8028608320176616,B_improved
sim_00059,52,66.02616,65.40684435118897,65.55400622253477,0.619315648811039,0.47215377746523757,0.619315648811039,0.47215377746523757,-0.1471618713458014,0.38355187286223813,0.22292918957469307,-0.16062268328754506,C_improved
sim_00060,53,46.845589999999994,48.907420167268974,49.287369485419696,-2.0618301672689796,-2.4417794854197012,2.0618301672689796,2.4417794854197012,0.37994931815072164,4.251143638660428,5.962287055416501,1.7111434167560722,B_improved
sim_00061,54,62.67888000000001,57.316070346718426,56.07180350001921,5.36280965328158,6.607076499980799,5.36280965328158,6.607076499980799,1.2442668466992188,28.759727377330105,43.653459876598525,14.89373249926842,B_improved
sim_00062,55,62.675819999999995,62.752271412837686,63.466628968998556,-0.07645141283769163,-0.7908089689985616,0.07645141283769163,0.7908089689985616,0.7143575561608699,0.005844818524879161,0.6253788254485679,0.6195340069236888,B_improved
sim_00063,56,46.81844,48.60507960368774,49.49350733302754,-1.786639603687739,-2.6750673330275347,1.786639603687739,2.6750673330275347,0.8884277293397957,3.192081073465481,7.155985236231047,3.9639041627655662,B_improved
sim_00064,57,66.67379000000001,62.95931909860801,62.81374671899929,3.714470901391998,3.8600432810007206,3.714470901391998,3.8600432810007206,0.1455723796087227,13.797294077287882,14.899934131198808,1.1026400539109265,B_improved
sim_00065,58,50.62764,49.06321982056176,48.28996744107529,1.5644201794382369,2.3376725589247087,1.5644201794382369,2.3376725589247087,0.7732523794864719,2.447410497833565,5.464712992749596,3.0173024949160308,B_improved
sim_00066,59,62.36748,61.83896746735394,61.53021196467768,0.5285125326460616,0.8372680353223174,0.5285125326460616,0.8372680353223174,0.30875550267625584,0.2793254971639543,0.7010177629724934,0.42169226580853914,B_improved
sim_00067,60,66.76979,68.2107941833507,66.92343507364107,-1.4410041833506995,-0.15364507364107283,1.4410041833506995,0.15364507364107283,-1.2873591097096266,2.076493056434216,0.023606808654170693,-2.0528862477800454,C_improved
sim_00068,61,46.63597,46.03128439830135,46.728495524630986,0.6046856016986482,-0.09252552463098596,0.6046856016986482,0.09252552463098596,-0.5121600770676622,0.36564467690165614,0.00856097270823919,-0.35708370419341695,C_improved
sim_00069,62,66.73917,64.95868933048418,65.9833662947587,1.7804806695158248,0.7558037052413056,1.7804806695158248,0.7558037052413056,-1.0246769642745193,3.17011141451952,0.5712392408564864,-2.5988721736630334,C_improved
sim_00070,63,46.827484999999996,48.391804922246905,48.80580672158192,-1.5643199222469093,-1.9783217215819207,1.5643199222469093,1.9783217215819207,0.41400179933501136,2.4470968191385762,3.9137568340828546,1.4666600149442783,B_improved
sim_00071,64,66.733,64.02639550206936,66.49297214741938,2.706604497930641,0.2400278525806243,2.706604497930641,0.2400278525806243,-2.466576645350017,7.325707908218378,0.05761337001446592,-7.268094538203912,C_improved
sim_00072,65,46.3826,45.08164090891501,45.12322949162983,1.3009590910849838,1.2593705083701678,1.3009590910849838,1.2593705083701678,-0.041588582714815914,1.6924945566766672,1.586014077352535,-0.10648047932413207,C_improved
sim_00073,66,61.26925,64.26924296411485,63.39184558891906,-2.9999929641148526,-2.1225955889190615,2.9999929641148526,2.1225955889190615,-0.8773973751957911,8.99995778473862,4.505412034098658,-4.494545750639961,C_improved
sim_00074,67,54.756665,52.951592194870734,52.946464099242284,1.8050728051292637,1.8102009007577138,1.8050728051292637,1.8102009007577138,0.005128095628450069,3.258287831817229,3.2768273011040385,0.018539469286809496,B_improved
sim_00075,68,55.72084,56.8254136600999,58.50369063973967,-1.104573660099895,-2.782850639739671,1.104573660099895,2.782850639739671,1.6782769796397758,1.2200829705864784,7.744257683099495,6.524174712513017,B_improved
sim_00076,69,58.802625,58.17048179863726,56.36926534944899,0.6321432013627373,2.4333596505510116,0.6321432013627373,2.4333596505510116,1.8012164491882743,0.3996050270291302,5.921239188929741,5.521634161900611,B_improved
sim_00077,70,59.87088,64.096909540893,64.16103142901743,-4.226029540892995,-4.290151429017428,4.226029540892995,4.290151429017428,0.06412188812443276,17.859325680500255,18.405399283900277,0.5460736034000213,B_improved
sim_00078,71,70.74839999999999,69.01063471689123,69.2473310530642,1.7377652831087573,1.5010689469357885,1.7377652831087573,1.5010689469357885,-0.2366963361729688,3.0198281791780595,2.2532079834549172,-0.7666201957231422,C_improved
sim_00079,72,58.488870000000006,57.43015633623187,56.72703039460591,1.0587136637681382,1.7618396053940941,1.0587136637681382,1.7618396053940941,0.7031259416259559,1.1208746218493544,3.104078795135217,1.9832041732858627,B_improved
sim_00080,73,54.55737,54.60835331342751,55.221663556802326,-0.05098331342750839,-0.6642935568023276,0.05098331342750839,0.6642935568023276,0.6133102433748192,0.0025992982480475576,0.44128592960908725,0.4386866313610397,B_improved
sim_00081,74,54.731820000000006,52.37907782660214,52.36773770942726,2.352742173397864,2.364082290572746,2.352742173397864,2.364082290572746,0.011340117174881925,5.535395734484905,5.588885076599682,0.053489342114776406,B_improved
sim_00082,75,68.17873999999999,72.01036575891499,71.77297524078979,-3.8316257589149956,-3.5942352407898,3.8316257589149956,3.5942352407898,-0.23739051812519563,14.681355956380916,12.91852696613531,-1.7628289902456054,C_improved
sim_00083,76,50.688269999999996,49.19827916950105,49.32455779093427,1.4899908304989467,1.3637122090657243,1.4899908304989467,1.3637122090657243,-0.12627862143322233,2.220072674970941,1.8597109891549177,-0.36036168581602324,C_improved
sim_00084,77,50.83965,50.53219744154139,50.3132526005871,0.307452558458607,0.5263973994129003,0.307452558458607,0.5263973994129003,0.21894484095429334,0.09452707570274314,0.2770942221086645,0.18256714640592137,B_improved
sim_00085,78,63.07431,68.13070278584587,66.2465403176771,-5.056392785845873,-3.172230317677105,5.056392785845873,3.172230317677105,-1.8841624681687676,25.567108004754186,10.063045188389786,-15.5040628163644,C_improved
sim_00086,79,46.80242,47.49806031866276,47.95378023752979,-0.6956403186627611,-1.1513602375297936,0.6956403186627611,1.1513602375297936,0.45571991886703245,0.48391545294922783,1.3256303965646625,0.8417149436154348,B_improved
sim_00087,80,74.67366,71.95354074296931,71.782480639234,2.7201192570306887,2.891179360766003,2.7201192570306887,2.891179360766003,0.17106010373531433,7.399048772469186,8.358918096119314,0.9598693236501283,B_improved
sim_00088,81,61.98689000000001,60.993580669706375,60.33811841046047,0.9933093302936342,1.6487715895395425,0.9933093302936342,1.6487715895395425,0.6554622592459083,0.9866634256483882,2.7184477544727494,1.7317843288243613,B_improved
sim_00089,82,74.66601,73.65830693164672,76.29766465064371,1.0077030683532797,-1.6316546506437106,1.0077030683532797,1.6316546506437106,0.6239515822904309,1.0154654739686146,2.6622968989672495,1.6468314249986349,B_improved
sim_00090,83,78.70538,76.4784188920676,78.32828857114713,2.2269611079324108,0.3770914288528786,2.2269611079324108,0.3770914288528786,-1.8498696790795321,4.959355776243551,0.1421979457143056,-4.817157830529245,C_improved
sim_00091,84,55.936285,55.09197300385429,56.12232424598173,0.8443119961457057,-0.18603924598173194,0.8443119961457057,0.18603924598173194,-0.6582727501639738,0.7128627468355462,0.03461060104545136,-0.6782521457900949,C_improved
sim_00092,85,50.99379,52.195010059257356,53.115966727605716,-1.2012200592573592,-2.1221767276057193,1.2012200592573592,2.1221767276057193,0.9209566683483601,1.4429296307622534,4.50363406319132,3.060704432429066,B_improved
sim_00093,86,50.82025,52.694525894694,52.347584503683336,-1.8742758946940015,-1.5273345036833348,1.8742758946940015,1.5273345036833348,-0.3469413910106667,3.5129101294309995,2.3327506861416185,-1.180159443289381,C_improved
sim_00094,87,55.03649,56.151534934813384,56.20763718243492,-1.1150449348133833,-1.1711471824349218,1.1150449348133833,1.1711471824349218,0.05610224762153848,1.2433252066529823,1.371585722925256,0.12826051627227364,B_improved
sim_00096,88,62.61278,61.133850185695835,61.834414962311904,1.4789298143041663,0.7783650376880971,1.4789298143041663,0.7783650376880971,-0.7005647766160692,2.187233395637756,0.6058521318951927,-1.5813812637425633,C_improved
sim_00097,89,70.70868,70.8458794335912,69.92997302444452,-0.13719943359119213,0.7787069755554796,0.13719943359119213,0.7787069755554796,0.6415075419642875,0.01882368457774394,0.6063845537787623,0.5875608692010184,B_improved
sim_00098,90,70.71442,72.05828586369074,71.35250571987737,-1.3438658636907377,-0.6380857198773668,1.3438658636907377,0.6380857198773668,-0.7057801438133708,1.8059754595932525,0.4071533859114175,-1.3988220736818349,C_improved
sim_00099,91,62.61258,64.5950681866575,64.14982991810028,-1.9824881866574984,-1.5372499181002794,1.9824881866574984,1.5372499181002794,-0.44523826855721893,3.9302594102365362,2.3631373106993157,-1.5671220995372206,C_improved
sim_00100,92,82.71335,80.45801439426165,81.80617105292481,2.2553356057383525,0.9071789470751952,2.2553356057383525,0.9071789470751952,-1.3481566586631573,5.086538694511181,0.8229736420164598,-4.263565052494721,C_improved
sim_00101,93,50.290025,70.70720317376612,68.77891364634692,-20.417178173766118,-18.488888646346922,20.417178173766118,18.488888646346922,-1.9282895274191958,416.86116457931155,341.8390033770161,-75.02216120229542,C_improved
sim_00102,94,78.57048999999999,76.83809768533362,76.98237961228385,1.7323923146663702,1.5881103877161422,1.7323923146663702,1.5881103877161422,-0.144281926950228,3.001183131915104,2.5220946035719156,-0.47908852834318827,C_improved
sim_00103,95,74.29782,70.05996062570514,67.63619464980351,4.237859374294857,6.661625350196488,4.237859374294857,6.661625350196488,2.423765975901631,17.959452076298795,44.37725230638048,26.41780023008168,B_improved
sim_00104,96,62.57318,62.03467537608412,61.951569290693605,0.5385046239158839,0.6216107093063954,0.5385046239158839,0.6216107093063954,0.08310608539051145,0.2899872299787876,0.3863998739244,0.09641264394561239,B_improved
sim_00106,97,58.7098,57.78441032902606,58.186429055830224,0.9253896709739422,0.5233709441697769,0.9253896709739422,0.5233709441697769,-0.4020187268041653,0.856346043145261,0.2739171452011637,-0.5824288979440972,C_improved
sim_00107,98,74.637395,76.33687887915318,75.68264703285718,-1.6994838791531777,-1.045252032857178,1.6994838791531777,1.045252032857178,-0.6542318462959997,2.8882454555015324,1.092551812192063,-1.7956936433094695,C_improved
sim_00108,99,78.713215,77.01404307806662,75.7845890555603,1.6991719219333845,2.928625944439702,1.6991719219333845,2.928625944439702,1.2294540225063173,2.8871852202867916,8.576849922445335,5.689664702158543,B_improved
sim_00109,100,54.82408,55.02038558737062,55.10110284417146,-0.19630558737061676,-0.27702284417145506,0.19630558737061676,0.27702284417145506,0.0807172568008383,0.03853588363292285,0.07674165619284228,0.03820577255991942,B_improved
sim_00110,101,62.72201,62.85779872039737,62.33360966535201,-0.13578872039737178,0.38840033464799006,0.13578872039737178,0.38840033464799006,0.2526116142506183,0.01843857658715561,0.15085481995467068,0.13241624336751506,B_improved
sim_00111,102,62.762150000000005,64.03373064593801,64.93337316374985,-1.271580645938002,-2.1712231637498434,1.271580645938002,2.1712231637498434,0.8996425178118415,1.616917339124106,4.71421002680388,3.0972926876797735,B_improved
sim_00112,103,54.79062,54.46691004536946,53.10552674175825,0.3237099546305373,1.68509325824175,0.3237099546305373,1.68509325824175,1.3613833036112126,0.10478813472690453,2.839539288971797,2.7347511542448926,B_improved
sim_00113,104,58.775855,58.93380382525906,58.9417315974695,-0.15794882525906218,-0.16587659746949868,0.15794882525906218,0.16587659746949868,0.007927772210436501,0.024947831400717758,0.027515045588058094,0.002567214187340336,B_improved
sim_00114,105,54.84091,55.57063208446213,55.15954842620038,-0.7297220844621322,-0.31863842620037985,0.7297220844621322,0.31863842620037985,-0.4110836582617523,0.5324943205517592,0.10153044665145491,-0.4309638739003042,C_improved
sim_00115,106,86.262795,81.3190775295274,83.1574127900812,4.943717470472592,3.105382209918801,4.943717470472592,3.105382209918801,-1.8383352605537908,24.440342427855924,9.643398669680177,-14.796943758175747,C_improved
sim_00116,107,66.77531,64.90669516752138,65.82619180904956,1.8686148324786274,0.9491181909504434,1.8686148324786274,0.9491181909504434,-0.919496641528184,3.491721392159129,0.9008253403930423,-2.5908960517660864,C_improved
sim_00117,108,50.79587,52.78340058823659,52.48166193047832,-1.987530588236588,-1.6857919304783167,1.987530588236588,1.6857919304783167,-0.30173865775827124,3.9502778391760773,2.84189443286581,-1.1083834063102675,C_improved
sim_00118,109,70.738735,68.98219300235726,69.30490630761685,1.756541997642742,1.433828692383159,1.756541997642742,1.433828692383159,-0.3227133052595832,3.085439789482755,2.055864719101199,-1.029575070381556,C_improved
sim_00119,110,74.557235,76.20692630258708,75.88082977919336,-1.6496913025870725,-1.3235947791933569,1.6496913025870725,1.3235947791933569,-0.32609652339371564,2.721481393831432,1.7519031395079112,-0.969578254323521,C_improved
sim_00120,111,58.85444,59.33295016816626,59.25287039504855,-0.4785101681662667,-0.3984303950485497,0.4785101681662667,0.3984303950485497,-0.08007977311771697,0.22897198103850883,0.1587467796985434,-0.07022520133996543,C_improved
sim_00121,112,58.636089999999996,57.701658279916785,57.775077421298185,0.9344317200832108,0.8610125787018106,0.9344317200832108,0.8610125787018106,-0.07341914138140027,0.8731626394976681,0.7413426606827416,-0.13181997881492657,C_improved
sim_00122,113,78.729635,77.2796264276898,75.87484260711733,1.450008572310196,2.854792392882672,1.450008572310196,2.854792392882672,1.4047838205724759,2.102524859773053,8.149839606460771,6.047314746687718,B_improved
sim_00123,114,73.32628,80.61954672342395,80.97831815549827,-7.2932667234239545,-7.652038155498275,7.2932667234239545,7.652038155498275,0.3587714320743203,53.191739499003184,58.55368793320144,5.361948434198254,B_improved
sim_00125,115,82.6434,80.0274140966045,82.25181598832559,2.6159859033954973,0.3915840116744107,2.6159859033954973,0.3915840116744107,-2.2244018917210866,6.843382246763956,0.15333803819902503,-6.690044208564931,C_improved
sim_00126,116,83.136455,79.38314996253543,80.81522321180364,3.753305037464571,2.321231788196357,3.753305037464571,2.321231788196357,-1.432073249268214,14.087298704256925,5.3881170145332575,-8.699181689723668,C_improved
sim_00127,117,58.81311,59.12167412172112,58.65902438619627,-0.308564121721119,0.15408561380372987,0.308564121721119,0.15408561380372987,-0.15447850791738915,0.09521181721352556,0.02374237638127219,-0.07146944083225337,C_improved
sim_00128,118,62.66116,60.897173546293104,61.03786249464595,1.7639864537068988,1.6232975053540528,1.7639864537068988,1.6232975053540528,-0.14068894835284596,3.111648208861441,2.635094790888691,-0.47655341797274975,C_improved
sim_00129,119,70.65697999999999,71.7099071940226,70.49127077245018,-1.0529271940226153,0.16570922754981154,1.0529271940226153,0.16570922754981154,-0.8872179664728037,1.108655675912338,0.02745954809515522,-1.0811961278171829,C_improved
sim_00130,120,63.872535000000006,63.50723899768647,64.33282965814982,0.365296002313535,-0.4602946581498131,0.365296002313535,0.4602946581498131,0.09499865583627809,0.13344116930625016,0.21187117232125327,0.07843000301500311,B_improved
sim_00131,121,62.077234999999995,63.086770990968446,62.38010660813468,-1.0095359909684518,-0.30287160813468716,1.0095359909684518,0.30287160813468716,-0.7066643828337646,1.019162917060654,0.0917312110140915,-0.9274317060465624,C_improved
sim_00132,122,62.641830000000006,62.86823922258304,62.70937933486441,-0.22640922258303675,-0.06754933486440251,0.22640922258303675,0.06754933486440251,-0.15885988771863424,0.05126113607065508,0.004562912640623184,-0.046698223430031896,C_improved
sim_00133,123,78.62241999999999,75.82647358834178,73.68603864190571,2.795946411658207,4.93638135809428,2.795946411658207,4.93638135809428,2.1404349464360735,7.817316336864403,24.36786091254073,16.550544575676327,B_improved
sim_00134,124,70.65929,69.68444483678684,69.42671588492905,0.9748451632131605,1.2325741150709462,0.9748451632131605,1.2325741150709462,0.25772895185778566,0.9503230922400936,1.5192389491429261,0.5689158569028325,B_improved
sim_00135,125,82.71558999999999,80.47251552078339,80.47082700745331,2.2430744792166024,2.2447629925466828,2.2430744792166024,2.2447629925466828,0.0016885133300803545,5.031383119312832,5.038960892707139,0.00757777339430632,B_improved
sim_00137,126,79.28099,82.35594957361094,82.79827693076308,-3.07495957361094,-3.5172869307630776,3.07495957361094,3.5172869307630776,0.4423273571521378,9.455376379341573,12.371307353316752,2.915930973975179,B_improved
sim_00138,127,69.79165,69.73875814668719,69.34003652294243,0.052891853312814874,0.4516134770575775,0.052891853312814874,0.4516134770575775,0.3987216237447626,0.002797548146864326,0.20395473266003505,0.20115718451317072,B_improved
sim_00139,128,78.25226,76.26839801242491,74.99086088509719,1.9838619875750965,3.261399114902815,1.9838619875750965,3.261399114902815,1.2775371273277187,3.935708385745412,10.636724186688866,6.701015800943454,B_improved
