benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_shortlist_size,acquisition_requested_shortlist_size,acquisition_finite_difference_h,acquisition_curvature_clip,acquisition_repulsion_bandwidth,acquisition_boundary_weight_power,acquisition_selected_position,acquisition_selected_shortlist_position,acquisition_selected_raw_straddle,acquisition_selected_normalized_uncertainty,acquisition_selected_boundary_weight,acquisition_selected_raw_curvature,acquisition_selected_normalized_curvature,acquisition_selected_repulsion,acquisition_selected_gbc_score,acquisition_fallback_used
branin,gated_geometric_boundary_contraction,0,41,46,47,1130,11.926696393095597,False,False,True,200,200,0.001,10.0,0.15,1.0,1095,182,0.01698851360106679,0.6232166615887739,0.3898370684777941,8.027068512229699,0.8025585345740952,0.16974830384641693,0.03309819795439316,False
branin,gated_geometric_boundary_contraction,0,42,47,48,261,101.41683723766874,False,False,False,200,200,0.001,10.0,0.15,1.0,252,178,-0.007967841986017077,0.5785792921518663,0.4075884170040349,4.09617671839237,0.40864387588407075,0.1838976073636548,0.01772171683618717,False
branin,gated_geometric_boundary_contraction,0,43,48,49,443,87.28852004753514,False,False,False,200,200,0.001,10.0,0.15,1.0,427,197,-0.07588139221752876,0.4693554698810585,0.43642041554016764,10.0,0.9999999999999,0.25118096359374964,0.05145098152422546,False
branin,gated_geometric_boundary_contraction,0,44,49,50,1404,15.223402556724235,False,False,False,200,200,0.001,10.0,0.15,1.0,1358,150,0.0391605641438727,0.1590653093402166,0.7459309117967887,9.622051259260177,0.9621462941820224,0.1179022979803287,0.013459764479129475,False
branin,gated_geometric_boundary_contraction,1,1,6,7,550,180.99675967562658,False,False,False,200,200,0.001,10.0,0.15,1.0,548,153,1.9538840130150499,0.9999571648367981,0.9999954552579222,0.1889149255451193,0.9619439743769955,0.9661034034595131,0.9292933158484031,False
branin,gated_geometric_boundary_contraction,1,2,7,8,509,9.030936674907728,False,False,True,200,200,0.001,10.0,0.15,1.0,507,198,1.954597512814028,0.9710114026565857,0.9999062920285471,0.7634936376762333,0.9999999999986903,0.9132372359737814,0.8866806726259694,False
branin,gated_geometric_boundary_contraction,1,3,8,9,1344,16.501812492711267,False,False,False,200,200,0.001,10.0,0.15,1.0,1337,185,1.955248171120159,0.9914426185437563,0.9998813847623461,0.44904304897820163,0.06169026169193456,0.8624940023473042,0.052745906793276315,False
branin,gated_geometric_boundary_contraction,1,4,9,10,664,25.707174844508003,False,False,False,200,200,0.001,10.0,0.15,1.0,659,87,1.9556172587835445,0.9999713598896767,0.9998302603581917,5.9260344106636476,0.8221663916695742,0.9004140361396981,0.7401433041221636,False
branin,gated_geometric_boundary_contraction,1,5,10,11,1441,95.18720309278444,False,False,False,200,200,0.001,10.0,0.15,1.0,1431,198,1.9368136478942453,0.9884120996546182,0.9890377406195814,10.0,0.9999999999999,0.7269539249367777,0.7106533424600416,False
branin,gated_geometric_boundary_contraction,1,6,11,12,906,18.23325299741368,False,False,False,200,200,0.001,10.0,0.15,1.0,900,116,1.9133431258111147,0.8908226574810977,0.971141371090134,10.0,0.9999999999999,0.6885213104484693,0.595649932396688,False
branin,gated_geometric_boundary_contraction,1,7,12,13,209,20.06869245810377,False,False,False,200,200,0.001,10.0,0.15,1.0,208,131,1.918420535546353,0.9880704465118975,0.9766437305525099,10.0,0.9999999999998997,0.7264448363989169,0.7010140417563714,False
branin,gated_geometric_boundary_contraction,1,8,13,14,1265,261.58392743391727,False,False,False,200,200,0.001,10.0,0.15,1.0,1257,16,1.9462495074708897,0.9982244723006444,0.9807754839909286,10.0,0.9999999999999,0.9194877534340212,0.9002098559054292,False
branin,gated_geometric_boundary_contraction,1,9,14,15,466,100.75366390665826,False,False,False,200,200,0.001,10.0,0.15,1.0,463,52,1.6875101942167436,0.9320956942626246,0.8625187485768262,10.0,0.9999999999998997,0.6903328843751494,0.5549931305180439,False
branin,gated_geometric_boundary_contraction,1,10,15,16,511,125.14239591106406,False,False,False,200,200,0.001,10.0,0.15,1.0,506,0,1.9198477432430057,0.9643161244196005,0.9979241360182854,4.260105995351499,0.7656086345583439,0.7987258290140151,0.5884661780897839,False
branin,gated_geometric_boundary_contraction,1,11,16,17,414,68.88469521027275,False,False,False,200,200,0.001,10.0,0.15,1.0,412,33,1.631097647926483,0.6572439780748549,0.9394886299178222,8.364693886358047,0.9999999999998804,0.5450780399287727,0.33657110581136834,False
branin,gated_geometric_boundary_contraction,1,12,17,18,1023,1.5381867018166737,True,True,True,200,200,0.001,10.0,0.15,1.0,1012,26,1.7064467043365297,0.9233146187636012,0.8774023263223191,6.660285484180206,0.9647494425223533,0.6659749070882253,0.5205001937750939,False
branin,gated_geometric_boundary_contraction,1,13,18,19,381,84.35771607310474,False,False,False,200,200,0.001,10.0,0.15,1.0,379,1,1.94766581428067,0.9589574275459374,0.9979896329702476,4.171741018519661,0.486818090523851,0.7373161046681503,0.3435150632388618,False
branin,gated_geometric_boundary_contraction,1,14,19,20,84,3.6816897275909923,True,True,True,200,200,0.001,10.0,0.15,1.0,83,49,1.502516402257899,0.8604766391608015,0.8352170742558203,10.0,0.9999999999999,0.45390174042151676,0.32621227292183763,False
branin,gated_geometric_boundary_contraction,1,15,20,21,970,37.22603678463891,False,False,False,200,200,0.001,10.0,0.15,1.0,957,73,1.8870588097115855,0.9826183896067053,0.9543384140965676,10.0,0.9999999999998996,0.5677861538549936,0.5324417358162132,False
branin,gated_geometric_boundary_contraction,1,16,21,22,860,23.176655618264498,False,False,False,200,200,0.001,10.0,0.15,1.0,848,2,1.595112303664018,0.9999999999972549,0.9176950817936692,4.168813509850851,0.5201511652545512,0.5306516265400882,0.25330133557618806,False
branin,gated_geometric_boundary_contraction,1,17,22,23,1042,9.650783070938889,False,False,True,200,200,0.001,10.0,0.15,1.0,1026,55,1.1768637953888037,0.7397574662363424,0.8416658344640143,7.3789450819890305,0.962526018208958,0.3225425461393209,0.19329852638732234,False
branin,gated_geometric_boundary_contraction,1,18,23,24,739,35.83656718390907,False,False,False,200,200,0.001,10.0,0.15,1.0,727,141,0.9648514542813398,0.8695455747003488,0.6672771666306512,3.7478390015010628,0.5599284670330239,0.49165772483362635,0.15973277191076932,False
branin,gated_geometric_boundary_contraction,1,19,24,25,921,8.750647266126904,False,True,True,200,200,0.001,10.0,0.15,1.0,906,76,1.0016649031318572,0.8649878940344463,0.7415642582754622,3.365537153234011,0.5180533296985459,0.4330070647011267,0.14388922401305396,False
branin,gated_geometric_boundary_contraction,1,20,25,26,265,0.4926966595272262,True,True,True,200,200,0.001,10.0,0.15,1.0,262,154,0.6943270704738211,0.7974028610426814,0.5973834380484433,5.108588909684545,0.7906444175379828,0.4759690806771877,0.1792631064139761,False
branin,gated_geometric_boundary_contraction,1,21,26,27,1019,4.099093688029086,True,True,True,200,200,0.001,10.0,0.15,1.0,1001,20,1.0292373759973568,0.8514357877944193,0.8130134425705682,1.9030963265492489,0.2638971812594948,0.4065496819129605,0.07426736305207432,False
branin,gated_geometric_boundary_contraction,1,22,27,28,841,17.773536249052647,False,False,False,200,200,0.001,10.0,0.15,1.0,827,18,1.1288437361000754,0.6122877865034985,0.9654742024752107,5.558150488934543,0.5554529012806502,0.39538750617535323,0.12982742755195648,False
branin,gated_geometric_boundary_contraction,1,23,28,29,479,1.1909967443378413,True,True,True,200,200,0.001,10.0,0.15,1.0,471,0,1.5514918444452857,0.917044667987854,0.9967233132293568,3.7841381074355356,0.373947032188888,0.5312072272544561,0.18156794260111025,False
branin,gated_geometric_boundary_contraction,1,24,29,30,189,114.8123154626578,False,False,False,200,200,0.001,10.0,0.15,1.0,187,165,0.5398588929301855,0.8650147099842821,0.4358635093700318,8.616619930543768,0.8615647823102297,0.3922101542263914,0.1274033288789402,False
branin,gated_geometric_boundary_contraction,1,25,30,31,795,0.22147033228112178,True,True,True,200,200,0.001,10.0,0.15,1.0,779,17,1.0505207906357605,0.7127586633013202,0.8418670051178432,4.434606898731899,0.4381397656874899,0.3919673820765853,0.10305014172981744,False
branin,gated_geometric_boundary_contraction,1,26,31,32,296,26.540291304380823,False,False,False,200,200,0.001,10.0,0.15,1.0,291,69,0.6187023249215859,0.6306697585587403,0.6403024646686974,7.99906593531664,0.798288438085338,0.3958761207602923,0.12761635180578101,False
branin,gated_geometric_boundary_contraction,1,27,32,33,677,8.775938969600787,False,True,True,200,200,0.001,10.0,0.15,1.0,661,74,0.5745234705675113,0.8233403598769546,0.5051337140273513,7.808924664862736,0.7805873384579731,0.357431136369438,0.11603784235443888,False
branin,gated_geometric_boundary_contraction,1,28,33,34,787,12.820396678643633,False,False,False,200,200,0.001,10.0,0.15,1.0,769,65,0.5621451435964395,0.9527186542346949,0.468895363862208,7.522797416351776,0.7514758428012036,0.34304563332506477,0.11516155679525174,False
branin,gated_geometric_boundary_contraction,1,29,34,35,909,43.03896433625238,False,False,False,200,200,0.001,10.0,0.15,1.0,886,140,0.5828123921217996,0.871087646599404,0.4490967089759976,10.0,0.9999999999999,0.40000860011418315,0.1564844025139485,False
branin,gated_geometric_boundary_contraction,1,30,35,36,1055,91.9813090858848,False,False,False,200,200,0.001,10.0,0.15,1.0,1026,184,0.4601647040716247,0.7732093004597048,0.4485517421301535,10.0,0.9999999999998996,0.3245072507321515,0.11254702563582873,False
branin,gated_geometric_boundary_contraction,1,31,36,37,1310,35.75591096336902,False,False,False,200,200,0.001,10.0,0.15,1.0,1278,1,1.1443519786766434,0.7163450657203935,0.9044253883872042,4.139349907722039,0.41194921437957005,0.36808163596063215,0.09823875462650015,False
branin,gated_geometric_boundary_contraction,1,32,37,38,1134,131.09324119587995,False,False,False,200,200,0.001,10.0,0.15,1.0,1104,37,0.786536878071081,0.7075941333505152,0.6483067397623627,10.0,0.9999999999998999,0.2612025944189542,0.11982356768700589,False
branin,gated_geometric_boundary_contraction,1,33,38,39,731,152.7856545227618,False,False,False,200,200,0.001,10.0,0.15,1.0,714,191,0.4269945085657423,0.7026800339933549,0.4580567070536268,9.538631348848542,0.9537538189772875,0.3169453349895759,0.09729656637285727,False
branin,gated_geometric_boundary_contraction,1,34,39,40,1323,4.987450228291127,True,True,True,200,200,0.001,10.0,0.15,1.0,1287,17,0.8168365456682611,0.39210428626710747,0.949731020040167,10.0,0.9999999999998997,0.21083288092216768,0.07851281631740206,False
branin,gated_geometric_boundary_contraction,1,35,40,41,93,26.36298849394048,False,False,False,200,200,0.001,10.0,0.15,1.0,91,35,0.9268538737848431,0.9683090555093392,0.5525171332922177,10.0,0.9999999999998996,0.3530873577410044,0.1889043292852222,False
branin,gated_geometric_boundary_contraction,1,36,41,42,1332,24.714181290201925,False,False,False,200,200,0.001,10.0,0.15,1.0,1294,103,0.6681227367181045,0.8367876243879753,0.5382551706794687,7.564342668541225,0.7560898167452568,0.38595546714486384,0.1314359126787106,False
branin,gated_geometric_boundary_contraction,1,37,42,43,349,73.84725117244129,False,False,False,200,200,0.001,10.0,0.15,1.0,342,127,0.5148869146563005,0.8290129421938885,0.4725539880066836,10.0,0.9999999999999,0.30282625028300614,0.11863320466117318,False
branin,gated_geometric_boundary_contraction,1,38,43,44,243,172.60934333155788,False,False,False,200,200,0.001,10.0,0.15,1.0,238,177,0.38147509509338495,0.7893528073838106,0.43297935045704583,10.0,0.9999999999998995,0.3311083941346512,0.11316406342630671,False
branin,gated_geometric_boundary_contraction,1,39,44,45,716,37.387209374686904,False,False,False,200,200,0.001,10.0,0.15,1.0,696,52,0.6749586108239807,0.38441020571428713,0.8731978131249265,9.40314754649464,0.9403116843676803,0.2095135960844452,0.06612894474047754,False
branin,gated_geometric_boundary_contraction,1,40,45,46,219,22.031965259204277,False,False,False,200,200,0.001,10.0,0.15,1.0,214,1,1.089107626678572,0.6446608954687301,0.9449535319071889,8.514007841439154,0.8506251362430045,0.30157571504390124,0.15627026838883587,False
branin,gated_geometric_boundary_contraction,1,41,46,47,996,74.28464257132408,False,False,False,200,200,0.001,10.0,0.15,1.0,964,172,0.36647665651709027,0.7492205537823441,0.4278664610304814,10.0,0.9999999999999,0.2862613059775685,0.091765741109788,False
branin,gated_geometric_boundary_contraction,1,42,47,48,734,27.49537352860436,False,False,False,200,200,0.001,10.0,0.15,1.0,711,23,0.841765565182407,0.5808320640548196,0.8424131339975545,5.789151739670433,0.5781517130230562,0.209646703283775,0.05930694679414327,False
branin,gated_geometric_boundary_contraction,1,43,48,49,879,87.43549980827335,False,False,False,200,200,0.001,10.0,0.15,1.0,850,193,0.26842243023789214,0.7574138720800084,0.3854425820640701,8.607570033739467,0.8604046944946881,0.2703879616515493,0.06791771560404895,False
branin,gated_geometric_boundary_contraction,1,44,49,50,1320,28.281423682599435,False,False,False,200,200,0.001,10.0,0.15,1.0,1276,29,0.7190842427689443,0.8195694570644553,0.5890022096622884,4.1651487670337275,0.4143354952831125,0.2708386809921548,0.05417083367503243,False
