experiment_name,partition,week6_simulation_id,monitor_file,sph_v2_relative_path,remote_exists,remote_size_bytes,remote_git_blob_id,local_path,source_mode,local_git_blob_id,local_blob_matches_pinned_sph_v2,exact_revision
P-112p428225508_VX-0p704865651228_LS-6p30987392704e-05_ST-309p241492678_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84402849623e-06_H-30d8d23b36,old-data-local,sim_00008,position-bounds_melt.dat,P-112p428225508_VX-0p704865651228_LS-6p30987392704e-05_ST-309p241492678_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84402849623e-06_H-30d8d23b36/monitor/position-bounds_melt.dat,True,9260884,ce2c815e17842468339190e6ec6cccd5f92a9535,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00008\monitor\position-bounds_melt.dat,week6_cache_verified_against_current_sph_v2_git_blob,ce2c815e17842468339190e6ec6cccd5f92a9535,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-112p428225508_VX-0p704865651228_LS-6p30987392704e-05_ST-309p241492678_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84402849623e-06_H-30d8d23b36,old-data-local,sim_00008,time.dat,P-112p428225508_VX-0p704865651228_LS-6p30987392704e-05_ST-309p241492678_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84402849623e-06_H-30d8d23b36/monitor/time.dat,True,1502800,0229496c1e473d714d2329877cfb90ea07384d93,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00008\monitor\time.dat,week6_cache_verified_against_current_sph_v2_git_blob,0229496c1e473d714d2329877cfb90ea07384d93,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790,old-data-local,sim_00009,iter.dat,P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790/monitor/iter.dat,True,401666,adc76b8421abc68ded0919f3afab55db9f19eefd,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00009\monitor\iter.dat,week6_cache_verified_against_current_sph_v2_git_blob,adc76b8421abc68ded0919f3afab55db9f19eefd,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790,old-data-local,sim_00009,kinetic-energy_melt.dat,P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790/monitor/kinetic-energy_melt.dat,True,894348,daf6da3f582a5aec91bddee19dfe9bdf1b6be881,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00009\monitor\kinetic-energy_melt.dat,week6_cache_verified_against_current_sph_v2_git_blob,daf6da3f582a5aec91bddee19dfe9bdf1b6be881,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790,old-data-local,sim_00009,position-bounds_melt.dat,P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790/monitor/position-bounds_melt.dat,True,5521733,775466cd9880b9495e0f5a4b6896a213e372cbae,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00009\monitor\position-bounds_melt.dat,week6_cache_verified_against_current_sph_v2_git_blob,775466cd9880b9495e0f5a4b6896a213e372cbae,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790,old-data-local,sim_00009,time.dat,P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790/monitor/time.dat,True,894348,ec3fcb6890d1a8a4f7521a79524c9acd02fcb3a4,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00009\monitor\time.dat,week6_cache_verified_against_current_sph_v2_git_blob,ec3fcb6890d1a8a4f7521a79524c9acd02fcb3a4,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0,old-data-local,sim_00011,iter.dat,P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0/monitor/iter.dat,True,698090,e4db62b645d6870dd59d758b5ac287688df9f9ad,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00011\monitor\iter.dat,week6_cache_verified_against_current_sph_v2_git_blob,e4db62b645d6870dd59d758b5ac287688df9f9ad,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0,old-data-local,sim_00011,kinetic-energy_melt.dat,P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0/monitor/kinetic-energy_melt.dat,True,1502800,713b6c284d98c1a3d43589ca120e3a6a9ba9c248,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00011\monitor\kinetic-energy_melt.dat,week6_cache_verified_against_current_sph_v2_git_blob,713b6c284d98c1a3d43589ca120e3a6a9ba9c248,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0,old-data-local,sim_00011,position-bounds_melt.dat,P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0/monitor/position-bounds_melt.dat,True,9287003,8ae3cf1573f18c98b6321db69e09d7343713cec2,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00011\monitor\position-bounds_melt.dat,week6_cache_verified_against_current_sph_v2_git_blob,8ae3cf1573f18c98b6321db69e09d7343713cec2,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0,old-data-local,sim_00011,time.dat,P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0/monitor/time.dat,True,1502800,0229496c1e473d714d2329877cfb90ea07384d93,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00011\monitor\time.dat,week6_cache_verified_against_current_sph_v2_git_blob,0229496c1e473d714d2329877cfb90ea07384d93,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f,old-data-local,sim_00014,iter.dat,P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f/monitor/iter.dat,True,698090,e4db62b645d6870dd59d758b5ac287688df9f9ad,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00014\monitor\iter.dat,week6_cache_verified_against_current_sph_v2_git_blob,e4db62b645d6870dd59d758b5ac287688df9f9ad,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f,old-data-local,sim_00014,kinetic-energy_melt.dat,P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f/monitor/kinetic-energy_melt.dat,True,1502800,6e75d6913058bb21aa5961d50b457983014814b2,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00014\monitor\kinetic-energy_melt.dat,week6_cache_verified_against_current_sph_v2_git_blob,6e75d6913058bb21aa5961d50b457983014814b2,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f,old-data-local,sim_00014,position-bounds_melt.dat,P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f/monitor/position-bounds_melt.dat,True,9287496,4052bf14ff91a7ffbc3da9aff703707c41dda532,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00014\monitor\position-bounds_melt.dat,week6_cache_verified_against_current_sph_v2_git_blob,4052bf14ff91a7ffbc3da9aff703707c41dda532,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f,old-data-local,sim_00014,time.dat,P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f/monitor/time.dat,True,1502800,0229496c1e473d714d2329877cfb90ea07384d93,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00014\monitor\time.dat,week6_cache_verified_against_current_sph_v2_git_blob,0229496c1e473d714d2329877cfb90ea07384d93,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f,old-data-local,sim_00016,iter.dat,P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f/monitor/iter.dat,True,698090,e4db62b645d6870dd59d758b5ac287688df9f9ad,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00016\monitor\iter.dat,week6_cache_verified_against_current_sph_v2_git_blob,e4db62b645d6870dd59d758b5ac287688df9f9ad,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f,old-data-local,sim_00016,kinetic-energy_melt.dat,P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f/monitor/kinetic-energy_melt.dat,True,1502800,869543a2c5f5556f9545cdcb83cef0d04287e7c5,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00016\monitor\kinetic-energy_melt.dat,week6_cache_verified_against_current_sph_v2_git_blob,869543a2c5f5556f9545cdcb83cef0d04287e7c5,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f,old-data-local,sim_00016,position-bounds_melt.dat,P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f/monitor/position-bounds_melt.dat,True,9278906,7f9404e6ffaf158cde7617d1c61caa4bd016927a,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00016\monitor\position-bounds_melt.dat,week6_cache_verified_against_current_sph_v2_git_blob,7f9404e6ffaf158cde7617d1c61caa4bd016927a,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f,old-data-local,sim_00016,time.dat,P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f/monitor/time.dat,True,1502800,0229496c1e473d714d2329877cfb90ea07384d93,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00016\monitor\time.dat,week6_cache_verified_against_current_sph_v2_git_blob,0229496c1e473d714d2329877cfb90ea07384d93,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b,old-data-local,sim_00017,iter.dat,P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b/monitor/iter.dat,True,401666,adc76b8421abc68ded0919f3afab55db9f19eefd,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00017\monitor\iter.dat,week6_cache_verified_against_current_sph_v2_git_blob,adc76b8421abc68ded0919f3afab55db9f19eefd,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b,old-data-local,sim_00017,kinetic-energy_melt.dat,P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b/monitor/kinetic-energy_melt.dat,True,894348,0bc671558214b4e53c780e0df75da435a6cc48ee,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00017\monitor\kinetic-energy_melt.dat,week6_cache_verified_against_current_sph_v2_git_blob,0bc671558214b4e53c780e0df75da435a6cc48ee,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b,old-data-local,sim_00017,position-bounds_melt.dat,P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b/monitor/position-bounds_melt.dat,True,5515126,0ad2c98cdd8551c3c51377cd12b73a3b6b9bfdfb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00017\monitor\position-bounds_melt.dat,week6_cache_verified_against_current_sph_v2_git_blob,0ad2c98cdd8551c3c51377cd12b73a3b6b9bfdfb,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b,old-data-local,sim_00017,time.dat,P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b/monitor/time.dat,True,894348,ec3fcb6890d1a8a4f7521a79524c9acd02fcb3a4,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00017\monitor\time.dat,week6_cache_verified_against_current_sph_v2_git_blob,ec3fcb6890d1a8a4f7521a79524c9acd02fcb3a4,True,b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
