family,model,repeat,fold,roc_auc,pr_auc,balanced_accuracy,brier_score,log_loss
glm,L1_interactions,4,6,0.9740259740259741,0.859750566893424,0.8982683982683983,0.043231479503266536,0.15236240343905197
glm,L1_interactions,4,7,1.0,1.0,1.0,0.00967356505785137,0.043400233940455515
glm,L1_interactions,4,8,0.9913419913419914,0.9617346938775511,0.8419913419913421,0.03626812360875209,0.10006715385990059
glm,L1_interactions,4,9,0.9913419913419914,0.9617346938775511,0.9696969696969697,0.032354601315163205,0.14279570068306197
glm,L1_interactions,4,10,1.0,1.0,0.8571428571428572,0.029200858184727348,0.08337729800237184
glm,L1_interactions,5,1,0.9705882352941176,0.8690476190476191,0.7710084033613445,0.06146683639229,0.18075512773585936
glm,L1_interactions,5,2,1.0,1.0,1.0,0.0026052081726805907,0.02322451255695035
glm,L1_interactions,5,3,0.9886363636363636,0.959375,0.9071969696969697,0.028137164891176965,0.07979868033475118
glm,L1_interactions,5,4,0.9696969696969696,0.9260416666666667,0.9223484848484849,0.04668951520655183,0.2087207622258148
glm,L1_interactions,5,5,1.0,1.0,1.0,0.0070890913725296925,0.03749728679817425
glm,L1_interactions,5,6,1.0,1.0,1.0,0.010143970966579626,0.03516869054525627
glm,L1_interactions,5,7,0.987012987012987,0.9379251700680272,0.9134199134199135,0.03542841625247929,0.12373977385399401
glm,L1_interactions,5,8,1.0,1.0,1.0,0.007332999387735742,0.03320069541651767
glm,L1_interactions,5,9,0.9956709956709957,0.9821428571428572,0.9285714285714286,0.021969316792400363,0.07821159931010015
glm,L1_interactions,5,10,0.9913419913419914,0.9617346938775511,0.7857142857142857,0.0382447398393571,0.12049324990816919
glm,M0,1,1,0.5,0.17073170731707318,0.5,0.1416944754521812,0.4574279716521376
glm,M0,1,2,0.5,0.17073170731707318,0.5,0.1416944754521812,0.45742797165213755
glm,M0,1,3,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,1,4,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,1,5,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,1,6,0.5,0.175,0.5,0.14440889472696566,0.46384182568055066
glm,M0,1,7,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,1,8,0.5,0.175,0.5,0.14440889472696566,0.46384182568055066
glm,M0,1,9,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,1,10,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,2,1,0.5,0.17073170731707318,0.5,0.14169447545218117,0.4574279716521376
glm,M0,2,2,0.5,0.17073170731707318,0.5,0.1416944754521812,0.4574279716521376
glm,M0,2,3,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,2,4,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,2,5,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,2,6,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,2,7,0.5,0.175,0.5,0.14440889472696566,0.46384182568055066
glm,M0,2,8,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,2,9,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,2,10,0.5,0.175,0.5,0.14440889472696566,0.46384182568055066
glm,M0,3,1,0.5,0.17073170731707318,0.5,0.1416944754521812,0.45742797165213755
glm,M0,3,2,0.5,0.17073170731707318,0.5,0.14169447545218117,0.4574279716521376
glm,M0,3,3,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,3,4,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,3,5,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,3,6,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,3,7,0.5,0.175,0.5,0.14440889472696566,0.46384182568055066
glm,M0,3,8,0.5,0.175,0.5,0.14440889472696566,0.4638418256805508
glm,M0,3,9,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,3,10,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,4,1,0.5,0.17073170731707318,0.5,0.1416944754521812,0.4574279716521376
glm,M0,4,2,0.5,0.17073170731707318,0.5,0.1416944754521812,0.4574279716521376
glm,M0,4,3,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,4,4,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,4,5,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,4,6,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,4,7,0.5,0.175,0.5,0.14440889472696566,0.46384182568055066
glm,M0,4,8,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,4,9,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,4,10,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,5,1,0.5,0.17073170731707318,0.5,0.14169447545218117,0.45742797165213755
glm,M0,5,2,0.5,0.17073170731707318,0.5,0.1416944754521812,0.4574279716521376
glm,M0,5,3,0.5,0.1951219512195122,0.5,0.15732329517172722,0.49447737785484425
glm,M0,5,4,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,5,5,0.5,0.1951219512195122,0.5,0.1573232951717272,0.49447737785484425
glm,M0,5,6,0.5,0.175,0.5,0.14440889472696566,0.46384182568055066
glm,M0,5,7,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,5,8,0.5,0.175,0.5,0.14440889472696566,0.46384182568055066
glm,M0,5,9,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M0,5,10,0.5,0.175,0.5,0.14440889472696566,0.4638418256805507
glm,M1,1,1,0.9957983193277311,0.982142857142857,0.8571428571428572,0.026484802065450577,0.08415036755995801
glm,M1,1,2,0.9915966386554622,0.9682539682539681,0.9285714285714286,0.018622051943777015,0.06208972088898112
glm,M1,1,3,0.9886363636363636,0.9659090909090909,0.9223484848484849,0.04283765708189704,0.13704508475556731
glm,M1,1,4,0.9772727272727273,0.8755456349206349,0.9848484848484849,0.03622662924968868,0.1980200985679209
glm,M1,1,5,1.0,1.0,0.9696969696969697,0.02248989451929015,0.07407841425051294
glm,M1,1,6,1.0,1.0,1.0,0.0152255446032348,0.05959497736027554
glm,M1,1,7,0.9783549783549784,0.8954648526077098,0.8419913419913421,0.06228223819075675,0.18291839583442454
glm,M1,1,8,1.0,1.0,1.0,0.006063174646119512,0.032895931271660954
glm,M1,1,9,1.0,1.0,1.0,0.005175122871059437,0.02092898985010312
glm,M1,1,10,0.9783549783549783,0.9276437847866419,0.8571428571428572,0.05003851419155382,0.15928869978599536
glm,M1,2,1,0.9621848739495797,0.8242424242424242,0.8991596638655461,0.0799211999049938,0.4326207561521179
glm,M1,2,2,1.0,1.0,1.0,0.012311914693202737,0.0553017171597662
glm,M1,2,3,1.0,1.0,1.0,0.0008187698728714596,0.0081488814105426
glm,M1,2,4,1.0,1.0,0.9848484848484849,0.016811301657142508,0.07099120992044088
glm,M1,2,5,1.0,1.0,0.9375,0.012664379752235694,0.05271950618589754
glm,M1,2,6,0.9783549783549783,0.9404761904761905,0.9134199134199135,0.03421358585409022,0.11079128045076718
glm,M1,2,7,0.9826839826839827,0.9325396825396826,0.8571428571428572,0.04288983451839166,0.12770502307622206
glm,M1,2,8,0.9956709956709957,0.9821428571428572,0.9134199134199135,0.027541999414605705,0.07655900691377963
glm,M1,2,9,0.9826839826839826,0.936734693877551,0.7857142857142857,0.04799383043352508,0.14392719436630622
glm,M1,2,10,1.0,1.0,0.9285714285714286,0.012131415885566202,0.040448125172549566
glm,M1,3,1,1.0,1.0,1.0,0.00932340926420218,0.03958999039829104
glm,M1,3,2,0.9873949579831932,0.9571428571428571,0.8571428571428572,0.03344718242764939,0.11359790242132006
glm,M1,3,3,0.9924242424242424,0.975,0.9223484848484849,0.02702104436903377,0.08181644282772296
glm,M1,3,4,0.9696969696969697,0.9128787878787878,0.875,0.04997675904023218,0.15682127066772578
glm,M1,3,5,0.9962121212121212,0.9861111111111112,0.9848484848484849,0.022066934735957867,0.06637152515522499
glm,M1,3,6,1.0,1.0,1.0,0.008572847999483355,0.042635285827110556
glm,M1,3,7,1.0,1.0,0.9285714285714286,0.01272036767885095,0.04292064476221279
glm,M1,3,8,0.9956709956709957,0.9821428571428572,0.9134199134199135,0.0342225604338822,0.10506505111591218
glm,M1,3,9,0.9826839826839827,0.948051948051948,0.8571428571428572,0.03319974554573346,0.10879807016469834
glm,M1,3,10,0.9740259740259741,0.859750566893424,0.9134199134199135,0.04736399780323522,0.2285668013327264
glm,M1,4,1,0.9957983193277311,0.982142857142857,0.9852941176470589,0.030437856575834938,0.09687032262654803
glm,M1,4,2,1.0,1.0,1.0,0.004948160476657381,0.025422386569314663
glm,M1,4,3,0.9772727272727273,0.9362980769230769,0.875,0.04351262723692218,0.1429436468025856
glm,M1,4,4,0.9962121212121212,0.9861111111111112,0.9375,0.024932958631943895,0.08411092235728598
glm,M1,4,5,0.9962121212121212,0.9861111111111112,0.875,0.02618079612620658,0.08059270045618493
glm,M1,4,6,0.9740259740259741,0.859750566893424,0.9134199134199135,0.05275659135186859,0.2530653386666805
glm,M1,4,7,1.0,1.0,1.0,0.010088729393093855,0.038968750212802
glm,M1,4,8,0.9956709956709957,0.9821428571428572,0.9134199134199135,0.03186905148232237,0.09602350085589666
glm,M1,4,9,0.9956709956709957,0.9821428571428572,0.9848484848484849,0.028754531229561835,0.09032325059409892
glm,M1,4,10,1.0,1.0,0.8571428571428572,0.041400476517485546,0.12854466812889356
glm,M1,5,1,0.9789915966386554,0.9276437847866419,0.9138655462184874,0.0503003504786713,0.15219697347125516
glm,M1,5,2,1.0,1.0,1.0,0.005778993742926767,0.03418020602981007
glm,M1,5,3,1.0,1.0,0.9375,0.01853384662760303,0.06100836121353924
glm,M1,5,4,0.9772727272727273,0.9202741702741704,0.8598484848484849,0.05932253408750274,0.17985673406730732
glm,M1,5,5,1.0,1.0,1.0,0.004849285939509302,0.024685923932440273
glm,M1,5,6,1.0,1.0,0.9285714285714286,0.015257512296866976,0.052314022920310385
glm,M1,5,7,0.9783549783549784,0.8954648526077098,0.9134199134199135,0.04468223158655468,0.2224393912121351
glm,M1,5,8,1.0,1.0,1.0,0.004529516354966049,0.027689957910027985
glm,M1,5,9,0.9913419913419914,0.9617346938775511,0.9134199134199135,0.024489922377889956,0.07713919987107164
glm,M1,5,10,0.9826839826839827,0.9325396825396826,0.8571428571428572,0.04392070949003325,0.13083977631401847
glm,M2,1,1,0.9957983193277311,0.982142857142857,0.9285714285714286,0.018016728822133506,0.054166509518818726
glm,M2,1,2,0.9957983193277311,0.982142857142857,0.9138655462184874,0.022185524806963175,0.06961368522095655
