run_id,repeat,fold,model,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,true_negative,true_positive,row_count,fit_status,kernel,residual_sd,length_scale,residual_sd_lower_bound_hit,residual_sd_upper_bound_hit,length_scale_lower_bound_hit,length_scale_upper_bound_hit,convergence_warning,warning_text,residual_rms_full81,residual_rms_B1_q20
w85__r04_f04,4,4,generic_trend_residual_gp,B1_q30,0.963235294117647,0.9427083333333333,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,16,7,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.243, trend_prior_sd=5)",1.0,1.2426106675014656,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2256962038377736,0.33300120578886727
w85__r04_f04,4,4,generic_trend_residual_gp,B1_q20,0.9285714285714286,0.9276437847866419,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1,9,6,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.243, trend_prior_sd=5)",1.0,1.2426106675014656,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2256962038377736,0.33300120578886727
w85__r04_f05,4,5,generic_trend_residual_gp,full81,0.9936034115138592,0.9785714285714286,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.37, trend_prior_sd=5)",1.0,1.3701540710086033,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.25084074250437594,0.36181198288048694
w85__r04_f05,4,5,generic_trend_residual_gp,B1_q30,0.9722222222222222,0.9658119658119657,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,16,8,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.37, trend_prior_sd=5)",1.0,1.3701540710086033,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.25084074250437594,0.36181198288048694
w85__r04_f05,4,5,generic_trend_residual_gp,B1_q20,0.9393939393939394,0.9333333333333332,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.37, trend_prior_sd=5)",1.0,1.3701540710086033,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.25084074250437594,0.36181198288048694
w85__r05_f01,5,1,generic_trend_residual_gp,full81,0.9959595959595959,0.981498778998779,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,65,15,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.26, trend_prior_sd=5)",1.0,1.2597805682961538,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21243785059979173,0.3288527945269152
w85__r05_f01,5,1,generic_trend_residual_gp,B1_q30,0.98,0.9266666666666667,0.96,0.975,1.0,0.95,0,1,19,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.26, trend_prior_sd=5)",1.0,1.2597805682961538,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21243785059979173,0.3288527945269152
w85__r05_f01,5,1,generic_trend_residual_gp,B1_q20,0.9666666666666667,0.9266666666666667,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0,1,11,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.26, trend_prior_sd=5)",1.0,1.2597805682961538,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21243785059979173,0.3288527945269152
w85__r05_f02,5,2,generic_trend_residual_gp,full81,0.997867803837953,0.9901360544217687,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.341, trend_prior_sd=5)",1.0,1.340943071323293,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2598815271231122,0.3939395133940314
w85__r05_f02,5,2,generic_trend_residual_gp,B1_q30,0.9861111111111112,0.9765432098765432,0.88,0.8333333333333333,0.6666666666666666,1.0,3,0,16,6,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.341, trend_prior_sd=5)",1.0,1.340943071323293,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2598815271231122,0.3939395133940314
w85__r05_f02,5,2,generic_trend_residual_gp,B1_q20,0.9696969696969697,0.9484126984126984,0.8235294117647058,0.75,0.5,1.0,3,0,11,3,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.341, trend_prior_sd=5)",1.0,1.340943071323293,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2598815271231122,0.3939395133940314
w85__r05_f03,5,3,generic_trend_residual_gp,full81,0.9936034115138592,0.9761009667024705,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.19, trend_prior_sd=5)",1.0,1.1895101803942072,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2602409203326849,0.4268471870901899
w85__r05_f03,5,3,generic_trend_residual_gp,B1_q30,0.9523809523809523,0.9200680272108843,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2,1,17,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.19, trend_prior_sd=5)",1.0,1.1895101803942072,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2602409203326849,0.4268471870901899
w85__r05_f03,5,3,generic_trend_residual_gp,B1_q20,0.9090909090909091,0.8964646464646464,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1,10,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.19, trend_prior_sd=5)",1.0,1.1895101803942072,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2602409203326849,0.4268471870901899
w85__r05_f04,5,4,generic_trend_residual_gp,full81,0.9858585858585859,0.8931638187520541,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.266, trend_prior_sd=5)",1.0,1.2656453563170567,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.18144321871928204,0.22135306573881788
w85__r05_f04,5,4,generic_trend_residual_gp,B1_q30,0.9220779220779222,0.8023887728433183,0.88,0.8733766233766234,0.8181818181818182,0.9285714285714286,2,1,13,9,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.266, trend_prior_sd=5)",1.0,1.2656453563170567,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.18144321871928204,0.22135306573881788
w85__r05_f04,5,4,generic_trend_residual_gp,B1_q20,0.875,0.7856701940035273,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,2,1,7,7,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.266, trend_prior_sd=5)",1.0,1.2656453563170567,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.18144321871928204,0.22135306573881788
w85__r05_f05,5,5,generic_trend_residual_gp,full81,0.9818181818181818,0.9428876678876679,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.576, trend_prior_sd=5)",1.0,1.5758551875490954,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21334069180021928,0.32271329959697914
w85__r05_f05,5,5,generic_trend_residual_gp,B1_q30,0.9044117647058822,0.8556547619047619,0.88,0.8455882352941176,0.75,0.9411764705882353,2,1,16,6,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.576, trend_prior_sd=5)",1.0,1.5758551875490954,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21334069180021928,0.32271329959697914
w85__r05_f05,5,5,generic_trend_residual_gp,B1_q20,0.8472222222222222,0.8677780552780553,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2,1,8,6,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.576, trend_prior_sd=5)",1.0,1.5758551875490954,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21334069180021928,0.32271329959697914
w85__r06_f01,6,1,generic_trend_residual_gp,full81,0.9969696969696971,0.9888888888888889,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.387, trend_prior_sd=5)",1.0,1.3874149317156446,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.22460645055013495,0.352651492205186
w85__r06_f01,6,1,generic_trend_residual_gp,B1_q30,0.9779411764705882,0.9659090909090909,0.88,0.8125,0.625,1.0,3,0,17,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.387, trend_prior_sd=5)",1.0,1.3874149317156446,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.22460645055013495,0.352651492205186
w85__r06_f01,6,1,generic_trend_residual_gp,B1_q20,0.9545454545454546,0.9444444444444444,0.8235294117647058,0.75,0.5,1.0,3,0,11,3,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.387, trend_prior_sd=5)",1.0,1.3874149317156446,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.22460645055013495,0.352651492205186
w85__r06_f02,6,2,generic_trend_residual_gp,full81,0.9878787878787879,0.9310069560069559,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,64,14,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.085, trend_prior_sd=5)",1.0,1.0852951593861944,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.210646600315647,0.3164907695231815
w85__r06_f02,6,2,generic_trend_residual_gp,B1_q30,0.926470588235294,0.7511769480519481,0.88,0.8786764705882353,0.875,0.8823529411764706,1,2,15,7,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.085, trend_prior_sd=5)",1.0,1.0852951593861944,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.210646600315647,0.3164907695231815
w85__r06_f02,6,2,generic_trend_residual_gp,B1_q20,0.9166666666666666,0.7100000000000001,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0,2,10,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.085, trend_prior_sd=5)",1.0,1.0852951593861944,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.210646600315647,0.3164907695231815
w85__r06_f03,6,3,generic_trend_residual_gp,full81,0.9914712153518124,0.9679748822605965,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1,1,66,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.337, trend_prior_sd=5)",1.0,1.336925556757755,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2008883530199931,0.31661882575544575
w85__r06_f03,6,3,generic_trend_residual_gp,B1_q30,0.9485294117647058,0.9184409340659341,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,16,7,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.337, trend_prior_sd=5)",1.0,1.336925556757755,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2008883530199931,0.31661882575544575
w85__r06_f03,6,3,generic_trend_residual_gp,B1_q20,0.9142857142857144,0.9038342609771179,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1,9,6,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.337, trend_prior_sd=5)",1.0,1.336925556757755,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2008883530199931,0.31661882575544575
w85__r06_f04,6,4,generic_trend_residual_gp,full81,0.988272921108742,0.9573031135531135,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,66,11,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.56, trend_prior_sd=5)",1.0,1.5604026265844473,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20419706312669872,0.30123530440705004
w85__r06_f04,6,4,generic_trend_residual_gp,B1_q30,0.926470588235294,0.8910714285714285,0.84,0.7830882352941176,0.625,0.9411764705882353,3,1,16,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.56, trend_prior_sd=5)",1.0,1.5604026265844473,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20419706312669872,0.30123530440705004
w85__r06_f04,6,4,generic_trend_residual_gp,B1_q20,0.9027777777777778,0.9126984126984126,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1,8,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.56, trend_prior_sd=5)",1.0,1.5604026265844473,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20419706312669872,0.30123530440705004
w85__r06_f05,6,5,generic_trend_residual_gp,full81,0.991919191919192,0.9711500974658869,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.305, trend_prior_sd=5)",1.0,1.3047242503266399,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2568815819044606,0.3840125504539717
w85__r06_f05,6,5,generic_trend_residual_gp,B1_q30,0.9444444444444444,0.9287749287749287,0.88,0.8333333333333333,0.6666666666666666,1.0,3,0,16,6,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.305, trend_prior_sd=5)",1.0,1.3047242503266399,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2568815819044606,0.3840125504539717
w85__r06_f05,6,5,generic_trend_residual_gp,B1_q20,0.9444444444444444,0.9472222222222222,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.305, trend_prior_sd=5)",1.0,1.3047242503266399,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2568815819044606,0.3840125504539717
w85__r07_f01,7,1,generic_trend_residual_gp,full81,0.9969696969696971,0.9888888888888889,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.139, trend_prior_sd=5)",1.0,1.1390050637009312,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21794795922891255,0.3285275110277635
w85__r07_f01,7,1,generic_trend_residual_gp,B1_q30,0.9791666666666666,0.9722222222222223,0.92,0.9131944444444444,0.8888888888888888,0.9375,1,1,15,8,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.139, trend_prior_sd=5)",1.0,1.1390050637009312,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21794795922891255,0.3285275110277635
w85__r07_f01,7,1,generic_trend_residual_gp,B1_q20,0.9583333333333333,0.9722222222222223,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1,1,7,8,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.139, trend_prior_sd=5)",1.0,1.1390050637009312,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.21794795922891255,0.3285275110277635
w85__r07_f02,7,2,generic_trend_residual_gp,full81,0.9838383838383838,0.9166357338338762,0.9506172839506173,0.943939393939394,0.9333333333333333,0.9545454545454546,1,3,63,14,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.347, trend_prior_sd=5)",1.0,1.34684708552208,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.24227540180240414,0.36723533412724374
w85__r07_f02,7,2,generic_trend_residual_gp,B1_q30,0.8970588235294117,0.7083333333333335,0.84,0.8492647058823529,0.875,0.8235294117647058,1,3,14,7,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.347, trend_prior_sd=5)",1.0,1.34684708552208,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.24227540180240414,0.36723533412724374
w85__r07_f02,7,2,generic_trend_residual_gp,B1_q20,0.8181818181818181,0.6347222222222222,0.7647058823529411,0.7803030303030303,0.8333333333333334,0.7272727272727273,1,3,8,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.347, trend_prior_sd=5)",1.0,1.34684708552208,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.24227540180240414,0.36723533412724374
w85__r07_f03,7,3,generic_trend_residual_gp,full81,0.9957356076759062,0.981547619047619,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.456, trend_prior_sd=5)",1.0,1.4563984139562622,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2690222336768548,0.42711718828146467
w85__r07_f03,7,3,generic_trend_residual_gp,B1_q30,0.9733333333333334,0.9651515151515151,0.88,0.85,0.7,1.0,3,0,15,7,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.456, trend_prior_sd=5)",1.0,1.4563984139562622,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2690222336768548,0.42711718828146467
w85__r07_f03,7,3,generic_trend_residual_gp,B1_q20,0.9722222222222222,0.9704861111111112,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.456, trend_prior_sd=5)",1.0,1.4563984139562622,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2690222336768548,0.42711718828146467
w85__r07_f04,7,4,generic_trend_residual_gp,full81,0.9968017057569296,0.9873949579831932,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.433, trend_prior_sd=5)",1.0,1.4332810783272263,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2251527795983263,0.3546872727172834
w85__r07_f04,7,4,generic_trend_residual_gp,B1_q30,0.9841269841269841,0.9682539682539681,0.96,0.9285714285714286,0.8571428571428571,1.0,1,0,18,6,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.433, trend_prior_sd=5)",1.0,1.4332810783272263,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2251527795983263,0.3546872727172834
w85__r07_f04,7,4,generic_trend_residual_gp,B1_q20,0.9833333333333333,0.9666666666666668,0.9411764705882353,0.9,0.8,1.0,1,0,12,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.433, trend_prior_sd=5)",1.0,1.4332810783272263,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2251527795983263,0.3546872727172834
w85__r07_f05,7,5,generic_trend_residual_gp,full81,0.9797979797979798,0.9282117736065104,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4,1,65,11,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.148, trend_prior_sd=5)",1.0,1.1484612325246844,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.16095972705092995,0.23154692885968506
w85__r07_f05,7,5,generic_trend_residual_gp,B1_q30,0.8602941176470588,0.7942401960784313,0.8,0.7205882352941176,0.5,0.9411764705882353,4,1,16,4,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.148, trend_prior_sd=5)",1.0,1.1484612325246844,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.16095972705092995,0.23154692885968506
w85__r07_f05,7,5,generic_trend_residual_gp,B1_q20,0.803030303030303,0.7611823361823362,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3,1,10,3,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.148, trend_prior_sd=5)",1.0,1.1484612325246844,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.16095972705092995,0.23154692885968506
w85__r08_f01,8,1,generic_trend_residual_gp,full81,0.9797979797979798,0.9241325032037107,0.9259259259259259,0.8257575757575757,0.6666666666666666,0.9848484848484849,5,1,65,10,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.26, trend_prior_sd=5)",1.0,1.2598283115143047,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.31530137544867,0.5160096917182356
w85__r08_f01,8,1,generic_trend_residual_gp,B1_q30,0.8831168831168831,0.8848459917978635,0.8,0.7824675324675325,0.6363636363636364,0.9285714285714286,4,1,13,7,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.26, trend_prior_sd=5)",1.0,1.2598283115143047,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.31530137544867,0.5160096917182356
w85__r08_f01,8,1,generic_trend_residual_gp,B1_q20,0.8055555555555556,0.8290875790875791,0.7058823529411765,0.6944444444444444,0.5,0.8888888888888888,4,1,8,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.26, trend_prior_sd=5)",1.0,1.2598283115143047,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.31530137544867,0.5160096917182356
w85__r08_f02,8,2,generic_trend_residual_gp,full81,0.9914712153518124,0.9631562881562881,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1,2,65,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.486, trend_prior_sd=5)",1.0,1.486163749289271,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2299693786399143,0.32325892095859543
w85__r08_f02,8,2,generic_trend_residual_gp,B1_q30,0.9485294117647058,0.9126984126984126,0.88,0.8786764705882353,0.875,0.8823529411764706,1,2,15,7,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.486, trend_prior_sd=5)",1.0,1.486163749289271,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2299693786399143,0.32325892095859543
w85__r08_f02,8,2,generic_trend_residual_gp,B1_q20,0.9166666666666667,0.8583333333333332,0.8235294117647058,0.8166666666666667,0.8,0.8333333333333334,1,2,10,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.486, trend_prior_sd=5)",1.0,1.486163749289271,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2299693786399143,0.32325892095859543
w85__r08_f03,8,3,generic_trend_residual_gp,full81,0.9914712153518124,0.9481877249734392,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0,1,66,14,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.201, trend_prior_sd=5)",1.0,1.2008928697447565,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2351678505283502,0.3732634165953838
