boundary_definition,quantile,method,method_label,budget,run_count,mean_accuracy,median_accuracy,sd_accuracy,q25_accuracy,q75_accuracy,iqr_accuracy,ci95_accuracy_lower,ci95_accuracy_upper,mean_error,accuracy_identity_max_abs_error,interval_type
B1,30,shared_random_binary_head,Random,29,20,0.818,0.82,0.0557815287292,0.8,0.84,0.04,0.791893440943,0.844106559057,0.182,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,30,20,0.854,0.86,0.0569764494285,0.83,0.88,0.05,0.827334200841,0.880665799159,0.146,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,30,20,0.846,0.88,0.0748612752117,0.8,0.89,0.09,0.810963844718,0.881036155282,0.154,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,30,20,0.83,0.84,0.062069570475,0.8,0.88,0.08,0.800950546817,0.859049453183,0.17,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,31,20,0.852,0.84,0.05366563146,0.84,0.88,0.04,0.826883711347,0.877116288653,0.148,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,31,20,0.846,0.88,0.0737278066518,0.8,0.92,0.12,0.811494324333,0.880505675667,0.154,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,31,20,0.822,0.82,0.0628783286238,0.8,0.88,0.08,0.792572036352,0.851427963648,0.178,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,32,20,0.858,0.86,0.0476389933165,0.84,0.88,0.04,0.835704264821,0.880295735179,0.142,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,32,20,0.844,0.86,0.0709632966658,0.8,0.92,0.12,0.810788154833,0.877211845167,0.156,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,32,20,0.824,0.8,0.0541343358303,0.8,0.88,0.08,0.798664350949,0.849335649051,0.176,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,33,20,0.858,0.84,0.0572712842531,0.84,0.89,0.05,0.831196213895,0.884803786105,0.142,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,33,20,0.844,0.88,0.0777580593217,0.8,0.92,0.12,0.807608108022,0.880391891978,0.156,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,33,20,0.822,0.82,0.0642036234426,0.79,0.88,0.09,0.791951779285,0.852048220715,0.178,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,34,20,0.858,0.84,0.0692516387798,0.83,0.92,0.09,0.825589235383,0.890410764617,0.142,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,34,20,0.844,0.88,0.072140214349,0.8,0.89,0.09,0.810237340402,0.877762659598,0.156,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,34,20,0.828,0.82,0.05366563146,0.79,0.88,0.09,0.802883711347,0.853116288653,0.172,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,35,20,0.862,0.84,0.071642386748,0.84,0.92,0.08,0.828470330892,0.895529669108,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,35,20,0.846,0.88,0.0702177065689,0.8,0.89,0.09,0.81313710174,0.87886289826,0.154,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,35,20,0.822,0.8,0.054250879207,0.79,0.88,0.09,0.79660980697,0.84739019303,0.178,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,36,20,0.86,0.84,0.0680557047379,0.8,0.89,0.09,0.828148949744,0.891851050256,0.14,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,36,20,0.844,0.88,0.0732982372158,0.8,0.88,0.08,0.809695369018,0.878304630982,0.156,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,36,20,0.828,0.82,0.05366563146,0.79,0.88,0.09,0.802883711347,0.853116288653,0.172,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,37,20,0.866,0.84,0.0639407620586,0.83,0.92,0.09,0.836074802199,0.895925197801,0.134,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,37,20,0.842,0.88,0.071642386748,0.8,0.88,0.08,0.808470330892,0.875529669108,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,37,20,0.842,0.86,0.0572712842531,0.8,0.88,0.08,0.815196213895,0.868803786105,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,38,20,0.86,0.86,0.0615587011251,0.8,0.92,0.12,0.831189641033,0.888810358967,0.14,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,38,20,0.836,0.86,0.0744382471017,0.8,0.88,0.08,0.801161827968,0.870838172032,0.164,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,38,20,0.842,0.86,0.0572712842531,0.8,0.88,0.08,0.815196213895,0.868803786105,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,39,20,0.862,0.88,0.0526757709208,0.83,0.89,0.06,0.83734698034,0.88665301966,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,39,20,0.84,0.86,0.0734130348386,0.8,0.88,0.08,0.805641642077,0.874358357923,0.16,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,39,20,0.842,0.84,0.054250879207,0.8,0.88,0.08,0.81660980697,0.86739019303,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,40,20,0.862,0.88,0.0615244923416,0.8,0.92,0.12,0.833205651236,0.890794348764,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,40,20,0.84,0.84,0.0648885684523,0.8,0.88,0.08,0.809631215152,0.870368784848,0.16,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,40,20,0.832,0.84,0.0669328021227,0.8,0.88,0.08,0.800674484345,0.863325515655,0.168,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,41,20,0.864,0.86,0.061421751676,0.8,0.92,0.12,0.835253735348,0.892746264652,0.136,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,41,20,0.848,0.88,0.0656626145334,0.83,0.88,0.05,0.817268950435,0.878731049565,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,41,20,0.83,0.84,0.0709336235319,0.8,0.88,0.08,0.796802042287,0.863197957713,0.17,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,42,20,0.864,0.86,0.0654056170129,0.84,0.92,0.08,0.833389228977,0.894610771023,0.136,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,42,20,0.846,0.88,0.0714069140099,0.83,0.88,0.05,0.812580535525,0.879419464475,0.154,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,42,20,0.832,0.84,0.0729527604903,0.8,0.88,0.08,0.797857057102,0.866142942898,0.168,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,43,20,0.862,0.88,0.0704571538335,0.8,0.92,0.12,0.829025036971,0.894974963029,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,43,20,0.846,0.84,0.0665226514647,0.84,0.88,0.04,0.814866440761,0.877133559239,0.154,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,43,20,0.832,0.84,0.0729527604903,0.8,0.88,0.08,0.797857057102,0.866142942898,0.168,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,44,20,0.868,0.88,0.0700075183932,0.8,0.92,0.12,0.835235472834,0.900764527166,0.132,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,44,20,0.846,0.84,0.0652444795003,0.83,0.88,0.05,0.815464643654,0.876535356346,0.154,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,44,20,0.834,0.86,0.0737278066518,0.8,0.88,0.08,0.799494324333,0.868505675667,0.166,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,45,20,0.866,0.88,0.0665226514647,0.8,0.92,0.12,0.834866440761,0.897133559239,0.134,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,45,20,0.85,0.86,0.0647261437459,0.84,0.88,0.04,0.819707232255,0.880292767745,0.15,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,45,20,0.838,0.86,0.066775350006,0.8,0.88,0.08,0.806748174203,0.869251825797,0.162,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,46,20,0.874,0.88,0.0652444795003,0.83,0.92,0.09,0.843464643654,0.904535356346,0.126,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,46,20,0.856,0.88,0.0600350774657,0.83,0.88,0.05,0.827902718856,0.884097281144,0.144,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,46,20,0.836,0.84,0.0709632966658,0.8,0.88,0.08,0.802788154833,0.869211845167,0.164,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,47,20,0.872,0.88,0.0616953465788,0.83,0.92,0.09,0.843125688992,0.900874311008,0.128,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,47,20,0.856,0.88,0.0600350774657,0.83,0.88,0.05,0.827902718856,0.884097281144,0.144,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,47,20,0.836,0.84,0.072140214349,0.8,0.88,0.08,0.802237340402,0.869762659598,0.164,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,48,20,0.874,0.88,0.0584357496923,0.84,0.92,0.08,0.846651227294,0.901348772706,0.126,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,48,20,0.852,0.84,0.0581830143418,0.84,0.88,0.04,0.824769511079,0.879230488921,0.148,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,48,20,0.834,0.84,0.0714069140099,0.8,0.88,0.08,0.800580535525,0.867419464475,0.166,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,49,20,0.876,0.88,0.0634449616431,0.83,0.92,0.09,0.846306843936,0.905693156064,0.124,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,49,20,0.854,0.84,0.0554787773553,0.84,0.88,0.04,0.828035132947,0.879964867053,0.146,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,49,20,0.834,0.84,0.0714069140099,0.8,0.88,0.08,0.800580535525,0.867419464475,0.166,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,50,20,0.88,0.88,0.0635775531391,0.84,0.92,0.08,0.850244789206,0.909755210794,0.12,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,50,20,0.854,0.86,0.0584357496923,0.84,0.88,0.04,0.826651227294,0.881348772706,0.146,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,50,20,0.832,0.84,0.0740980857768,0.8,0.88,0.08,0.797321028368,0.866678971632,0.168,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,51,20,0.882,0.88,0.0704571538335,0.84,0.92,0.08,0.849025036971,0.914974963029,0.118,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,51,20,0.846,0.86,0.0652444795003,0.84,0.88,0.04,0.815464643654,0.876535356346,0.154,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,51,20,0.834,0.84,0.0737278066518,0.8,0.88,0.08,0.799494324333,0.868505675667,0.166,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,52,20,0.88,0.88,0.0674341784339,0.84,0.92,0.08,0.848439833008,0.911560166992,0.12,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,52,20,0.856,0.86,0.0600350774657,0.84,0.88,0.04,0.827902718856,0.884097281144,0.144,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,52,20,0.836,0.84,0.0732982372158,0.83,0.88,0.05,0.801695369018,0.870304630982,0.164,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,53,20,0.886,0.88,0.0677767232206,0.84,0.92,0.08,0.854279517113,0.917720482887,0.114,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,53,20,0.856,0.88,0.0556681899151,0.84,0.88,0.04,0.82994648514,0.88205351486,0.144,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,53,20,0.838,0.84,0.0761991849659,0.8,0.88,0.08,0.802337683678,0.873662316322,0.162,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,54,20,0.886,0.88,0.0612501342641,0.87,0.92,0.05,0.857334054769,0.914665945231,0.114,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,54,20,0.864,0.88,0.0571608994073,0.84,0.88,0.04,0.837247875593,0.890752124407,0.136,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,54,20,0.844,0.84,0.0755610593111,0.84,0.88,0.04,0.808636335678,0.879363664322,0.156,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,55,20,0.89,0.9,0.0647261437459,0.84,0.92,0.08,0.859707232255,0.920292767745,0.11,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,55,20,0.862,0.88,0.0572712842531,0.84,0.88,0.04,0.835196213895,0.888803786105,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,55,20,0.842,0.84,0.0761991849659,0.83,0.88,0.05,0.806337683678,0.877662316322,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,56,20,0.886,0.88,0.0612501342641,0.87,0.92,0.05,0.857334054769,0.914665945231,0.114,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,56,20,0.86,0.88,0.0601751828546,0.84,0.88,0.04,0.831837147515,0.888162852485,0.14,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,56,20,0.84,0.84,0.0756724242342,0.83,0.88,0.05,0.80458421529,0.87541578471,0.16,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,57,20,0.882,0.88,0.0615244923416,0.84,0.92,0.08,0.853205651236,0.910794348764,0.118,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,57,20,0.86,0.88,0.0601751828546,0.84,0.88,0.04,0.831837147515,0.888162852485,0.14,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,57,20,0.84,0.84,0.0756724242342,0.83,0.88,0.05,0.80458421529,0.87541578471,0.16,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,58,20,0.884,0.88,0.0607323723613,0.84,0.92,0.08,0.855576374799,0.912423625201,0.116,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,58,20,0.86,0.88,0.0601751828546,0.84,0.88,0.04,0.831837147515,0.888162852485,0.14,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,58,20,0.84,0.84,0.076777189595,0.8,0.88,0.08,0.804067169185,0.875932830815,0.16,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,59,20,0.88,0.88,0.059471355334,0.84,0.92,0.08,0.852166548934,0.907833451066,0.12,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,59,20,0.862,0.88,0.060140187107,0.84,0.88,0.04,0.833853526029,0.890146473971,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,59,20,0.842,0.86,0.08049844719,0.83,0.88,0.05,0.804325567021,0.879674432979,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,60,20,0.886,0.88,0.0584357496923,0.87,0.92,0.05,0.858651227294,0.913348772706,0.114,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,60,20,0.862,0.88,0.060140187107,0.84,0.88,0.04,0.833853526029,0.890146473971,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,60,20,0.842,0.86,0.0750859157022,0.83,0.88,0.05,0.806858709732,0.877141290268,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,61,20,0.886,0.88,0.0612501342641,0.87,0.92,0.05,0.857334054769,0.914665945231,0.114,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,61,20,0.858,0.88,0.0572712842531,0.84,0.88,0.04,0.831196213895,0.884803786105,0.142,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,61,20,0.842,0.84,0.071642386748,0.83,0.88,0.05,0.808470330892,0.875529669108,0.158,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,62,20,0.886,0.88,0.0612501342641,0.87,0.92,0.05,0.857334054769,0.914665945231,0.114,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,62,20,0.854,0.86,0.0554787773553,0.84,0.88,0.04,0.828035132947,0.879964867053,0.146,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,62,20,0.838,0.84,0.0680247632929,0.83,0.88,0.05,0.806163430786,0.869836569214,0.162,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,63,20,0.884,0.88,0.0578928229349,0.87,0.92,0.05,0.856905324838,0.911094675162,0.116,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,63,20,0.858,0.88,0.060140187107,0.84,0.88,0.04,0.829853526029,0.886146473971,0.142,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,63,20,0.848,0.84,0.0442005001162,0.8,0.88,0.08,0.827313529175,0.868686470825,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,64,20,0.886,0.88,0.0584357496923,0.87,0.92,0.05,0.858651227294,0.913348772706,0.114,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,64,20,0.858,0.88,0.060140187107,0.84,0.88,0.04,0.829853526029,0.886146473971,0.142,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,64,20,0.852,0.84,0.0487312717062,0.8,0.88,0.08,0.829193062798,0.874806937202,0.148,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,65,20,0.886,0.88,0.0584357496923,0.87,0.92,0.05,0.858651227294,0.913348772706,0.114,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,65,20,0.86,0.88,0.0615587011251,0.84,0.88,0.04,0.831189641033,0.888810358967,0.14,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,65,20,0.85,0.84,0.0465663081276,0.8,0.88,0.08,0.828206296943,0.871793703057,0.15,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,66,20,0.884,0.88,0.0578928229349,0.87,0.92,0.05,0.856905324838,0.911094675162,0.116,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,66,20,0.86,0.88,0.0615587011251,0.84,0.88,0.04,0.831189641033,0.888810358967,0.14,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,66,20,0.848,0.84,0.0512578620414,0.8,0.88,0.08,0.824010582122,0.871989417878,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,67,20,0.884,0.88,0.0578928229349,0.87,0.92,0.05,0.856905324838,0.911094675162,0.116,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,67,20,0.862,0.88,0.0615244923416,0.84,0.88,0.04,0.833205651236,0.890794348764,0.138,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,67,20,0.848,0.84,0.0512578620414,0.8,0.88,0.08,0.824010582122,0.871989417878,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,68,20,0.88,0.88,0.0580381000088,0.84,0.92,0.08,0.852837333075,0.907162666925,0.12,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,68,20,0.866,0.88,0.06260990337,0.84,0.89,0.05,0.836697663238,0.895302336762,0.134,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,68,20,0.848,0.84,0.0512578620414,0.8,0.88,0.08,0.824010582122,0.871989417878,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,69,20,0.88,0.88,0.0580381000088,0.84,0.92,0.08,0.852837333075,0.907162666925,0.12,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,69,20,0.866,0.88,0.06260990337,0.84,0.89,0.05,0.836697663238,0.895302336762,0.134,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,69,20,0.848,0.84,0.0512578620414,0.8,0.88,0.08,0.824010582122,0.871989417878,0.152,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,70,20,0.88,0.88,0.0580381000088,0.84,0.92,0.08,0.852837333075,0.907162666925,0.12,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,70,20,0.868,0.88,0.0637098686894,0.84,0.92,0.08,0.838182863622,0.897817136378,0.132,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,70,20,0.852,0.88,0.052072823501,0.8,0.88,0.08,0.827629168419,0.876370831581,0.148,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,71,20,0.88,0.88,0.0580381000088,0.84,0.92,0.08,0.852837333075,0.907162666925,0.12,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,71,20,0.868,0.88,0.0637098686894,0.84,0.92,0.08,0.838182863622,0.897817136378,0.132,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,71,20,0.85,0.86,0.0483408947503,0.83,0.88,0.05,0.827375764838,0.872624235162,0.15,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,72,20,0.882,0.88,0.0587232581916,0.84,0.92,0.08,0.854516669174,0.909483330826,0.118,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,72,20,0.868,0.88,0.0637098686894,0.84,0.92,0.08,0.838182863622,0.897817136378,0.132,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,72,20,0.854,0.88,0.0507211157108,0.83,0.88,0.05,0.830261787138,0.877738212862,0.146,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,73,20,0.882,0.88,0.0587232581916,0.84,0.92,0.08,0.854516669174,0.909483330826,0.118,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,73,20,0.864,0.88,0.0586156077652,0.84,0.89,0.05,0.836567051125,0.891432948875,0.136,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,73,20,0.858,0.88,0.0476389933165,0.83,0.88,0.05,0.835704264821,0.880295735179,0.142,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,74,20,0.882,0.88,0.0587232581916,0.84,0.92,0.08,0.854516669174,0.909483330826,0.118,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,74,20,0.864,0.88,0.0586156077652,0.84,0.89,0.05,0.836567051125,0.891432948875,0.136,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,74,20,0.858,0.88,0.0476389933165,0.83,0.88,0.05,0.835704264821,0.880295735179,0.142,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,75,20,0.882,0.88,0.0587232581916,0.84,0.92,0.08,0.854516669174,0.909483330826,0.118,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,75,20,0.866,0.88,0.06260990337,0.84,0.89,0.05,0.836697663238,0.895302336762,0.134,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,75,20,0.858,0.88,0.0476389933165,0.83,0.88,0.05,0.835704264821,0.880295735179,0.142,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,76,20,0.88,0.88,0.0608708728202,0.84,0.92,0.08,0.851511554589,0.908488445411,0.12,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,76,20,0.866,0.88,0.06260990337,0.84,0.89,0.05,0.836697663238,0.895302336762,0.134,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,76,20,0.854,0.86,0.0490327495284,0.8,0.88,0.08,0.831051966834,0.876948033166,0.146,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,77,20,0.88,0.88,0.0608708728202,0.84,0.92,0.08,0.851511554589,0.908488445411,0.12,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,max_depth_straddle,Max-Depth,77,20,0.866,0.88,0.06260990337,0.84,0.89,0.05,0.836697663238,0.895302336762,0.134,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,shared_random_binary_head,Random,77,20,0.852,0.86,0.0504297322493,0.8,0.88,0.08,0.828398158795,0.875601841205,0.148,0,two-sided descriptive t interval across 20 matched outer runs
B1,30,binary_uncertainty_repulsion,Binary,78,20,0.88,0.88,0.0608708728202,0.84,0.92,0.08,0.851511554589,0.908488445411,0.12,0,two-sided descriptive t interval across 20 matched outer runs
