comparison_type,target,target_definition,reference_model,candidate_model,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,reference_predicted_mean_um,candidate_predicted_mean_um,reference_residual_um,candidate_residual_um,reference_absolute_error_um,candidate_absolute_error_um,candidate_minus_reference_absolute_error_um
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00003,3,261.8447,275.9614320091668,268.6880390246865,-14.11673200916681,-6.843339024686486,14.11673200916681,6.843339024686486,-7.273392984480324
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00004,4,288.07835,274.44571177073,283.6243374604353,13.632638229270071,4.454012539564701,13.632638229270071,4.454012539564701,-9.17862568970537
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00005,5,236.3840299999,234.92788311080045,231.88325472549516,1.4561468890995286,4.500775274404845,1.4561468890995286,4.500775274404845,3.044628385305316
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00006,6,292.1034,288.9473659991631,274.01424790965336,3.1560340008369394,18.08915209034666,3.1560340008369394,18.08915209034666,14.933118089509719
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00007,7,262.4155,263.2595691794053,272.9784269721213,-0.8440691794052668,-10.562926972121318,0.8440691794052668,10.562926972121318,9.71885779271605
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00008,8,291.7725,282.32186860056595,283.6465239662065,9.45063139943403,8.125976033793506,9.45063139943403,8.125976033793506,-1.324655365640524
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00009,9,264.21325,283.5519900196803,274.3533160336284,-19.3387400196803,-10.140066033628386,19.3387400196803,10.140066033628386,-9.198673986051915
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00010,10,277.71595,285.5328280204958,277.9175710270026,-7.816878020495835,-0.201621027002659,7.816878020495835,0.201621027002659,-7.615256993493176
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00011,11,304.21659999990004,308.0966972837451,313.1813172211271,-3.880097283845032,-8.964717221227033,3.880097283845032,8.964717221227033,5.084619937382001
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00012,12,294.68050000000005,285.0400415624392,284.57661175202287,9.64045843756088,10.10388824797718,9.64045843756088,10.10388824797718,0.46342981041629905
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00013,13,298.7764,303.1531955395161,309.7279827196543,-4.376795539516138,-10.951582719654311,4.376795539516138,10.951582719654311,6.574787180138173
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00014,14,246.4534,255.4020815267018,278.01671967412005,-8.94868152670179,-31.56331967412004,8.94868152670179,31.56331967412004,22.61463814741825
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00015,15,288.6902,303.0231618454128,299.8873524036624,-14.332961845412797,-11.197152403662358,14.332961845412797,11.197152403662358,-3.135809441750439
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00016,16,259.6157499999,253.94260949843917,259.91953597236113,5.673140501460864,-0.303785972461128,5.673140501460864,0.303785972461128,-5.369354528999736
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00017,17,298.90819999990003,283.18042158050025,283.9508336415969,15.727778419399783,14.957366358303148,15.727778419399783,14.957366358303148,-0.7704120610966356
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00018,18,337.0178,338.86554943986863,334.20391201163886,-1.847749439868608,2.8138879883611594,1.847749439868608,2.8138879883611594,0.9661385484925513
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00019,19,300.40250000000003,297.6354392772305,300.2918312128565,2.7670607227695427,0.1106687871434815,2.7670607227695427,0.1106687871434815,-2.6563919356260612
GP candidate minus current Matérn 3/2 learned nugget,length,T0,matern32_learned_nugget,matern32_no_nugget,sim_00020,20,315.0097,316.5762060605274,322.0342034288171,-1.566506060527388,-7.02450342881707,1.566506060527388,7.02450342881707,5.457997368289682
