benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,budget,global_error,uncertainty_region_fraction,integrated_bernoulli_uncertainty,fit_time_seconds,near_boundary_error_q10,near_boundary_test_size_q10,uncertainty_region_fraction_q10,integrated_bernoulli_uncertainty_q10,near_boundary_error_q20,near_boundary_test_size_q20,uncertainty_region_fraction_q20,integrated_bernoulli_uncertainty_q20,near_boundary_error_q30,near_boundary_test_size_q30,uncertainty_region_fraction_q30,integrated_bernoulli_uncertainty_q30
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,40,0.3608,0.9995,0.24746530067810618,0.05298919999950158,0.483,1000,1.0,0.24688223401780954,0.4565,2000,0.9995,0.24698591594563254,0.45866666666666667,3000,0.9993333333333333,0.24679680506464025
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,41,0.3558,0.9995,0.2473833388448737,0.05873090000022785,0.485,1000,1.0,0.2468831058733211,0.453,2000,0.9995,0.2469834067783416,0.45666666666666667,3000,0.9993333333333333,0.2467868023117247
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,42,0.3501,0.9976,0.23636912098431057,0.05579989999932877,0.484,1000,0.998,0.234764038028237,0.453,2000,0.997,0.2356936448329505,0.45466666666666666,3000,0.997,0.235276575144193
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,43,0.3466,0.9946,0.22578613248850785,0.050829899999371264,0.479,1000,0.995,0.22443087364640216,0.4535,2000,0.995,0.2258049802901387,0.454,3000,0.9943333333333333,0.22522563902253923
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,44,0.3389,0.9947,0.22732049680377514,0.05103840000083437,0.482,1000,0.995,0.2259554501236585,0.4515,2000,0.9955,0.22714868675494568,0.45066666666666666,3000,0.995,0.2266670582274233
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,45,0.3342,0.9942,0.22509796542832108,0.04944760000034876,0.479,1000,0.995,0.22432408455666109,0.449,2000,0.995,0.2256048912277426,0.4493333333333333,3000,0.9943333333333333,0.2250890105172177
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,46,0.3347,0.9906,0.216736365002611,0.05006320000029518,0.477,1000,0.992,0.21676515404972543,0.4485,2000,0.991,0.21843219385794493,0.44866666666666666,3000,0.9913333333333333,0.21771803548131838
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,47,0.3288,0.9909,0.21741430086851843,0.047809700001380406,0.475,1000,0.993,0.21759974949714234,0.447,2000,0.9925,0.21921073983349032,0.447,3000,0.9926666666666667,0.21848042879696344
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,48,0.3255,0.9864,0.21176064723427604,0.04410380000081204,0.475,1000,0.992,0.21322503770929802,0.446,2000,0.9895,0.2150024561869928,0.446,3000,0.9896666666666667,0.21418985958833203
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,49,0.3238,0.985,0.2102417477601182,0.04497079999964626,0.473,1000,0.991,0.21234089577166146,0.443,2000,0.988,0.213872531743072,0.44366666666666665,3000,0.9886666666666667,0.21304468847465016
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,50,0.3241,0.9834,0.207286346747886,0.047142200000962475,0.469,1000,0.99,0.20950212845305347,0.441,2000,0.9875,0.2110241937830315,0.443,3000,0.9876666666666667,0.2103036063681412
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,51,0.3246,0.9831,0.20605636402318486,0.043810600000142585,0.47,1000,0.99,0.20845004973117834,0.444,2000,0.9875,0.2099766177694435,0.44433333333333336,3000,0.9876666666666667,0.20923640785258105
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,52,0.3221,0.9803,0.20311691402010054,0.04355299999951967,0.469,1000,0.985,0.20629653188059216,0.442,2000,0.9845,0.20778247635139901,0.44333333333333336,3000,0.9853333333333333,0.20696716114426084
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,53,0.3254,0.9774,0.19905115514707092,0.04526789999908942,0.473,1000,0.985,0.20264310917004266,0.4455,2000,0.9835,0.20431224554978786,0.44766666666666666,3000,0.9843333333333333,0.20356268013876525
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,54,0.3185,0.9729,0.19349785399521308,0.04090299999916169,0.468,1000,0.979,0.19980911311477306,0.4405,2000,0.979,0.2015418005778064,0.44133333333333336,3000,0.9803333333333333,0.20072875893810482
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,55,0.3132,0.9684,0.18967705138162477,0.040807800000038696,0.466,1000,0.978,0.19743403630385478,0.4395,2000,0.9765,0.19917939093205694,0.43966666666666665,3000,0.9763333333333334,0.19822317581803167
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,56,0.312,0.963,0.18591572174622137,0.04183479999846895,0.464,1000,0.973,0.19457287122926845,0.4385,2000,0.9725,0.19634623477651592,0.43833333333333335,3000,0.9726666666666667,0.19534462563608873
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,57,0.3092,0.9596,0.18367810257413628,0.041129799999907846,0.464,1000,0.972,0.19242192174424314,0.436,2000,0.9715,0.19455462620908276,0.43533333333333335,3000,0.9716666666666667,0.19353163339073082
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,58,0.3093,0.9621,0.18377138602761978,0.04190820000076201,0.467,1000,0.974,0.19339464148232738,0.439,2000,0.973,0.19536850711032577,0.43833333333333335,3000,0.9726666666666667,0.19436051747458827
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,59,0.3116,0.9695,0.19068301449967834,0.04688950000127079,0.471,1000,0.976,0.1988183886565334,0.443,2000,0.9755,0.20081966868693354,0.441,3000,0.977,0.19990947219915245
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,60,0.3083,0.9664,0.18835160087117792,0.04519770000115386,0.465,1000,0.974,0.19666896119647315,0.441,2000,0.9745,0.19876841130263553,0.43866666666666665,3000,0.9746666666666667,0.1978436305301489
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,61,0.298,0.9691,0.19139363358012446,0.047568199999659555,0.466,1000,0.976,0.19983136272243615,0.44,2000,0.977,0.20193688786238717,0.437,3000,0.9776666666666667,0.20099464945426457
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,62,0.2944,0.969,0.19127413380182676,0.04604979999930947,0.467,1000,0.975,0.19949861984761952,0.4405,2000,0.9765,0.20166745399220354,0.43566666666666665,3000,0.9773333333333334,0.20080495546193367
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,63,0.2935,0.9656,0.1882437998349179,0.046467100000882056,0.47,1000,0.971,0.19702951324363532,0.4405,2000,0.9725,0.19934730841555848,0.436,3000,0.973,0.19848160015922242
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,64,0.2943,0.9609,0.18551396432264058,0.04633120000107738,0.471,1000,0.97,0.19432184464105756,0.4415,2000,0.968,0.19669567813181457,0.436,3000,0.9686666666666667,0.1958308674302676
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,65,0.2851,0.963,0.18707563628733334,0.04678270000113116,0.47,1000,0.97,0.19585969522050872,0.4385,2000,0.9695,0.19805820685655812,0.43566666666666665,3000,0.9696666666666667,0.19727103407390573
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,66,0.2842,0.9598,0.1850425130091158,0.0474290000001929,0.468,1000,0.97,0.19404033671543794,0.4355,2000,0.9675,0.19636572888384773,0.43366666666666664,3000,0.968,0.19560175652529746
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,67,0.2849,0.9559,0.18256294132838102,0.04874209999979939,0.464,1000,0.966,0.19159899967139568,0.435,2000,0.965,0.1940783305648507,0.434,3000,0.9643333333333334,0.19336288242278826
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,68,0.2836,0.9562,0.18322685695589894,0.09207620000051975,0.468,1000,0.966,0.19199281338346372,0.436,2000,0.965,0.19452019474619067,0.43433333333333335,3000,0.9643333333333334,0.1936966455091102
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,69,0.2856,0.9519,0.18060616816101824,0.08774890000131563,0.466,1000,0.964,0.19002390317043003,0.436,2000,0.9635,0.19250133387612234,0.43533333333333335,3000,0.9616666666666667,0.19165579604425603
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,70,0.2803,0.9546,0.1834840961901784,0.0658607999994274,0.471,1000,0.963,0.19252897944102534,0.4345,2000,0.964,0.19505166500551835,0.43066666666666664,3000,0.9633333333333334,0.19450646255379878
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,71,0.2792,0.9533,0.18152134931182554,0.04741920000014943,0.465,1000,0.964,0.1908923674240637,0.433,2000,0.963,0.19319375949919013,0.42866666666666664,3000,0.962,0.19269324578899727
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,72,0.285,0.9546,0.18236597742741273,0.043288400000164984,0.48,1000,0.963,0.19149673418770735,0.443,2000,0.9625,0.1934523285134348,0.435,3000,0.962,0.19326920383908228
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,73,0.2954,0.9529,0.17974973665074145,0.0451082999989012,0.487,1000,0.96,0.18896463633835064,0.4495,2000,0.96,0.1908469033384086,0.44033333333333335,3000,0.9596666666666667,0.19066964199583417
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,74,0.2972,0.9492,0.17689770109154082,0.04315310000129102,0.488,1000,0.958,0.18615087133797378,0.451,2000,0.958,0.18767077579004962,0.44133333333333336,3000,0.9573333333333334,0.18771607456422695
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,75,0.296,0.9454,0.17499121833336911,0.043290800000249874,0.489,1000,0.957,0.18505967703095802,0.451,2000,0.9565,0.18652964561379587,0.441,3000,0.956,0.18655781493393458
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,76,0.2891,0.9482,0.17575717688908005,0.04437590000088676,0.479,1000,0.959,0.18488966906209117,0.451,2000,0.9585,0.18649771026291168,0.43466666666666665,3000,0.957,0.1863037968278015
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,77,0.2909,0.9469,0.17449305879296256,0.05138019999867538,0.478,1000,0.958,0.18338876746981145,0.4515,2000,0.958,0.1849494577595374,0.434,3000,0.9566666666666667,0.1847309953593577
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,78,0.2913,0.9454,0.17405566167254263,0.044986699998844415,0.477,1000,0.958,0.18275513399033014,0.4515,2000,0.9575,0.18435036760981507,0.43433333333333335,3000,0.9563333333333334,0.1841466202708312
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,79,0.2918,0.9411,0.1720089788569352,0.0460676999991847,0.477,1000,0.956,0.18105545739626763,0.452,2000,0.955,0.18267823141385378,0.435,3000,0.9533333333333334,0.1824288897836512
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,random,random,1,80,0.2951,0.9444,0.17638838807922985,0.049692299999151146,0.481,1000,0.957,0.18404392463461544,0.455,2000,0.9565,0.18571786493707865,0.43533333333333335,3000,0.9556666666666667,0.1854123128438122
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,12,0.4759,0.5917,0.08608832452630767,0.04791359999944689,0.488,1000,0.507,0.07648499771697644,0.4885,2000,0.5325,0.0806919185146037,0.486,3000,0.5343333333333333,0.08178211802951221
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,13,0.4784,0.6031,0.08814161675224381,0.05284560000109195,0.491,1000,0.517,0.07739415015485017,0.4895,2000,0.543,0.08117823050945086,0.4836666666666667,3000,0.549,0.08203990653131055
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,14,0.4698,0.571,0.08077299728619501,0.045963999999003136,0.487,1000,0.486,0.07118501895935628,0.485,2000,0.5165,0.07338972206793662,0.48733333333333334,3000,0.5183333333333333,0.07371741659479975
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,15,0.422,0.8089,0.12984381690257504,0.04055940000034752,0.484,1000,0.771,0.12188810600589108,0.481,2000,0.797,0.12483106540883568,0.4746666666666667,3000,0.7986666666666666,0.12528307050563786
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,16,0.4296,0.8161,0.1276669794436818,0.04030790000069828,0.489,1000,0.783,0.11881534754700762,0.4855,2000,0.8045,0.12169408263715122,0.476,3000,0.805,0.12128670545320336
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,17,0.4381,0.8628,0.13745519110459062,0.03751369999918097,0.498,1000,0.814,0.125032720685651,0.492,2000,0.8445,0.1293388923436109,0.48333333333333334,3000,0.8443333333333334,0.12928350060394178
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,18,0.4125,0.9233,0.16396668108697474,0.04624189999958617,0.498,1000,0.91,0.15381249249780116,0.4965,2000,0.924,0.15992635453225285,0.48533333333333334,3000,0.921,0.160002063488595
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,19,0.4279,0.9244,0.1630127381745769,0.04611060000024736,0.5,1000,0.912,0.1514635622918649,0.5035,2000,0.924,0.15780003427217587,0.49066666666666664,3000,0.9233333333333333,0.157770515213532
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,20,0.4224,0.9114,0.15685284434415098,0.05084490000081132,0.498,1000,0.894,0.14472633001237864,0.496,2000,0.912,0.15092068593155614,0.4836666666666667,3000,0.9103333333333333,0.15097125775442896
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,21,0.407,0.9145,0.16151984228728583,0.049377700001059566,0.491,1000,0.907,0.15441442273652273,0.4855,2000,0.919,0.15984661462590968,0.4766666666666667,3000,0.9206666666666666,0.15954865071667296
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,22,0.3669,0.9101,0.1665566701426447,0.03842389999954321,0.495,1000,0.918,0.16813462899027512,0.483,2000,0.929,0.1727255967492395,0.47333333333333333,3000,0.93,0.17264117605296594
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,23,0.3794,0.9072,0.16404677626371245,0.038195200000700424,0.503,1000,0.916,0.1661679091091578,0.4865,2000,0.926,0.16916672422311155,0.48033333333333333,3000,0.9263333333333333,0.16929978210787675
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,24,0.3583,0.9418,0.1819867712603921,0.035166100000424194,0.487,1000,0.947,0.18653603526874282,0.476,2000,0.9515,0.18998228295554462,0.466,3000,0.953,0.18974068618224812
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,25,0.3525,0.9415,0.18098570326213653,0.03638820000014675,0.496,1000,0.948,0.1843873775156609,0.4735,2000,0.9505,0.18815288740257885,0.46366666666666667,3000,0.952,0.18806066286701495
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,26,0.3509,0.9397,0.1790562583715145,0.036464900000282796,0.494,1000,0.944,0.18271348191676648,0.474,2000,0.949,0.18582190678495372,0.4656666666666667,3000,0.9506666666666667,0.18576654108548094
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,27,0.3395,0.9409,0.17944731364643823,0.03555860000051325,0.494,1000,0.947,0.1830004643102581,0.475,2000,0.951,0.1864973540333616,0.46166666666666667,3000,0.9526666666666667,0.1864289666769636
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,28,0.3339,0.9163,0.169774341636613,0.036000399999466026,0.496,1000,0.934,0.1765936393181993,0.4695,2000,0.94,0.17916024910019093,0.4563333333333333,3000,0.9413333333333334,0.17908582944543128
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,29,0.3341,0.9157,0.1677221907439399,0.03948590000072727,0.49,1000,0.925,0.17350209838900446,0.465,2000,0.932,0.1760505144907887,0.451,3000,0.9346666666666666,0.17601080536526487
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,30,0.3173,0.8808,0.1563032110207737,0.04206069999963802,0.471,1000,0.909,0.16581194812637431,0.457,2000,0.9175,0.16838900045001956,0.44166666666666665,3000,0.9176666666666666,0.16896050971309345
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,31,0.3188,0.8976,0.1612419416355132,0.038845600000058766,0.475,1000,0.924,0.1718857521852536,0.467,2000,0.9285,0.1739951940348207,0.44733333333333336,3000,0.9306666666666666,0.17461326750143408
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,32,0.3506,0.9392,0.17410485734047626,0.04077110000071116,0.488,1000,0.946,0.18042899819547703,0.4805,2000,0.948,0.18193944075172794,0.4703333333333333,3000,0.9476666666666667,0.18190569581131172
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,33,0.3579,0.944,0.17633625220358756,0.04115939999974216,0.493,1000,0.947,0.18165224153645199,0.482,2000,0.9485,0.18296920837604255,0.47333333333333333,3000,0.9476666666666667,0.18255165863925954
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,34,0.3463,0.9444,0.1769871720221675,0.043975399999908404,0.489,1000,0.948,0.1830646306829215,0.477,2000,0.949,0.18444440947041363,0.4686666666666667,3000,0.948,0.18395407720297172
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,35,0.3421,0.9466,0.17825705117278276,0.042221300000164774,0.483,1000,0.948,0.18245250578181252,0.4715,2000,0.9495,0.18430390105860545,0.46,3000,0.9496666666666667,0.18399371290851552
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,36,0.3418,0.948,0.177641114195701,0.042968600000676815,0.491,1000,0.949,0.18170681693942614,0.4755,2000,0.949,0.18297253073803352,0.46166666666666667,3000,0.949,0.18268210958141745
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,37,0.3292,0.9455,0.1763009840184257,0.04164649999984249,0.49,1000,0.948,0.18203837696159292,0.4715,2000,0.9475,0.18304071974033737,0.457,3000,0.9473333333333334,0.1827928149684639
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,38,0.3247,0.9088,0.16542594361976598,0.047926400000505964,0.487,1000,0.939,0.17625142055821744,0.4675,2000,0.9385,0.17638172269999372,0.45366666666666666,3000,0.9353333333333333,0.1763064393906214
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,39,0.3216,0.9004,0.16245906236569893,0.04660820000026433,0.49,1000,0.936,0.17342265397928086,0.467,2000,0.936,0.17317440915945764,0.455,3000,0.932,0.17312294226219838
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,40,0.3218,0.9068,0.1659450007972866,0.047191900001053,0.496,1000,0.941,0.17650386439050045,0.474,2000,0.9395,0.1764788469107488,0.4623333333333333,3000,0.9346666666666666,0.1763059507770043
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,41,0.3003,0.886,0.15868736180905885,0.05190670000047248,0.481,1000,0.933,0.17318227861343746,0.461,2000,0.935,0.17405027297161244,0.44866666666666666,3000,0.9303333333333333,0.17352726072637165
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,42,0.2791,0.8731,0.15667935396551239,0.04634970000006433,0.474,1000,0.941,0.17709126925761043,0.4495,2000,0.9385,0.17742248316696363,0.434,3000,0.933,0.17649242163913323
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,43,0.2713,0.8632,0.15444211010947473,0.045755799999824376,0.473,1000,0.94,0.17605157995432463,0.4475,2000,0.936,0.1764825917206145,0.431,3000,0.931,0.17526362753775906
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,44,0.2898,0.9399,0.17565672146806197,0.03874630000063917,0.474,1000,0.961,0.1900370743168016,0.4565,2000,0.961,0.1911064207222075,0.444,3000,0.9583333333333334,0.19014595375610294
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,45,0.2847,0.9441,0.1773575766452334,0.04410509999979695,0.473,1000,0.964,0.19247288062658333,0.4545,2000,0.9645,0.19308956738666547,0.44233333333333336,3000,0.9646666666666667,0.19253124915286468
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,46,0.2838,0.9449,0.17646201038264492,0.0450407999996969,0.48,1000,0.966,0.19135231864393443,0.454,2000,0.9655,0.19209403203803152,0.442,3000,0.9656666666666667,0.1911966063766379
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,47,0.2844,0.9474,0.17664136987344464,0.04462810000040918,0.475,1000,0.968,0.1908147257822828,0.4545,2000,0.967,0.19117277217662448,0.44266666666666665,3000,0.966,0.19029260154682595
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,48,0.2786,0.9449,0.17607092910581926,0.04781309999998484,0.477,1000,0.968,0.1889723030915013,0.4515,2000,0.966,0.18957544064786444,0.43966666666666665,3000,0.9643333333333334,0.1887670318052228
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,49,0.2904,0.9657,0.1902488493350607,0.040435799999613664,0.475,1000,0.973,0.19774407306913827,0.454,2000,0.971,0.19839588214633105,0.44466666666666665,3000,0.9706666666666667,0.19747570109289567
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,50,0.2933,0.9728,0.19464570519624416,0.04455760000018927,0.478,1000,0.978,0.20120520056391666,0.4605,2000,0.9765,0.20174488421801498,0.448,3000,0.976,0.20067060402995007
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,51,0.2868,0.9725,0.1942339406658315,0.045279599999048514,0.479,1000,0.978,0.2009587557778498,0.456,2000,0.9765,0.20146712258486182,0.44266666666666665,3000,0.9763333333333334,0.2005140024683309
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,52,0.2866,0.973,0.1954070283535049,0.04062979999980598,0.476,1000,0.977,0.2026239340053532,0.4545,2000,0.977,0.2030330737236568,0.44033333333333335,3000,0.977,0.20171748766151112
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,53,0.287,0.9738,0.19581186623284996,0.044875299998238916,0.481,1000,0.977,0.2019574798461718,0.4555,2000,0.9775,0.20261257088370332,0.44033333333333335,3000,0.977,0.20133267671760643
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,54,0.283,0.9739,0.1960906305677145,0.044919299998582574,0.484,1000,0.977,0.20202305318064095,0.455,2000,0.9765,0.2025108950359703,0.439,3000,0.9766666666666667,0.2014691182867942
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,55,0.2751,0.974,0.19607000709744069,0.04561600000124599,0.488,1000,0.977,0.2022824800785197,0.455,2000,0.9765,0.2028024303572661,0.43733333333333335,3000,0.9766666666666667,0.20177935136423014
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,56,0.2826,0.9801,0.20324540055272294,0.04994220000116911,0.487,1000,0.981,0.20653298894672617,0.456,2000,0.9815,0.20732573709162305,0.43833333333333335,3000,0.9813333333333333,0.20628656170134219
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,57,0.2832,0.9689,0.19423005869115445,0.045780500000546454,0.487,1000,0.971,0.19829714215507455,0.4575,2000,0.9735,0.19938977350828588,0.441,3000,0.9733333333333334,0.1982004709052364
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,58,0.2836,0.9696,0.19448154137723586,0.045697600000494276,0.487,1000,0.972,0.19800168126402093,0.457,2000,0.974,0.19874777407017366,0.441,3000,0.9733333333333334,0.19781177814237655
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,59,0.2788,0.9689,0.19322225209677463,0.04660220000005211,0.489,1000,0.971,0.19752866220664592,0.456,2000,0.9735,0.19826999757257976,0.43866666666666665,3000,0.9726666666666667,0.1973467804616627
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,60,0.2865,0.9645,0.18869877877359073,0.046278400001028785,0.495,1000,0.969,0.19361494266927012,0.4615,2000,0.972,0.1939774792923899,0.44333333333333336,3000,0.9706666666666667,0.19317515614501216
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,61,0.2869,0.9716,0.1950170636892032,0.0460110000003624,0.493,1000,0.974,0.1988814819472474,0.4615,2000,0.976,0.19942925804786404,0.44333333333333336,3000,0.9746666666666667,0.19849187475861307
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,62,0.2853,0.9655,0.1897873478433428,0.05093269999997574,0.487,1000,0.971,0.1944311209263746,0.4585,2000,0.9725,0.1947776561958783,0.441,3000,0.9696666666666667,0.19361311837108083
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,63,0.275,0.9521,0.1806972644789859,0.04414060000090103,0.494,1000,0.968,0.18885647657602653,0.4595,2000,0.969,0.18857809413301102,0.439,3000,0.9643333333333334,0.18707098521998164
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,64,0.2729,0.9427,0.17617954175323552,0.04868309999983467,0.492,1000,0.966,0.18653444728742563,0.46,2000,0.9665,0.18606223864112975,0.43966666666666665,3000,0.9616666666666667,0.18438679931494548
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,65,0.2788,0.9317,0.1702701207588642,0.050227199999426375,0.498,1000,0.961,0.1808122718137725,0.4655,2000,0.9605,0.17987163026363542,0.44566666666666666,3000,0.954,0.17823558445929977
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,1,66,0.2783,0.9316,0.17194744010875637,0.046806100001049344,0.493,1000,0.961,0.18153891739391653,0.4605,2000,0.9625,0.1808085985582632,0.44166666666666665,3000,0.9563333333333334,0.17952358916893468
