benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_shortlist_fraction_actual,acquisition_selected_shortlist_position,acquisition_selected_gated_score,acquisition_requested_shortlist_size,acquisition_finite_difference_h,acquisition_curvature_clip,acquisition_repulsion_bandwidth,acquisition_boundary_weight_power,acquisition_selected_normalized_uncertainty,acquisition_selected_boundary_weight,acquisition_selected_raw_curvature,acquisition_selected_normalized_curvature,acquisition_selected_repulsion,acquisition_selected_gbc_score,acquisition_fallback_used
branin,expected_feasibility,0,28,33,34,1152,107.38209662564344,False,False,False,1126,0.6546641917427859,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,29,34,35,13,110.69330734985172,False,False,False,12,0.5909955071645981,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,30,35,36,1499,2.4274873629952793,True,True,True,1464,0.5488789121310244,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,31,36,37,1320,26.59814208014088,False,False,False,1288,0.7380777055127998,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,32,37,38,71,17.290491219148137,False,False,False,67,0.5250040254193167,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,33,38,39,867,34.150512855147234,False,False,False,842,0.4947214987050324,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,34,39,40,976,15.881826663154243,False,False,False,948,0.5952282230596887,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,35,40,41,651,79.60929124676136,False,False,False,632,0.6610342336103604,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,36,41,42,697,181.94374536481087,False,False,False,676,0.6879196628062387,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,37,42,43,1121,79.18338516167282,False,False,False,1089,0.5719208017947178,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,38,43,44,663,53.97224215034656,False,False,False,643,0.4686718340284649,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,39,44,45,300,19.99563994333272,False,False,False,291,0.44620833717241337,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,40,45,46,749,12.438051168629137,False,False,False,723,0.3340256240643705,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,41,46,47,1239,4.482517653336224,True,True,True,1199,0.46025114474816553,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,42,47,48,48,17.86775148322078,False,False,False,44,0.5874819896282327,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,43,48,49,939,1.0071347683733194,True,True,True,906,0.5263559783352936,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,0,44,49,50,1136,2.442998876026188,True,True,True,1098,0.5979141641408303,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,1,6,7,268,123.94304504718056,False,False,False,267,2.9185721094541783,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,2,7,8,46,6.992640873967403,False,True,True,46,2.9211874986041972,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,3,8,9,1049,209.72860092571702,False,False,False,1044,2.9231403219946026,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,4,9,10,437,144.21735706768857,False,False,False,434,2.9246626511337706,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,5,10,11,1203,13.948523505168765,False,False,False,1196,2.9258372259610015,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,6,11,12,677,8.775938969600787,False,True,True,671,2.9268585721390137,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,7,12,13,1344,16.501812492711267,False,False,False,1333,2.9275903307098434,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,8,13,14,787,12.820396678643633,False,False,False,780,2.9284685848973795,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,9,14,15,161,20.76093514800145,False,False,False,159,2.9274298108944206,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,10,15,16,1376,36.070515838905465,False,False,False,1362,2.890229479252205,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,11,16,17,1198,101.90103645759186,False,False,False,1188,2.930662919818503,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,12,17,18,1313,109.70950223453994,False,False,False,1300,2.87183367172141,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,13,18,19,349,73.84725117244129,False,False,False,345,2.704902925338033,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,14,19,20,302,22.140847235179905,False,False,False,298,2.8204601546851253,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,15,20,21,1439,26.674647711290493,False,False,False,1419,2.5610987802482157,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,16,21,22,1406,15.595613602580778,False,False,False,1386,2.234360423296012,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,17,22,23,1354,5.582811676104637,False,True,True,1336,1.9096498910814548,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,18,23,24,758,117.92031980265062,False,False,False,748,1.9289266103061746,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,19,24,25,320,179.785317118833,False,False,False,315,1.5695458720766509,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,20,25,26,142,7.14233133721044,False,True,True,140,1.2904232830881623,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,21,26,27,452,2.412359957526938,True,True,True,443,1.1387420094459204,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,22,27,28,22,22.710834433323505,False,False,False,22,1.4925433817172171,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,23,28,29,1182,6.260817378079217,False,True,True,1165,1.2423753095200427,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,24,29,30,860,23.176655618264498,False,False,False,844,1.073630221892152,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,25,30,31,1185,10.660438887720993,False,False,True,1166,1.275658530188957,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,26,31,32,443,64.86441205471478,False,False,False,433,1.4131144740888255,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,27,32,33,314,94.9298927262657,False,False,False,307,1.2268379890640697,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,28,33,34,1343,12.703028979829767,False,False,False,1316,1.1039815001234974,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,29,34,35,1433,6.163804120713255,False,True,True,1400,1.2010991601225993,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,30,35,36,1332,24.714181290201925,False,False,False,1305,1.1318398678599697,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,31,36,37,449,10.076703520899947,False,False,True,437,0.9622447590147164,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,32,37,38,1330,27.764100899329847,False,False,False,1302,1.3580725290270423,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,33,38,39,70,18.42973844916832,False,False,False,67,0.9218304673555816,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,34,39,40,285,65.65344872820843,False,False,False,278,0.9339970068073645,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,35,40,41,357,9.6969075589157,False,False,True,345,0.8175641941672454,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,36,41,42,1146,13.383201534492294,False,False,False,1122,0.7570334761200641,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,37,42,43,1265,261.58392743391727,False,False,False,1236,0.7058068954516412,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,38,43,44,1145,1.626901685413845,True,True,True,1121,0.6527434101377939,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,39,44,45,531,61.75566597727865,False,False,False,513,0.9408530531468723,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,40,45,46,717,18.544826235477444,False,False,False,696,0.7883317247423699,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,41,46,47,1377,1.3989824357289677,True,True,True,1335,0.7586355038790504,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,42,47,48,1192,31.973191822259302,False,False,False,1162,0.7333446231859346,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,43,48,49,93,26.36298849394048,False,False,False,89,0.7882592566836294,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,1,44,49,50,201,11.430276363502884,False,False,True,194,0.694416569361256,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,1,6,7,202,130.31903460411823,False,False,False,202,2.5929180609597773,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,2,7,8,414,244.4638281273451,False,False,False,412,2.6611122163699137,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,3,8,9,276,7.6659009427228,False,True,True,275,2.6647210087284994,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,4,9,10,1183,116.68350791372171,False,False,False,1176,2.6640533055525144,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,5,10,11,770,8.132977310233585,False,True,True,764,2.214366060178235,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,6,11,12,1211,29.001026819272866,False,False,False,1202,1.2655369426909406,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,7,12,13,1381,73.45606624151979,False,False,False,1371,1.7907310398101481,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,8,13,14,603,141.03815850656406,False,False,False,597,1.3599300859870453,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,9,14,15,1273,2.361748073517834,True,True,True,1262,1.5847203922180457,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,10,15,16,489,5.007833900792768,False,True,True,484,1.3002297355496109,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,11,16,17,1480,28.861075492597323,False,False,False,1465,1.0396868666004755,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,12,17,18,987,47.457207880312225,False,False,False,978,2.741383218142579,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,13,18,19,864,17.109730456242033,False,False,False,855,2.0965976518250367,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,14,19,20,525,182.3733042400059,False,False,False,518,2.3940363065685744,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,15,20,21,1161,28.21496224156683,False,False,False,1148,1.8153952562705618,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,16,21,22,910,22.565823041576053,False,False,False,899,1.5721152619390655,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,17,22,23,1103,29.08407589641738,False,False,False,1089,1.2227516678833483,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,18,23,24,153,21.169051518552365,False,False,False,153,1.467299397969114,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,19,24,25,1343,15.366645997791922,False,False,False,1323,1.5589464665464121,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,20,25,26,109,43.444302707163075,False,False,False,109,1.4448413792069716,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,21,26,27,1365,21.825594671282825,False,False,False,1343,1.0544107038837593,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,22,27,28,754,27.986043466937705,False,False,False,743,0.9765375184094482,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,23,28,29,916,85.69373933110934,False,False,False,901,0.800283979824241,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,24,29,30,595,108.40216377852926,False,False,False,585,0.5940411892467387,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,25,30,31,933,21.978870298672092,False,False,False,916,0.4773553822643849,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,26,31,32,1334,107.4265434004669,False,False,False,1309,0.919015221219476,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,27,32,33,76,4.136107010003972,True,True,True,76,0.7988977664639294,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,28,33,34,1309,57.78397832926409,False,False,False,1283,0.6711917080407659,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,29,34,35,966,2.6732648066058395,True,True,True,947,0.5528733956359569,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,30,35,36,1212,9.483907552165782,False,False,True,1186,1.0981742134181978,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,31,36,37,48,22.517411259890213,False,False,False,48,0.8206396563124363,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,32,37,38,1288,16.150195710968262,False,False,False,1259,1.0568365812788594,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,33,38,39,189,84.36883613451829,False,False,False,185,0.9420296101291913,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,34,39,40,1402,0.5162629711522904,True,True,True,1366,0.8210774966622959,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,35,40,41,301,51.82726488135745,False,False,False,294,1.0774420025351004,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,36,41,42,1187,2.312641199574724,True,True,True,1159,1.0084036407976191,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,37,42,43,1216,16.37245419173179,False,False,False,1185,0.9787922093683592,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,38,43,44,1264,185.18073287910119,False,False,False,1232,1.1359137139657327,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,39,44,45,1148,60.384029245807525,False,False,False,1122,1.025974570359222,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,40,45,46,244,12.126779055329372,False,False,True,238,0.9885893819108342,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,41,46,47,1013,15.807022103692546,False,False,False,988,0.9699670163132391,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,42,47,48,485,0.9514780399460214,True,True,True,473,0.6495676498890376,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,43,48,49,406,20.145747878546715,False,False,False,397,0.6259596598983017,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,2,44,49,50,74,24.622067104781273,False,False,False,73,0.5952016661334052,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,1,6,7,23,22.163202906335915,False,False,False,23,3.479425318857754,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,2,7,8,666,16.76907048147389,False,False,False,663,3.4019122685362717,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,3,8,9,1031,142.1292921503913,False,False,False,1026,3.3437762305342345,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,4,9,10,1236,256.3731998129815,False,False,False,1228,3.298528190487728,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,5,10,11,1129,29.986098634558275,False,False,False,1121,3.26209990385827,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,6,11,12,213,9.121311253464086,False,False,True,211,3.2317503233846554,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,7,12,13,1300,11.189700145240352,False,False,True,1288,3.206968541581705,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,8,13,14,10,10.248163493797602,False,False,True,10,3.1886173627690377,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,9,14,15,924,13.924073624943336,False,False,False,917,3.1627892908484347,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,10,15,16,1018,90.08176838070987,False,False,False,1010,3.151169978247943,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,11,16,17,1293,44.01423441399379,False,False,False,1278,3.127176733320333,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,12,17,18,1286,88.15016371977839,False,False,False,1271,3.117799158553303,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,13,18,19,390,16.81605764395863,False,False,False,386,3.1115070455119054,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,14,19,20,538,25.6765258966745,False,False,False,532,3.099489223790515,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,15,20,21,1413,170.82056063469724,False,False,False,1393,3.080883726408489,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,16,21,22,384,10.220623680144755,False,False,True,380,3.0372387651159887,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,17,22,23,268,9.848603074368697,False,False,True,264,2.5275565762846037,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,18,23,24,874,63.900206569032704,False,False,False,864,2.9875738436654697,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,19,24,25,308,99.94795403682446,False,False,False,303,2.5160819538689636,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,20,25,26,812,16.208568017389744,False,False,False,801,2.171044558525222,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,21,26,27,1490,11.197426732804352,False,False,True,1464,2.3577563712841023,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,22,27,28,440,42.39729363773385,False,False,False,432,2.5790715527330126,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,23,28,29,1105,22.281638550511406,False,False,False,1086,2.1914386843240523,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,24,29,30,1124,175.87184557411217,False,False,False,1103,1.8565602966825365,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,25,30,31,611,5.015738379230186,True,True,True,600,1.6911833313601343,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,26,31,32,1050,1.1137941904193198,True,True,True,1031,1.4572734887219894,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,27,32,33,117,24.44846220737188,False,False,False,114,1.2052108185255195,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,28,33,34,731,11.23421886932104,False,False,True,717,1.4076089687647293,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,29,34,35,870,44.23277753912001,False,False,False,854,1.5601267610869978,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,30,35,36,1036,1.0342821962749262,True,True,True,1014,1.4080266999326,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,31,36,37,151,1.7755378492451968,True,True,True,147,1.7323813202698217,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,32,37,38,573,8.188982465853037,False,True,True,560,1.4032635961285211,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,33,38,39,195,119.96796643551008,False,False,False,190,1.4944161492798265,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,34,39,40,732,20.213399514618896,False,False,False,714,1.3908886696259841,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,expected_feasibility,3,35,40,41,289,27.29675048147693,False,False,False,281,1.2738893371622715,null,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
