state,repeat,rho,top1_V,margin_top1_V,best_V,enrich_top5,auroc_top5,enrich_top10,auroc_top10,enrich_top20,auroc_top20
w85__r09_f04|40,9,0.003286052493805723,0.0,0.0,0.0588235294117647,0.0,0.7027027027027027,0.0,0.7027027027027027,0.0,0.7027027027027027
w85__r10_f05|16,10,-0.33861307214465175,0.0,0.0,0.1764705882352941,0.0,0.27232142857142855,0.0,0.3236363636363636,0.0,0.3236363636363636
w85__r10_f05|24,10,-0.027532063803475795,0.0,0.0,0.1176470588235294,0.0,0.4897959183673469,0.0,0.4897959183673469,0.0,0.4897959183673469
w85__r10_f05|32,10,-0.1846849401867487,0.0,0.0,0.1176470588235294,0.0,0.34883720930232553,0.0,0.34883720930232553,0.0,0.34883720930232553
w85__r10_f05|40,10,-0.09411322473770804,0.0,0.0,0.0,,,,,,
w85__r11_f01|16,11,0.06223752483323869,0.0,0.0,0.1176470588235294,0.0,0.625,0.0,0.5634920634920635,0.0,0.5634920634920635
w85__r11_f01|24,11,0.04444646020263513,0.0,0.0,0.0588235294117647,0.0,0.9230769230769231,0.0,0.9230769230769231,0.0,0.9230769230769231
w85__r11_f01|40,11,-0.008999179993738799,0.0,-0.0588235294117647,0.0,,,,,,
w85__r12_f02|16,12,-0.2748018766861785,-0.0588235294117647,-0.0588235294117647,0.0,,,,,,
w85__r12_f02|24,12,-0.2857272441597973,-0.0588235294117647,0.0,0.0588235294117647,0.0,0.13461538461538458,0.0,0.13461538461538458,0.0,0.13461538461538458
w85__r12_f02|32,12,-0.27932782652820476,-0.0588235294117647,-0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
w85__r12_f02|40,12,-0.17957794714681932,-0.0588235294117647,0.0,0.0,,,,,,
w85__r13_f03|16,13,-0.1587064608811964,-0.0588235294117647,-0.0588235294117647,0.0,,,,,,
w85__r13_f03|24,13,-0.00628436266910113,0.0,-0.1176470588235294,0.0,,,,,,
w85__r13_f03|32,13,0.20908586771484636,0.0,0.0,0.1176470588235294,1.8979591836734693,0.5985533453887883,1.8979591836734693,0.5985533453887883,1.7293388429752066,0.649167733674776
w85__r13_f03|40,13,0.10143566090331313,0.0,0.0,0.0588235294117647,0.0,0.6805555555555556,0.0,0.6805555555555556,0.0,0.6805555555555556
w85__r14_f04|16,14,0.08125893390922861,0.0588235294117647,0.0,0.0588235294117647,0.9259259259259258,0.5586419753086419,0.9259259259259258,0.5586419753086419,0.9259259259259258,0.5586419753086419
w85__r14_f04|24,14,-0.05515787607754832,0.0,0.0,0.0588235294117647,0.0,0.9375,0.0,0.9375,0.0,0.9375
w85__r14_f04|32,14,0.2073934043344905,0.0,0.0,0.0,,,,,,
w85__r14_f04|40,14,-0.07364636270431972,0.0,0.0,0.0,,,,,,
w85__r15_f05|32,15,0.2342316596704923,-0.0588235294117647,-0.0588235294117647,0.0,,,,,,
w85__r16_f01|16,16,-0.059495879902733244,0.0,0.0,0.0588235294117647,0.7202216066481993,0.4622425629290618,0.7202216066481993,0.4622425629290618,0.7202216066481993,0.4622425629290618
w85__r16_f01|24,16,-0.14825211978176536,0.0,0.0,0.0588235294117647,0.0,0.23611111111111116,0.0,0.23611111111111116,0.0,0.23611111111111116
w85__r16_f01|32,16,-0.06504846990434722,0.0,-0.1176470588235294,0.0,,,,,,
w85__r16_f01|40,16,0.15770062868750173,0.0588235294117647,0.0588235294117647,0.1176470588235294,4.444444444444444,0.6570644718792867,4.444444444444444,0.6570644718792867,4.444444444444444,0.6570644718792867
w85__r17_f02|16,17,0.06498568006598641,0.0,-0.0588235294117646,0.1176470588235294,1.036420395421436,0.3801420538620893,1.036420395421436,0.3801420538620893,1.036420395421436,0.3801420538620893
w85__r17_f02|24,17,-0.05309371088371929,0.0,0.0588235294117647,0.0588235294117647,0.0,0.4298283261802575,0.0,0.4298283261802575,0.0,0.4298283261802575
w85__r17_f02|32,17,-0.16427225105396445,0.0,0.0,0.0,,,,,,
w85__r17_f02|40,17,-0.11097177313701735,-0.1176470588235293,0.0,0.0,,,,,,
w85__r18_f03|16,18,0.1774972770834356,0.0,0.0,0.1176470588235294,1.025,0.6672972972972973,1.025,0.6672972972972973,1.025,0.6672972972972973
w85__r18_f03|24,18,0.22602817964078836,0.0588235294117647,0.0588235294117647,0.2352941176470588,1.617777777777778,0.645045045045045,1.617777777777778,0.645045045045045,1.617777777777778,0.645045045045045
w85__r18_f03|32,18,0.13286571142405912,0.0,-0.0588235294117647,0.1176470588235294,0.0,0.6891891891891893,0.0,0.6891891891891893,0.0,0.6891891891891893
w85__r18_f03|40,18,-0.05466257963468179,0.0,0.0,0.0588235294117647,0.0,0.5270655270655271,0.0,0.5270655270655271,0.0,0.5270655270655271
w85__r19_f04|16,19,0.08951462624361406,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.2893877551020407,0.5570602807597027,1.2893877551020407,0.5570602807597027,1.2893877551020407,0.5570602807597027
w85__r19_f04|24,19,0.16612429045325924,0.0,0.0,0.0588235294117647,8.694214876033058,0.7496392496392497,8.694214876033058,0.7496392496392497,8.694214876033058,0.7496392496392497
w85__r19_f04|32,19,0.024025802883979083,0.0,0.0588235294117647,0.0588235294117647,0.0,0.15121951219512197,0.0,0.15121951219512197,0.0,0.15121951219512197
w85__r19_f04|40,19,0.07510736319345604,0.0,0.0,0.0588235294117647,0.0,0.8266666666666667,0.0,0.8266666666666667,0.0,0.8266666666666667
w85__r20_f05|16,20,-0.45117419495884165,-0.1176470588235293,0.0588235294117647,0.0588235294117647,0.0,0.06590909090909093,0.0,0.06590909090909093,0.0,0.06590909090909093
w85__r20_f05|24,20,-0.02821374406673108,0.0588235294117647,0.0,0.1176470588235293,3.375,0.47,3.375,0.47,3.375,0.47
w85__r20_f05|32,20,0.10149076239923005,0.1176470588235293,0.0,0.1176470588235293,1.92,0.586046511627907,1.92,0.586046511627907,1.92,0.586046511627907
w85__r20_f05|40,20,0.11740903047919896,0.1176470588235293,0.0,0.1176470588235293,1.8000000000000003,0.595,1.8000000000000003,0.595,1.8000000000000003,0.595
