benchmark_population,formulation,model,metric,run_count,mean,std,median,minimum,maximum
primary_common,max_depth,matern32_gpr,roc_auc,20,0.9911254872822036,0.006987468576452135,0.992929292929293,0.9776119402985074,1.0
primary_common,max_depth,matern32_gpr,average_precision,20,0.9583327607551283,0.038748568968554276,0.9695497557997558,0.8784534708447752,1.0
primary_common,max_depth,matern32_gpr,brier_score,20,0.03680829973026973,0.013471545278585594,0.030462680716024787,0.019550287511180386,0.06303756645639906
primary_common,max_depth,matern32_gpr,global_error,20,0.05308641975308641,0.019251260397213796,0.04938271604938271,0.024691358024691357,0.09876543209876543
primary_common,max_depth,matern32_gpr,q10_error,20,0.27222222222222225,0.11667362830802898,0.3333333333333333,0.1111111111111111,0.4444444444444444
primary_common,max_depth,matern32_gpr,q20_error,20,0.2,0.07728784533315133,0.17647058823529413,0.11764705882352941,0.35294117647058826
primary_common,max_depth,matern32_gpr,q30_error,20,0.152,0.06169534657876301,0.12,0.08,0.28
primary_common,max_depth,matern32_gpr,mae,20,10.082894212762373,1.8683921495095401,10.062307762745053,7.54397685262954,14.678166609645979
primary_common,max_depth,matern32_gpr,rmse,20,21.69109792329602,5.387245055200697,21.907994229395214,12.261632720041371,31.94142272540561
primary_common,max_depth,matern32_gpr,relative_mae,20,0.10890088218730254,0.018264281180043224,0.1099415606940879,0.08574159079067638,0.1581795146219842
primary_common,max_depth,matern32_gpr,relative_rmse,20,0.2339023024326375,0.05325365893795623,0.23407551828968168,0.13336917512274626,0.33446334345516504
primary_common,max_depth,matern32_gpr,r2,20,0.921487540029573,0.03247700843074669,0.9228417354555314,0.8534721479965542,0.9752373375637791
primary_common,max_depth,matern52_gpr,balanced_accuracy,20,0.9343517800607353,0.031246107096013123,0.9363636363636364,0.8772727272727273,0.9776119402985075
primary_common,max_depth,matern52_gpr,sensitivity,20,0.9214285714285714,0.06768819931164684,0.9333333333333333,0.7857142857142857,1.0
primary_common,max_depth,matern52_gpr,specificity,20,0.9472749886928991,0.026510829949647666,0.9545454545454546,0.8955223880597015,0.9850746268656716
primary_common,max_depth,matern52_gpr,precision,20,0.8029862268794158,0.08009245185346116,0.8117647058823529,0.65,0.9230769230769231
primary_common,max_depth,matern52_gpr,f1,20,0.8539311804041816,0.045870986818289744,0.8528138528138528,0.7647058823529411,0.9090909090909091
primary_common,max_depth,matern52_gpr,roc_auc,20,0.9864231870948288,0.009474267327922507,0.9866737739872068,0.9648187633262261,1.0
primary_common,max_depth,matern52_gpr,average_precision,20,0.9429055070081211,0.04776936957037871,0.9534578847078847,0.8304396000824572,0.9999999999999999
primary_common,max_depth,matern52_gpr,brier_score,20,0.039528639731625646,0.011342117892261127,0.03494562100330917,0.026211800927525307,0.06401286967079689
primary_common,max_depth,matern52_gpr,global_error,20,0.05740740740740739,0.02053168255083515,0.04938271604938271,0.037037037037037035,0.09876543209876543
primary_common,max_depth,matern52_gpr,q10_error,20,0.2944444444444444,0.10978743712978714,0.3333333333333333,0.1111111111111111,0.4444444444444444
primary_common,max_depth,matern52_gpr,q20_error,20,0.21470588235294114,0.07699273984414892,0.20588235294117646,0.11764705882352941,0.4117647058823529
primary_common,max_depth,matern52_gpr,q30_error,20,0.16,0.055059776128934826,0.14,0.08,0.28
primary_common,max_depth,matern52_gpr,mae,20,11.655759693832232,1.9450807203514853,11.481909299148814,8.766643616700124,15.995437272196497
primary_common,max_depth,matern52_gpr,rmse,20,24.491533066502587,5.554063617127785,24.191028788411884,16.096540074513012,36.69786736143938
primary_common,max_depth,matern52_gpr,relative_mae,20,0.1259378719396404,0.01882732290897176,0.12020397327517335,0.10532512208642264,0.17237510454607527
primary_common,max_depth,matern52_gpr,relative_rmse,20,0.2642089495693377,0.054709954814940655,0.26344997042970286,0.17508127352070824,0.3842687760310253
primary_common,max_depth,matern52_gpr,r2,20,0.9009272596169746,0.03712376575564214,0.9010553784199162,0.8205301985739224,0.9573257594341096
primary_common,max_depth,mean,balanced_accuracy,20,0.5,0.0,0.5,0.5,0.5
primary_common,max_depth,mean,sensitivity,20,0.0,0.0,0.0,0.0,0.0
primary_common,max_depth,mean,specificity,20,1.0,0.0,1.0,1.0,1.0
primary_common,max_depth,mean,precision,20,0.0,0.0,0.0,0.0,0.0
primary_common,max_depth,mean,f1,20,0.0,0.0,0.0,0.0,0.0
primary_common,max_depth,mean,roc_auc,20,0.5,0.0,0.5,0.5,0.5
primary_common,max_depth,mean,average_precision,20,0.18024691358024686,0.006205243085802896,0.18518518518518517,0.1728395061728395,0.18518518518518517
primary_common,max_depth,mean,global_error,20,0.18024691358024686,0.006205243085802896,0.18518518518518517,0.1728395061728395,0.18518518518518517
primary_common,max_depth,mean,q10_error,20,0.4444444444444445,0.12997725597013374,0.4444444444444444,0.2222222222222222,0.6666666666666666
primary_common,max_depth,mean,q20_error,20,0.39117647058823524,0.08593492601814011,0.35294117647058826,0.23529411764705882,0.5294117647058824
primary_common,max_depth,mean,q30_error,20,0.32800000000000007,0.051257862041374995,0.32,0.24,0.4
primary_common,max_depth,mean,mae,20,54.79716554804908,3.580577907321954,53.873498868503276,49.343278883173305,59.90748554755372
primary_common,max_depth,mean,rmse,20,78.97370128012231,6.129198632679021,79.56248815812168,68.36364791827523,88.83522600767787
primary_common,max_depth,mean,relative_mae,20,0.5933746574983436,0.03256651023112386,0.5908547957786221,0.5322051628025332,0.653703502354627
primary_common,max_depth,mean,relative_rmse,20,0.8542794957945228,0.04404094037494871,0.8414300269765206,0.7774858116843372,0.9198789994235843
primary_common,max_depth,mean,r2,20,-0.004439088847667383,0.007156998681674578,-0.0017584827223333654,-0.02876043657992078,-8.69518469226449e-07
primary_common,max_depth,polynomial2_ridge,balanced_accuracy,20,0.947383052271112,0.034288102988638595,0.9594721199198811,0.8727272727272728,0.9850746268656716
primary_common,max_depth,polynomial2_ridge,sensitivity,20,0.9588095238095239,0.05598823039668801,1.0,0.8571428571428571,1.0
primary_common,max_depth,polynomial2_ridge,specificity,20,0.9359565807327002,0.027245097382976997,0.939846223428313,0.8787878787878788,0.9850746268656716
primary_common,max_depth,polynomial2_ridge,precision,20,0.7733778212241835,0.07962876737602294,0.7638888888888888,0.6190476190476191,0.9285714285714286
primary_common,max_depth,polynomial2_ridge,f1,20,0.8542746781349722,0.06053253220257822,0.861904761904762,0.7222222222222222,0.9375
primary_common,max_depth,polynomial2_ridge,roc_auc,20,0.991759600267063,0.00671669493963981,0.9932383536861149,0.9767676767676767,1.0
primary_common,max_depth,polynomial2_ridge,average_precision,20,0.9678716258205518,0.02529103551911487,0.9687303371231942,0.9051598200511244,1.0
primary_common,max_depth,polynomial2_ridge,global_error,20,0.059876543209876544,0.02695146691592155,0.05555555555555555,0.024691358024691357,0.12345679012345678
primary_common,max_depth,polynomial2_ridge,q10_error,20,0.25555555555555554,0.12010391861657357,0.2222222222222222,0.0,0.5555555555555556
primary_common,max_depth,polynomial2_ridge,q20_error,20,0.2,0.0903261054058723,0.17647058823529413,0.058823529411764705,0.35294117647058826
primary_common,max_depth,polynomial2_ridge,q30_error,20,0.158,0.0783782998969539,0.16,0.04,0.36
primary_common,max_depth,polynomial2_ridge,mae,20,18.59915658754534,1.9269170953379522,18.731098892338448,14.557197460433484,22.088931263762312
primary_common,max_depth,polynomial2_ridge,rmse,20,28.39553651545261,3.279760405500709,27.991213631980656,21.944767306148538,33.641905195295884
primary_common,max_depth,polynomial2_ridge,relative_mae,20,0.2010910506737568,0.01647757853955094,0.2014562997402871,0.17081270877616794,0.24031573983342566
primary_common,max_depth,polynomial2_ridge,relative_rmse,20,0.3069800252559263,0.029087762140836457,0.3011496581669064,0.263651107166627,0.35226934593839276
primary_common,max_depth,polynomial2_ridge,r2,20,0.869661705962469,0.020499551192841744,0.8676487740546551,0.8096480734103815,0.8952223847631775
primary_common,max_depth,rbf_gpr,balanced_accuracy,20,0.91656328745881,0.03796199351952388,0.9232409381663114,0.8496801705756929,0.9776119402985075
primary_common,max_depth,rbf_gpr,sensitivity,20,0.8738095238095237,0.08061258480669069,0.9285714285714286,0.7142857142857143,1.0
primary_common,max_depth,rbf_gpr,specificity,20,0.9593170511080957,0.026343657438023194,0.9696969696969697,0.9104477611940298,1.0
primary_common,max_depth,rbf_gpr,precision,20,0.8364370686932606,0.08776904271668254,0.861904761904762,0.6842105263157895,1.0
primary_common,max_depth,rbf_gpr,f1,20,0.8496576680279159,0.054039325908917586,0.8368700265251989,0.75,0.9629629629629629
primary_common,max_depth,rbf_gpr,roc_auc,20,0.9791718356270597,0.020392887750899372,0.983698929594452,0.9221748400852877,0.9978678038379531
primary_common,max_depth,rbf_gpr,average_precision,20,0.9322868838391283,0.04502602946334861,0.9382174703603274,0.8278782725211297,0.9910714285714284
primary_common,max_depth,rbf_gpr,brier_score,20,0.0488381611973591,0.01006485631253706,0.05053981405370994,0.02533216213373676,0.06929991921275702
primary_common,max_depth,rbf_gpr,global_error,20,0.056172839506172835,0.021746035133792585,0.05555555555555555,0.012345679012345678,0.09876543209876543
primary_common,max_depth,rbf_gpr,q10_error,20,0.28888888888888886,0.12694234901721763,0.3333333333333333,0.0,0.4444444444444444
primary_common,max_depth,rbf_gpr,q20_error,20,0.21176470588235294,0.0903261054058723,0.23529411764705882,0.0,0.35294117647058826
primary_common,max_depth,rbf_gpr,q30_error,20,0.15600000000000006,0.060732372361299865,0.16,0.04,0.28
primary_common,max_depth,rbf_gpr,mae,20,16.415911134032385,2.952545167551715,15.979403719343715,11.00532531383218,24.249320268115756
primary_common,max_depth,rbf_gpr,rmse,20,32.756998077644816,7.458336597614519,34.004318755433076,18.566757728197153,49.643301242443535
primary_common,max_depth,rbf_gpr,relative_mae,20,0.17738820197829222,0.029031009660284754,0.17713652128905583,0.12640511852171757,0.2539182053070588
primary_common,max_depth,rbf_gpr,relative_rmse,20,0.35365544413829253,0.0755914976680906,0.35645776233248383,0.2132543240904478,0.5198223215177329
primary_common,max_depth,rbf_gpr,r2,20,0.8226793380923588,0.06719980424987533,0.8206300372201047,0.6715789108023291,0.931305361400028
secondary_g3_common,binary,binary_matern32_gpc_g3_common,balanced_accuracy,20,0.924638172772501,0.04226473067984186,0.930952380952381,0.8106060606060606,0.9924242424242424
secondary_g3_common,binary,binary_matern32_gpc_g3_common,sensitivity,20,0.8666666666666666,0.08054593528326064,0.8666666666666667,0.6666666666666666,1.0
secondary_g3_common,binary,binary_matern32_gpc_g3_common,specificity,20,0.9826096788783355,0.01651153000511736,0.9848484848484849,0.9393939393939394,1.0
secondary_g3_common,binary,binary_matern32_gpc_g3_common,precision,20,0.9208646214896214,0.07004641976689858,0.9285714285714286,0.7692307692307693,1.0
secondary_g3_common,binary,binary_matern32_gpc_g3_common,f1,20,0.8906757238559239,0.06046031521408808,0.905982905982906,0.7142857142857143,0.967741935483871
secondary_g3_common,binary,binary_matern32_gpc_g3_common,roc_auc,20,0.991967812452887,0.0077169922402105535,0.9932663522215761,0.9686868686868687,1.0
secondary_g3_common,binary,binary_matern32_gpc_g3_common,average_precision,20,0.9684046309501968,0.029687183938905865,0.9774444227451746,0.8825823359646888,1.0
secondary_g3_common,binary,binary_matern32_gpc_g3_common,brier_score,20,0.026429696492246642,0.01082164896199436,0.02424012367642594,0.012679921900508817,0.05020598011717844
secondary_g3_common,binary,binary_matern32_gpc_g3_common,global_error,20,0.03832561728395061,0.021492634590855483,0.031018518518518518,0.012345679012345678,0.09876543209876543
secondary_g3_common,binary,binary_matern32_gpc_g3_common,q10_error,20,0.2694444444444445,0.1570960686612619,0.2222222222222222,0.0,0.5555555555555556
secondary_g3_common,binary,binary_matern32_gpc_g3_common,q20_error,20,0.16893382352941178,0.09515915694136096,0.125,0.058823529411764705,0.47058823529411764
secondary_g3_common,binary,binary_matern32_gpc_g3_common,q30_error,20,0.12258333333333335,0.06883847311000557,0.10166666666666666,0.04,0.32
secondary_g3_common,g3,g3_matern32_gpr,balanced_accuracy,20,0.9370554694062158,0.03853201025598584,0.9344349680170576,0.843939393939394,0.9924242424242424
secondary_g3_common,g3,g3_matern32_gpr,sensitivity,20,0.9223809523809525,0.07567337051205326,0.9285714285714286,0.7333333333333333,1.0
secondary_g3_common,g3,g3_matern32_gpr,specificity,20,0.951729986431479,0.020929855377073276,0.9474219810040706,0.9104477611940298,0.9848484848484849
secondary_g3_common,g3,g3_matern32_gpr,precision,20,0.8120818897734532,0.07037973958504379,0.7875939849624061,0.6842105263157895,0.9375
secondary_g3_common,g3,g3_matern32_gpr,f1,20,0.8610294935549303,0.05496353313551514,0.8575757575757577,0.7586206896551724,0.967741935483871
secondary_g3_common,g3,g3_matern32_gpr,roc_auc,20,0.9617244944110614,0.037185738642903955,0.9646464646464648,0.8797979797979798,1.0
secondary_g3_common,g3,g3_matern32_gpr,average_precision,20,0.9473314661809209,0.046272197494875364,0.9455555555555555,0.8417376412909794,1.0
secondary_g3_common,g3,g3_matern32_gpr,brier_score,20,0.042166044900118806,0.018727533402388873,0.0421753807414425,0.010147530802814156,0.07756381826765277
secondary_g3_common,g3,g3_matern32_gpr,global_error,20,0.05381172839506172,0.02128652981128294,0.05555555555555555,0.012345679012345678,0.08641975308641975
secondary_g3_common,g3,g3_matern32_gpr,q10_error,20,0.3090277777777778,0.14453965317009557,0.3333333333333333,0.1111111111111111,0.5555555555555556
secondary_g3_common,g3,g3_matern32_gpr,q20_error,20,0.22224264705882352,0.08795649807767764,0.23529411764705882,0.058823529411764705,0.35294117647058826
secondary_g3_common,g3,g3_matern32_gpr,q30_error,20,0.15483333333333335,0.06350139290271352,0.16,0.04,0.28
secondary_g3_common,max_depth,matern32_gpr_g3_common,balanced_accuracy,20,0.9454377463332687,0.029015150271083107,0.943939393939394,0.8848484848484849,0.9924242424242424
secondary_g3_common,max_depth,matern32_gpr_g3_common,sensitivity,20,0.9459523809523809,0.059821810432826514,0.9333333333333333,0.8,1.0
secondary_g3_common,max_depth,matern32_gpr_g3_common,specificity,20,0.9449231117141565,0.020752406041348728,0.9402985074626866,0.9090909090909091,0.9848484848484849
secondary_g3_common,max_depth,matern32_gpr_g3_common,precision,20,0.795528342916114,0.06244540112679216,0.7894736842105263,0.6842105263157895,0.9333333333333333
secondary_g3_common,max_depth,matern32_gpr_g3_common,f1,20,0.8618644688889813,0.04258217686040536,0.8666666666666667,0.7878787878787878,0.9655172413793104
secondary_g3_common,max_depth,matern32_gpr_g3_common,roc_auc,20,0.9907501992203483,0.0059366213945600465,0.9922282526760139,0.9757575757575758,0.997979797979798
secondary_g3_common,max_depth,matern32_gpr_g3_common,average_precision,20,0.9612109427237134,0.02900923050794939,0.9647026642824962,0.87117346705582,0.9921568627450981
secondary_g3_common,max_depth,matern32_gpr_g3_common,brier_score,20,0.0368877124272572,0.010985408523173461,0.03653972844799222,0.016244054423468737,0.058505195636759884
secondary_g3_common,max_depth,matern32_gpr_g3_common,global_error,20,0.0550462962962963,0.017676471209681986,0.04969135802469136,0.0125,0.08641975308641975
secondary_g3_common,max_depth,matern32_gpr_g3_common,q10_error,20,0.29999999999999993,0.13483860349637453,0.3333333333333333,0.1111111111111111,0.5555555555555556
secondary_g3_common,max_depth,matern32_gpr_g3_common,q20_error,20,0.23455882352941176,0.0719311594199741,0.23529411764705882,0.0625,0.35294117647058826
secondary_g3_common,max_depth,matern32_gpr_g3_common,q30_error,20,0.16708333333333336,0.04888485994828811,0.16,0.041666666666666664,0.24
secondary_g3_common,max_depth,matern32_gpr_g3_common,mae,20,10.329624591151823,1.220199906905686,10.393836404795913,7.215024123442983,12.451098905707617
secondary_g3_common,max_depth,matern32_gpr_g3_common,rmse,20,22.94247975017368,3.5058363796927785,23.27122520174823,13.628338599342918,28.367318787673593
secondary_g3_common,max_depth,matern32_gpr_g3_common,relative_mae,20,0.11188745845053902,0.013878303468253734,0.10945112539249417,0.07887627816203391,0.1323294255729888
secondary_g3_common,max_depth,matern32_gpr_g3_common,relative_rmse,20,0.24856489219254874,0.03900106724193119,0.251624477596919,0.14898808484304724,0.3063969974876173
secondary_g3_common,max_depth,matern32_gpr_g3_common,r2,20,0.9124983774496334,0.025575514523016256,0.9083551658039364,0.8713970152001173,0.9697024181613326
