run_id,repeat,fold,stage,n_rows,mean_train_pool_B1,median_train_pool_B1,mean_absolute_M3_logit,median_absolute_M3_logit
w85__r13_f03,13,3,initial_1_16,16,1.7199668141588718,1.661853729882675,11.051518973728308,8.813664855703692
w85__r13_f03,13,3,early_17_40,24,0.8065327072134272,0.8268068616483537,2.016698919561866,1.5078178749572286
w85__r13_f03,13,3,mid_41_80,40,0.8905374071242133,0.8767130790516603,3.350211972215706,3.4116580383367463
w85__r13_f03,13,3,late_81_160,80,1.283435939998383,1.2352769590574089,7.064554080269531,6.662381590040557
w85__r13_f03,13,3,unqueried_at_H160,164,1.8868799419597757,1.8345683232521672,14.48071639740725,13.980585345837678
w85__r13_f04,13,4,initial_1_16,16,1.784080040468898,1.7002931508972816,12.43762020448225,7.732949596200193
w85__r13_f04,13,4,early_17_40,24,0.8833184591568014,0.7912304816369362,3.1981652222561805,2.4266191341642736
w85__r13_f04,13,4,mid_41_80,40,1.026826032378569,1.074698750303233,3.6979377400617635,3.47858849426304
w85__r13_f04,13,4,late_81_160,80,1.6040364295680507,1.503419482818348,11.01945514244484,8.37241530935591
w85__r13_f04,13,4,unqueried_at_H160,164,1.7511261814920551,1.694050850192026,14.124038864684751,13.596846748155935
w85__r13_f05,13,5,initial_1_16,16,1.7671345442295956,1.7239298450755003,11.371300268423218,10.842578800180814
w85__r13_f05,13,5,early_17_40,24,0.7346830598319706,0.6995567719007451,1.728535263964577,1.5074207604329222
w85__r13_f05,13,5,mid_41_80,40,0.9396960173739535,0.8568750122785946,3.745222265553116,3.286768842159879
w85__r13_f05,13,5,late_81_160,80,1.1981735534332372,1.2271485950874457,6.040141165585896,5.756622717095614
w85__r13_f05,13,5,unqueried_at_H160,164,1.826732327615264,1.79644897048027,13.226117821878288,12.815436389552502
w85__r14_f01,14,1,initial_1_16,16,1.8401656502187818,1.7378642843789667,18.297284646779865,11.749521593627405
w85__r14_f01,14,1,early_17_40,24,0.7678112091803353,0.7912620074912144,2.848077669516601,2.0101366174606543
w85__r14_f01,14,1,mid_41_80,40,1.0171033352270402,1.017861180179421,6.126180110394452,5.60012078589359
w85__r14_f01,14,1,late_81_160,80,1.425038359569188,1.3742348763350045,12.1421259921218,10.977555939593945
w85__r14_f01,14,1,unqueried_at_H160,164,1.851103298342947,1.8266608816668901,22.70354536135251,21.528153768879672
w85__r14_f02,14,2,initial_1_16,16,1.754763664035307,1.7296507852986267,10.379782650876187,7.3414747986988225
w85__r14_f02,14,2,early_17_40,24,0.7016950830246943,0.7599472573791966,1.4379986024476132,1.1747754849337633
w85__r14_f02,14,2,mid_41_80,40,1.0605540197337164,1.0346486068779472,4.1166749384134205,3.746285487957004
w85__r14_f02,14,2,late_81_160,80,1.1774168654434947,1.178581406423092,5.993765046742422,5.770261434257137
w85__r14_f02,14,2,unqueried_at_H160,164,1.8519133895204,1.7796669150616782,13.074139264928517,12.575374100362165
w85__r14_f03,14,3,initial_1_16,16,1.609817547125632,1.6490850738076213,10.732717100812275,9.155844820580729
w85__r14_f03,14,3,early_17_40,24,0.8001412447627914,0.7751387207711211,2.0323256471665885,1.7309220285870346
w85__r14_f03,14,3,mid_41_80,40,0.983166634462818,0.9082680899197286,3.7964098241909583,3.4868745278060045
w85__r14_f03,14,3,late_81_160,80,1.307381556089726,1.2480518813090011,7.398815608085409,6.575915738931744
w85__r14_f03,14,3,unqueried_at_H160,164,1.8724864558259864,1.7697970423993108,15.001994604777783,14.302340783754556
w85__r14_f04,14,4,initial_1_16,16,1.8254383959051284,1.9210650186101423,10.845924941260055,9.467368805594912
w85__r14_f04,14,4,early_17_40,24,0.8316807310515318,0.8065779525956261,1.7019800627272346,1.4895236648820371
w85__r14_f04,14,4,mid_41_80,40,0.8069565042666366,0.8120806909949853,3.097288779855257,2.9071681302118995
w85__r14_f04,14,4,late_81_160,80,1.2097986868839807,1.219645530821862,6.304547219021211,5.978833164300697
w85__r14_f04,14,4,unqueried_at_H160,164,1.8329177246562385,1.7696341845661911,12.992113537450622,12.561188886553825
w85__r14_f05,14,5,initial_1_16,16,1.7855745139538546,1.7203530662184687,9.848636318384182,6.596332918106981
w85__r14_f05,14,5,early_17_40,24,0.9068364950882507,0.7743162922061282,2.744139167642627,2.225037079231048
w85__r14_f05,14,5,mid_41_80,40,0.9003033774742963,0.9121491193302408,3.2786891864728225,3.0236980296179423
w85__r14_f05,14,5,late_81_160,80,1.2425026033026927,1.2109308448107843,6.047586745745127,5.703067056387122
w85__r14_f05,14,5,unqueried_at_H160,164,1.8729076337115176,1.8268983329240431,12.795708970194246,12.508735047368543
w85__r15_f01,15,1,initial_1_16,16,1.7428178517039772,1.6184794686826751,10.057611525478318,8.467735336412723
w85__r15_f01,15,1,early_17_40,24,0.8230336771394103,0.7976345319378735,2.7036979264112238,2.2488682702217306
w85__r15_f01,15,1,mid_41_80,40,0.8470491061489215,0.7931182157992337,2.429854065630008,2.645239725184776
w85__r15_f01,15,1,late_81_160,80,1.2238536093107135,1.2302835726091743,6.221778734910865,5.889788523747448
w85__r15_f01,15,1,unqueried_at_H160,164,1.841072895087167,1.7728843199064142,13.06160184693411,12.71759298470809
w85__r15_f02,15,2,initial_1_16,16,1.6902941113389713,1.7337458791674418,10.33161832744144,10.447683947887283
w85__r15_f02,15,2,early_17_40,24,0.8073808246979858,0.8238113361241975,2.942957624081213,2.367141444276536
w85__r15_f02,15,2,mid_41_80,40,0.9047962981894386,0.8716869338174711,2.9235697705395807,2.785033685983311
w85__r15_f02,15,2,late_81_160,80,1.3396907113700576,1.3400344406910882,6.535241104737736,6.019798536669201
w85__r15_f02,15,2,unqueried_at_H160,164,1.8581144866667896,1.779265958689357,13.434984934575828,12.717384734803726
w85__r15_f03,15,3,initial_1_16,16,1.6548093421975367,1.6675647321773808,9.800740157183487,10.559139204114201
w85__r15_f03,15,3,early_17_40,24,0.6939352434774445,0.7105255210768223,2.3279606653657656,1.7858348996968414
w85__r15_f03,15,3,mid_41_80,40,0.9238581864822691,0.8990028897795301,3.051099590205271,2.8398698955786523
w85__r15_f03,15,3,late_81_160,80,1.2233550881160133,1.205566424734172,6.455486181350461,5.806324350253215
w85__r15_f03,15,3,unqueried_at_H160,164,1.8597031963870387,1.7846839204256515,13.141526562632823,12.84959262072812
w85__r15_f04,15,4,initial_1_16,16,1.750353186173394,1.6514262544641367,16.465287391166598,11.447220291676667
w85__r15_f04,15,4,early_17_40,24,0.8275126288699847,0.7970401490319075,3.4359237600684853,3.1270786311767953
w85__r15_f04,15,4,mid_41_80,40,0.9320849464803054,0.9255934206724639,5.183009329569298,5.5199756187740165
w85__r15_f04,15,4,late_81_160,80,1.391004391110749,1.2827244607110524,11.256656213105737,10.501591833618205
w85__r15_f04,15,4,unqueried_at_H160,164,1.989339489006458,1.9124168081658426,22.012810239139746,21.06787283774947
w85__r15_f05,15,5,initial_1_16,16,1.7017814069137602,1.616044105041738,10.95948165730574,6.889941369158887
w85__r15_f05,15,5,early_17_40,24,0.7940664654988364,0.7894395972655612,2.579309922584643,1.957351329266395
w85__r15_f05,15,5,mid_41_80,40,1.0291171150998293,1.0821458706472606,4.19534842489565,3.5136205695122453
w85__r15_f05,15,5,late_81_160,80,1.1960522360711034,1.2050076445961613,6.705781560872663,6.242799529210071
w85__r15_f05,15,5,unqueried_at_H160,164,1.8333999760806692,1.765305026168049,14.952000927867802,14.059567798984956
w85__r16_f01,16,1,initial_1_16,16,1.797766582336845,1.7701225913599972,11.844665233202509,8.52806921686958
w85__r16_f01,16,1,early_17_40,24,0.7055511559457167,0.6981393457988585,1.8492626462476298,1.031981913275028
w85__r16_f01,16,1,mid_41_80,40,0.9408683615046651,0.8882368166411194,3.6835995274522992,3.3682085386119955
w85__r16_f01,16,1,late_81_160,80,1.2890336488933456,1.2667360752958514,7.28620978995135,6.544476065487408
w85__r16_f01,16,1,unqueried_at_H160,164,1.8656873472660946,1.8317668563344722,14.437882958310915,13.78476899436071
w85__r16_f02,16,2,initial_1_16,16,1.655819679555688,1.686411349736485,12.583475166898294,10.636914665234421
w85__r16_f02,16,2,early_17_40,24,0.75337880052925,0.7600763248572628,3.167001982026006,2.2671554276600623
w85__r16_f02,16,2,mid_41_80,40,0.8769777112543533,0.8441601796576714,3.581293314805074,3.142792964747811
w85__r16_f02,16,2,late_81_160,80,1.1906515365524801,1.1700080291582045,7.395136220564256,7.055140487501351
w85__r16_f02,16,2,unqueried_at_H160,164,1.843854498856342,1.7751352388208401,16.972929320444475,15.902815336478472
w85__r16_f03,16,3,initial_1_16,16,1.655028017773162,1.709783136016271,10.073653161599932,8.893896597843577
w85__r16_f03,16,3,early_17_40,24,0.8540492852423865,0.8217415376937642,2.3235122828207913,1.4957211930242962
w85__r16_f03,16,3,mid_41_80,40,1.041626095075637,1.0328678821811708,3.9862318462386357,3.708401929736401
w85__r16_f03,16,3,late_81_160,80,1.2909883929978805,1.2585855389941671,7.245884610547151,6.590699080264263
w85__r16_f03,16,3,unqueried_at_H160,164,1.878000093858518,1.8141201596942853,13.99235396848989,13.51802811860563
w85__r16_f04,16,4,initial_1_16,16,1.7167817327456438,1.677337846648645,10.563160580350218,9.652881139460861
w85__r16_f04,16,4,early_17_40,24,0.7363861582949726,0.7689015207306664,2.2638796039165214,2.5511400420990293
w85__r16_f04,16,4,mid_41_80,40,1.0667597255840948,0.9591721452100415,3.918620714794425,3.7147081705113303
w85__r16_f04,16,4,late_81_160,80,1.1624738341709473,1.1285295281072225,6.061608361136514,5.855023448004426
w85__r16_f04,16,4,unqueried_at_H160,164,1.848496649814363,1.7363785417449602,13.663962780123923,13.190017009761494
w85__r16_f05,16,5,initial_1_16,16,1.5783237813282658,1.5394344295329425,10.118727534625005,7.592007474230847
w85__r16_f05,16,5,early_17_40,24,0.7832007655456547,0.7881419490580822,2.006153365998002,1.3390925114640675
w85__r16_f05,16,5,mid_41_80,40,1.0791966217083782,1.0860176239421226,3.504021291462793,3.486479152908456
w85__r16_f05,16,5,late_81_160,80,1.2642035813481214,1.2693922227771144,6.68586008571395,6.361622769626474
w85__r16_f05,16,5,unqueried_at_H160,164,1.907205669441732,1.8272000014726446,14.562901154980544,14.079102572245786
w85__r17_f01,17,1,initial_1_16,16,1.660788564173326,1.599634622655202,11.158584993303867,8.155616805552238
w85__r17_f01,17,1,early_17_40,24,0.7656093396516314,0.7764236555239928,1.7587783145629983,1.308706073847631
w85__r17_f01,17,1,mid_41_80,40,0.9250594033782183,0.9137168746388071,3.804549118239689,3.513498460116752
w85__r17_f01,17,1,late_81_160,80,1.2707347651557461,1.2342724495235453,6.970721727835183,6.446204714746244
w85__r17_f01,17,1,unqueried_at_H160,164,1.8642201739407618,1.75471303861085,14.738873899501197,14.134321479232971
w85__r17_f02,17,2,initial_1_16,16,1.4424108016140964,1.2908744972961208,9.549599913237412,6.005927621115962
w85__r17_f02,17,2,early_17_40,24,0.8089814868292345,0.8015700668892205,2.5942748681661683,1.999376018319448
w85__r17_f02,17,2,mid_41_80,40,1.040095480692448,1.0297208005928549,3.8300474380821994,3.39605306832463
w85__r17_f02,17,2,late_81_160,80,1.2450700979123035,1.2054352735058274,7.596011668759383,7.063492737069593
w85__r17_f02,17,2,unqueried_at_H160,164,1.8821504846413712,1.842774543331538,16.023441789755648,15.65401114607517
w85__r17_f03,17,3,initial_1_16,16,1.7855759760785928,1.6983171083793676,11.341455531275187,9.599774071355814
w85__r17_f03,17,3,early_17_40,24,0.8563415773824801,0.8141020813930437,1.7855108454816617,1.52405571822431
w85__r17_f03,17,3,mid_41_80,40,1.0193365313981364,1.018204930380762,4.3456614028855,4.144769557730897
w85__r17_f03,17,3,late_81_160,80,1.3389729863832862,1.3718177335481196,7.563433442234938,6.983488900320856
w85__r17_f03,17,3,unqueried_at_H160,164,1.8567076447580197,1.79000621951602,14.082784124551814,13.578101435539313
w85__r17_f04,17,4,initial_1_16,16,1.6773815883176764,1.6730287615259603,10.225495443495534,6.235340232805674
