benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_shortlist_size,acquisition_requested_shortlist_size,acquisition_finite_difference_h,acquisition_curvature_clip,acquisition_repulsion_bandwidth,acquisition_boundary_weight_power,acquisition_selected_position,acquisition_selected_shortlist_position,acquisition_selected_raw_straddle,acquisition_selected_normalized_uncertainty,acquisition_selected_boundary_weight,acquisition_selected_raw_curvature,acquisition_selected_normalized_curvature,acquisition_selected_repulsion,acquisition_selected_gbc_score,acquisition_fallback_used
ackley,gated_geometric_boundary_contraction,0,12,23,24,1850,1.4683384949551659,False,False,False,200,200,0.001,10.0,0.15,1.0,1839,141,1.4914965957107067,0.4915636474002248,0.8729946336965533,5.55463054054166,0.5482739314549723,0.991188748227422,0.23320899246391488,False
ackley,gated_geometric_boundary_contraction,0,13,24,25,1502,0.21045795177864335,False,True,True,200,200,0.001,10.0,0.15,1.0,1493,167,1.4260784147798564,0.7157535933459755,0.7731707058069461,3.631453074635033,0.3557651162163485,0.9990443918959292,0.1966921720584967,False
ackley,gated_geometric_boundary_contraction,0,14,25,26,854,0.5084798991158141,False,False,True,200,200,0.001,10.0,0.15,1.0,847,124,1.3634517402497632,0.24857011887691602,0.9396075573995517,10.0,0.999999999999897,0.9674174459246843,0.22594843427299016,False
ackley,gated_geometric_boundary_contraction,0,15,26,27,2776,1.4392694000089055,False,False,False,200,200,0.001,10.0,0.15,1.0,2758,80,1.4695052299313276,0.48923309012807953,0.8870884620054251,4.747956311629377,0.45866183093912904,0.9946486579392941,0.1979908205718887,False
ackley,gated_geometric_boundary_contraction,0,16,27,28,3286,1.9628224341668492,False,False,False,200,200,0.001,10.0,0.15,1.0,3263,175,1.3587300055090938,0.7155508302502648,0.7513591979568033,2.9655637884866217,0.2729434091765431,0.9938723523620554,0.14584492402166319,False
ackley,gated_geometric_boundary_contraction,0,17,28,29,1534,0.4080045282070106,False,False,True,200,200,0.001,10.0,0.15,1.0,1522,101,1.3990659651892468,0.1643975957929209,0.9981227683870084,10.0,0.999999999999896,0.9223772548451293,0.15135194608555194,False
ackley,gated_geometric_boundary_contraction,0,18,29,30,3628,1.7670817239523302,False,False,False,200,200,0.001,10.0,0.15,1.0,3601,16,1.7078648191903685,0.7371327078250944,0.9559588160283351,2.689379741352551,0.23587124263058387,0.9976984364093618,0.16582849197284105,False
ackley,gated_geometric_boundary_contraction,0,19,30,31,2219,0.7933738139988531,False,False,False,200,200,0.001,10.0,0.15,1.0,2204,22,1.6953963016265985,0.8722802750413112,0.9067112248833763,4.477689721095533,0.4236431021725258,0.9991126764439097,0.3347646970923377,False
ackley,gated_geometric_boundary_contraction,0,20,31,32,924,1.0289496051719507,False,False,False,200,200,0.001,10.0,0.15,1.0,916,177,1.4075996134640663,0.4973927267840578,0.8535406302657569,10.0,0.9999999999998956,0.9747444931508609,0.41382280484100065,False
ackley,gated_geometric_boundary_contraction,0,21,32,33,1818,0.3706312188172536,False,True,True,200,200,0.001,10.0,0.15,1.0,1803,155,1.4762577284138318,0.6020146437798021,0.8472482582657959,10.0,0.9999999999998953,0.984006448488754,0.501898253748068,False
ackley,gated_geometric_boundary_contraction,0,22,33,34,1632,1.058987113741404,False,False,False,200,200,0.001,10.0,0.15,1.0,1618,79,1.6362856433459152,0.33314279368146826,0.9790038929396432,10.0,0.9999999999998983,0.9518806677914868,0.3104540635346938,False
ackley,gated_geometric_boundary_contraction,0,23,34,35,602,1.6331596709872418,False,False,False,200,200,0.001,10.0,0.15,1.0,597,177,1.5771165270301781,0.6609366656051712,0.869345065928218,5.408271246646323,0.9648446404136743,0.9902497395737965,0.5489770185980584,False
ackley,gated_geometric_boundary_contraction,0,24,35,36,2101,2.6813137841725645,False,False,False,200,200,0.001,10.0,0.15,1.0,2082,102,1.6112497780510173,0.9089782467852034,0.8482369874403464,3.7780359282901554,0.669736099727258,0.9958752660688629,0.5142559803574401,False
ackley,gated_geometric_boundary_contraction,0,25,36,37,1653,2.8769909573233203,False,False,False,200,200,0.001,10.0,0.15,1.0,1637,11,1.734062575408097,0.9209777702345799,0.9200741780728421,3.0753096805920417,0.5527267046068578,0.9930630163689674,0.4651138221885341,False
ackley,gated_geometric_boundary_contraction,0,26,37,38,831,1.6502038949642284,False,False,False,200,200,0.001,10.0,0.15,1.0,823,2,1.7559573985777066,0.7751509197422973,0.9674719302637913,3.2757248707210387,0.5942010901532199,0.9937131127967321,0.44281171813370096,False
ackley,gated_geometric_boundary_contraction,0,27,38,39,3388,1.4599933369131772,False,False,False,200,200,0.001,10.0,0.15,1.0,3353,24,1.6387062646216455,0.5300789510486368,0.9638462290912834,5.78252790271647,0.9999999999998211,0.9759100624478765,0.49860669732637264,False
ackley,gated_geometric_boundary_contraction,0,28,39,40,2598,2.5887099566286036,False,False,False,200,200,0.001,10.0,0.15,1.0,2572,63,1.5774260974391792,0.4771289763624819,0.9368610850058128,5.738313869039893,0.9827061929688179,0.9669490520053099,0.42475478206424977,False
ackley,gated_geometric_boundary_contraction,0,29,40,41,3302,1.747712818107198,False,False,False,200,200,0.001,10.0,0.15,1.0,3268,183,1.4671148923548705,0.7540976523866355,0.7972577067382485,4.44993225974129,0.6364140563685297,0.9931916437931344,0.3800135961176065,False
ackley,gated_geometric_boundary_contraction,0,30,41,42,929,1.8768891363184839,False,False,False,200,200,0.001,10.0,0.15,1.0,918,74,1.5306880831361187,0.6786017005435508,0.8612420647546919,4.009739362239713,0.5492164560257964,0.9741205021791555,0.3126773355368929,False
ackley,gated_geometric_boundary_contraction,0,31,42,43,587,1.2104511130110147,False,False,False,200,200,0.001,10.0,0.15,1.0,582,187,1.3844675274214244,0.8003481159354141,0.7482758730461341,3.457112571702089,0.6467690355691321,0.993578055854861,0.3848503448083114,False
ackley,gated_geometric_boundary_contraction,0,32,43,44,2629,1.0737869393485298,False,False,False,200,200,0.001,10.0,0.15,1.0,2600,58,1.482130968543939,0.5220864177696223,0.9054011274052363,4.535726726114253,0.8973923026533395,0.9530529398780888,0.4042804974695619,False
ackley,gated_geometric_boundary_contraction,0,33,44,45,3239,1.6316378252964299,False,False,False,200,200,0.001,10.0,0.15,1.0,3203,117,1.3797604182352972,0.5875684319942053,0.8236208261007765,4.2431081177077665,0.8436297334994447,0.9384211118247175,0.38312052735285584,False
ackley,gated_geometric_boundary_contraction,0,34,45,46,1055,1.763809096613567,False,False,False,200,200,0.001,10.0,0.15,1.0,1042,7,1.6835784916905352,0.8480313362793351,0.9022128021145752,3.439074176226822,0.6312502417275216,0.9909470583139413,0.47860022233163807,False
ackley,gated_geometric_boundary_contraction,0,35,46,47,3767,1.003731678182417,False,False,False,200,200,0.001,10.0,0.15,1.0,3722,0,1.6985521130918448,0.7028898518139947,0.9520055549756876,4.8461828263261575,0.8293494254562482,0.9723541542554794,0.539620919646051,False
ackley,gated_geometric_boundary_contraction,0,36,47,48,2555,1.2100596251079114,False,False,False,200,200,0.001,10.0,0.15,1.0,2526,89,1.4272567033118568,0.6397251555401611,0.8228659177707411,4.523325710976202,0.8161384500432483,0.9451218850361,0.4060449951809264,False
ackley,gated_geometric_boundary_contraction,0,37,48,49,2697,1.6051921824784934,False,False,False,200,200,0.001,10.0,0.15,1.0,2665,192,1.3792337774538803,0.5017563416402729,0.8181634826104892,10.0,0.9999999999998931,0.9209317544168287,0.37805972125312853,False
ackley,gated_geometric_boundary_contraction,0,38,49,50,2166,1.7382005566963699,False,False,False,200,200,0.001,10.0,0.15,1.0,2141,129,1.4997208512911244,0.42769565131135695,0.8984603244787218,10.0,0.999999999999894,0.8956826399152727,0.344181794805415,False
ackley,gated_geometric_boundary_contraction,0,39,50,51,3350,2.701338976671277,False,False,False,200,200,0.001,10.0,0.15,1.0,3307,119,1.4962068023224135,0.5878245513504249,0.8455308832656832,6.1337234789821355,0.9999999999998187,0.9646912715110162,0.47947453327419026,False
ackley,gated_geometric_boundary_contraction,0,40,51,52,1464,0.6577454974987997,False,False,False,200,200,0.001,10.0,0.15,1.0,1448,141,1.4542557407811243,0.5744333094105274,0.8306240960324032,3.95607332318445,0.6697309500021836,0.9815589389522287,0.3136612671427129,False
ackley,gated_geometric_boundary_contraction,0,41,52,53,1591,1.8284989658001543,False,False,False,200,200,0.001,10.0,0.15,1.0,1571,84,1.513433851753252,0.7735777646913888,0.7997681044806813,3.080312096386091,0.5299210106979958,0.9916167183116666,0.3251045423450477,False
ackley,gated_geometric_boundary_contraction,0,42,53,54,2680,1.2420640115677397,False,False,False,200,200,0.001,10.0,0.15,1.0,2645,193,1.4635665193838692,0.9006160015731235,0.733474397117237,4.105358725477351,0.6282620397564835,0.9927931207747472,0.4120255966776454,False
ackley,gated_geometric_boundary_contraction,0,43,54,55,3140,0.34762834311080937,False,True,True,200,200,0.001,10.0,0.15,1.0,3097,147,1.4125913281465925,0.5655302493024467,0.8658773421523217,6.035277285189087,0.9898495034909051,0.9438008206934798,0.4574690689033221,False
ackley,gated_geometric_boundary_contraction,0,44,55,56,3998,2.2194951663260625,False,False,False,200,200,0.001,10.0,0.15,1.0,3943,107,1.3825373807678838,0.9999999999959993,0.7394085017053726,5.5559694557795245,0.982022459567225,0.9796725837435764,0.7113556982550022,False
ackley,gated_geometric_boundary_contraction,0,45,56,57,3320,1.1636156550897567,False,False,False,200,200,0.001,10.0,0.15,1.0,3273,184,1.2855507126680703,0.4807286505532862,0.8462275593170234,10.0,0.9999999999998931,0.9258600581200799,0.37664527186224056,False
ackley,gated_geometric_boundary_contraction,0,46,57,58,49,1.3290625278608772,False,False,False,200,200,0.001,10.0,0.15,1.0,49,189,1.2810918027878937,0.8279482515890412,0.7534070359233092,4.565210145837767,0.42306687704120505,0.9571486334050653,0.25259297809690395,False
ackley,gated_geometric_boundary_contraction,0,47,58,59,513,0.29272072662630144,False,True,True,200,200,0.001,10.0,0.15,1.0,508,9,1.4984708125450252,0.5352380181179286,0.979432774533961,4.7180608223732134,0.8650652119546782,0.9168610928398839,0.41578994037370876,False
ackley,gated_geometric_boundary_contraction,0,48,59,60,730,2.418358143124367,False,False,False,200,200,0.001,10.0,0.15,1.0,720,6,1.5556250332990311,0.5806867974237129,0.9994272267129649,4.011796752268961,0.3689285470147555,0.9552914177613341,0.2045367099911587,False
ackley,gated_geometric_boundary_contraction,0,49,60,61,2698,1.0278556070927944,False,False,False,200,200,0.001,10.0,0.15,1.0,2658,128,1.2673292625911339,0.7858712322777515,0.7614011424850156,7.254334094106295,0.9999999999998519,0.9028049111999945,0.5402052844851652,False
ackley,gated_geometric_boundary_contraction,0,50,61,62,1989,1.0988957681104985,False,False,False,200,200,0.001,10.0,0.15,1.0,1960,113,1.3210359979941446,0.7289574710666986,0.8119864804378905,6.0213131648379905,0.59394555301036,0.9539693309270451,0.33537604396396103,False
ackley,gated_geometric_boundary_contraction,0,51,62,63,3091,1.7152184336764549,False,False,False,200,200,0.001,10.0,0.15,1.0,3044,0,1.6283417456527074,0.9539698409339178,0.9434132107517803,3.2291230377455564,0.5019581572100459,0.980539262014396,0.44296468389923005,False
ackley,gated_geometric_boundary_contraction,0,52,63,64,2187,2.550428402554253,False,False,False,200,200,0.001,10.0,0.15,1.0,2155,196,1.2129301668819858,0.5689767819674627,0.8072210427327753,6.081595129809763,0.5926190497051711,0.8750855127550268,0.23818429432160737,False
ackley,gated_geometric_boundary_contraction,0,53,64,65,3235,1.6146482893442862,False,False,False,200,200,0.001,10.0,0.15,1.0,3184,51,1.3042931509789994,0.9023679344829991,0.7697132792119188,3.392931174884703,0.3151176061458051,0.974908707209115,0.21337780894488248,False
ackley,gated_geometric_boundary_contraction,0,54,65,66,839,0.33665240820339903,False,True,True,200,200,0.001,10.0,0.15,1.0,826,5,1.4262472249802514,0.6651382912378706,0.9633571922229868,5.029972203242613,0.48121517630827637,0.816040097513423,0.2516228684824976,False
ackley,gated_geometric_boundary_contraction,0,55,66,67,702,0.3159052718076527,False,True,True,200,200,0.001,10.0,0.15,1.0,692,167,1.1440809886769951,0.8574720495750491,0.7476051273979107,5.100769943465396,0.4916252703302669,0.9504720336697341,0.2995475590314889,False
ackley,gated_geometric_boundary_contraction,0,56,67,68,3383,1.2896133557068659,False,False,False,200,200,0.001,10.0,0.15,1.0,3323,29,1.3990094366049735,0.593762710056405,0.9526206394780541,7.0047960429286364,0.6837472925847277,0.9324076245624885,0.3606071568872746,False
ackley,gated_geometric_boundary_contraction,0,57,68,69,1416,0.22795828673987906,False,True,True,200,200,0.001,10.0,0.15,1.0,1395,132,1.2850633635715223,0.846925353834058,0.820126417174091,6.120447017301808,0.5947112844945549,0.9306989619241147,0.38445130920662685,False
ackley,gated_geometric_boundary_contraction,0,58,69,70,337,1.5004144723264243,False,False,False,200,200,0.001,10.0,0.15,1.0,334,191,1.3222961260047559,0.8226550391471379,0.8150318465820359,6.397420114912684,0.6205148117363989,0.8431711505473373,0.35080052299938824,False
ackley,gated_geometric_boundary_contraction,0,59,70,71,3533,0.07289218393872865,True,True,True,200,200,0.001,10.0,0.15,1.0,3468,147,1.4201971142526713,0.7512494128672846,0.8596515698283029,5.966158169406456,0.5680566319026997,0.9138586962375931,0.33525656392202946,False
ackley,gated_geometric_boundary_contraction,0,60,71,72,966,0.5289263797447941,False,False,True,200,200,0.001,10.0,0.15,1.0,947,171,1.4128546544519442,0.9999999999948671,0.7841801089197371,5.635432008216428,0.5444004855063007,0.9659609443067214,0.4123764857403254,False
ackley,gated_geometric_boundary_contraction,0,61,72,73,2667,1.1831391710438464,False,False,False,200,200,0.001,10.0,0.15,1.0,2622,128,1.4304488590173,0.734250399235365,0.8633081874600739,6.583676190620252,0.6433436786530962,0.8313418941901475,0.33902580490345907,False
ackley,gated_geometric_boundary_contraction,0,62,73,74,3742,1.3931931949041836,False,False,False,200,200,0.001,10.0,0.15,1.0,3672,189,1.3391382317495149,0.666898250656981,0.8095221520933125,9.732001282353828,0.9720634894728702,0.8616497781730906,0.452182476072435,False
ackley,gated_geometric_boundary_contraction,0,63,74,75,1816,0.4598098873619936,False,False,True,200,200,0.001,10.0,0.15,1.0,1784,196,1.3294172617513114,0.9999999999957265,0.7248153844668273,4.530452960618448,0.4299438445287384,0.9416343665472684,0.2934414356966031,False
ackley,gated_geometric_boundary_contraction,0,64,75,76,3780,1.501717401972936,False,False,False,200,200,0.001,10.0,0.15,1.0,3707,24,1.5340993206707942,0.6383840089728312,0.9797615642224227,6.716914420137124,0.6577605962024498,0.8892947700377773,0.36586089230516666,False
ackley,gated_geometric_boundary_contraction,0,65,76,77,2495,0.49451559474574047,False,False,True,200,200,0.001,10.0,0.15,1.0,2453,70,1.423841503484181,0.9999999999956726,0.7929483341198649,10.0,0.999999999999894,0.9444303291126662,0.7488844561588442,False
ackley,gated_geometric_boundary_contraction,0,66,77,78,2780,0.16113512453885903,True,True,True,200,200,0.001,10.0,0.15,1.0,2727,42,1.4426109904533397,0.504099686676243,0.982307031866747,10.0,0.9999999999998946,0.8269010664626052,0.40946542162060584,False
ackley,gated_geometric_boundary_contraction,0,67,78,79,3032,2.044908181112845,False,False,False,200,200,0.001,10.0,0.15,1.0,2976,175,1.3234570414589881,0.6774909436463327,0.827173581491238,8.191818486283243,0.810138027459729,0.8853603576663465,0.401956670400834,False
ackley,gated_geometric_boundary_contraction,0,68,79,80,625,0.8889320227499216,False,False,False,200,200,0.001,10.0,0.15,1.0,615,149,1.3317889112163104,0.8979366341882233,0.7974725394149814,6.285712202891507,0.6046092672960615,0.9010696972486215,0.390116762988222,False
ackley,gated_geometric_boundary_contraction,1,1,12,13,3347,0.8824453430034165,False,False,False,200,200,0.001,10.0,0.15,1.0,3335,48,1.3651062353314622,0.7483461972989071,0.796482311001558,10.0,0.9999999999998971,0.9999805993585525,0.5960329450080009,False
ackley,gated_geometric_boundary_contraction,1,2,13,14,632,3.039799458990842,False,False,False,200,200,0.001,10.0,0.15,1.0,632,84,1.3784714466422672,0.5614673834553391,0.824716446316536,10.0,0.9999999999998943,0.999597453734063,0.46286498559983047,False
ackley,gated_geometric_boundary_contraction,1,3,14,15,2472,2.8283316872887223,False,False,False,200,200,0.001,10.0,0.15,1.0,2460,63,1.5934229132554563,0.5460700787955395,0.940178292640214,10.0,0.9999999999998939,0.9982989467187823,0.5125299080874746,False
ackley,gated_geometric_boundary_contraction,1,4,15,16,3892,1.6492849577361888,False,False,False,200,200,0.001,10.0,0.15,1.0,3877,182,1.3090057463020264,0.7409081116350641,0.7633151424769431,10.0,0.9999999999998971,0.9997752625757264,0.5654192813580564,False
ackley,gated_geometric_boundary_contraction,1,5,16,17,2100,2.7018552437707655,False,False,False,200,200,0.001,10.0,0.15,1.0,2090,4,1.5383723499397042,0.7228816654260402,0.9491435268951958,2.642047650646255,0.9999999999995635,0.9998224357341584,0.685996623330578,False
ackley,gated_geometric_boundary_contraction,1,6,17,18,1199,2.499468039748029,False,False,False,200,200,0.001,10.0,0.15,1.0,1194,183,1.1059869465720573,0.9496180811537465,0.610950376332849,2.4199864319872186,0.9225881921017892,0.9999592084324046,0.5352357183143183,False
ackley,gated_geometric_boundary_contraction,1,7,18,19,1847,0.20479452247226781,True,True,True,200,200,0.001,10.0,0.15,1.0,1838,170,1.32800242475435,0.19904998232025173,0.9391807266658039,10.0,0.9999999999998965,0.9902717244376505,0.18512526519595895,False
ackley,gated_geometric_boundary_contraction,1,8,19,20,3727,0.4633868085454491,False,False,True,200,200,0.001,10.0,0.15,1.0,3709,76,1.4161805390003142,0.6449145354600462,0.8587629525666038,3.2307956518704017,0.302140673966635,0.998828002839816,0.16713806470661316,False
ackley,gated_geometric_boundary_contraction,1,9,20,21,233,1.5306828358642406,False,False,False,200,200,0.001,10.0,0.15,1.0,233,143,1.43252355625483,0.7128948305568512,0.835609119634984,10.0,0.999999999999894,0.9992481315335686,0.5952535326394532,False
ackley,gated_geometric_boundary_contraction,1,10,21,22,1410,0.7112428378455942,False,False,False,200,200,0.001,10.0,0.15,1.0,1403,105,1.386682407392089,0.665100985752834,0.8376464270535302,10.0,0.9999999999998951,0.997026680400913,0.5554629701232122,False
ackley,gated_geometric_boundary_contraction,1,11,22,23,332,0.19786536723652404,True,True,True,200,200,0.001,10.0,0.15,1.0,331,99,1.291934710942795,0.35739605562172083,0.9333838371925784,10.0,0.9999999999998945,0.9672425849941083,0.3226602310051423,False
ackley,gated_geometric_boundary_contraction,1,12,23,24,1434,1.5157989998601682,False,False,False,200,200,0.001,10.0,0.15,1.0,1425,60,1.3631215322945787,0.5749054745260138,0.9043201452358927,4.508373705541054,0.845347380442793,0.9890817113288732,0.43469638906053565,False
ackley,gated_geometric_boundary_contraction,1,13,24,25,3187,2.629603895223582,False,False,False,200,200,0.001,10.0,0.15,1.0,3166,6,1.5733482224737436,0.998922700956864,0.8999109745662347,2.698564957388424,0.6313548349961953,0.9977249850345042,0.5662598760836609,False
ackley,gated_geometric_boundary_contraction,1,14,25,26,3730,0.2729399599649316,False,True,True,200,200,0.001,10.0,0.15,1.0,3706,29,1.4026869573374692,0.6359672009312229,0.9044232314307976,4.195865987953367,0.8816003596156746,0.9751259562905105,0.49446881051270625,False
ackley,gated_geometric_boundary_contraction,1,15,26,27,1281,2.6899512479366745,False,False,False,200,200,0.001,10.0,0.15,1.0,1273,1,1.6726307510486365,0.9999999999960508,0.9296918499096678,2.853922567798511,0.6494412982851552,0.9992750752238305,0.6033425867222876,False
ackley,gated_geometric_boundary_contraction,1,16,27,28,295,1.21611011448063,False,False,False,200,200,0.001,10.0,0.15,1.0,294,26,1.4245502155963212,0.9407220818265689,0.8504093624101481,3.578431884887634,0.8283768471375121,0.9973377046074391,0.6609362335849044,False
ackley,gated_geometric_boundary_contraction,1,17,28,29,713,1.293011226030405,False,False,False,200,200,0.001,10.0,0.15,1.0,709,15,1.4005703937791019,0.7961497614376198,0.8951276458091444,4.338475168453613,0.9999999999997558,0.996787097025761,0.7103659681720162,False
ackley,gated_geometric_boundary_contraction,1,18,29,30,3673,2.5839685207912133,False,False,False,200,200,0.001,10.0,0.15,1.0,3647,58,1.3190851519161821,0.8686701565818724,0.8250350029868196,3.380426100236021,0.7808304469818588,0.9859711546517892,0.5517574740399563,False
ackley,gated_geometric_boundary_contraction,1,19,30,31,176,3.5655912159342265,False,False,False,200,200,0.001,10.0,0.15,1.0,176,48,1.3049002749453593,0.9624120864267823,0.797961396715497,3.064982330583403,0.7076714393360408,0.9871217989854496,0.5364699019741065,False
ackley,gated_geometric_boundary_contraction,1,20,31,32,505,1.7196258471516472,False,False,False,200,200,0.001,10.0,0.15,1.0,501,0,1.625998263216859,0.7668543323447246,0.9845868035463543,3.0228672733745117,0.6077765896032554,0.9968281020064933,0.4574368283310158,False
ackley,gated_geometric_boundary_contraction,1,21,32,33,3257,5.6219005707219605,False,False,False,200,200,0.001,10.0,0.15,1.0,3230,185,1.1872656211199637,0.5848245081345872,0.779873444298131,4.178515365263155,0.7679327754300147,0.9966794795528617,0.3490827728258824,False
ackley,gated_geometric_boundary_contraction,1,22,33,34,3544,2.74430093896785,False,False,False,200,200,0.001,10.0,0.15,1.0,3515,132,1.0316007207647617,0.8445046014230237,0.63675350823465,10.0,0.9999999999998942,0.9901082250990831,0.5324220521015701,False
ackley,gated_geometric_boundary_contraction,1,23,34,35,1354,1.6724462967911062,False,False,False,200,200,0.001,10.0,0.15,1.0,1341,4,1.3025777964400305,0.5981982250129732,0.9777925666184026,3.421849464934295,0.727038803312079,0.9620868419206211,0.40913225250596796,False
ackley,gated_geometric_boundary_contraction,1,24,35,36,1730,2.6415755566359387,False,False,False,200,200,0.001,10.0,0.15,1.0,1714,170,0.9595379174841758,0.8842429550102977,0.6377479025400867,3.9011777823908385,0.8177198076325779,0.9774632438876013,0.45073948117942747,False
ackley,gated_geometric_boundary_contraction,1,25,36,37,1200,0.6846683864310652,False,False,False,200,200,0.001,10.0,0.15,1.0,1188,1,1.2880772103628917,0.5415966139762802,0.9986417169663901,3.3382837557269722,0.7067681725219135,0.9901152576004034,0.3784847466532646,False
ackley,gated_geometric_boundary_contraction,1,26,37,38,2955,0.5030127866822269,False,False,True,200,200,0.001,10.0,0.15,1.0,2926,174,0.8364022605415516,0.6480521909308721,0.6704256589260496,10.0,0.9999999999998959,0.9682366264593517,0.4206705582664581,False
ackley,gated_geometric_boundary_contraction,1,27,38,39,673,1.4514787417847916,False,False,False,200,200,0.001,10.0,0.15,1.0,667,39,0.8876667704969616,0.3926660593297918,0.8570337704151575,4.271531914891698,0.9999999999997258,0.9618864852872933,0.32370180566684553,False
ackley,gated_geometric_boundary_contraction,1,28,39,40,2375,0.6313890966419358,False,False,False,200,200,0.001,10.0,0.15,1.0,2347,7,1.158649167268681,0.48605916336072813,0.9161794724712418,3.7485175411069576,0.781198534463817,0.9388923868677103,0.3266231247867022,False
ackley,gated_geometric_boundary_contraction,1,29,40,41,3638,1.5150405204629216,False,False,False,200,200,0.001,10.0,0.15,1.0,3602,43,1.1494280066890619,0.41636053751168495,0.8816622531535518,5.474681620532882,0.9999999999998007,0.945270524825523,0.34699876108490385,False
ackley,gated_geometric_boundary_contraction,1,30,41,42,2829,0.9752400426447725,False,False,False,200,200,0.001,10.0,0.15,1.0,2798,18,1.1984223845478594,0.4962934564638302,0.8835491964612439,4.091036309656963,0.8532525015826624,0.9791970252644572,0.36636750006566704,False
ackley,gated_geometric_boundary_contraction,1,31,42,43,1859,0.9248783695876828,False,False,False,200,200,0.001,10.0,0.15,1.0,1836,27,1.2199061773617812,0.6088259098626504,0.8429468805190083,4.202778453662451,0.8469856248777015,0.9668974682077067,0.42029071605238116,False
ackley,gated_geometric_boundary_contraction,1,32,43,44,2255,0.9978512935283597,False,False,False,200,200,0.001,10.0,0.15,1.0,2228,3,1.3476919407193486,0.7250016855687771,0.8759275725119646,3.3666466360896847,0.6453977170317716,0.9927873629157955,0.40690298785964546,False
ackley,gated_geometric_boundary_contraction,1,33,44,45,3173,2.0724088863576977,False,False,False,200,200,0.001,10.0,0.15,1.0,3138,0,1.3818562502576648,0.813671334851593,0.86070828816703,3.477956706013563,0.6205588477845192,0.9560143137458162,0.4154821479207793,False
