simulation_id,numeric_simulation_id,P,VX,LS,ST,LS_source_m,LS_definition,feature_units,T0_melt_pool_width_um,T0_penetration_depth_um,T0_melt_pool_kinetic_energy_nJ,adaptive_melt_pool_kinetic_energy_nJ,T0_total_vertical_height_um,adaptive_total_vertical_height_um,T0_observation_count,adaptive_observation_count,T0_definition,adaptive_definition,kinetic_source_unit,kinetic_report_unit,total_height_internal_unit,total_height_report_unit,kinetic_invalid_row_count,phase1_unstable_depth_window,huggingface_revision
sim_00054,54,151.630328889,0.596649793105,55.488800261600005,323.086654154,5.54888002616e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",141.63121999999998,60.221,1.370451,1.148933,82.28788000000002,74.19801113428548,10647,43991,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00055,55,153.721476211,0.579411174254,74.9286492013,383.484527945,7.49286492013e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",173.01361,52.22291,1.4543255000000002,1.3866699999999998,82.31964,76.57959213247523,17604,90029,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00056,56,155.56408626,0.882684317254,61.3538276829,315.150952839,6.13538276829e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",131.7857899999,46.782705,1.4283260000000002,1.303342,70.77014499999999,66.38700870098546,11498,58791,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00057,57,158.404299584,0.530960738208,84.4011119013,377.174397227,8.44011119013e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",190.14991,52.191539999999996,1.5760180000000001,1.4305765,84.50438,81.49197674356401,19262,88442,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00058,58,158.77294915,0.755822601012,59.8686493415,315.3922311,5.98686493415e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",140.2139349999,51.035355,1.4470525,1.37771,119.21505,80.20408131415024,13444,68746,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00059,59,159.365045029,0.465685970522,57.1815338387,335.270795676,5.71815338387e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",167.93076,66.02616,1.7357719999999999,1.508354,94.30930000000001,89.49203038355336,19195,84145,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00060,60,160.556282667,0.957190479289,55.3708249108,363.791890923,5.53708249108e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",122.50959,46.845589999999994,1.518095,1.388658,68.50958999999999,65.06629142677411,10591,54151,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00061,61,161.701140241,0.559592851831,74.3216837725,378.872335114,7.43216837725e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",150.99865,62.67888000000001,1.4011065,1.1159949999999998,118.679365,74.77027247659862,10508,42687,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00062,62,163.117472792,0.458171151631,77.63246827910001,309.146066051,7.76324682791e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",197.12752,62.675819999999995,1.7010370000000001,1.373164,94.23255,83.76751065952703,19255,84251,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00063,63,163.341658752,0.941874162971,54.5765866009,310.281913475,5.45765866009e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",119.666035,46.81844,1.5546505,1.4149565,68.79976,66.0782570776064,10764,55036,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00064,64,166.164223082,0.514604075971,67.0362084208,302.957496397,6.70362084208e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",158.71867999999998,66.67379000000001,1.435804,1.1708315,85.82342,79.15941023384221,10235,40466,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00065,65,166.614725594,0.931765035172,56.7575778907,364.064697506,5.67575778907e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",127.16725,50.62764,1.642684,1.5334595,73.68124,69.00814696564339,10893,55696,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00066,66,167.36850481,0.484912828283,78.2623244153,326.173250025,7.82623244153e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",192.46097,62.36748,1.760159,1.465036,93.693335,86.58545630169101,19476,86018,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00067,67,167.779770961,0.390580196452,64.5833025222,394.852870083,6.45833025222e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",197.0053949999,66.76979,1.9200795000000002,1.54096,95.02163499999999,84.62917321594432,18540,78601,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00068,68,171.239447318,0.969583751496,74.0725617215,384.912438459,7.40725617215e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",141.05757,46.63597,1.7223979999999999,1.507977,106.7683149999,67.31848043273203,10500,53684,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00069,69,171.382540224,0.233605939402,61.862901360100004,355.188153249,6.18629013601e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",217.8064,66.73917,1.979994,1.4082645,82.81033000000001,74.58316758857109,15533,54092,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00070,70,171.875575389,0.916897438596,66.6389080354,338.337187717,6.66389080354e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",139.50626499999998,46.827484999999996,1.6403884999999998,1.5363525,71.56308,67.77151793357916,11100,56752,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00071,71,173.720948038,0.230617607979,62.373010809200004,383.499521736,6.23730108092e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",218.06499999989998,66.733,1.989017,1.369196,82.53554,74.26237425534055,15459,53416,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00072,72,174.128102602,0.994422815088,74.0414236536,367.557277174,7.40414236536e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",138.6717599999,46.3826,1.707608,1.594943,72.52207,65.29573875013739,10239,52347,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00073,73,176.31832051,0.578189015568,58.0825678862,392.957182722,5.80825678862e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",159.804935,61.26925,1.8571235,1.679239,88.679415,87.66359314904548,17630,90158,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00074,74,176.64993117,0.775213670345,65.7722012124,360.022077993,6.57722012124e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",149.77721,54.756665,1.8085495000000003,1.6408895,82.12762500000001,75.15126708312891,13152,67248,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00075,75,177.868754925,0.784825891065,53.694165939,378.775948175,5.3694165939e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",135.46609,55.72084,1.794941,1.5979590000000001,80.61718,76.64492295589298,12949,66211,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00076,76,179.651163568,0.66389382017,66.5035978508,326.14019277,6.65035978508e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",159.62537500000002,58.802625,1.8398744999999999,1.6633905,87.105235,82.00597585528158,15380,78644,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00077,77,181.197687991,0.643443519749,54.9477846524,320.630170488,5.49477846524e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",148.44292,59.87088,1.729411,1.6559119999999998,86.44223,84.23042891081423,15821,80911,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00078,78,181.214517461,0.293157847988,63.9704529171,391.855294349,6.39704529171e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",218.88739999999999,70.74839999999999,2.104013,1.7068439999999998,91.2166,82.36423309426755,17109,66759,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00079,79,182.701235644,0.787372384637,50.7019733104,389.154544132,5.07019733104e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",131.92373999999998,58.488870000000006,1.7989925,1.633888,81.8277,76.10948887304403,12896,65946,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00080,80,183.86712976,0.92773562332,47.7447546287,393.876492884,4.77447546287e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",119.10249999999999,54.55737,1.831067,1.635622,75.77777999999999,71.01427763700485,10923,55849,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00081,81,184.554601264,0.855768445974,61.18549638540001,316.977306706,6.11854963854e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",139.88122,54.731820000000006,1.863187,1.6684195,79.90402,74.08883902826346,11904,60864,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00082,82,186.021611878,0.483877556354,65.3069178085,388.836932905,6.53069178085e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",183.60647,68.17873999999999,2.194476,1.846014,98.54723000000001,96.14099690224975,19455,85887,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00083,83,186.850960621,0.845582390035,83.9602076571,354.289806443,8.39602076571e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",167.11939999999998,50.688269999999996,2.01993,1.725527,81.75859,74.10523903672583,12101,61864,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00084,84,188.702615393,0.897654681927,73.7418626284,361.378936642,7.37418626284e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",155.04631,50.83965,2.030919,1.7256550000000002,78.72773000000001,72.46122549986467,11377,58164,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00085,85,190.553348142,0.571798591092,62.1059581714,350.091118048,6.21059581714e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",169.61128,63.07431,2.072962,1.879335,92.23624000000001,90.21774167194963,17877,90333,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00086,86,193.028200221,0.93446669696,86.2901752671,365.941151844,8.62901752671e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",161.4233999999,46.80242,2.117194,1.8485315,77.42287999999999,70.44860467431135,10951,55986,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00087,87,193.440626378,0.303697281962,70.7136561297,354.067159473,7.07136561297e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",226.01739999999998,74.67366,2.347466,1.84462,96.87154,86.77563164383173,17447,69101,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00088,88,193.81397439,0.717380412454,54.9903358659,340.433066031,5.49903358659e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",143.44961500000002,61.98689000000001,1.9313775,1.7964084999999999,88.24766999999999,80.65857764449902,14200,72608,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00089,89,194.036512211,0.298398024189,70.9068727373,343.727832606,7.09068727373e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",228.18175,74.66601,2.3695245,1.8667104999999997,95.879775,87.23343853489496,17352,68306,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00090,90,194.089464462,0.388567055088,76.021762795,395.140888584,7.6021762795e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",218.6967,78.70538,2.3550039999999997,1.8597380000000001,106.91783,90.48986248672009,18703,79341,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00091,91,195.080816167,0.844140965531,62.163403013700005,331.625980857,6.21634030137e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",143.340925,55.936285,2.082857,1.8344749999999999,81.82847000000001,79.14000161690637,12086,61793,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00092,92,196.954129245,0.972458485112,58.5340423111,310.387913302,5.85340423111e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",131.11235,50.99379,2.078215,1.845028,74.1062,70.61923315632157,10471,53536,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00093,93,197.742114875,0.874617254357,77.301896977,350.888533369,7.7301896977e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",159.81514,50.82025,2.139234,1.8102509999999998,79.94009,74.70146374544129,11703,59824,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00094,94,198.603717725,0.869799932432,55.6307183941,326.836247823,5.56307183941e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",135.31509999989999,55.03649,2.0674514999999998,1.851551,80.05037999999999,76.5496733947657,11706,59849,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00095,95,202.397397496,0.555230188132,45.2196790327,397.348654616,4.52196790327e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",146.943905,70.55308500000001,2.030726,2.0815715,92.87827999999999,148.63844262436032,18292,88994,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00096,96,202.894942483,0.693798608043,74.3333938026,353.442501329,7.43333938026e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",171.39184,62.61278,2.176989,1.966509,92.30427999999999,84.27673310507089,14781,75575,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00097,97,203.020934762,0.232834869492,75.5576098976,395.193912826,7.55576098976e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",248.84560000000002,70.70868,2.7049380000000003,1.5035560000000001,86.89607000000001,79.45214019855484,15906,55877,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00098,98,203.421420958,0.245041839826,75.5920229368,393.123734832,7.55920229368e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",246.7974,70.71442,2.591414,1.578976,88.26829000000001,80.07306314539164,16259,58821,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00099,99,206.272219756,0.781444456167,49.8713368602,399.182507166,4.98713368602e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",135.28140499999998,62.61258,2.143707,1.944557,86.129485,81.96136332117021,13014,66543,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00100,100,207.687789994,0.40901295179,70.9627718894,395.011679,7.09627718894e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",212.25650000000002,82.71335,2.52103,1.990575,112.88945,94.63367678108625,18911,81088,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00101,101,208.39901443,0.201684842681,65.0424237325,372.154003234,6.50424237325e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",169.625425,50.290025,0.6237657,,62.040094999999994,,5124,0,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00102,102,209.697266982,0.34452106985,75.5711119508,302.470939697,7.55711119508e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",234.6763,78.57048999999999,2.5097560000000003,1.9900415,104.15621999989999,93.05254934588447,18203,75032,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00103,103,209.90265043,0.477857533217,87.79622239720001,386.665335025,8.77962223972e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",219.1649,74.29782,2.4875670000000003,1.9819499999999997,106.42269,97.16109343571588,19607,86504,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00104,104,210.093044543,0.812610384047,51.8819698292,390.525668596,5.18819698292e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",135.20257999999998,62.57318,2.213243,2.004588,86.28417,79.73120227688923,12527,64051,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00105,105,211.816522505,0.520710876808,48.078260405399995,318.660442183,4.80782604054e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",154.72028999999998,78.62832,2.097245,2.3100430000000003,101.5217699999,149.21696856617928,19553,87466,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00106,106,212.092538093,0.79096361392,79.5278191784,347.757246585,7.95278191784e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",175.27590999999998,58.7098,2.429576,1.9620939999999998,88.64631,80.58481034822762,12983,66369,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00107,107,212.375773305,0.288263650586,83.51166494649999,312.800399692,8.35116649465e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",256.76705,74.637395,2.546233,1.9489470000000002,96.56809,87.57943578530103,17384,67816,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00108,108,218.135837307,0.411781802704,57.2773552436,307.427986374,5.72773552436e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",191.5584,78.713215,2.530785,2.11389,106.7891399999,97.16916247271001,18830,80775,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00109,109,218.170294814,0.856055229722,84.878396046,374.889107005,8.4878396046e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",175.15818000000002,54.82408,2.520195,2.1328595,85.858975,77.5555417931173,12010,61390,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00110,110,218.315594294,0.70315782783,82.4115302242,319.105471156,8.24115302242e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",183.61817,62.72201,2.431437,2.061731,94.12826,85.02131458953954,14639,74838,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00111,111,218.361623288,0.747470791734,71.375293786,300.016423613,7.1375293786e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",167.20978,62.762150000000005,2.486534,2.1751145000000003,91.433695,83.68821727344766,13726,70174,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00112,112,218.521967876,0.920050491887,71.1545742791,300.883630406,7.11545742791e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",151.10872999999998,54.79062,2.549269,2.138325,81.72946999999999,75.66365820821375,11133,56915,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00113,113,218.846041052,0.877499363134,56.186595533,332.098243358,5.6186595533e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",139.288005,58.775855,2.3071965000000003,2.111469,82.847825,76.90444908803329,11624,59429,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00114,114,219.728507107,0.99152217595,64.9667790705,393.045172137,6.49667790705e-05,laser spot radius,"{""LS"":""um"",""P"":""W"",""ST"":""K"",""VX"":""m/s""}",142.81567,54.84091,2.6617539999999997,2.278434,79.16712000000001,74.25698277074844,10313,52719,median over final 20% of melt-present observations before 90% positive-X domain cutoff,median over Phase 3.5 adaptive active-interior interval,J,nJ,m,um,0,False,0e859b748fdbc8454f66e58e101e333ac0479d42
