name,kernel_key,kernel_label,observed_target,clean_trained_prediction,clean_trained_std,clean_trained_absolute_error,heldout_screenshot_bug_any,broad_observed_target_check,broad_trained_prediction,broad_trained_std,broad_trained_absolute_error,paired_absolute_error_difference_broad_minus_clean,paired_improvement_clean_minus_broad,paired_outcome
P-55p2363598851_VX-0p252312006514_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p41059847866e-06_H-fb250c7cf9,matern_5_2,Matérn 5/2,14268.0,12729.936810916975,1155.9658862249466,1538.0631890830246,False,14268.0,13240.667260745362,5271.846719446976,1027.332739254638,-510.73044982838655,510.73044982838655,improved_by_broad_training
P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,isotropic_rbf,Isotropic RBF,15242.0,16906.59799457426,1401.271786913698,1664.5979945742583,False,15242.0,17038.562302590748,3343.335361048605,1796.562302590748,131.96430801648967,-131.96430801648967,worsened_by_broad_training
P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,15242.0,15658.187068120007,1107.1018419052766,416.1870681200071,False,15242.0,16186.426864105728,1673.2727801173382,944.4268641057279,528.2397959857208,-528.2397959857208,worsened_by_broad_training
P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,matern_3_2,Matérn 3/2,15242.0,16634.975120020175,829.8590876823041,1392.9751200201754,False,15242.0,16842.95502950525,5501.450549996507,1600.9550295052504,207.97990948507504,-207.97990948507504,worsened_by_broad_training
P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,matern_5_2,Matérn 5/2,15242.0,16660.901388365004,965.1646249397379,1418.901388365004,False,15242.0,16819.978318907757,4463.945133333667,1577.978318907757,159.07693054275296,-159.07693054275296,worsened_by_broad_training
P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,isotropic_rbf,Isotropic RBF,5389.0,7303.078223488737,4658.058501752484,1914.0782234887374,False,5389.0,6867.012172270301,11205.040764335045,1478.0121722703007,-436.06605121843677,436.06605121843677,improved_by_broad_training
P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,5389.0,9968.700533738167,4261.898719419941,4579.700533738167,False,5389.0,7283.838114832946,7521.171287478151,1894.8381148329463,-2684.8624189052207,2684.8624189052207,improved_by_broad_training
P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,matern_3_2,Matérn 3/2,5389.0,7788.600593964067,2209.6402340019968,2399.6005939640672,False,5389.0,8333.18193259944,12009.07874918447,2944.18193259944,544.581338635373,-544.581338635373,worsened_by_broad_training
P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,matern_5_2,Matérn 5/2,5389.0,7952.907377104642,2989.2821258974404,2563.9073771046424,False,5389.0,7897.969903752099,11623.029054022925,2508.9699037520986,-54.93747335254375,54.93747335254375,improved_by_broad_training
P-67p3007401579_VX-0p639039009111_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p92592931724e-06_H-306f9d252b,isotropic_rbf,Isotropic RBF,8852.0,6235.771381372997,1932.1622238923892,2616.228618627003,False,8852.0,6001.927640274604,4670.167331077829,2850.0723597253964,233.84374109839337,-233.84374109839337,worsened_by_broad_training
P-67p3007401579_VX-0p639039009111_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p92592931724e-06_H-306f9d252b,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,8852.0,10657.548177339362,785.7693340882812,1805.5481773393622,False,8852.0,9882.253616459788,1589.4499865420973,1030.2536164597877,-775.2945608795744,775.2945608795744,improved_by_broad_training
P-67p3007401579_VX-0p639039009111_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p92592931724e-06_H-306f9d252b,matern_3_2,Matérn 3/2,8852.0,9053.79984467618,1305.7493606451412,201.79984467617942,False,8852.0,10241.85953747643,8223.280045171736,1389.85953747643,1188.0596928002506,-1188.0596928002506,worsened_by_broad_training
P-67p3007401579_VX-0p639039009111_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p92592931724e-06_H-306f9d252b,matern_5_2,Matérn 5/2,8852.0,7922.611194060191,1521.1920531597616,929.3888059398087,False,8852.0,9046.846714370426,6915.392684891599,194.84671437042562,-734.542091569383,734.542091569383,improved_by_broad_training
P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,isotropic_rbf,Isotropic RBF,10329.0,9521.817926351767,1079.7156776486663,807.1820736482332,False,10329.0,9645.2107945996,2453.025928899066,683.7892054004005,-123.39286824783267,123.39286824783267,improved_by_broad_training
P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,10329.0,8198.977866993315,1612.6621030334368,2130.022133006685,False,10329.0,9302.085939108809,1699.1137417999553,1026.9140608911912,-1103.108072115494,1103.108072115494,improved_by_broad_training
P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,matern_3_2,Matérn 3/2,10329.0,8986.213212446786,791.9784973822152,1342.7867875532138,False,10329.0,9547.838606122008,5345.940235343904,781.1613938779919,-561.6253936752219,561.6253936752219,improved_by_broad_training
P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,matern_5_2,Matérn 5/2,10329.0,9083.251373820547,856.080498531427,1245.748626179453,False,10329.0,9532.893192688458,4125.45813608983,796.1068073115421,-449.64181886791084,449.64181886791084,improved_by_broad_training
P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,isotropic_rbf,Isotropic RBF,8696.0,9029.717413268982,841.8987381646846,333.71741326898155,False,8696.0,8953.830178590575,1878.3785988715497,257.8301785905751,-75.88723467840646,75.88723467840646,improved_by_broad_training
P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,8696.0,11295.643123743474,1065.3099088283002,2599.6431237434736,False,8696.0,9485.994408933766,1234.5812835346217,789.994408933766,-1809.6487148097076,1809.6487148097076,improved_by_broad_training
P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,matern_3_2,Matérn 3/2,8696.0,9599.36398456302,661.2659143473209,903.3639845630205,False,8696.0,9400.118719194059,4534.313292601542,704.1187191940589,-199.24526536896155,199.24526536896155,improved_by_broad_training
P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,matern_5_2,Matérn 5/2,8696.0,9416.452143486258,694.3357353498661,720.4521434862581,False,8696.0,9214.89738784012,3367.218769666039,518.8973878401193,-201.5547556461388,201.5547556461388,improved_by_broad_training
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,isotropic_rbf,Isotropic RBF,4840.0,8644.35054492685,5891.906341923051,3804.3505449268505,False,4840.0,13767.117038100692,14498.174472527695,8927.117038100692,5122.766493173842,-5122.766493173842,worsened_by_broad_training
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,4840.0,14328.668524470377,4374.851348052932,9488.668524470377,False,4840.0,11912.260016380656,11155.406954501506,7072.260016380656,-2416.4085080897203,2416.4085080897203,improved_by_broad_training
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,matern_3_2,Matérn 3/2,4840.0,5094.926866335723,3005.461785670171,254.9268663357234,False,4840.0,11572.867060830635,14537.553355382133,6732.867060830635,6477.940194494911,-6477.940194494911,worsened_by_broad_training
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,matern_5_2,Matérn 5/2,4840.0,5881.911156896829,4038.770210761457,1041.9111568968292,False,4840.0,12399.912217393103,14421.148737564208,7559.912217393103,6518.001060496274,-6518.001060496274,worsened_by_broad_training
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,isotropic_rbf,Isotropic RBF,21999.0,17839.670421459792,3358.7806894712376,4159.329578540208,False,21999.0,19065.838274045058,8136.145445182711,2933.161725954942,-1226.1678525852658,1226.1678525852658,improved_by_broad_training
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,21999.0,22603.733227244917,1493.6004548753265,604.7332272449166,False,21999.0,21116.278067929896,2584.565861090825,882.7219320701042,277.9887048251876,-277.9887048251876,worsened_by_broad_training
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,matern_3_2,Matérn 3/2,21999.0,19823.195662005815,1808.6375475522807,2175.8043379941846,False,21999.0,20381.17108028668,11018.75776934229,1617.82891971332,-557.9754182808647,557.9754182808647,improved_by_broad_training
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,matern_5_2,Matérn 5/2,21999.0,19238.715188958355,2246.406726460203,2760.2848110416453,False,21999.0,19926.22488105169,9868.64497425835,2072.7751189483097,-687.5096920933356,687.5096920933356,improved_by_broad_training
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,isotropic_rbf,Isotropic RBF,8564.0,9654.328119715246,5308.597970669345,1090.3281197152464,False,8564.0,15315.226810023953,11938.48808837954,6751.226810023953,5660.898690308706,-5660.898690308706,worsened_by_broad_training
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,8564.0,10884.414651593586,3301.911524004017,2320.4146515935863,False,8564.0,7596.040762708966,6338.384762875202,967.9592372910338,-1352.4554143025525,1352.4554143025525,improved_by_broad_training
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,matern_3_2,Matérn 3/2,8564.0,5734.2376702910005,2344.8464105151543,2829.7623297089995,False,8564.0,12028.161159770087,12758.291420130921,3464.1611597700867,634.3988300610872,-634.3988300610872,worsened_by_broad_training
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,matern_5_2,Matérn 5/2,8564.0,5958.697140401104,3231.314817013756,2605.3028595988962,False,8564.0,12612.063153159423,12489.990431113672,4048.0631531594227,1442.7602935605264,-1442.7602935605264,worsened_by_broad_training
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,isotropic_rbf,Isotropic RBF,9653.0,12510.145691785121,521.8915863191278,2857.145691785121,False,9653.0,12916.069090365756,1939.106909248726,3263.069090365756,405.92339858063497,-405.92339858063497,worsened_by_broad_training
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,9653.0,11484.42497904148,1089.18087446041,1831.4249790414797,False,9653.0,11525.125524894916,695.3104916079459,1872.1255248949165,40.70054585343678,-40.70054585343678,worsened_by_broad_training
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,matern_3_2,Matérn 3/2,9653.0,12436.873122151537,713.9729955300162,2783.8731221515372,False,9653.0,12339.48455751671,5646.416180533964,2686.484557516709,-97.38856463482807,97.38856463482807,improved_by_broad_training
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,matern_5_2,Matérn 5/2,9653.0,12623.319752470354,638.3557192552696,2970.3197524703537,False,9653.0,12704.649451547837,4055.128907097368,3051.649451547837,81.32969907748338,-81.32969907748338,worsened_by_broad_training
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,isotropic_rbf,Isotropic RBF,9719.0,5650.358286045923,2307.9788228276566,4068.641713954077,False,9719.0,8595.011297834888,5384.849102011026,1123.988702165112,-2944.653011788965,2944.653011788965,improved_by_broad_training
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,9719.0,8187.99049918661,2276.9591376762646,1531.0095008133903,False,9719.0,6769.775655032474,2181.854433001161,2949.224344967526,1418.2148441541358,-1418.2148441541358,worsened_by_broad_training
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,matern_3_2,Matérn 3/2,9719.0,8076.648306097164,1599.1317588502775,1642.351693902836,False,9719.0,13831.049454354652,9292.206533591645,4112.049454354652,2469.697760451816,-2469.697760451816,worsened_by_broad_training
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,matern_5_2,Matérn 5/2,9719.0,6987.432060807407,1885.6204990845101,2731.5679391925933,False,9719.0,12419.522186402392,8105.379619575267,2700.5221864023915,-31.045752790201732,31.045752790201732,improved_by_broad_training
P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,isotropic_rbf,Isotropic RBF,13785.0,11020.768926626853,308.589545217458,2764.2310733731465,False,13785.0,10470.329867451113,1522.2238512324896,3314.6701325488866,550.4390591757401,-550.4390591757401,worsened_by_broad_training
P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,13785.0,11079.643567289193,459.8406381574991,2705.356432710807,False,13785.0,11337.291100310897,378.1923763447372,2447.7088996891034,-257.64753302170357,257.64753302170357,improved_by_broad_training
P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,matern_3_2,Matérn 3/2,13785.0,10918.639066020698,462.2024338329799,2866.360933979302,False,13785.0,10521.111916578688,4227.062470473169,3263.8880834213123,397.52714944201034,-397.52714944201034,worsened_by_broad_training
P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,matern_5_2,Matérn 5/2,13785.0,11023.600463094637,409.1023928474305,2761.3995369053628,False,13785.0,10527.601146733483,2976.985237134932,3257.398853266517,495.99931636115434,-495.99931636115434,worsened_by_broad_training
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,isotropic_rbf,Isotropic RBF,17386.0,17035.91067402121,8082.7310731718,350.08932597879175,False,17386.0,58980.95083626305,16843.70384083713,41594.95083626305,41244.86151028426,-41244.86151028426,worsened_by_broad_training
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,17386.0,14930.392742303353,2095.379353696938,2455.607257696647,False,17386.0,63742.41831602276,13414.619093210978,46356.41831602276,43900.811058326115,-43900.811058326115,worsened_by_broad_training
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,matern_3_2,Matérn 3/2,17386.0,18013.186422253144,4061.219012118967,627.186422253144,False,17386.0,53971.59081687046,15274.281470140877,36585.59081687046,35958.40439461732,-35958.40439461732,worsened_by_broad_training
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,matern_5_2,Matérn 5/2,17386.0,17685.526901707086,5730.319069217532,299.5269017070859,False,17386.0,55856.19252190225,15657.37741027631,38470.19252190225,38170.66562019517,-38170.66562019517,worsened_by_broad_training
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,isotropic_rbf,Isotropic RBF,23150.0,20934.162905701574,5188.346600454591,2215.8370942984257,False,23150.0,16247.1881721815,11140.225434929895,6902.811827818499,4686.974733520074,-4686.974733520074,worsened_by_broad_training
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,23150.0,23861.961713184173,925.5623108137355,711.9617131841733,False,23150.0,20209.094735410803,13578.674312073312,2940.905264589197,2228.9435514050238,-2228.9435514050238,worsened_by_broad_training
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,matern_3_2,Matérn 3/2,23150.0,22906.231736893104,2423.290385091172,243.76826310689648,False,23150.0,25759.560788145318,11926.320382292217,2609.560788145318,2365.7925250384214,-2365.7925250384214,worsened_by_broad_training
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,matern_5_2,Matérn 5/2,23150.0,22532.49348390135,3353.379027839936,617.5065160986487,False,23150.0,22545.406743133506,11545.561764487691,604.5932568664939,-12.913259232154815,12.913259232154815,improved_by_broad_training
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,isotropic_rbf,Isotropic RBF,10686.0,15376.14966830532,8008.850566414055,4690.149668305319,False,10686.0,24386.24512849139,18827.04648250901,13700.245128491391,9010.095460186072,-9010.095460186072,worsened_by_broad_training
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,10686.0,12754.376530597052,1566.4788016498285,2068.376530597052,False,10686.0,26366.8352983337,19037.2667244546,15680.835298333699,13612.458767736647,-13612.458767736647,worsened_by_broad_training
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,matern_3_2,Matérn 3/2,10686.0,10657.859448121186,4302.098769028393,28.14055187881422,False,10686.0,18958.841892948167,17288.684840988048,8272.841892948167,8244.701341069353,-8244.701341069353,worsened_by_broad_training
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,matern_5_2,Matérn 5/2,10686.0,11736.690585412609,5839.230386415739,1050.690585412609,False,10686.0,20511.696784248346,17772.737144569743,9825.696784248346,8775.006198835737,-8775.006198835737,worsened_by_broad_training
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,isotropic_rbf,Isotropic RBF,21148.0,19625.789796184938,7550.020908707403,1522.2102038150624,False,21148.0,35789.04685166242,17210.741264990458,14641.046851662417,13118.836647847354,-13118.836647847354,worsened_by_broad_training
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,21148.0,20527.30633960413,1093.4288345998605,620.6936603958711,False,21148.0,25518.77521803431,15921.158170535695,4370.775218034309,3750.0815576384375,-3750.0815576384375,worsened_by_broad_training
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,matern_3_2,Matérn 3/2,21148.0,20785.94615522692,4159.656518399393,362.0538447730796,False,21148.0,37766.40316749881,16111.620098701598,16618.403167498807,16256.349322725728,-16256.349322725728,worsened_by_broad_training
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,matern_5_2,Matérn 5/2,21148.0,20341.459478865025,5478.750341111541,806.5405211349753,False,21148.0,36940.90396265142,16407.97452284669,15792.90396265142,14986.363441516445,-14986.363441516445,worsened_by_broad_training
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,isotropic_rbf,Isotropic RBF,42436.0,18535.391390710844,7885.924009040326,23900.608609289156,False,42436.0,42871.21595501534,20463.275610325923,435.2159550153374,-23465.39265427382,23465.39265427382,improved_by_broad_training
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,42436.0,34464.78617071585,1566.2816620591236,7971.213829284148,False,42436.0,31891.861707929558,20510.93774914406,10544.138292070442,2572.9244627862936,-2572.9244627862936,worsened_by_broad_training
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,matern_3_2,Matérn 3/2,42436.0,31446.78404884608,5142.5927470324805,10989.215951153921,False,42436.0,49259.993552505235,18818.00764814207,6823.993552505235,-4165.222398648686,4165.222398648686,improved_by_broad_training
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,matern_5_2,Matérn 5/2,42436.0,26624.94245308179,6579.326786975466,15811.057546918211,False,42436.0,47368.37362410978,19417.158531790017,4932.3736241097795,-10878.683922808432,10878.683922808432,improved_by_broad_training
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,isotropic_rbf,Isotropic RBF,11588.0,15096.596486429191,7762.703002623174,3508.596486429191,False,11588.0,24936.548023966756,13304.829642039358,13348.548023966756,9839.951537537565,-9839.951537537565,worsened_by_broad_training
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,ard_rbf,ARD RBF — Automatic Relevance Determination RBF,11588.0,10296.647125392043,1713.3966150867807,1291.3528746079573,False,11588.0,26249.91068460304,13259.885076013494,14661.91068460304,13370.557809995084,-13370.557809995084,worsened_by_broad_training
