partition,experiment_name,labelled_frame_count,distinct_label_count,label_change_count,collapsed_label_sequence,collapsed_physical_sequence,first_physical_label,last_physical_label,has_conduction,has_keyhole,first_conduction_frame_index,first_conduction_timestep,first_keyhole_frame_index,first_keyhole_timestep,last_keyhole_frame_index,last_keyhole_timestep,keyhole_frame_count,relevant_physical_frame_count,keyhole_fraction_of_relevant_physical_frames,keyhole_segment_count,maximum_keyhole_segment_frames,keyhole_transient_by_sequence,keyhole_persistent_to_last_physical_frame,repeated_keyhole_episodes,time_conversion_validated,label_sequence_sha256
new-data,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,154,4,4,Initial Emptiness -> Forming Phase -> Keyhole -> Forming Phase -> Conduction,Forming Phase -> Keyhole -> Forming Phase -> Conduction,Forming Phase,Conduction,True,True,96.0,72551.0,78.0,58941.0,84.0,63477.0,7,116,0.0603448275862069,1,7,True,False,False,False,5e88cc2c47639ab386ca35e7b74d959a41f66472afff6b0702052dd64253cdac
new-data,P-213p315910834_VX-0p426447159191_LS-8p60684535809e-05_ST-346p722503996_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13123525366e-05_H-6aeda8a35c,185,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,82.0,51666.0,,,,,0,153,0.0,0,0,False,False,False,False,9ecf53c74c3f6b2a2916a42d08e8d7ef7a6510b1b0c4b5ef62b375b411b7497e
new-data,P-217p682945702_VX-0p631899079757_LS-7p17459883069e-05_ST-324p134516573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p63432129838e-06_H-7c2e16b959,275,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,108.0,46207.0,,,,,0,214,0.0,0,0,False,False,False,False,dfe612d71b5e29feec304cd6eb3a9f198ca2851e63633ec8f99e660d548605ac
new-data,P-222p079289377_VX-0p741891960581_LS-8p7279944479e-05_ST-335p366959171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p50245704137e-06_H-0f2c16c7e5,321,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,78.0,28968.0,,,,,0,214,0.0,0,0,False,False,False,False,684bb43627e674387e905276873854a534d3aa8478a6a7d50d8036d95bc0ef21
new-data,P-225p007853492_VX-0p825221323097_LS-8p70957490335e-05_ST-338p940755161_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p84585064393e-06_H-c2c7cd9590,356,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,79.0,25719.0,,,,,0,214,0.0,0,0,False,False,False,False,1af95d55cb94f52a2a52a0210f5babf7d7e68693281c42ee027d33a93831ca83
new-data,P-227p095146149_VX-0p485569900572_LS-4p61845747353e-05_ST-309p475761642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p93496630935e-06_H-c5f6eebf67,213,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,70.0,38259.0,212.0,115599.0,143,177,0.807909604519774,1,143,False,True,False,False,ac1a36bd155221d11c3a14ae733639fce34c560051d863fe41e40fb3185914a2
new-data,P-230p324353521_VX-0p227660683076_LS-8p68191306555e-05_ST-386p564919231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p11899592755e-05_H-0602c4a780,101,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,70.0,81641.0,,,,,0,69,0.0,0,0,False,False,False,False,ae3d12f17b9ba6d868fd6d85267e38651eecebd5033545b3e78bc91559084734
new-data,P-231p081894821_VX-0p850370876493_LS-5p5190986405e-05_ST-302p777484886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67296074733e-06_H-179e4a5e71,364,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,105.0,34014.0,,,,,0,207,0.0,0,0,False,False,False,False,8b2e8ec6ddfaf08a97410800a71f73b70108fd906376a70600034960c549e43e
new-data,P-233p106311211_VX-0p310101846937_LS-6p6327379673e-05_ST-336p786172861_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p55565684328e-05_H-add9572a86,136,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,77.0,65924.0,,,,,0,101,0.0,0,0,False,False,False,False,d85f7e080d8973d12c3884b2fe1df52a3ce93319a6c0b40bc3c186b78af4209c
new-data,P-233p11801175_VX-0p947725383123_LS-6p63357513021e-05_ST-310p062780041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p09020934642e-06_H-1d842653b1,408,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,107.0,30797.0,,,,,0,211,0.0,0,0,False,False,False,False,54eff0939dd8437f6b7b5c2390e641d064e469e282bf79517f79eed6a4b21a11
new-data,P-233p918914285_VX-0p55009860706_LS-6p76633993968e-05_ST-363p156889773_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76955611431e-06_H-9f078c62f6,240,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,83.0,40528.0,,,,,0,206,0.0,0,0,False,False,False,False,6d3492f2eb6dfa3bc3ba98f1f83878afd7e368867ca9047a2f9897452160badb
new-data,P-236p369825033_VX-0p606859942193_LS-6p45901770765e-05_ST-328p218563755_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p94931460723e-06_H-0e4c2fc094,266,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,114.0,49865.0,,,,,0,210,0.0,0,0,False,False,False,False,da01f11e9bccf267aa5cf8a2d41277c77c99a00791778bdc8d3d24e75cd82b94
new-data,P-238p364831187_VX-0p683428278389_LS-5p30391716287e-05_ST-377p396343519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p05870792234e-06_H-1d842653b1,298,4,4,Forming Phase -> Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,116.0,45441.0,,,,,0,212,0.0,0,0,False,False,False,False,e1e8e71114b5ca9788b948bb9973ae1b468f49bc296880a5559562887fe0654f
new-data,P-240p986949999_VX-0p621810109213_LS-6p5255993688e-05_ST-389p31118835_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p75818940789e-06_H-377b770359,268,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,109.0,48239.0,,,,,0,212,0.0,0,0,False,False,False,False,bb00cc7fc613df77e5fc19150145866bc238fabe41440bab0d2807a179b6f514
new-data,P-241p526098173_VX-0p390351171714_LS-7p60309896784e-05_ST-322p459160533_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23584119956e-05_H-0e4c2fc094,168,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,76.0,53725.0,,,,,0,139,0.0,0,0,False,False,False,False,deeb090a0d19e16e3b6f0babb4b12cbf5f8c6c8c13249daec28345c400819888
new-data,P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1,321,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,88.0,31890.0,,,,,0,211,0.0,0,0,False,False,False,False,e7a33064411b6e3e7f189e88d254ef377dcb9e389b9dbb8dd0c6b8ac874c8859
new-data,P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,278,5,6,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Scanning Stopped,Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,80.0,33874.0,79.0,33461.0,90.0,38009.0,4,215,0.018604651162790697,2,3,True,False,True,False,2798c61f7d140f0c3e935928d6e012f1d63895bb8d275fb529e927cc62e779ce
new-data,P-250p363893775_VX-0p962117015407_LS-8p16921850603e-05_ST-395p976068127_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01406848207e-06_H-0f2c16c7e5,416,5,5,Forming Phase -> Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,102.0,28679.0,,,,,0,224,0.0,0,0,False,False,False,False,73a9bf2607e0e0598c813aa44740e452a0fd79588e0e07cec23bfd2dc6669bb7
new-data,P-250p760727959_VX-0p576945875618_LS-7p55521762294e-05_ST-375p926323236_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p36147861851e-06_H-a88ac79600,252,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,79.0,36799.0,,,,,0,214,0.0,0,0,False,False,False,False,d962666c17fba18b84606f6b54c2fadfe732ff28f1c779f54ecbfb9fa6420de1
new-data,P-251p6022239_VX-0p703685008905_LS-6p09329521029e-05_ST-391p344263507_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p85551140349e-06_H-0e4c2fc094,306,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,111.0,42622.0,,,,,0,216,0.0,0,0,False,False,False,False,4b5a716b8b585dd58028ec481583d02f1328a8ae809961c6ac631222f1c06367
new-data,P-252p710023356_VX-0p579349155213_LS-8p35702038612e-05_ST-362p250166341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32679319476e-06_H-1d842653b1,253,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,113.0,52235.0,,,,,0,214,0.0,0,0,False,False,False,False,5f8535e0975154587d0cbb4e04a589e4477a5821b6e8dcb264fbaff8c970effc
new-data,P-255p411547814_VX-0p885409904065_LS-6p83114026847e-05_ST-348p701073765_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p44846017745e-06_H-89021150a8,387,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,109.0,32667.0,,,,,0,221,0.0,0,0,False,False,False,False,dac9f91f3f2d1501ab399590a388d858b0d56f8311cbd713c07a9a54a936fa83
new-data,P-255p66284442_VX-0p61175678634_LS-8p38548151022e-05_ST-392p782565278_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p88568383831e-06_H-1d842653b1,265,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,107.0,47729.0,,,,,0,220,0.0,0,0,False,False,False,False,54343c13d56865276d22529296fbc875358cb134b4fa7a2f528f8fb2afb87eb0
new-data,P-256p84590034_VX-0p686841697171_LS-8p87652204691e-05_ST-323p817390946_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0236280396e-06_H-27614c4053,297,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,104.0,40961.0,,,,,0,223,0.0,0,0,False,False,False,False,ec4682be748e7ea2c92b4a77b66130a0dde827a8c040e726eac0ad885f8c60b1
new-data,P-258p098094226_VX-0p965907163653_LS-4p72561688305e-05_ST-378p378118453_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99439364832e-06_H-985b11a49e,411,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,114.0,32142.0,,,,,0,215,0.0,0,0,False,False,False,False,6d382d53c698ec1b47b140b19aa7bc2e9f6261c677bc93221ee6842e108396f6
new-data,P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780,165,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,101.0,71555.0,,,,,0,130,0.0,0,0,False,False,False,False,4491e4575a731574624318b98ad584b78017ddc66c1f4327ace27df8b9970849
new-data,P-261p886347681_VX-0p412060740992_LS-8p23359668267e-05_ST-378p690023731_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17073045867e-05_H-0e4c2fc094,179,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,102.0,67009.0,,,,,0,150,0.0,0,0,False,False,False,False,c1952d295b3b390cf7770e6ac3cbfe102471fcab746ca66d66a1403c7a9d38b0
new-data,P-263p723264659_VX-0p501861307944_LS-7p03164616445e-05_ST-399p080626763_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p61245771821e-06_H-1d842653b1,220,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,90.0,47602.0,,,,,0,186,0.0,0,0,False,False,False,False,49970d6981cdc1e081bcc8287c0ae3266b40be65e7f5c9b7e3a9507d76ccd4a3
new-data,P-264p370573209_VX-0p395776293281_LS-4p78236029631e-05_ST-378p311267492_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21890085003e-05_H-985b11a49e,172,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,63.0,43592.0,171.0,115599.0,109,139,0.7841726618705036,1,109,False,True,False,False,c0a5257ffc863fcfd757db89f3b5bffebf0028f47812d782a034c12a896ba5eb
new-data,P-265p432977562_VX-0p293015283246_LS-7p41925746724e-05_ST-326p902943993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64637166689e-05_H-1d842653b1,129,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,81.0,73396.0,,,,,0,96,0.0,0,0,False,False,False,False,70f6bc3bd107e52a92f1690c57a7f066239081590c65cd609e019ee47817afd8
new-data,P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,212,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,90.0,49425.0,,,,,0,178,0.0,0,0,False,False,False,False,4328a57af9c4a77a7b691896bb1a2b6cc06b03fe2f1839b0606f1872b3b1c133
new-data,P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094,322,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,102.0,36977.0,,,,,0,218,0.0,0,0,False,False,False,False,c7a69293c51f93e405a9f412d2807d7ff062e0933060d089d1e63ec7576d9cf1
new-data,P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,220,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,66.0,35644.0,219.0,115599.0,154,185,0.8324324324324325,1,154,False,True,False,False,b18a39b7fbf6644859a1c7fbefcd2d5105ab55edc4b12b9a41ac668772beea5e
new-data,P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141,409,5,5,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped -> Initial Emptiness,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,89.0,25362.0,,,,,0,214,0.0,0,0,False,False,False,False,db9fb5ac695fdb3d570d75905956e5e4f9f90ed0977d650664861857cb1f5cfe
new-data,P-273p444240295_VX-0p704920639812_LS-6p35261824567e-05_ST-347p093922324_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84349461565e-06_H-1d842653b1,306,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,110.0,42170.0,,,,,0,219,0.0,0,0,False,False,False,False,f686b3c621fb0ad11e93587bc575ee9a7c394c1c439015f6ec30801ac87a5e2e
new-data,P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,146,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,62.0,49692.0,145.0,115599.0,84,110,0.7636363636363637,1,84,False,True,False,False,4eb465a48be08c26b3d8a504b6cd6fe0563d0b4658136682af0e26b838c07415
new-data,P-279p19481345_VX-0p961152667742_LS-7p84955743249e-05_ST-372p579911887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01909921797e-06_H-6ea4fcc339,416,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,116.0,32577.0,,,,,0,221,0.0,0,0,False,False,False,False,4b59e03dc961e67e663ebd0cc579be16c781cbba77707ed3a1d7fa383c8d6b76
new-data,P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,236,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,71.0,35124.0,235.0,115599.0,165,200,0.825,1,165,False,True,False,False,7ace5d307970b51d0ec4c5ac88956af4bd84694ea061af6d1ccce85df4616e0e
new-data,P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,159,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,91.0,66625.0,,,,,0,126,0.0,0,0,False,False,False,False,d91a758adca43217d6a2cd2534a9f4517e5c631febf44960b724fc02542b9b9c
new-data,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,243,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,118.0,56989.0,,,,,0,208,0.0,0,0,False,False,False,False,80e15d99c782b6a8438c238f90cb5a7c7b175bcf552fc31050171884b047285c
new-data,P-293p577290228_VX-0p952339824621_LS-7p01980103413e-05_ST-347p682708595_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06554538443e-06_H-1d842653b1,413,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,84.0,23680.0,,,,,0,219,0.0,0,0,False,False,False,False,e86b6d5849c0d83f8b988784a79fd95192f981d654262f5ba044c2ca0f1592bc
new-data,P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7,183,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,69.0,44789.0,182.0,115599.0,114,151,0.7549668874172185,1,114,False,True,False,False,5b2400a536bd37b8de8fad43487b0bdba82fcb450f62eebb27b36c4360244b12
new-data,P-307p26373251_VX-0p980958450675_LS-7p64412572662e-05_ST-372p845922747_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91776241868e-06_H-0e4c2fc094,428,5,5,Forming Phase -> Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,150.0,40584.0,,,,,0,224,0.0,0,0,False,False,False,False,eb9578551682cd16e6e6009120a6df2e6d0a3ada1f05efaeaa33fb86533436a0
new-data,P-307p533441342_VX-0p76958695679_LS-6p29715413405e-05_ST-358p843506265_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p26845421489e-06_H-0602c4a780,336,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,86.0,29995.0,,,,,0,213,0.0,0,0,False,False,False,False,60f52d93e75f584a8dca045cdb3da5f624dd0e38270b3e03b503d857c800e5b5
new-data,P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,114,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,66.0,67723.0,,,,,0,84,0.0,0,0,False,False,False,False,996e54dc4910f31e6aac6f92e1ee2efc7e9255d3c27eb06be929a1ef7c115c51
new-data,P-310p791038761_VX-0p793031296086_LS-6p97064070297e-05_ST-311p244290057_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p08314025792e-06_H-9f078c62f6,345,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,71.0,24087.0,,,,,0,216,0.0,0,0,False,False,False,False,cb8991f7953c06462c12bc668219846b83a3a9c4e57d6d15b50b084839a85bd4
new-data,P-311p847977036_VX-0p831533579891_LS-6p59632228328e-05_ST-369p023839283_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80147419139e-06_H-0602c4a780,358,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,78.0,25843.0,,,,,0,210,0.0,0,0,False,False,False,False,f29a67ea45a423d81a5d4e5c121c0298a0dab8c6d2d8bb11b1e9d160e7e2039a
new-data,P-319p96920879_VX-0p866402209965_LS-6p35942162539e-05_ST-320p061265262_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56799203364e-06_H-560be51b32,377,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,77.0,24191.0,,,,,0,210,0.0,0,0,False,False,False,False,02bd0ba003ca08ed7e48c33b39dcb70145e64d756b5392cb26cd527b794cf165
new-data,P-323p763442528_VX-0p850556183123_LS-6p97450047543e-05_ST-350p102665969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67172480635e-06_H-fe613e406c,369,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,121.0,38379.0,,,,,0,218,0.0,0,0,False,False,False,False,6bda078e8f9fb5d88f26e1b8e9c1aee458a3d1633518abb480eb0ff8210e59af
new-data,P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3,278,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,86.0,36517.0,,,,,0,209,0.0,0,0,False,False,False,False,e84344fe0495e47171cab68ab4d463959e93c737d849372150ecb5a7a5db7c47
new-data,P-326p931045044_VX-0p255856443683_LS-6p48737236991e-05_ST-399p817710522_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p88547942494e-05_H-9cf0389d20,113,4,3,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction,Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,92.0,95481.0,65.0,67449.0,91.0,94443.0,27,81,0.3333333333333333,1,27,True,False,False,False,fb6f9d73e1137ca91a7aa2ebb7e5f7d4b18949079f67265cc74a45c292256d7a
new-data,P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,326,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,131.0,46558.0,,,,,0,218,0.0,0,0,False,False,False,False,f510887e25ba3f389b3605f4232cad41c734d8f7383ba8c77c0f3ecdce8d59eb
new-data,P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,233,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,78.0,39288.0,,,,,0,203,0.0,0,0,False,False,False,False,88cf40d05d7d300eba4a7c6222a092b86800ed8b01b369164c40b7d099789fd1
new-data,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,375,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,111.0,34371.0,,,,,0,206,0.0,0,0,False,False,False,False,55e635fe5f16d66d69c4a33501584784bcda9bee123154254464b0af9f6cee2f
