benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,budget,global_error,uncertainty_region_fraction,integrated_bernoulli_uncertainty,fit_time_seconds,near_boundary_error_q10,near_boundary_test_size_q10,uncertainty_region_fraction_q10,integrated_bernoulli_uncertainty_q10,near_boundary_error_q20,near_boundary_test_size_q20,uncertainty_region_fraction_q20,integrated_bernoulli_uncertainty_q20,near_boundary_error_q30,near_boundary_test_size_q30,uncertainty_region_fraction_q30,integrated_bernoulli_uncertainty_q30
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,16,0.11375,0.85725,0.16842054232169898,0.045891599998867605,0.4575,400,0.87,0.1677109045238085,0.3675,800,0.88125,0.17267080365613866,0.28833333333333333,1200,0.8916666666666667,0.1770523690176055
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,17,0.11375,0.82675,0.1540227635537487,0.04658530000051542,0.4575,400,0.8625,0.15975986633052552,0.375,800,0.87125,0.16457256706885132,0.2916666666666667,1200,0.88,0.16913290366698472
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,18,0.11525,0.804,0.14735915638079455,0.04878400000052352,0.46,400,0.8625,0.1528861230856506,0.37375,800,0.8675,0.15770893328152066,0.2941666666666667,1200,0.8725,0.16233133768936786
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,19,0.11575,0.774,0.13852302409807457,0.054553199999645585,0.4575,400,0.85,0.14811428149410275,0.37375,800,0.855,0.15282186698247757,0.295,1200,0.8625,0.1575335408906956
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,20,0.12,0.823,0.15983501043614715,0.05854189999990922,0.4625,400,0.8625,0.16741589988854444,0.375,800,0.88,0.1727698309857235,0.30083333333333334,1200,0.89,0.17809079259229346
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,21,0.1165,0.812,0.15632458171930158,0.07823639999878651,0.4575,400,0.8625,0.16549225483822558,0.36625,800,0.87625,0.17079026099103545,0.29083333333333333,1200,0.8866666666666667,0.1760939887351549
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,22,0.1135,0.79925,0.14795912785233958,0.08990390000144544,0.455,400,0.8625,0.16027115504243278,0.3725,800,0.87375,0.1640932376596405,0.28833333333333333,1200,0.885,0.16865891077072756
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,23,0.113,0.7955,0.14361743365195598,0.08611550000023271,0.45,400,0.8625,0.16023976606793983,0.37,800,0.87375,0.16405997178839052,0.2866666666666667,1200,0.885,0.16863780468086187
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,24,0.11375,0.75975,0.1349037811235515,0.08478660000037053,0.455,400,0.85,0.15629697505106716,0.36875,800,0.86125,0.16001781830134157,0.2841666666666667,1200,0.8716666666666667,0.164708539421845
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,25,0.114,0.7465,0.13122331342925592,0.05322829999931855,0.455,400,0.8425,0.15267032845092512,0.37,800,0.85,0.15612363503286728,0.285,1200,0.8608333333333333,0.16091102884976233
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,26,0.11525,0.728,0.12417095687961666,0.054173299999092706,0.4475,400,0.815,0.14226545216482894,0.36875,800,0.7975,0.14012250232917334,0.285,1200,0.8108333333333333,0.1437066951952182
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,27,0.10425,0.7315,0.12374139039588974,0.05439959999966959,0.445,400,0.825,0.14536902897664886,0.365,800,0.8075,0.14237886678633543,0.2808333333333333,1200,0.8183333333333334,0.14613563578459035
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,28,0.10425,0.71225,0.1182222854066569,0.05466789999991306,0.4425,400,0.8075,0.1409081183768159,0.365,800,0.79,0.13801724346350724,0.28,1200,0.805,0.14174363350342847
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,29,0.1025,0.705,0.11554332381712437,0.05552490000081889,0.435,400,0.8,0.1392943727495503,0.36,800,0.78375,0.1368461383500412,0.27666666666666667,1200,0.7991666666666667,0.1403825896203463
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,30,0.1025,0.68275,0.10977651569381724,0.05576450000080513,0.435,400,0.7925,0.13790877575312563,0.36,800,0.7725,0.1334602579172205,0.27666666666666667,1200,0.7733333333333333,0.1311541104508577
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,31,0.10125,0.66125,0.10552204141016854,0.05906390000018291,0.4275,400,0.7825,0.1335114213657051,0.35875,800,0.7625,0.12943854211963887,0.2775,1200,0.765,0.1271796212924334
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,32,0.1,0.62975,0.10017012794009714,0.06492460000117717,0.425,400,0.7625,0.13143410906277125,0.35375,800,0.7475,0.12732160536325712,0.2733333333333333,1200,0.7525,0.12474869931683243
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,33,0.0955,0.61825,0.09823726206131245,0.06716779999987921,0.4225,400,0.7625,0.13251035183764218,0.35,800,0.745,0.12799768407720158,0.265,1200,0.7508333333333334,0.1251528646304718
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,34,0.09525,0.601,0.09553370960103445,0.06850889999986975,0.4225,400,0.75,0.1289568403803604,0.35,800,0.72625,0.1242678251064202,0.2658333333333333,1200,0.7333333333333333,0.12143298601378189
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,35,0.094,0.58275,0.09286273744332656,0.07510159999947064,0.4225,400,0.7325,0.12733090541775904,0.35,800,0.70375,0.12205134250077966,0.26416666666666666,1200,0.7091666666666666,0.11828241194697085
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,36,0.094,0.56775,0.08843561695213534,0.07565819999945234,0.42,400,0.73,0.12694979759534877,0.34625,800,0.69875,0.12161375240875341,0.2625,1200,0.7058333333333333,0.11761803926784686
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,37,0.095,0.56025,0.08679538105343944,0.08073240000157966,0.43,400,0.705,0.11648152964383733,0.3275,800,0.67375,0.107357300693206,0.24916666666666668,1200,0.675,0.10368425779066025
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,38,0.08975,0.53725,0.08085688445898863,0.07408640000176092,0.425,400,0.71,0.11798538841534331,0.31625,800,0.67,0.10723417181081557,0.23916666666666667,1200,0.6741666666666667,0.10128244607549573
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,39,0.092,0.53075,0.08082273652067522,0.09692399999948975,0.4275,400,0.705,0.11667346270963717,0.31875,800,0.66,0.10644877282216751,0.24333333333333335,1200,0.6558333333333334,0.10051462382471396
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,40,0.092,0.53725,0.08181308345105023,0.09013670000058482,0.4225,400,0.69,0.11109727877312155,0.31375,800,0.64625,0.10279074947708723,0.24083333333333334,1200,0.6475,0.09783083334876574
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,41,0.0895,0.52,0.07733379110563648,0.09321369999997842,0.4175,400,0.7,0.11361022799669143,0.305,800,0.6475,0.10406461908874012,0.23333333333333334,1200,0.6241666666666666,0.09681734074492968
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,42,0.096,0.606,0.09408735126948603,0.0751378000004479,0.435,400,0.735,0.11838836106676873,0.33,800,0.69875,0.11295406971501777,0.25166666666666665,1200,0.6933333333333334,0.10947388960875304
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,43,0.09675,0.593,0.09212341865723248,0.07778130000042438,0.435,400,0.7325,0.11677808519644159,0.33125,800,0.69,0.11143093062580262,0.25416666666666665,1200,0.685,0.1079568666353965
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,44,0.09675,0.58075,0.09065616248850307,0.08627630000046338,0.435,400,0.695,0.11550190020748943,0.33125,800,0.675,0.11058049940652047,0.25416666666666665,1200,0.6725,0.10657654363476317
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,45,0.10425,0.5695,0.08985078614825275,0.08223139999972773,0.4475,400,0.665,0.1077790606358785,0.35625,800,0.64875,0.10391329082058261,0.2733333333333333,1200,0.6508333333333334,0.10194465286843443
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,46,0.10275,0.59175,0.09363850296086045,0.09474969999973837,0.4475,400,0.7,0.11337839003043054,0.34625,800,0.68,0.10935157132252417,0.2633333333333333,1200,0.6775,0.10739254336764326
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,47,0.1,0.58225,0.08923410949175477,0.0742298999994091,0.445,400,0.7025,0.11360824837515635,0.3425,800,0.6825,0.1097906280529714,0.2608333333333333,1200,0.6808333333333333,0.10770325434746257
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,48,0.101,0.5635,0.08754574682385413,0.07324030000017956,0.4475,400,0.695,0.11232243611613757,0.3475,800,0.67375,0.10847180693419396,0.26416666666666666,1200,0.675,0.10650345278107264
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,49,0.11425,0.5535,0.08475335326007039,0.07506039999861969,0.4525,400,0.6525,0.09715189697957591,0.36875,800,0.63625,0.09667208702219864,0.2916666666666667,1200,0.6475,0.09706847928528801
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,50,0.114,0.54225,0.08321039208034645,0.07261790000120527,0.4525,400,0.64,0.09581323008840201,0.37,800,0.6275,0.0953879683953199,0.29083333333333333,1200,0.6391666666666667,0.0957118761641714
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,6,0.251,0.971,0.2221414577344391,0.04530669999985548,0.4875,400,0.94,0.2007275784556291,0.41375,800,0.93875,0.20275076444433307,0.3625,1200,0.9533333333333334,0.2095578199780207
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,7,0.23025,0.969,0.22071007223380432,0.05526250000002619,0.4875,400,0.94,0.20069232437522178,0.41375,800,0.93875,0.20271860539270092,0.3625,1200,0.9533333333333334,0.20952798866007347
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,8,0.24575,0.967,0.2184150335800493,0.0471360999999888,0.4875,400,0.9275,0.19392096952486443,0.42625,800,0.92875,0.19637048413851088,0.38666666666666666,1200,0.9466666666666667,0.20434748871798644
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,9,0.223,0.96275,0.21570731814600067,0.04073020000032557,0.485,400,0.9275,0.1938715997447301,0.4225,800,0.9225,0.1938930439333032,0.36583333333333334,1200,0.9333333333333333,0.19734211910999377
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,10,0.19975,0.957,0.2108240212777785,0.041095700000369106,0.475,400,0.9275,0.19388921606899637,0.40625,800,0.9225,0.1938923143596076,0.3466666666666667,1200,0.9333333333333333,0.19729731315671056
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,11,0.19975,0.9535,0.20888130920187364,0.04132229999959236,0.475,400,0.9275,0.19387393628006436,0.40625,800,0.9225,0.1938774292621127,0.3466666666666667,1200,0.9333333333333333,0.19728139836587483
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,12,0.1435,0.949,0.20464480415435252,0.04174560000137717,0.4625,400,0.9275,0.19378127575605006,0.3875,800,0.9225,0.19322448403029732,0.325,1200,0.9333333333333333,0.19574450469448956
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,13,0.1425,0.94075,0.19947998106852063,0.03807760000017879,0.445,400,0.905,0.18475281194003487,0.3825,800,0.90125,0.18495918566958516,0.31666666666666665,1200,0.9166666666666666,0.1885227969318034
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,14,0.157,0.934,0.19538771481580963,0.08337059999939811,0.465,400,0.9,0.17962184997014055,0.40125,800,0.89375,0.179781056082429,0.3358333333333333,1200,0.9091666666666667,0.18361710667987827
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,15,0.16,0.9295,0.1914510844957836,0.07579360000090674,0.45,400,0.8725,0.16531672554253962,0.37375,800,0.87,0.16705470964362631,0.325,1200,0.8933333333333333,0.17243501663355018
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,16,0.14975,0.9235,0.1863791235045805,0.09093160000156786,0.4525,400,0.875,0.1676503037400813,0.3675,800,0.87125,0.16774287294565432,0.31083333333333335,1200,0.8941666666666667,0.17192691607015725
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,17,0.14325,0.91525,0.1834458060813454,0.0939713000007032,0.4575,400,0.8775,0.16934471186599992,0.37,800,0.86,0.1667315945864935,0.3075,1200,0.8716666666666667,0.1672144792280116
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,18,0.151,0.91025,0.1785820660232339,0.06863890000022366,0.46,400,0.855,0.15849025318885113,0.37875,800,0.84,0.15617410891453912,0.31833333333333336,1200,0.8575,0.15855538532257019
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,19,0.14375,0.906,0.17640687253547105,0.06734739999956219,0.46,400,0.855,0.1584883158802134,0.37875,800,0.84,0.15582296101630633,0.31833333333333336,1200,0.8575,0.1580243602381085
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,20,0.14375,0.90175,0.17312510446566692,0.05445549999967625,0.46,400,0.855,0.15843849447441383,0.37875,800,0.84,0.1557747358735952,0.31833333333333336,1200,0.8575,0.1579738922683292
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,21,0.1395,0.8975,0.17176301069476052,0.04441279999991821,0.46,400,0.8625,0.16035517300585334,0.3725,800,0.84875,0.15737497644378856,0.31166666666666665,1200,0.8625,0.1591376935223873
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,22,0.12375,0.8935,0.16711484465700194,0.04879860000073677,0.45,400,0.8675,0.16273997315310787,0.36,800,0.85125,0.1588259921044325,0.2916666666666667,1200,0.8641666666666666,0.15976605216621104
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,23,0.1215,0.8875,0.16540306450684353,0.041976999998951214,0.4325,400,0.87,0.16185485469326769,0.34875,800,0.845,0.15573767782565903,0.28583333333333333,1200,0.85,0.15447668137516912
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,24,0.10775,0.87575,0.15989904140284408,0.05050720000144793,0.415,400,0.8675,0.1621017390313157,0.33,800,0.845,0.1560423767779118,0.25666666666666665,1200,0.8491666666666666,0.1537843672741766
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,25,0.1005,0.7905,0.13294910910249808,0.05905780000102823,0.39,400,0.83,0.1437227690905722,0.305,800,0.77625,0.13568242693162283,0.24083333333333334,1200,0.7666666666666667,0.13006254934743786
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,26,0.1,0.8525,0.15474538742100988,0.0555222999992111,0.425,400,0.87,0.159441125959453,0.325,800,0.83375,0.15228254526686988,0.25416666666666665,1200,0.8316666666666667,0.1496137836231782
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,27,0.086,0.69325,0.10944404620890719,0.05626029999984894,0.345,400,0.76,0.12272299322363445,0.2775,800,0.67125,0.10785048991855238,0.2175,1200,0.6516666666666666,0.09965722454103312
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,28,0.10475,0.85375,0.1508555610675137,0.0483552999994572,0.4075,400,0.8025,0.14219995424742365,0.33125,800,0.7725,0.13282477993571087,0.26666666666666666,1200,0.7891666666666667,0.13163285445340223
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,29,0.0935,0.84625,0.14883190263745952,0.04609770000024582,0.4025,400,0.8125,0.14769645288879577,0.325,800,0.7725,0.13628208970021954,0.25166666666666665,1200,0.7891666666666667,0.13365783030791034
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,30,0.08975,0.838,0.14495457054451913,0.04912960000001476,0.415,400,0.81,0.14518292549238201,0.33625,800,0.77,0.13379644296122414,0.25666666666666665,1200,0.7833333333333333,0.13170143580650612
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,31,0.10375,0.8595,0.15233420531575712,0.04659500000161643,0.41,400,0.83,0.1511258298405447,0.335,800,0.79875,0.14037674116402035,0.25666666666666665,1200,0.8158333333333333,0.13909116538228722
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,32,0.09775,0.8565,0.14903761973599025,0.05107090000092285,0.4075,400,0.83,0.15079673543043604,0.33375,800,0.79625,0.14002311141160184,0.255,1200,0.8125,0.13865379553469678
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,33,0.08975,0.84,0.14520557667503828,0.05338510000001406,0.4025,400,0.83,0.15191523846938074,0.33125,800,0.8,0.14102924466024486,0.25333333333333335,1200,0.8158333333333333,0.13945902489538545
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,34,0.09375,0.83425,0.1426614948649563,0.05187780000051134,0.415,400,0.825,0.1457216370277597,0.35,800,0.78875,0.1353091082646649,0.26666666666666666,1200,0.8025,0.13496644098665322
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,35,0.10525,0.83175,0.14211238094786086,0.051773099999991246,0.41,400,0.8225,0.13931619514428864,0.3675,800,0.78375,0.1310891517650514,0.285,1200,0.7975,0.1317765337653496
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,36,0.09525,0.82425,0.1393660385704078,0.05541280000034021,0.4075,400,0.8075,0.1358279430904227,0.33375,800,0.77,0.12694877574817784,0.25416666666666665,1200,0.7858333333333334,0.12754716459860757
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,37,0.08825,0.81775,0.13374340806208487,0.05486439999913273,0.405,400,0.805,0.136256542463409,0.3225,800,0.7675,0.1267379475621305,0.2425,1200,0.7825,0.12686603471094304
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,38,0.0955,0.8195,0.13654438057908005,0.053007000000434346,0.4025,400,0.8125,0.1376257081735867,0.32875,800,0.77875,0.12921574459132748,0.245,1200,0.7908333333333334,0.12786643507377696
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,39,0.08875,0.8115,0.13263133793790224,0.05322179999893706,0.4025,400,0.82,0.13836009274540736,0.32875,800,0.78375,0.129764278611661,0.245,1200,0.795,0.12790681747945706
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,40,0.082,0.80325,0.1310782412568297,0.05751779999991413,0.4025,400,0.8075,0.1388817110567785,0.32625,800,0.7775,0.13116776185471013,0.24166666666666667,1200,0.7908333333333334,0.12920315605518345
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,41,0.087,0.79625,0.1302640824795826,0.060088600001108716,0.4225,400,0.79,0.1332937188644568,0.33625,800,0.7625,0.12721528845010052,0.255,1200,0.7791666666666667,0.1262154222577398
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,42,0.07525,0.783,0.1293049753159316,0.05733870000040042,0.405,400,0.8125,0.14020369383392856,0.3,800,0.78,0.13132585571654654,0.22666666666666666,1200,0.7933333333333333,0.12868844781755592
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,43,0.068,0.77075,0.12617234230889723,0.057449400001132744,0.3625,400,0.7775,0.13641666121424034,0.2675,800,0.7275,0.11968855199498582,0.2025,1200,0.7541666666666667,0.1176538263769032
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,44,0.0665,0.76225,0.12308825346762023,0.0651108000001841,0.365,400,0.7425,0.1299278906547025,0.26625,800,0.70125,0.11624256718916877,0.20083333333333334,1200,0.7358333333333333,0.11423894436492542
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,45,0.06325,0.743,0.12202886641565766,0.0674090000011347,0.3775,400,0.7325,0.13053678776134775,0.26,800,0.67875,0.11520138219625736,0.18916666666666668,1200,0.7066666666666667,0.11107525256248989
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,46,0.06125,0.7405,0.12264516332313102,0.06266160000086529,0.3775,400,0.695,0.12315468823136896,0.25125,800,0.66875,0.11329521160571407,0.1825,1200,0.6983333333333334,0.11051810183660687
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,47,0.05875,0.7295,0.11988624675539047,0.06783940000059374,0.3675,400,0.685,0.12028607040612707,0.23875,800,0.65375,0.10882122197579633,0.17416666666666666,1200,0.6841666666666667,0.10595828189622973
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,48,0.06325,0.726,0.11994843016547978,0.06132620000062161,0.38,400,0.6525,0.11365768568944161,0.25125,800,0.61875,0.10344971999384,0.18583333333333332,1200,0.6566666666666666,0.1030739233095869
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,49,0.0645,0.73275,0.12532739278355054,0.058214099999531754,0.375,400,0.6475,0.11615737423777045,0.25875,800,0.62125,0.10727881855779285,0.1875,1200,0.6566666666666666,0.10749169932969248
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,50,0.07325,0.7285,0.1253682367859158,0.07126520000019809,0.37,400,0.65,0.115521901863768,0.26,800,0.62,0.10561219142626144,0.19166666666666668,1200,0.6566666666666666,0.10780324552168269
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,6,0.251,0.971,0.2221414577344391,0.04437890000008338,0.4875,400,0.94,0.2007275784556291,0.41375,800,0.93875,0.20275076444433307,0.3625,1200,0.9533333333333334,0.2095578199780207
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,7,0.23025,0.969,0.22071007223380432,0.043723799999497714,0.4875,400,0.94,0.20069232437522178,0.41375,800,0.93875,0.20271860539270092,0.3625,1200,0.9533333333333334,0.20952798866007347
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,8,0.24575,0.967,0.2184150335800493,0.04341260000001057,0.4875,400,0.9275,0.19392096952486443,0.42625,800,0.92875,0.19637048413851088,0.38666666666666666,1200,0.9466666666666667,0.20434748871798644
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,9,0.223,0.96275,0.21570731814600067,0.04020040000068548,0.485,400,0.9275,0.1938715997447301,0.4225,800,0.9225,0.1938930439333032,0.36583333333333334,1200,0.9333333333333333,0.19734211910999377
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,10,0.19975,0.957,0.2108240212777785,0.04094209999857412,0.475,400,0.9275,0.19388921606899637,0.40625,800,0.9225,0.1938923143596076,0.3466666666666667,1200,0.9333333333333333,0.19729731315671056
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,11,0.19975,0.9535,0.20888130920187364,0.044780899999750545,0.475,400,0.9275,0.19387393628006436,0.40625,800,0.9225,0.1938774292621127,0.3466666666666667,1200,0.9333333333333333,0.19728139836587483
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,12,0.18675,0.94875,0.20519848749841008,0.04834069999924395,0.4575,400,0.9,0.1796102809023781,0.375,800,0.89875,0.18122296199284535,0.33,1200,0.9175,0.18618855312064841
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,13,0.2015,0.942,0.20111174808283075,0.05047329999979411,0.47,400,0.895,0.17448631334858297,0.395,800,0.89125,0.17604901806497117,0.35083333333333333,1200,0.91,0.181288613862403
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,14,0.2015,0.93775,0.19783401161674072,0.04440710000017134,0.47,400,0.895,0.17446546736738308,0.395,800,0.89125,0.1760295976982311,0.35083333333333333,1200,0.91,0.18126886056457342
