benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,acquisition_time_seconds,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_selected_shortlist_position,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_selected_p_plus,acquisition_selected_membership_uncertainty,acquisition_selected_straddle_score,acquisition_weighted_variance_reduction,acquisition_reference_set_size,acquisition_candidate_gate_size,acquisition_candidate_gate_fraction,acquisition_posterior_covariance_used,acquisition_p_star,acquisition_U_current,acquisition_U_plus,acquisition_U_minus,acquisition_expected_future_uncertainty,acquisition_expected_uncertainty_reduction,acquisition_fantasy_refit_time_seconds,acquisition_fantasy_refit_mode,acquisition_shortlist_source,acquisition_selected_uncertainty_score,acquisition_selected_entropy,acquisition_binary_entropy_margin_note,acquisition_repulsion_bandwidth,acquisition_selected_repulsion
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,14,19,20,428,11.991949460130655,6.629999916185625e-05,False,False,True,421,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,15,20,21,1111,36.37115770685958,6.439999924623407e-05,False,False,False,1096,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,16,21,22,948,22.110908073526062,6.660000144620426e-05,False,False,False,934,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,17,22,23,45,127.34087586889194,6.450000000768341e-05,False,False,False,43,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,18,23,24,1477,65.07185060709685,6.490000123449136e-05,False,False,False,1455,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,19,24,25,299,18.525120918728774,6.620000021939632e-05,False,False,False,292,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,20,25,26,1372,9.704889803147427,6.320000102277845e-05,False,False,True,1350,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,21,26,27,646,20.237631716983017,6.410000059986487e-05,False,False,False,632,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,22,27,28,116,55.780569754672214,6.720000055793207e-05,False,False,False,113,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,23,28,29,257,17.13466500759828,6.53000006423099e-05,False,False,False,249,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,24,29,30,1191,10.305729344939472,6.480000047304202e-05,False,False,True,1167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,25,30,31,163,25.857195747517846,6.570000005012844e-05,False,False,False,158,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,26,31,32,756,73.5912266725218,6.38999990769662e-05,False,False,False,737,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,27,32,33,1346,48.679088919579044,6.710000161547214e-05,False,False,False,1318,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,28,33,34,1012,23.55324020211188,6.67000003886642e-05,False,False,False,990,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,29,34,35,1084,19.114961481873124,6.720000055793207e-05,False,False,False,1061,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,30,35,36,605,90.68676411480509,6.579999899258837e-05,False,False,False,588,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,31,36,37,942,0.8067879843526384,7.419999928970356e-05,True,True,True,920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,32,37,38,181,23.92444595861551,8.569999954488594e-05,False,False,False,174,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,33,38,39,549,8.663990378349624,6.659999962721486e-05,False,True,True,533,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,34,39,40,268,4.154283701156505,6.519999988086056e-05,True,True,True,257,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,35,40,41,1138,22.27216416307368,6.969999958528206e-05,False,False,False,1107,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,36,41,42,1037,3.963209008809173,6.480000047304202e-05,True,True,True,1009,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,37,42,43,342,73.352186758807,6.779999966965988e-05,False,False,False,329,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,38,43,44,114,2.9867752328859822,6.420000136131421e-05,True,True,True,111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,39,44,45,273,0.8214646349381098,6.7299999500392e-05,True,True,True,260,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,40,45,46,802,23.06410404080522,6.430000030377414e-05,False,False,False,775,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,41,46,47,103,26.76050033054537,6.55999992886791e-05,False,False,False,100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,42,47,48,1106,24.977558142747533,6.450000000768341e-05,False,False,False,1071,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,43,48,49,1491,1.372230449540087,6.41999995423248e-05,True,True,True,1444,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,random,random,0,44,49,50,29,44.81570246669716,6.470000153058209e-05,False,False,False,27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,1,6,7,13,110.69330734985172,0.0029489999997167615,False,False,False,13,-4.990366802046864e-12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,2,7,8,134,4.519286021858228,0.0027307999989716336,True,True,True,132,-2.823995543089812e-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,3,8,9,636,9.509472795290442,0.0026651999996829545,False,False,True,630,-8.022873451272537e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,4,9,10,1181,51.819246359621985,0.002893999999287189,False,False,False,1173,-0.00014924617165930002,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,5,10,11,1,209.32429766383956,0.00371159999849624,False,False,False,1,-0.00015537417078580272,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,6,11,12,1106,24.977558142747533,0.002911800000219955,False,False,False,1097,-0.0002843332917550397,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,7,12,13,1062,9.452459842280206,0.0031217999985528877,False,False,True,1053,-0.00036579947274653635,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,8,13,14,257,17.13466500759828,0.0030624999999417923,False,False,False,251,-0.00047420069844180453,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,9,14,15,1390,5.210305187240969,0.004971099999238504,False,True,True,1377,-0.0009708766691287132,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,10,15,16,944,24.053445627711262,0.010177000000112457,False,False,False,934,-0.0011220304134855477,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,11,16,17,501,13.107751048851505,0.00657130000035977,False,False,False,494,-0.00048130000432355935,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,12,17,18,77,3.9930886259584,0.005372300000090036,True,True,True,74,-0.00028934386660360025,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,13,18,19,623,21.618898126240158,0.00520910000159347,False,False,False,613,-0.000443044949423507,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,14,19,20,1260,170.62145775410877,0.003500700000586221,False,False,False,1243,-0.0018220570781966325,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,15,20,21,48,17.86775148322078,0.003474699999060249,False,False,False,45,-0.0029427533791167027,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,16,21,22,979,37.80887896937415,0.0035831999994115904,False,False,False,964,-0.005124898439688153,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,17,22,23,819,7.306867404927246,0.003947299999708775,False,True,True,805,-0.004815164671234107,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,18,23,24,20,19.633304837862283,0.0037912999996478902,False,False,False,18,-0.0011703432117940982,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,19,24,25,1230,9.06856232310895,0.0038710000007995404,False,False,True,1209,-0.004239613512919377,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,20,25,26,1028,54.44015414341841,0.003841600000669132,False,False,False,1010,-0.0018838801402939272,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,21,26,27,719,4.178423718109389,0.003986899999290472,True,True,True,704,-0.00602078772593323,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,22,27,28,929,1.6384280113108893,0.004247800001394353,True,True,True,912,-0.0017440729029986057,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,23,28,29,883,19.402682234355808,0.004189299999779905,False,False,False,866,-0.005398414244365768,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,24,29,30,938,14.757838216555117,0.004345199999079341,False,False,False,919,-0.006988636958456873,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,25,30,31,746,0.986746969345262,0.004686300000685151,True,True,True,730,-0.01154736306414996,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,26,31,32,399,104.58209251657581,0.004628999999113148,False,False,False,389,-0.00440797704992589,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,27,32,33,862,48.18372806034482,0.004671099999541184,False,False,False,843,-0.006274109970242803,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,28,33,34,39,7.556761788346975,0.004661199998736265,False,True,True,35,-0.013347103085090711,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,29,34,35,687,7.1241819240849935,0.004924700000628945,False,True,True,671,-0.013600518122220105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,30,35,36,984,10.64576464876334,0.005199900000661728,False,False,True,957,-0.003541728720236781,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,31,36,37,404,33.27659392278757,0.005147600000782404,False,False,False,392,-0.004959438410506039,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,32,37,38,306,7.8934170695171275,0.004890199999863398,False,True,True,295,-0.013855916853480785,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,33,38,39,1322,77.81932706840684,0.005047599999670638,False,False,False,1286,-0.009174770690674405,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,34,39,40,418,46.47485212517097,0.005020299999159761,False,False,False,404,-0.0028082328653065147,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,35,40,41,1025,1.0529729738778109,0.005338799999663024,True,True,True,994,-0.003189781326338015,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,36,41,42,976,15.881826663154243,0.0056007999992289115,False,False,False,947,-0.0006331461782589835,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,37,42,43,893,5.179192619733435,0.005349799999748939,False,True,True,867,-0.005053135180498167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,38,43,44,100,2.6615628617721896,0.005860999999640626,True,True,True,93,-0.003994475045268675,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,39,44,45,347,11.117961636246779,0.005469200001243735,False,False,True,334,-0.002438586714555102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,40,45,46,1328,1.3967161011682983,0.005427899999631336,True,True,True,1285,-0.0026945053260834235,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,41,46,47,450,8.135268254537174,0.005524100000911858,False,True,True,433,-0.005165997134599365,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,42,47,48,155,3.71194237394117,0.005680700000084471,True,True,True,146,-0.007031518666085937,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,43,48,49,1176,13.432100807679248,0.005510899998625973,False,False,False,1135,-0.0025674861555877726,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,44,49,50,634,4.503604985256828,0.00568089999978838,True,True,True,612,-0.0006294048839502334,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,1,6,7,13,110.69330734985172,0.0025294000006397255,False,False,False,13,1.9700749508985733,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,2,7,8,134,4.519286021858228,0.0025956999998015817,True,True,True,132,1.9686387809110828,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,3,8,9,636,9.509472795290442,0.0028052000016032252,False,False,True,630,1.9674806832109715,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,Thresholded Branin,gpr_fixed_or_existing,straddle,straddle,0,4,9,10,1181,51.819246359621985,0.002745000001596054,False,False,False,1173,1.9665544766898055,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
