analysis_type,population_or_route,train_population,test_population,candidate_id,metric,estimate,ci_low,ci_high,bootstrap_resamples,bootstrap_unit,bootstrap_scheme
within_population,old-data-remote-clean,old-data-remote-clean,old-data-remote-clean,T0_depth,loo_specificity,0.9672131147540983,0.9180327868852459,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,G3,roc_auc,0.9752173913043478,0.9475108695652174,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,G3,average_precision,0.7962552453931764,0.6329086190042809,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,G3,loo_balanced_accuracy,0.9586956521739131,0.9369565217391305,0.9750543478260869,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,G3,loo_sensitivity,1.0,1.0,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,G3,loo_specificity,0.9173913043478261,0.8739130434782608,0.9501086956521738,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,R3,roc_auc,0.9734782608695652,0.9375543478260869,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,R3,average_precision,0.8061751152073733,0.6082265417771883,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,R3,loo_balanced_accuracy,0.8804347826086957,0.7705978260869565,0.9467934782608696,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,R3,loo_sensitivity,0.9,0.7,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,R3,loo_specificity,0.8608695652173913,0.8151086956521739,0.908695652173913,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,max_depth,roc_auc,1.0,1.0,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,max_depth,average_precision,0.9999999999999999,1.0,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,max_depth,loo_balanced_accuracy,1.0,1.0,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,max_depth,loo_sensitivity,1.0,1.0,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,max_depth,loo_specificity,1.0,1.0,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,T0_depth,roc_auc,0.9658008658008659,0.9300541125541125,0.9935281385281385,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,T0_depth,average_precision,0.6546938775510204,0.4251442684417395,0.8863293811451706,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,T0_depth,loo_balanced_accuracy,0.9218614718614719,0.8185606060606061,0.9826839826839826,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,T0_depth,loo_sensitivity,0.9,0.7,1.0,300,simulation,stratified by Keyhole label
within_population,all-old,all-old,all-old,T0_depth,loo_specificity,0.9437229437229437,0.9134199134199135,0.9696969696969697,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,G3,roc_auc,0.9941232462856433,0.9858854446881595,1.0,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,G3,average_precision,0.9836992153039033,0.9617556840194273,1.0,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,G3,loo_balanced_accuracy,0.9794520547945205,0.952054794520548,1.0,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,G3,loo_sensitivity,0.958904109589041,0.9041095890410958,1.0,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,G3,loo_specificity,1.0,1.0,1.0,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,R3,roc_auc,0.9944543310019451,0.9874105036626247,0.9994009435914415,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,R3,average_precision,0.9832856889644069,0.9652743622574806,0.99744321813901,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,R3,loo_balanced_accuracy,0.9695815916897736,0.942184331415801,0.9954682779456193,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,R3,loo_sensitivity,0.9452054794520548,0.8904109589041096,1.0,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,R3,loo_specificity,0.9939577039274925,0.9863293051359516,1.0,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,max_depth,roc_auc,0.9999587390658524,0.9997916322825549,1.0,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,max_depth,average_precision,0.9998148833765275,0.9990805062452502,1.0,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,max_depth,loo_balanced_accuracy,0.9916446608351213,0.9764400066017495,1.0,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,max_depth,loo_sensitivity,0.9863013698630136,0.958904109589041,1.0,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,max_depth,loo_specificity,0.9969879518072289,0.9909638554216867,1.0,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,T0_depth,roc_auc,0.9730153490675029,0.9584853111074434,0.984335286350883,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,T0_depth,average_precision,0.9093122633781147,0.8693145002161544,0.9479049313062985,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,T0_depth,loo_balanced_accuracy,0.8608681300544645,0.8035365778181218,0.9007468229080706,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,T0_depth,loo_sensitivity,0.8904109589041096,0.8082191780821918,0.958904109589041,300,simulation,stratified by Keyhole label
within_population,all-combined,all-combined,all-combined,T0_depth,loo_specificity,0.8313253012048193,0.7951807228915663,0.8734939759036144,300,simulation,stratified by Keyhole label
cross_population_transfer,new_to_old_local,new-data,old-data-local,T0_depth,transfer_balanced_accuracy,0.7352941176470589,0.5507352941176471,0.9169117647058824,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_local,new-data,old-data-local,T0_depth,transfer_sensitivity,0.5,0.125,0.875,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_local,new-data,old-data-local,T0_depth,transfer_specificity,0.9705882352941176,0.9439705882352941,0.9941176470588236,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_local,new-data,old-data-local,max_depth,transfer_balanced_accuracy,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_local,new-data,old-data-local,max_depth,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_local,new-data,old-data-local,max_depth,transfer_specificity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_local,new-data,old-data-local,G3,transfer_balanced_accuracy,0.8125,0.6546875000000001,0.9375,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_local,new-data,old-data-local,G3,transfer_sensitivity,0.625,0.30937500000000007,0.875,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_local,new-data,old-data-local,G3,transfer_specificity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_local,new-data,old-data-local,R3,transfer_balanced_accuracy,0.75,0.5625,0.9375,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_local,new-data,old-data-local,R3,transfer_sensitivity,0.5,0.125,0.875,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_local,new-data,old-data-local,R3,transfer_specificity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_remote,new-data,old-data-remote-clean,T0_depth,transfer_balanced_accuracy,0.9836065573770492,0.959016393442623,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_remote,new-data,old-data-remote-clean,T0_depth,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_remote,new-data,old-data-remote-clean,T0_depth,transfer_specificity,0.9672131147540983,0.9180327868852459,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_remote,new-data,old-data-remote-clean,max_depth,transfer_balanced_accuracy,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_remote,new-data,old-data-remote-clean,max_depth,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_remote,new-data,old-data-remote-clean,max_depth,transfer_specificity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_remote,new-data,old-data-remote-clean,G3,transfer_balanced_accuracy,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_remote,new-data,old-data-remote-clean,G3,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_remote,new-data,old-data-remote-clean,G3,transfer_specificity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_remote,new-data,old-data-remote-clean,R3,transfer_balanced_accuracy,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_remote,new-data,old-data-remote-clean,R3,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_old_remote,new-data,old-data-remote-clean,R3,transfer_specificity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_all_old,new-data,all-old,T0_depth,transfer_balanced_accuracy,0.7848484848484849,0.6292748917748917,0.9403138528138527,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_all_old,new-data,all-old,T0_depth,transfer_sensitivity,0.6,0.3,0.9,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_all_old,new-data,all-old,T0_depth,transfer_specificity,0.9696969696969697,0.948051948051948,0.9913419913419913,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_all_old,new-data,all-old,max_depth,transfer_balanced_accuracy,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_all_old,new-data,all-old,max_depth,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_all_old,new-data,all-old,max_depth,transfer_specificity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_all_old,new-data,all-old,G3,transfer_balanced_accuracy,0.85,0.7,0.95,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_all_old,new-data,all-old,G3,transfer_sensitivity,0.7,0.4,0.9,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_all_old,new-data,all-old,G3,transfer_specificity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_all_old,new-data,all-old,R3,transfer_balanced_accuracy,0.8,0.65,0.95,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_all_old,new-data,all-old,R3,transfer_sensitivity,0.6,0.3,0.9,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,new_to_all_old,new-data,all-old,R3,transfer_specificity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,all_old_to_new,all-old,new-data,T0_depth,transfer_balanced_accuracy,0.8652365236523651,0.8141737388024517,0.9153151029388653,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,all_old_to_new,all-old,new-data,T0_depth,transfer_sensitivity,0.8888888888888888,0.8095238095238095,0.9523809523809523,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,all_old_to_new,all-old,new-data,T0_depth,transfer_specificity,0.8415841584158416,0.7722772277227723,0.9108910891089109,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,all_old_to_new,all-old,new-data,max_depth,transfer_balanced_accuracy,0.995049504950495,0.9851485148514851,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,all_old_to_new,all-old,new-data,max_depth,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,all_old_to_new,all-old,new-data,max_depth,transfer_specificity,0.9900990099009901,0.9702970297029703,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,all_old_to_new,all-old,new-data,G3,transfer_balanced_accuracy,0.8564356435643564,0.8092821782178219,0.900990099009901,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,all_old_to_new,all-old,new-data,G3,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,all_old_to_new,all-old,new-data,G3,transfer_specificity,0.7128712871287128,0.6185643564356436,0.801980198019802,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,all_old_to_new,all-old,new-data,R3,transfer_balanced_accuracy,0.8613861386138614,0.8142326732673268,0.900990099009901,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,all_old_to_new,all-old,new-data,R3,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,all_old_to_new,all-old,new-data,R3,transfer_specificity,0.7227722772277227,0.6284653465346535,0.801980198019802,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_local_to_new,old-data-local,new-data,T0_depth,transfer_balanced_accuracy,0.7920792079207921,0.7399752475247525,0.8366336633663367,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_local_to_new,old-data-local,new-data,T0_depth,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_local_to_new,old-data-local,new-data,T0_depth,transfer_specificity,0.5841584158415841,0.47995049504950493,0.6732673267326733,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_local_to_new,old-data-local,new-data,max_depth,transfer_balanced_accuracy,0.995049504950495,0.9851485148514851,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_local_to_new,old-data-local,new-data,max_depth,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_local_to_new,old-data-local,new-data,max_depth,transfer_specificity,0.9900990099009901,0.9702970297029703,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_local_to_new,old-data-local,new-data,G3,transfer_balanced_accuracy,0.8564356435643564,0.8118811881188119,0.8960396039603961,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_local_to_new,old-data-local,new-data,G3,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_local_to_new,old-data-local,new-data,G3,transfer_specificity,0.7128712871287128,0.6237623762376238,0.7920792079207921,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_local_to_new,old-data-local,new-data,R3,transfer_balanced_accuracy,0.8613861386138614,0.8168316831683169,0.900990099009901,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_local_to_new,old-data-local,new-data,R3,transfer_sensitivity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_local_to_new,old-data-local,new-data,R3,transfer_specificity,0.7227722772277227,0.6336633663366337,0.801980198019802,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_remote_to_new,old-data-remote-clean,new-data,T0_depth,transfer_balanced_accuracy,0.8592644978783592,0.8075671852899576,0.9093430771648593,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_remote_to_new,old-data-remote-clean,new-data,T0_depth,transfer_sensitivity,0.8571428571428571,0.7619047619047619,0.9365079365079365,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_remote_to_new,old-data-remote-clean,new-data,T0_depth,transfer_specificity,0.8613861386138614,0.7920792079207921,0.9306930693069307,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_remote_to_new,old-data-remote-clean,new-data,max_depth,transfer_balanced_accuracy,0.9444444444444444,0.9126984126984127,0.9841269841269842,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_remote_to_new,old-data-remote-clean,new-data,max_depth,transfer_sensitivity,0.8888888888888888,0.8253968253968254,0.9682539682539683,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_remote_to_new,old-data-remote-clean,new-data,max_depth,transfer_specificity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_remote_to_new,old-data-remote-clean,new-data,G3,transfer_balanced_accuracy,0.9444444444444444,0.9047619047619048,0.9761904761904762,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_remote_to_new,old-data-remote-clean,new-data,G3,transfer_sensitivity,0.8888888888888888,0.8095238095238095,0.9523809523809523,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_remote_to_new,old-data-remote-clean,new-data,G3,transfer_specificity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_remote_to_new,old-data-remote-clean,new-data,R3,transfer_balanced_accuracy,0.9285714285714286,0.8847222222222222,0.9682539682539683,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_remote_to_new,old-data-remote-clean,new-data,R3,transfer_sensitivity,0.8571428571428571,0.7694444444444445,0.9365079365079365,300,simulation,stratified test-population resampling; training threshold fixed
cross_population_transfer,old_remote_to_new,old-data-remote-clean,new-data,R3,transfer_specificity,1.0,1.0,1.0,300,simulation,stratified test-population resampling; training threshold fixed
