policy,run_id,nn_distance_B24,jaccard_vs_margin_B24,nn_distance_B40,jaccard_vs_margin_B40,nn_distance_B80,jaccard_vs_margin_B80,differs_from_margin_B16_39,differs_from_margin_B40_79,chosen_in_band_B16_39,separable_B16,separable_B20,separable_B24,separable_B28,separable_B32
coverage_then_margin_B40,w85__r63_f05,1.4114421448635952,1.0,0.9819203237320459,0.8181818181818182,0.7022332782184625,1.0,0.5833333333333334,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r64_f01,1.595684189519287,0.8461538461538461,1.0760806556709976,0.8181818181818182,0.73845907240868,1.0,0.875,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r64_f02,1.5802650889591838,0.7142857142857143,1.244480701796607,0.5686274509803921,0.736803598791351,0.9753086419753086,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r64_f03,1.544011556219952,0.5483870967741935,0.9780594559673828,0.5686274509803921,0.7069318825561701,0.9512195121951219,0.7083333333333334,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r64_f04,1.4589547055795649,0.92,0.9816634886324431,0.8604651162790697,0.7212449273873525,1.0,0.5416666666666666,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r64_f05,1.509391351811815,0.5483870967741935,1.071338631185586,0.42857142857142855,0.7775716584157395,0.8390804597701149,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r65_f01,1.5743984611352555,0.6,1.0474693717950374,0.6666666666666666,0.7177214085675236,0.927710843373494,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r65_f02,1.614857852742487,0.5,1.1074349331709414,0.5094339622641509,0.7511672668856685,0.927710843373494,0.625,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r65_f03,1.6429268958627279,0.6551724137931034,1.140451642127496,0.5384615384615384,0.7152420539534585,1.0,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r65_f04,1.6108038777142692,0.7142857142857143,1.0061208336908758,0.8181818181818182,0.716113763128479,1.0,0.4583333333333333,0.0,0.875,1.0,1.0,1.0,0.0,0.0
coverage_then_margin_B40,w85__r65_f05,1.4939347110343766,0.7777777777777778,1.1477385569238217,0.6666666666666666,0.6752490391260808,1.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r66_f01,1.4145250429307499,0.92,1.0801138887409938,0.9047619047619048,0.7471904809149708,1.0,0.4583333333333333,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r66_f02,1.3525791688822935,0.8461538461538461,0.9775718085120971,0.5686274509803921,0.7174316207189593,0.9047619047619048,0.5833333333333334,0.0,0.7916666666666666,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r66_f03,1.579074138301882,0.7142857142857143,1.202928672746868,0.5686274509803921,0.6832597867650221,0.9512195121951219,0.7916666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r66_f04,1.713721672288024,0.6,1.2297385333562407,0.5094339622641509,0.764939970186642,0.9753086419753086,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r66_f05,1.6222144621297971,0.7777777777777778,1.1314258648494675,0.6666666666666666,0.7205614018759178,1.0,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r67_f01,1.5741641331749687,0.92,1.05159830991695,0.48148148148148145,0.6941360411456664,0.8604651162790697,0.75,0.0,0.9583333333333334,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r67_f02,1.5831975027931156,0.8461538461538461,1.0452619068838591,0.8181818181818182,0.7728674372868197,1.0,0.5833333333333334,0.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r67_f03,1.5870804265174048,0.6,1.0903553345661963,0.9047619047619048,0.7467952209027502,1.0,0.7916666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r67_f04,1.5282204732936826,0.6,1.1088880763681754,0.6326530612244898,0.7169628110008681,1.0,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r67_f05,1.642320600784858,0.7142857142857143,1.1206569638503674,0.6326530612244898,0.7458676346882358,0.9753086419753086,0.8333333333333334,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r68_f01,1.6296823077083509,0.7777777777777778,1.0130157870031962,0.7391304347826086,0.7412547397646632,1.0,0.7083333333333334,0.0,0.9583333333333334,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r68_f02,1.7039272662033074,0.6,1.1884420670480487,0.5384615384615384,0.7379881581057977,1.0,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r68_f03,1.5949918458877488,0.8461538461538461,1.0884629355825282,0.7021276595744681,0.7420877617546141,0.9512195121951219,0.5,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0
coverage_then_margin_B40,w85__r68_f04,1.4844042519234624,0.8461538461538461,1.041790184209593,0.9512195121951219,0.7332459712805987,1.0,0.625,0.0,0.875,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r68_f05,1.5132581031298884,0.5483870967741935,1.0034925325106516,0.8181818181818182,0.6961010130606876,0.9753086419753086,0.6666666666666666,0.0,0.875,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r69_f01,1.5672413101129752,0.6551724137931034,1.1268068149612844,0.7391304347826086,0.7253307824135474,1.0,0.7916666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r69_f02,1.5094901126581703,0.7142857142857143,1.0360387838244962,0.7777777777777778,0.7093691744173631,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r69_f03,1.657735966788876,0.6551724137931034,1.2073322174789698,0.6,0.7122994727035799,1.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r69_f04,1.6278720698962283,0.6551724137931034,1.063072104405435,0.8181818181818182,0.7386405774821678,1.0,0.7916666666666666,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r69_f05,1.3439109413200512,0.8461538461538461,0.9849997689643093,0.9512195121951219,0.700071317306183,1.0,0.375,0.0,0.625,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r70_f01,1.611781724051812,0.5483870967741935,1.0841701334985516,0.7021276595744681,0.7476578147878822,1.0,0.5833333333333334,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r70_f02,1.6124522006109896,0.6551724137931034,1.1498437675750484,0.6326530612244898,0.7176981610659571,0.9753086419753086,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r70_f03,1.6201585136946577,0.8461538461538461,1.046887643433288,0.8604651162790697,0.7121451791472986,1.0,0.7916666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r70_f04,1.3759100214710749,0.92,1.0542736647030222,0.9512195121951219,0.7641176725950819,1.0,0.4583333333333333,0.0,0.625,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r70_f05,1.684694791013073,0.6551724137931034,1.0604348544034796,0.9512195121951219,0.747970095044227,1.0,0.5416666666666666,0.0,0.875,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r71_f01,1.5606726545482015,0.7142857142857143,0.9988772340194689,0.8604651162790697,0.7048698729639022,1.0,0.7916666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r71_f02,1.4259078974690444,0.92,1.0064169587646474,0.8181818181818182,0.6916454883334225,1.0,0.7083333333333334,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r71_f03,1.5603647400380904,0.7777777777777778,0.9812307634638909,0.8604651162790697,0.7236414685884042,1.0,0.4583333333333333,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r71_f04,1.6656505734751548,0.8461538461538461,1.175732159038781,0.6,0.7578695482587857,1.0,0.7916666666666666,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r71_f05,1.6477404483023876,0.5483870967741935,1.1288945619820983,0.5384615384615384,0.7385343964092073,0.927710843373494,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r72_f01,1.6412801809496624,0.7777777777777778,1.1851974409722448,0.7021276595744681,0.7433531606718652,1.0,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r72_f02,1.5164369124669896,0.5483870967741935,1.091670033629787,0.7777777777777778,0.7573358103595238,0.9512195121951219,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r72_f03,1.5806272368733236,0.7777777777777778,1.19320101012108,0.7391304347826086,0.7792865848675248,1.0,0.875,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r72_f04,1.6603500713758128,0.5483870967741935,1.1692018272047016,0.6,0.7279014804333521,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r72_f05,1.6295044465169468,0.5483870967741935,1.1768695506143019,0.5384615384615384,0.7147945375573471,0.9753086419753086,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r73_f01,1.5622266868698178,0.7777777777777778,1.0078028762074875,0.7777777777777778,0.7387797708724722,1.0,0.8333333333333334,0.0,0.9166666666666666,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r73_f02,1.6589569233056822,0.6551724137931034,1.1575838807002332,0.6326530612244898,0.7402607751159879,1.0,0.7083333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r73_f03,1.519060699754574,0.92,1.0017731733045134,0.8604651162790697,0.6966899061067513,1.0,0.5,0.0,0.9166666666666666,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r73_f04,1.7181525971541987,0.6551724137931034,1.1983819030728027,0.7391304347826086,0.7582531690017464,1.0,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r73_f05,1.7595303662586996,0.6551724137931034,1.2854209681409834,0.6,0.7704536897552868,0.9512195121951219,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r74_f01,1.6608358015285585,0.5483870967741935,1.188913632867479,0.5094339622641509,0.7401070301593774,0.9753086419753086,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r74_f02,1.584563480595713,0.6,1.061126852363472,0.7021276595744681,0.7081960511730171,1.0,0.75,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r74_f03,1.659776240068218,0.5483870967741935,1.2424035965751288,0.5384615384615384,0.7371178072221636,0.9753086419753086,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r74_f04,1.5744739951327436,0.8461538461538461,1.0564569904639494,0.8181818181818182,0.7531324262914013,1.0,0.8333333333333334,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r74_f05,1.7014585355618443,0.6551724137931034,1.1927574932832041,0.7021276595744681,0.7157949019413736,1.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r75_f01,1.5001282592737966,0.6551724137931034,0.9598416879626501,0.40350877192982454,0.6910697058907184,0.797752808988764,0.8333333333333334,0.0,0.9583333333333334,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r75_f02,1.6449174191892009,0.8461538461538461,1.072686470247438,0.7777777777777778,0.7550217664110368,1.0,0.7916666666666666,0.0,0.9583333333333334,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r75_f03,1.6685305387917884,0.6,1.1542197328144639,0.5686274509803921,0.6985970730523474,0.9753086419753086,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r75_f04,1.587650688572576,0.6,1.2191989111622317,0.6326530612244898,0.7147205671855091,0.9512195121951219,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r75_f05,1.5508703514379816,0.5483870967741935,1.090965695341757,0.7021276595744681,0.752718381831038,1.0,0.6666666666666666,0.0,0.9583333333333334,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r76_f01,1.4771515098268189,1.0,1.0637437920611383,0.9512195121951219,0.7480969973437265,1.0,0.5416666666666666,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r76_f02,1.6402311211146392,0.6551724137931034,1.0339950967947078,0.8604651162790697,0.719764548003466,1.0,0.7083333333333334,0.0,0.9583333333333334,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r76_f03,1.6292784998570824,0.7142857142857143,1.1348910825258423,0.6666666666666666,0.6665143419134067,1.0,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r76_f04,1.4319488584105409,0.7777777777777778,1.0596945286057515,0.7777777777777778,0.7350640553359306,1.0,0.5416666666666666,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r76_f05,1.6971582053689527,0.6551724137931034,1.1975117646840188,0.5686274509803921,0.7324747130531547,0.9753086419753086,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r77_f01,1.4239079345699988,0.8461538461538461,0.9964922353684542,0.9047619047619048,0.729027226245934,1.0,0.6666666666666666,0.0,0.9166666666666666,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r77_f02,1.628617681975893,0.7777777777777778,1.1338189072438773,0.6,0.7230055685134886,1.0,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r77_f03,1.7049854242343763,0.5483870967741935,1.2237348576610156,0.5384615384615384,0.7255602899540234,0.927710843373494,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r77_f04,1.6753867381270016,0.6,1.2109726810458998,0.6326530612244898,0.7221401587000482,1.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r77_f05,1.4683653176377245,0.8461538461538461,1.0555969474692168,0.6666666666666666,0.7306100263392934,0.8390804597701149,0.4166666666666667,0.0,0.5416666666666666,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r78_f01,1.6298197454377192,0.6,1.1891738858317342,0.6326530612244898,0.7092083600480494,1.0,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r78_f02,1.604726874629889,0.5483870967741935,1.1349906186194758,0.7021276595744681,0.7506085448340338,1.0,0.7083333333333334,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r78_f03,1.6709941367621541,0.5,1.23018670181608,0.5384615384615384,0.7294574245242632,0.9512195121951219,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r78_f04,1.480119958489123,0.5,1.0150454018151667,0.7021276595744681,0.7135213047380263,1.0,0.5,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r78_f05,1.6028726821725803,0.7142857142857143,0.9938354991257181,0.9047619047619048,0.7544943639649538,1.0,0.5,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r79_f01,1.6064015842317385,0.6,1.1438848219286257,0.5384615384615384,0.7132602013148126,1.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r79_f02,1.593523679700701,0.6,1.1988409472990944,0.6,0.7232793486621949,0.9753086419753086,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r79_f03,1.6633502640382847,0.7142857142857143,1.0601649089721277,0.8181818181818182,0.755071505451302,1.0,0.7916666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r79_f04,1.6673221828672808,0.6,1.1952149120439857,0.6326530612244898,0.7244962371144,1.0,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r79_f05,1.615158623044941,0.6551724137931034,1.1435482003131727,0.6,0.711989087951421,0.9753086419753086,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r80_f01,1.5134902808520228,0.7142857142857143,1.0764906154668659,0.6666666666666666,0.7550055532295455,0.9753086419753086,0.7916666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r80_f02,1.4632928845372521,0.8461538461538461,1.0235711142834005,0.8181818181818182,0.7384437996370012,1.0,0.7083333333333334,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r80_f03,1.6952710874310604,0.7142857142857143,1.069189275332064,0.9047619047619048,0.73095101619017,1.0,0.625,0.0,0.875,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r80_f04,1.5852909429992958,0.6,1.1639831156185558,0.5384615384615384,0.7146733477394595,0.9753086419753086,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r80_f05,1.5246182183527424,0.5,1.0018799560207945,0.7391304347826086,0.7215959129043605,1.0,0.625,0.0,0.9166666666666666,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r81_f01,1.4294105412800142,0.5483870967741935,1.0187905321832844,0.7777777777777778,0.7161139692879889,1.0,0.7083333333333334,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r81_f02,1.5587372258598737,0.7142857142857143,1.0259712930544667,0.40350877192982454,0.7090712836205189,0.797752808988764,0.8333333333333334,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r81_f03,1.6339866549818154,0.5483870967741935,1.171040026567819,0.5686274509803921,0.7191733617177378,0.9753086419753086,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r81_f04,1.589858935530165,0.5483870967741935,1.1851909141291592,0.5384615384615384,0.6803662563615698,1.0,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r81_f05,1.6128851141052636,0.6,1.173191915761151,0.6326530612244898,0.7580746395646857,1.0,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r82_f01,1.7331954676017798,0.6,1.1079574913532226,0.9047619047619048,0.7828792971731554,1.0,0.5,0.0,0.875,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r82_f02,1.6530631965237241,0.6551724137931034,1.183579550236349,0.6326530612244898,0.7390785802029685,1.0,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r82_f03,1.6869655157634773,0.6,1.2293587123444047,0.5384615384615384,0.7184514056546856,1.0,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r82_f04,1.5678785103536284,0.7142857142857143,1.0348508491451534,0.8604651162790697,0.7514972385764768,1.0,0.5416666666666666,0.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r82_f05,1.6635772798216262,0.5483870967741935,1.2318561615874581,0.5686274509803921,0.7397360936996726,0.9753086419753086,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r83_f01,1.5606783508634077,0.7142857142857143,1.1072022551635612,0.6326530612244898,0.7278386144887132,0.9753086419753086,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r83_f02,1.6667961049804472,0.6,1.2459258219466833,0.6666666666666666,0.7405029590336953,1.0,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r83_f03,1.5921672455789757,0.7142857142857143,1.1194817623081985,0.5094339622641509,0.7164364205058715,1.0,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r83_f04,1.6100154730058955,0.5483870967741935,1.0944788118517443,0.7391304347826086,0.7628782580199587,1.0,0.7083333333333334,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r83_f05,1.6664176492436267,0.6,1.2176622632985439,0.5686274509803921,0.7350656162184052,1.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r84_f01,1.5124768070143702,0.92,1.1455152747239645,0.6326530612244898,0.7083854382693391,0.7777777777777778,0.25,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r84_f02,1.4966676432471113,0.7142857142857143,1.1092678673530056,0.8181818181818182,0.7427291657777688,1.0,0.7916666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r84_f03,1.3759280633027264,0.7142857142857143,1.045048621938318,0.8181818181818182,0.7249094885012412,1.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r84_f04,1.5636613480426862,0.5483870967741935,1.1701322517520967,0.7021276595744681,0.7166986136893035,0.9753086419753086,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r84_f05,1.6854952975479147,0.5483870967741935,1.1752376692899322,0.6,0.7583310181844511,1.0,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r85_f01,1.6586124285803443,0.7777777777777778,1.2154874481576887,0.6666666666666666,0.7190245036836046,1.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r85_f02,1.5978561977188204,0.5,1.0404873265657084,0.8604651162790697,0.7630929109181912,1.0,0.7083333333333334,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r85_f03,1.644124651521751,0.8461538461538461,1.0744594533345728,0.6326530612244898,0.7283215219218949,1.0,0.875,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r85_f04,1.5247716145568742,0.7142857142857143,1.1703599269493288,0.6666666666666666,0.7299235962936395,1.0,0.625,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r85_f05,1.7045165237072457,0.7142857142857143,1.2305453639173076,0.5686274509803921,0.7094051167736349,1.0,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r86_f01,1.485829550883966,0.8461538461538461,1.062119634393342,0.7021276595744681,0.7632658483022807,1.0,0.8333333333333334,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r86_f02,1.5228854253254915,0.92,1.0591474096926152,0.9512195121951219,0.7227262792433424,1.0,0.2916666666666667,0.0,0.625,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r86_f03,1.6459899802527636,0.6,1.153843976900999,0.6666666666666666,0.7510399821197671,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r86_f04,1.5784884312157808,0.6,1.1513272347639312,0.5384615384615384,0.7189979108806959,0.9512195121951219,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r86_f05,1.416123204153066,1.0,0.9803189534064574,0.8181818181818182,0.7362092562057245,1.0,0.5416666666666666,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r87_f01,1.4928079140823218,0.8461538461538461,1.0378205961321838,0.7777777777777778,0.7198284752150474,1.0,0.6666666666666666,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r87_f02,1.6159447025234632,0.7777777777777778,1.1681630053342533,0.6326530612244898,0.7373062821972364,1.0,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r87_f03,1.6584226695333857,0.7142857142857143,1.1814434810058863,0.6326530612244898,0.7074590765842915,1.0,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r87_f04,1.397958898913567,0.6551724137931034,1.0381796237378613,0.9047619047619048,0.742745064044157,1.0,0.7916666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r87_f05,1.6430586867099473,0.6,1.0659208368387818,0.9047619047619048,0.7396425576891978,1.0,0.625,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r88_f01,1.7050782262660835,0.6,1.1880236293921118,0.5686274509803921,0.7332639524436642,0.9512195121951219,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r88_f02,1.586449880905097,0.6,1.108025800564531,0.6666666666666666,0.7154572343329695,1.0,0.8333333333333334,0.0,1.0,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r88_f03,1.754073395785482,0.5,1.2192144282089834,0.45454545454545453,0.7340481940234025,0.9512195121951219,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r88_f04,1.6752115273228887,0.6,1.2421057714908872,0.6326530612244898,0.7959229838473648,0.9753086419753086,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r88_f05,1.5925034594364706,0.6,1.0059315262956765,0.7777777777777778,0.7275573820028862,0.9753086419753086,0.6666666666666666,0.0,0.9166666666666666,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r89_f01,1.5214475577316655,0.8461538461538461,1.0115601344433258,0.8604651162790697,0.716714821414126,1.0,0.4583333333333333,0.0,0.875,1.0,1.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r89_f02,1.5106495482402362,0.7142857142857143,1.0331000699588817,0.7021276595744681,0.7051086225300601,0.9753086419753086,0.8333333333333334,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r89_f03,1.6445322755004714,0.6551724137931034,1.0257695113451681,0.7021276595744681,0.7155908422023695,1.0,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r89_f04,1.68859183236202,0.6551724137931034,1.0940397883545543,0.7021276595744681,0.7667038107035197,1.0,0.875,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coverage_then_margin_B40,w85__r89_f05,1.5966365663347348,0.5483870967741935,1.1065766412324822,0.6666666666666666,0.7220601859674665,1.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0
