benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_shortlist_fraction_actual,acquisition_selected_shortlist_position,acquisition_selected_gated_score,acquisition_requested_shortlist_size,acquisition_current_aggregate_uncertainty,acquisition_reference_set,acquisition_fantasy_refit,acquisition_selected_pool_index_check,acquisition_selected_p_plus,acquisition_selected_u_plus,acquisition_selected_u_minus,acquisition_selected_expected_future_uncertainty,acquisition_selected_expected_uncertainty_reduction
ackley,smallest_abs_mu,2,22,33,34,1602,1.4660859734252476,False,False,False,1589,-0.00015024449602671876,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,23,34,35,2485,0.8569186504211928,False,False,False,2461,-0.0008077027766103265,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,24,35,36,1390,2.5751733892304447,False,False,False,1377,-5.4885822082156865e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,25,36,37,2742,0.8412326489179591,False,False,False,2715,-0.00019394968628970444,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,26,37,38,291,0.04641002040928477,True,True,True,286,-1.0467716428667503e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,27,38,39,530,0.621656576835683,False,False,False,522,-0.0002614166945520968,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,28,39,40,1926,0.25875723460388045,False,True,True,1906,-0.00039256914457373726,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,29,40,41,2489,1.7736785886675523,False,False,False,2460,-5.5772114086624636e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,30,41,42,1020,0.33925266947410293,False,True,True,1007,-0.00018687940959005836,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,31,42,43,3194,0.2536944372143477,False,True,True,3158,-3.870519693190133e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,32,43,44,3508,1.8135259935651131,False,False,False,3471,-2.5741269846391024e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,33,44,45,1913,0.33611155206682497,False,True,True,1892,-5.4831736090693584e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,34,45,46,30,0.7908925013778347,False,False,False,29,-0.00041871933440030195,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,35,46,47,368,1.0883154424246086,False,False,False,361,-1.587339622234618e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,36,47,48,2696,0.7301188770770093,False,False,False,2661,-7.781149865865311e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,37,48,49,1629,1.132272240543875,False,False,False,1609,-0.00010554886235991656,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,38,49,50,3496,0.4008544881987248,False,True,True,3454,-0.0002495095820330483,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,39,50,51,3935,0.17221396949845946,True,True,True,3885,-0.000542030588334963,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,40,51,52,322,0.15072905852649932,True,True,True,315,-7.80855759223379e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,41,52,53,818,0.1573662675149876,True,True,True,803,-5.450408675436447e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,42,53,54,2481,1.833324492726911,False,False,False,2446,-8.776778407022699e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,43,54,55,1449,0.7046610460149569,False,False,False,1428,-0.0002328302675730033,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,44,55,56,3899,0.9207083153052054,False,False,False,3846,-3.3655928138739966e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,45,56,57,3238,0.20816122155843253,False,True,True,3192,-0.0005759945378178144,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,46,57,58,1850,1.1970921434747677,False,False,False,1823,-6.368100516582083e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,47,58,59,558,0.9513676071471338,False,False,False,546,-1.218076579430987e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,48,59,60,1399,0.8152755396473541,False,False,False,1377,-0.000190314008512316,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,49,60,61,1534,1.8581723786142952,False,False,False,1510,-0.0003148883940843339,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,50,61,62,2554,0.19065848206395586,True,True,True,2511,-0.0002767183182334722,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,51,62,63,923,0.043134931015311295,True,True,True,906,-0.0001257061087984923,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,52,63,64,333,1.612469884904188,False,False,False,325,-8.070990254906087e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,53,64,65,3998,0.09089020381126645,True,True,True,3934,-0.0003224261918006732,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,54,65,66,3814,0.6529651970863259,False,False,False,3754,-0.0007780110779613313,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,55,66,67,1184,0.4030328742204645,False,True,True,1162,-0.0009422477830244025,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,56,67,68,2271,0.8462037834260379,False,False,False,2229,-0.0011708093191347933,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,57,68,69,1083,0.5623776195808059,False,False,True,1062,-0.0005821185298046094,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,58,69,70,3500,1.2675736107891495,False,False,False,3442,-0.0002063868095579985,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,59,70,71,1493,1.9658255309942092,False,False,False,1465,-0.0002428069175923948,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,60,71,72,1789,2.493644714073703,False,False,False,1754,-0.00019393886167074674,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,61,72,73,1591,0.03223405297378612,True,True,True,1561,-0.00018226437220386638,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,62,73,74,3242,1.9611539631776136,False,False,False,3182,-5.419482376236321e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,63,74,75,1724,0.6874657270886146,False,False,False,1688,-0.0002539041985804267,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,64,75,76,2885,0.17849203831456073,True,True,True,2829,-0.0006216299121738489,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,65,76,77,36,0.7474521327832182,False,False,False,34,-0.00011977632704796015,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,66,77,78,2808,0.3214826676197102,False,True,True,2751,-0.00011077205335248328,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,67,78,79,2529,0.018391277903678116,True,True,True,2476,-0.00028479351999910474,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,2,68,79,80,827,1.7266794114241026,False,False,False,808,-0.00013836574396254288,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,1,12,13,1705,3.196692147523846,False,False,False,1704,-4.7942519781095e-32,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,2,13,14,1926,3.482835315223774,False,False,False,1923,-4.082699996659096e-28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,3,14,15,2374,3.695488647094665,False,False,False,2369,-1.2052991996663364e-23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,4,15,16,1076,3.249277252979187,False,False,False,1075,-3.6924840264523595e-17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,5,16,17,2611,3.561192761442955,False,False,False,2602,-8.560377463996215e-16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,6,17,18,1259,2.809915694541287,False,False,False,1257,-1.221439055707704e-15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,7,18,19,3948,2.5214623814764376,False,False,False,3932,-1.4398297787125628e-15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,8,19,20,2015,0.7704372099580592,False,False,False,2009,-2.238420337910222e-14,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,9,20,21,3901,2.41558750880875,False,False,False,3884,-1.090759326891345e-13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,10,21,22,3229,1.4897320186558023,False,False,False,3213,-2.1528505376944272e-13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,11,22,23,1873,0.7626983015407909,False,False,False,1868,-1.0988177211178886e-12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,12,23,24,2946,0.010976400017854715,True,True,True,2931,-3.876895250515054e-13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,13,24,25,514,0.8048658843109582,False,False,False,513,-3.4610487039128565e-12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,14,25,26,1424,1.5879058899156284,False,False,False,1420,-1.5913040473499932e-11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,15,26,27,3979,0.5259286919767536,False,False,True,3953,-2.4952083408384874e-11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,16,27,28,2054,1.1435127468557233,False,False,False,2044,-8.500267068098777e-11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,17,28,29,408,3.3751863549904098,False,False,False,407,-1.4951899465932224e-10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,18,29,30,3618,0.36497091517193425,False,True,True,3595,-2.3155397059541466e-10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,19,30,31,3980,1.2013332883996455,False,False,False,3950,-3.872354634444158e-09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,20,31,32,1568,2.2370059533294384,False,False,False,1562,-4.39031805289717e-09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,21,32,33,419,2.1797719405207285,False,False,False,417,-8.376107713820864e-09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,22,33,34,3763,2.4597780902891184,False,False,False,3737,-9.465860261592251e-09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,23,34,35,2622,1.1167437821703103,False,False,False,2603,-1.966262289055835e-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,24,35,36,62,3.250587294857638,False,False,False,62,-2.19986300537235e-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,25,36,37,918,0.13308590966080658,True,True,True,913,-5.224728383136575e-11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,26,37,38,2230,2.670957132438696,False,False,False,2213,-4.178075334092042e-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,27,38,39,3088,3.534837291227884,False,False,False,3060,-5.570808259723313e-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,28,39,40,936,1.8014978864343476,False,False,False,930,-6.258287183386204e-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,29,40,41,2943,0.43589336167009485,False,False,True,2917,-6.771868831666097e-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,30,41,42,2499,3.0922863942462833,False,False,False,2478,-7.902008281598435e-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,31,42,43,3441,1.7734082933704656,False,False,False,3408,-8.718062341427732e-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,32,43,44,435,0.7696411085724666,False,False,False,431,-1.239971594019908e-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,33,44,45,380,0.25614896078329785,False,True,True,378,-1.7543146899848107e-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,34,45,46,2695,1.3401327950633029,False,False,False,2668,-2.3399388036275233e-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,35,46,47,337,0.6232852620679044,False,False,False,335,-2.83712333561724e-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,36,47,48,1482,0.4496629011979625,False,False,True,1469,-3.714774100252132e-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,37,48,49,696,2.6896754681062003,False,False,False,688,-3.91383848527364e-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,38,49,50,1252,2.889943520536127,False,False,False,1240,-4.019926543152514e-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,39,50,51,3422,0.7803969916357261,False,False,False,3382,-5.441902244839994e-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,40,51,52,655,1.6483653930901223,False,False,False,647,-8.266009848920432e-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,41,52,53,995,2.618730111936923,False,False,False,983,-1.0010280946208212e-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,42,53,54,1449,0.22528648693220532,False,True,True,1432,-1.6731707536437438e-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,43,54,55,1089,1.4234460618348859,False,False,False,1075,-1.706873165180998e-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,44,55,56,2556,0.494179887736097,False,False,True,2523,-1.4619507963494174e-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,45,56,57,314,2.1723352690084887,False,False,False,312,-2.0321102068481684e-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,46,57,58,1196,0.9655364552866228,False,False,False,1180,-6.697346369580316e-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,47,58,59,2911,0.03188074288699205,True,True,True,2871,-1.4923281559794622e-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,48,59,60,2155,0.6662521880537593,False,False,False,2125,-0.0009805993497988968,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,49,60,61,246,0.9037751539715817,False,False,False,244,-0.00034326912308246804,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,50,61,62,3913,1.0330632488429252,False,False,False,3857,-0.00038285987202145254,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,51,62,63,3323,0.8362283399492423,False,False,False,3273,-0.000534948116195806,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,52,63,64,2830,0.1353101333078719,True,True,True,2788,-0.00040071341094759043,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,53,64,65,3764,2.391477785978582,False,False,False,3708,-4.8111959444346875e-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,54,65,66,2900,1.917726930665788,False,False,False,2857,-6.492158892818833e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,55,66,67,1426,1.1698667063782864,False,False,False,1405,-0.000166228585021866,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,56,67,68,1834,0.30317932137803183,False,True,True,1807,-0.0003859727518394345,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,57,68,69,1347,0.4098751371068996,False,False,True,1327,-6.487363327578599e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,58,69,70,11,0.4979315828703772,False,False,True,11,-0.0003625348436115889,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,59,70,71,2113,0.21519548779798292,False,True,True,2079,-0.00017131741099471985,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,60,71,72,2930,0.8609989688111366,False,False,False,2879,-6.173495199393019e-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,61,72,73,92,0.12535159345311975,True,True,True,90,-3.710874023010735e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,62,73,74,2359,0.4865400588691564,False,False,True,2320,-1.036966547060515e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,63,74,75,403,0.5769619610333034,False,False,True,395,-7.137967609430521e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,64,75,76,3394,0.2585363180746878,False,True,True,3332,-0.0002637193933057859,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,65,76,77,2842,0.17619661062642678,True,True,True,2791,-0.00031527987039886574,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,66,77,78,426,1.8409809158550061,False,False,False,415,-6.224257548266554e-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,67,78,79,1593,1.522868337680313,False,False,False,1563,-0.00012221706387453846,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,3,68,79,80,2439,0.7511977358685815,False,False,False,2394,-4.5974007305174536e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,1,12,13,1563,0.5006045435165376,False,False,True,1554,-1.2703249783509174e-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,2,13,14,1810,1.1155182617166002,False,False,False,1799,-3.5040986029194206e-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,3,14,15,1545,1.9546794296503975,False,False,False,1537,-3.608475629822186e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,4,15,16,830,3.1265371885131934,False,False,False,824,-6.042451751818292e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,5,16,17,1704,1.0589107844903083,False,False,False,1691,-7.535161986316034e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,6,17,18,1702,0.27329761143548303,False,True,True,1689,-2.090321343224418e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,7,18,19,3828,0.29144101227790564,False,True,True,3810,-4.249670939191505e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,8,19,20,2082,0.5454437127792762,False,False,True,2066,-0.00013792594583525442,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,9,20,21,14,0.259892679573527,False,True,True,14,-5.2171329793772314e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,10,21,22,3951,2.8494907780660412,False,False,False,3930,-4.601544694794895e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,11,22,23,3985,0.8556361696853525,False,False,False,3963,-2.032271899837833e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,12,23,24,3506,1.9564710100901177,False,False,False,3487,-0.00011343498150024472,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,13,24,25,3880,0.763720898046568,False,False,False,3858,-5.22997563487046e-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,14,25,26,3688,0.4473018692093831,False,False,True,3668,-6.67871488041832e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,15,26,27,164,3.1952131316931034,False,False,False,162,-1.941461728206806e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,16,27,28,1282,1.6553888994599237,False,False,False,1273,-0.00022002753475605392,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,17,28,29,1216,1.5074207871809513,False,False,False,1207,-5.539611651483867e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,18,29,30,3434,0.4246697047310253,False,False,True,3413,-0.000219035671846289,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,19,30,31,713,2.038320540372279,False,False,False,706,-0.0003723185119770688,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,smallest_abs_mu,4,20,31,32,2875,0.7878536730519325,False,False,False,2853,-0.0002402517292484389,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
