simulation_id,P,VX,LS,ST,label_group,monitor_row_count,valid_melt_row_count,invalid_or_no_melt_row_count,valid_ratio_row_count,invalid_ratio_row_count,invalid_ratio_nonpositive_width_count,invalid_ratio_below_guard_count,melt_onset_position_s,last_active_melt_position_s,recording_end_position_s,domain_exit_observed,reaches_85pct,reaches_90pct,reaches_95pct,reaches_100pct,adaptive_interval_available,adaptive_start_position_s,adaptive_end_position_s,adaptive_observation_count,common_start_position_s,common_end_position_s,common_observation_count,T0_start_position_s,T0_end_position_s,T0_observation_count,global_max_depth_position_s,global_max_ratio_position_s,persistent_max_depth_position_s,persistent_max_ratio_position_s,label_frame_count,physical_label_frame_count
sim_00011,114.820217584,0.948189613582,6.03705790634e-05,353.560035146,conduction-only,115600,76273,39327,74793,1480,408,1072,0.14534362043855592,1.2293442630370213,1.6429051428143902,True,True,True,True,True,True,0.18659774585109717,0.9587458745874589,54325,0.1,0.55,28458,0.7490775398429603,0.8999931042302403,10623,0.7421014616380835,0.8640049273206813,0.7588240997958386,0.8978620246036749,403,267
sim_00012,115.281467344,0.424433079834,5.4086019252e-05,352.652659088,conduction-only,115600,93297,22303,93142,155,0,155,0.14201765480093406,0.7354049017744552,0.7354049017744552,False,False,False,False,False,True,0.18327178021347532,0.6941507763619138,80330,0.1,0.55,64144,0.6167317317297802,0.7354049017744552,18661,0.5291577399753183,0.44202253918540446,0.5691479508265095,0.4504429132816161,182,150
sim_00013,116.440418649,0.621036488786,7.33150072515e-05,327.034160515,conduction-only,115600,100316,15284,100230,86,0,86,0.14238081355569265,1.0760548593729922,1.0760548593729922,True,True,True,True,True,True,0.1836349389682339,0.9587458745874589,83282,0.1,0.55,43785,0.748484756668259,0.8999910148021611,16282,0.43351477720023934,0.4322771109172247,0.44615194741561537,0.4448212281405517,270,235
sim_00014,116.693370328,0.231004403842,8.2871053211e-05,317.198938228,conduction-only,115600,76235,39365,75885,350,0,350,0.1363790724400664,0.400255726964861,0.400255726964861,False,False,False,False,False,True,0.17763319785260764,0.35900160155231975,52397,0.1,0.55,76235,0.34748322834161915,0.400255726964861,15247,0.3683971319924236,0.2879574722621646,0.3563479270402094,0.30482841765034824,102,67
sim_00015,118.4900546,0.535113778256,4.79907961621e-05,385.412174328,conduction-only,115600,97713,17887,97586,127,0,127,0.14358678872084038,0.9271786631014314,0.9271786631014314,False,True,True,False,False,True,0.18484091413338163,0.8859245376888902,87430,0.1,0.55,50672,0.7487252822613492,0.899996914125911,18867,0.38226024939794523,0.38007127200420315,0.40404573796042886,0.40675592147234857,232,197
sim_00016,119.65849417,0.305673131798,5.10692886867e-05,393.327897391,conduction-only,115600,84827,30773,84549,278,0,278,0.14110804924346548,0.5296324206230985,0.5296324206230985,False,False,False,False,False,True,0.18236217465600674,0.4883782952105572,66813,0.1,0.55,84827,0.4519286459633886,0.5296324206230985,16966,0.41148042357766285,0.39075921523729673,0.4220470796856998,0.423251613412983,135,99
sim_00017,122.148440758,0.768953415756,4.5e-05,300.0,conduction-only,68796,68708,88,68697,11,0,11,0.0010151200208,0.793066322950078,0.793066322950078,False,False,False,False,False,True,0.042269245433341256,0.7518121975375367,61550,0.1,0.55,39030,0.634660015954303,0.793066322950078,13749,0.7699298343260069,0.7548470541669581,0.7135291315203459,0.2715486660440832,516,515
sim_00018,122.399838052,0.958262341264,8.77032416896e-05,376.830559352,conduction-only,115600,80593,35007,79461,1132,472,660,0.146384692890426,1.3039309708646092,1.6603579137305478,True,True,True,True,True,True,0.18763881830296725,0.9587458745874589,53681,0.1,0.55,28086,0.7492813747378922,0.8999909775564934,10497,0.8123740156160209,0.8949506125189044,0.8380470655196375,0.9072135241632975,413,288
sim_00019,123.578555013,0.413960648538,5.40122226787e-05,380.745973079,conduction-only,115600,92898,22702,92744,154,0,154,0.14099243525436622,0.7172595741021004,0.7172595741021004,False,False,False,False,False,True,0.18224656066690748,0.6760054486895591,79602,0.1,0.55,65932,0.6020108119286418,0.7172595741021004,18581,0.5301756604430707,0.3123563640610104,0.5432697275907615,0.3478304349340546,179,146
sim_00020,124.939831153,0.895565001264,4.79284796095e-05,395.904294171,conduction-only,115600,82053,33547,80281,1772,423,1349,0.14494556984153978,1.2463412605627158,1.551723753588617,True,True,True,True,True,True,0.18619969525408103,0.9587458745874589,57549,0.1,0.55,30161,0.7489960351289149,0.8999896243890567,11253,0.6731636991893768,0.6496263002205126,0.7010221253978381,0.40986404202567667,383,274
sim_00021,126.228008246,0.201684842681,4.5e-05,300.0,conduction-only,68796,68711,85,68701,10,0,10,0.0002571739674468357,0.20800929328408094,0.20800929328408094,False,False,False,False,False,True,0.0415112993799881,0.16675516787153968,41422,0.1,0.55,35741,0.1664617164718873,0.20800929328408094,13749,0.1910100233962282,0.1910131851223098,0.16675492496429978,0.1660054294763169,136,135
sim_00022,126.429096271,0.381791494837,8.54596605095e-05,336.470624887,conduction-only,115600,91636,23964,91517,119,0,119,0.13726705228559852,0.6615208618252347,0.6615208618252347,False,False,False,False,False,True,0.17852117769813977,0.6202667364126934,77217,0.1,0.55,72142,0.5566756251836602,0.6615208618252347,18328,0.5688321561879957,0.37234499042514196,0.48394088031288557,0.3811148544649621,168,133
sim_00023,129.840936159,0.750604494449,8.84568803437e-05,319.185657099,conduction-only,115600,102959,12641,102870,89,0,89,0.1423191950462589,1.3005541997989962,1.3005541997989962,True,True,True,True,True,True,0.18357332045880015,0.9587458745874589,68905,0.1,0.55,36226,0.7484647761913092,0.8999977033379934,13474,0.5072802551520627,0.49534700617372923,0.41713414171427127,0.432790252736731,322,291
sim_00024,133.003569327,0.736244453131,4.5e-05,300.0,conduction-only,68796,68716,80,68707,9,0,9,0.0008835820332705309,0.7593316698683735,0.7593316698683735,False,False,False,False,False,True,0.04213770744581179,0.7180775444558322,61240,0.1,0.55,40766,0.607652555812566,0.7593316698683735,13750,0.4962183738029107,0.3908186627280393,0.627896240961568,0.3438113375291271,494,493
sim_00025,133.058435031,0.81650327798,4.78587303962e-05,362.382821566,conduction-only,115600,89295,26305,88235,1060,300,760,0.14386747337053243,1.2366245302164767,1.4147354234883118,True,True,True,True,True,True,0.1851215987830737,0.9587458745874589,63214,0.1,0.55,33173,0.748781337370314,0.8999887171057372,12360,0.6181158866383281,0.8211368667142793,0.7335864269455293,0.8373234378859175,354,272
sim_00026,133.757797566,0.645163458122,4.5e-05,300.0,conduction-only,68796,68717,79,68707,10,0,10,0.0007645953509587034,0.6653945492023504,0.6653945492023504,False,False,False,False,False,True,0.04201872076349996,0.6241404237898092,60186,0.1,0.55,46525,0.5324701166189324,0.6653945492023504,13751,0.6436623352243895,0.6441653710890143,0.5982459151884895,0.24755709711505847,433,432
sim_00027,134.442185153,0.806363522352,4.5e-05,300.0,conduction-only,68796,68717,79,68708,9,0,9,0.0009556365795541321,0.8316495388788234,0.8316495388788234,False,False,False,False,False,True,0.04220976199209539,0.7903954134662822,61891,0.1,0.55,37217,0.6655127059332459,0.8316495388788234,13751,0.8278073364517751,0.8269856706513585,0.6141612546729689,0.26682449197668917,541,540
sim_00028,135.171981101,0.652238458987,5.89001447273e-05,362.997098414,conduction-only,115600,101224,14376,101132,92,0,92,0.1406459674911946,1.1301177562607896,1.1301177562607896,True,True,True,True,True,True,0.18190009290373585,0.9587458745874589,79474,0.1,0.55,41866,0.7481309662216818,0.899997049659084,15540,0.5206587675208878,0.49936285894463606,0.5249394322058434,0.5248319097272084,283,249
sim_00029,135.208661893,0.295797438033,4.5e-05,300.0,mixed,68796,68718,78,68708,10,0,10,0.0003461176586340891,0.3050730794767972,0.3050730794767972,False,False,False,False,False,True,0.041600243071175345,0.26381895406425593,50112,0.1,0.55,46262,0.24412928900760705,0.3050730794767972,13751,0.3050730794767972,0.3050730794767972,0.26381739076183325,0.26381739076183325,199,198
sim_00030,136.115095044,0.8200930762,6.39666133344e-05,362.502989524,conduction-only,115600,93923,21677,92163,1760,757,1003,0.1413024430159314,1.2957369107292154,1.4209553797848422,True,True,True,True,True,True,0.18255656842847265,0.9587458745874589,63145,0.1,0.55,33236,0.7482638843650075,0.8999892231954353,12348,0.6033962017298534,0.4477390849803867,0.5360681164560738,0.45561597071417526,354,287
sim_00031,136.984349172,0.357723834949,5.17808569448e-05,373.061688931,conduction-only,115600,89577,26023,89361,216,0,216,0.13966822426212616,0.6198194113567697,0.6198194113567697,False,False,False,False,False,True,0.18092234967466742,0.5785652859442284,74184,0.1,0.55,76551,0.5237918125938512,0.6198194113567697,17916,0.42455857144530484,0.40033045557116415,0.4787555033501523,0.42165870619912177,157,121
sim_00032,137.340072051,0.708357837186,8.48461574474e-05,331.337392673,conduction-only,115600,102442,13158,102372,70,0,70,0.1398008481589286,1.2273544415545476,1.2273544415545476,True,True,True,True,True,True,0.18105497357146985,0.9587458745874589,73254,0.1,0.55,38625,0.7479668462486506,0.8999931791985769,14324,0.6228370707799945,0.4574048904252248,0.5791173068923872,0.48115936657935354,305,274
sim_00033,137.601432421,0.461948695475,6.48780591522e-05,397.490087405,conduction-only,115600,95673,19927,95561,112,0,112,0.13809777112704605,0.8004072989633552,0.8004072989633552,False,False,False,False,False,True,0.1793518965395873,0.7591531735508139,83762,0.1,0.55,59496,0.6679499900143008,0.8004072989633552,19137,0.6494960543799666,0.39486665558036677,0.6633468923284497,0.4544572750050651,198,168
sim_00034,138.247900083,0.876957934743,4.5e-05,300.0,conduction-only,12417,12106,311,12097,9,0,9,0.000999831897253055,0.16022708852274417,0.1633175693237956,False,False,False,False,False,True,0.04225395730979432,0.11897296311020292,5833,0.1,0.55,4580,0.13086093649261873,0.16022708852274417,2234,0.12308871590529577,0.12303611290046428,0.1189724403318969,0.1189724403318969,106,105
sim_00035,139.278080234,0.813607985113,8.25985701782e-05,356.830860854,conduction-only,115600,97924,17676,96742,1182,0,1182,0.14039248836978094,1.3344748496088361,1.4097188197700128,True,True,True,True,True,True,0.1816466137823222,0.9587458745874589,63723,0.1,0.55,33576,0.7480890470313054,0.899992074509284,12461,0.4166219316864271,0.8699771898307588,0.831977266387449,0.8837407249122539,351,296
sim_00036,140.119887795,0.222892199661,4.5e-05,300.0,mixed,68796,68721,75,68714,7,0,7,0.0002507789195289827,0.22988167238403295,0.22988167238403295,False,False,False,False,False,True,0.04150490433207024,0.1886275469714917,44028,0.1,0.55,38889,0.1839587069801155,0.22988167238403295,13751,0.2279946287695763,0.22958779306467794,0.18862454691212807,0.18862454691212807,151,150
sim_00037,140.320645521,0.612281673664,8.56006119926e-05,348.910931315,conduction-only,115600,100570,15030,100491,79,0,79,0.1380396105836075,1.0608856035803804,1.0608856035803804,True,True,True,True,True,True,0.17929373599614876,0.9587458745874589,84947,0.1,0.55,44884,0.7476125945794131,0.8999924279723943,16610,0.4701292175442533,0.5083963674836441,0.505872978902826,0.5547090097552178,265,232
sim_00038,140.539865228,0.255658736827,4.5e-05,300.0,mixed,68796,68721,75,68712,9,0,9,0.00028764497764897673,0.2636757054341345,0.2636757054341345,False,False,False,False,False,True,0.04154177039019023,0.2224215800215932,47194,0.1,0.55,42725,0.21100177900525083,0.2636757054341345,13751,0.25575344868577504,0.2590097225474899,0.22242141352307532,0.22242141352307532,172,171
sim_00039,140.573028588,0.551169304036,6.78791919712e-05,377.8442615,conduction-only,68796,51998,16798,51893,105,0,105,0.1388867063144147,0.5684529183670166,0.5684529183670166,False,False,False,False,False,True,0.18014083172695594,0.5271987929544754,42014,0.1,0.55,49763,0.4825446328421514,0.5684529183670166,10403,0.5255317457155928,0.5255317457155928,0.5255317457155928,0.5270183566519737,104,81
sim_00040,140.974625597,0.98622838083,4.5e-05,300.0,conduction-only,68796,68722,74,68713,9,0,9,0.001094823354892432,1.017154615022925,1.017154615022925,True,True,True,True,True,True,0.04234894876743369,0.9587458745874589,61980,0.1,0.55,30425,0.7202241964529817,0.8999960539309096,12166,0.9389797414464242,1.0088050362971026,0.8808296980876177,0.3962044765978097,659,658
sim_00041,143.879945116,0.336279357485,6.76007351295e-05,398.207663754,conduction-only,68796,41694,27102,41521,173,0,173,0.13673914980419294,0.346824434432669,0.346824434432669,False,False,False,False,False,True,0.17799327521673416,0.3055703090201278,25318,0.1,0.55,41694,0.30481032411322506,0.346824434432669,8339,0.346824434432669,0.3367668515700669,0.3055661202929191,0.3055661202929191,67,41
sim_00042,143.909481867,0.917293492006,5.50242100517e-05,352.206869428,conduction-only,115600,83810,31790,82410,1400,73,1327,0.14191453669567347,1.2941875907981881,1.5893721824200298,True,True,True,True,True,True,0.18316866210821472,0.9587458745874589,56405,0.1,0.55,29667,0.7483930435763192,0.899998876836174,11031,0.8060663582005662,0.4425010182266271,0.44442529108423856,0.4805330508482808,395,286
sim_00043,144.684844876,0.221020126644,8.32765690701e-05,337.418493583,conduction-only,115600,76052,39548,75856,196,0,196,0.13109066607338166,0.3829562120567492,0.3829562120567492,False,False,False,False,False,True,0.1723447914859229,0.34170208664420787,51138,0.1,0.55,76052,0.3325838651242088,0.3829562120567492,15211,0.36372472564111413,0.2892258070953275,0.3416978452309859,0.31106376271073366,98,65
sim_00044,144.999955433,0.569412101686,7.52189895652e-05,349.795043891,conduction-only,115600,99571,16029,99487,84,0,84,0.13691189814783958,0.9866065361195587,0.9866065361195587,False,True,True,True,False,True,0.17816602356038083,0.9453524107070175,89907,0.1,0.55,48399,0.7473904986081169,0.8999967003556856,17887,0.570229104693287,0.5255715981638638,0.5406821603969717,0.5323631999311681,246,213
sim_00045,145.249113956,0.501139719932,7.51242767898e-05,325.186450026,conduction-only,115600,97488,18112,97394,94,0,94,0.1361628043658144,0.8683126363666336,0.8683126363666336,False,True,False,False,False,True,0.17741692977835566,0.8270585109540923,86508,0.1,0.55,55097,0.7218843238929381,0.8683126363666336,19501,0.5001539797568202,0.3797823277854011,0.7411227965736279,0.4670535358626649,220,185
sim_00046,145.536707456,0.311971481812,7.55813970315e-05,356.422554756,conduction-only,115600,87072,28528,86922,150,0,150,0.13352101427163868,0.5405454189105986,0.5405454189105986,False,False,False,False,False,True,0.17477513968417993,0.4992912934980573,69420,0.1,0.55,87072,0.4591414543346839,0.5405454189105986,17415,0.4559815847713802,0.3967726407913428,0.48749327845651935,0.4723613745775737,137,103
sim_00047,146.427721311,0.978546391515,4.61745657385e-05,377.807319924,conduction-only,115600,76768,38832,75389,1379,589,790,0.14400973357056196,1.2699780143985504,1.6955035955616127,True,True,True,True,True,True,0.1852638589831032,0.9587458745874589,52729,0.1,0.55,27665,0.748807516541857,0.899994629532098,10312,0.5675034584226618,0.7828690047816904,0.46449804818262297,0.8200242982341035,416,279
sim_00048,149.217972816,0.206404715799,4.87379527164e-05,365.118947745,conduction-only,115600,70930,44670,70393,537,0,537,0.13826334944499175,0.3576324442178609,0.3576324442178609,False,False,False,False,False,True,0.179517474857533,0.3163783188053196,44252,0.1,0.55,70930,0.3137612240553358,0.3576324442178609,14186,0.34700566677078365,0.24597004748441126,0.3163777273998373,0.30893642867307386,91,55
sim_00049,149.254341218,0.887957223036,4.5e-05,300.0,conduction-only,68796,68726,70,68718,8,0,8,0.0009324481292103459,0.9158018618303121,0.9158018618303121,False,True,True,False,False,True,0.0421865735417516,0.8745477364177708,62528,0.1,0.55,33795,0.7201874498283861,0.8999951975671094,13515,0.8393093290039757,0.8391899090144089,0.8558750062070014,0.8558750062070014,595,594
sim_00050,149.73987868,0.504680707931,6.9723584777e-05,320.536129041,conduction-only,115600,97597,18003,97501,96,1,95,0.13629931033640835,0.8744480203772473,0.8744480203772473,False,True,False,False,False,True,0.1775534357489496,0.8331938949647062,86694,0.1,0.55,54693,0.7268185032268206,0.8744480203772473,19523,0.5718540432791956,0.5696304500610837,0.5314641797254139,0.581699897519318,219,186
sim_00051,149.779509657,0.251536582152,4.84927831067e-05,381.35096431,conduction-only,115600,78829,36771,78437,392,0,392,0.13872379481049318,0.4358313342648073,0.4358313342648073,False,False,False,False,False,True,0.17997792022303444,0.39457720885226605,56937,0.1,0.55,78829,0.376412250422855,0.4358313342648073,15766,0.37257154416105226,0.30114407898255136,0.3522751154579689,0.3061003043277427,111,75
sim_00052,150.924001842,0.859014749555,8.54585725094e-05,302.841995718,conduction-only,115600,96004,19596,95197,807,213,594,0.13905577674058797,1.3750728216564756,1.4883940190674494,True,True,True,True,True,True,0.1803099021531292,0.9587458745874589,60456,0.1,0.55,31903,0.7478134474541904,0.8999944309118652,11824,0.8694505029976137,0.8691925150695295,0.8742254059413035,0.8864791237672576,370,308
sim_00053,151.505871803,0.995509859725,6.72580848008e-05,301.996554082,conduction-only,115600,78378,37222,77744,634,265,369,0.14041518723422156,1.3099234143326017,1.7248957854390092,True,True,True,True,True,True,0.1816693126467628,0.9587458745874589,52071,0.1,0.55,27434,0.7480946936413312,0.8999934813688113,10184,0.8330462646800768,0.852483348277876,0.854064500489073,0.859926673648196,422,288
sim_00054,151.630328889,0.596649793105,5.54888002616e-05,323.086654154,conduction-only,68796,53214,15582,53115,99,0,99,0.1394583233739373,0.6153595885148586,0.6153595885148586,False,False,False,False,False,True,0.18071244878647855,0.5741054631023172,43991,0.1,0.55,45903,0.5201811470966072,0.6153595885148586,10647,0.5117059632367923,0.5151746055158499,0.5155856637478984,0.5234622286733769,116,90
sim_00055,153.721476211,0.579411174254,7.49286492013e-05,383.484527945,conduction-only,115600,99979,15621,99899,80,0,80,0.13576818090314624,1.0039316866063719,1.0039316866063719,True,True,True,True,True,True,0.1770223063156875,0.9587458745874589,90029,0.1,0.55,47694,0.7471621826891321,0.899990963077099,17604,0.5472681959436518,0.5458966359940357,0.5733923733597278,0.5769864436633925,247,218
sim_00056,155.56408626,0.882684317254,6.13538276829e-05,315.150952839,conduction-only,115600,88616,26984,87585,1031,144,887,0.1396311184247676,1.3119922550408143,1.5294057048567258,True,True,True,True,True,True,0.18088524383730883,0.9587458745874589,58791,0.1,0.55,31003,0.7479314862568417,0.8999942519507765,11498,0.35281853499997806,0.867431066147921,0.5490215613419538,0.5877349156711417,379,289
sim_00057,158.404299584,0.530960738208,8.44011119013e-05,377.174397227,conduction-only,115600,98805,16795,98721,84,0,84,0.13377051999770248,0.9199827913523224,0.9199827913523224,False,True,True,False,False,True,0.17502464541024373,0.8787286659397813,88442,0.1,0.55,52301,0.7467572885983801,0.8999977270649373,19262,0.4909875430283062,0.6391680833708515,0.6011623342928838,0.6425334632313415,231,199
sim_00058,158.77294915,0.755822601012,5.98686493415e-05,315.3922311,conduction-only,115600,102695,12905,101670,1025,418,607,0.13871814247959646,1.3020191755885384,1.3095954864628738,True,True,True,True,True,True,0.17997226789213772,0.9587458745874589,68746,0.1,0.55,36293,0.7477449028676861,0.8999913968429871,13444,0.5286782031420592,0.6039125478727108,0.7399640459429117,0.6282282714266376,326,290
sim_00059,159.365045029,0.465685970522,5.71815338387e-05,335.270795676,conduction-only,115600,95961,19639,95839,122,0,122,0.13720215272102135,0.8068827847806203,0.8068827847806203,False,False,False,False,False,True,0.17845627813356257,0.7656286593680789,84145,0.1,0.55,59147,0.6729488868989224,0.8068827847806203,19195,0.49457271718026286,0.49387495668317705,0.49979208865185587,0.5050675576083469,201,169
sim_00060,160.556282667,0.957190479289,5.53708249108e-05,363.791890923,conduction-only,115600,82849,32751,81405,1444,24,1420,0.1404936070004468,1.3291071559211896,1.6585007244870777,True,True,True,True,True,True,0.18174773241298806,0.9587458745874589,54151,0.1,0.55,28528,0.748099011033963,0.8999880812569023,10591,0.7075235328694557,0.6029796941686288,0.6166483268272085,0.5428121380057634,406,292
sim_00061,161.701140241,0.559592851831,7.43216837725e-05,378.872335114,conduction-only,68796,52520,16276,52423,97,0,97,0.13662533351097672,0.577140612496585,0.577140612496585,False,False,False,False,False,True,0.17787945892351797,0.5358864870840437,42687,0.1,0.55,49283,0.48903890489346286,0.577140612496585,10508,0.48118244287468703,0.5281803933538366,0.5333455461867025,0.533379251036689,109,84
sim_00062,163.117472792,0.458171151631,7.76324682791e-05,309.146066051,conduction-only,115600,96261,19339,96164,97,0,97,0.1329252042364304,0.7938620403783456,0.7938620403783456,False,False,False,False,False,True,0.17417932964897165,0.7526079149658044,84251,0.1,0.55,60740,0.6616777729877871,0.7938620403783456,19255,0.48219791900341175,0.5802480575684578,0.6002401213918946,0.5048875977922271,197,165
sim_00063,163.341658752,0.941874162971,5.45765866009e-05,310.281913475,conduction-only,115600,84012,31588,82591,1421,757,664,0.14044898017691293,1.3264549056678645,1.631962514737285,True,True,True,True,True,True,0.18170310558945418,0.9587458745874589,55036,0.1,0.55,28995,0.7480964541964044,0.8999965104180453,10764,0.7383583146450927,0.5254468052692117,0.6765990351649227,0.528706995441238,404,292
sim_00064,166.164223082,0.514604075971,6.70362084208e-05,302.957496397,conduction-only,68796,51159,17637,51054,105,0,105,0.13615260471341045,0.5307410747427441,0.5307410747427441,False,False,False,False,False,True,0.1774067301259517,0.4894869493302028,40466,0.1,0.55,51159,0.4518274737923991,0.5307410747427441,10235,0.4703336893495542,0.527031849323864,0.48595608404532725,0.48293342198523037,99,75
sim_00065,166.614725594,0.931765035172,5.67575778907e-05,364.064697506,conduction-only,115600,86115,29485,85413,702,0,702,0.13957033004692626,1.342207533165266,1.6144466742213746,True,True,True,True,True,True,0.18082445545946751,0.9587458745874589,55696,0.1,0.55,29373,0.7479275630976547,0.8999981514934999,10893,0.7875928467719088,0.5880101600475246,0.5883731793953861,0.6074448413479709,402,299
sim_00066,167.36850481,0.484912828283,7.82623244153e-05,326.173250025,conduction-only,115600,97365,18235,97274,91,0,91,0.13264902443747406,0.8401966948290304,0.8401966948290304,False,False,False,False,False,True,0.17390314985001532,0.7989425694164891,86018,0.1,0.55,57426,0.6986913697300537,0.8401966948290304,19476,0.4148521267372373,0.5640960524341098,0.5340946717892013,0.5902389352935716,213,179
sim_00067,167.779770961,0.390580196452,6.45833025222e-05,394.852870083,conduction-only,115600,92693,22907,92563,130,0,130,0.1342308765807562,0.6767488319222684,0.6767488319222684,False,False,False,False,False,True,0.17548500199329745,0.6354947065097272,78601,0.1,0.55,71035,0.5682493915742055,0.6767488319222684,18540,0.6477089365073516,0.43504607606144174,0.4697748429350772,0.47215699542036865,170,138
sim_00068,171.239447318,0.969583751496,7.40725617215e-05,384.912438459,conduction-only,115600,87274,28326,86376,898,441,457,0.13722362037550537,1.4055188459970003,1.6799742466112662,True,True,True,True,True,True,0.1784777457880466,0.9587458745874589,53684,0.1,0.55,28387,0.7474553939733003,0.8999889177819781,10500,0.8466410117982633,0.8729949701526633,0.6353979118579529,0.8790684683716052,418,316
sim_00069,171.382540224,0.233605939402,6.18629013601e-05,355.188153249,conduction-only,115600,77664,37936,77389,275,0,275,0.13291289401329703,0.4047633445231173,0.4047633445231173,False,False,False,False,False,True,0.1741670194258383,0.36350921911057604,54092,0.1,0.55,77664,0.3503954170107903,0.4047633445231173,15533,0.401858111582023,0.3066721720193827,0.3635078031968613,0.3385605392128022,103,69
sim_00070,171.875575389,0.916897438596,6.66389080354e-05,338.337187717,conduction-only,115600,89782,25818,88674,1108,227,881,0.1374807518474627,1.3713086317968162,1.588685950283759,True,True,True,True,True,True,0.17873487726000395,0.9587458745874589,56752,0.1,0.55,30002,0.7475066132920928,0.8999946007490112,11100,0.3509853134303951,0.8990882945349534,0.7346881298850677,0.9149569749573873,390,301
