boundary_definition,quantile,target_accuracy,target_accuracy_percent,method,method_label,successful_runs,total_runs,not_reached_by_80,success_fraction,median_queries_successful_runs,mean_queries_successful_runs,q25_queries_successful_runs,q75_queries_successful_runs,iqr_queries_successful_runs,conditional_on_success,unsuccessful_runs_dropped,status_summary,crossing_type
B1,20,0.7,70,binary_uncertainty_repulsion,Binary,20,20,0,1,12,13.25,12,15,3,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,20,0.7,70,max_depth_straddle,Max-Depth,20,20,0,1,13,14.65,12,16,4,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,20,0.7,70,shared_random_binary_head,Random,20,20,0,1,12,15.65,12,16.75,4.75,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,20,0.75,75,binary_uncertainty_repulsion,Binary,19,20,1,0.95,13,14.8947368421,12,16,4,True,False,19/20 reached; 1/20 not reached by budget 80,first
B1,20,0.75,75,max_depth_straddle,Max-Depth,20,20,0,1,15,20.2,12.75,18,5.25,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,20,0.75,75,shared_random_binary_head,Random,19,20,1,0.95,17,24,12,29.5,17.5,True,False,19/20 reached; 1/20 not reached by budget 80,first
B1,20,0.8,80,binary_uncertainty_repulsion,Binary,18,20,2,0.9,16,17.1111111111,15,20,5,True,False,18/20 reached; 2/20 not reached by budget 80,first
B1,20,0.8,80,max_depth_straddle,Max-Depth,15,20,5,0.75,15,16.6,14,18.5,4.5,True,False,15/20 reached; 5/20 not reached by budget 80,first
B1,20,0.8,80,shared_random_binary_head,Random,14,20,6,0.7,30,34.0714285714,15.25,37,21.75,True,False,14/20 reached; 6/20 not reached by budget 80,first
B1,20,0.85,85,binary_uncertainty_repulsion,Binary,15,20,5,0.75,21,21.6,15.5,28,12.5,True,False,15/20 reached; 5/20 not reached by budget 80,first
B1,20,0.85,85,max_depth_straddle,Max-Depth,12,20,8,0.6,18.5,21.5833333333,15.75,24.25,8.5,True,False,12/20 reached; 8/20 not reached by budget 80,first
B1,20,0.85,85,shared_random_binary_head,Random,8,20,12,0.4,29,35.875,22.75,50.75,28,True,False,8/20 reached; 12/20 not reached by budget 80,first
B1,20,0.9,90,binary_uncertainty_repulsion,Binary,8,20,12,0.4,27.5,29.125,17.75,38.25,20.5,True,False,8/20 reached; 12/20 not reached by budget 80,first
B1,20,0.9,90,max_depth_straddle,Max-Depth,5,20,15,0.25,22,21.8,20,22,2,True,False,5/20 reached; 15/20 not reached by budget 80,first
B1,20,0.9,90,shared_random_binary_head,Random,3,20,17,0.15,28,28,24,32,8,True,False,3/20 reached; 17/20 not reached by budget 80,first
B1,30,0.7,70,binary_uncertainty_repulsion,Binary,20,20,0,1,12,12.5,12,12,0,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,30,0.7,70,max_depth_straddle,Max-Depth,20,20,0,1,12,13,12,13,1,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,30,0.7,70,shared_random_binary_head,Random,20,20,0,1,12,13.25,12,12,0,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,30,0.75,75,binary_uncertainty_repulsion,Binary,20,20,0,1,12,12.8,12,13.25,1.25,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,30,0.75,75,max_depth_straddle,Max-Depth,20,20,0,1,13,16.15,12,14.5,2.5,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,30,0.75,75,shared_random_binary_head,Random,20,20,0,1,12,15.1,12,14.5,2.5,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,30,0.8,80,binary_uncertainty_repulsion,Binary,20,20,0,1,14.5,14.45,12,16,4,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,30,0.8,80,max_depth_straddle,Max-Depth,20,20,0,1,14.5,18.45,12.75,16.25,3.5,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,30,0.8,80,shared_random_binary_head,Random,20,20,0,1,16,20.5,12,25.25,13.25,True,False,20/20 reached; 0/20 not reached by budget 80,first
B1,30,0.85,85,binary_uncertainty_repulsion,Binary,18,20,2,0.9,16,17.6666666667,15,20.75,5.75,True,False,18/20 reached; 2/20 not reached by budget 80,first
B1,30,0.85,85,max_depth_straddle,Max-Depth,15,20,5,0.75,17,19.0666666667,15,20,5,True,False,15/20 reached; 5/20 not reached by budget 80,first
B1,30,0.85,85,shared_random_binary_head,Random,14,20,6,0.7,31,36.3571428571,26.25,37,10.75,True,False,14/20 reached; 6/20 not reached by budget 80,first
B1,30,0.9,90,binary_uncertainty_repulsion,Binary,14,20,6,0.7,23,24.5714285714,16.25,29,12.75,True,False,14/20 reached; 6/20 not reached by budget 80,first
B1,30,0.9,90,max_depth_straddle,Max-Depth,11,20,9,0.55,19,23,17.5,24.5,7,True,False,11/20 reached; 9/20 not reached by budget 80,first
B1,30,0.9,90,shared_random_binary_head,Random,8,20,12,0.4,44.5,43.5,29.5,55.5,26,True,False,8/20 reached; 12/20 not reached by budget 80,first
B2,20,0.7,70,binary_uncertainty_repulsion,Binary,20,20,0,1,13.5,14.4,12,16.25,4.25,True,False,20/20 reached; 0/20 not reached by budget 80,first
B2,20,0.7,70,max_depth_straddle,Max-Depth,20,20,0,1,13,15.2,12,15,3,True,False,20/20 reached; 0/20 not reached by budget 80,first
B2,20,0.7,70,shared_random_binary_head,Random,18,20,2,0.9,13.5,17.2777777778,12,21.25,9.25,True,False,18/20 reached; 2/20 not reached by budget 80,first
B2,20,0.75,75,binary_uncertainty_repulsion,Binary,19,20,1,0.95,15,16.5789473684,12.5,18.5,6,True,False,19/20 reached; 1/20 not reached by budget 80,first
B2,20,0.75,75,max_depth_straddle,Max-Depth,20,20,0,1,14,18.4,12.75,19,6.25,True,False,20/20 reached; 0/20 not reached by budget 80,first
B2,20,0.75,75,shared_random_binary_head,Random,18,20,2,0.9,26.5,25.1666666667,12.25,30,17.75,True,False,18/20 reached; 2/20 not reached by budget 80,first
B2,20,0.8,80,binary_uncertainty_repulsion,Binary,18,20,2,0.9,16,17.8333333333,14.25,20.75,6.5,True,False,18/20 reached; 2/20 not reached by budget 80,first
B2,20,0.8,80,max_depth_straddle,Max-Depth,16,20,4,0.8,16.5,19.75,13.5,19.5,6,True,False,16/20 reached; 4/20 not reached by budget 80,first
B2,20,0.8,80,shared_random_binary_head,Random,16,20,4,0.8,31,39.25,27.25,55,27.75,True,False,16/20 reached; 4/20 not reached by budget 80,first
B2,20,0.85,85,binary_uncertainty_repulsion,Binary,14,20,6,0.7,24.5,25.2857142857,15.25,32,16.75,True,False,14/20 reached; 6/20 not reached by budget 80,first
B2,20,0.85,85,max_depth_straddle,Max-Depth,13,20,7,0.65,18,21.2307692308,15,23,8,True,False,13/20 reached; 7/20 not reached by budget 80,first
B2,20,0.85,85,shared_random_binary_head,Random,8,20,12,0.4,43.5,43.5,34,53.5,19.5,True,False,8/20 reached; 12/20 not reached by budget 80,first
B2,20,0.9,90,binary_uncertainty_repulsion,Binary,9,20,11,0.45,33,30.6666666667,22,36,14,True,False,9/20 reached; 11/20 not reached by budget 80,first
