benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_p_plus,acquisition_selected_uncertainty_score,acquisition_selected_entropy,acquisition_binary_entropy_margin_note,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_beta,acquisition_selected_shortlist_position,acquisition_selected_normalized_uncertainty,acquisition_selected_raw_diversity,acquisition_selected_normalized_diversity,acquisition_selected_score,acquisition_repulsion_bandwidth,acquisition_selected_raw_distance_to_labelled,acquisition_selected_repulsion
ackley,random,4,30,41,42,3063,1.6235455431233543,False,False,False,3033,0.48273835427506384,0.9654767085501277,0.692551133300152,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,31,42,43,2793,1.4691003105977192,False,False,False,2764,0.4212521620825669,0.8425043241651338,0.6806929474678223,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,32,43,44,2715,1.3182522902802152,False,False,False,2687,0.47804637742855505,0.9560927548571101,0.6921829475169391,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,33,44,45,702,0.8736809479775065,False,False,False,689,0.5043875167119456,0.9912249665761088,0.6931086794600361,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,34,45,46,3552,2.484856273116998,False,False,False,3516,0.478995193270336,0.957990386540672,0.6922645170195562,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,35,46,47,2158,0.9292967030704435,False,False,False,2130,0.4565220346415799,0.9130440692831598,0.6893617346667033,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,36,47,48,2970,0.6503027809724173,False,False,False,2936,0.5008886833733248,0.9982226332533504,0.6931456010428376,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,37,48,49,3569,0.7282330186117871,False,False,False,3530,0.4355797247913671,0.8711594495827342,0.6848241199786254,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,38,49,50,2373,0.35166975001916434,False,True,True,2344,0.39998345869850027,0.7999669173970005,0.6730049595186225,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,39,50,51,497,0.15633212303828614,True,True,True,487,0.4884002173140267,0.9768004346280534,0.692878046497974,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,40,51,52,1487,1.1055561952739499,False,False,False,1465,0.39856571946310737,0.7971314389262147,0.6724258288302918,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,41,52,53,2365,1.8616413111731394,False,False,False,2334,0.5085974439718584,0.9828051120562833,0.69299934118861,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,42,53,54,3098,0.7203554390013895,False,False,False,3058,0.5151454923127723,0.9697090153744554,0.6926883385021801,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,43,54,55,3660,0.4133498768922994,False,False,True,3613,0.5351057117492246,0.9297885765015508,0.6906803294454658,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,44,55,56,3258,0.3619589838032393,False,True,True,3216,0.4521726311438954,0.9043452622877908,0.6885652638627496,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,45,56,57,3854,0.831709760357553,False,False,False,3801,0.43888393790869884,0.8777678758173977,0.6856581203762706,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,46,57,58,1943,1.068863898173042,False,False,False,1913,0.49221910163013227,0.9844382032602645,0.6930260909134145,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,47,58,59,2070,0.6573643908471141,False,False,False,2039,0.4124319659286755,0.824863931857351,0.6777314804426913,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,48,59,60,1825,0.22137655448492843,False,True,True,1796,0.5394652685301793,0.9210694629396414,0.6900289231932084,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,49,60,61,3919,1.2914822494371343,False,False,False,3859,0.362366168235809,0.724732336471618,0.6547674646679871,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,50,61,62,1784,0.5210069612599053,False,False,True,1755,0.5564473846723814,0.8871052306552372,0.6867609598623372,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,51,62,63,3167,2.7642585604122782,False,False,False,3121,0.5253863431645698,0.9492273136708604,0.6918576933669653,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,52,63,64,350,1.3243789035558766,False,False,False,343,0.45558128978602497,0.9111625795720499,0.6891959300507613,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,53,64,65,3654,0.10689845531709707,True,True,True,3601,0.469373446972277,0.938746893944554,0.6912700342054418,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,54,65,66,2673,1.2044117422500538,False,False,False,2634,0.5067131442676818,0.9865737114646365,0.6930570452398701,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,55,66,67,1915,1.7842818269083391,False,False,False,1882,0.4995785722944829,0.9991571445889658,0.6931468253572813,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,56,67,68,915,1.498394305487695,False,False,False,898,0.6011361672887574,0.7977276654224852,0.6725483006398943,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,57,68,69,233,0.2204577729760384,False,True,True,229,0.4771765094488032,0.9543530188976064,0.6921049950174882,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,58,69,70,3652,1.8233634172864086,False,False,False,3595,0.42095173222236326,0.8419034644447265,0.6805973352326735,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,59,70,71,282,2.7082283992595233,False,False,False,274,0.31482868991145097,0.6296573798229019,0.6229098439405156,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,60,71,72,2137,0.7578646051744258,False,False,False,2098,0.4767980283371358,0.9535960566742716,0.6920701308475972,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,61,72,73,2283,0.48838775324912653,False,False,True,2242,0.49849803566813344,0.9969960713362669,0.6931426687594515,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,62,73,74,1214,1.7177951355297232,False,False,False,1193,0.6025295210876891,0.7949409578246218,0.6719726948720642,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,63,74,75,3493,3.0538742268194365,False,False,False,3436,0.2800432333405638,0.5600864666811276,0.5929941450422861,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,64,75,76,423,1.082781237583843,False,False,False,411,0.5328030918778879,0.9343938162442242,0.6909935483980993,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,65,76,77,83,2.1969311836731205,False,False,False,82,0.5983917617420502,0.8032164765158996,0.6736583655078323,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,66,77,78,1044,3.426325977709089,False,False,False,1022,0.3341911622724183,0.6683823245448366,0.6371071150055311,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,67,78,79,3272,0.4323701984903643,False,False,True,3212,0.5304752112681044,0.9390495774637913,0.6912885517702705,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,random,4,68,79,80,3012,3.703458444148131,False,False,False,2957,0.27370323413737196,0.5474064682747439,0.5869074704951012,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,1,12,13,54,0.6245168309977043,False,False,False,54,0.5000233363627168,0.9999533272745664,0.6931471794707738,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,2,13,14,3101,1.1535405480104934,False,False,False,3090,0.4999693058309334,0.9999386116618668,0.6931471786756812,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,3,14,15,722,0.4534399583846973,False,False,True,718,0.49994919375273417,0.9998983875054683,0.6931471753973959,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,4,15,16,2191,1.4524742995741349,False,False,False,2184,0.5000156361680422,0.9999687276639155,0.6931471800709658,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,5,16,17,2210,0.4642131388152979,False,False,True,2202,0.500002491435862,0.9999950171282761,0.6931471805475309,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,6,17,18,3901,1.711721226467878,False,False,False,3884,0.5000011434286273,0.9999977131427453,0.6931471805573305,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,7,18,19,291,0.8094897902274614,False,False,False,290,0.4999855824688232,0.9999711649376464,0.6931471801442148,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,8,19,20,3033,0.44853758347570505,False,False,True,3019,0.4999728520501565,0.999945704100313,0.6931471790859229,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,9,20,21,1145,1.8993002885963826,False,False,False,1138,0.49996866332902934,0.9999373266580587,0.6931471785959714,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,10,21,22,122,3.7963716717472717,False,False,False,121,0.4999732354711318,0.9999464709422636,0.6931471791272653,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,11,22,23,2044,2.2021360522302054,False,False,False,2034,0.5000085112000598,0.9999829775998803,0.6931471804150643,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,12,23,24,3595,1.679648455025717,False,False,False,3574,0.5000016182909558,0.9999967634180884,0.6931471805547076,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,13,24,25,3830,1.3647170797154047,False,False,False,3807,0.5000155782723207,0.9999688434553586,0.6931471800745802,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,14,25,26,498,0.9132218698114727,False,False,False,493,0.49999583091429556,0.9999916618285911,0.6931471805251828,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,15,26,27,2372,0.12086533622047568,True,True,True,2357,0.5000804298847267,0.9998391402305467,0.6931471676220126,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,16,27,28,3915,1.5567898036301493,False,False,False,3888,0.5000118123782282,0.9999763752435435,0.6931471802808808,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,17,28,29,2440,1.582580356629057,False,False,False,2423,0.4998926387612895,0.999785277522579,0.693147157507074,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,18,29,30,16,0.11044283612292638,True,True,True,16,0.500042222808915,0.9999155543821701,0.6931471769944142,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,19,30,31,3835,0.06448483283513973,True,True,True,3807,0.5000085856204035,0.999982828759193,0.6931471804125195,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,20,31,32,3192,1.465087371847499,False,False,False,3167,0.49997363009568735,0.9999472601913747,0.6931471791692015,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,21,32,33,347,2.5978125215840198,False,False,False,342,0.5000263689687021,0.9999472620625958,0.6931471791693002,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,22,33,34,298,0.5275420233065873,False,False,True,294,0.49999121031710386,0.9999824206342077,0.6931471804054282,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,23,34,35,466,0.1698038861173714,True,True,True,458,0.5000024930658038,0.9999950138683924,0.6931471805475146,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,24,35,36,3714,0.6798887604351744,False,False,False,3683,0.5000183584582331,0.9999632830835339,0.6931471798858793,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,25,36,37,350,2.052420953371632,False,False,False,343,0.5000067178652388,0.9999865642695225,0.6931471804696858,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,26,37,38,3221,1.2348239831404673,False,False,False,3191,0.5000318031876826,0.9999363936246348,0.6931471785370598,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,27,38,39,2118,0.41700028421898416,False,False,True,2101,0.5000020018222134,0.9999959963555731,0.6931471805519307,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,28,39,40,719,0.0869042121742627,True,True,True,707,0.5000072483721437,0.9999855032557126,0.6931471804548675,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,29,40,41,809,1.0970968077559107,False,False,False,794,0.5000120677769715,0.999975864446057,0.6931471802686828,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,30,41,42,879,2.1384621597070446,False,False,False,863,0.499971581390421,0.999943162780842,0.6931471789447106,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,31,42,43,274,0.9261937255194894,False,False,False,271,0.49977067387360213,0.9995413477472043,0.6931470753789971,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,32,43,44,2795,2.1771109879184394,False,False,False,2766,0.500147770167799,0.999704459664402,0.6931471368878996,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,33,44,45,1660,1.9688387986023237,False,False,False,1641,0.49991618708482055,0.9998323741696411,0.6931471665107358,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,34,45,46,1514,0.8198907579627139,False,False,False,1495,0.49999753134641417,0.9999950626928283,0.6931471805477568,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,35,46,47,473,0.024133791915867064,True,True,True,462,0.50002127343811,0.99995745312378,0.693147179654827,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,36,47,48,3094,0.5857682424505715,False,False,False,3058,0.49993205087141773,0.9998641017428355,0.6931471713257772,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,37,48,49,1298,0.8600379010414034,False,False,False,1278,0.4999890780180228,0.9999781560360456,0.693147180321366,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,38,49,50,34,0.4642241923312671,False,False,True,33,0.5000116895158705,0.999976620968259,0.6931471802866557,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,39,50,51,450,1.3114355613882793,False,False,False,439,0.49988153000492763,0.9997630600098553,0.6931471524896655,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,40,51,52,3387,0.3551791438942562,False,True,True,3343,0.5000716168408406,0.9998567663183189,0.6931471703020016,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,41,52,53,2451,0.7430062255250149,False,False,False,2417,0.4999445183469518,0.9998890366939036,0.6931471744035176,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,42,53,54,3196,0.12630808924595271,True,True,True,3152,0.500026601547101,0.999946796905798,0.6931471791446606,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,43,54,55,999,2.390675622319362,False,False,False,978,0.4999813737155883,0.9999627474311766,0.6931471798660683,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,44,55,56,2306,0.004061663123769321,True,True,True,2275,0.5000122888170424,0.9999754223659152,0.6931471802579152,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,45,56,57,628,0.5189583683313561,False,False,True,613,0.49996942612693823,0.9999388522538765,0.693147178690422,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,46,57,58,1569,0.5914448471269935,False,False,False,1543,0.49994482360784415,0.9998896472156883,0.6931471744710768,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,47,58,59,1701,1.0512541741440415,False,False,False,1673,0.5001185701282693,0.9997628597434614,0.6931471524421944,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,48,59,60,1147,0.005121982352214616,True,True,True,1123,0.5000057145523202,0.9999885708953595,0.6931471804946331,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,49,60,61,3504,0.790255854470379,False,False,False,3451,0.4999748137396054,0.9999496274792108,0.6931471792912498,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,50,61,62,451,0.35528613512532026,False,True,True,439,0.500025319785256,0.999949360429488,0.6931471792777623,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,51,62,63,1888,1.7720513413793544,False,False,False,1856,0.4999309953329414,0.9998619906658828,0.6931471710366571,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,52,63,64,563,0.045485969449460484,True,True,True,547,0.5000116427401803,0.9999767145196394,0.6931471802888385,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,53,64,65,2323,2.5201298720582646,False,False,False,2283,0.49993827124696016,0.9998765424939203,0.6931471729390675,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,54,65,66,950,1.0984155631039734,False,False,False,926,0.4998829353157237,0.9997658706314474,0.6931471531516644,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,55,66,67,359,2.2671236498019294,False,False,False,349,0.5001918868795849,0.9996162262408301,0.6931471069187944,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,56,67,68,3075,0.7546495717238866,False,False,False,3023,0.4999547454512057,0.9999094909024114,0.6931471764639969,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,57,68,69,2328,0.46159202777166897,False,False,True,2285,0.5001305649270595,0.9997388701458809,0.6931471464655445,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,58,69,70,424,0.29883325585840304,False,True,True,412,0.499976016539365,0.99995203307873,0.6931471794095325,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,59,70,71,1625,0.9414689448430344,False,False,False,1592,0.4999784573332106,0.9999569146664212,0.6931471796317723,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,60,71,72,3650,0.13793257034151907,True,True,True,3585,0.5000990432982926,0.9998019134034148,0.6931471609407953,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,61,72,73,305,0.5095792753853594,False,False,True,298,0.5000121374958233,0.9999757250083534,0.6931471802653077,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,62,73,74,1961,0.15062280515329007,True,True,True,1922,0.500205211642295,0.9995895767154099,0.6931470963363067,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,63,74,75,2577,0.1390446767553346,True,True,True,2524,0.4999656390032238,0.9999312780064477,0.6931471781985892,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,64,75,76,2776,1.4392694000089055,False,False,False,2722,0.49989469197505665,0.9997893839501133,0.693147158380385,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,65,76,77,3875,0.012324521510395314,True,True,True,3801,0.49996456509153253,0.9999291301830651,0.6931471780486798,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,66,77,78,1938,0.16765625915902405,True,True,True,1899,0.4999938561589905,0.999987712317981,0.6931471804844518,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,67,78,79,2010,0.490647625212425,False,False,True,1969,0.5000606691979999,0.9998786616040003,0.6931471731984422,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,0,68,79,80,3996,1.2776811112909527,False,False,False,3917,0.5000503917442227,0.9998992165115546,0.6931471754812895,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,1,12,13,1753,1.7191052482738005,False,False,False,1749,0.500007476818568,0.9999850463628639,0.6931471804481397,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,2,13,14,1140,1.4728183374260606,False,False,False,1137,0.5000009282541642,0.9999981434916716,0.693147180558222,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,3,14,15,75,4.2427497104306635,False,False,False,75,0.499950392959613,0.999900785919226,0.6931471756382284,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,4,15,16,2727,3.032416238942144,False,False,False,2712,0.500011821932873,0.9999763561342541,0.6931471802804292,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,5,16,17,2818,0.26629284943356346,False,True,True,2802,0.49999088338785275,0.9999817667757055,0.6931471803937201,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,6,17,18,38,0.5098818862308452,False,False,True,38,0.49998814775529765,0.9999762955105953,0.6931471802789939,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,7,18,19,1658,2.2590004230311127,False,False,False,1651,0.49999446104274153,0.9999889220854831,0.6931471804985853,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,8,19,20,3749,0.1178800149261452,True,True,True,3730,0.49998895862072934,0.9999779172414587,0.6931471803161212,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,9,20,21,1691,0.32014766037833553,False,True,True,1683,0.5000098679232893,0.9999802641534214,0.6931471803651935,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,10,21,22,3437,1.0581531798183494,False,False,False,3417,0.49999823437079477,0.9999964687415895,0.6931471805537104,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,11,22,23,1087,0.8965153644904582,False,False,False,1082,0.49996455735313905,0.9999291147062781,0.6931471780475829,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,12,23,24,1202,1.3286887323408472,False,False,False,1194,0.49994022790750464,0.9998804558150093,0.6931471734145392,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,13,24,25,3187,2.629603895223582,False,False,False,3165,0.49992763960817577,0.9998552792163515,0.6931471700878926,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,14,25,26,3763,2.203254356220535,False,False,False,3738,0.4998452121845437,0.9996904243690874,0.6931471326414089,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,15,26,27,2787,1.376085668086871,False,False,False,2766,0.4999357215115324,0.9998714430230649,0.6931471722964971,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,16,27,28,1458,0.4491327848043909,False,False,True,1449,0.4999725016314485,0.999945003262897,0.6931471790476247,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,17,28,29,459,0.2941841254174058,False,True,True,457,0.5000244663401842,0.9999510673196317,0.6931471793627417,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,18,29,30,674,1.5264903774279706,False,False,False,671,0.500051846734182,0.999896306531636,0.6931471751837777,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,19,30,31,3819,2.4941841290549362,False,False,False,3789,0.4999004760852698,0.9998009521705395,0.693147160749926,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,20,31,32,252,0.6410401566839656,False,False,False,250,0.4999968592833508,0.9999937185667016,0.6931471805402172,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,21,32,33,511,1.1959214389154482,False,False,False,507,0.5000253784729369,0.9999492430541261,0.6931471792718116,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,22,33,34,596,0.6025690461511477,False,False,True,591,0.4999927658037145,0.999985531607429,0.6931471804552781,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,23,34,35,127,0.7770738113351889,False,False,False,125,0.5000075619976154,0.9999848760047692,0.6931471804455777,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,24,35,36,1517,0.12791582862822715,True,True,True,1501,0.4998819279233522,0.9997638558467044,0.6931471526779145,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,25,36,37,2982,0.9022156766768941,False,False,False,2951,0.49997790696559197,0.9999558139311839,0.693147179583741,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,26,37,38,2454,0.6848138328163316,False,False,False,2427,0.4998637646351305,0.999727529270261,0.6931471434397956,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,27,38,39,965,3.30396736299784,False,False,False,954,0.5000817116178378,0.9998365767643245,0.6931471672063683,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,28,39,40,936,2.1542855395608864,False,False,False,926,0.4999656654823215,0.999931330964643,0.693147178202227,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,29,40,41,242,1.6377293867680915,False,False,False,239,0.5000516757606213,0.9998966484787575,0.6931471752191769,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,30,41,42,3839,1.911892579779117,False,False,False,3798,0.500075500493779,0.999848999012442,0.6931471691592961,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,31,42,43,54,0.3620184216582718,False,True,True,53,0.49999652015888424,0.9999930403177685,0.6931471805357268,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,32,43,44,3629,0.08674456666470576,True,True,True,3590,0.4999609716749758,0.9999219433499515,0.693147177513525,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,33,44,45,3945,1.2039969853333936,False,False,False,3901,0.5000009427827911,0.9999981144344179,0.6931471805581676,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,34,45,46,1124,2.525377846985771,False,False,False,1108,0.4999998157991914,0.9999996315983828,0.6931471805598775,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,35,46,47,1482,0.7387611402537928,False,False,False,1461,0.5000559020616384,0.9998881958767232,0.6931471743098643,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,36,47,48,2848,0.3397520020183773,False,True,True,2810,0.5000083570647128,0.9999832858705744,0.6931471804202642,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,37,48,49,193,1.9750453846887783,False,False,False,189,0.4999929903888162,0.9999859807776325,0.693147180461676,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,38,49,50,1278,0.2540829288648503,False,True,True,1257,0.5000249654198661,0.9999500691602679,0.693147179313401,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,39,50,51,2158,0.2490972056377565,False,True,True,2125,0.4999838714568958,0.9999677429137916,0.6931471800396856,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,40,51,52,3261,0.3133352918013603,False,True,True,3217,0.49999364976026905,0.9999872995205381,0.6931471804792942,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,41,52,53,322,0.15370492658326818,True,True,True,315,0.4999641617230878,0.9999283234461755,0.6931471779911811,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,42,53,54,1936,0.2518336666354397,False,True,True,1904,0.5000103996828564,0.9999792006342871,0.6931471803436385,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,classifier_margin,1,43,54,55,1434,1.5157989998601682,False,False,False,1411,0.5000759518485242,0.9998480963029517,0.6931471690225787,null,null,null,null,null,null,null,null,null,null,null,null,null
