population_row_index,experiment_name,PC1,PC2,PC3,PC4
81,P-265p432977562_VX-0p293015283246_LS-7p41925746724e-05_ST-326p902943993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64637166689e-05_H-1d842653b1,0.23396976748458523,-0.012152742161797805,-1.2422186850641543,1.3786310362947471
82,P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,0.367562585220437,1.011370789862594,-0.23800702515759573,0.9083752283757441
83,P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094,-0.09797869472472039,-0.5437697017049519,0.5499410986056049,1.0809944133446685
84,P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,-1.1382782096297106,1.3461604104640144,-0.4760626715105039,-0.7983191684611106
85,P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141,-1.4474617099051557,-1.2348132917132741,1.0477169704994793,-0.0077882684385972385
86,P-273p444240295_VX-0p704920639812_LS-6p35261824567e-05_ST-347p093922324_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84349461565e-06_H-1d842653b1,-0.47759392259512323,0.10993462498430097,0.4024232074612907,0.4585488973798081
87,P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,-1.2866594303520573,-0.42664589303535905,-1.49545449024546,0.18396398083326126
88,P-279p19481345_VX-0p961152667742_LS-7p84955743249e-05_ST-372p579911887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01909921797e-06_H-6ea4fcc339,0.17207718955530776,0.8262382656870744,1.7949856669257214,0.7061023265577557
89,P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,-1.1440302706286576,-1.1057118639472236,-0.6107575569472917,0.6361803370741483
90,P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,-0.29851740715512604,0.1346668392370321,-1.0071533659119574,1.050538804167164
