response,response_label,target_unit,population_size,selected_kernel_family_model,selected_point_model,selected_uncertainty_model,selected_no_nugget_sensitivity_model,simple_models_competitive,practical_rmse_difference_threshold,kernel_replacement_rationale,learned_nugget_robust_point_advantage,learned_nugget_calibration_advantage,learned_nugget_mean_nlpd_advantage,learned_nugget_remains_useful,selected_model_mae,selected_model_rmse,selected_model_r2,selected_model_nrmse,decision_rule
kinetic_energy,T0 melt-pool kinetic energy,nJ,241,matern32_learned_nugget,linear_ridge,matern32_learned_nugget,matern32_no_nugget,"[""linear_ridge"",""polynomial_ridge_degree2""]",0.031639211,"No alternative learned-nugget kernel satisfied the predeclared paired MAE+RMSE, calibration, and optimisation replacement rule; Matérn 3/2 is retained for continuity.",True,-0.008713692946058171,0.12073550316811062,True,0.11538454387106004,0.18751815671844488,0.9409686294810776,0.059267646313444694,replace Matérn 3/2 only for robust paired MAE and RMSE improvement without calibration/optimisation deterioration; prefer a simpler point model when GP improvement is not robust or practically meaningful
total_height,T0 total vertical melt-pool height,um,241,matern32_learned_nugget,polynomial_ridge_degree2,matern32_learned_nugget,matern32_no_nugget,"[""polynomial_ridge_degree2""]",1.012377299999,"No alternative learned-nugget kernel satisfied the predeclared paired MAE+RMSE, calibration, and optimisation replacement rule; Matérn 3/2 is retained for continuity.",False,-0.012448132780083054,0.575799179937456,True,5.293909360385799,8.522625324440268,0.7821606559739209,0.08418427916596596,replace Matérn 3/2 only for robust paired MAE and RMSE improvement without calibration/optimisation deterioration; prefer a simpler point model when GP improvement is not robust or practically meaningful
