benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity
ackley,randomized_straddle,2,66,77,78,3618,2.375226530429483,False,False,False,3550,1.8859154488585637,5.795610494730727,null,null,null,null,null,null
ackley,randomized_straddle,2,67,78,79,3795,0.9331432302157143,False,False,False,3723,0.763967263853592,1.1043493429945894,null,null,null,null,null,null
ackley,randomized_straddle,2,68,79,80,1726,1.306377334786486,False,False,False,1693,1.2336280661993422,2.937490580388539,null,null,null,null,null,null
ackley,randomized_straddle,3,1,12,13,7,0.7267466888780252,False,False,False,7,0.5338991582006449,0.2844986283743579,null,null,null,null,null,null
ackley,randomized_straddle,3,2,13,14,46,1.7108244782461046,False,False,False,45,1.4311575539217662,2.0445656471739464,null,null,null,null,null,null
ackley,randomized_straddle,3,3,14,15,71,1.0820750492910403,False,False,False,69,0.6574432460973147,0.43151705090164066,null,null,null,null,null,null
ackley,randomized_straddle,3,4,15,16,2230,2.670957132438696,False,False,False,2224,0.699884723126334,0.4890827547557576,null,null,null,null,null,null
ackley,randomized_straddle,3,5,16,17,2611,3.561192761442955,False,False,False,2602,1.6965891893948057,2.874250574594991,null,null,null,null,null,null
ackley,randomized_straddle,3,6,17,18,3948,2.5214623814764376,False,False,False,3933,2.085255472031372,4.3423730141945365,null,null,null,null,null,null
ackley,randomized_straddle,3,7,18,19,118,2.917322584327744,False,False,False,115,1.144512039163802,1.3082240359423452,null,null,null,null,null,null
ackley,randomized_straddle,3,8,19,20,3229,1.4897320186558023,False,False,False,3214,1.1734238927410476,1.3752468437451724,null,null,null,null,null,null
ackley,randomized_straddle,3,9,20,21,1809,2.1791687313427612,False,False,False,1803,1.4237777184417224,2.0247969910530412,null,null,null,null,null,null
ackley,randomized_straddle,3,10,21,22,3216,1.796516899097588,False,False,False,3200,0.39059142864547447,0.15239352343875337,null,null,null,null,null,null
ackley,randomized_straddle,3,11,22,23,3128,0.9830876032255311,False,False,False,3112,1.2336945930505694,1.5204012318489917,null,null,null,null,null,null
ackley,randomized_straddle,3,12,23,24,3979,0.5259286919767536,False,False,True,3956,1.2535633582920458,1.5698396408478754,null,null,null,null,null,null
ackley,randomized_straddle,3,13,24,25,2927,0.2720190659949573,False,True,True,2914,1.2231831315170991,1.4947338074797267,null,null,null,null,null,null
ackley,randomized_straddle,3,14,25,26,1026,2.5935889066809317,False,False,False,1021,0.9315627984567958,0.8670056342718419,null,null,null,null,null,null
ackley,randomized_straddle,3,15,26,27,2871,2.617435453584948,False,False,False,2857,1.0247857062674628,1.0492506514887516,null,null,null,null,null,null
ackley,randomized_straddle,3,16,27,28,408,3.3751863549904098,False,False,False,403,0.9268671087916996,0.8583391931740878,null,null,null,null,null,null
ackley,randomized_straddle,3,17,28,29,3705,1.8666661867723437,False,False,False,3682,1.4593764579127007,2.1280437116179893,null,null,null,null,null,null
ackley,randomized_straddle,3,18,29,30,1974,1.2066225077889818,False,False,False,1965,2.1859456306841714,4.774591552248568,null,null,null,null,null,null
ackley,randomized_straddle,3,19,30,31,3020,0.8011773050649946,False,False,False,3000,0.8235625601160717,0.6777374841171636,null,null,null,null,null,null
ackley,randomized_straddle,3,20,31,32,3980,1.2013332883996455,False,False,False,3949,1.7488541282544607,3.056206877955766,null,null,null,null,null,null
ackley,randomized_straddle,3,21,32,33,3989,2.5454754641856123,False,False,False,3957,1.1206550301454852,1.2549592443519264,null,null,null,null,null,null
ackley,randomized_straddle,3,22,33,34,2622,1.1167437821703103,False,False,False,2607,1.0113882117258668,1.0221957979805627,null,null,null,null,null,null
ackley,randomized_straddle,3,23,34,35,995,2.618730111936923,False,False,False,989,0.7933256773999994,0.6289342928450675,null,null,null,null,null,null
ackley,randomized_straddle,3,24,35,36,3073,2.679021892457129,False,False,False,3050,1.1862047751303415,1.4061512691485858,null,null,null,null,null,null
ackley,randomized_straddle,3,25,36,37,1177,2.24184510418665,False,False,False,1169,0.8888132169788533,0.7894810885379719,null,null,null,null,null,null
ackley,randomized_straddle,3,26,37,38,2848,2.883887009503006,False,False,False,2829,0.6167569399151771,0.380151243166338,null,null,null,null,null,null
ackley,randomized_straddle,3,27,38,39,1764,0.3201882056254739,False,True,True,1754,1.1282387790370971,1.2721475767737884,null,null,null,null,null,null
ackley,randomized_straddle,3,28,39,40,3088,3.534837291227884,False,False,False,3060,1.0093064213902976,1.0180950486469975,null,null,null,null,null,null
ackley,randomized_straddle,3,29,40,41,1923,1.6291515305632434,False,False,False,1911,1.375614009065066,1.8912193219208497,null,null,null,null,null,null
ackley,randomized_straddle,3,30,41,42,3217,0.7075266627833674,False,False,False,3185,0.4162820926264273,0.17319303746451195,null,null,null,null,null,null
ackley,randomized_straddle,3,31,42,43,2499,3.0922863942462833,False,False,False,2482,2.5930441597048666,6.720176268951703,null,null,null,null,null,null
ackley,randomized_straddle,3,32,43,44,3863,0.41759549605207624,False,False,True,3826,0.4284523990833772,0.18347279264074365,null,null,null,null,null,null
ackley,randomized_straddle,3,33,44,45,380,0.25614896078329785,False,True,True,375,2.0246446123198965,4.097030609842336,null,null,null,null,null,null
ackley,randomized_straddle,3,34,45,46,4,2.616000072450584,False,False,False,4,2.9873188267899016,8.91948969461075,null,null,null,null,null,null
ackley,randomized_straddle,3,35,46,47,1482,0.4496629011979625,False,False,True,1471,3.3890249435266626,11.479714851114155,null,null,null,null,null,null
ackley,randomized_straddle,3,36,47,48,696,2.6896754681062003,False,False,False,688,1.26726489377282,1.6051706272838817,null,null,null,null,null,null
ackley,randomized_straddle,3,37,48,49,1089,1.4234460618348859,False,False,False,1078,0.9718980803001708,0.9441312908136648,null,null,null,null,null,null
ackley,randomized_straddle,3,38,49,50,1926,3.482835315223774,False,False,False,1908,1.4419472072283115,2.0782310897823524,null,null,null,null,null,null
ackley,randomized_straddle,3,39,50,51,2213,1.3620917999784243,False,False,False,2192,1.931135231810161,3.727560579979606,null,null,null,null,null,null
ackley,randomized_straddle,3,40,51,52,204,0.45971425236354335,False,False,True,198,1.1510744515991143,1.3243731520137592,null,null,null,null,null,null
ackley,randomized_straddle,3,41,52,53,543,2.0414860287371948,False,False,False,534,0.9213627128168903,0.8485336028924272,null,null,null,null,null,null
ackley,randomized_straddle,3,42,53,54,540,1.4650228906985578,False,False,False,531,1.5364662793328394,2.3597153275486824,null,null,null,null,null,null
ackley,randomized_straddle,3,43,54,55,2459,2.3438042643284867,False,False,False,2432,0.5832697444933745,0.3400596936766389,null,null,null,null,null,null
ackley,randomized_straddle,3,44,55,56,1767,0.4110012988236367,False,False,True,1748,1.2261247878748074,1.502755037129449,null,null,null,null,null,null
ackley,randomized_straddle,3,45,56,57,1462,1.313942379503633,False,False,False,1446,0.8934726982337586,0.7979651220139312,null,null,null,null,null,null
ackley,randomized_straddle,3,46,57,58,759,2.1001844847789233,False,False,False,747,1.8041302467988949,3.253573175484359,null,null,null,null,null,null
ackley,randomized_straddle,3,47,58,59,1411,1.2019375813055593,False,False,False,1394,3.15903428901066,11.979055575056147,null,null,null,null,null,null
ackley,randomized_straddle,3,48,59,60,3731,1.2516036102148291,False,False,False,3680,1.14563715359884,1.6868781455410313,null,null,null,null,null,null
ackley,randomized_straddle,3,49,60,61,1604,1.6005874479788993,False,False,False,1584,0.707522465694008,0.7158107546392177,null,null,null,null,null,null
ackley,randomized_straddle,3,50,61,62,1300,1.9636006965140282,False,False,False,1283,1.0059048954331287,1.4494083280099674,null,null,null,null,null,null
ackley,randomized_straddle,3,51,62,63,2315,0.4111145689618887,False,False,True,2283,0.45253740987969693,0.31845563824796813,null,null,null,null,null,null
ackley,randomized_straddle,3,52,63,64,650,1.3193184517504424,False,False,False,639,1.6658866160010941,3.8452073728722316,null,null,null,null,null,null
ackley,randomized_straddle,3,53,64,65,683,0.9300981319619801,False,False,False,671,1.0929496169248711,2.0304887738117743,null,null,null,null,null,null
ackley,randomized_straddle,3,54,65,66,3515,1.6292909647960503,False,False,False,3460,1.1503060484318797,1.8549073098410627,null,null,null,null,null,null
ackley,randomized_straddle,3,55,66,67,952,1.5320227246174358,False,False,False,937,0.6717005766312438,0.6745614665228423,null,null,null,null,null,null
ackley,randomized_straddle,3,56,67,68,1046,0.27513240717264864,False,True,True,1028,0.37836084626216093,0.2348632954381715,null,null,null,null,null,null
ackley,randomized_straddle,3,57,68,69,2565,1.5461659321686785,False,False,False,2524,1.4828730115121254,3.004695142968452,null,null,null,null,null,null
ackley,randomized_straddle,3,58,69,70,3042,0.6481503413638254,False,False,False,2991,1.047574098261164,1.634611469015186,null,null,null,null,null,null
ackley,randomized_straddle,3,59,70,71,671,2.183610352807756,False,False,False,659,0.8556613123209243,1.1911377128734966,null,null,null,null,null,null
ackley,randomized_straddle,3,60,71,72,2988,0.789165512242425,False,False,False,2937,0.3947061146009142,0.29374345586482975,null,null,null,null,null,null
ackley,randomized_straddle,3,61,72,73,3084,0.21682720068235994,False,True,True,3028,0.898187010713378,1.428977140145133,null,null,null,null,null,null
ackley,randomized_straddle,3,62,73,74,1006,0.5431412581893156,False,False,True,988,2.1923692743377,6.914811315688449,null,null,null,null,null,null
ackley,randomized_straddle,3,63,74,75,2844,1.1600305438547984,False,False,False,2797,0.4901315522310666,0.4082757655132124,null,null,null,null,null,null
ackley,randomized_straddle,3,64,75,76,3667,0.07243766076774172,True,True,True,3602,0.7137284970493804,0.9763157922567356,null,null,null,null,null,null
ackley,randomized_straddle,3,65,76,77,419,2.1797719405207285,False,False,False,410,1.1651807735719886,1.8188886716255874,null,null,null,null,null,null
ackley,randomized_straddle,3,66,77,78,2358,1.533907386226856,False,False,False,2318,1.0145741568464073,1.803128599021138,null,null,null,null,null,null
ackley,randomized_straddle,3,67,78,79,2031,0.020285450700251673,True,True,True,1995,0.6070906851222254,0.729376313126062,null,null,null,null,null,null
ackley,randomized_straddle,3,68,79,80,2409,0.7993986030391547,False,False,False,2367,0.7723526165522774,1.1703088605019232,null,null,null,null,null,null
ackley,randomized_straddle,4,1,12,13,1563,0.5006045435165376,False,False,True,1554,1.109236221011295,1.2357568092042428,null,null,null,null,null,null
ackley,randomized_straddle,4,2,13,14,830,3.1265371885131934,False,False,False,824,1.039551269977084,1.0850145012396355,null,null,null,null,null,null
ackley,randomized_straddle,4,3,14,15,832,2.7034417390186043,False,False,False,825,1.350551656657312,1.8308559036937533,null,null,null,null,null,null
ackley,randomized_straddle,4,4,15,16,2531,0.06821421257447824,True,True,True,2518,2.009711508107769,4.053434199828337,null,null,null,null,null,null
ackley,randomized_straddle,4,5,16,17,1558,2.0681947349531313,False,False,False,1548,2.221740725894139,4.95254891141842,null,null,null,null,null,null
ackley,randomized_straddle,4,6,17,18,3951,2.8494907780660412,False,False,False,3934,1.0596483652295012,1.1266704875876383,null,null,null,null,null,null
ackley,randomized_straddle,4,7,18,19,1810,1.1155182617166002,False,False,False,1796,1.1244819977966725,1.2685871570767326,null,null,null,null,null,null
ackley,randomized_straddle,4,8,19,20,686,0.37313533016787304,False,True,True,681,1.5702208655705105,2.4730686786224987,null,null,null,null,null,null
ackley,randomized_straddle,4,9,20,21,1481,1.8582170285756128,False,False,False,1470,0.9068970240732314,0.8253790915075748,null,null,null,null,null,null
ackley,randomized_straddle,4,10,21,22,344,2.778979165825575,False,False,False,341,1.9002059847019312,3.622152460973665,null,null,null,null,null,null
ackley,randomized_straddle,4,11,22,23,2061,1.4488701559451815,False,False,False,2043,1.2794571935558652,1.6424214819848166,null,null,null,null,null,null
ackley,randomized_straddle,4,12,23,24,60,1.8612078364742999,False,False,False,60,0.6590604119875797,0.43635470883043104,null,null,null,null,null,null
ackley,randomized_straddle,4,13,24,25,2035,2.667382030213295,False,False,False,2016,0.8699148778453656,0.7599781680704351,null,null,null,null,null,null
ackley,randomized_straddle,4,14,25,26,1636,2.954316905318823,False,False,False,1618,0.8293600205224644,0.6891505823425221,null,null,null,null,null,null
ackley,randomized_straddle,4,15,26,27,2797,0.003706635523062829,True,True,True,2774,0.8888902713759864,0.7942431872008828,null,null,null,null,null,null
ackley,randomized_straddle,4,16,27,28,3506,1.9564710100901177,False,False,False,3481,0.5401550321210384,0.30051864493431846,null,null,null,null,null,null
ackley,randomized_straddle,4,17,28,29,1545,1.9546794296503975,False,False,False,1531,1.646536365011611,2.7420264741391747,null,null,null,null,null,null
ackley,randomized_straddle,4,18,29,30,1340,1.9682823294699219,False,False,False,1328,1.331917805049644,1.8385895894872581,null,null,null,null,null,null
ackley,randomized_straddle,4,19,30,31,465,1.8702808856628348,False,False,False,459,0.4738429144174006,0.23052141115316033,null,null,null,null,null,null
ackley,randomized_straddle,4,20,31,32,766,2.1815921652617085,False,False,False,757,1.1998984454031731,1.8577093121052173,null,null,null,null,null,null
ackley,randomized_straddle,4,21,32,33,44,0.8498805715544648,False,False,False,44,0.6693917371899718,0.5948793770913923,null,null,null,null,null,null
ackley,randomized_straddle,4,22,33,34,1034,0.7076783269458513,False,False,False,1020,0.5364374302925571,0.360398046232806,null,null,null,null,null,null
ackley,randomized_straddle,4,23,34,35,3688,0.4473018692093831,False,False,True,3656,1.2605357934419754,1.726812427443953,null,null,null,null,null,null
ackley,randomized_straddle,4,24,35,36,1479,1.5598867272830699,False,False,False,1461,0.8933876816765792,0.9152246524416119,null,null,null,null,null,null
ackley,randomized_straddle,4,25,36,37,2890,1.8556673712515668,False,False,False,2859,0.4176437642613638,0.20553456214108629,null,null,null,null,null,null
ackley,randomized_straddle,4,26,37,38,2668,1.7446549949716985,False,False,False,2638,0.13230742316347505,0.028299843247591216,null,null,null,null,null,null
ackley,randomized_straddle,4,27,38,39,3351,0.194182195540737,False,True,True,3318,1.0396643675606883,1.4763080005973608,null,null,null,null,null,null
ackley,randomized_straddle,4,28,39,40,1341,3.100273919960957,False,False,False,1324,0.5799042860524783,0.4306787593789647,null,null,null,null,null,null
ackley,randomized_straddle,4,29,40,41,1336,1.110962725998574,False,False,False,1320,1.994943430291145,5.164239238869746,null,null,null,null,null,null
ackley,randomized_straddle,4,30,41,42,2947,1.0199881384282108,False,False,False,2912,0.9718420213006396,1.2297180411506965,null,null,null,null,null,null
ackley,randomized_straddle,4,31,42,43,290,0.9008927053154885,False,False,False,285,0.9271887319341875,1.1332253808300388,null,null,null,null,null,null
ackley,randomized_straddle,4,32,43,44,2176,1.7450990600914835,False,False,False,2144,0.9497910415838601,1.0776921003914295,null,null,null,null,null,null
ackley,randomized_straddle,4,33,44,45,3253,0.4736512375892037,False,False,True,3215,0.8181936837719302,0.9445665554988241,null,null,null,null,null,null
ackley,randomized_straddle,4,34,45,46,3898,1.2823482419941303,False,False,False,3854,0.970731087127768,1.413074880434689,null,null,null,null,null,null
ackley,randomized_straddle,4,35,46,47,443,2.236113617874093,False,False,False,435,1.3402410028952771,2.5577703858059064,null,null,null,null,null,null
ackley,randomized_straddle,4,36,47,48,1764,0.816101413433163,False,False,False,1734,1.979886907607939,5.903869542238089,null,null,null,null,null,null
ackley,randomized_straddle,4,37,48,49,3290,2.348850509160572,False,False,False,3249,0.5115793690723468,0.449206119888743,null,null,null,null,null,null
ackley,randomized_straddle,4,38,49,50,1472,1.173100410594765,False,False,False,1450,1.9198317814049886,5.126065838701513,null,null,null,null,null,null
ackley,randomized_straddle,4,39,50,51,327,1.3270711916845066,False,False,False,321,0.7149529962413559,0.6739624494499141,null,null,null,null,null,null
ackley,randomized_straddle,4,40,51,52,3621,0.6771328842352293,False,False,False,3574,0.8187933014475697,1.0921859223145545,null,null,null,null,null,null
ackley,randomized_straddle,4,41,52,53,2615,1.2578229963856096,False,False,False,2577,0.5619988370525041,0.5385227670194758,null,null,null,null,null,null
ackley,randomized_straddle,4,42,53,54,846,1.5450594152123678,False,False,False,829,0.11054658794628362,0.019536837705901186,null,null,null,null,null,null
ackley,randomized_straddle,4,43,54,55,2543,0.7087102714475026,False,False,False,2504,1.5745330276349179,3.4845875982035417,null,null,null,null,null,null
ackley,randomized_straddle,4,44,55,56,1510,1.4862801442918112,False,False,False,1483,1.9766132029173349,5.7238161606203795,null,null,null,null,null,null
ackley,randomized_straddle,4,45,56,57,2914,0.3599665654478148,False,True,True,2869,0.8510046568365571,1.1322617759455658,null,null,null,null,null,null
ackley,randomized_straddle,4,46,57,58,1014,0.9765747319333382,False,False,False,996,1.067330472281852,1.658351139540449,null,null,null,null,null,null
ackley,randomized_straddle,4,47,58,59,3153,0.47683425131839385,False,False,True,3105,1.054785072519365,1.5978470745172602,null,null,null,null,null,null
ackley,randomized_straddle,4,48,59,60,1167,1.0686407743000679,False,False,False,1147,1.067582321160233,1.7203776106434643,null,null,null,null,null,null
ackley,randomized_straddle,4,49,60,61,1560,0.30369100837620344,False,True,True,1528,0.3455552438230241,0.19529836570148468,null,null,null,null,null,null
ackley,randomized_straddle,4,50,61,62,536,0.18275161284692132,True,True,True,525,1.1710865138080946,2.175971472909154,null,null,null,null,null,null
ackley,randomized_straddle,4,51,62,63,1335,0.12071040951519052,True,True,True,1312,0.5100614742654744,0.40706016900381936,null,null,null,null,null,null
ackley,randomized_straddle,4,52,63,64,3505,0.19305455190210452,False,True,True,3448,0.7171476134861692,0.8106577246125131,null,null,null,null,null,null
ackley,randomized_straddle,4,53,64,65,1896,0.7716467454633484,False,False,False,1855,0.28634912292288506,0.1320378179624964,null,null,null,null,null,null
ackley,randomized_straddle,4,54,65,66,2045,0.49029706111983096,False,False,True,2002,1.2169891587613069,2.1194234956661737,null,null,null,null,null,null
ackley,randomized_straddle,4,55,66,67,420,0.3050324640739781,False,True,True,411,1.4686598442632615,3.4540743110689207,null,null,null,null,null,null
ackley,randomized_straddle,4,56,67,68,2603,1.7100925406624707,False,False,False,2554,0.6132083195280265,0.4804099330027276,null,null,null,null,null,null
ackley,randomized_straddle,4,57,68,69,2779,1.2508622532981875,False,False,False,2727,1.219972198464931,2.093212180396598,null,null,null,null,null,null
ackley,randomized_straddle,4,58,69,70,639,0.89256998604084,False,False,False,625,0.7145571225504539,0.8133262638856518,null,null,null,null,null,null
ackley,randomized_straddle,4,59,70,71,3745,0.8262033729411815,False,False,False,3677,0.17808754982223426,0.06338875598356895,null,null,null,null,null,null
ackley,randomized_straddle,4,60,71,72,147,1.8336719019307388,False,False,False,144,1.0037796625449098,1.5130030458101231,null,null,null,null,null,null
ackley,randomized_straddle,4,61,72,73,1369,0.453567448083934,False,False,True,1338,1.0383813013753325,1.6675303340519911,null,null,null,null,null,null
ackley,randomized_straddle,4,62,73,74,2246,1.3528594332262305,False,False,False,2196,2.8730275906969767,10.585279897491358,null,null,null,null,null,null
ackley,randomized_straddle,4,63,74,75,601,1.2360853169430293,False,False,False,586,0.5090406968270357,0.40446785722490713,null,null,null,null,null,null
ackley,randomized_straddle,4,64,75,76,1356,1.874289889349459,False,False,False,1324,0.9853517262027023,1.6315835847039417,null,null,null,null,null,null
ackley,randomized_straddle,4,65,76,77,2519,2.595315588902439,False,False,False,2466,2.3226090664483046,7.759386027289087,null,null,null,null,null,null
ackley,randomized_straddle,4,66,77,78,2337,1.1602648566065632,False,False,False,2284,0.7932736414010785,1.1624618001817588,null,null,null,null,null,null
ackley,randomized_straddle,4,67,78,79,3972,1.188460362329545,False,False,False,3894,0.20974288483223544,0.08948200130431806,null,null,null,null,null,null
ackley,randomized_straddle,4,68,79,80,2529,0.6660026999418154,False,False,False,2474,1.170766402670177,2.2464999509944543,null,null,null,null,null,null
ackley,expected_feasibility,0,1,12,13,2904,3.1269071435549876,False,False,False,2895,2.6835208785752283,null,24,null,null,null,null,null
ackley,expected_feasibility,0,2,13,14,2925,3.329912701095557,False,False,False,2915,2.6931560073345358,null,24,null,null,null,null,null
ackley,expected_feasibility,0,3,14,15,1509,2.7282070372227043,False,False,False,1505,2.7043280305016038,null,24,null,null,null,null,null
ackley,expected_feasibility,0,4,15,16,3627,3.7058916595433384,False,False,False,3613,2.676052786152643,null,24,null,null,null,null,null
ackley,expected_feasibility,0,5,16,17,2351,2.671581092789669,False,False,False,2344,2.6521960551680763,null,24,null,null,null,null,null
ackley,expected_feasibility,0,6,17,18,2183,3.256634836082201,False,False,False,2177,2.6574176920474537,null,24,null,null,null,null,null
ackley,expected_feasibility,0,7,18,19,3539,3.6347100833248263,False,False,False,3523,2.6619080511761393,null,24,null,null,null,null,null
ackley,expected_feasibility,0,8,19,20,344,2.563024537167797,False,False,False,343,2.6618005130226305,null,24,null,null,null,null,null
ackley,expected_feasibility,0,9,20,21,1653,2.8769909573233203,False,False,False,1647,2.658873399211264,null,24,null,null,null,null,null
ackley,expected_feasibility,0,10,21,22,2101,2.6813137841725645,False,False,False,2093,2.5913667941053036,null,24,null,null,null,null,null
ackley,expected_feasibility,0,11,22,23,3830,1.3647170797154047,False,False,False,3808,2.5130724037771195,null,24,null,null,null,null,null
ackley,expected_feasibility,0,12,23,24,3269,1.7110822804798076,False,False,False,3250,2.4796600989626616,null,24,null,null,null,null,null
ackley,expected_feasibility,0,13,24,25,23,3.3803342681636046,False,False,False,23,2.291737581013545,null,24,null,null,null,null,null
ackley,expected_feasibility,0,14,25,26,3291,3.0235374624160336,False,False,False,3270,2.5035252548539866,null,24,null,null,null,null,null
ackley,expected_feasibility,0,15,26,27,617,3.048963345832856,False,False,False,613,2.341562869150945,null,24,null,null,null,null,null
ackley,expected_feasibility,0,16,27,28,3786,1.296683228368389,False,False,False,3760,2.3889640826305305,null,24,null,null,null,null,null
ackley,expected_feasibility,0,17,28,29,2776,1.4392694000089055,False,False,False,2760,2.455333585236038,null,24,null,null,null,null,null
ackley,expected_feasibility,0,18,29,30,3133,3.005230936760558,False,False,False,3112,2.496666152899247,null,24,null,null,null,null,null
ackley,expected_feasibility,0,19,30,31,1138,0.08448471058625273,True,True,True,1131,2.4050311587678253,null,24,null,null,null,null,null
ackley,expected_feasibility,0,20,31,32,3666,0.6404762371861477,False,False,False,3638,2.6023338642052454,null,24,null,null,null,null,null
ackley,expected_feasibility,0,21,32,33,3831,0.02270101248777756,True,True,True,3799,2.698602361590297,null,24,null,null,null,null,null
ackley,expected_feasibility,0,22,33,34,2333,1.7846314015478537,False,False,False,2319,2.5798058652202913,null,24,null,null,null,null,null
ackley,expected_feasibility,0,23,34,35,1931,0.4480093375210643,False,False,True,1920,2.36904878338649,null,24,null,null,null,null,null
ackley,expected_feasibility,0,24,35,36,3056,1.4392755265720716,False,False,False,3033,2.3188286620947194,null,24,null,null,null,null,null
ackley,expected_feasibility,0,25,36,37,3638,0.12777414022662548,True,True,True,3607,2.1352394102659495,null,24,null,null,null,null,null
ackley,expected_feasibility,0,26,37,38,3607,1.0907166424885038,False,False,False,3577,2.2397973169896486,null,24,null,null,null,null,null
ackley,expected_feasibility,0,27,38,39,958,1.4872127412346643,False,False,False,951,2.427275913131998,null,24,null,null,null,null,null
ackley,expected_feasibility,0,28,39,40,747,2.4448441873494957,False,False,False,741,2.3041647929672617,null,24,null,null,null,null,null
ackley,expected_feasibility,0,29,40,41,2353,0.9711733675918754,False,False,False,2334,2.23604522533724,null,24,null,null,null,null,null
ackley,expected_feasibility,0,30,41,42,2096,2.221621615913488,False,False,False,2082,2.154934298964261,null,24,null,null,null,null,null
ackley,expected_feasibility,0,31,42,43,924,1.0289496051719507,False,False,False,916,2.1169196956276637,null,24,null,null,null,null,null
ackley,expected_feasibility,0,32,43,44,1305,0.3746978198172535,False,True,True,1294,2.157970329936654,null,24,null,null,null,null,null
ackley,expected_feasibility,0,33,44,45,1632,1.058987113741404,False,False,False,1619,2.059529578691962,null,24,null,null,null,null,null
ackley,expected_feasibility,0,34,45,46,684,0.35845250071040624,False,True,True,678,2.224720426863106,null,24,null,null,null,null,null
ackley,expected_feasibility,0,35,46,47,2676,0.8995707817455969,False,False,False,2649,2.286800545318334,null,24,null,null,null,null,null
ackley,expected_feasibility,0,36,47,48,3490,0.6562314981919339,False,False,False,3452,2.081323555488617,null,24,null,null,null,null,null
ackley,expected_feasibility,0,37,48,49,2862,1.585703536971792,False,False,False,2833,2.163718090911919,null,24,null,null,null,null,null
ackley,expected_feasibility,0,38,49,50,3602,2.154926577028517,False,False,False,3561,2.2590006846679405,null,24,null,null,null,null,null
ackley,expected_feasibility,0,39,50,51,3350,2.701338976671277,False,False,False,3311,2.0895290882894875,null,24,null,null,null,null,null
ackley,expected_feasibility,0,40,51,52,3876,0.7961631462739369,False,False,False,3825,2.004260424204045,null,24,null,null,null,null,null
ackley,expected_feasibility,0,41,52,53,3239,1.6316378252964299,False,False,False,3202,2.012500506893743,null,24,null,null,null,null,null
ackley,expected_feasibility,0,42,53,54,3320,1.1636156550897567,False,False,False,3280,2.0286306241129184,null,24,null,null,null,null,null
ackley,expected_feasibility,0,43,54,55,130,0.6684260923768957,False,False,False,129,1.9685031767844547,null,24,null,null,null,null,null
ackley,expected_feasibility,0,44,55,56,3600,2.5787293172962613,False,False,False,3555,1.9054678850302753,null,24,null,null,null,null,null
ackley,expected_feasibility,0,45,56,57,1988,2.41160110026418,False,False,False,1969,1.9707859285728684,null,24,null,null,null,null,null
ackley,expected_feasibility,0,46,57,58,2166,1.7382005566963699,False,False,False,2144,1.8934194327167952,null,24,null,null,null,null,null
ackley,expected_feasibility,0,47,58,59,2495,0.49451559474574047,False,False,True,2466,1.9316107503519377,null,24,null,null,null,null,null
ackley,expected_feasibility,0,48,59,60,3926,1.2078163812436706,False,False,False,3867,1.8437591790949646,null,24,null,null,null,null,null
ackley,expected_feasibility,0,49,60,61,1170,1.1509589651647012,False,False,False,1157,1.908574375717505,null,24,null,null,null,null,null
ackley,expected_feasibility,0,50,61,62,3366,0.7348504063662986,False,False,False,3319,1.8088426224219192,null,24,null,null,null,null,null
ackley,expected_feasibility,0,51,62,63,905,1.4901439997551424,False,False,False,895,1.772122127104069,null,24,null,null,null,null,null
ackley,expected_feasibility,0,52,63,64,3101,1.1535405480104934,False,False,False,3060,1.7346881307563062,null,24,null,null,null,null,null
ackley,expected_feasibility,0,53,64,65,653,0.1080160175286462,True,True,True,646,1.715566522627227,null,24,null,null,null,null,null
ackley,expected_feasibility,0,54,65,66,2629,1.0737869393485298,False,False,False,2595,1.7237310752454238,null,24,null,null,null,null,null
ackley,expected_feasibility,0,55,66,67,399,0.8143279515596422,False,False,False,394,1.7544088792655843,null,24,null,null,null,null,null
ackley,expected_feasibility,0,56,67,68,3818,1.488537104821459,False,False,False,3755,1.7058905463730258,null,24,null,null,null,null,null
ackley,expected_feasibility,0,57,68,69,2194,0.556565781250967,False,False,True,2166,1.6428740664564154,null,24,null,null,null,null,null
ackley,expected_feasibility,0,58,69,70,103,2.038193844227383,False,False,False,102,1.670790307909056,null,24,null,null,null,null,null
ackley,expected_feasibility,0,59,70,71,2429,0.8639527269700995,False,False,False,2395,1.6495694664379557,null,24,null,null,null,null,null
ackley,expected_feasibility,0,60,71,72,2387,0.28797954766221956,False,True,True,2353,1.6294453594495466,null,24,null,null,null,null,null
ackley,expected_feasibility,0,61,72,73,2812,0.2451150262268076,False,True,True,2770,1.608505402593738,null,24,null,null,null,null,null
ackley,expected_feasibility,0,62,73,74,738,0.650170502076806,False,False,False,727,1.6131259177936565,null,24,null,null,null,null,null
ackley,expected_feasibility,0,63,74,75,442,0.5215648660023415,False,False,True,435,1.508055679124734,null,24,null,null,null,null,null
ackley,expected_feasibility,0,64,75,76,381,3.2686205634838643,False,False,False,375,1.5172085289182868,null,24,null,null,null,null,null
ackley,expected_feasibility,0,65,76,77,1560,1.8353317532990676,False,False,False,1537,1.4045587691007324,null,24,null,null,null,null,null
