benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,budget,global_error,uncertainty_region_fraction,integrated_bernoulli_uncertainty,fit_time_seconds,near_boundary_error_q10,near_boundary_test_size_q10,uncertainty_region_fraction_q10,integrated_bernoulli_uncertainty_q10,near_boundary_error_q20,near_boundary_test_size_q20,uncertainty_region_fraction_q20,integrated_bernoulli_uncertainty_q20,near_boundary_error_q30,near_boundary_test_size_q30,uncertainty_region_fraction_q30,integrated_bernoulli_uncertainty_q30
branin,Thresholded Branin,gpc_fixed_iso,classifier_margin,classifier_margin,0,9,0.25833333333333336,0.805,0.24460154556244854,0.009592700000212062,0.4666666666666667,60,0.9833333333333333,0.24691118930082823,0.4,120,0.95,0.24693740293450964,0.3111111111111111,180,0.8944444444444445,0.24630027551894532
branin,Thresholded Branin,gpc_fixed_iso,classifier_margin,classifier_margin,0,10,0.26,0.7633333333333333,0.243856250712923,0.009504999999990105,0.43333333333333335,60,0.9333333333333333,0.24536946649711827,0.4,120,0.8916666666666667,0.24535637485647713,0.31666666666666665,180,0.8277777777777777,0.24467789761671313
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,6,0.32,0.8833333333333333,0.24535436386226905,0.00920860000042012,0.5,60,0.9833333333333333,0.24554455822538573,0.43333333333333335,120,0.9916666666666667,0.24541408282464758,0.35,180,0.9666666666666667,0.24495133313621228
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,7,0.27666666666666667,0.8866666666666667,0.2453818186176856,0.00941429999875254,0.2833333333333333,60,1.0,0.24707100437786625,0.325,120,1.0,0.24695781173324718,0.2722222222222222,180,1.0,0.24652349415419017
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,8,0.2866666666666667,0.8416666666666667,0.24509984908351565,0.009489800000665127,0.35,60,0.9833333333333333,0.24702152236918826,0.38333333333333336,120,0.975,0.24717155616277178,0.3111111111111111,180,0.9777777777777777,0.24699736413564885
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,9,0.25833333333333336,0.805,0.24460154556244854,0.009646700000303099,0.4666666666666667,60,0.9833333333333333,0.24691118930082823,0.4,120,0.95,0.24693740293450964,0.3111111111111111,180,0.8944444444444445,0.24630027551894532
branin,Thresholded Branin,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,10,0.26,0.7633333333333333,0.243856250712923,0.009190400000079535,0.43333333333333335,60,0.9333333333333333,0.24536946649711827,0.4,120,0.8916666666666667,0.24535637485647713,0.31666666666666665,180,0.8277777777777777,0.24467789761671313
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,6,0.32,0.8833333333333333,0.24535436386226905,0.009202600000207894,0.5,60,0.9833333333333333,0.24554455822538573,0.43333333333333335,120,0.9916666666666667,0.24541408282464758,0.35,180,0.9666666666666667,0.24495133313621228
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,7,0.23333333333333334,0.91,0.24582566408737658,0.009381800000483054,0.5,60,1.0,0.24620644734182853,0.43333333333333335,120,1.0,0.24612120150268624,0.35,180,0.9944444444444445,0.2456667293514676
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,8,0.2,0.9266666666666666,0.24606347575943582,0.009350199999971665,0.48333333333333334,60,1.0,0.24727676650745317,0.43333333333333335,120,1.0,0.24737386738074404,0.35,180,0.9944444444444445,0.24698566483203876
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,9,0.22166666666666668,0.91,0.2456605133369634,0.009342699999251636,0.5666666666666667,60,1.0,0.24769311803423216,0.48333333333333334,120,1.0,0.24772322590977183,0.4444444444444444,180,1.0,0.2475366846351253
branin,Thresholded Branin,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,10,0.22666666666666666,0.8416666666666667,0.24489236233606534,0.009422799999811104,0.5333333333333333,60,0.9833333333333333,0.2464609714623383,0.4583333333333333,120,0.9416666666666667,0.24641076495666397,0.4388888888888889,180,0.9055555555555556,0.24616985697063426
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,6,0.32,0.8833333333333333,0.24535436386226905,0.00938289999976405,0.5,60,0.9833333333333333,0.24554455822538573,0.43333333333333335,120,0.9916666666666667,0.24541408282464758,0.35,180,0.9666666666666667,0.24495133313621228
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,7,0.315,0.8,0.24408050981564533,0.008967699999629986,0.4666666666666667,60,0.9333333333333333,0.24399225407048222,0.4,120,0.8916666666666667,0.24369814182929866,0.3333333333333333,180,0.8055555555555556,0.24303585786415383
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,8,0.3016666666666667,0.72,0.2430696501649643,0.008947700000135228,0.48333333333333334,60,0.9333333333333333,0.2439997262092789,0.4083333333333333,120,0.8916666666666667,0.24369862196485786,0.3277777777777778,180,0.8055555555555556,0.24303025191243394
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,9,0.25666666666666665,0.7233333333333334,0.24312337625623257,0.009379899998748442,0.38333333333333336,60,0.9833333333333333,0.24641366779744442,0.35833333333333334,120,0.9333333333333333,0.24610283225087587,0.2833333333333333,180,0.8777777777777778,0.24535720653586407
branin,Thresholded Branin,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,10,0.19333333333333333,0.735,0.24392751380190006,0.009134500000072876,0.43333333333333335,60,0.9833333333333333,0.24730122573758392,0.44166666666666665,120,0.9333333333333333,0.24716672125127748,0.3888888888888889,180,0.8833333333333333,0.24652717564271742
