run_id,repeat,fold,budget,revealed_count,candidate_count,revealed_prefix_sha256,source
w85__r06_f05,6,5,24,24,300,5fbe4177c84f8f83c8c43111b62472169c46906162aff4a0fa77ade908a82764,Phase 1.14 published M3-margin path
w85__r06_f05,6,5,32,32,292,117ae98eb6375014adec2b377f83a6f3685d862f2b68651c7cebf0010c867c5b,Phase 1.14 published M3-margin path
w85__r06_f05,6,5,40,40,284,d234be919b8f081c9f454d46f3c37ba4a365678746bfe17088f1a877c9b466a5,Phase 1.14 published M3-margin path
w85__r06_f05,6,5,60,60,264,0b2a29090983c3032f49d2d81825b26545c2e29a521ed18e96dee7e379b23d9e,Phase 1.14 published M3-margin path
w85__r06_f05,6,5,80,80,244,c319adafbadda34cc928919c70bdfb20f3cf16a31d2b9f56fabea88c88d5e553,Phase 1.14 published M3-margin path
w85__r07_f01,7,1,16,16,308,b1f936e9a4e0dae29ec31d8a916856f7fe78fd44a20d82eec4e1402488ede86c,Phase 1.14 published M3-margin path
w85__r07_f01,7,1,24,24,300,ab63d874601c8ef7e4b6283edf39fac6233b1c1ded726120b84acabdad3b072b,Phase 1.14 published M3-margin path
w85__r07_f01,7,1,32,32,292,c38adfb5a7f8e7f94aef96f048c4cf58d87e60e673ae52cb6adc241a99c73bb2,Phase 1.14 published M3-margin path
w85__r07_f01,7,1,40,40,284,4e593e2be40523bcce735c3f4d29f92efe7e1c481a711b1275fa70f5e607f79c,Phase 1.14 published M3-margin path
w85__r07_f01,7,1,60,60,264,91650967e2df1c0451ffb50a125586737b55aaf6810afe8c7b8dbdec63e0da66,Phase 1.14 published M3-margin path
w85__r07_f01,7,1,80,80,244,42cb68956c850b3c4a029d5e993f07eebd7b6aeba51c99863a81467fd2598584,Phase 1.14 published M3-margin path
w85__r07_f02,7,2,16,16,308,bcb31a0b73e3f9f276949d9fa7dbdda30046a4ff1e479483f9272fabd0f5dd81,Phase 1.14 published M3-margin path
w85__r07_f02,7,2,24,24,300,bdc10eca92ee447a7efaa8f75cadf3a21a95905ea88f16933e9cb6c185f989d4,Phase 1.14 published M3-margin path
w85__r07_f02,7,2,32,32,292,04a5dc9dca4b379857b9882ab663d141fcee62412f2b86f128c003b4d39980a2,Phase 1.14 published M3-margin path
w85__r07_f02,7,2,40,40,284,5fe287f63d9f5ef0defa27dccf38ecc657612045f8c65c9f81e1cf633e5cdb79,Phase 1.14 published M3-margin path
w85__r07_f02,7,2,60,60,264,5afab6e1906cf7be124e96b0b97cdbdf8d8ed87f46dcc4b48defc5a73f82a50d,Phase 1.14 published M3-margin path
w85__r07_f02,7,2,80,80,244,2e315ba17ced3a1509dfab1af5daec242d43d4552c89f21c4512269e46ceca15,Phase 1.14 published M3-margin path
w85__r07_f03,7,3,16,16,308,b22eb851cc4436cd82f4a57e6d37a9180ea73287474a5cbb5c6bd26be5f7676c,Phase 1.14 published M3-margin path
w85__r07_f03,7,3,24,24,300,5aef81db5707974ef6ef84c680b23f3f67949d5dc6737b35d24589c86531a11e,Phase 1.14 published M3-margin path
w85__r07_f03,7,3,32,32,292,d9e8d89ab36c8903fefd224f222d22c54a8a756edbd20701ceea32c94e5231f6,Phase 1.14 published M3-margin path
w85__r07_f03,7,3,40,40,284,cae4776280822eac150772b28aec353f481bec749d65151c3a6e683c7efb38a5,Phase 1.14 published M3-margin path
w85__r07_f03,7,3,60,60,264,529e06925b68c38680b6075289fe099a34de3bcb1c4e9a87bfeaf812f8526d1f,Phase 1.14 published M3-margin path
w85__r07_f03,7,3,80,80,244,edfb399c16d21256685bde8b4b93e36a55cfbfe9798504e10e2982168b0722a5,Phase 1.14 published M3-margin path
w85__r07_f04,7,4,16,16,308,0fecef6a7ce8597c3ac2c972d0a8a38aec294f05f613855cfd41b2e7a9f0c574,Phase 1.14 published M3-margin path
w85__r07_f04,7,4,24,24,300,566ffef56bec8d65f2f1f415ad16cb4865013d90a92221560bea022cd124fe25,Phase 1.14 published M3-margin path
w85__r07_f04,7,4,32,32,292,ff9cc0e9b66f96aa10ff617ab9cfe2a1fbdbfc041afd0a91f001e80876d1d01a,Phase 1.14 published M3-margin path
w85__r07_f04,7,4,40,40,284,5088e78ce2d1eada11495b788abf9b400789747bf5c7e29a46ff9dbe4736dd5b,Phase 1.14 published M3-margin path
w85__r07_f04,7,4,60,60,264,e15e02b93d1bcd87461d19f37bea19835aa903c158eb9c1c97fd5c186f5ea93d,Phase 1.14 published M3-margin path
w85__r07_f04,7,4,80,80,244,68062994074e5b4a605791cc3b580c9df1f1f985156a842dfa3b042b0d768562,Phase 1.14 published M3-margin path
w85__r07_f05,7,5,16,16,308,4bfae89d4945cb426c380ee2625f64900178c0535a92b0f30687bd229adfaef3,Phase 1.14 published M3-margin path
w85__r07_f05,7,5,24,24,300,ca45720f3d1bc0ae8fbe1858d130aee9ed3cc49197954f4801d29854c2dfcc6e,Phase 1.14 published M3-margin path
w85__r07_f05,7,5,32,32,292,10e1ed2a88b850467f013753ba97d6731ccbf025f50e55337e7645051b725e2f,Phase 1.14 published M3-margin path
w85__r07_f05,7,5,40,40,284,b29bbee286108c2a4b61bf7b0f8af90fae9bd3a76ddb728751e28f037c5f584c,Phase 1.14 published M3-margin path
w85__r07_f05,7,5,60,60,264,79d71479a8cd8e6a6a42dc6cb79ddbbafc232b8edab2b4727deb322d10e5ac4e,Phase 1.14 published M3-margin path
w85__r07_f05,7,5,80,80,244,056b43e4cec2d3b2930a516e15076d148bc212d8739e0a800cd797d932c6e751,Phase 1.14 published M3-margin path
w85__r08_f01,8,1,16,16,308,e37be22a96234a183dd69855e3b668217e10445e2c5a719ec29a84a5299a94d3,Phase 1.14 published M3-margin path
w85__r08_f01,8,1,24,24,300,1d46c66e56df5e370b9d010a8f70a7c869ff24614b8a2a8d1b226ac2f535eff8,Phase 1.14 published M3-margin path
w85__r08_f01,8,1,32,32,292,7f78a3791121f0d8ce2349c0dc5502aa069f7feee504c3b977693fd722529a1b,Phase 1.14 published M3-margin path
w85__r08_f01,8,1,40,40,284,28e2961e5b17172a9d9fa1efc4362ef2f5f96cec43fc2f52fda79806ac93a52d,Phase 1.14 published M3-margin path
w85__r08_f01,8,1,60,60,264,b18aacb13b1df08c40f9114111b9d808b9f5d9ab5adcfd9c50e08fc3d285c551,Phase 1.14 published M3-margin path
w85__r08_f01,8,1,80,80,244,26962f56cfc673cdcb1df908f5679c1d3fbd7ff8de818b26b9a934a8adad977b,Phase 1.14 published M3-margin path
w85__r08_f02,8,2,16,16,308,86320f6d3895028fe1db411563b24eb669e56431d93d63e18b2758dfacb6581f,Phase 1.14 published M3-margin path
w85__r08_f02,8,2,24,24,300,31ccde7a15935060aa3e26c7ff16720ce44ecbdd5eded35f5ceaac3602bf02ca,Phase 1.14 published M3-margin path
w85__r08_f02,8,2,32,32,292,7858f24a051f444201a46a57573f8b0ff0346e95542dab91689457097f31995a,Phase 1.14 published M3-margin path
w85__r08_f02,8,2,40,40,284,6f52d01194e0b86a53ac3117ba4a82c204f74561c38bbfc8400531604440cb89,Phase 1.14 published M3-margin path
w85__r08_f02,8,2,60,60,264,4299a810a40810b01976cb380b0c61defb76b181d8bb64ee19b8506bd8a7dbeb,Phase 1.14 published M3-margin path
w85__r08_f02,8,2,80,80,244,2e4697506cce5a86a1bafcfbe4381b1a856306f826bb297417e6fbc92ffbcf2d,Phase 1.14 published M3-margin path
w85__r08_f03,8,3,16,16,308,b6c0cfbb6868b4c08a88f06a83207dd76eef388d8cf6921582266699f0357172,Phase 1.14 published M3-margin path
w85__r08_f03,8,3,24,24,300,57bedfb5267a1090697f12a34c0604ffb151731c12948ea75ffe845e25c01b09,Phase 1.14 published M3-margin path
w85__r08_f03,8,3,32,32,292,0f6ee585c920afde40c246df0ce094fd920bbce7bb0bb006212a4a687f4632b0,Phase 1.14 published M3-margin path
w85__r08_f03,8,3,40,40,284,6fe64661612d843adf53a00ed3faf95b6d33a9fceac6d48d3a06e453fe011896,Phase 1.14 published M3-margin path
w85__r08_f03,8,3,60,60,264,f92719d0421b13725b5d1a088ce23b4832a61db74cb3cdd42dad2d258be9c58d,Phase 1.14 published M3-margin path
w85__r08_f03,8,3,80,80,244,f6648d886ba5898b04883600a673b5c3c1f015db44dfd63e14b2b5933f4e1d60,Phase 1.14 published M3-margin path
w85__r08_f04,8,4,16,16,308,9c44f9562a607e297d569cb9e35ad66aa7c4982d55e7eb42314d68050c3c4645,Phase 1.14 published M3-margin path
w85__r08_f04,8,4,24,24,300,60c95ea6ecf2eefda85514d7df143a39640667409e7b5f75b0e739d838610ac6,Phase 1.14 published M3-margin path
w85__r08_f04,8,4,32,32,292,fdac77aaed603fdf89d37f4fecf2a0831e7d313099359a5665e1320f23dec474,Phase 1.14 published M3-margin path
w85__r08_f04,8,4,40,40,284,dc8d154fe07161aba4fe0742efbbcca4ad2b00bcd6f89d66b373a4cf68ce7390,Phase 1.14 published M3-margin path
w85__r08_f04,8,4,60,60,264,79e50f71f55fd06e3ed31f989a118bba5c7ca7dfafd43cf29176c1a64e4099a6,Phase 1.14 published M3-margin path
w85__r08_f04,8,4,80,80,244,7d8f696f7065422f2391652e05258363d6500288ea78c459e26966a703cc4612,Phase 1.14 published M3-margin path
w85__r08_f05,8,5,16,16,308,26c02ee6aa9be88879a04b8696414ed47a869e1f552e5927f90e9346853240c4,Phase 1.14 published M3-margin path
w85__r08_f05,8,5,24,24,300,ba8932bd142675811d2a644a293d4639cdf957cedb8565dfb09a0881dc23e390,Phase 1.14 published M3-margin path
w85__r08_f05,8,5,32,32,292,425e811d7696235b4ee54d0d8d9820efbf7b75c6a7f86c6746f7d52ff6349c60,Phase 1.14 published M3-margin path
w85__r08_f05,8,5,40,40,284,cc5779e06fcc44bda28c43fde13aa5940046ec73ea14ba1128f50557b26d4065,Phase 1.14 published M3-margin path
w85__r08_f05,8,5,60,60,264,97059a126b35e159ad900c1409dcfd6a97b78b86abdf2784a9c5ca4ed83c23e1,Phase 1.14 published M3-margin path
w85__r08_f05,8,5,80,80,244,0c3c22fb53ea3307da20e14ff4d445d1bb88e96b01ac474e1c906999cb510151,Phase 1.14 published M3-margin path
w85__r09_f01,9,1,16,16,308,9503f4a10e1e05bf07ac61e61571fc1c3d5a21492ff0b2fa318b7e76918dc22b,Phase 1.14 published M3-margin path
w85__r09_f01,9,1,24,24,300,ce0bfd1e137cf5d1dc229363230d4fdbd921f8ccb1c8592c0ed0277bb61e5095,Phase 1.14 published M3-margin path
w85__r09_f01,9,1,32,32,292,e7e8cc57357c10c9a23f0eeb51a0b6bd494a646536623125a6a35061e82d86b1,Phase 1.14 published M3-margin path
w85__r09_f01,9,1,40,40,284,9031d9912d3c27d0d8efd9b54583932fd60e5184b47f12a00247d763386fe4b7,Phase 1.14 published M3-margin path
w85__r09_f01,9,1,60,60,264,e5e191c00154118c179c0d6c8c7571c834dfe650eccb7a07ca9b8ea689c4cdbe,Phase 1.14 published M3-margin path
w85__r09_f01,9,1,80,80,244,c8968968f98d1a341624a95a8c4eccff2d77298019b68bb429efe2895c2e9263,Phase 1.14 published M3-margin path
w85__r09_f02,9,2,16,16,308,48038b1fdb6a33f0137490b5e18ec574ee02c631a1c8c098ad41d1bb47c63327,Phase 1.14 published M3-margin path
w85__r09_f02,9,2,24,24,300,4d3c5492e2b3d6c1d516dbe4aa4cb4335dc4b46ee8f0cf409415b130dd23b520,Phase 1.14 published M3-margin path
w85__r09_f02,9,2,32,32,292,f7d6fd2b4b92b23da326b9aab865d5af0c2d9179dfeacc330fefd98599cd6d50,Phase 1.14 published M3-margin path
w85__r09_f02,9,2,40,40,284,83fb36a1ce2eed03099780c933b818da919c1ee4201f05d6fbb84a2c04c4fcfd,Phase 1.14 published M3-margin path
w85__r09_f02,9,2,60,60,264,9dfbaa36087166ef14c5e3f2fa02ef6bb1f61b80264569287c93d27edf013560,Phase 1.14 published M3-margin path
w85__r09_f02,9,2,80,80,244,6eba915c1d39db79f692729e89d70e3d74b978b76459ca6fff129291bbddd446,Phase 1.14 published M3-margin path
w85__r09_f03,9,3,16,16,308,8f11012c8c6c2ad6ea01805dc9e7a6c0628c9b707beb5cb98b009d2b00612cd7,Phase 1.14 published M3-margin path
w85__r09_f03,9,3,24,24,300,53f86f274aa4e151bbd66aa0032c585b8aa02459cad6ee43737a3b60f1be023b,Phase 1.14 published M3-margin path
w85__r09_f03,9,3,32,32,292,92d982f9ccc4b6a56d4e59f3f0b82aa5ebbec64ea4a597e9832d9c84e50acc39,Phase 1.14 published M3-margin path
w85__r09_f03,9,3,40,40,284,8e9b683891e22729b1ee699d55dcbd60b8eab3c00b545dfdebcf6863abfb6774,Phase 1.14 published M3-margin path
w85__r09_f03,9,3,60,60,264,8f0c92232963e93e750c27323096dc97ef6adfd669a2a56293b115835c2ceaf7,Phase 1.14 published M3-margin path
w85__r09_f03,9,3,80,80,244,9fbde8260f88bb3eea8e0ba9bd76df71e3e4373e97837c9b8f4ef8e57f167078,Phase 1.14 published M3-margin path
w85__r09_f04,9,4,16,16,308,9462512307184b2099cc4bf00fc49d0ea0bf77a9df73766b7e285ed9ff72931c,Phase 1.14 published M3-margin path
w85__r09_f04,9,4,24,24,300,f9486dffc809f3715c72e32d8e7e5962b41118816f252723608ffc26e8506137,Phase 1.14 published M3-margin path
w85__r09_f04,9,4,32,32,292,96d86f0daa80ede3971d6796feba1e90d3857135886fba2d06422755dc0879f4,Phase 1.14 published M3-margin path
w85__r09_f04,9,4,40,40,284,962ae6cddd583de279420e67af342e4a581fa8d2c2adc875af8c7855489d567c,Phase 1.14 published M3-margin path
w85__r09_f04,9,4,60,60,264,6ae97c73503510cd5f687ee90eebd7a120d6927082d806860c9a4f2c64c4a50d,Phase 1.14 published M3-margin path
w85__r09_f04,9,4,80,80,244,f3f5e8438a520861c4dc9245dcc006d071eb9487fe965b0f0bc336b5c0537cf4,Phase 1.14 published M3-margin path
w85__r09_f05,9,5,16,16,308,8eb39ae109082e37e6040f20581376df4c68b06f445fabe1d4dda6f1c8e1bad0,Phase 1.14 published M3-margin path
w85__r09_f05,9,5,24,24,300,efa9deda68b581e2ed28ac8edb4ad53d683c36e60e6175503941ff18a35be662,Phase 1.14 published M3-margin path
w85__r09_f05,9,5,32,32,292,1e8b05c59fd659b659a6a7b11e10235cf469ee68dbeba5cfefbdd883d58ecef3,Phase 1.14 published M3-margin path
w85__r09_f05,9,5,40,40,284,f7d56552ef890df279d4ad2de1eaef6725c5f40fc4ca074617c90d87d1809c01,Phase 1.14 published M3-margin path
w85__r09_f05,9,5,60,60,264,f391d176115d257eba836ebaa4b87a1857e3eb423f8c94d18fc9154ab815c6e3,Phase 1.14 published M3-margin path
w85__r09_f05,9,5,80,80,244,a080a9165da0e40a4e9d6042846de540e368206f2185c853a3f3292a23a7bb1d,Phase 1.14 published M3-margin path
w85__r10_f01,10,1,16,16,308,96a41d949fe41e76b8845c10b0b1b860735b5731b360a876c067d01d014c52c2,Phase 1.14 published M3-margin path
w85__r10_f01,10,1,24,24,300,f03f2ecbf75ef9a885f7b1b3e62652a2281409b52a70bd653487655c427cad4d,Phase 1.14 published M3-margin path
w85__r10_f01,10,1,32,32,292,978d2c214a104d23d2c0226d765d504e0696ded709672b48137ffd9e659079f3,Phase 1.14 published M3-margin path
w85__r10_f01,10,1,40,40,284,22b5ccc5a8ca68052764596abb5d4b1dde314e93f4ba5b352b8eeccb5e8fab85,Phase 1.14 published M3-margin path
w85__r10_f01,10,1,60,60,264,369957d3858a22cdb5bb4f907336afd315a685a3dd5ee9b40cf2f28f4263f60e,Phase 1.14 published M3-margin path
w85__r10_f01,10,1,80,80,244,93fc7808927cde19da10ada740c3d392dcfccdbc42dc33c625fc7221800509d1,Phase 1.14 published M3-margin path
w85__r10_f02,10,2,16,16,308,72113833da285fd6a2e1ae31cd2680de01bd299f39040b9c2bc223591a08f48d,Phase 1.14 published M3-margin path
w85__r10_f02,10,2,24,24,300,1bee0052c9384cfe63ce8e5ad336d2c3eb449dcb8cd7edc719f6c99da62d0f02,Phase 1.14 published M3-margin path
w85__r10_f02,10,2,32,32,292,115823bb116b7dbd7837c77b4ba28a3dbdf6867fda08dad3c9c5aa700e90018b,Phase 1.14 published M3-margin path
w85__r10_f02,10,2,40,40,284,4ba279ecdbd4fcd5b16de05a339dad3209064b49f49ed9909df3224c34c32d65,Phase 1.14 published M3-margin path
w85__r10_f02,10,2,60,60,264,d2ca25cac3a72f609c8bb62f6629ae5e942f6146a7a7b56424d621e28f1b218b,Phase 1.14 published M3-margin path
w85__r10_f02,10,2,80,80,244,ab3ba51a9245f5d1d2c135be4de6ee8d50075aa3fc2f8cedbbe1eb204d9fecd1,Phase 1.14 published M3-margin path
w85__r10_f03,10,3,16,16,308,e922f4e25703435ab3aba835f2abab6632e591914a282d2fa83cd30c8c238d7d,Phase 1.14 published M3-margin path
w85__r10_f03,10,3,24,24,300,36e92e185f0a5ca8d035788ac5e3be847098be5a6c86c1247e935295a072d351,Phase 1.14 published M3-margin path
w85__r10_f03,10,3,32,32,292,ef48ef9b0f256e57032fdcd7e40135f7c12464ed10edeb0a7fd2dd322c471bb5,Phase 1.14 published M3-margin path
w85__r10_f03,10,3,40,40,284,e6fbd90cef43cd56159510ff83b6380b847c787e0f51b5028bf96d109d5d2ff2,Phase 1.14 published M3-margin path
w85__r10_f03,10,3,60,60,264,dcf284ad77f347d4a95a8a4cefd9db5bc6e9e30feee1e6166c64a4ce151ab1f8,Phase 1.14 published M3-margin path
w85__r10_f03,10,3,80,80,244,e3f3c5f9aa7aca12887db36625b45fefe5177c47e246fa56f1fdf0d7c2a3e603,Phase 1.14 published M3-margin path
w85__r10_f04,10,4,16,16,308,fa8669564483dc1a70b78744f677c8a9ceee24f5d6768e3e5afbf887e7401e8b,Phase 1.14 published M3-margin path
w85__r10_f04,10,4,24,24,300,7f40bbfaf96de2489ec242277f656abfb4870f717bd7b4ea60f489d920875cd4,Phase 1.14 published M3-margin path
w85__r10_f04,10,4,32,32,292,d1f0fa0c1f6be1e38f96d1f794bb4d702eaee617c4bb025d8b767662394deb8c,Phase 1.14 published M3-margin path
w85__r10_f04,10,4,40,40,284,80c8840cb377aa6b0078706adb72504abfdbf66ab9e43c59396a8478efef15ac,Phase 1.14 published M3-margin path
w85__r10_f04,10,4,60,60,264,ea2638d5f44c56c1d72927a862e755669155da99feb7ba0fce4b75c7f60251fa,Phase 1.14 published M3-margin path
w85__r10_f04,10,4,80,80,244,1d97d1309e2db7c83dc93dd983e01ed08750f4b098c0e6d733ae1e92010b10ea,Phase 1.14 published M3-margin path
w85__r10_f05,10,5,16,16,308,401ea4a21b2ed3ddd67c8744dce567b631cf8372eeb7400f9086b487a5324c0e,Phase 1.14 published M3-margin path
w85__r10_f05,10,5,24,24,300,6fb7e1c62f8d703d0af229c94cbf099687a82aa3d6c655cf0d6821e53146f97d,Phase 1.14 published M3-margin path
w85__r10_f05,10,5,32,32,292,6642c28b657d6d4efe6530c4bc740754715b5e462ec4c9658c8d1afcb30c69b0,Phase 1.14 published M3-margin path
w85__r10_f05,10,5,40,40,284,30f830753dc684278deb01292e3259426e496d449d843322214d34a93856394c,Phase 1.14 published M3-margin path
w85__r10_f05,10,5,60,60,264,a8f56b3a98f61c90d33147171c46c73b252adcff593199ce23b445e31b612445,Phase 1.14 published M3-margin path
w85__r10_f05,10,5,80,80,244,f7b2b49796f8f8f5aedd10a8c3f64de73a1ce9a8ddcc4b9c1a53971e3ea70c63,Phase 1.14 published M3-margin path
w85__r11_f01,11,1,16,16,308,43ed5923830e530e0cb09fdff463f8be159b3e7f2881965f81fb16d7386fb11c,Phase 1.14 published M3-margin path
w85__r11_f01,11,1,24,24,300,0594e3f9f88bda2496e4c547f7da13a265f3d4dfec871edf0efdda95bd644c2c,Phase 1.14 published M3-margin path
w85__r11_f01,11,1,32,32,292,0928ecf461c6ae650e5122b30618751f09079cfe3cf79907b345472deef62b12,Phase 1.14 published M3-margin path
w85__r11_f01,11,1,40,40,284,9df31840ecb46884415dd9b9569d5b4546f39309394a8f33ea41f339c30912bf,Phase 1.14 published M3-margin path
w85__r11_f01,11,1,60,60,264,961e191f529785484139240a91a4de41062553d93e79a13c585976a8d942c59c,Phase 1.14 published M3-margin path
w85__r11_f01,11,1,80,80,244,f5315649bb86c4821baeda5948cfa450962e5973d1f942e4e816da656bcf42a2,Phase 1.14 published M3-margin path
w85__r11_f02,11,2,16,16,308,c9b70bedee6ec37f99bf83a10600262c69f196c2cbda0accccd41d0170a6282e,Phase 1.14 published M3-margin path
w85__r11_f02,11,2,24,24,300,7550d67e0bc3681822da0c2deea3990ae3db956ddf68c29466150d692df931a5,Phase 1.14 published M3-margin path
w85__r11_f02,11,2,32,32,292,4d28144b89bf267e3ebc4365836f1000412a2b779beb272f9cde29b53598ffe7,Phase 1.14 published M3-margin path
w85__r11_f02,11,2,40,40,284,652d3f221ba494b3a9b163e6fc63e4bcaf2effb747dad9dc262f11b7eb8d9b39,Phase 1.14 published M3-margin path
w85__r11_f02,11,2,60,60,264,2a75edb2f1d7f7aa8bbccd95c44ebc31209beb9379a245d09efb352eba483003,Phase 1.14 published M3-margin path
w85__r11_f02,11,2,80,80,244,689fae763a515bb433557b9e17416ee87c867694216289e7faf38cd8dc227603,Phase 1.14 published M3-margin path
w85__r11_f03,11,3,16,16,308,795ff6f6f0b4758be0061e0e8be0bf34ba8cd9847dda9d8f75d07f6c36167cc4,Phase 1.14 published M3-margin path
w85__r11_f03,11,3,24,24,300,d634063feb16a88ab482cde8c550d95774bd9b128854c674d8197a9102a8373b,Phase 1.14 published M3-margin path
w85__r11_f03,11,3,32,32,292,348def746a023265d5d2bcdf92e076d97fda583e491267ef7c7b14a186edff15,Phase 1.14 published M3-margin path
w85__r11_f03,11,3,40,40,284,402d3b0ec7ee7535ab5192d7bbbac6dff224c013602ea06592238287bc3e399b,Phase 1.14 published M3-margin path
w85__r11_f03,11,3,60,60,264,36e758b0e4d6823cc20b62a167abda37745aa61ceca4e5f977c072a1af23dfd3,Phase 1.14 published M3-margin path
w85__r11_f03,11,3,80,80,244,134fd7e8d0d7eac19fb7407d49efe446a229fada719eabf2c6570c3adf8ef6a5,Phase 1.14 published M3-margin path
w85__r11_f04,11,4,16,16,308,1ee2c45eaa42d477190b0fdb016d0c14310a470786f422e08eb307bcd9b0e53f,Phase 1.14 published M3-margin path
w85__r11_f04,11,4,24,24,300,3336b514f735d8ee0f173211d61e8da3fecd365de5a09eb10dec74f7477b73fa,Phase 1.14 published M3-margin path
w85__r11_f04,11,4,32,32,292,81486168176ee5ae0a7745996b7bad246cb782cfdc6a5b4c5603f24e464d411d,Phase 1.14 published M3-margin path
w85__r11_f04,11,4,40,40,284,4f0f096f774dc8e6042e9a11c1d23906b7778339b8589246f1d48c6db6e5d61f,Phase 1.14 published M3-margin path
w85__r11_f04,11,4,60,60,264,3486b9ac385ff2b3d1a9b85c72fe323f0c09dda152812fd0a7498b76df9647f6,Phase 1.14 published M3-margin path
w85__r11_f04,11,4,80,80,244,c38362327fb0121aae51526908ef99ef53d090840971d83402c7bd4a278f4ce1,Phase 1.14 published M3-margin path
w85__r11_f05,11,5,16,16,308,a85c16230af9d17a5da522b35c37300f63e99d4572cd9e49e32e6dc6b02791ce,Phase 1.14 published M3-margin path
w85__r11_f05,11,5,24,24,300,f7f2cfe6cdceff1c8f40d3cdde5c9caad3b42c8037975cda25b9a9f79b3d7194,Phase 1.14 published M3-margin path
w85__r11_f05,11,5,32,32,292,f8987b90874136f1c2823200df29e32cdbc64d11db7a95d864d2c9aa0f4ffe50,Phase 1.14 published M3-margin path
w85__r11_f05,11,5,40,40,284,2c034b9b014aaa1bdf0f716774aec30ef5cb2ca26487a6e7d04936b46698d38e,Phase 1.14 published M3-margin path
w85__r11_f05,11,5,60,60,264,91b65ba4c30900dbabf397e0630df8d36b98e1b958cd036bd8985dbc95e28faf,Phase 1.14 published M3-margin path
w85__r11_f05,11,5,80,80,244,852db8ad3b4aa90a6d7cc4549df76485c2c7c2ccd284745c735f947278df6135,Phase 1.14 published M3-margin path
w85__r12_f01,12,1,16,16,308,9e468040f23057f6c14af1487ad408f3c91f7fe47ecf6585154762ff6250ed38,Phase 1.14 published M3-margin path
w85__r12_f01,12,1,24,24,300,5122ef9c50051aeb26628c97ad5566c6f1f828a3aded4fb23ba20decf3cfb05f,Phase 1.14 published M3-margin path
w85__r12_f01,12,1,32,32,292,834608e5abb2d4f8c55e56592a97250652bf2cfd3a675f917a79d17211aa898c,Phase 1.14 published M3-margin path
w85__r12_f01,12,1,40,40,284,870eb0014b4e6cd796bfb5f8185b799c5d814220c768c3c8f7aa57ec7f3d88c2,Phase 1.14 published M3-margin path
w85__r12_f01,12,1,60,60,264,ba8cded91fb58cba8ab8bb5c9d13566f739e1c604cbf9df8b0f7c832a798983d,Phase 1.14 published M3-margin path
w85__r12_f01,12,1,80,80,244,81b235057f3920348ad5698239f1b270b6b205d132b806118e201a4dbe8d7288,Phase 1.14 published M3-margin path
w85__r12_f02,12,2,16,16,308,ab355b49d8b2e78866610d741fe98c187c48df0f8520249b7514321617e2977d,Phase 1.14 published M3-margin path
w85__r12_f02,12,2,24,24,300,d386be3068946ba11f8219f33770b4c63e758e6a98dc60d96f804bd5ffc7d2ac,Phase 1.14 published M3-margin path
w85__r12_f02,12,2,32,32,292,a9c25c32ea77191558996164869ca4b2f31ecaf5d2242b55cffbce05e919747d,Phase 1.14 published M3-margin path
w85__r12_f02,12,2,40,40,284,024d34cdc5c1080d2c5a8327c705e1b1320e2162c857012d35968a2ba433f79d,Phase 1.14 published M3-margin path
w85__r12_f02,12,2,60,60,264,3794ba837206ab82a7a07b00096cdf302824c6917f6aed94e3fea33db370ff89,Phase 1.14 published M3-margin path
w85__r12_f02,12,2,80,80,244,9f01f20492b0c1d4eb3ad8e5cada655235e63eaba9b89dfb11f4c0cafaa70339,Phase 1.14 published M3-margin path
w85__r12_f03,12,3,16,16,308,6d4fb5b4ec0294f77c6237928304b18d7db7adb454bbddb6fc2107d568b71ca7,Phase 1.14 published M3-margin path
w85__r12_f03,12,3,24,24,300,de13904a4183764326c36339d965679dc2fd5e363a0253a4358c49a6182e7c58,Phase 1.14 published M3-margin path
w85__r12_f03,12,3,32,32,292,c56042674356242f7026676876cd66375321112045760a9a410cb21a3ee355c7,Phase 1.14 published M3-margin path
w85__r12_f03,12,3,40,40,284,5ed6b6c8797ef3bad133557656a134c4d7e013f9c93c3e448057571c0fbfd4e1,Phase 1.14 published M3-margin path
w85__r12_f03,12,3,60,60,264,0c792808d4b843a6ce5aa70eb3e844e254913a42ac01ca5e4d39c2bfeaf202b0,Phase 1.14 published M3-margin path
w85__r12_f03,12,3,80,80,244,f61ef95189b259735f4a642be5929fc2e5645c59a2564cb1e573531a7c62c7f7,Phase 1.14 published M3-margin path
w85__r12_f04,12,4,16,16,308,a5e1c03a53ca91ad79f855ae10452283e754a7cd31ff3218353c02e8c5ae4971,Phase 1.14 published M3-margin path
w85__r12_f04,12,4,24,24,300,c9434ae2da8edc28dc5077d09e292c9540c2b2db9f9a5dd56a413e2f7b23885a,Phase 1.14 published M3-margin path
w85__r12_f04,12,4,32,32,292,cff5a0482741fb52621a2d776e2ae2976224793e574bf372ef86a372ff6fc168,Phase 1.14 published M3-margin path
w85__r12_f04,12,4,40,40,284,b8a3415b03bf5811be0f71df31b7ae4092b54e7aadfefd3801182304933f79ec,Phase 1.14 published M3-margin path
w85__r12_f04,12,4,60,60,264,0ec89fb2ddc209a6281cd269e7418b9f58519ef7b87e331a8f2549b025a629bb,Phase 1.14 published M3-margin path
w85__r12_f04,12,4,80,80,244,2ddee7d8b0911ea1a32aa97fb486976a70f89b344641625e54c143f7534f743f,Phase 1.14 published M3-margin path
