repeat,fold,run_id,arm,budget,subset,accuracy,balanced_accuracy,keyhole_recall,specificity,false_negative,false_positive,true_negative,true_positive,row_count,continuations_averaged_within_fold
5,5,w85__r05_f05,binary_random,40,B1_q20,0.7156862745098039,0.7037037037037037,0.5,0.9074074074074073,4.0,0.8333333333333334,8.166666666666666,4.0,17.0,30
5,5,w85__r05_f05,binary_random,40,B1_q30,0.8053333333333333,0.7245098039215686,0.5,0.9490196078431372,4.0,0.8666666666666667,16.133333333333333,4.0,25.0,30
5,5,w85__r05_f05,binary_random,40,full81,0.9382716049382717,0.8590909090909091,0.7333333333333333,0.9848484848484849,4.0,1.0,65.0,11.0,81.0,30
5,5,w85__r05_f05,binary_random,80,B1_q20,0.7176470588235294,0.7101851851851851,0.5833333333333334,0.837037037037037,3.3333333333333335,1.4666666666666666,7.533333333333333,4.666666666666667,17.0,30
5,5,w85__r05_f05,binary_random,80,B1_q30,0.8066666666666666,0.7475490196078431,0.5833333333333334,0.9117647058823529,3.3333333333333335,1.5,15.5,4.666666666666667,25.0,30
5,5,w85__r05_f05,binary_random,80,full81,0.9395061728395061,0.877020202020202,0.7777777777777778,0.9762626262626263,3.3333333333333335,1.5666666666666667,64.43333333333334,11.666666666666666,81.0,30
5,5,w85__r05_f05,binary_random,160,B1_q20,0.7450980392156862,0.7412037037037037,0.675,0.8074074074074074,2.6,1.7333333333333334,7.266666666666667,5.4,17.0,30
5,5,w85__r05_f05,binary_random,160,B1_q30,0.8253333333333334,0.7855392156862745,0.675,0.8960784313725491,2.6,1.7666666666666666,15.233333333333333,5.4,25.0,30
5,5,w85__r05_f05,binary_random,160,full81,0.9460905349794239,0.8999494949494949,0.8266666666666667,0.9732323232323233,2.6,1.7666666666666666,64.23333333333333,12.4,81.0,30
5,5,w85__r05_f05,binary_random,320,B1_q20,0.8196078431372549,0.8155092592592593,0.7458333333333333,0.8851851851851851,2.033333333333333,1.0333333333333334,7.966666666666667,5.966666666666667,17.0,30
5,5,w85__r05_f05,binary_random,320,B1_q30,0.8773333333333333,0.8425245098039216,0.7458333333333333,0.9392156862745098,2.033333333333333,1.0333333333333334,15.966666666666667,5.966666666666667,25.0,30
5,5,w85__r05_f05,binary_random,320,full81,0.9621399176954732,0.9243939393939394,0.8644444444444445,0.9843434343434344,2.033333333333333,1.0333333333333334,64.96666666666667,12.966666666666667,81.0,30
6,1,w85__r06_f01,binary_margin,40,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0,11.0,3.0,17.0,1
6,1,w85__r06_f01,binary_margin,40,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0,17.0,5.0,25.0,1
6,1,w85__r06_f01,binary_margin,40,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0,66.0,12.0,81.0,1
6,1,w85__r06_f01,binary_margin,80,B1_q20,0.7058823529411765,0.5833333333333334,0.16666666666666666,1.0,5.0,0.0,11.0,1.0,17.0,1
6,1,w85__r06_f01,binary_margin,80,B1_q30,0.8,0.6875,0.375,1.0,5.0,0.0,17.0,3.0,25.0,1
6,1,w85__r06_f01,binary_margin,80,full81,0.9382716049382716,0.8333333333333333,0.6666666666666666,1.0,5.0,0.0,66.0,10.0,81.0,1
6,1,w85__r06_f01,binary_margin,160,B1_q20,0.7058823529411765,0.5833333333333334,0.16666666666666666,1.0,5.0,0.0,11.0,1.0,17.0,1
6,1,w85__r06_f01,binary_margin,160,B1_q30,0.8,0.6875,0.375,1.0,5.0,0.0,17.0,3.0,25.0,1
6,1,w85__r06_f01,binary_margin,160,full81,0.9382716049382716,0.8333333333333333,0.6666666666666666,1.0,5.0,0.0,66.0,10.0,81.0,1
6,1,w85__r06_f01,binary_margin,320,B1_q20,0.7058823529411765,0.5833333333333334,0.16666666666666666,1.0,5.0,0.0,11.0,1.0,17.0,1
6,1,w85__r06_f01,binary_margin,320,B1_q30,0.8,0.6875,0.375,1.0,5.0,0.0,17.0,3.0,25.0,1
6,1,w85__r06_f01,binary_margin,320,full81,0.9382716049382716,0.8333333333333333,0.6666666666666666,1.0,5.0,0.0,66.0,10.0,81.0,1
6,1,w85__r06_f01,binary_random,40,B1_q20,0.8686274509803922,0.8202020202020202,0.6555555555555556,0.9848484848484849,2.066666666666667,0.16666666666666666,10.833333333333334,3.933333333333333,17.0,30
6,1,w85__r06_f01,binary_random,40,B1_q30,0.9106666666666666,0.8659313725490195,0.7416666666666667,0.9901960784313726,2.066666666666667,0.16666666666666666,16.833333333333332,5.933333333333334,25.0,30
6,1,w85__r06_f01,binary_random,40,full81,0.9724279835390947,0.9298484848484848,0.8622222222222222,0.9974747474747475,2.066666666666667,0.16666666666666666,65.83333333333333,12.933333333333334,81.0,30
6,1,w85__r06_f01,binary_random,80,B1_q20,0.8333333333333334,0.7702020202020202,0.5555555555555556,0.9848484848484849,2.6666666666666665,0.16666666666666666,10.833333333333334,3.3333333333333335,17.0,30
6,1,w85__r06_f01,binary_random,80,B1_q30,0.8866666666666667,0.8284313725490196,0.6666666666666666,0.9901960784313726,2.6666666666666665,0.16666666666666666,16.833333333333332,5.333333333333333,25.0,30
6,1,w85__r06_f01,binary_random,80,full81,0.9650205761316872,0.9098484848484849,0.8222222222222223,0.9974747474747475,2.6666666666666665,0.16666666666666666,65.83333333333333,12.333333333333334,81.0,30
6,1,w85__r06_f01,binary_random,160,B1_q20,0.8,0.7191919191919192,0.4444444444444444,0.993939393939394,3.3333333333333335,0.06666666666666667,10.933333333333334,2.6666666666666665,17.0,30
6,1,w85__r06_f01,binary_random,160,B1_q30,0.8640000000000001,0.7897058823529411,0.5833333333333334,0.996078431372549,3.3333333333333335,0.06666666666666667,16.933333333333334,4.666666666666667,25.0,30
6,1,w85__r06_f01,binary_random,160,full81,0.9580246913580247,0.8883838383838384,0.7777777777777778,0.998989898989899,3.3333333333333335,0.06666666666666667,65.93333333333334,11.666666666666666,81.0,30
6,1,w85__r06_f01,binary_random,320,B1_q20,0.707843137254902,0.5861111111111111,0.1722222222222222,1.0,4.966666666666667,0.0,11.0,1.0333333333333334,17.0,30
6,1,w85__r06_f01,binary_random,320,B1_q30,0.8013333333333335,0.6895833333333333,0.37916666666666665,1.0,4.966666666666667,0.0,17.0,3.033333333333333,25.0,30
6,1,w85__r06_f01,binary_random,320,full81,0.9386831275720164,0.8344444444444444,0.6688888888888889,1.0,4.966666666666667,0.0,66.0,10.033333333333333,81.0,30
6,2,w85__r06_f02,binary_margin,40,B1_q20,0.8235294117647058,0.875,1.0,0.75,0.0,3.0,9.0,5.0,17.0,1
6,2,w85__r06_f02,binary_margin,40,B1_q30,0.88,0.9117647058823529,1.0,0.8235294117647058,0.0,3.0,14.0,8.0,25.0,1
6,2,w85__r06_f02,binary_margin,40,full81,0.9629629629629629,0.9772727272727273,1.0,0.9545454545454546,0.0,3.0,63.0,15.0,81.0,1
6,2,w85__r06_f02,binary_margin,80,B1_q20,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0.0,2.0,10.0,5.0,17.0,1
6,2,w85__r06_f02,binary_margin,80,B1_q30,0.92,0.9411764705882353,1.0,0.8823529411764706,0.0,2.0,15.0,8.0,25.0,1
6,2,w85__r06_f02,binary_margin,80,full81,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0.0,2.0,64.0,15.0,81.0,1
6,2,w85__r06_f02,binary_margin,160,B1_q20,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0.0,2.0,10.0,5.0,17.0,1
6,2,w85__r06_f02,binary_margin,160,B1_q30,0.88,0.8786764705882353,0.875,0.8823529411764706,1.0,2.0,15.0,7.0,25.0,1
6,2,w85__r06_f02,binary_margin,160,full81,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1.0,2.0,64.0,14.0,81.0,1
6,2,w85__r06_f02,binary_margin,320,B1_q20,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0.0,2.0,10.0,5.0,17.0,1
6,2,w85__r06_f02,binary_margin,320,B1_q30,0.88,0.8786764705882353,0.875,0.8823529411764706,1.0,2.0,15.0,7.0,25.0,1
6,2,w85__r06_f02,binary_margin,320,full81,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1.0,2.0,64.0,14.0,81.0,1
6,2,w85__r06_f02,binary_random,40,B1_q20,0.8294117647058824,0.7838888888888889,0.6733333333333333,0.8944444444444444,1.6333333333333333,1.2666666666666666,10.733333333333333,3.3666666666666667,17.0,30
6,2,w85__r06_f02,binary_random,40,B1_q30,0.8160000000000001,0.7544117647058823,0.5833333333333334,0.9254901960784314,3.3333333333333335,1.2666666666666666,15.733333333333333,4.666666666666667,25.0,30
6,2,w85__r06_f02,binary_random,40,full81,0.9234567901234567,0.8259595959595959,0.6711111111111111,0.9808080808080809,4.933333333333334,1.2666666666666666,64.73333333333333,10.066666666666666,81.0,30
6,2,w85__r06_f02,binary_random,80,B1_q20,0.8568627450980392,0.8577777777777779,0.86,0.8555555555555556,0.7,1.7333333333333334,10.266666666666667,4.3,17.0,30
6,2,w85__r06_f02,binary_random,80,B1_q30,0.8626666666666666,0.8427696078431371,0.7875,0.8980392156862745,1.7,1.7333333333333334,15.266666666666667,6.3,25.0,30
6,2,w85__r06_f02,binary_random,80,full81,0.9452674897119342,0.8968686868686869,0.8200000000000001,0.9737373737373737,2.7,1.7333333333333334,64.26666666666667,12.3,81.0,30
6,2,w85__r06_f02,binary_random,160,B1_q20,0.8725490196078431,0.8825000000000001,0.9066666666666666,0.8583333333333333,0.4666666666666667,1.7,10.3,4.533333333333333,17.0,30
6,2,w85__r06_f02,binary_random,160,B1_q30,0.8826666666666667,0.8729166666666667,0.8458333333333333,0.9,1.2333333333333334,1.7,15.3,6.766666666666667,25.0,30
6,2,w85__r06_f02,binary_random,160,full81,0.9572016460905349,0.9282323232323233,0.8822222222222222,0.9742424242424242,1.7666666666666666,1.7,64.3,13.233333333333333,81.0,30
6,2,w85__r06_f02,binary_random,320,B1_q20,0.8803921568627451,0.9133333333333334,0.9933333333333334,0.8333333333333334,0.03333333333333333,2.0,10.0,4.966666666666667,17.0,30
6,2,w85__r06_f02,binary_random,320,B1_q30,0.88,0.8786764705882353,0.875,0.8823529411764706,1.0,2.0,15.0,7.0,25.0,30
6,2,w85__r06_f02,binary_random,320,full81,0.9617283950617284,0.9481818181818181,0.9266666666666666,0.9696969696969698,1.1,2.0,64.0,13.9,81.0,30
6,3,w85__r06_f03,binary_margin,40,B1_q20,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1.0,1.0,9.0,6.0,17.0,1
6,3,w85__r06_f03,binary_margin,40,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0,1
6,3,w85__r06_f03,binary_margin,40,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0,1
6,3,w85__r06_f03,binary_margin,80,B1_q20,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1.0,1.0,9.0,6.0,17.0,1
6,3,w85__r06_f03,binary_margin,80,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0,1
6,3,w85__r06_f03,binary_margin,80,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0,1
6,3,w85__r06_f03,binary_margin,160,B1_q20,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1.0,1.0,9.0,6.0,17.0,1
6,3,w85__r06_f03,binary_margin,160,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0,1
6,3,w85__r06_f03,binary_margin,160,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0,1
6,3,w85__r06_f03,binary_margin,320,B1_q20,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1.0,1.0,9.0,6.0,17.0,1
6,3,w85__r06_f03,binary_margin,320,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0,1
6,3,w85__r06_f03,binary_margin,320,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0,1
6,3,w85__r06_f03,binary_random,40,B1_q20,0.7725490196078432,0.7852380952380952,0.8571428571428571,0.7133333333333333,1.0,2.8666666666666667,7.133333333333334,6.0,17.0,30
6,3,w85__r06_f03,binary_random,40,B1_q30,0.8306666666666668,0.8424019607843137,0.875,0.8098039215686275,1.0,3.2333333333333334,13.766666666666667,7.0,25.0,30
6,3,w85__r06_f03,binary_random,40,full81,0.9440329218106995,0.9379175550817342,0.9285714285714286,0.9472636815920398,1.0,3.533333333333333,63.46666666666667,13.0,81.0,30
6,3,w85__r06_f03,binary_random,80,B1_q20,0.803921568627451,0.8126190476190476,0.861904761904762,0.7633333333333333,0.9666666666666667,2.3666666666666667,7.633333333333334,6.033333333333333,17.0,30
6,3,w85__r06_f03,binary_random,80,B1_q30,0.8640000000000001,0.8680147058823529,0.8791666666666667,0.8568627450980392,0.9666666666666667,2.433333333333333,14.566666666666666,7.033333333333333,25.0,30
6,3,w85__r06_f03,binary_random,80,full81,0.9580246913580247,0.947316986496091,0.930952380952381,0.963681592039801,0.9666666666666667,2.433333333333333,64.56666666666666,13.033333333333333,81.0,30
6,3,w85__r06_f03,binary_random,160,B1_q20,0.8274509803921569,0.8326190476190476,0.8619047619047618,0.8033333333333333,0.9666666666666667,1.9666666666666666,8.033333333333333,6.033333333333333,17.0,30
6,3,w85__r06_f03,binary_random,160,B1_q30,0.8800000000000001,0.8797794117647059,0.8791666666666667,0.8803921568627451,0.9666666666666667,2.033333333333333,14.966666666666667,7.033333333333333,25.0,30
6,3,w85__r06_f03,binary_random,160,full81,0.962551440329218,0.9500533049040512,0.930952380952381,0.9691542288557214,0.9666666666666667,2.066666666666667,64.93333333333334,13.033333333333333,81.0,30
6,3,w85__r06_f03,binary_random,320,B1_q20,0.8784313725490196,0.8752380952380953,0.8571428571428571,0.8933333333333333,1.0,1.0666666666666667,8.933333333333334,6.0,17.0,30
6,3,w85__r06_f03,binary_random,320,B1_q30,0.9173333333333333,0.9061274509803922,0.875,0.9372549019607843,1.0,1.0666666666666667,15.933333333333334,7.0,25.0,30
6,3,w85__r06_f03,binary_random,320,full81,0.9744855967078189,0.9563255152807392,0.9285714285714286,0.9840796019900497,1.0,1.0666666666666667,65.93333333333334,13.0,81.0,30
6,4,w85__r06_f04,binary_margin,40,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0,8.0,6.0,17.0,1
6,4,w85__r06_f04,binary_margin,40,B1_q30,0.88,0.8455882352941176,0.75,0.9411764705882353,2.0,1.0,16.0,6.0,25.0,1
6,4,w85__r06_f04,binary_margin,40,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0,66.0,12.0,81.0,1
6,4,w85__r06_f04,binary_margin,80,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0,1
6,4,w85__r06_f04,binary_margin,80,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0,1
6,4,w85__r06_f04,binary_margin,80,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0,1
6,4,w85__r06_f04,binary_margin,160,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0,1
6,4,w85__r06_f04,binary_margin,160,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0,1
6,4,w85__r06_f04,binary_margin,160,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0,1
6,4,w85__r06_f04,binary_margin,320,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0,1
6,4,w85__r06_f04,binary_margin,320,B1_q30,0.92,0.9080882352941176,0.875,0.9411764705882353,1.0,1.0,16.0,7.0,25.0,1
6,4,w85__r06_f04,binary_margin,320,full81,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1.0,1.0,66.0,13.0,81.0,1
6,4,w85__r06_f04,binary_random,40,B1_q20,0.6980392156862745,0.6835648148148148,0.4375,0.9296296296296297,4.5,0.6333333333333333,8.366666666666667,3.5,17.0,30
6,4,w85__r06_f04,binary_random,40,B1_q30,0.7946666666666666,0.7001225490196078,0.4375,0.9627450980392157,4.5,0.6333333333333333,16.366666666666667,3.5,25.0,30
6,4,w85__r06_f04,binary_random,40,full81,0.9329218106995885,0.8238450604122246,0.6571428571428571,0.990547263681592,4.8,0.6333333333333333,66.36666666666666,9.2,81.0,30
6,4,w85__r06_f04,binary_random,80,B1_q20,0.7607843137254903,0.7550925925925926,0.6583333333333333,0.8518518518518517,2.7333333333333334,1.3333333333333333,7.666666666666667,5.266666666666667,17.0,30
6,4,w85__r06_f04,binary_random,80,B1_q30,0.828,0.7830882352941176,0.6583333333333333,0.907843137254902,2.7333333333333334,1.5666666666666667,15.433333333333334,5.266666666666667,25.0,30
6,4,w85__r06_f04,binary_random,80,full81,0.9469135802469136,0.8906894100923952,0.8047619047619048,0.9766169154228855,2.7333333333333334,1.5666666666666667,65.43333333333334,11.266666666666667,81.0,30
6,4,w85__r06_f04,binary_random,160,B1_q20,0.8,0.7972222222222222,0.75,0.8444444444444444,2.0,1.4,7.6,6.0,17.0,30
6,4,w85__r06_f04,binary_random,160,B1_q30,0.8546666666666667,0.8269607843137254,0.75,0.903921568627451,2.0,1.6333333333333333,15.366666666666667,6.0,25.0,30
6,4,w85__r06_f04,binary_random,160,full81,0.9551440329218106,0.9163823738450604,0.8571428571428572,0.9756218905472636,2.0,1.6333333333333333,65.36666666666666,12.0,81.0,30
6,4,w85__r06_f04,binary_random,320,B1_q20,0.8803921568627451,0.8798611111111111,0.8708333333333333,0.8888888888888888,1.0333333333333334,1.0,8.0,6.966666666666667,17.0,30
6,4,w85__r06_f04,binary_random,320,B1_q30,0.9186666666666667,0.9060049019607843,0.8708333333333333,0.9411764705882353,1.0333333333333334,1.0,16.0,6.966666666666667,25.0,30
6,4,w85__r06_f04,binary_random,320,full81,0.9748971193415639,0.9556325515280739,0.9261904761904762,0.9850746268656716,1.0333333333333334,1.0,66.0,12.966666666666667,81.0,30
6,5,w85__r06_f05,binary_margin,40,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0,8.0,6.0,17.0,1
6,5,w85__r06_f05,binary_margin,40,B1_q30,0.88,0.8576388888888888,0.7777777777777778,0.9375,2.0,1.0,15.0,7.0,25.0,1
6,5,w85__r06_f05,binary_margin,40,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0,65.0,13.0,81.0,1
6,5,w85__r06_f05,binary_margin,80,B1_q20,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1.0,1.0,8.0,7.0,17.0,1
6,5,w85__r06_f05,binary_margin,80,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0,15.0,8.0,25.0,1
6,5,w85__r06_f05,binary_margin,80,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0,1
6,5,w85__r06_f05,binary_margin,160,B1_q20,0.9411764705882353,0.9375,0.875,1.0,1.0,0.0,9.0,7.0,17.0,1
6,5,w85__r06_f05,binary_margin,160,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0,16.0,8.0,25.0,1
6,5,w85__r06_f05,binary_margin,160,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0,66.0,14.0,81.0,1
6,5,w85__r06_f05,binary_margin,320,B1_q20,0.9411764705882353,0.9375,0.875,1.0,1.0,0.0,9.0,7.0,17.0,1
6,5,w85__r06_f05,binary_margin,320,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0,16.0,8.0,25.0,1
6,5,w85__r06_f05,binary_margin,320,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0,66.0,14.0,81.0,1
6,5,w85__r06_f05,binary_random,40,B1_q20,0.8254901960784313,0.8185185185185184,0.7,0.937037037037037,2.4,0.5666666666666667,8.433333333333334,5.6,17.0,30
6,5,w85__r06_f05,binary_random,40,B1_q30,0.8640000000000001,0.8248842592592592,0.6851851851851851,0.9645833333333333,2.8333333333333335,0.5666666666666667,15.433333333333334,6.166666666666667,25.0,30
6,5,w85__r06_f05,binary_random,40,full81,0.9572016460905349,0.9007575757575758,0.8111111111111111,0.9904040404040404,2.8333333333333335,0.6333333333333333,65.36666666666666,12.166666666666666,81.0,30
6,5,w85__r06_f05,binary_random,80,B1_q20,0.8411764705882353,0.837962962962963,0.7833333333333333,0.8925925925925926,1.7333333333333334,0.9666666666666667,8.033333333333333,6.266666666666667,17.0,30
6,5,w85__r06_f05,binary_random,80,B1_q30,0.8866666666666667,0.866087962962963,0.7925925925925926,0.9395833333333333,1.8666666666666667,0.9666666666666667,15.033333333333333,7.133333333333334,25.0,30
6,5,w85__r06_f05,binary_random,80,full81,0.9646090534979425,0.9302020202020203,0.8755555555555555,0.9848484848484849,1.8666666666666667,1.0,65.0,13.133333333333333,81.0,30
6,5,w85__r06_f05,binary_random,160,B1_q20,0.8490196078431372,0.8449074074074073,0.775,0.9148148148148147,1.8,0.7666666666666667,8.233333333333333,6.2,17.0,30
6,5,w85__r06_f05,binary_random,160,B1_q30,0.8973333333333334,0.8760416666666667,0.8,0.9520833333333333,1.8,0.7666666666666667,15.233333333333333,7.2,25.0,30
6,5,w85__r06_f05,binary_random,160,full81,0.9683127572016461,0.9341919191919192,0.8800000000000001,0.9883838383838384,1.8,0.7666666666666667,65.23333333333333,13.2,81.0,30
6,5,w85__r06_f05,binary_random,320,B1_q20,0.9333333333333333,0.929861111111111,0.8708333333333333,0.9888888888888889,1.0333333333333334,0.1,8.9,6.966666666666667,17.0,30
6,5,w85__r06_f05,binary_random,320,B1_q30,0.9546666666666667,0.9394675925925926,0.8851851851851851,0.99375,1.0333333333333334,0.1,15.9,7.966666666666667,25.0,30
6,5,w85__r06_f05,binary_random,320,full81,0.9860082304526749,0.9647979797979799,0.9311111111111111,0.9984848484848484,1.0333333333333334,0.1,65.9,13.966666666666667,81.0,30
7,1,w85__r07_f01,binary_margin,40,B1_q20,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1.0,1.0,7.0,8.0,17.0,1
7,1,w85__r07_f01,binary_margin,40,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0,15.0,8.0,25.0,1
7,1,w85__r07_f01,binary_margin,40,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0,1
7,1,w85__r07_f01,binary_margin,80,B1_q20,0.8235294117647058,0.8194444444444444,0.8888888888888888,0.75,1.0,2.0,6.0,8.0,17.0,1
7,1,w85__r07_f01,binary_margin,80,B1_q30,0.88,0.8819444444444444,0.8888888888888888,0.875,1.0,2.0,14.0,8.0,25.0,1
7,1,w85__r07_f01,binary_margin,80,full81,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1.0,2.0,64.0,14.0,81.0,1
7,1,w85__r07_f01,binary_margin,160,B1_q20,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1.0,1.0,7.0,8.0,17.0,1
7,1,w85__r07_f01,binary_margin,160,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0,15.0,8.0,25.0,1
7,1,w85__r07_f01,binary_margin,160,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0,1
7,1,w85__r07_f01,binary_margin,320,B1_q20,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1.0,1.0,7.0,8.0,17.0,1
7,1,w85__r07_f01,binary_margin,320,B1_q30,0.92,0.9131944444444444,0.8888888888888888,0.9375,1.0,1.0,15.0,8.0,25.0,1
7,1,w85__r07_f01,binary_margin,320,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0,65.0,14.0,81.0,1
7,1,w85__r07_f01,binary_random,40,B1_q20,0.8764705882352941,0.8798611111111111,0.8222222222222223,0.9375,1.6,0.5,7.5,7.4,17.0,30
7,1,w85__r07_f01,binary_random,40,B1_q30,0.916,0.8954861111111111,0.8222222222222223,0.96875,1.6,0.5,15.5,7.4,25.0,30
7,1,w85__r07_f01,binary_random,40,full81,0.9740740740740741,0.9428787878787879,0.8933333333333333,0.9924242424242424,1.6,0.5,65.5,13.4,81.0,30
7,1,w85__r07_f01,binary_random,80,B1_q20,0.8941176470588236,0.8962962962962963,0.8592592592592593,0.9333333333333333,1.2666666666666666,0.5333333333333333,7.466666666666667,7.733333333333333,17.0,30
7,1,w85__r07_f01,binary_random,80,B1_q30,0.928,0.912962962962963,0.8592592592592593,0.9666666666666667,1.2666666666666666,0.5333333333333333,15.466666666666667,7.733333333333333,25.0,30
7,1,w85__r07_f01,binary_random,80,full81,0.9777777777777777,0.9537373737373738,0.9155555555555556,0.991919191919192,1.2666666666666666,0.5333333333333333,65.46666666666667,13.733333333333333,81.0,30
7,1,w85__r07_f01,binary_random,160,B1_q20,0.907843137254902,0.9076388888888888,0.9111111111111111,0.9041666666666667,0.8,0.7666666666666667,7.233333333333333,8.2,17.0,30
7,1,w85__r07_f01,binary_random,160,B1_q30,0.9373333333333334,0.9315972222222222,0.9111111111111111,0.9520833333333333,0.8,0.7666666666666667,15.233333333333333,8.2,25.0,30
7,1,w85__r07_f01,binary_random,160,full81,0.9806584362139917,0.9675252525252526,0.9466666666666667,0.9883838383838384,0.8,0.7666666666666667,65.23333333333333,14.2,81.0,30
7,1,w85__r07_f01,binary_random,320,B1_q20,0.8705882352941177,0.8694444444444444,0.8888888888888888,0.85,1.0,1.2,6.8,8.0,17.0,30
7,1,w85__r07_f01,binary_random,320,B1_q30,0.912,0.9069444444444444,0.8888888888888888,0.925,1.0,1.2,14.8,8.0,25.0,30
7,1,w85__r07_f01,binary_random,320,full81,0.9728395061728394,0.9575757575757575,0.9333333333333333,0.9818181818181818,1.0,1.2,64.8,14.0,81.0,30
7,2,w85__r07_f02,binary_margin,40,B1_q20,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1.0,2.0,9.0,5.0,17.0,1
7,2,w85__r07_f02,binary_margin,40,B1_q30,0.88,0.8786764705882353,0.875,0.8823529411764706,1.0,2.0,15.0,7.0,25.0,1
7,2,w85__r07_f02,binary_margin,40,full81,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1.0,2.0,64.0,14.0,81.0,1
7,2,w85__r07_f02,binary_margin,80,B1_q20,0.7647058823529411,0.7803030303030303,0.8333333333333334,0.7272727272727273,1.0,3.0,8.0,5.0,17.0,1
7,2,w85__r07_f02,binary_margin,80,B1_q30,0.84,0.8492647058823529,0.875,0.8235294117647058,1.0,3.0,14.0,7.0,25.0,1
7,2,w85__r07_f02,binary_margin,80,full81,0.9506172839506173,0.943939393939394,0.9333333333333333,0.9545454545454546,1.0,3.0,63.0,14.0,81.0,1
7,2,w85__r07_f02,binary_margin,160,B1_q20,0.7647058823529411,0.7803030303030303,0.8333333333333334,0.7272727272727273,1.0,3.0,8.0,5.0,17.0,1
