endpoint,new_mean,baseline_mean,delta,ci_lower,ci_upper,positive_repeat_blocks,repeat_blocks,decision,bootstrap_method
B1_q20_AULC_16_80,0.8335386029411765,0.8135202205882354,0.020018382352941174,0.014071346507352938,0.026263901654411767,19,20,PASS,20 repeat blocks resampled; all five folds retained
B1_q30_AULC_16_80,0.87705625,0.8661156250000001,0.010940624999999997,0.005965546874999993,0.015978203124999986,15,20,secondary,20 repeat blocks resampled; all five folds retained
