benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,budget,global_error,uncertainty_region_fraction,integrated_bernoulli_uncertainty,fit_time_seconds,near_boundary_error_q10,near_boundary_test_size_q10,uncertainty_region_fraction_q10,integrated_bernoulli_uncertainty_q10,near_boundary_error_q20,near_boundary_test_size_q20,uncertainty_region_fraction_q20,integrated_bernoulli_uncertainty_q20,near_boundary_error_q30,near_boundary_test_size_q30,uncertainty_region_fraction_q30,integrated_bernoulli_uncertainty_q30
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,expected_feasibility,expected_feasibility,0,12,0.3275,0.9525,0.18803465258374594,0.03243710000060673,0.4375,80,0.9875,0.20105724237486697,0.46875,160,0.98125,0.20511352626225782,0.4875,240,0.9833333333333333,0.20643655257492924
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,expected_feasibility,expected_feasibility,0,13,0.3075,0.975,0.19900660612207122,0.043800800000099116,0.4125,80,0.9875,0.21110975783224378,0.45,160,0.98125,0.21382961775526863,0.4708333333333333,240,0.9875,0.21549815604195383
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,expected_feasibility,expected_feasibility,0,14,0.26375,0.98375,0.20646022789314486,0.04288320000159729,0.4125,80,0.9875,0.21784503585897208,0.41875,160,0.98125,0.22022483333825713,0.44166666666666665,240,0.9875,0.22249453762243146
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,expected_feasibility,expected_feasibility,0,15,0.26125,0.98875,0.2160259539861807,0.036196299999573966,0.4375,80,0.9875,0.22374518575183502,0.425,160,0.9875,0.22427970391938318,0.4375,240,0.9916666666666667,0.22564403959632942
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,expected_feasibility,expected_feasibility,0,16,0.2525,0.99375,0.22174449980343092,0.027601899999353918,0.4625,80,0.9875,0.2285256685473538,0.4375,160,0.99375,0.22881683583898446,0.4375,240,0.9958333333333333,0.2301177351633868
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,boundary_gated_diversified_straddle,boundary_gated_diversified_straddle,0,12,0.3275,0.9525,0.18803465258374594,0.03297509999902104,0.4375,80,0.9875,0.20105724237486697,0.46875,160,0.98125,0.20511352626225782,0.4875,240,0.9833333333333333,0.20643655257492924
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,boundary_gated_diversified_straddle,boundary_gated_diversified_straddle,0,13,0.3075,0.975,0.19900660612207122,0.03939919999902486,0.4125,80,0.9875,0.21110975783224378,0.45,160,0.98125,0.21382961775526863,0.4708333333333333,240,0.9875,0.21549815604195383
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,boundary_gated_diversified_straddle,boundary_gated_diversified_straddle,0,14,0.26375,0.98375,0.20646022789314486,0.03983460000017658,0.4125,80,0.9875,0.21784503585897208,0.41875,160,0.98125,0.22022483333825713,0.44166666666666665,240,0.9875,0.22249453762243146
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,boundary_gated_diversified_straddle,boundary_gated_diversified_straddle,0,15,0.28625,0.98375,0.20949006167640122,0.03583319999961532,0.4125,80,0.9875,0.2196012898183747,0.45,160,0.9875,0.2224283518256227,0.475,240,0.9916666666666667,0.22405669565896671
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,boundary_gated_diversified_straddle,boundary_gated_diversified_straddle,0,16,0.28125,0.99375,0.21867514178148476,0.029685299999982817,0.425,80,0.9875,0.2267259434440138,0.45625,160,0.99375,0.2289517861149764,0.4708333333333333,240,0.9958333333333333,0.23064529514135007
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,12,0.3275,0.9525,0.18803465258374594,0.03050199999961478,0.4375,80,0.9875,0.20105724237486697,0.46875,160,0.98125,0.20511352626225782,0.4875,240,0.9833333333333333,0.20643655257492924
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,13,0.33875,0.84875,0.14012763398908196,0.03895120000015595,0.45,80,0.9375,0.15359455756456858,0.48125,160,0.93125,0.15269528046023578,0.49166666666666664,240,0.9375,0.1548638871899543
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,14,0.33875,0.82125,0.13218348293207885,0.05028710000078718,0.45,80,0.9375,0.14652751220607704,0.48125,160,0.925,0.14495266778762855,0.49166666666666664,240,0.9333333333333333,0.14756439793976878
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,15,0.31625,0.8725,0.14950336485689228,0.041044999999940046,0.4,80,0.9625,0.16701287088581165,0.4625,160,0.95625,0.16836134308306921,0.4875,240,0.9625,0.17234573454137406
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,0,16,0.285,0.98,0.18958522804590175,0.03190880000147445,0.4625,80,0.9875,0.21216320304541103,0.4875,160,0.98125,0.21167157240234297,0.5083333333333333,240,0.9833333333333333,0.2147506801760253
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,12,0.3275,0.9525,0.18803465258374594,0.030055600000196137,0.4375,80,0.9875,0.20105724237486697,0.46875,160,0.98125,0.20511352626225782,0.4875,240,0.9833333333333333,0.20643655257492924
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,13,0.29,0.9875,0.21338697572250134,0.029490699998859782,0.4625,80,0.9875,0.21992941197564927,0.4625,160,0.9875,0.22239687915833645,0.4875,240,0.9916666666666667,0.22569819906095948
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,14,0.31875,0.98875,0.21082644463023528,0.031263199998647906,0.475,80,0.9875,0.22032383004043649,0.5,160,0.9875,0.2196144626702555,0.5166666666666667,240,0.9916666666666667,0.2227117335789647
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,15,0.30875,0.95,0.17261137477365543,0.041368500000317,0.475,80,0.9875,0.19278283810821148,0.5,160,0.98125,0.19066406421471127,0.5125,240,0.9791666666666666,0.19504245207780121
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,0,16,0.29125,0.96375,0.1798985030915899,0.0381545999989612,0.45,80,0.9875,0.2068683438805647,0.475,160,0.98125,0.2041163521266324,0.5041666666666667,240,0.9833333333333333,0.20774819565849498
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_margin,classifier_margin,0,12,0.34125,0.98125,0.2481309237383715,0.00939730000027339,0.4375,80,1.0,0.24869883592783842,0.48125,160,1.0,0.24882180444113922,0.5,240,1.0,0.24886501890619145
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_margin,classifier_margin,0,13,0.34125,0.9825,0.248163060504557,0.009418700001333491,0.45,80,1.0,0.24842548498572786,0.4875,160,1.0,0.24872736032251982,0.5041666666666667,240,1.0,0.24879616815777927
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_margin,classifier_margin,0,14,0.30625,0.98875,0.24812012568530706,0.00936580000052345,0.45,80,1.0,0.24841208550716595,0.48125,160,1.0,0.24869462097690934,0.49583333333333335,240,1.0,0.24881227096501626
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_margin,classifier_margin,0,15,0.32,0.9825,0.24800691600365377,0.00941899999997986,0.4875,80,1.0,0.24836308199774487,0.50625,160,0.99375,0.24864501322180566,0.5166666666666667,240,0.9958333333333333,0.24876078174141555
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_margin,classifier_margin,0,16,0.30125,0.9825,0.2480051972181975,0.009731599999213358,0.45,80,1.0,0.24837251556443998,0.48125,160,0.99375,0.248612113223738,0.49166666666666664,240,0.9958333333333333,0.2487359947672628
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,12,0.34125,0.98125,0.2481309237383715,0.009403299998666625,0.4375,80,1.0,0.24869883592783842,0.48125,160,1.0,0.24882180444113922,0.5,240,1.0,0.24886501890619145
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,13,0.34125,0.9825,0.248163060504557,0.009643400000641122,0.45,80,1.0,0.24842548498572786,0.4875,160,1.0,0.24872736032251982,0.5041666666666667,240,1.0,0.24879616815777927
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,14,0.30625,0.98875,0.24812012568530706,0.009320099999968079,0.45,80,1.0,0.24841208550716595,0.48125,160,1.0,0.24869462097690934,0.49583333333333335,240,1.0,0.24881227096501626
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,15,0.32,0.9825,0.24800691600365377,0.009747300000526593,0.4875,80,1.0,0.24836308199774487,0.50625,160,0.99375,0.24864501322180566,0.5166666666666667,240,0.9958333333333333,0.24876078174141555
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_entropy,classifier_entropy,0,16,0.30125,0.9825,0.2480051972181975,0.009415700000317884,0.45,80,1.0,0.24837251556443998,0.48125,160,0.99375,0.248612113223738,0.49166666666666664,240,0.9958333333333333,0.2487359947672628
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,12,0.34125,0.98125,0.2481309237383715,0.009262499999749707,0.4375,80,1.0,0.24869883592783842,0.48125,160,1.0,0.24882180444113922,0.5,240,1.0,0.24886501890619145
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,13,0.325,0.98125,0.2480619880704645,0.00953519999893615,0.45,80,1.0,0.24863656546376908,0.475,160,1.0,0.24878502428599863,0.5,240,1.0,0.24880268677179565
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,14,0.31375,0.98125,0.24803453662156735,0.009372500000608852,0.4125,80,1.0,0.2486343969214412,0.43125,160,1.0,0.24870135572748833,0.4625,240,1.0,0.24874397425229947
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,15,0.33625,0.98125,0.24794467019477104,0.009485799999310984,0.4125,80,1.0,0.24832515067884092,0.425,160,1.0,0.24839295260482847,0.4583333333333333,240,1.0,0.24851113946476103
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,16,0.31125,0.98625,0.2478900836907661,0.00943840000036289,0.375,80,1.0,0.2482754346120437,0.4125,160,1.0,0.24829175691414035,0.44583333333333336,240,1.0,0.24847960004438238
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,12,0.34125,0.98125,0.2481309237383715,0.009413400000994443,0.4375,80,1.0,0.24869883592783842,0.48125,160,1.0,0.24882180444113922,0.5,240,1.0,0.24886501890619145
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,13,0.3075,0.9825,0.24807824930263347,0.00946509999994305,0.4625,80,1.0,0.24865255198930897,0.46875,160,1.0,0.24879196782664842,0.4875,240,1.0,0.24885131249605397
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,14,0.30125,0.9825,0.2480644926683758,0.009224800000083633,0.3625,80,1.0,0.24863390725081022,0.4125,160,1.0,0.2486744471867778,0.45,240,1.0,0.2487574255755295
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,15,0.29875,0.9775,0.24778184560490274,0.009338899999420391,0.3875,80,1.0,0.2485154423495322,0.425,160,1.0,0.24855885388381563,0.45416666666666666,240,1.0,0.2486485762099375
hartmann4,Thresholded 4D Hartmann,gpc_fixed_iso,gpc_bernoulli_sur_refit,gpc_bernoulli_sur_refit,0,16,0.28875,0.9775,0.24765711833107332,0.009325900000476395,0.3875,80,1.0,0.24850611554898966,0.425,160,1.0,0.24853922125938221,0.4625,240,1.0,0.24866134045772997
