experiment_name,partition,exact_sph_v2_revision,P_W,VX_m_per_s,LS_um,ST_K,has_conduction,has_keyhole,keyhole_frame_count,keyhole_segment_count,keyhole_timing_relative_to_T0,keyhole_transient_by_sequence,keyhole_persistent_to_last_physical_frame,repeated_keyhole_episodes,keyhole_persistence_group,physical_target_extraction_success,extraction_status,extraction_failure_reasons,geometry_target_ready,kinetic_energy_target_ready,source_label_modified,simulation_silently_removed,parameters_sha256,frames_csv_sha256,frames_csv_path,side_png_count,gif_count,ready__T0_depth,value__T0_depth,ready__max_depth,value__max_depth,ready__G3,value__G3,ready__R3,value__R3,ready__T0_width,value__T0_width,ready__T0_total_height,value__T0_total_height,ready__T0_kinetic_energy,value__T0_kinetic_energy,ready__R0,value__R0
P-132p334528879_VX-0p441351904611_LS-8p05471929698e-05_ST-380p80221881_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p09303269174e-05_H-2934a8b202,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,132.334528879,0.441351904611,80.5471929698,380.80221881,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,8fb3c3ae275ef7d578532678c19ce08b626017e1dc7e8a728b98e4402b8fd63c,10ffcda684ae85e0d7b42a712bbecec365f45f1952d87a1b2406f05a757284b0,P-132p334528879_VX-0p441351904611_LS-8p05471929698e-05_ST-380p80221881_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p09303269174e-05_H-2934a8b202/frames.csv,192,3,True,50.87139500000001,True,54.91077,True,54.76712,True,0.2924889751641945,True,190.511185,True,82.51465,True,1.246712,True,0.2670257654425907
P-132p644034819_VX-0p797235702485_LS-4p6520297442e-05_ST-303p62522115_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p0510594144e-06_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,132.644034819,0.797235702485,46.520297442,303.62522115,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,5f8e726874d8f84739aa26c9e39ef87678ef0698c728b45a6b2fe1dfc09be41f,4304398871f772179a9f791d64d4f6a55fbd9622fcd599fdfb15fe5fabe2f6b6,P-132p644034819_VX-0p797235702485_LS-4p6520297442e-05_ST-303p62522115_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p0510594144e-06_H-0e4c2fc094/frames.csv,344,3,True,46.68914,True,47.18788,True,46.938615,True,0.4221861830091454,True,114.61676,True,68.02329,True,1.040481,True,0.40735002455138325
P-140p236446589_VX-0p550532928497_LS-7p91865165046e-05_ST-370p758962256_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76263771576e-06_H-a88ac79600,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,140.236446589,0.550532928497,79.18651650460001,370.758962256,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,4c93d9a72beb245dbb738dcf4e6a44d24e3a919c26071367bd9ecfe78be972dc,6b9dea32d0631295f20c4975890f1da80bb9f8e046439a3c28bd5cee56354eb9,P-140p236446589_VX-0p550532928497_LS-7p91865165046e-05_ST-370p758962256_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76263771576e-06_H-a88ac79600/frames.csv,237,3,True,46.6948,True,51.04514,True,50.88819,True,0.2910129259667585,True,175.81744,True,79.15086000000001,True,1.308378,True,0.2655868496322094
P-143p707582907_VX-0p952433280409_LS-8p80948922839e-05_ST-329p530804101_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06504833697e-06_H-1605f46060,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,143.707582907,0.952433280409,88.09489228390001,329.530804101,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,79619b970c3ca13dbea98fca36a6f86dae7642d19ff31b98b3f2872276c0bb34,55ec84b67e40ebc889b19f7532863c92de925fc793cfb7001155d956c755ccc7,P-143p707582907_VX-0p952433280409_LS-8p80948922839e-05_ST-329p530804101_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06504833697e-06_H-1605f46060/frames.csv,402,3,True,34.780725,True,34.96528,True,34.9027,True,0.2691378352333123,True,134.514885,True,61.87168,True,1.290888,True,0.2585641358575298
P-144p087720513_VX-0p415546267467_LS-5p02923295381e-05_ST-327p07537462_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16091058462e-05_H-0602c4a780,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,144.087720513,0.415546267467,50.2923295381,327.07537462,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,88368a920bfd99c70df0099bbaafdb3e13ab52c15023edc9042c5c0de342b068,27d25a20f71b8b55f5ddabc91c313853bc9a6513ac78a4ecba3ad4a2fad93293,P-144p087720513_VX-0p415546267467_LS-5p02923295381e-05_ST-327p07537462_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16091058462e-05_H-0602c4a780/frames.csv,182,3,True,62.416985,True,63.06074,True,62.83395499999999,True,0.3952053026805145,True,165.54502,True,88.69263,True,1.4369525,True,0.37703933951018276
P-148p299467422_VX-0p674162518859_LS-5p7557139752e-05_ST-331p520012414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15572353559e-06_H-e73b90164d,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,148.299467422,0.674162518859,57.557139752000005,331.520012414,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,d0f48cf908153da66e13a9fb86234e81350df473205fd7d97cdcfd58c077b951,2c9fd839457a8dce37a931b366cccd96cbec4354cf14452dcdda0a176f3e7e4e,P-148p299467422_VX-0p674162518859_LS-5p7557139752e-05_ST-331p520012414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15572353559e-06_H-e73b90164d/frames.csv,289,3,True,51.7807,True,55.35622,True,54.961940000000006,True,0.3928879904730948,True,140.90828,True,76.83209000000001,True,1.307584,True,0.3674780502607796
P-150p071418192_VX-0p423845414489_LS-8p67749479825e-05_ST-322p128190627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1381792602e-05_H-2afbe2208b,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,150.071418192,0.423845414489,86.7749479825,322.128190627,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,b43b4d78ad4c9180f933cfbadafa98af67986dfc05085e289aadea808e224b0a,82bcd3c6e01a1f2129f34c36d96b44ea62a4626455c1bf01a9904bd4efc9adf3,P-150p071418192_VX-0p423845414489_LS-8p67749479825e-05_ST-322p128190627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1381792602e-05_H-2afbe2208b/frames.csv,184,3,True,58.764745,True,58.95469,True,58.799795,True,0.2926466377426032,True,204.82825,True,90.55512,True,1.5058575,True,0.28689765693941144
P-155p252053768_VX-0p916931554055_LS-7p35634948929e-05_ST-366p816583574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p26115671522e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,155.252053768,0.916931554055,73.5634948929,366.816583574,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,34f12b94b1c2bb31a5d3062e1010bbff1910379a57c8d01885129f9a92794c5d,a4238fc60e0392d7371a3386ebf62c728612712bf82671466f5b2e36d7cdb3b0,P-155p252053768_VX-0p916931554055_LS-7p35634948929e-05_ST-366p816583574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p26115671522e-06_H-1d842653b1/frames.csv,397,3,True,42.78011,True,43.39815,True,42.92189,True,0.3036196407012663,True,143.11509,True,69.49766,True,1.4952935,True,0.29892102922200586
P-155p610380822_VX-0p863747905944_LS-4p82199969556e-05_ST-303p817651114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p58510251639e-06_H-44aa3a8888,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,155.610380822,0.863747905944,48.2199969556,303.817651114,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,06ccfcfa9615629d45ac3e8c88a2bd15da17ae1283269a00b6172a07123d22a7,645b5d93789321db3e1bc277d586b3c3f7dff6f810195599827af64f2bd18f31,P-155p610380822_VX-0p863747905944_LS-4p82199969556e-05_ST-303p817651114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p58510251639e-06_H-44aa3a8888/frames.csv,368,3,True,50.43674,True,51.09016,True,50.89622,True,0.4280329412256277,True,119.38641,True,72.81253000000001,True,1.398149,True,0.4224663426934439
P-157p183722649_VX-0p714259673467_LS-7p38607203139e-05_ST-347p368293375_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p75401507634e-06_H-add9572a86,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,157.183722649,0.714259673467,73.8607203139,347.368293375,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,47b8b957b2c7cd41782041e4db65edba46babe56e9385369337909d50eb64d92,456d7a9ba3ac6d54c20dd33fdb28f63e4f173a0ddd7c3ad430e96084950b2bfa,P-157p183722649_VX-0p714259673467_LS-7p38607203139e-05_ST-347p368293375_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p75401507634e-06_H-add9572a86/frames.csv,308,3,True,50.11429,True,51.23838,True,50.91924,True,0.3197799182715969,True,159.52357,True,79.83139,True,1.4898205,True,0.31414975229052355
P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,160.605564338,0.585171267024,48.921808400100005,323.833105745,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,6e10b917686f735965ad400bd42dbdd6d7e61a2ea00cca2bd92f0a5c7a8031d5,056d7eec4569d66ee3866c80eb3992491f511c85b7ff73001d8f78935a755785,P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780/frames.csv,254,3,True,58.49999,True,87.34396000000001,True,73.78234,True,0.5225746772885577,True,142.02675999999997,True,84.690305,True,1.5180755,True,0.4118941388228529
P-162p142815649_VX-0p926926325143_LS-6p49234891537e-05_ST-377p454931887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p20442722594e-06_H-eed8ed7ef3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,162.142815649,0.926926325143,64.92348915369999,377.454931887,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,d34c1bc77a7b716fad40bcb7d0b2b41086707d7d92b8088963d26385c721822d,4e2ce4d01a16c32f43ac2784c0f692c5fee4fe7ea5a90acc26455b4b1c2d3a62,P-162p142815649_VX-0p926926325143_LS-6p49234891537e-05_ST-377p454931887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p20442722594e-06_H-eed8ed7ef3/frames.csv,393,3,True,46.77227,True,47.2123,True,46.96848,True,0.3480761918269847,True,135.14069,True,71.76454,True,1.6036155,True,0.34610057118992066
P-163p562272254_VX-0p729793018519_LS-5p10150522361e-05_ST-318p261957537_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p6102586358e-06_H-eed8ed7ef3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,163.562272254,0.729793018519,51.0150522361,318.261957537,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,361d2d87a7a723b11464959d2493c14f6a296202aabb8ff2ecf0c1091a098e18,40eeab93a5c9a44e9309cc8a8b01b118cbaa97ce7988a4b49495776991d46566,P-163p562272254_VX-0p729793018519_LS-5p10150522361e-05_ST-318p261957537_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p6102586358e-06_H-eed8ed7ef3/frames.csv,318,3,True,54.79702,True,58.92024,True,58.7476,True,0.4495189244627134,True,132.55077,True,78.64425,True,1.488383,True,0.41340401115738523
P-164p187091551_VX-0p507792014735_LS-6p92164167976e-05_ST-301p020288893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p50018996564e-06_H-c15424829d,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,164.187091551,0.507792014735,69.21641679759999,301.020288893,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,eb6f5706636af31788a7971326f0eaf7f4e176d1e8f1af77ea0f2f0d55f80322,61c18361bc9ada167ec36f3968f7e9becfebe397291dbd8d3d985712623c7d09,P-164p187091551_VX-0p507792014735_LS-6p92164167976e-05_ST-301p020288893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p50018996564e-06_H-c15424829d/frames.csv,220,3,True,58.543,True,66.76807,True,66.52321,True,0.3670669968405353,True,181.34408,True,89.61594,True,1.699828,True,0.3228282941466851
P-164p607131174_VX-0p867199563125_LS-5p32762751968e-05_ST-314p058214573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56287250149e-06_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,164.607131174,0.867199563125,53.2762751968,314.058214573,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,d5f43321474f85904b039d88b5269def8344a1abf94f20183d377cc4f32892f3,ce8a90a327eb0973e3a5e43cab5a48ba4204ec504095ee3adc949131b0d385f7,P-164p607131174_VX-0p867199563125_LS-5p32762751968e-05_ST-314p058214573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56287250149e-06_H-0e4c2fc094/frames.csv,369,3,True,50.78344,True,51.07507,True,50.9183,True,0.4061760070379339,True,127.24034,True,73.716115,True,1.5768185,True,0.39911430604476533
P-166p111836501_VX-0p454755470987_LS-7p13150844087e-05_ST-303p391516497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06081639712e-05_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,166.111836501,0.454755470987,71.3150844087,303.391516497,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,c19a1fc60309ebaf0f18567c7cd4701c2db94ef7fb22658b8eccd78b556546c1,88e8c9616c46fc949012d947eafd654cc24b09163f480eea2018f99580234c0d,P-166p111836501_VX-0p454755470987_LS-7p13150844087e-05_ST-303p391516497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06081639712e-05_H-0e4c2fc094/frames.csv,198,3,True,66.5654,True,66.837,True,66.77135,True,0.3551075679309898,True,191.60193,True,96.931065,True,1.8287785,True,0.3474150808397389
P-167p350234557_VX-0p509305540745_LS-7p79284260895e-05_ST-367p465417979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p47195782704e-06_H-0c5439e4b5,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,167.350234557,0.509305540745,77.92842608950001,367.465417979,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,65aceb601c76ab707e630b0de2a9bf453cd3f60e5ffe44569d16a7c30a734149,8923778b975c4c311c5b5d2d3cdd561f2b6fe7c68b634e54added92aa308d363,P-167p350234557_VX-0p509305540745_LS-7p79284260895e-05_ST-367p465417979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p47195782704e-06_H-0c5439e4b5/frames.csv,221,3,True,58.61101,True,62.98711000000001,True,62.8944,True,0.3318238874115577,True,190.8829,True,90.11136,True,1.770577,True,0.30705217701533244
P-168p279672268_VX-0p662944494492_LS-8p51138696034e-05_ST-361p222757169_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p27680920966e-06_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,168.279672268,0.662944494492,85.1138696034,361.222757169,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,abe5608f1d8a0b7db159c79c6301bdfdf84477d1e69e8390100635932afa0477,f274b99fc84c523e2807b522df412e5cb655166bf4eb6408622fb386de1f8f9b,P-168p279672268_VX-0p662944494492_LS-8p51138696034e-05_ST-361p222757169_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p27680920966e-06_H-1d842653b1/frames.csv,285,3,True,50.79968,True,54.55363,True,54.4569,True,0.3040168393741906,True,178.92244000000002,True,82.58775,True,1.622211,True,0.2839201164482219
P-172p471893954_VX-0p300060565388_LS-5p45268436948e-05_ST-394p546009672_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60771562794e-05_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,172.471893954,0.300060565388,54.5268436948,394.546009672,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,afc1c6b851fa9adaad878bff88e50ebec6729393fd722cceb53e5572d1e95d07,8db46d5aed8ab36be4742d797ce9db765712e30892bce5fd7ac22e5e7a97bb65,P-172p471893954_VX-0p300060565388_LS-5p45268436948e-05_ST-394p546009672_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60771562794e-05_H-0e4c2fc094/frames.csv,132,3,True,70.71863,True,71.23713000000001,True,70.68087,True,0.3645790871017664,True,194.29508,True,91.57602,True,1.977853,True,0.3639754027739663
P-173p043282634_VX-0p866796851528_LS-6p96390683614e-05_ST-349p021338305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56545699781e-06_H-27614c4053,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,173.043282634,0.866796851528,69.63906836139999,349.021338305,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,51fc707bdfcee82726ac8d7186cffda81e29485d42076daedc18fa02d5868fb6,428d82c075309bbe3c418ad874e8ca4c231caada888ee561f7eacbe822260bb1,P-173p043282634_VX-0p866796851528_LS-6p96390683614e-05_ST-349p021338305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56545699781e-06_H-27614c4053/frames.csv,372,3,True,50.6536,True,51.38208,True,50.8306,True,0.3454613632740394,True,147.52656,True,77.42292,True,1.713517,True,0.3433524105761024
P-173p906668607_VX-0p677544388934_LS-8p62016404031e-05_ST-334p396108383_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p12000672104e-06_H-89021150a8,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,173.906668607,0.677544388934,86.2016404031,334.396108383,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,1021da1f38c20bc84c3142c673f6d02484517f97afa6d5c1909a30ba9089cf88,041793b2450d73989d419864c65199dc04323baaccbe11dea38e22ca060ab81b,P-173p906668607_VX-0p677544388934_LS-8p62016404031e-05_ST-334p396108383_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p12000672104e-06_H-89021150a8/frames.csv,294,3,True,50.79225,True,54.75972,True,54.67042,True,0.3043156567761311,True,180.40607,True,83.43622,True,1.706112,True,0.2815440190011345
P-177p821134596_VX-0p63969291749_LS-8p76195222961e-05_ST-320p228793407_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5413068851e-06_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,177.821134596,0.63969291749,87.6195222961,320.228793407,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,895336b92f72af2e89a3721149da4850f8ed0ceee816daca163895129b64aa4c,3cf22b9cda1209358ffe0b4e0a450f832e11770295029c4ec4a181c4ea4d6924,P-177p821134596_VX-0p63969291749_LS-8p76195222961e-05_ST-320p228793407_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5413068851e-06_H-0e4c2fc094/frames.csv,276,3,True,54.66565,True,55.06646,True,54.82933,True,0.299618577144974,True,186.60878,True,87.78308,True,1.7709355,True,0.292942540002673
P-185p872045369_VX-0p416268682161_LS-7p15564692144e-05_ST-371p982346013_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p15889587897e-05_H-bc28d74e69,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,185.872045369,0.416268682161,71.55646921440001,371.982346013,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,43adead44d92ef5051f740e1362865a5363907455d5c3d282c66935da8070205,115d291a017e132765b55beb4ff807dc8aad0c5635f5c11411f8b66e5b7ab444,P-185p872045369_VX-0p416268682161_LS-7p15564692144e-05_ST-371p982346013_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p15889587897e-05_H-bc28d74e69/frames.csv,179,3,True,74.77214000000001,True,75.07011,True,74.83095,True,0.3640569196330215,True,205.96235,True,104.65425,True,2.2223395000000004,True,0.3630379047432699
P-187p255870651_VX-0p828194463092_LS-4p64611349328e-05_ST-375p783913497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p82486459159e-06_H-bc28d74e69,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,187.255870651,0.828194463092,46.4611349328,375.783913497,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,7040c9aeb9d641c2867e27fe469a82e8dadea054c2a8d3f55161e86cd7e3d5bc,76bdb1cd775b28bfbdb2ac1782b32c7de0e74a3a3e6715099136c25a87b9ebb3,P-187p255870651_VX-0p828194463092_LS-4p64611349328e-05_ST-375p783913497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p82486459159e-06_H-bc28d74e69/frames.csv,358,3,True,58.45098,True,63.52674,True,58.84376,True,0.4773342534492181,True,123.747095,True,79.91969499999999,True,1.735725,True,0.4723422396299485
P-198p376734591_VX-0p636800402216_LS-8p40585875992e-05_ST-361p411435367_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5755614887e-06_H-1605f46060,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,198.376734591,0.636800402216,84.0585875992,361.411435367,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,c23ae601eae520a8e53ab56379d528b9f2203e71ddd064d61f7a46b395db4ee6,d1193853b803681006be90bc0326446f2a49ea0b10e4b9752a499c6931eefcc0,P-198p376734591_VX-0p636800402216_LS-8p40585875992e-05_ST-361p411435367_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5755614887e-06_H-1605f46060/frames.csv,274,3,True,60.69527,True,63.06052,True,62.86118999999999,True,0.3332902834169033,True,188.0134,True,93.80183,True,2.0943430000000003,True,0.32282417104312777
P-199p601335125_VX-0p449852506485_LS-5p7030843283e-05_ST-364p706449651_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07237828699e-05_H-1d842653b1,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,199.601335125,0.449852506485,57.030843283,364.706449651,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,6cd77f271b821961df5ed95c7745cf1bee800fe5d8bb8e9b29da889987990309,e8ea8ee82fc236e1845bab9946fbdde88b8b90767db8ba7f5fb117dfaa6ba385,P-199p601335125_VX-0p449852506485_LS-5p7030843283e-05_ST-364p706449651_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07237828699e-05_H-1d842653b1/frames.csv,194,3,True,82.340345,True,82.90426,True,82.60052,True,0.4504632729256989,True,183.432165,True,111.675065,True,2.23917,True,0.4488871676349674
P-203p030488295_VX-0p654564663741_LS-6p39602473907e-05_ST-333p568221635_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p36996796534e-06_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,203.030488295,0.654564663741,63.9602473907,333.568221635,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,9c3020e0ff27bbb90938097e9f57ee714e93a17b7cac016aef9e17d087dc44c4,75848213e69f91de5d6903b7f4e34e2c24d0fc5fedb281fb9c8ac358e1944e04,P-203p030488295_VX-0p654564663741_LS-6p39602473907e-05_ST-333p568221635_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p36996796534e-06_H-0e4c2fc094/frames.csv,280,3,True,65.373875,True,70.64577,True,70.39099,True,0.4315692023875674,True,164.33516500000002,True,93.32455,True,2.1386125,True,0.39780819278697893
P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,203.317554156,0.724937635215,54.0301996917,325.306920736,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,e60d1bdd2e2e50b72958803a787933499d96f89570a19bf0126cbf42e8074756,a5043ab8c60a1823fd643e2613b3a8c6be8c239e97e22397f7d2ae4a5289a51f,P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a/frames.csv,317,3,True,62.7824,True,66.93857,True,66.66340499999998,True,0.4665106605077347,True,143.50918,True,88.971405,True,2.107818,True,0.4374800274100933
P-204p071587815_VX-0p957219619336_LS-8p8582220221e-05_ST-334p090301355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03972182096e-06_H-676863bc48,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,204.071587815,0.957219619336,88.582220221,334.090301355,True,False,0,0,no_Keyhole,False,False,False,Keyhole-negative,True,PASS,,True,True,False,False,cbcb0136a59415947d1f17e6b59b00146332dbd5a14ef8cec4bc944d485b56be,8250951b109566ac0d226d267a39ce67483f3bdc071a951b14a5dcae50d551bd,P-204p071587815_VX-0p957219619336_LS-8p8582220221e-05_ST-334p090301355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03972182096e-06_H-676863bc48/frames.csv,416,3,True,46.86536,True,47.24953,True,46.9141,True,0.2867389524042357,True,176.02859999999998,True,78.28962999999999,True,2.2370345,True,0.2662371910019168
