run_id,repeat,fold,budget,physics_latent_sd,posterior_residual_mean_sd,final_latent_sd,residual_log_h_spearman,residual_sd,residual_length_scale
w85__r02_f05,2,5,40,3.778921088637727,0.0001350546695656657,3.7789078348326486,-0.22308039747064137,0.05,0.3922353987092377
w85__r02_f05,2,5,80,4.2784357024514055,0.037972683968679255,4.278118189078172,-0.07768744354110206,0.46474969780694997,0.5936443186308612
w85__r03_f01,3,1,16,2.6475846609234344,0.0010719172763114506,2.647865557335634,-0.13534327009936767,0.6365865611117255,0.25
w85__r03_f01,3,1,40,3.7600065433730268,0.00016707531664551526,3.759987429776682,-0.16702800361336945,0.05,0.5296322949988053
w85__r03_f01,3,1,80,4.412452264643149,0.043099781264920256,4.406787772532373,-0.1128952122854562,0.5805718424106043,0.6195564791328346
w85__r03_f02,3,2,16,18.032273882898927,9.34034359157985e-07,18.032273982726252,0.054448961156278224,0.05,1.4966724829841123
w85__r03_f02,3,2,40,6.211094704266608,0.0011611201146324536,6.211039717598261,0.007971996386630533,0.18585323039578056,0.38774122300303193
w85__r03_f02,3,2,80,5.000170754746847,0.11519096105820696,4.991841513772625,-0.013821138211382113,0.7801127084995969,0.7648363448545553
w85__r03_f03,3,3,16,2.3927640437656272,0.0393785696871871,2.393490385015237,-0.09591237579042458,0.6279571399130991,1.1235470126215736
w85__r03_f03,3,3,40,3.476099226238529,6.997216588306316e-05,3.476100372639618,-0.019015356820234867,0.05,0.25
w85__r03_f03,3,3,80,4.13638808569574,0.030774472542005736,4.139036338875475,0.1239159891598916,0.37357631617945597,0.6461821038910115
w85__r03_f04,3,4,16,21.070364222819506,2.401115701869978e-06,21.070364789195043,0.29182475158084914,0.05,1.494332992803458
w85__r03_f04,3,4,40,5.597276132944008,0.0109597536732644,5.595273367285676,-0.20031616982836495,0.5053237118659643,0.36048617931300314
w85__r03_f04,3,4,80,7.019956795702268,0.02897944956003717,7.016298380713538,-0.17712285456187896,0.6202053024040933,0.4093451300933113
w85__r03_f05,3,5,16,2.47229552799022,0.07742419912561074,2.442213926870474,0.0035004516711833783,0.7676337137403371,1.3183228412701484
w85__r03_f05,3,5,40,3.641214163848096,4.824496803859303e-05,3.6412098739874317,-0.18209123757904244,0.05,0.25
w85__r03_f05,3,5,80,4.675317718861408,0.07544575914939286,4.659350049856436,-0.18200090334236677,0.6412267541579886,0.6627861443300885
w85__r04_f01,4,1,16,16.05413468594778,1.0442364322363956e-06,16.054134754160724,0.051038843721770547,0.05,1.4948563094150347
w85__r04_f01,4,1,40,6.0559563307119255,0.0001118896709175287,6.055959114298174,-0.21519873532068656,0.05,0.25
w85__r04_f01,4,1,80,6.05340510095994,0.0004763144636770491,6.0534305104085915,-0.10828816621499547,0.05,0.6565790096547983
w85__r04_f02,4,2,16,119.64333971034135,1.3659918464756247e-06,119.64333960952516,0.009281842818428183,0.05,1.4963830796560724
w85__r04_f02,4,2,40,5.657388415496297,0.025836458046610344,5.651373558005901,-0.2682475158084914,0.6143270709365999,0.49623606534771963
w85__r04_f02,4,2,80,4.444736424456522,0.027424620687063323,4.443144774035323,-0.056255645889792226,0.4016484842864563,0.6228823844466215
w85__r04_f03,4,3,16,2.307897719679459,0.0029581867185425443,2.308316373295992,0.4047425474254743,0.5045499928013978,0.2509559423494445
w85__r04_f03,4,3,40,2.59436996782428,0.0017079421776687823,2.594509674758505,0.10146793134598012,0.25084276828885577,0.2968256654061279
w85__r04_f03,4,3,80,3.8616994142916554,0.0017929958290680353,3.861918842923537,0.08568202348690153,0.19971043227025942,0.25
w85__r04_f04,4,4,16,2.3708369829446188,0.014672055440340934,2.373001456773593,0.12454832881662149,0.5883865915482218,0.2513903204953764
w85__r04_f04,4,4,40,3.4111871498106203,0.05710363422091931,3.4152374090971764,-0.06723125564588979,0.7160268026136132,0.3983311121270272
w85__r04_f04,4,4,80,4.340755841772147,0.157159288862153,4.323806194925402,-0.2576784101174345,0.9028789313410662,0.6577373733291477
w85__r04_f05,4,5,16,2.478742446343327,0.007100033873823799,2.4775553303074584,-0.14308943089430895,0.5661064880029456,0.2850999306805072
w85__r04_f05,4,5,40,4.118852867864065,5.6813651154882773e-05,4.11884234623131,-0.21481481481481482,0.05,0.25
w85__r04_f05,4,5,80,4.253498696314517,0.004092274437472261,4.253162422761261,-0.19168925022583558,0.3394429245062044,0.25
w85__r05_f01,5,1,16,32.74758107623342,7.139651460742948e-07,32.747581248082284,0.26677958446251127,0.05,1.498674494678291
w85__r05_f01,5,1,40,5.983407261424046,0.02038131718308413,5.982003270246199,-0.1278906955736224,0.6522124468932864,0.4826051184734405
w85__r05_f01,5,1,80,6.573019961062846,0.055823258336770244,6.570004849514097,-0.08568202348690153,0.7413040325616743,0.5271848350905041
w85__r05_f02,5,2,16,2.4997149413376403,0.010791360547480654,2.499879310070091,-0.010275519421860885,0.6292985861746466,0.4049390492920651
w85__r05_f02,5,2,40,4.1449303335104695,4.189233253334344e-05,4.144928400775724,-0.06770551038843721,0.05,0.25
w85__r05_f02,5,2,80,4.198054861709605,0.0005968913216527327,4.19795334226821,-0.11578590785907858,0.05,0.6954969651531094
w85__r05_f03,5,3,16,16.555252768088007,8.112293823713996e-07,16.55525292038088,0.15966576332429988,0.05,1.4967103264253747
w85__r05_f03,5,3,40,4.160313569584065,0.08160539940919431,4.159609735207265,-0.07292231255645891,0.7399975661840733,0.6434648552507857
w85__r05_f03,5,3,80,5.0567345174265546,0.16908940809012107,5.062081924921819,0.0032068654019873533,0.9390459294026976,0.7007968226413949
w85__r05_f04,5,4,16,225.46467967202403,6.550260641953884e-06,225.46467971463827,0.2033423667570009,0.05,0.9406551094502341
w85__r05_f04,5,4,40,4.328911839794498,0.01621666271539835,4.325058036307189,-0.16883468834688348,0.4038933533803196,0.78573341392658
w85__r05_f04,5,4,80,4.850187231238431,0.036702047501069465,4.85193869879325,-0.050383920505871725,0.5412647502956448,0.5279660132206861
w85__r05_f05,5,5,16,63.072454487280844,1.5921912971871804e-06,63.07245433440756,-0.09559620596205962,0.05,1.4958542636921441
w85__r05_f05,5,5,40,4.860865410897216,0.06440431349407663,4.856358012198509,-0.0471093044263776,0.6597526709499087,0.7283561841905374
w85__r05_f05,5,5,80,6.921379146181001,0.1297686728542282,6.907841087587367,-0.07800361336946703,0.8574991927780651,0.8865617389722947
w85__r06_f01,6,1,16,70.70446385099818,3.5008838267656824e-06,70.70446468620219,0.3555103884372177,0.05,1.4836057457127163
w85__r06_f01,6,1,40,3.832957631819955,0.05326013618133636,3.8258931184355665,-0.1726513098464318,0.7114023018916463,0.6647829924045353
w85__r06_f01,6,1,80,4.149343871518306,0.08567357544452162,4.132414439955195,-0.2723125564588979,0.7012962724044847,0.6967319488253703
w85__r06_f02,6,2,16,16.387147820016168,5.074483099714186e-07,16.38714783008815,-0.02416440831074977,0.05,1.500273290482301
w85__r06_f02,6,2,40,7.442273102731693,0.045699012105091495,7.450017578891111,-0.004697380307136405,0.6986417666576474,0.4285624756627804
w85__r06_f02,6,2,80,5.26850988498827,0.10421926599169651,5.284918805983729,0.1328816621499548,0.8175484404288978,0.6173610344553664
w85__r06_f03,6,3,16,17.48195990554019,8.060246184745277e-07,17.48196012886435,0.28683378500451673,0.05,1.4982369428871454
w85__r06_f03,6,3,40,8.165012246754918,5.6797682238543876e-05,8.16501069450787,-0.35873983739837395,0.05,0.25
w85__r06_f03,6,3,80,8.014724231485506,0.04004103828361443,8.01098612082975,-0.2380984643179765,0.6860548656188991,0.5114942878970791
w85__r06_f04,6,4,16,1.9201388620932032,0.0025450066883881913,1.91980479887217,0.1158084914182475,0.6462066773625199,0.31818436817993623
w85__r06_f04,6,4,40,3.0432074240998293,0.0001572998614028017,3.043221930677252,-0.003861788617886179,0.05,0.25
w85__r06_f04,6,4,80,4.589378632872192,0.0004439880330311051,4.5893825484137585,0.10140018066847334,0.05,0.6671207944841623
w85__r06_f05,6,5,16,58.19976965382483,8.500302050415057e-07,58.199769620784664,0.04297651309846432,0.05,1.4989709058682044
w85__r06_f05,6,5,40,4.352840023720822,0.08242281675894589,4.3401913649137045,-0.11357271906052395,0.7372295863996907,0.6769153055365489
w85__r06_f05,6,5,80,5.489098914892525,0.08073734113619514,5.480107571334033,-0.10399728997289973,0.6308967127365529,0.6686303634672114
w85__r07_f01,7,1,16,24.831523563003525,9.842036241722993e-07,24.831523594472785,-0.07416440831074977,0.05,1.4935276782648501
w85__r07_f01,7,1,40,4.352688161727081,0.05968979534854102,4.343460661255729,-0.20514905149051488,0.6700591539443989,0.6147256099317087
w85__r07_f01,7,1,80,5.589364573825813,0.1426164104282321,5.575051006390269,-0.2069783197831978,0.9267124546410234,0.6165981469652622
w85__r07_f02,7,2,16,16.272300950675103,6.30029188828198e-07,16.2723010010293,0.12000903342366755,0.05,1.4974414546482102
w85__r07_f02,7,2,40,8.605838771216058,0.00010311006341564346,8.605844410880445,-0.28721770551038844,0.05,0.25
w85__r07_f02,7,2,80,5.642307856054116,0.08044627467218135,5.636892238651182,0.05639114724480578,0.6263702403714866,0.769487350957703
w85__r07_f03,7,3,16,13.840387542600897,6.024329203122693e-07,13.840387678680882,0.26915085817524836,0.05,1.4974643323557952
w85__r07_f03,7,3,40,4.769900325880893,8.073255206713075e-05,4.769899607147086,-0.29941282746160797,0.05,0.25
w85__r07_f03,7,3,80,3.901739727419186,0.05682441535445378,3.8949868672525048,-0.08988256549232158,0.47385006300675503,0.7561802103395877
w85__r07_f04,7,4,16,2.573936282239447,0.0009729595414783798,2.5741048476796933,0.06808943089430894,0.7231864235315517,0.25
w85__r07_f04,7,4,40,3.9466386246185094,3.4657907595261604e-05,3.946633191828957,-0.08888888888888889,0.05,0.25
w85__r07_f04,7,4,80,3.887944158076519,0.0011730579968061384,3.8878410672736035,-0.01524390243902439,0.22228468621655065,0.25
w85__r07_f05,7,5,16,6.348467092223235,0.00478258782811425,6.348406390385735,-0.07746160794941283,0.7278621349549785,0.25
w85__r07_f05,7,5,40,8.475794945013979,0.03180902463892639,8.472801081244864,-0.2621499548328816,0.7957249911294868,0.43656307807027595
w85__r07_f05,7,5,80,7.051224845958329,0.038295377715794686,7.047800498157727,-0.1060523938572719,0.7800185099046042,0.4570593710463732
w85__r08_f01,8,1,16,29.32617328629444,5.6005376457717e-07,29.32617326760887,-0.0847560975609756,0.05,1.4992610903024517
w85__r08_f01,8,1,40,4.400880612671215,0.09577128330926062,4.4066124026758855,-0.045844625112917786,0.7796583846341156,0.714113575371265
w85__r08_f01,8,1,80,5.626875615398839,0.11219308438369618,5.6406401776838955,0.03425925925925926,0.8548755124651348,0.6261896897341609
w85__r08_f02,8,2,16,2.7818917480411898,0.010622194489359773,2.780973541648641,-0.14101174345076783,0.6535301438925358,0.4207191129396356
w85__r08_f02,8,2,40,4.4999759328617905,3.8326378090556014e-05,4.49997271143129,0.023667570009033422,0.05,0.25
w85__r08_f02,8,2,80,5.805340939515888,0.028135524293039574,5.802470314741089,-0.16131436314363146,0.416865089135635,0.6276557593416963
w85__r08_f03,8,3,16,17.98309157615903,6.490988128830435e-07,17.98309176005817,0.3261065943992773,0.05,1.4973185339823423
w85__r08_f03,8,3,40,4.523851262794339,8.963972872416992e-05,4.523831905021684,-0.305103884372177,0.05,0.25
w85__r08_f03,8,3,80,4.97696858314299,0.0052056713234848746,4.976171376630554,-0.13281391147244806,0.34146309657213875,0.25
w85__r08_f04,8,4,16,168.2717854004319,3.0417113402289133e-06,168.2717855247442,0.058423667570009025,0.05,1.4849851257536895
w85__r08_f04,8,4,40,3.7185194735765177,0.060046628283803125,3.720357556350289,-0.09902890695573621,0.606768611589686,0.7841712764023319
w85__r08_f04,8,4,80,4.102810811827234,0.030253358436567256,4.106929480314063,0.15365853658536585,0.38069646216592923,0.7880251746934617
w85__r08_f05,8,5,16,4.0031963403097475,0.0016823643908371216,4.003253019788724,0.09374435411020776,0.6646529280920428,0.25187584015943515
w85__r08_f05,8,5,40,4.398200274328051,0.0016526018436121574,4.398237883984254,-0.14570912375790424,0.26038158296739833,0.25
w85__r08_f05,8,5,80,5.746176020305724,0.10265130926473567,5.745405761419896,0.05248419150858175,0.8128534085853157,0.768032981476958
w85__r09_f01,9,1,16,55.1835640046899,1.3142150644956691e-06,55.18356395410639,-0.033446251129177956,0.05,1.4892052787680714
w85__r09_f01,9,1,40,3.808704536660997,0.027332417921911194,3.8061350892685435,-0.03807588075880759,0.44792127128637704,0.6479040925871731
w85__r09_f01,9,1,80,4.004437526619604,0.0038147566515557537,4.003658610030721,-0.1230126467931346,0.40221324658609714,0.25
w85__r09_f02,9,2,16,106.95060591257348,1.2496533948156684e-06,106.95060617440767,0.2033423667570009,0.05,1.4937925748687646
w85__r09_f02,9,2,40,12.195572396161385,0.03384839470052657,12.188016830549566,-0.19625112917795845,0.6445411584742726,0.572765700044632
w85__r09_f02,9,2,80,6.496674995162032,0.08429359282185311,6.480040574286611,-0.15313911472448055,0.7093430892916125,0.713502650585135
w85__r09_f03,9,3,16,16.78975838316386,8.740911664521438e-07,16.789758621949268,0.3526422764227642,0.05,1.4980011502120594
w85__r09_f03,9,3,40,9.543965135413197,0.00010318476148600584,9.543965381826657,-0.28739837398373985,0.05,0.25
w85__r09_f03,9,3,80,5.7485233488042615,0.03494569418784507,5.744716012414443,-0.09144083107497743,0.3800313310775129,0.7296731652111705
w85__r09_f04,9,4,16,17.961317682895142,5.309619467887685e-07,17.961317770028657,0.06752484191508581,0.05,1.4977370836843549
w85__r09_f04,9,4,40,5.630841573221532,0.01466311409698862,5.6298879287920505,-0.05130984643179765,0.5487221567468055,0.41479531092339933
w85__r09_f04,9,4,80,6.295965911846132,0.05229799522001128,6.29539250195713,-0.05643631436314363,0.6385644000443407,0.622718086259484
w85__r09_f05,9,5,16,17.10525238987759,6.267254953110753e-07,17.105252415635892,-0.0072944896115627825,0.05,1.4979151546074128
w85__r09_f05,9,5,40,3.5838518314467525,0.03724122761401707,3.589726557029306,0.01641824751580849,0.66093774607514,0.27461816867842503
w85__r09_f05,9,5,80,4.71621576653415,0.15147469151229628,4.734669869564662,0.057429990966576326,0.9376406365184707,0.6441494067697418
w85__r10_f01,10,1,16,3.3224602145010453,0.01216307549440351,3.319775090732426,0.21827009936766031,0.7668185023446344,0.2500000000000005
w85__r10_f01,10,1,40,3.94311886774993,0.02587916983608279,3.938260547283475,-0.06384372177055103,0.5530897393537392,0.4418786070530169
w85__r10_f01,10,1,80,5.386202965639047,0.016780868464794308,5.383828974221518,-0.058401084010840106,0.33998356180363715,0.5218312711164638
w85__r10_f02,10,2,16,18.53498817564239,1.4929479510163174e-06,18.534988209640833,-0.049548328816621495,0.05,1.4978348132039339
w85__r10_f02,10,2,40,10.21811169964494,0.03508828991603848,10.21751915631467,-0.1023486901535682,0.6259615248632884,0.6114084841175487
w85__r10_f02,10,2,80,5.7674942211676266,0.13259785106756936,5.7610285958082725,-0.06339205058717252,0.8819712513968774,0.6845131343146504
w85__r10_f03,10,3,16,3.473963081679939,0.0007359407182310681,3.4739088852579862,0.2424119241192412,0.5914909380961396,0.260860968659823
w85__r10_f03,10,3,40,4.669557015357567,0.0005192559137254862,4.669492849548996,-0.28800813008130083,0.26509958440274095,0.25
w85__r10_f03,10,3,80,6.043302045835849,0.07806898262789266,6.025102442820397,-0.16196928635953026,0.7031859411486583,0.7096513760157324
w85__r10_f04,10,4,16,17.302558723375654,3.291675063220644e-07,17.302558880239797,0.37520325203252025,0.05,1.497485849873571
w85__r10_f04,10,4,40,4.884962709525716,0.021602219925170536,4.884791677232541,-0.12784552845528455,0.5959392879118652,0.3386822680881167
w85__r10_f04,10,4,80,5.1662528356945705,0.12228852599003467,5.165107218466811,-0.02149954832881662,0.8665662965826747,0.6701397074173043
w85__r10_f05,10,5,16,33.203536519293614,2.521154071340794e-06,33.203536141039976,-0.12077687443541102,0.05,1.4929303571001684
w85__r10_f05,10,5,40,7.4916253897721425,0.00012229929918006538,7.491642382389217,-0.1714769647696477,0.05,0.25
w85__r10_f05,10,5,80,4.30082884658458,0.0002764694994646351,4.300823121399883,-0.09853206865401987,0.05,0.4894891862471768
w85__r11_f01,11,1,16,17.953891923854794,1.4057520072447563e-06,17.953892207473874,0.25846883468834686,0.05,1.4952903991649957
w85__r11_f01,11,1,40,4.579098916069636,0.0850235281327923,4.568971860150936,-0.14489611562782292,0.7652877145908752,0.6783863082601334
w85__r11_f01,11,1,80,5.181334682682601,0.07970375925909345,5.177792982699994,-0.0655374887082204,0.642911170614801,0.6674221144736063
w85__r11_f02,11,2,16,2.1192456828357233,0.00695228930979209,2.117980593826811,-0.0901535682023487,0.6083319049048165,0.2540202632589472
w85__r11_f02,11,2,40,3.009994390950484,0.023758862530013525,3.0080035474389457,-0.09216350496838302,0.459060371521781,0.5367354632874188
w85__r11_f02,11,2,80,3.7682815597799166,0.05545589749491654,3.7658312581228595,-0.02990063233965673,0.5511584958984259,0.6704186999761373
w85__r11_f03,11,3,16,2.1510995317903854,0.0023935404784148073,2.151705194114694,0.3958672086720867,0.5710834470506275,0.27230084829065854
w85__r11_f03,11,3,40,3.6410355901032854,3.8254597114627095e-05,3.641036181849453,-0.06626016260162602,0.05,0.25
w85__r11_f03,11,3,80,4.601322475256576,0.03982937666873821,4.601373545080514,-0.26594399277326103,0.544759769205483,0.4655903088284515
w85__r11_f04,11,4,16,2.513824164298597,0.003627332257470834,2.513261362231443,-0.05975609756097561,0.5666940814260885,0.3158117590391931
w85__r11_f04,11,4,40,4.857828360279977,0.002147727421903027,4.857530837506287,-0.19446702800361337,0.22586427494673908,0.437293198240797
w85__r11_f04,11,4,80,5.169840970063129,0.0537117829810023,5.165103642379956,-0.0773486901535682,0.576934895216494,0.6797137642627673
w85__r11_f05,11,5,16,59.49023838382431,4.077499839015586e-06,59.49023828156053,-0.010546522131887986,0.05,1.4892829581622906
w85__r11_f05,11,5,40,4.795246062959067,0.0025441585974694506,4.794786549689513,-0.17470641373080398,0.1958333554782355,0.4279967363632388
w85__r11_f05,11,5,80,5.618767041581939,0.005370910263592139,5.618757438898834,-0.12181571815718156,0.3918700206807918,0.25
w85__r12_f01,12,1,16,64.10085741413958,2.4100939656599535e-06,64.10085749003976,0.043428184281842815,0.05,1.4875646665303972
w85__r12_f01,12,1,40,5.097366318382707,0.0023849081611781453,5.097766385832412,0.15803974706413731,0.19982088502604656,0.36514485319943907
w85__r12_f01,12,1,80,3.898061165203067,0.0070675546134108215,3.899451375603178,0.22350948509485094,0.1870952161833189,0.6815745367239641
w85__r12_f02,12,2,16,47.66706863962716,3.890869084551299e-06,47.66706844514193,0.025632339656729897,0.05,1.492028115665306
w85__r12_f02,12,2,40,4.634488311857249,2.8902320226640058e-05,4.6344825817393085,-0.3001129177958446,0.05,0.25
w85__r12_f02,12,2,80,5.625251717629021,0.12270895721221008,5.600328188888077,-0.2635049683830171,0.7947782747631876,0.7297589480636003
w85__r12_f03,12,3,16,5.571552274471563,0.0017514702239250376,5.571798137992202,0.24419602529358625,0.5393209343221452,0.25
w85__r12_f03,12,3,40,4.8557834241207445,0.006041081557862005,4.854547817853614,-0.25799457994579944,0.39234268401241734,0.379487323097526
w85__r12_f03,12,3,80,4.952391006678299,0.05558950635261392,4.941213775567021,-0.17947154471544716,0.6173848839603628,0.5496137421263112
w85__r12_f04,12,4,16,16.816951855187927,8.380885349310737e-07,16.816952022573442,0.21531165311653117,0.05,1.4968898615718043
w85__r12_f04,12,4,40,3.720371562307106,0.011920068071611944,3.72141222699092,-0.1428635953026197,0.29205420808975685,0.43782077837324035
w85__r12_f04,12,4,80,4.9245029530958675,0.08378780021838766,4.931391406145127,-0.050993676603432694,0.6561592265305716,0.6248780335144163
w85__r12_f05,12,5,16,20.1614848465475,9.784006577863271e-07,20.16148508165108,0.32091237579042453,0.05,1.4922587134256176
w85__r12_f05,12,5,40,5.937412327844858,0.0024069606972780505,5.937203813387938,-0.03954381210478772,0.3816124138170094,0.25049301246500333
w85__r12_f05,12,5,80,5.748430814222941,0.031681073046963625,5.746475717667067,-0.033378500451671185,0.47505721293512415,0.5831739919405037
w85__r13_f01,13,1,16,72.44273188151996,1.7086607825249837e-06,72.44273168283208,-0.09489611562782295,0.05,1.496842609912864
w85__r13_f01,13,1,40,4.4163134442905365,0.00012231096414621072,4.416285487045261,-0.3299457994579945,0.05,0.25
w85__r13_f01,13,1,80,5.266036099833044,0.0004273699811575743,5.2659690186798604,-0.10528455284552846,0.05,0.5974896944059863
w85__r13_f02,13,2,16,18.073245481795976,7.918433630342329e-07,18.073245725125776,0.36802168021680215,0.05,1.4992269583783688
w85__r13_f02,13,2,40,6.262914829565346,0.05212823534264588,6.259125975708144,-0.2089205058717254,0.6585287326003043,0.6515071729194989
w85__r13_f02,13,2,80,5.200898186780726,0.09165088389801701,5.196074625214125,-0.0809620596205962,0.7422916079420598,0.6254289160162189
w85__r13_f03,13,3,16,5.127457358795507,0.00225754736704107,5.127687255671566,0.18726287262872626,0.7399817528095485,0.25
w85__r13_f03,13,3,40,4.242126265214802,0.00897153741491652,4.241332219061674,-0.15995934959349595,0.4044165073356114,0.42345911630284244
w85__r13_f03,13,3,80,4.8904762249493805,0.08592850781883284,4.876149695834739,0.06201445347786812,0.7420756490035102,0.6023848539335028
w85__r13_f04,13,4,16,2.352387479049467,0.012918904722441168,2.3504676822179205,0.07994579945799457,0.6125903919971428,0.3421926141027284
w85__r13_f04,13,4,40,3.864957385877695,5.25662535920097e-05,3.8649489638305043,0.11820234869015356,0.05,0.25
w85__r13_f04,13,4,80,5.349600782039812,0.0836418771028281,5.347296830367834,0.034123757904245704,0.7530052598673925,0.5633417165158247
w85__r13_f05,13,5,16,25.500357990990175,3.969347809752156e-06,25.500357978379412,-0.0559620596205962,0.05,1.483652160702113
w85__r13_f05,13,5,40,3.8102539447891344,0.008737835509161155,3.808221847425683,-0.20968834688346882,0.34109190511654885,0.47610961142215913
w85__r13_f05,13,5,80,5.570801552687332,0.058757231344583015,5.560871703940474,-0.17705510388437218,0.6008068933010877,0.6876208120469874
w85__r14_f01,14,1,16,44.63251425662307,9.637907239376364e-07,44.63251418839515,-0.01752484191508582,0.05,1.498535923415415
w85__r14_f01,14,1,40,8.760204802029198,0.0006629590977234485,8.760171439100704,-0.15492321589882566,0.18930888955904723,0.25
w85__r14_f01,14,1,80,5.731692622996535,0.11332277751705588,5.725030685154766,-0.1279810298102981,0.7193897013094476,0.7678127013339086
w85__r14_f02,14,2,16,16.682099277879246,1.1704593293418007e-06,16.68209941387027,0.13514001806684733,0.05,1.494622170979851
w85__r14_f02,14,2,40,9.198439428348793,0.012416747330251322,9.196298211078462,-0.23992773261065944,0.3572764440586816,0.5734978871585953
w85__r14_f02,14,2,80,5.225039720231723,0.06984511462546794,5.205467889164566,-0.09738030713640469,0.6505568184538966,0.598259097134198
w85__r14_f03,14,3,16,24.244477383337344,2.01122252308256e-06,24.2444775216814,0.06429539295392953,0.05,1.4927172186651703
w85__r14_f03,14,3,40,5.882369913367985,0.05454691167856136,5.8780782637291376,-0.23132339656729897,0.8543750310041641,0.5451652815911388
w85__r14_f03,14,3,80,7.695522600796786,0.09723495438156936,7.691791471851339,-0.15767841011743453,0.9746196873242597,0.5789978686813898
w85__r14_f04,14,4,16,5.970466955872321,0.0029916876530667056,5.970501251614242,0.21443089430894308,0.6220232373747347,0.25
w85__r14_f04,14,4,40,4.138965952687085,0.00023862143067135245,4.138955771947938,-0.24329268292682923,0.12311140146112699,0.25
w85__r14_f04,14,4,80,4.959597476647984,0.02481811186724058,4.958459276073886,-0.06666666666666665,0.41341509998495785,0.5497400266300664
w85__r14_f05,14,5,16,4.730521816958483,0.0018524172154861592,4.730621300909054,0.08373983739837398,0.6275543767425905,0.25
w85__r14_f05,14,5,40,3.996776060051871,0.0008704161232447509,3.996758525101724,-0.13940831074977417,0.22073875826189315,0.25
w85__r14_f05,14,5,80,4.620413541155563,0.04166223280555716,4.625480662510271,0.0549683830171635,0.48699970329420567,0.6503023580798121
