benchmark,surrogate_variant,acquisition_rule,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_p_plus,acquisition_selected_uncertainty_score,acquisition_selected_entropy,acquisition_binary_entropy_margin_note,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_beta,acquisition_selected_shortlist_position,acquisition_selected_normalized_uncertainty,acquisition_selected_raw_diversity,acquisition_selected_normalized_diversity,acquisition_selected_score,acquisition_repulsion_bandwidth,acquisition_selected_raw_distance_to_labelled,acquisition_selected_repulsion
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,32,37,38,1086,57.559153326787325,False,False,False,1057,0.5017381075653367,0.9965237848693267,0.6931411385119591,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,33,38,39,727,15.83680677123491,False,False,False,705,0.49814612819608906,0.9962922563921781,0.6931403068628654,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,34,39,40,1399,1.979343264338901,True,True,True,1362,0.5002502981383977,0.9994994037232046,0.6931470552616239,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,35,40,41,414,8.57629166632713,False,True,True,397,0.49872735650496036,0.9974547130099207,0.6931439413135168,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,36,41,42,1185,6.828806371415965,False,True,True,1149,0.4999393978975005,0.999878795795001,0.6931471732147156,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,37,42,43,87,88.88167690975145,False,False,False,80,0.49999999500227615,0.9999999900045523,0.6931471805599454,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,38,43,44,931,6.56261526237423,False,True,True,902,0.500687547684957,0.9986249046300859,0.6931462351160091,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,39,44,45,1371,4.205504136449576,True,True,True,1330,0.49960005696543386,0.9992001139308677,0.6931468606510494,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,40,45,46,1228,3.1412124238806385,True,True,True,1189,0.500622196132346,0.9987556077353079,0.6931464063036913,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,41,46,47,891,13.011101997058446,False,False,False,863,0.49831857215286224,0.9966371443057245,0.6931415261500776,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,42,47,48,1282,0.20838817080886685,True,True,True,1240,0.5018179786739085,0.9963640426521829,0.6931405704524634,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,43,48,49,43,153.87619822881635,False,False,False,36,0.4999999950010782,0.9999999900021564,0.6931471805599454,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_entropy,classifier_entropy,0,44,49,50,1020,3.2149226462376888,True,True,True,987,0.5010575800325219,0.9978848399349562,0.6931449436072269,Binary entropy is monotone-equivalent to classifier margin.,null,null,null,null,null,null,null,null,null,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,1,6,7,780,33.9722571444673,False,False,False,775,0.49999999990177635,0.9999999998035527,0.6931471805599453,null,0.1,25,150,0.5,0,1.0,0.16268042364756027,0.0709296037872469,0.5354648018936234,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,2,7,8,13,110.69330734985172,False,False,False,13,0.49999999512007215,0.9999999902401443,0.6931471805599454,null,0.1,25,150,0.5,10,0.9992166958487143,0.5276936906690651,1.0,0.9996083479243572,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,3,8,9,301,59.30386453127717,False,False,False,297,0.49999999968131725,0.9999999993626345,0.6931471805599453,null,0.1,25,150,0.5,0,1.0,0.1629348321277237,0.09807256488140162,0.5490362824407008,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,4,9,10,134,4.519286021858228,True,True,True,132,0.5000302457168345,0.999939508566331,0.6931471787303385,null,0.1,25,150,0.5,4,0.9734124116120875,0.47883411724501607,1.0,0.9867062058060437,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,5,10,11,1159,257.19156557067254,False,False,False,1150,0.5728018653276195,0.8543962693447611,0.6825091811790267,null,0.1,25,149,0.5,0,1.0,0.3215613265560469,0.9478924573412992,0.9739462286706496,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,6,11,12,960,17.526282808764847,False,False,False,951,0.6226222132585519,0.7547555734828961,0.6627658211005176,null,0.1,25,149,0.5,0,1.0,0.22246215533032804,0.7937954212688522,0.896897710634426,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,7,12,13,406,20.71029293291095,False,False,False,400,0.4976419703084085,0.995283940616817,0.6931360599106695,null,0.1,25,149,0.5,25,0.859907539416081,0.3348466926419562,0.9941073368631204,0.9270074381396007,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,8,13,14,716,12.005851642396308,False,False,True,707,0.5012542102258566,0.9974915795482868,0.6931440344700648,null,0.1,25,149,0.5,4,0.9392529636913017,0.29522890933032203,0.9885537278845985,0.9639033457879501,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,9,14,15,85,74.65999466899446,False,False,False,83,0.5003269345923473,0.9993461308153053,0.6931469667874748,null,0.1,25,149,0.5,2,0.994499981328733,0.22513210177366574,0.9123574563449338,0.9534287188368333,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,10,15,16,1438,27.670459281389824,False,False,False,1424,0.5004656249358695,0.9990687501282609,0.6931467469467207,null,0.1,25,149,0.5,2,0.9891203335060486,0.18438053552163705,0.846723279958038,0.9179218067320433,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,11,16,17,776,4.689592638392785,True,True,True,765,0.4995989476397279,0.9991978952794558,0.6931468588739195,null,0.1,25,149,0.5,2,0.9908234440981164,0.21622432307820555,0.8863794897520327,0.9386014669250746,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,12,17,18,939,1.0071347683733194,True,True,True,926,0.5059723914482177,0.9880552171035646,0.6930758399442132,null,0.1,25,149,0.5,46,0.6674847067364347,0.23774028538497904,0.9842813759970218,0.8258830413667282,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,13,18,19,1369,31.1810320340227,False,False,False,1353,0.502129563833313,0.995740872333374,0.6931381104482827,null,0.1,25,149,0.5,12,0.8896546052913282,0.18497309115199345,0.8333605801045895,0.8615075926979588,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,14,19,20,895,4.440230335972714,True,True,True,882,0.5010359468052861,0.9979281063894279,0.6931450341868429,null,0.1,25,149,0.5,12,0.9584187077517659,0.20634600834286096,1.0,0.9792093538758829,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,15,20,21,896,14.013103183695705,False,False,False,882,0.4985405760358912,0.9970811520717824,0.6931429207172825,null,0.1,25,148,0.5,8,0.9412680133212994,0.16056005257690256,0.861760387502618,0.9015142004119587,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,16,21,22,1023,16.824090031540862,False,False,False,1006,0.49374026577534025,0.9874805315506805,0.6930688099674805,null,0.1,25,148,0.5,31,0.6831501397404734,0.18071745883373755,1.0,0.8415750698702367,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,17,22,23,1092,15.885559924360415,False,False,False,1074,0.4970588405885925,0.994117681177185,0.6931298796228043,null,0.1,25,148,0.5,15,0.879673831588514,0.14417125510335313,0.7823718153855709,0.8310228234870425,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,18,23,24,1342,15.302375150180211,False,False,False,1322,0.4964019610730146,0.9928039221460292,0.6931212885682392,null,0.1,25,148,0.5,14,0.8782538770061157,0.13440980522800278,0.7654589739088031,0.8218564254574594,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,19,24,25,1499,2.4274873629952793,True,True,True,1475,0.49882898961036215,0.9976579792207243,0.6931444380267728,null,0.1,25,148,0.5,4,0.9862330799652206,0.13532369085237125,0.8627609184208146,0.9244969991930176,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,20,25,26,368,16.388968211591774,False,False,False,361,0.5030783646835104,0.9938432706329792,0.6931282277819597,null,0.1,25,148,0.5,7,0.95699891861144,0.12670535684633397,0.8646749844168644,0.9108369515141522,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,21,26,27,938,14.757838216555117,False,False,False,922,0.4991210585786727,0.9982421171573455,0.6931456354831053,null,0.1,25,148,0.5,4,0.9663530912988498,0.13497893256252583,0.8742268343121254,0.9202899628054877,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,22,27,28,941,12.999766554965234,False,False,False,923,0.49753326067750603,0.9950665213550121,0.6931350109048081,null,0.1,25,148,0.5,3,0.9722298815998373,0.1293057862037511,0.8875042253985489,0.9298670534991931,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,23,28,29,563,13.686984938014433,False,False,False,554,0.5100158697280222,0.9799682605439557,0.6929465318468001,null,0.1,25,148,0.5,9,0.8897594202741721,0.11590431226715431,0.9161257674176068,0.9029425938458895,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,24,29,30,325,8.853002045333369,False,True,True,318,0.49711640673310864,0.9942328134662173,0.6931305502474983,null,0.1,25,148,0.5,1,0.978984008573915,0.09484505697729156,0.7095408711030277,0.8442624398384713,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,25,30,31,696,6.426952901157648,False,True,True,684,0.49851414515686576,0.9970282903137315,0.6931427650242166,null,0.1,25,147,0.5,2,0.9832837841794456,0.08170327193535888,0.603926823162932,0.7936053036711888,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,26,31,32,1260,170.62145775410877,False,False,False,1234,0.5100617729598689,0.9798764540802622,0.692944688341685,null,0.1,25,147,0.5,82,0.34824831562461195,0.2932472231067923,1.0,0.674124157812306,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,27,32,33,226,3.644382009993386,True,True,True,221,0.48345768209232887,0.9669153641846577,0.6925997841081777,null,0.1,25,147,0.5,23,0.7959688854070434,0.09787368123923286,1.0,0.8979844427035217,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,28,33,34,740,1.7404208649315862,True,True,True,724,0.5009008679917912,0.9981982640164175,0.6931455574327898,null,0.1,25,147,0.5,2,0.9935946952946391,0.07898306153766871,0.5788925410112803,0.7862436181529597,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,29,34,35,100,2.6615628617721896,True,True,True,97,0.49949212908986584,0.9989842581797317,0.6931466646941339,null,0.1,25,147,0.5,0,1.0,0.06343767031515965,0.472940333377978,0.736470166688989,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,30,35,36,984,10.64576464876334,False,False,True,958,0.502643491760173,0.994713016479654,0.693133204397462,null,0.1,25,147,0.5,4,0.969823691814049,0.060388709734237885,0.4608417523401023,0.7153327220770757,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,31,36,37,105,4.521249870605679,True,True,True,101,0.5004199350090496,0.9991601299819008,0.6931468278690802,null,0.1,25,147,0.5,1,0.9955206830412685,0.08152328532815932,0.7429616875489083,0.8692411852950884,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,32,37,38,243,14.70943798477843,False,False,False,234,0.49009513456059395,0.9801902691211879,0.6929509550060413,null,0.1,25,147,0.5,11,0.914859610962651,0.07154823890616624,0.6367762637804423,0.7758179373715466,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,33,38,39,306,7.8934170695171275,False,True,True,295,0.49922983219421835,0.9984596643884367,0.6931459942425781,null,0.1,25,147,0.5,1,0.9986112913742986,0.05510034690715914,0.5026091139880454,0.7506102026811721,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,34,39,40,466,9.726294287852419,False,False,True,451,0.4996860533744699,0.9993721067489398,0.6931469834349651,null,0.1,25,147,0.5,1,0.9970865025078292,0.05433867610546684,0.4274321311522392,0.7122593168300342,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,35,40,41,874,0.6824696268263004,True,True,True,850,0.5025677945800489,0.9948644108399023,0.6931339933639672,null,0.1,25,146,0.5,3,0.9806324053045858,0.052844559165957906,0.4152806680477558,0.6979565366761709,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,36,41,42,821,1.7815298745464467,True,True,True,797,0.5007713765721147,0.9984572468557706,0.6931459905158412,null,0.1,25,146,0.5,0,1.0,0.0499885177898371,0.39205284665767354,0.6960264233288368,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,37,42,43,1239,4.482517653336224,True,True,True,1203,0.4926767832800074,0.9853535665600148,0.6930399177185288,null,0.1,25,146,0.5,10,0.9341205630116548,0.06533162163264648,0.5168363594631924,0.7254784612374237,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,38,43,44,779,13.809501890482059,False,False,False,756,0.4894141422964182,0.9788282845928364,0.6929230430469289,null,0.1,25,146,0.5,11,0.8886547926000228,0.0661743829587535,0.5236904301783271,0.7061726113891749,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,39,44,45,912,19.902880073050028,False,False,False,883,0.4599967321419598,0.9199934642839196,0.6899432344598859,null,0.1,25,146,0.5,48,0.6217942507768759,0.0903316250174029,0.720158208448903,0.6709762296128894,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,40,45,46,1491,1.372230449540087,True,True,True,1448,0.5129688636385659,0.9740622727228683,0.6928107599838333,null,0.1,25,146,0.5,22,0.8796715061932873,0.06516550406225316,0.515485346383651,0.6975784262884691,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,41,46,47,145,0.06885492972962837,True,True,True,139,0.49575371360038556,0.9915074272007711,0.6931111182300709,null,0.1,25,146,0.5,4,0.9609098961581376,0.07229239105009655,0.9288194911423578,0.9448646936502477,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,42,47,48,690,0.5074513728152148,True,True,True,671,0.5002946419164539,0.9994107161670922,0.6931470069322174,null,0.1,25,146,0.5,1,0.9992989513558087,0.044272873260778944,0.34556823639951023,0.6724335938776594,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,43,48,49,553,6.7942040476058665,False,True,True,536,0.4915321340582892,0.9830642681165784,0.6930037641965162,null,0.1,25,146,0.5,8,0.9192212069385591,0.07035589283619409,0.5576981183673467,0.7384596626529529,null,null,null
branin,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,0,44,49,50,730,20.05220170808318,False,False,False,706,0.5020338241889686,0.9959323516220628,0.6931389076554684,null,0.1,25,146,0.5,1,0.9944319613413651,0.09795958196794369,0.9989365315437205,0.9966842464425428,null,null,null
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,1,6,7,780,33.9722571444673,False,False,False,775,0.49999999990177635,0.9999999998035527,0.6931471805599453,null,0.1,25,150,null,0,1.0,null,null,0.44462367869822095,0.15,0.16268042364756027,0.44462367869822095
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,2,7,8,13,110.69330734985172,False,False,False,13,0.49999999512007215,0.9999999902401443,0.6931471805599454,null,0.1,25,150,null,10,0.9992166958487143,null,null,0.9971644029773058,0.15,0.5276936906690651,0.9979460982988626
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,3,8,9,301,59.30386453127717,False,False,False,297,0.49999999968131725,0.9999999993626345,0.6931471805599453,null,0.1,25,150,null,0,1.0,null,null,0.4456451154839661,0.15,0.1629348321277237,0.4456451154839661
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,4,9,10,388,22.244782674688423,False,False,False,383,0.5000009677094265,0.999998064581147,0.6931471805580725,null,0.1,25,150,null,0,1.0,null,null,0.9816070439699597,0.15,0.42404060896249535,0.9816070439699597
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,5,10,11,436,47.3094063373465,False,False,False,430,0.5000165564280733,0.9999668871438534,0.6931471800117147,null,0.1,25,149,null,1,0.9969534546383222,null,null,0.9455903921047598,0.15,0.3653222082923899,0.9484799793866043
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,6,11,12,575,1.4999240127947004,True,True,True,568,0.4999999995712248,0.9999999991424496,0.6931471805599453,null,0.1,25,149,null,2,0.9921176593892969,null,null,0.4426556961816597,0.15,0.16306623531926037,0.4461725804317793
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,7,12,13,406,20.71029293291095,False,False,False,400,0.4996817591602265,0.999363518320453,0.6931469780054675,null,0.1,25,149,null,19,0.8592866889484947,null,null,0.7881576427973618,0.15,0.3348466926419562,0.9172231490770871
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,8,13,14,646,20.237631716983017,False,False,False,636,0.49970508120028834,0.9994101624005767,0.6931470066057384,null,0.1,25,149,null,11,0.8955606371018615,null,null,0.7081301334851248,0.15,0.26529583701369963,0.7907115433039982
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,9,14,15,939,1.0071347683733194,True,True,True,926,0.5002385892882153,0.9995228214235694,0.6931470667102441,null,0.1,25,149,null,15,0.9031850575094662,null,null,0.6459686925307749,0.15,0.23774028538497904,0.7152118905864479
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,10,15,16,158,0.6727797259721982,True,True,True,156,0.5000483639303185,0.999903272139363,0.6931471758818057,null,0.1,25,149,null,0,1.0,null,null,0.48475959983473704,0.15,0.17274396107102666,0.48475959983473704
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,11,16,17,926,8.045260055800021,False,True,True,912,0.500224467445548,0.9995510651089039,0.6931470797886736,null,0.1,25,149,null,6,0.9679042730871643,null,null,0.5534878002288045,0.15,0.1953759932456711,0.5718414678173038
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,12,17,18,589,11.523176253687978,False,False,True,579,0.49938835854236574,0.9987767170847315,0.6931464323492134,null,0.1,25,149,null,18,0.9021731162860629,null,null,0.5350654775831426,0.15,0.20115121119049126,0.5930851495396178
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,13,18,19,960,17.526282808764847,False,False,False,943,0.4999765693336043,0.9999531386672086,0.693147179461953,null,0.1,25,149,null,0,1.0,null,null,0.655559350093083,0.15,0.21900343993826699,0.655559350093083
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,14,19,20,654,69.07642777259213,False,False,False,641,0.4974316543093451,0.9948633086186902,0.6931339877027547,null,0.1,25,149,null,23,0.8340364658914574,null,null,0.43511514173998,0.15,0.18217596158338276,0.5216979826834172
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,15,20,21,411,2.1030660162683503,True,True,True,403,0.4986580019350053,0.9973160038700106,0.6931435786380078,null,0.1,25,148,null,5,0.9574158566911461,null,null,0.3827872893839155,0.15,0.15156889179778407,0.3998129827375517
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,16,21,22,558,16.081749868535937,False,False,False,548,0.4999582708382436,0.9999165416764872,0.6931471770772994,null,0.1,25,148,null,0,1.0,null,null,0.46275481084114023,0.15,0.16720804829200167,0.46275481084114023
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,17,22,23,951,16.953671292359076,False,False,False,931,0.4990941881244826,0.9981883762489652,0.69314553956874,null,0.1,25,148,null,4,0.9450299480039692,null,null,0.32792960277690464,0.15,0.13848582525374592,0.3470044557524724
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,18,23,24,1220,8.732389860540799,False,True,True,1198,0.5010734099202301,0.9978531801595398,0.6931448761404615,null,0.1,25,148,null,12,0.9308939383255826,null,null,0.2711805211880985,0.15,0.1244800871216611,0.2913119422346613
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,19,24,25,671,16.38338556409377,False,False,False,655,0.50208834971213,0.99582330057574,0.6931384581255446,null,0.1,25,148,null,7,0.9746726238212092,null,null,0.3132818227442964,0.15,0.13209486681791754,0.3214226142066793
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,20,25,26,367,15.456562925433724,False,False,False,361,0.5006216925041618,0.9987566149916765,0.6931464075566067,null,0.1,25,148,null,6,0.9910281666022827,null,null,0.28087728072463636,0.15,0.12246202354273664,0.28342007845005823
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,21,26,27,108,8.750957903647958,False,True,True,106,0.5009902385151515,0.9980195229696971,0.6931452194140295,null,0.1,25,148,null,13,0.9062830786552609,null,null,0.23848208574652843,0.15,0.11722315099323503,0.2631430414660143
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,22,27,28,1345,24.248375666708384,False,False,False,1319,0.49750827959371247,0.9950165591874249,0.6931347631673819,null,0.1,25,148,null,14,0.9694272164802393,null,null,0.2777379486123709,0.15,0.12325009550661362,0.28649695809116194
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,23,28,29,21,14.977803341954676,False,False,False,20,0.49925677238621646,0.9985135447724329,0.6931460757849667,null,0.1,25,148,null,10,0.9202585957592,null,null,0.18734889075146943,0.15,0.10120992632040901,0.20358287509057094
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,24,29,30,932,6.583341679710081,False,True,True,909,0.4926632934772144,0.9853265869544288,0.693039522171244,null,0.1,25,148,null,7,0.9167001943040733,null,null,0.24002265588597477,0.15,0.11688179164471985,0.2618333206181892
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,25,30,31,749,12.438051168629137,False,False,False,728,0.48400923556155107,0.9680184711231021,0.6926356842498521,null,0.1,25,147,null,22,0.8345314510018844,null,null,0.2107211402890904,0.15,0.11443812479485115,0.2525023353357291
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,26,31,32,943,5.462319879293112,False,True,True,917,0.4956346381755239,0.9912692763510478,0.693109067308019,null,0.1,25,147,null,4,0.9491480168168189,null,null,0.1637864934424447,0.15,0.09232511739489965,0.17256159264994253
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,27,32,33,390,18.635081977028435,False,False,False,380,0.51706018231733,0.96587963536534,0.6925649679192503,null,0.1,25,147,null,21,0.8157277127195285,null,null,0.16103084789249647,0.15,0.0994780022052658,0.19740759739011549
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,28,33,34,226,3.644382009993386,True,True,True,220,0.495267401311553,0.990534802623106,0.6931023849103661,null,0.1,25,147,null,7,0.9543264120964501,null,null,0.15414426456780045,0.15,0.08903643637085329,0.16152153247983425
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,29,34,35,972,7.876572698042054,False,True,True,941,0.4999445496886246,0.9998890993772492,0.6931471744104712,null,0.1,25,147,null,0,1.0,null,null,0.17544793426365612,0.15,0.0931728210512268,0.17544793426365612
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,30,35,36,306,7.8934170695171275,False,True,True,297,0.4939891396289493,0.9879782792578986,0.693074917934499,null,0.1,25,147,null,5,0.9510635644200501,null,null,0.13365792809461643,0.15,0.08255328279430892,0.14053522087781778
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,31,36,37,1469,4.803077991583223,True,True,True,1434,0.5080850535826649,0.9838298928346703,0.6930164386791637,null,0.1,25,147,null,8,0.9261557132639262,null,null,0.13859203233927025,0.15,0.08540735646299992,0.1496422581585649
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,32,37,38,425,32.53602399684817,False,False,False,410,0.4799458523909834,0.9598917047819668,0.6923426270953803,null,0.1,25,147,null,45,0.7540209663043791,null,null,0.22042499215717673,0.15,0.12474035074399908,0.2923327095764029
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,33,38,39,482,21.499727724285336,False,False,False,465,0.4816848651456809,0.9633697302913617,0.6924761421195171,null,0.1,25,147,null,34,0.745866214216605,null,null,0.20235930614593958,0.15,0.11934266772933573,0.2713077791819284
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,34,39,40,1014,8.574211655852153,False,True,True,979,0.488127102906855,0.97625420581371,0.6928652226880996,null,0.1,25,147,null,14,0.8674466755364496,null,null,0.10466932161757236,0.15,0.07606874195825868,0.12066369561315382
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,35,40,41,1137,0.7282865789382811,True,True,True,1101,0.5136380804384579,0.9727238391230841,0.6927751399434909,null,0.1,25,146,null,23,0.8545359616879892,null,null,0.0828640175096428,0.15,0.06774922981865061,0.09696960833100476
branin,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,0,36,41,42,1260,170.62145775410877,False,False,False,1222,0.5010144501030185,0.997971099793963,0.6931451223405102,null,0.1,25,146,null,36,0.6846072141792183,null,null,0.5833292400129103,0.15,0.2932472231067923,0.8520641149133505
